,UKF248,UKF251,UKF260,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,0.08394558150848896,,,,,,,,0.02568356302595203,,,0.03601738340905531,,
BMP1,-0.012679986403495833,0.02676111202979259,-0.027369946916793442,0.3021261528993426,-0.028281199664791125,0.06528238195365355,0.20536689710259198,-0.0063756012576952565,0.05364385280691476,-0.05698921579355204,-0.054596874625859236,-0.040869208291353085,0.003963755894356589,0.015217393567529701,0.021677161875475567,0.02271126658243229,0.006439206339153157
NDP,0.009137858666171722,0.013994567161545941,-0.021748487490595575,0.06907065349452551,0.011666951587546123,0.01817439659896845,0.09430262344102278,-0.17562280020734694,0.04739066432676274,0.09505716889543185,0.1673425202002609,0.030478014048214187,0.006375016985911718,-0.05737083730362511,0.1461172731255303,0.03118243671677084,0.030430905242402686
TNFSF18,0.034860867183035535,-0.003428275983624775,,0.06235629411247442,,,,0.04387630336896874,,,,-0.013926599657669292,,0.03707735191960951,0.03439547291089298,0.04652884420161377,
IL36G,,,,,,,0.012098922578915147,,,,,,,,,,
RTN4,-0.0038018996096281146,-0.0262967337623718,-0.087229142809066,-0.33280839766576703,-0.00782561175030065,-0.11874247632338336,-0.23889118738009346,-0.06908769548705654,0.009558525519214071,0.019571545953717486,-0.01655318752718026,0.04305468644078683,0.04342769737403821,-0.009446127969847253,0.0521280102477978,-0.1563899308959054,0.050579325236773075
HEBP1,0.05142097554380561,0.027522534760992264,-0.05411200184676866,0.1240172901597585,0.03484685630747089,0.1327273786571399,0.03742930156554172,-0.05883674118125765,-0.007226222207722074,0.1145371984995893,0.054304618388894235,-0.008683982915305626,-0.03425167698122495,0.06173795181991194,0.20132594442052354,0.08711060093784695,0.07557605652113439
WNT7B,0.03562338264416295,0.017721404092511436,-0.02843876268293199,-0.14028950730443243,0.020802694869221334,,-0.030952388571876925,,0.015960052572518403,0.039622840336791816,-0.0004181102641691436,0.006045276689201064,-0.008440092650800448,-0.01736676015166703,0.06788714126268564,0.041995111657579666,-0.04996090518826258
PTMA,0.026324253642594185,0.012195456821871932,0.05708471314105361,-0.08730202360871119,0.0709814380027626,0.2241737427718888,0.1469340843072526,0.24261335100266632,0.00393593907757702,-0.079511119375885,0.05127362803810646,0.10377959678965357,0.09421872794183819,-0.031715028202071685,0.029647487917928848,0.13547628449201574,0.024484666249104652
FASLG,,,,,,,,,,,,,,,0.00901791711829118,,
CEACAM1,0.01616464570620533,-0.0347549987589014,-0.019415704400529005,0.05291773242659676,,,,0.020829965453093915,0.04784865371795585,-0.03389603970025616,-0.02884443112435385,-0.04168100187029268,0.03391580116826104,,0.02170223895879903,,
PDAP1,0.024625944132501756,0.07971882438934058,0.003051989684522052,0.25190805696098534,-0.03853029574505722,0.09705268416309014,0.1383091357427254,0.05006593589452459,0.07862927400325269,0.004298917275800876,-0.024113954712367037,0.026289414552285558,0.043078706912487504,0.12035041958367043,0.04314442664429129,0.0991738386603728,0.0221224558214573
QDPR,0.06751371852618732,-0.059487922812579606,-0.11523806029806971,-0.21516170293434214,0.027346463683924804,0.16174983229432435,-0.09233675974512516,0.08284568516097998,0.0037722774271854624,0.036715565699219126,0.0731795089441013,-0.03808826175111325,-0.023475487033045847,0.010374725185447806,0.14862448973711498,-0.11154154971497046,0.0822887891900365
POMC,-0.0028251630200263464,-0.031310963806663004,0.026648152696182304,0.04221767286262124,0.01821151541274933,0.03603066976996698,-0.03140314791427525,-0.05706207150949451,0.08214735308321461,0.04090674379143081,-0.00027170695429918615,0.024773339374859007,0.004496194599229857,,0.008147764678642502,0.015182456358777432,0.05431309521008829
CCL18,-0.01090255213005778,,,,,0.05875580562911558,,,-0.0673058878137012,-0.0035434727241265124,0.015921083274764145,,-0.007319702892801657,,,,
CCL17,,,,,0.0005648348831043519,,0.021890860010041677,,,-0.031000242802273616,-0.04204343957716304,-0.015711256130165656,,,0.019104999985560544,,
VEGFD,0.005438253999477495,0.0007149636969901039,0.02467821539223987,0.10943588949554432,0.033427011759950824,0.002666071936785252,0.032187791341058036,-0.05164583646282296,,,-0.0014467551851224444,-0.0014475316354877657,,,,,
TNFSF13,-0.027034835670856933,,,,,,,,,0.018884029254471916,0.005591512981256781,0.0737202790195196,0.09124656107309109,,-0.016776478015440723,-0.008935007562557853,
WNT5A,-0.0366116533939908,0.0027164210795933156,-0.022466362526999222,0.23767548782310582,0.011413312555647377,0.00342827071556838,0.09746476738473937,0.019070130374375657,0.10929402710152336,0.013251631819776552,-0.0086021817263451,0.059003149663147195,0.02928761561178243,0.0017578468403588795,0.02532328091198265,0.11236670534105687,0.06680944212610367
CXCL8,-0.04178916543188347,-0.05771490647279557,0.042519025196508096,0.07440600986230117,-0.015045894566880451,0.11601202308270774,0.16577612419229878,0.057511640978586354,0.011637197167256063,-0.09555309876404179,-0.194563330030756,0.028566494193427848,-0.001870175985975197,-0.018206717044439148,0.05794930901844444,0.1284573944512682,-0.10515061256486129
GRN,-0.03739852844377755,-0.02028596951862844,-0.018186250143735674,0.237641662567549,0.01896058554612784,0.11509985726534046,0.01351978297836254,-0.06442149612870797,0.013105277088045028,-0.016826641855624262,-0.05934788918846133,-0.040850629084892925,-0.05321649167698032,0.05953104788010064,-0.08728064907802766,-0.07946291947113766,0.018353422297696643
MIA,0.028887984600609914,-0.021277320847683866,0.04939307944117159,0.11172660481150293,-0.011553886821353214,,0.06062018890071251,0.058222123416960446,0.06974366727103988,0.11143330583431281,0.24030491115315925,-0.024654197791875276,-0.005190774188250602,,0.12916279317076598,0.022168325345425635,
COL4A4,0.06404925310193998,0.022566283483670006,0.021508491943036487,-0.019517085036630976,0.02932121065508104,,0.050890262080668824,-0.053078145478497714,-0.006570972504504671,0.07495105203978367,0.08517767077008594,0.018074964358454675,0.010392500811621224,,0.017467449284785566,0.020109746827867883,
TAC1,0.01429897783859127,-0.024879375096769865,-0.039231825631516754,-0.23677555406495815,-0.004790014304728207,-0.08464419053736243,-0.14882644027486547,,,,,,-0.015106391866572097,-0.007179802050875054,-0.0527718015047042,-0.041778461497636456,-0.02171799996266976
RARRES2,0.06238604575406521,0.06345483260631217,0.08843144597963873,0.32812141238296233,0.012226504135768678,0.06512984159460294,0.15909825207889616,-0.029641861410726476,0.033463995677775096,-0.011781987444572359,0.00413042454966132,0.018761045417036187,0.026832740137624045,0.15099865872061857,0.17933589960314156,0.16018233571487336,0.026991916203582825
FGF7,,-0.012183704648752977,-0.005966406436436742,0.12724652771628508,-0.01834809823185572,0.04287384433031966,0.08676277527703233,0.09171402316005388,0.11292693187515783,0.06503095220432654,-0.007677756821192187,-0.011746845339232039,-0.018263472803315098,0.06051881426039344,0.13540548377763229,-0.027522067101746164,-0.03002804980827121
EFNA2,,,,,,,,,,,-0.051026712931563474,,,,,,
HBEGF,-0.025961807962203935,0.043302850547175316,0.05652858841122744,0.06786943719854269,-0.02586132294745306,0.10103592049279449,0.03821990073480089,0.01433152766638783,0.06671940887827178,0.08134049705805653,0.04778197734955766,3.595506002535191e-05,0.021263261261116547,-0.04316150947649137,0.03705543434989067,0.07433002227498703,-0.019305653135092585
CSF3,,,-0.003895686470850864,0.024080512088695466,,,,,,-0.030068773797923956,-0.13271953625252667,,-0.0228186103190448,0.03301321600998048,0.005007088366466347,0.11502332834711078,
