,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LAMC3,-0.0647101047786265,0.03906066165340681,-0.01333010117708115,-0.04053070391898408,0.056661046977474615,-0.060655816084788435,0.08263483986755105,-0.02378407795826921,-0.0700865922949961,-0.01765378088366819,0.04635386610058185,0.06969326163864467,0.0159759817410741,0.02021635858494928,-0.0004893219404545175,0.10704489217926984
CCL7,,-8.57693800892492e-05,,0.008781574195438614,0.01847483309262142,,,,,,,-0.022926138078500434,,,-0.01613385315895971,0.10846084516211216
NGF,-0.01791593345534465,-0.009149960750118728,,0.06012885686752836,-0.03705002291667655,-0.01605700498429404,,,,,,0.03954164220491125,0.05901135082392498,0.011003440768906424,-0.012735669318529713,0.06965643715439938
TNFSF15,-0.022164245653783925,,,-0.014513106759762853,-0.010758102394248646,-0.019496724277231384,,,,0.026848218416187623,,-0.002668898298400693,,-0.01926694808720278,0.028105949241219053,0.09967236329424299
HMGB1,-0.08454977482644022,-0.041769486376350674,-0.0094355228372119,-0.0869196446121155,0.008936754754646937,0.02612213537514592,0.0929580281263279,0.003952459297027453,-0.02153443513056404,-0.06139445422455196,0.07696435161960223,0.018264288455837302,0.016434582108560355,-0.010013766044009564,-0.007235695197785349,-0.06256447577542106
ITGB3BP,-0.02540471142804217,0.04625580367306727,0.06279134694438969,0.06192298869738839,0.0670678906381503,0.03064323102310603,0.10636089727676513,0.05116347125951309,0.08609903473106405,0.06320974803956952,0.09809198667328292,-0.01303598920656985,0.03871374595484185,-0.03275146379078689,0.046698181964729746,0.031149576570067936
AANAT,-0.03211147785784384,-0.027003648167709032,,-0.013205444254338089,-0.006488115265457135,,-0.020161262495797607,-0.025733866874838182,0.026344088915482834,,0.056897303751305556,0.0016472360472212936,-0.012562181037519472,,-0.0170702894589988,-0.022538042723866072
RELN,-0.030890943867902716,0.006415822454379903,-0.03018847468872094,-0.022921693931767496,-0.015913509371370746,-0.0035007404983767114,-0.05210870886971334,0.026341019308713583,-0.03364603871171632,,,,,0.04001743211984788,,0.019372218174863825
IL15,0.007078336636732996,-0.00032510447575775323,,-0.018075773718692855,0.011580004944401544,-0.013873078390115307,-0.014082812486937456,-0.0016154657262328932,-0.028186732532827014,-0.047862146617180724,-0.06905633108966663,-0.03684727588083348,0.05489273859057689,-0.03800911290306609,0.041991051930849246,0.01832982057947784
UTS2,,,,,,,0.01838059564995549,,,-0.05181967141512513,0.07788614935949015,0.08377642462731935,,,,
BSG,0.018856250695543097,-0.01903036822153442,0.05609741668258856,0.08198303112486942,0.0010826012835314467,0.014279331040509229,-0.007017149267018899,-0.039735697920188946,0.062747447849713,-0.017535448307869222,-0.023719347104971793,0.0350520599115305,-0.04346261273695006,0.06887570484314327,0.06601677312042117,0.11171225495290868
ADAMTS3,-0.028864949815291627,0.05589550470747871,,0.07971795657604729,0.07947665250510924,0.011182137030430297,0.07832461607796756,0.01791467756303749,0.07751306844140603,0.024957780624174083,0.03471351356617232,0.09362612813524691,-0.052805097743296364,0.011715026075286617,-0.019539914221941273,0.043723998873968314
CD34,-0.04334806797998047,0.0006149509623793292,-0.00994032346970609,0.01242284261533397,0.015424715607582056,-0.05680002672220623,0.056685966749926486,0.01764953128550803,-0.05507611866400768,0.02180720977446075,0.03728611686821874,0.026452878211551314,0.01760837182699495,-0.021508671080550015,0.0654508431002549,0.02844481555683145
CCL23,,,,,,,-0.022940316330443387,,,-0.026457815977647268,,,,,,
PLAT,-0.05204811388208872,-0.010213484635261255,-7.526785184011088e-05,-0.10573903509465736,-0.06903686391530979,0.013811586539953917,0.10547730514257411,0.03267023260521248,-0.021532269530406267,0.016665739155869816,-0.006824988282672,0.021281293284319883,0.04613661952623381,0.013242907988298356,0.038737027232957515,0.02491762920798525
NTF3,,,,,,,,,,,,-0.02701312217697667,0.09591094229014471,0.002775580317650064,,
LTA,,,,0.14007176130883534,,,,-0.013523124426913186,0.03137394815131737,,,,,,0.012355151557116695,
CKLF,-0.015605312942491774,-0.012079504079189153,-0.04685397496610122,-0.06029384738605425,0.008193044871793847,0.017386444414474053,0.09719021062079268,0.013722651496037633,0.015465692954144187,0.10119868359019175,-0.03894391337171111,0.02716707133284043,0.07507487621923845,-0.03635684154624603,0.021680877332024458,-0.009303081460013364
CD24,-0.02387529901947958,0.015750138945126398,-0.07811906812186073,0.06641645700335702,0.013862286222651956,0.042651790247522796,-0.03847611562542085,-0.02493371124112332,0.0579895760414378,0.011246473854611203,-0.047849781088546525,-0.009269055098590991,0.04265798277079267,-0.012531203441142265,0.05018353868291328,0.058234649868232645
HSP90AA1,0.031300433936425266,0.060950371809961754,-0.010923356185740623,-0.012640259994590439,-0.05816895207946771,-0.00531944400025645,-0.0698305322526351,0.033157830299107495,-0.04032665221492739,-0.07362508011224422,0.009544023605529164,-0.08174032489619146,-0.08301909449054423,0.06894871644392889,-0.002383458213426841,-0.044120507489881784
BMP4,0.027642510268635363,0.012306218729080219,0.057793380685715136,-0.03165541553861608,0.056488387577693346,-0.0027660097155955818,-0.022692069689127847,-0.015599858046378237,-0.024018010333238193,0.04925230703414676,-0.04528129113996399,0.0537399528259147,0.007508156497432506,0.009803941888906044,0.11114508884751077,0.06425208343865078
SCGB3A1,,0.01848763698902124,0.013711370283157578,,0.05260516781798344,-0.01770922992859722,,,-0.0015853891044259928,0.016049299185601076,-0.02486276341937608,0.041626016283318995,0.0032601037618000136,0.05210057489311957,0.19430251774260243,0.035342276897458044
IGFBP4,0.007919479695866375,0.017579264187621693,0.036949092987689836,0.021267201940540624,0.038470919829610095,0.0005059999781015377,0.06022332448012679,-0.027045699869918165,-0.0005162261771629222,0.017108368687033606,-0.023068161132051374,0.0006647904202210499,-0.02103414918637222,0.09592301728632696,0.039792534568979084,0.08630485455867626
RSPO4,-0.02188614952483382,,,-0.0030424764917894773,0.002581422315472988,,,-0.028825761021706173,0.04154488183930708,,,,,0.027847139180033006,-0.030300350026883062,0.04105081062015335
LEFTY2,0.046147212205694614,0.01772491621957174,-0.013998416827167641,0.012486990646418065,0.036853660596692324,-0.009605892291487917,0.06405363604581914,0.019066054396975358,-0.03479621082791285,-0.05540977408481035,-0.008184117630551461,-0.019461695048529373,0.010864509278929846,-0.0366447199345592,0.002883756659519067,0.03656939951496084
PF4,,0.017513593462727114,,-0.01137121110357438,,,,,,,,,-0.018679746227730457,,-0.02297403174108682,-0.022262664439757274
ANGPTL2,-0.029389871446052433,0.010016878323798292,0.0031274293160913937,-0.009474051183852677,-0.0012321926742795818,0.037985861667942676,0.05109856425460284,-0.006122620108628944,0.06022525398716283,-0.01701174952925733,0.029003528627110736,0.03650159626116005,-0.005917355029815429,-0.040175022052937825,0.054894363996949344,0.05774200709573989
LRIG2,0.017886650181814654,0.004178329083039735,0.06738631139027526,0.01799865923657347,-0.006870718644973382,0.0652114557339601,0.06097385034169242,-0.02186887431635628,0.05790451310163043,0.028695372473653818,-0.026151006816596135,0.02789330368562898,0.05233687181105593,0.033806380806635894,-0.036312392797176886,0.07502265187421943
ICOSLG,0.07766260357825294,0.007239756670982488,0.022543581154551507,0.10306670927701214,0.01216519226809131,0.08455968743499269,-0.017326894120284472,0.1047017882896183,0.00571148468229022,0.004371221882643792,0.0805114120581142,0.0762224347751126,0.03036696732875457,0.04643130250043136,0.015484191173389297,0.015856630247166315
WIF1,0.027961959227887974,-0.0347403432835403,-0.05628521251461088,,-0.044393569598077005,-0.03146149340656971,-0.09100395744891254,-0.01014999882798383,0.012326523461633284,,,,,-0.025048876126361804,,-0.004069335724371112
NPPC,-0.017777075425055654,0.031963373354053116,0.07246311848226739,-0.01763955263536761,-0.0016211222618030753,-0.033975095013399424,-0.0255212106630242,0.015330605076817867,0.10186272308822208,-0.023376388462322227,0.01692788116365221,-0.009192121581091226,0.05819456381846182,0.060794633665258946,,-0.015662388732236507
LYZ,-0.03571992454330926,0.013600168774897432,0.09528125649410504,-0.046595618083113584,0.028412610462849076,0.04040066941239078,0.022953877132137798,0.005515478028101169,-0.036096116802124704,-0.011986379133168457,-0.0595080598816201,0.03335871033583024,0.04833886145135272,-0.023532401640252585,-0.029315132791718174,0.002673786068585116
EREG,,,-0.05064623864486801,,-0.019755147162649787,,,,,,,0.09792592736759231,-0.03204330280346209,-0.011435407980122323,0.06263410313762387,0.052703998950345166
SPTAN1,-0.08096116451061779,-0.02974246931187372,0.01479455354977638,-0.06342902047108828,-0.005523162753315309,-0.0028118901967482154,0.027859458542643798,0.021684806652715907,-0.03556433978614019,-0.06980048707269625,0.019381486397804525,0.024309657171791427,0.07037850906754518,0.02029568653096977,-0.0644219000217431,-0.07409763490638867
PTH2,,,,,,,,,,,,,,0.0019404606325320267,,
LIPC,-0.0006494768593530531,0.062040486242367555,,-0.02043491325082318,0.017523632533831865,-0.02151358734017407,0.060033791962815795,0.04761993514138447,0.06584421479143772,-0.024788267060838427,-0.044641427291453525,,,,0.04458036968003145,-0.034717292573735285
COL8A1,-0.042661422142727376,0.006515545603904976,-0.046911133420169816,-0.06213206845241418,-0.003527707197211179,0.07953079767402732,0.04492077694902744,-0.008116833460131291,0.051629926747258456,-0.03908650253563199,-0.0061724971769183705,0.08348013755623451,0.024351262997366604,0.039942324705093186,-0.02004022418747785,0.006049406607415022
GSTM2,0.013551671762745465,0.02174668644075849,0.03141459458313252,0.05244283996945346,0.02124764330158993,-0.011731555825074659,0.011312163324316357,0.0032428353574784708,0.0011212670550250217,-0.017916271914801534,0.002503873668105342,-0.0047437221108737005,0.039636836336779065,-0.006400198299206811,-0.0010631991185188847,0.03177545971771525
IL4,,,,,,,,,,,0.012887433661861392,,,,,
SPX,-0.07152594866373589,-0.0014827122985949673,,-0.03348490269874868,0.016601152747270323,-0.04762807615365269,0.04064883338584844,-0.02605032757172691,-0.03401353772247485,0.017835082171818728,,0.013555758381430137,-0.005661143458111516,-0.03644492248351626,-0.01073919242155931,-0.0388086646262917
MFGE8,0.05107932473678835,-0.012422618847810164,-0.015988926587972654,0.007221598298661557,0.006866057052304784,-0.05248988073121806,0.012687773548848154,-0.019209172481758335,0.02192758501389702,0.05647098206116043,-0.020019780828015716,0.09030546904313559,0.025021772972536865,0.030754674075008558,0.07547048141418451,0.1260058413725534
TGFA,0.03061132496943372,0.011531823071983048,0.05419644601007378,-0.0032065376359155366,-0.03485220499068897,-0.010077805475434654,0.04209800394529727,0.007409264982709545,0.08719942522483924,0.07134439514170725,-0.09336703443022755,0.013912433482043672,-0.00017592815854918837,0.043304177365145816,0.019855566280334032,0.04540145691825507
SLIT2,0.04401681670470291,-0.0404524055813593,-0.029851438939507043,-0.03136820359574263,-0.01993321283097707,0.0018622843659912,-0.04954860266521297,0.04130471066545473,-0.028155791730280856,0.04163981926556959,-0.06391394273446778,-0.06989581914405642,0.016351763471333918,-0.023179889001190713,0.02246887410311849,0.08655515364662915
PLTP,-0.07476527764860554,-0.04929265984017984,-0.03225782858245118,-0.07038411710280465,-0.022913451558191043,0.07402530273411986,0.07543234543730445,-0.007577986430178701,0.02379327785541562,-0.0005275351632198108,-0.005981205933896616,0.058298898855956315,0.022579633453345623,0.06259530254081733,-0.0018819269364277397,0.014140300870210171
APOD,-0.06413786181418808,-0.027748087701668013,-0.04057742452117995,-0.00525969662925416,-0.0003672880819474461,-0.0377148166710801,0.026743160127495384,-0.0335249926930159,-0.08658224145987527,-0.04263901253306635,0.058633512290919135,0.017439968780313758,0.05967635612670863,0.015236850888771091,-0.048206983601459745,0.02867937727578767
B2M,-0.07866620131760071,0.032941739682607586,-0.0995060340189544,-0.03997291511533833,0.02395502117475242,0.010564553399047116,0.0895684452664248,0.020185497817330332,0.00911802928431953,-0.011114101121211369,-0.03286798868132111,0.07379126361021963,0.07197583190238577,0.03303996212388202,0.001967442490382258,-0.03762710146357559
OMG,-0.0062384103754812206,-0.06901456587905688,-0.010216998376135529,-0.08184437849877924,-0.03558825472771436,0.024986773362334187,-0.015010706060423422,-0.02207259064172538,-0.10350480473729678,0.011613572135164292,0.005159366248973958,0.041163275269161026,0.04880231139758816,-0.06467389136421155,-1.7701060973447596e-05,-0.054637803833537495
CXCL3,0.0027800779815975204,-0.016331729114818856,-0.009035741773194841,0.01671747070855361,0.017800292952347148,,-0.026470773896568833,0.0269732204636343,0.04666178534557044,-0.024091712557256062,-0.02939287741358219,0.014934829723774488,-0.03661050581191526,0.005226456323206749,-0.03841066689472323,0.13454872844845767
CXCL10,-0.06471354987914388,-0.021675724260690626,,0.033192518372104046,-0.013281506397757553,-0.018962926506237696,0.07159353317913025,0.03452276476977916,-0.03225844817166926,0.00793299738657274,-0.09197715728506262,-0.023674178705122034,0.12471245677111502,0.002947329621396974,-0.033231135011756514,0.02687401888126633
RSPO3,,0.08626296881907583,-0.03757344745879622,-0.013205443278605268,-0.030815103504922694,-0.04604909022974449,-0.03310586205646226,-0.03731258708344919,-0.021212642864795198,,,-0.034314389829116936,-0.009260008672693231,0.09653636576903443,-0.016372706135297514,0.05545588089270978
CORT,-0.024538229703890847,-0.030936573146181166,-0.049865083850767426,-0.019716585466828643,-0.037398780727867356,0.02715525257390043,0.029365322543163593,0.03957423018613534,0.06949692996912762,,,-0.02614186451974713,-0.019547405008596436,-0.04481473871036867,,
NCAN,-0.07863451323692565,-0.01922838323992133,-0.0397537300821388,-0.06883187187611815,-0.03982019653016576,0.055710623148127275,0.09344983765211669,-0.019598236970952452,-0.008593106462789983,-0.11706454215232984,0.017416795749184973,0.0684368353922053,0.11700285900657514,-0.05243800884999612,-0.01056589641569618,-0.10009939900862144
PRG4,0.0010915810137535956,0.033363260574547256,-0.0155591891535197,0.09709179687425883,-0.022063503477620573,,-0.01453217012878838,-0.005688703387876992,0.0022882543452239675,,,-0.025110465503243997,-0.028843392274979885,0.052642281185039046,-0.025956485203331103,0.1326042280652264
ZG16B,,0.0007878025559394417,,-0.015126626075458926,,,0.043657742664835186,0.0808367219234411,,,,,,,-0.020415002522026927,-0.01899233602178556
TGM2,-0.025080294560848135,-0.04664836383044412,-0.09400286050021787,0.05055744609699039,0.01980206770303041,-0.05494065270695356,0.052366102144876754,-0.024447506247041232,-0.07405262771196351,-0.04795362160625997,0.11087798254210186,0.0175711052708037,-0.03927514883089924,0.0006778891465888116,-0.010925861807461058,0.034520505230856306
VEGFC,-0.024028970313917503,0.05637797380629197,-0.03643763505281395,-0.023228657569206047,-0.03396304299038273,-0.028439978043825948,0.023809669047536376,-0.015609404694402588,-0.025310496920874864,0.000604677496110344,0.04999506486672457,0.04502953363473003,-0.039165875423083994,-0.021568219410953045,0.03131339035192904,0.11509918012695033
WNT6,0.007526459796411238,-0.0076758500306127134,0.07000939077001553,-0.018026597985171443,-0.030401383638354762,-0.014229503829489286,0.09713056212780832,0.011252025176886607,-0.022089723610239486,,0.07116038821735629,0.09410697965542279,0.03117051592478552,-0.035761681147867486,0.07789131570402216,0.08294862104901303
NRG4,-0.022711152322856382,-0.01714260238377416,-0.02816331864735028,-0.01586200430463693,-0.03142657540354557,-0.017419543175613783,0.042623743589855115,0.00015200546365845072,0.07304779255956562,,,,,-0.03558283401191765,-0.01637270797028725,0.0872832937756339
PMCH,,0.014824381436130666,,-0.021978352296438075,,,,-0.02882575963055186,,,,0.071936452060296,-0.027426055001774623,0.016830123189902436,0.07394232202851223,-0.03779520970587136
COL9A1,-0.018697372460220907,0.0464147222171482,0.025466540496346682,0.01806934926531111,0.008819675986113357,0.046220663251166486,-0.02436752995936676,-0.014227371668025122,-0.03364605161711106,-0.0035925638872504467,0.014841880894271475,0.007381326039986872,0.07122255696923618,-0.03392252021103583,-0.02880313321307917,0.0641917662164169
GDF11,-0.00714037006490451,0.02527505341748876,0.00048480400351947527,0.012788445456145655,-0.06078190291875488,0.00849414469987809,0.09102901443232833,0.017283336301364152,0.03726923249450583,-0.0033747821556257556,0.011098963852628173,0.02404829652526594,-0.021307427407766557,0.02996588745972404,0.07572027774644115,0.05541310866303708
RAET1E,,,,,,,,,,,,,,,0.07402672900904674,
IL24,,,,,,,,,,,,-0.01737403689014034,-0.01838190717126147,,,0.1567099859440055
SORBS1,-0.01745950174702942,0.02987214072488616,0.036672762932375674,-0.029168392368652696,-0.014414342525332878,0.04036292503631273,-0.010028767822892895,-0.00986048120536252,-0.010995800577511879,-0.03681102919906236,0.10769727795040177,0.01245324040553842,0.006626017662894514,0.037445591432023105,-0.06000144659798123,-0.09561054265579244
DLL1,-0.03852744143623455,-0.029975393770507956,0.12730276533245663,-0.017619102569440714,0.0020741684919572704,0.007452945307308746,0.06455133989624348,0.027978029032716907,0.03525897254635457,0.017059660818994255,0.03038513897161663,0.07848244840877877,0.1019637875402683,-0.07957575268278701,0.098938015344171,-0.025683360165022612
TLN1,0.05003003506315814,0.05645879502096761,0.05872931499819357,-0.011125308066009969,-0.00011679682489841667,0.07237573814086554,0.025973380350627132,0.001973962843612332,0.0344195122632336,-0.014530706139663913,0.06855837856310362,0.006508136479376977,-0.08465394992352826,0.06589947489680646,0.04962907232480248,0.05131265403688674
COL2A1,0.07461083859715108,-0.018605089762575706,,,-0.01970605567858105,-0.01541589649844645,-0.026470782904866565,,-0.020608215035186644,,,0.03413196729739714,-0.00429278774030795,-0.006904579539765398,-0.02382782124873147,0.049712400183252604
SHH,,,,-0.013543637820103035,0.006520935940411421,-0.016826513148396238,0.11014945355130147,0.02544361930368101,0.0700877441407244,-0.0400974951530627,-0.030447316940460822,0.00411301492464262,0.026006050080055687,0.004615783856357816,0.03525555871588329,0.10106683536243856
PON2,-0.07079313684695826,-0.016398890894282994,-0.054141003769096,-0.12042613495116244,-0.0067873252829937485,0.002794878468417542,0.0593337307193864,-0.006617048022920489,-0.025812520687021084,0.043185650070137874,-0.03282704070519367,0.07336319484619576,0.07670013206323552,0.013591549569693084,-0.04380120885491051,-0.015401321011898183
ICAM5,0.02384280796108643,-0.028538327346949856,-0.027570837995067914,-0.021108720818304325,0.058906915102081514,-0.05704129260781143,-0.002395334963512751,0.014488942966197831,0.005460566873886424,,,-0.01273499113350139,0.0009948216025712701,0.05931179297775479,0.059519167766798525,0.040187956593195046
