,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.024238001665329665,,,,,,,,,,,0.018667316055837605,,,,
BMP1,-0.004602028572154797,-0.027619917445520892,0.013855122652261239,0.022863306955789118,0.06806902139318893,-0.013461699535969172,0.005881139750601599,0.0620645568007412,-0.050631872947449266,0.03233364348350298,0.07376951530754805,0.01354477891857617,0.013054345929985195,-0.02092650515826163,-0.027557844875880203,0.027876500766007006,0.0422586288978968,0.02270552258285393,0.03320143305800741,-0.01613377848609073,-0.07897182940484679,0.013553080518355064,-0.08725664557806709,-0.05105587408663537
NDP,0.009380751961101608,0.06786844833580398,0.018627992501842217,-0.0671696147798761,0.06946332735937878,0.0490227114992156,0.09747409439996951,-0.017167932748429336,0.028072343125598583,-0.04206204888187495,-0.0233642723681382,0.08501779169843174,-0.03213146417002617,0.0436266220720938,0.12385457673028696,-0.0360880780379918,0.04788437794828663,-0.01895764318345629,-0.04504337007429053,-0.04398261945498611,0.07484150654873678,0.10820980045236914,0.03582535763688547,-0.05171353687216303
TNFSF18,0.1378011169796794,-0.020160123297517922,-0.004502072462140498,0.03447534367031497,,,,-0.02990186826895326,-0.03599270482826489,0.008559622526347262,,,,-0.033659192363435085,,0.07948778027003459,,,,-0.03151131684416368,,0.012409110600329655,-0.028558115533022333,
IL36G,,,,,,,,,,,,,-0.022633729575734434,,,,,,,,,,,
RTN4,0.040268481432833785,0.029279689889384522,0.0429268122816126,0.010104616949969591,-0.003695356336547891,-0.04473161419518479,0.09728413795588134,-0.1359607733577169,0.027583554121777605,-0.06179670872966089,0.0008645012707045761,-0.08911415761690902,-0.00802807046198746,0.06986322712687663,0.04140614917287467,-0.07937691445522094,-0.09252386013090137,-0.02141785410429306,0.03619269665341869,0.05354955890714052,0.043651598321660746,-0.08168392297529911,0.039221308101665645,-0.022026891086449917
HEBP1,0.07917583503688745,-0.004142561981441303,0.0015746615829866904,0.048626585605282574,-0.00018125333709610462,-0.012935300004249283,-0.02343523391395663,0.0910520961416728,-0.016913277832036822,-0.03360204513195258,0.04552356620000372,0.07066156601099265,-0.008957416767710146,0.05919886803837782,0.09794600919786206,-0.027731740855909074,0.011432690262712505,-0.00745321633774191,0.02384801038054598,-0.03319674118398144,0.052872477031181135,0.22982726016102378,-0.009290061928903151,0.09143059862673415
WNT7B,0.06869617017070011,-0.009475692372833563,-0.04542252037414024,-0.02818238408981616,0.13135444350007447,-0.02612625613056082,0.07341038537750247,-0.09262065690175457,-0.05342664806208346,0.007110180856545209,-0.01743575103302186,,0.0030099553607963684,0.04566500696196404,0.03972805743660607,,-0.02348046465290087,0.016801606978864365,0.04288647404327262,-0.05794359768015662,0.08056825197296094,0.022176479202304127,0.023582250183727366,0.02516810605549073
PTMA,0.08505081072399456,-0.017112484532262603,0.0241096823667866,-0.007287684079712623,0.10481965698618032,0.01002026597581708,-0.04830779500238966,0.20048482977873983,0.0967810455519096,-0.03915540066188885,0.12275365584188817,0.1671352781491315,0.056194555894728326,0.012699218822715169,-0.06589534433095218,0.060256304478970214,-0.1103846912096447,0.04251815857919458,-0.05093759346690105,0.13125788573258926,-0.005738803068811883,0.10778902900254075,-0.02237393210096907,0.1496473540032518
FASLG,0.050462538950217656,,,,,,,,,,,,,,,,,,,,,,,
CEACAM1,0.09034168253529497,,0.037256904927410926,-0.021628284732670436,,-0.019527566070304238,-0.02500763467778882,,-0.030419262726908137,0.01843265318751759,,,,,0.03310947063724067,0.11069414750047961,0.0691514055903799,-0.0019365784341171478,-0.006541140569804346,0.06031040956977566,-0.017006896687164715,,,
PDAP1,0.043722756212726845,-0.02515865215874522,0.00019130775086620915,-0.026585664621602337,-0.0420299654433469,-0.04424151742286743,-0.07992963438063196,0.06336804980657201,-0.0663884269795185,0.025580188418759076,0.007514573520089974,-0.057291714830018804,0.04581564655558867,0.054535464909320305,0.03319878161621096,-0.005268471718899158,0.09680457156839607,-0.06863710513494344,-0.029624608591487914,-0.03397105517099373,-0.03902267466588281,0.009673404375274587,0.03936186244361477,0.1377112328476359
QDPR,0.1542794019110857,0.03959124052953066,-0.0035101999002103393,-0.012473689704502099,0.05930054656591551,0.046332005769249396,0.13079157794439678,-0.009622102172809364,0.1536050979381694,0.014799050928518352,0.1312554719913873,0.31554955842631205,0.008962982517532305,-0.021651003238063158,-0.030234486994620665,0.034572057961479476,-0.04305247493494454,0.10049210478817745,0.09244795520605713,0.1787795002702031,0.019004390600375412,0.1625392698726908,0.028007971612170432,0.05233526965065623
POMC,-0.02414658542859986,0.009917555187529294,0.0006293397893097757,0.022983627063412938,,0.08837685688488024,0.042558914572942766,0.002346337649792208,0.004318760936373841,0.009813554271317493,-0.02782211927682198,-0.00628398957851811,-0.003594622407024784,-0.0514703193577322,-0.023437126955399328,-0.030135259303601163,-0.020495008871072824,-0.037068916141688446,-0.01433728576966857,-0.018560144997428082,0.03933492089948038,,0.06697896454149585,-0.02153076222149873
CCL18,,-0.027036382992517174,-0.028053891303238394,,,,,,,,,0.003387798391638912,,,-0.059884313463928224,,-0.04730537876894636,-0.04074888115577004,-0.02771062633047765,,-0.025437159827950792,,,
CCL17,,,,,,0.04988341074064822,,,,-0.004272660495762477,-0.021580572050397637,,-0.020676554538798193,,,,,-0.01579756976016817,-0.03413023554254914,-0.015341921925143892,,,,
VEGFD,,-0.010148506922060698,-0.01508848305027804,0.03236967429735536,,-0.01948126859364911,-0.023925888973483442,,-0.04060515448224167,0.032247592530713534,0.054965561349471365,-0.002256400323926145,0.04102587126339541,,0.005245099125672951,-0.011356491749776773,,,-0.023643055936876985,0.06539272730510497,,,,
TNFSF13,,,-0.004425679923917683,,,0.08408087173124587,,-0.028998574339284787,,,,,,,,,,-0.03031316353838098,0.042309224086850554,0.056665675678153594,-0.019097605134353237,,-0.031067156179290397,
WNT5A,-0.020259877314619982,-0.03143434791565401,0.056254485600493925,0.002055989169008605,0.05332015008434915,0.04270420402575703,0.025853610401622578,0.13828076453599195,-0.0001067135166890524,0.0015658738786219165,0.0363898692932482,-0.00794649099739147,0.04901311743322768,0.06434816835982969,0.0696239587118873,-0.04305954678524001,0.028060847516525614,-0.011935417093697767,-0.00015302415449983575,-0.05615936184006865,-0.04794177084876234,0.11265822162577356,-0.016085207504106417,0.05224831537786534
CXCL8,,0.005031459027366392,0.023454862115675535,0.018031277640509748,-0.04711142290089137,0.015467462557790905,-0.09996255754943953,-0.02243779910927692,-0.03714858555159069,-0.024775537271440908,-0.014741221668316429,-0.06424474984909063,-0.0494428761797709,,-0.04775889071652927,0.14783296069597185,-0.026456957610224756,-0.04027625157076156,-0.09257347011921502,-0.008705432415371679,-0.03670778372850822,-0.07194864127519733,-0.03281667902181924,-0.05985066485502482
GRN,0.075363155725984,0.005431371093782583,0.0005111962899657936,0.015742440818465143,0.07589936520851512,-0.005207298478227042,-0.02699809548649256,0.12730396645168743,0.03628334667953682,0.062109573848340996,0.02210529477784002,0.0349200064360213,-0.016183376687716824,-0.005989268332700311,-0.0027507281804420654,-0.0015738894585356166,0.05894999929426298,0.003638834721487908,0.02795235467684146,-0.07193596649091129,0.013966099785826958,0.12050450280236726,0.07082172434690986,0.0959144950049835
MIA,0.03964866959489736,0.02752547633071625,-0.03418086971431027,-0.027549825664677216,-0.01753943637883687,-0.036819524243318955,-0.06747007302674912,-0.037405828558345976,-0.015366983830000435,-0.029383935431042445,-0.0180028483520863,,-0.00798269096088802,-0.03494850835591814,0.03038983369287301,0.04517507257119752,-0.0017372782576217621,0.0021934873406638015,0.024710124769916915,-0.04310852450347635,-0.0693387235049106,,-0.046697024400799696,
COL4A4,0.11693924221148268,-0.030665421243811865,0.01743597268556836,0.009568509741090631,0.00635725272164953,0.06101134392715734,0.00795815289786011,0.0432799129274476,-0.02388475157145785,-0.016511192786010466,0.019169241214126314,,-0.029439394054304464,,,0.05698247536903997,-0.059808779484303215,0.05758020586733325,0.02555579306862145,0.017294344378606552,0.00989750212829929,,-0.005167559083641449,
TAC1,-0.02474314014116015,0.010543237618838786,0.026046206741339534,0.0396809518869323,0.12040740621443792,0.0061764873964434835,0.039952867775298176,-0.08252653054042275,-0.02937867782397088,0.00024807453796458367,-0.008626838082414705,-0.08011975968016277,-0.025645376072713964,,,,,,,,0.13853929483514427,-0.08719625117839509,-0.0417455262477616,-0.021630415108902897
RARRES2,-0.08898851348855898,0.02717000187881512,0.04035190870391214,-0.032199703646327335,-0.0839039120630798,0.002014737965261595,-0.13454988895681497,0.1116547879282694,-0.027458771005772636,-0.00805462720177259,0.03692505838415694,-0.0353432317958972,0.07912458856768376,-0.021574667986831348,0.10385869200579942,-0.011793759090422538,0.013901176455612322,-0.0095244640940812,-0.012126974661843658,0.03915700087320713,-0.03646225833998142,0.00028944683313424113,0.04685418842632617,-0.03827999678666473
FGF7,0.018687117881727635,-0.022807123758027546,,-0.034964602672890935,-0.03231244451960168,0.07770480548664782,0.010241715838686969,0.029504369465373742,-0.03269824529448249,0.051888957652707964,0.06284841530237957,-0.07117540810327733,0.03194102096441651,-0.008486261758993587,0.07250831441177276,0.07373713721857844,0.028249014799030952,-0.05503891195813174,-0.03215796175324961,0.004914060342592862,0.026642893802998016,0.06378970905423512,0.047214888532601196,-0.07396736299807646
EFNA2,,,,,,,,,,,,,,,,,,,-0.0224711424019444,,,,,
HBEGF,0.02943392263317071,-0.018545097469293954,0.01603340389781955,-0.026710424922569313,-0.006516562144940151,0.023927417443437335,-0.060843494203493435,0.07437758813576281,-0.01576360060926358,-0.029749517317799228,0.0390554823214634,0.01929466356417311,0.05056397373617151,0.04867473165207263,-0.10226173037882845,0.05463076238325976,0.012467653261128787,0.0024285577849069216,0.05816034012701713,-0.07646165965606737,-0.0009339884075953688,0.01005637895032903,0.012583483187944913,-0.03515066737671893
CSF3,,-0.030665396965906266,,,-0.02656425354376574,0.006767547906770956,-0.05630673218078797,,-0.02526960743822194,,,,,,,,,0.019151890911721776,-0.04209126820149138,,-0.024381709520448956,-0.03713126747472925,-0.006235654171110082,
PI3,,-0.03632773556026545,-0.029513876452276336,,-0.06293443186810277,-0.03596651006960127,-0.061892674375005015,,-0.0284539114981554,,,,,,0.08209507681857746,,,-0.0542115153425316,-0.021549604523092854,-0.03392260755089677,-0.04128568615989683,,0.03587741164003666,
PCSK1N,-0.07510275931187847,0.07675877823560202,-0.001674906299106385,-0.01055103789260907,0.07531333929709486,-0.003467686562964533,0.07058552594872686,-0.05159688700185648,0.04830180267666829,0.025938939543777063,-0.03146455523474642,-0.20935271636068123,0.0038350214000984076,0.005890859239479276,0.022658987115994227,-0.044481114717195895,-0.017218120941181827,0.04952891277403327,0.016802161348745268,0.0111708854433245,-0.04453683707714202,-0.08127019491772587,0.02594577404367902,-0.04066361920223794
NTS,,,,,,,-0.01552604635140271,-0.03368217401676766,0.05982978500891899,0.116123677472387,0.05409446344287503,-0.07382018450821455,,,,,,-0.03685408578406575,0.04808139070248717,,0.0461932092940564,,,
SFRP1,0.13809847889945764,-0.04734778883310522,0.048684389969164896,-0.05132929160188345,,-0.015257158909464726,0.05604034570611838,0.1255162542559458,-0.010969205643931602,0.012119789873911038,-0.02158057226773172,0.032732572161196835,0.03214529789008825,-0.01338511315957757,-0.0031343000399106247,0.06835161966053954,-0.05891528080631571,-0.03488871421864334,0.0661372629277643,0.010493253546161294,0.05573315981471391,0.054647818195558064,0.07521544300288105,-0.0503006067174628
CXCL13,,,,-0.005790394170897561,-0.019288791229427053,,-0.027049986822856194,,,,,,,,,,,0.04497442274207865,-0.05773477068034067,,0.029304741336284888,,-0.029625791896299526,
MICA,0.047866762424361636,-0.05701948983476935,0.03553386138209234,0.003707012007221131,0.039140498931357605,0.03820809161581913,-0.057822024367869276,0.02328074362185955,-0.06683671191508317,0.057375308957789375,0.0039034268013106548,-0.007810246193580419,-0.0019253376219100162,-0.014181306793868599,-0.004107769182551477,0.04415623689037463,0.009573239106135148,0.0054273926458117145,-0.019131804343642995,0.05933532191761283,0.01678240900966115,0.05460190321061982,-0.04259617792099496,-0.03302646496883278
TG,0.05078556303414312,-0.02444521594047788,0.016531478138454573,-0.0073819139370641185,,-0.016464891719743052,0.014307749729201801,0.009428611760671711,-0.03049815535731799,0.01200893496351246,-0.015617766276624616,,-0.031059102439884377,0.05064228708135143,-0.0027365690363507444,0.10454552942815687,0.009523598216356509,-0.020991020592463605,0.07976399435091516,,-0.02006652159883934,,-0.032647775981388856,
