,UKF248,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.019598490289655927,0.07452537217432359,0.03973723550580152,0.02657053897530115,-0.02936735468095395,0.044526874395084355
NDP,-0.0408914993614189,0.007935723109051423,0.04574790947313529,0.05221411489512072,0.011910783952737513,0.002136976244874466
TNFSF18,-0.026228446951379464,,,,,
IL36G,,,-0.01355278569290008,,,
RTN4,-0.030668112952108063,-0.024559555303735162,0.006384116061910229,-0.007231786572218677,-0.0032937197846455066,0.013427100623989923
HEBP1,0.009089544217536686,-0.03547084094317013,0.0357655837525944,-0.07288677991012114,-0.008695061077362157,0.019478612534870727
WNT7B,-0.038815224503753125,,0.008049231295177098,-0.042932129868371964,0.07266983696869775,-0.023907315063493986
PTMA,-0.029609572891960066,0.08887554755515042,0.017365525057405826,-0.10196741284283571,0.014326721334478841,-0.08625312996657906
CEACAM1,-0.016693687675681756,,,-0.02405698985804247,-0.02240929615508346,-0.015867632708469737
PDAP1,0.005005576779663792,-0.005190635185927247,-0.00611336187275216,0.045731081091382346,-0.01756546834307459,-0.0010311009656379015
QDPR,0.01756269980921001,0.05176598481382058,-0.02465794668205969,-0.046725609345068204,0.07816268211323062,0.02310551997313005
POMC,0.006444061057659262,0.0698005637736282,0.020069134996654032,0.024061802938069712,0.07811294939884249,-0.025957362649464872
CCL18,-0.020832144932410947,0.012905238293755403,,0.0181164414305052,-0.022704547256556466,-0.05464409206444848
CCL17,,,-0.01238085449391959,0.08519751892653123,-0.019859825084096266,
VEGFD,0.04498570878263273,-0.02042608159884202,-0.013268945237509247,,0.013456596656330772,
TNFSF13,-0.0157206100576353,,,-0.018535968268823144,-0.010424295606495377,-0.017818288042638953
WNT5A,-0.01137773436736525,0.046505272407861106,0.012548048930599078,0.04843440245486637,-0.04254049968582015,-0.027221216341188407
CXCL8,-0.013918925822367057,0.01837206179244771,0.025269553972752927,0.029011737272288278,-0.11633241816336888,-0.05099354697430557
GRN,0.0403818885466227,0.053618827548456115,0.016732488940447682,0.07022209835691089,-0.037012616777395674,0.03071845268222707
MIA,0.04720972459054505,,-0.01817242858615626,0.03737488893309081,0.06468459894074534,0.02278143099210638
COL4A4,0.08732242611062493,,-0.01762792990928799,0.006939908826350595,-0.03588078703746921,0.017270408082887594
TAC1,0.03657753139628548,-0.06105570077082183,0.0034965309490083505,,,-0.027376186832864358
RARRES2,-0.040362107036261204,0.04313253033976218,-0.006986395819902099,0.04813257144821769,-0.08982294567062528,-0.04291863777989839
FGF7,,-0.03606358951615135,0.06149752011929009,-0.010190793266175863,0.03196479617957572,-0.008287995818339135
EFNA2,,,,,-0.02129853629635075,
HBEGF,-0.012997653772956913,0.06579172625076843,-0.01681994674403342,0.03034047862885107,-0.003279699710957689,-0.03885586237815564
CSF3,,,,0.037217090124503215,-0.06826731305083825,-0.022748418985050128
PI3,-0.02191629478867046,,,-0.028135442429112752,-0.09820893168420179,-0.048849201970883674
PCSK1N,0.03290452520252985,-0.04079478735566791,-0.01430375967989246,0.061487518481518295,0.008790645514117358,0.011800486986407085
NTS,,0.09633115531945904,,0.052285519190211835,-0.025948224793933272,-0.02706778880616425
SFRP1,-0.012345771926924907,-0.008263985798441722,-0.03535282290511246,0.039769632745868574,0.01492450900464241,0.03711215284249795
CXCL13,,,,0.1872016474453769,-0.04578007882344649,0.03562824698544309
MICA,0.04039360738726955,-0.05854455653624887,-0.0056845791988682556,0.0626752821391672,-0.035929563618449165,-0.006020810973846454
TG,0.07043123120195233,,0.01845137832207182,0.01624499006355693,0.03438110247463313,-0.01872229839011509
ADA,-0.010082026718487997,0.04215011126151382,-0.0006304694592003391,-0.007335842360383279,0.08250548617629118,0.11062735548092367
LAMC3,0.0004242615894647611,0.04693948400776497,-0.004182970022784788,0.09151608774643437,0.0373040125205751,0.015134273712711477
CCL7,-0.013251004030062076,,,0.00904789641067731,,
NGF,-0.007167100391940026,-0.018390046958471698,,0.030367889971231733,0.11953064728383075,0.0359563564058989
TNFSF15,,,,-0.02493753361859231,,-0.014126377647549404
HMGB1,0.021911579520313675,0.06729591137157794,-0.01780211503342471,-0.02633108403874147,-0.04148926889227863,-0.006639893548620215
ITGB3BP,-0.02379958133844731,-0.059199482511554734,0.030233413184756367,-0.00662800744492306,0.009056537813520829,-0.020666934412861875
AANAT,0.04997374366865209,0.10853985934335554,-0.016607732062069502,-0.022440793194468907,-0.028662061239316076,
RELN,0.021566590170378125,-0.01259867951886618,-0.018386192864856054,,,-0.017063133289808304
IL15,-0.03287978426044445,0.09387795710916327,0.15627576002350532,-0.01915633158028002,-0.051964050438242815,0.053210615337080186
UTS2,,,,-0.019109977792623727,,
BSG,0.03037440618179354,-0.003846408213928538,-0.01860358925937034,0.052141077107544336,-0.017373120262131878,0.0028908672338515034
ADAMTS3,0.03430871107031901,-0.007388612697612723,0.08625082286808702,-0.0311433747820577,0.042859574890462,-0.03564013149645172
CD34,0.018769984000696037,0.017464025342429596,0.03687714802411625,0.003086735593842744,-0.011030544261683383,0.05652986834850185
PLAT,0.031991863697411305,0.008132275485273956,0.013703595965327832,0.04458036697335406,0.08267768393947081,0.006378079738756121
NTF3,,,,0.04408945138833228,0.007830169328199223,0.014933022607591096
LTA,,,-0.015402905792021786,,,
CKLF,0.026792010853250257,0.06021317023366182,0.02278562879908326,0.01759156117605156,0.03916509106129867,0.06603362303259457
CD24,0.03652238451205207,0.025737549479024624,0.018143624340080333,0.05369219104401126,0.006695673611499165,0.03312633656682937
HSP90AA1,-0.0257333376712377,-0.07974672368144349,0.04435941274966677,-0.0835349777547123,-0.10504037837123806,0.03071072584729655
BMP4,-0.03051726548290772,-0.02757688632830769,-0.013124866615077866,-0.002533036720867186,0.0794079676121564,-0.008433415607819445
SCGB3A1,0.0376639331979114,0.00647148835261954,-0.010747943966762773,-0.0389336946417454,0.01253280995326864,-0.02933602887988425
IGFBP4,0.02717426345509647,0.08889608435283583,0.02621921460342621,0.019137605845892938,-0.016183488172412306,0.044907023160698695
RSPO4,,,-0.02136625524116515,,,-0.019756566977839337
LEFTY2,0.004954925872447176,-0.018390046958471698,-0.019014715186231285,-0.021714441447164896,-0.024489490093390034,-0.012255438142200785
PF4,-0.013745788209346141,,,,-0.019521583081966637,
ANGPTL2,-0.04219360965582994,-0.011571015654726314,0.0011535123999777419,0.08955508954545477,0.07410855872647716,0.016269878673357135
LRIG2,-0.05991157714585783,-0.041375889844860125,0.006346736384293285,0.04536084626907126,0.021886952626862143,-0.05335547103312787
ICOSLG,-0.04518440259570684,0.0691542138609009,-0.00039345465269327937,0.021305507631137605,0.026176778496535293,-0.031309460426620826
WIF1,0.03205215961471014,-0.04212638143831146,0.004718543154095605,,,-0.01836564266463667
NPPC,0.0013646735087409854,-0.045657270786580446,-0.020428564368142346,0.023952450587049208,0.11024801687784798,-0.004166699058468935
LYZ,-0.015909585201699505,0.05153478423736459,0.041320996523869225,-0.054161980522677254,-0.018197990734930964,0.017455181946002922
EREG,,-0.018917984043055322,,0.020560798455080805,-0.06203066781385465,-0.02460713726801059
SPTAN1,0.047746304273238054,-0.016941532679202106,-0.013126363933994674,0.055575773798741526,0.049328921385900094,-0.03790998775870138
PTH2,,,,,,-0.007474164367875999
LIPC,0.10480795258742598,-0.03388176461882939,0.0036164908572591274,,,
COL8A1,-0.053015696731041284,0.03613946940331284,-0.03331848207253856,-0.03417586134917031,0.008549046493973051,-0.00461447166069957
GSTM2,-0.035399818246151744,-0.011969272394889574,-0.011649045929997845,0.012314548745513984,0.07610606675791312,-0.02330816764833933
SPX,-0.0014163493254714687,-0.0477158185621163,0.013123744826728042,0.10895026676084295,-0.024238540617428892,-0.01480260001668524
MFGE8,-0.007994886782237368,0.007822122959212639,0.0027947126573695732,-0.012532092649779452,-0.027208738184376233,0.062070479222022405
TGFA,0.05441976401403399,0.0024385303970435902,-0.011654794131712413,-0.014422620207810807,0.11400316748309294,0.06035519746223661
SLIT2,-0.04293576353575952,0.03322212960608112,-0.004230398396882986,-0.017815180011869734,0.057604848153629734,0.039437035771369276
PLTP,0.010201958055240429,0.07772892281573887,0.039706875679552944,0.026913820828926956,-0.018439741597122403,0.027178329836072473
APOD,0.004708276357372375,0.0894434308266214,0.021531311933305566,0.0977989090294083,0.13596697773333774,0.0034291042884961884
B2M,-0.03712569198291852,0.09027232973607231,0.028131679224611753,0.03156234545580575,0.019324197571425766,0.06731334471001538
OMG,0.047812095266377926,-0.03162749833987675,-0.012407663501615412,0.017629952183055266,0.10047600505988252,-0.05067713855292421
CXCL3,0.018655723501796045,0.09839831015391237,-0.011092881426849511,-0.00529635952652522,-0.09279841147998306,-0.04783593593058896
CXCL10,0.01903160632694925,0.020111248330403415,0.021384130591429344,-0.02641453203434797,-0.026184102151303325,0.08204017574749943
RSPO3,-0.017999803501592276,0.0025934610004635073,-0.011591847296710839,-0.015692719638519616,0.05716367059514195,0.039462426364475424
CORT,-0.039293960983746344,0.09190462599569049,-0.007952022198160665,-0.029167859480804133,-0.02042834448926714,-0.032857820570939715
NCAN,0.017843909917096164,-0.05251276396992133,-0.0018147933046110361,0.0004771422486367356,0.12528762095003246,-0.01631711735353699
PRG4,-0.002220842607687465,,-0.01355278569290008,0.03620313074217812,-0.030143272386960362,0.050341346990601124
ZG16B,-0.01837514134387869,,,,,
TGM2,-0.02598704666515462,0.06891037540288643,-0.0028066508051387716,0.03652540579873367,-0.044617546279959744,-0.013463260207003969
VEGFC,-0.02530246853912899,-0.021377239597270354,-0.013831158011789963,-0.0065318584164841915,0.0423024394712164,0.043328736407444585
WNT6,0.011524269113934183,,-0.012071136281722166,0.0675367247569717,-0.037966991303372756,-0.01171334114489799
NRG4,-0.01220463992177977,-0.023815509852856007,0.00490963622433212,,,-0.011666615190347965
PMCH,-0.01406650431386151,,,0.040543320236584156,-0.0003279431472204829,-0.015021003184684408
COL9A1,-0.036861485301180656,-0.01865572833954978,0.10686037711416695,0.028693812460783386,0.07591552944890309,0.015869288797768163
