,UKF251,UKF260,UKF313,ZH1007inf,ZH8811Abulk,ZH916bulk
EFNB3,-0.03657964997786722,0.003721657810688409,-0.012304043880763355,-0.03944023184883899,0.004406150600097679,-0.052385907546502505
LTB,-0.02300276312948373,-0.027464878843024104,-0.023030801959705263,0.09269162064144566,0.04646017449578717,0.06343306760883329
ANGPT2,0.03917650034414722,0.058824337936123176,0.08361013075653603,0.03228452175899448,0.08971408844707664,0.05686844666149189
ADAM17,-0.005222760088310777,-0.040560829278280856,0.018528389178583144,-0.006196384933164795,0.002426430702322654,0.0369759495326924
LRPAP1,-0.006370069542398914,-0.0501366743827675,-0.01881819496683182,0.031441773233537224,-0.08547117748260667,-0.05954542267196744
NID1,-0.026214276339045897,0.04204727015898856,0.07992737985215156,0.06165400696763671,0.07301069080660474,0.07959277340417382
MST1,0.03254707334801227,-0.0451545607424028,-0.001586111551579613,0.11486996321371762,-0.012861839251182696,0.06853478694323287
CCL14,,,-0.017965342582032175,,,
DCN,-0.057453116008006615,0.05488756593540297,-0.0854672586851357,0.022665650087408992,0.07027215273713151,0.10941879641509253
COL7A1,0.030336906016281747,-0.010772684028122167,-0.05193173269130622,0.01745277348517014,0.025548149352979242,0.0308475009071639
CALR,0.026637372193848426,0.05825746584121443,-0.03408437052562255,-0.05386020299962271,0.04184350621805617,0.11048386618412243
PIGA,-0.03741773191320294,0.11752310172893547,-0.03156146418703476,-0.00911878415402099,0.06356541382884186,-0.012965997119845111
CD200,-0.012010854110507677,-0.0005883974660726565,-0.024209575630251525,-0.010475599813830401,-0.0004486894654673626,-0.06031163799240415
GRP,0.035082748579820126,,,-0.045185745573376165,,-0.01113347468730593
CDH1,0.0004813248209022046,,,0.019611937411981903,-0.020837561478734824,-0.04231606443813691
LPL,0.033033190103537176,-0.01595087093323672,-0.028476781958170713,0.024269593189836527,-0.07446627246626931,0.12470478488434689
SEMA5A,0.003362585336110192,-0.07424161577231561,0.031160735777505156,-0.04494025149000989,0.011707936880159928,0.054956587959381985
SEMA7A,-0.0028682853526658166,-0.05032307721386499,-0.029946520729460614,0.004725911873896919,0.019027374728396905,0.024513944673343013
SEMA4G,-0.02179070764105352,-0.044331287818780304,-0.011939701978055795,-0.034664743815043364,-0.013156969431269748,0.04596112074430683
SEMA3B,0.018285595113264313,-0.03788060136830254,-0.04965443669100919,0.02873731985638318,-0.05096307076668805,0.00880767503141009
RPH3A,-0.040398214338944305,-0.050923433638891714,,-0.022092423876719003,-0.030833967579259675,-0.054731523277032616
JAG2,0.09797368167835026,0.089034952687467,0.12190741707875379,0.05509147035311039,0.05269932956359674,0.024198681652282523
CGN,0.018326587147285488,0.0011872984551005183,,-0.04604540874080589,0.042558153648611007,0.015131912109243086
GDF15,0.010226284733986698,0.007384054355679815,-0.03589128180185619,0.0013560222465792003,-0.0777199936648143,0.11839296308635162
SEMA4F,-0.034550847146484626,0.03159144282136949,0.03345911073962566,0.10558982321844727,-0.07107429203181881,0.025351075256759784
NXPH1,-0.023297305912374226,-0.0328803357126342,,0.09135307543271702,0.07469258759465207,0.0005119395888597721
ARF1,-0.01479351146872531,-0.0189211152400407,0.05523550619174301,-0.0015571645478380358,0.06989105391060568,0.03870383461134174
DSC3,,,-0.01405146017570118,,,
EBI3,0.0037059977522075913,-0.013168204647658938,0.026486469450269657,0.03504783128043185,0.0007895167026444884,0.03912414139560811
TIMP1,-0.035810455137579085,0.09596976378765126,0.012772728168731214,0.05007246405085032,0.026749298207482432,0.09799608902239365
SEMA3C,0.0312492609060361,0.016852167372264474,0.05195782754818986,-0.02082327261902964,-0.05212561861571809,0.050620051966429665
GAS6,-0.01854345132748393,-0.0640891016596424,-0.02921851758004924,0.010479231828436918,0.019775525664217246,-0.060984447076247776
MEPE,,0.005847941257790273,,-0.007427274169407359,0.0064645455472518345,-0.10736205837230926
SERPINE1,9.331016178106749e-05,0.06692968973607076,-0.09461949161165169,0.0854501791472278,-0.04389249392229186,0.09821477889642678
RSPO2,-0.020949150924988284,-0.031681402006726034,,,-0.021649485929414857,-0.04621498446817874
SHBG,-0.004406770757872757,0.021617191486192566,,-0.028836812465113423,-0.023198354642133427,0.12424205514657483
LGALS3BP,-0.018247877723483113,0.0496443973358795,-0.019161454655241786,0.05154311550159393,0.020870782884344272,0.05502314036887391
LAMB1,-0.010743278979464201,0.054583651633836563,-0.016859144448815377,0.06300279019651507,0.07604265498746064,0.09596348951267658
SPTBN2,0.02387096162896566,-0.032757078212253155,-0.027098357220108997,0.06533657586231933,0.006195825915063853,-0.05776411801895716
COL1A2,-0.010108995782350225,0.029368169330688896,-0.07734107979823938,0.0028326513516035035,0.08196190729533913,0.10815294598876819
DEFB1,-0.011846407001476437,0.14883368013124756,,,,-0.004105542328540674
WNT11,,,-0.016414304714415483,,0.0068341559898925115,0.0023258690096173372
LGALS1,0.0007672909450101541,0.08107986985404887,-0.01824039570736812,0.07653618142800298,0.04822166069779447,0.013343765002394039
BCAN,0.016406134185510342,-0.06096154066523875,0.028990521456978797,-0.028903047318876916,-0.020114895505011006,0.05762141445195505
ANOS1,0.012709942793673193,-0.04823998864485764,-0.002601407369957547,-0.010465914766692643,-0.02070326371256662,-0.020749048237793305
EDA,-0.024445273710566203,0.09260452593416386,0.0046058690220848394,0.15097587555925454,0.02528608125711139,-0.013071944088921868
FGF22,-0.016312318897371392,-0.022756961177438507,,,-0.023605519196531744,-0.030299943251015187
SHANK1,-0.013221177396087028,,,,-0.027749546308566263,-0.032875390649528956
NPVF,,,,,0.16128819673693648,
RAET1G,,,,,,0.0537956710771173
TGFB1,0.0025139554936972845,0.03442071366238695,-0.006301429339348971,-0.004477496003836239,0.025931823068077287,0.0687774948178817
MSTN,0.0013752100751521375,-0.004015575148613923,,0.07664094923688074,-0.019840586204120925,0.009369461855103834
WNT4,-0.015488227478960245,-0.01028739894633274,,0.00838617588035371,0.011344331622105878,0.09031124660895402
TNFSF4,0.015210773038763037,0.057860143978589,0.018616932068521448,0.018163348982856722,-0.0023105025290636183,0.04121543893440532
NTN1,-0.005223888177572933,-0.0647828449671216,0.009232992523549973,0.03946927539720386,-0.02318447856350281,0.04197362437262529
CXCL12,0.00860665010595666,-0.026669295528215987,0.051745795382607394,0.00993656860437046,0.08857459509595304,-0.030152821504635132
GNRH1,-0.021373543710249843,0.05960425155999713,0.03533589378252838,0.06443695867332255,-0.037071116981682715,-0.02752701050228507
FGF8,,,,,-0.009300365230197363,
RIMS1,-0.009924948271514014,-0.04400722909947014,,-0.018850890730046616,-0.08920022109518112,-0.03391638444398606
FGF14,0.09059535677701278,0.014163439621555265,,0.08596976437807964,-0.048903874938126306,-0.07334493533178885
IGF1,-0.018500660289690548,0.011919722800003698,-0.033257920714334144,0.06455113867315701,0.06319217528351624,-0.01412118242642446
TNFSF10,0.04997672196350373,0.015436564165467825,-0.007046414661908665,-0.06989844021016739,0.07528357779584427,-0.0058283101009119695
GDF5,,-0.020793420183912087,-0.022144081953964244,,-0.0214493776044555,0.01210065221655854
CHAD,,-0.022211717521964176,,,0.03187738145455654,
RGMA,-0.005034802754860469,-0.049573144455708644,0.09846548365213913,-0.040776671849613484,-0.022096309420526723,-0.008366805855609897
WNT16,-0.012026455963043619,-0.013666489194863782,-0.05161808472725601,,,0.002150527293618586
CX3CL1,-0.021677935982299504,0.0036736131405154296,0.0328925055201417,0.041667372187883585,0.021678513044628565,-0.022288017848209073
FGF1,-0.025631067231420675,0.02698645037680577,-0.0074955934094571635,0.019556818165941924,0.03097223731984125,-0.08542009404608585
ALOX5AP,0.01086501447011784,0.11763990317745246,0.0632457548473524,0.049617166573869664,0.026892112571214294,0.058778480728920654
IL1RN,0.024483215696816104,0.06314704923842339,0.00025233968001486795,,-0.02831455652805476,-0.012692404492568398
PCSK9,,,0.043897625412656384,,-0.015284231550526732,
NPW,,-0.024832551922469852,0.028846427683444652,-0.014682717415179307,-0.01097776625197482,-0.028222150646377914
CXCL9,-0.019053436346099312,-0.021794870033368604,0.049082529328700164,0.06518050110629688,,-0.055797503650264195
ANGPTL4,-0.04684708278488027,0.07449378923543057,-0.06846710803392503,0.010280941196505989,-0.05285464998271837,0.04805131626925386
CCL11,,,-0.017135153789453857,,,
UCN2,,,-0.010871767060811404,,-0.02642806031725215,
OBP2A,,,-0.013706703185303426,0.011748726583136993,,
COL4A3,0.04020182086249687,-0.10976551221451021,,,,0.057837805586603376
NRG3,-0.033681921183166624,-0.051221978355384105,,0.031227208211976436,0.006935092340890809,0.0054066856432799775
IL23A,-0.016041984883110955,-0.01650563275092782,,-0.030883412130007653,-0.015284226218746236,0.08720656235989471
COLQ,-0.007050294150927938,-0.015738057520583652,-0.03214537164005407,-0.01938784709647437,-0.00845167585854074,0.023104000784303632
SCGB1A1,-0.01220396290272316,,,,,
TNFSF12,0.032383960706821036,-0.01227349311975734,-0.05049173662276545,0.060261203333567354,0.04405872280605666,-0.029327227707243202
DKK2,-0.014321184345936763,-0.015106248171391168,0.031046186956892343,,-0.018041967895802223,-0.03402255972914273
FYN,-0.027035595369615265,-0.014354299862970873,0.02878616566183986,0.061575588009416954,-0.06256458811408197,-0.020428781898824515
ACE,0.016002936229012787,-0.027397998630323408,0.0516716576877459,0.016296263145127624,0.11286042103559023,0.025718905005762408
IL18,-0.004247188191793987,0.02270395983712673,0.05571620729121965,0.010469722769748011,0.05307353092083741,0.03829082058127618
PPBP,,0.08880639587594137,-0.012809466693293413,,-0.018714065143618872,-0.02249418742252844
CCL27,,-0.028815301724216487,,-0.03088341131921538,-0.03473989023658712,-0.027816966947699025
SERPING1,0.015578794073688977,0.04599890212647901,0.024861026745785463,-0.0542250888868371,0.06338864006428839,0.007754796818767909
AZGP1,-0.021803369523253655,-0.07105158549098166,,0.11010944372775422,-0.04376624243216918,-0.01625259796012063
INHA,0.03248594519739229,-0.028639720012951814,-0.023570630794336828,,-0.03668965650409206,-0.02244715108260751
SEMA3G,-0.009562508906820052,0.03448506665238169,-0.018892187440975358,0.03167246261730223,,-0.0039911780890696
COL6A1,-0.03605770687638593,0.041803738873290634,-0.08302142154393347,0.006069612464122664,0.14439196293610307,0.0849055065074782
FGF17,-0.01338355450813984,-0.02569484077582385,0.011290300494788772,,-0.03866398809391308,-0.002083777959765913
TNFSF8,-0.01184640822106252,-0.014300410297812326,,-0.03776618902234046,-0.020306169344713323,0.053410469012807965
FGF20,-0.02823817994260918,0.07189475257858483,,-0.026649669516227534,-0.02208124233328317,-0.018751069769229325
ICAM3,-0.005429427262614689,0.005662127356434131,-0.042095083993435985,0.10454652602232518,-0.03428147276156732,0.06251366645289118
LAMA4,0.0032996594497400854,-0.027842544642347554,0.02907410141668029,0.001164731683865805,0.06854080613286741,0.09829760332635656
INHBE,,,-0.016850194822264433,,,
DLL4,-0.029062774417132436,-0.009096801330048036,0.005560562431559335,0.04599558948542756,0.12674899863161598,-0.005905275665967963
SEMA3A,0.035079848639824114,-0.006545497913717341,0.009547038703880305,0.08458946835254828,-0.078928306084732,0.015042511806248018
RLN2,-0.012722256632871487,0.011440342058046483,,,-0.014041666781196655,-0.022028921096774127
C5,0.0021615927108083535,-0.012254922639969749,0.03077085213742738,0.001351692573730313,0.07012569074143955,0.05534794958116174
COMP,,,-0.019904145099216505,,,
EDN2,,-0.018807430232183314,-0.013354644563162658,,,
C1QA,0.02440526318022549,0.101008794248959,0.07445016168321014,0.026470150573704904,0.07876575036667359,0.020218862401892617
UTS2B,0.02936959316866755,0.12202046033576702,,,,
COL9A3,-0.013627426606746377,-0.036779009133868126,0.0029042529510432927,0.03941936730746826,-0.029749344317469187,-0.004161500061139969
DLK1,,-0.012774720184592279,0.06872616879261223,0.038965735587846585,,-0.03574823146705316
HGF,-0.03440729586295703,0.0033399094010169677,0.008575072966953163,0.08144477118263826,-0.03385783207123155,-0.03642855640115618
GIP,,,-0.017692532570356887,,,
P4HB,0.004127449949628358,0.08931049940328714,-0.07307296592577045,0.006273708718310309,0.05809470456603594,0.05233854473899811
ADCYAP1,-0.00033334120632584044,0.030941511823457283,,-0.031309293735856926,-0.017000546345411052,-0.02007805774403138
GREM1,-0.03483710207437083,0.04112524851802876,-0.0479739206922046,0.017735935351860986,0.014161301839338678,-0.03120892390651641
EGF,-0.01843301224140303,-0.016442702551333458,-0.017415859798178692,-0.02798059692030614,-0.017168253502985693,-0.009606720226647662
VEGFB,0.08039478982657132,0.0007950266125782212,-0.03663350805246603,-0.0018905718861235454,0.013582405082803617,0.053293121849419096
FARP2,-0.05374159273687517,-0.04437702293331297,-0.012916507365277986,0.008786899986205274,0.008176271189405193,0.07037963485476664
IHH,,,,,0.07939216294797266,
LAMA2,0.03336106530375115,-0.016811210440205678,0.04302137399270267,0.06065748009623695,0.05280626464035744,0.08852823199599008
NRG1,-0.01031844352673285,-0.016537077695412707,-0.034631448306737395,0.08682718345516172,-0.02958651797779595,0.07313796478634901
SPINK1,,0.06006206824617173,-0.02270171556016688,,-0.026703826244534105,0.007097136937712568
EFEMP2,0.004884907734487277,-0.05423900263455466,-0.01838452350796821,0.10782224015724702,-0.001885129861798836,0.0297703157987897
SELPLG,0.02303568675967566,0.016781713674001685,-0.03575972620509082,0.005772128105379297,0.013420646750248988,0.037350621879906176
GDF6,,,,,0.022259696337649085,
HLA-E,0.05638929478101502,0.07440013679328461,-0.027271521998296647,-0.06715415035580052,0.08217355869809818,0.021708788351538177
PTN,0.003795315328085252,-0.06326735944128525,0.03983610678370793,0.053584099505016344,0.0334320753366883,0.08420060901889947
CD274,-0.024872932034515703,0.035445630978165714,-0.024100321710999097,0.008784310203660089,-0.046342660253918366,0.041222626698965176
CD14,-0.008335097905204761,0.044328007733309596,-0.006446577224911127,-0.006261112837050127,0.09354723680297718,0.03405503959565088
SFTPD,0.04322173889551836,-0.016059728408661128,,-0.035365405867417564,-0.046176463329982195,-0.031999692770386216
SLIT1,-0.020011933227814395,-0.006963599841484534,-0.01581603382111945,0.01739061863490204,-0.03344024678752296,-0.08727122923335799
CNTF,,-0.014300411603007167,,,,
BST1,0.04525540645533976,0.033280837405970154,-0.039070484225404115,0.16819404523122675,0.03985381441470804,0.014345610536208423
AGTRAP,-0.03811409040947696,0.02582153252985636,0.02064449719308632,0.05768259614633377,0.04076382329315868,0.025967968741924474
LAMC1,0.02992369581658027,-0.008671466376251359,0.04850999386710886,-0.024162344712378138,0.10323421199218022,0.06512906782134945
COL6A3,-0.01858245626638764,0.10326066159076826,-0.10106184518143012,0.042993347667246454,0.11843931417951581,0.13410295354316146
FN1,-0.034418504241016695,0.07908019631430549,-0.07145354026752027,0.03355470342950471,0.10612246701034142,0.015068772372114809
MIF,0.014480695212751495,0.04010445692084127,-0.03772558149998912,-0.010523386289889176,-0.08552922574620576,0.04402266781643398
JAG1,-0.010434300064242978,0.019314655590651986,0.026235718035557656,0.003912832036890748,-0.021934790607831378,0.023462104596816993
NID2,0.008331507170709986,-0.03770447507712762,0.02610975808176044,0.029307713396305456,0.0620185726529799,0.08915997557621287
EFNB1,0.0638452521216374,0.014942402265861247,0.019714035714805067,0.06941241431723315,-0.041881877884447555,0.0611401298377702
COL4A2,-0.046864731455813734,0.04162426730320218,0.05164995039330279,0.009387294482052824,0.11875763336847826,0.04383163943532803
SPP1,-0.05609101740867991,0.10685779178556669,-0.13417205766833817,0.04500722834064126,0.036279736685455,0.03822828582725168
PODXL2,0.0005456711970064503,-0.009989480742360377,-0.01204629254164486,0.01492118352202028,-1.5110440398989521e-05,-0.03656743605374186
FGF9,0.00456215153022849,-0.032992328560799186,,,-0.027792386301950977,-0.054730498823821944
ITIH2,,-0.02179486868908065,,,-0.00568244187977025,0.16011176005358896
ADAM10,-0.03326834362415286,-0.005287624974303233,0.04127014376701823,-0.007629367991096389,0.07838041303183335,-0.03412344697041794
CFH,0.027657138563193528,-0.001289602900869797,-0.0352440985723272,0.07940315123281182,0.056971968263046666,0.08619494668206598
COL4A5,0.050364832850733225,-0.03291731153985875,0.052608971802026325,0.044315370250852464,0.017179304038129638,0.06658114353132749
LTBP3,-0.008012293614016647,-0.0014463295325271572,-0.00230915910251617,0.037700480922078054,-0.042512324470640475,-0.007498127517529386
GNB3,-0.028817330851865386,-0.03510992949002338,0.009189823096735935,0.010271467826754718,0.04110236485502352,0.01619683381911913
COL6A2,-0.0185425672983435,-0.010799928670572629,-0.08238721036983049,0.051358168112985415,0.10843833487798656,0.09738364472593843
GDF9,0.0092927368853515,-0.0059730153585559435,-0.018631593830138998,-0.015019132676754388,-0.028794244869763477,0.02565261264051782
NCAM1,-0.024992612674121874,-0.1014680761970756,-0.019506611409828328,-0.0842722938825597,-0.07846340732505627,-0.10150549519757987
APOC2,0.02072741516669793,0.09133673237183057,-0.010913739104815735,0.017213007936983236,-0.002333324900383897,0.05489465759531527
BST2,0.02113956468099778,0.08731551967808605,0.061241431597872646,-0.01517008746503736,0.055325165154204124,0.03361185669420937
COL5A1,0.02821469418646649,-0.02043144758178625,-0.09160728241745814,0.0002323632685081193,0.06999348727509674,0.03350163575412685
CALM3,-0.04127798575231665,-0.09149344958256636,0.01796670571276502,-0.017466076406320388,-0.09818413669359985,-0.05509673006539597
THBS2,-0.019683516297796758,-0.025806484086930637,-0.07932460145905589,0.014145919017567133,0.06574476743985588,0.030657661116605655
SERPINE2,0.04513437177307758,0.010632055618012616,-0.06776690613760399,0.04588562491117562,0.006796860018325285,-0.08319554286557806
EFNB2,-0.01599341031321155,-0.03807364890886539,0.0020124448205310575,-0.014432318749515257,0.024580003624197638,0.034269305655309446
PROK1,0.07012862333320907,-0.015684897024306855,,,-0.014041669896278024,-0.025122275592719477
MMP9,-0.012026458261149588,0.03180460962583124,0.04808797452595661,0.021284032261939537,-0.0029074740320196813,0.06502757281432872
DMP1,,,,-0.03205524743813245,,-0.02131375696949074
NPPA,-0.011209367413232207,-0.03624346788009859,,0.003961046484758502,-0.05382336469055688,0.017241565793148693
APOB,0.01402210571676269,-0.020646811170133502,,,,-0.02512227519827368
C4B,0.00912590436912558,,-0.014050448045077827,0.06805936063184402,,
NTNG2,0.013207326993732562,-0.012001995190742793,0.04391623663045741,-0.07747705747392647,-0.054738565084994674,0.029946418475800582
LAMA1,-0.019051540528398105,-0.0292540595364714,-0.03141901246331599,-0.01377277437647146,0.06016717175249859,0.017590437898556244
UCN,0.04598233713319778,-0.031026764801875596,-0.02340462613507951,-0.011466588620982219,0.01496100179100137,0.025170462594798538
ARTN,,0.13215159292179032,-0.019061522153775653,,-0.02642805962603225,0.07996398981091332
PDGFD,-0.024910437034314076,-0.03157109103806324,0.01411146508915345,0.0674366327199045,0.013087051260535623,0.049163478591831684
EDN1,0.04053734184526329,-0.04956855835106512,0.04927662226411906,0.010445791651814789,-0.050403911141251305,0.013142990907421373
ARPC5,0.029543628941704703,0.0100858844170189,0.03745725692074042,0.022048057471289646,0.05128724150047405,-0.009215773211453178
GSTO1,0.009513792962346548,0.039536775128332514,0.022144002035258802,0.04392124658116083,-0.04587244247721366,0.044347494870993764
PROK2,,,,,-0.012201113323655154,
SYK,-0.01120142872313716,0.04583839447937835,0.01544496059767456,0.04645834382030823,0.03085410041913573,-0.017584311479939822
ST6GAL1,-0.0038428837411467152,0.021199829900270004,-0.0032981115448819072,0.012736747870370158,-0.015063958202805776,0.005374559413671945
WNT3,-0.022111158955744892,-0.02028188645919548,-0.025534878337734938,0.061899513633150875,0.025283391400905075,0.0280332378888377
HSP90B1,-0.060014033399404636,0.0876801300044765,-0.006059293177332406,0.004748395346219018,0.04997832614141179,0.026833238783461843
ZP3,-0.0009050832437642639,0.03445442749466735,0.03759819562250035,0.031544904759960496,-0.022645755730256133,0.00805668757354192
ANGPT4,-0.01709963700795092,,,,,
NRG2,-0.025186105294531653,0.015063718569562219,,0.043065649439402554,-0.03917758298022679,-0.02755563494478708
MELTF,-0.021833619843581547,-0.02570831228373268,-0.03894894270950105,0.03296178675494836,0.009988336103695645,-0.0005147913734782521
NLGN1,0.011688258165972697,-0.109728454785137,0.002389831226709489,0.08960303333366985,0.03869766791398052,-0.05500965999253589
SLIT3,0.014519758966119154,-0.03725076253084583,0.016610061885624534,-0.05433944115321014,-0.04475043726304487,-0.014959291392578233
CCL8,-0.011098254033431206,0.028729600621427258,-0.016117720234571198,-0.04098976742213314,-0.03483917625981042,0.0990264469955679
S100A4,0.04399638620318589,0.06316775689870717,-0.03971880304661663,0.03186572143240626,0.13690738054192916,0.05411966066536757
TNFSF13B,-0.020761006371907368,0.097765601871257,-0.013658863133317975,0.023328360261379993,0.02029456271172236,0.012207433715100184
HSPG2,0.027842681673388693,0.043886680677958145,-0.07372005570780274,0.03557172951312606,0.07652718415161609,0.08890434406269306
FAM3C,-0.014598220096404171,0.03937311531043086,-0.03020437232277464,-0.03417519970407092,-0.011146672608378603,-0.011413410559172275
FLT3LG,-0.0019945526857023336,0.02295296644650512,-0.029593537251841814,0.0816783846603537,0.027809746488984495,0.06251075124021788
A2M,0.06858960477721217,0.1112511180525658,0.06237676930846439,0.05104092660108439,0.11974816167989388,-0.021146976936277526
VCL,0.014594797645962476,0.02072096672426456,-0.02545515196107631,0.020895410929808903,0.037882244009713746,0.0005018311782532647
FGF2,0.02271532302316872,-0.018423580866976465,0.03933960918882165,-0.03299193307809774,0.028492879338502555,-0.06478555003431609
AGRP,,0.06128175052417764,-0.013175292982552829,0.09545292786497818,-0.01446701799745493,-0.018751065137126374
CNTN3,-0.012551763249927869,0.0007236539370452288,,,-0.017726782022497112,-0.012118147937084761
RNASE2,0.026973634175076512,0.09432861832320887,-0.023030795734560943,0.019349058159923542,0.08976900661118395,-0.0158993874196578
ADM2,-0.0050228499600402585,,-0.018762298136445043,,,-0.02007023599008154
GAL,-0.004424449893968266,0.03703644463620223,0.08276521317956088,-0.05992410838400356,-0.03373565659696855,0.03771708326155368
IL36B,,,,,,-0.026943351956769248
CXCL6,,-0.014300405807944812,,,-0.017330072969828077,0.06223780943418653
PDGFC,-0.025690799354738697,0.00030918031822197264,0.017515233481431785,0.009555142277236207,-0.029916491171085007,0.002033228368484005
COL8A2,0.07273194732780368,0.062172670968808796,-0.03344541334284863,0.018505090338947542,-0.007489042166783168,-0.10935998508242963
SPON2,0.08817616827356507,0.001984334148158166,0.07809753751194495,-0.060461452762756294,0.05718133371292769,0.07687128217634215
LCN2,,,,,-0.03058155893475967,
SEMA3D,0.03262316763512708,-0.06389048715087929,-0.01626663184419256,0.07802666618877348,,-0.03714434685641775
BMP6,-0.012026459003614876,-0.0173117129161286,,,-0.02555825941389156,-0.020575930684681446
TIMP2,-0.03370301250858956,-0.015161341865620098,-0.0463613365001946,0.020605847589282755,0.009794724267101951,0.07021045113668443
EFNA1,-0.02880358646723081,0.003076808566841446,0.009947536593325531,-0.006986107830831932,-0.0001479527320203147,0.02961634646057627
S100A12,,,-0.01596753568173633,,0.012361863065427098,-0.017629834273647817
TFPI,0.005008424280672984,-0.037914120242816894,0.043898537255344594,-0.010119708513106377,-0.02638159033365592,0.0751231016594666
GPC3,-0.018936672671950563,-0.00922254534391901,-0.015353261439635167,0.003693999699804485,0.008138848636706095,0.1485798724813225
NMU,,-0.037160004329392295,-0.02482610126511189,0.14133112621040128,0.00997779453431699,0.03172177042459498
SCGB3A2,,,,0.006644666666640829,-0.017522526239909943,0.08111264880391249
LAMB3,-0.000980450000613384,-0.015618000609222889,0.058055578852896826,0.03316500632587995,0.11319757418832439,-0.004837785832174383
LGALS9,-0.002626938876191085,0.029140746416868847,0.01870565993230052,-0.04553749399634304,-0.0047712369517417105,0.06531224177020059
VIM,0.016155510924395267,0.08024565678881683,-0.058587578364435886,0.056587347851649906,0.03814023712597748,0.008456004812006776
PLAU,0.006420342695882035,-0.025464945744783942,0.001691899751233952,0.06414678773220278,0.08651643716752341,0.05162279071541109
TGFB3,-0.041644888417440774,-0.046482602886369365,-0.010119886202114634,0.0223371264141066,0.03571268427106701,0.02768274797162309
APLN,-0.027357427887442932,0.07980010680150357,-0.08675141265285859,0.035716757238549966,-0.06346281952694291,-0.0251740250242859
SHANK2,-0.03526346023810272,-0.01426847068177815,,,-0.06971379267711127,-0.021011240993103447
LTF,,0.06825320158153933,,-0.02343788350524906,0.012903412274825731,-0.1036375739062327
PYY,,,-0.012622787535718742,,-0.020459275828976838,-0.018751069769229325
PENK,0.036176848439475655,-0.03652014659912241,,0.03814454924052712,,-0.013438585101310976
CTF1,-0.012248723481278112,0.027328815464134487,0.03483647468043648,0.13315207655586433,0.025798831599964937,-0.0005574185022414321
COL3A1,-0.03961605835086786,0.04833997485446523,-0.08105112551424373,0.034376903945652376,0.1172889388300098,0.13590145395912773
S100A10,-0.03731436603291469,0.09458035679159771,-0.05227703305720941,0.07643433912603619,-0.011029061769492837,-0.03615861377301177
FGF13,-0.023602850111277166,0.03199359384979583,-0.01581603500154789,0.07560660557293582,-0.06307849983333148,-0.0820005733937419
SEMA4A,-0.015480146969370808,-0.001435016794953958,-0.018028631296824593,0.1843716125479918,0.014562546498898177,0.0476695377937867
EFNA4,0.014690069110841624,-0.004825764400442232,0.012884698519244795,-0.044556032150767456,-0.047495509167392556,0.026843758655888145
HSPA8,0.009498470689533748,-0.017995724924939522,-0.004546716299595981,-0.04111747662401962,-0.06300174603187013,-0.09193286073126089
NPB,-0.014168983594699187,,,-0.023433256052392493,-0.07406521004443666,-0.040840655144633815
ULBP1,0.017653819898400973,-0.01344886206856864,0.03180210590165754,,-0.018878709733060935,-0.05334028428658095
SEMA3E,-0.03902310794226658,-0.05559719207525415,-0.018631595791866584,0.09636426161967197,-0.04513680954733182,0.03790414769571957
FGF3,,,,,0.027666283726445483,
ADAM9,-0.028700271421332843,-0.001683062867779425,0.03727384633390806,0.08818510570675671,-0.03413362053873254,0.03294149290272307
ASIP,,-0.021227791662614768,-0.0005430859258949732,0.1080460116864521,-0.026953573968058395,0.04701159155248565
IBSP,,0.03584630144792528,0.001139089756832204,0.04443319137690935,0.07372765966726741,0.056165516335066966
MMP12,,,-0.014219383164087378,,,
FAT4,0.008135669992898411,0.009009857361008154,0.017877787737345094,0.03970175001405841,-0.0031182909196856155,-0.04466054463461086
MDK,0.005604052386300527,0.017544435229468674,0.09543566659642144,0.010679429426353136,-0.02803177006967054,0.07539820918327152
BMP5,,,,-0.03243756203142197,0.06496728480853048,0.1770376556622059
CAMP,-0.012026459003614876,0.04999958153017475,,,-0.015296816922893032,-0.025741829209789884
HSPA1A,-0.02551018628758564,0.07623102051980218,0.023202805408069987,0.03360335255726436,0.007029546257758693,0.050945965625642846
SEMA3F,-0.023877107527548413,-0.024203686655886198,0.015247966061490285,0.019833418420809434,0.05877518039318822,0.04808072092948152
ARF6,0.007413500319888607,0.01963437892231977,-0.05732900806180823,-0.04001102954802887,-0.009491561038743239,0.02826019115787523
IL6,0.0048732224886961105,-0.01180240246364002,-0.035891276937236864,-0.03641076368462672,-0.03708615862370794,0.03844917482198829
CALM1,-0.02759683355530681,-0.02990389558020203,-0.046212991635830765,0.015439978486527629,-0.018241026636767244,-0.10754667071577954
VIP,-0.027394178094763695,-0.034645476021391196,,-0.003714705751187793,,-0.030247785038313164
NMB,0.04358941916839147,0.024766591036332483,-0.052490469671926464,0.11801962502165879,-0.0370688943246646,0.04582290335683824
CCL26,0.16515778854278704,0.02455563105707915,-0.016761581407799906,-0.006856840935063891,-0.017976644908317334,-0.039791706307603265
FBLN1,0.01514224504389223,-0.0007701030645083402,-0.01826495234640043,-0.007202174216808964,0.07333244678701462,0.04503779408665472
SAA1,,0.07445265311314571,-0.032012280005378424,0.01586914667512358,0.12557269438074628,-0.0694090334649483
MICB,0.0439296882127271,-0.0044066194620619665,-0.024723492737853223,0.07156885212917417,-0.026022237359250126,0.014357890722783427
MMP13,,,-0.012475598641798024,-0.024353107495036122,,
