,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.05745761013445377,,-0.02306620090116659,-0.02132113869210265,,0.06773599574494144,-0.009723103128460527,,0.06404009750827729,-0.02058993310343617,,,,,-0.043157263697428026,-0.023732712070201334,0.03397182036779364,-0.005267454396451402,-0.014639186756898355,-0.0320400677055776,-0.0003329594899792304,0.03866582888242155,,
PDAP1,0.019660606190925977,0.01595266461027924,0.025356705869375717,0.03733787666665928,0.042510166116454744,0.0032400183903695174,0.013866818298803896,0.02020165989813478,0.18316056794147353,0.01292431084273514,0.021260273104670213,-0.013419562755969436,0.08626179165765678,0.04847710745431765,0.0011786319408772583,0.06931922515067582,-0.0024148012905959824,-0.03387870422159072,-0.09146586833237542,0.006095960026862224,0.0419949743078602,0.08227887446158857,-0.04366508197568276,0.0974530740470837
QDPR,-0.019592584960195062,0.06611455418375448,-0.05569749075330333,0.0407174316838924,-0.053053435223511476,-0.0242570972507018,-0.008818763643069794,-0.047386368183300324,-0.24571277849486814,-0.016621382896351154,-0.03275235919157382,-0.03294777517544604,0.07126735828067454,0.0029059789354270536,-0.009983513589223277,-0.08712390252377386,-0.06729846455484102,0.0791547586014181,0.05499363530576255,-0.0391588601805417,0.018181841815850783,0.05766843060923069,-0.016612813552661327,0.03151255373218219
POMC,-0.022382051841047322,0.023921148535435643,-0.06282227708504132,0.035286919862235804,,0.07290267250044888,0.04818936336129349,0.0540536021667397,0.11596236749173991,-0.013869538982434943,-0.031146632718348454,-0.013986359137224572,0.0016982517319197492,0.03000944608146057,-0.06074460630515699,0.030484022137610693,-0.07601155736306424,0.01440328910734693,0.026853949477520556,0.032397679573662484,0.04526098066161949,0.050803765508783454,0.03988032003661966,0.06741028791911216
CCL18,,0.0793888873633321,0.03035529586401012,,,,,,,,,-0.06792264984617982,0.11173145406061326,,0.11614591442671564,,-0.04316028733442488,0.03853719865177131,0.05968917428013135,,-0.07982163325809465,,,
CCL17,,,,,,-0.016525352192743686,,,,0.02081670731697418,0.0010048508022265873,,,-0.007028904685133279,,,,-0.023633449088309045,-0.0012471721015870935,-0.010236811535370776,,-0.025107665826157265,,
VEGFD,,0.0873611435038171,0.0161969235797878,0.0466353661702771,,0.04532387250283218,-0.03132183088262421,,0.040771493562378,0.0175783435411824,0.03663789732378047,-0.031245525338417235,-0.025812415759407827,-0.009873297230166281,-0.04169037866127808,-0.0416771664178957,,,0.028632933668362927,-0.040685364307226225,,,,
TNFSF13,,,0.004295481274262721,,,-0.030667677193188414,,0.05062320260334711,,,,,,,,,,0.054921707301257644,0.020586853777968643,-0.04136735513518983,-0.03140792610479333,0.013581387964692401,0.11736842772167337,
WNT5A,0.018298612061258733,0.020278521904165736,0.022553429205675934,-0.009289180982986759,-0.01421407899487625,0.06730875943418678,0.059393516538266196,0.05202824563086625,0.197398926930099,0.045315554760137385,0.0599459325507816,0.037973393063224205,0.02768204812444404,-0.020783541438095195,0.09408717133660348,0.03478283499129199,-0.05200988924255069,0.02748962921301252,0.015938830124557695,0.017174754544563867,0.07014571187468147,0.008281438521886583,0.07233152508100907,0.025362975927447552
CXCL8,,0.04261607295419733,-0.01247178470988732,-0.017373805204026066,0.06420597937894464,0.017932702814215218,-0.06277189564980128,-0.037333582638447715,0.12750095226669134,-0.017725116246688873,0.009409496346088498,-0.07119810467153319,-0.04346301081476672,-0.04640643157151525,-0.1333961923962578,0.03276802956532204,0.05765304142494383,-0.06690048812643395,-0.1280221138540926,0.032873604753049734,-0.022400876008566266,-0.05133170275692356,-0.0041071516421616865,0.02706174623365487
GRN,-0.042368839327383424,0.04232870071791756,-0.02109298581936745,-0.004511666466772697,-0.0027280003092390558,-0.010134994152405943,0.0016752589231682452,-0.023802956650801572,0.136722947206383,0.0337715420184659,-0.0209220488743289,-0.13242865415625177,-0.018266735513879626,-0.011149965639018749,-0.06398360094110157,0.13290414445785778,-0.0015925091304619453,0.03865816314557176,-0.029754018693958165,0.010224283772926931,0.048236558473619746,-0.06591777613870421,-0.047680215238661686,-0.09613633153092573
MIA,0.05091252441750896,0.03526095554953426,-0.013231507754135414,-0.014996519778972732,0.05383310051491124,0.034652647214168976,-0.059285122343626824,0.0387863047711018,0.07699202762340848,-0.03440928507855446,0.06369493454622062,,0.013039910026545526,-0.04396054611319191,0.031146231292829406,0.1020396933916406,0.13188347397968705,0.0883858123485388,0.16830135821034947,-0.041365481687986545,0.07967391663504196,0.10053371759446891,0.037412899019730696,
COL4A4,0.03380406512515343,-0.041077324172205054,0.006169350874969754,-0.045672654349257345,0.025894133325516912,0.022266835510507843,0.008115974784477377,0.01913781991901115,0.07721276471002425,0.018431011576872026,0.028242095223974025,,,0.041348260598865164,,0.06970184040288332,-0.010039783769632318,0.15269220375884923,-0.0007273988308403803,0.0130230586527999,0.048742378026818696,0.01324785133884986,-0.021432167080557438,
TAC1,-0.025091279936521448,-0.02769471789163934,-0.005907010455558711,0.00650699656542021,-0.07100197807990476,0.07897363490262733,-0.024492680851841118,-0.0063445392693333045,-0.0880760958331542,-0.010655682843319254,0.030247564506674856,0.02056978578443871,,-0.002449803507258617,,,,,,,-0.048255435708529276,-0.033006579783403225,0.006783086196127486,0.06142997941547466
RARRES2,-0.006903231824207854,-0.07115691356293531,-0.008054137234939307,-0.004047541300041022,0.08015433569003416,0.059849257766847824,-0.08977101798651314,0.0003996431340926422,0.21401226538169596,0.011651791462394501,-0.005350990581954296,-0.07067450555828998,-0.11124137767855082,0.033715460687721965,-0.09918761598222901,-0.04047635966959847,0.12245392427110927,-0.03782716898888454,-0.07546542240267683,-0.050204014637713956,-0.023984956360775283,0.04242716971638991,0.016432464779726444,0.08460789421187377
FGF7,-0.006554615642581316,-0.013855209990725348,,-0.03446806587379922,0.05243571353607509,-0.010691385421121725,-0.03611829921242635,0.0823815363065226,0.07539959815225691,-0.024510348266005868,0.012468360913279155,0.04753791877333907,-0.02150040381762145,0.005873956425594379,-0.041152496686644516,0.015879918236683204,0.06454928378634484,0.030360864178844756,0.05629670096394628,-0.021676938390677414,-0.02120701545030455,0.08876922731479346,-0.07470208014230803,0.0573715346355315
EFNA2,,,,,,,,,,,,,,,,,,,-0.02756560460231563,,,,,
HBEGF,-0.03836085078583984,0.03012167335341409,0.010085191748388666,-0.011057718355160324,0.029540267911692668,0.05009794893668423,-0.02395750868467781,0.06078933638232941,0.10582922406951147,-0.008710633431336589,0.007873630351969975,0.01726622835259769,0.08774146648855445,-0.038094976719167915,0.13434138484215052,0.10209675347708626,0.00820148327361389,-0.017134987374503,-0.005888329806595131,0.006039650720371836,0.06534779165657377,-0.03573527873096707,0.07601301629532894,-0.060864537169318604
CSF3,,0.12086147227452235,,,0.0953316363420593,0.018491125769287072,-0.06949483304373506,,-0.0404724677218758,,,,-0.03877866949369507,,,,,-0.03653627029919419,-0.09395246724609033,,0.009308517606782439,-0.010788500116904553,0.062496920529060536,
PI3,,0.005179567698612472,-0.0548684936777039,,0.027053728884327253,-0.021184607457305823,0.023988986298445245,,0.0005555501319973931,,,,,,-0.05923548688080733,,,-0.09519732925062094,-0.1843064876007364,0.027144321494366578,0.04652484173048398,-0.020386836427590618,-0.019438923557212672,
PCSK1N,-0.007732742468323166,0.011640224786528132,-0.011951992999102962,-0.05895003603199839,-0.02831759269016258,-0.0052935099184947005,0.0365524767604751,-0.03855877186448627,-0.02960109967216835,0.019970056985657184,-0.020040664438518645,0.1520745952322835,0.0764389813278626,0.000878327966166106,0.13130199958915592,0.006599394431544379,-0.005726079633839839,0.04114444598137203,0.02239884620769811,-0.013785116777039657,0.06255321503989571,0.09020050592824741,-0.10622893367723377,0.060208869171194127
NTS,,,,,,,-0.02321006888767477,-0.005520311182400506,0.018035477497219315,-0.013829837476590912,0.04357908391348952,-0.028131009713975755,,,,,,0.004989247749869777,-0.021100941650972607,,-0.03214482333517611,-0.006015944098809255,,
SFRP1,0.07697606406041442,0.024076564794363375,-0.07506516278330025,-0.05441717747882329,,0.029232188596725855,0.024965058740476647,0.08774227077062464,0.07849413644368286,0.02800019657548649,-0.02252439444087731,-0.05009245541059769,0.0957641544396812,0.04001438043888654,-0.0023042466698083375,-0.03452033631113243,0.04308870527892077,0.061811967916332096,0.08521385438833012,0.049931655086874804,0.0037127370527764605,-0.03823623681763155,0.06967562711175379,0.0026515690612595516
CXCL13,,,,-0.051556342566543734,-0.007579625164608275,,0.0805084752322044,,,,,,0.03680545302253344,,,,,0.012273276380560137,-0.020024108957228504,,0.015682318065549553,,0.020555959943889472,
MICA,0.0610850952071605,-0.005998752298373796,0.03158250922164604,-0.029798301003423497,-0.012694639021702734,-0.02132513585488866,0.026542550528031672,0.075350451171884,0.10149870546150293,-0.03843902977337116,0.03675252082050969,0.05694378428227529,-0.003678519476160154,0.0202666708655724,0.011713751346278969,-0.00993641365872069,0.020317935566821967,0.06361439235947856,0.025820414407632605,-0.0014111677066284342,-0.014229192001284937,0.03225221810022301,0.05281953774023297,0.0701485689847143
TG,0.11242881701528813,0.051319022707479435,-0.016163750749692864,-0.02899245274644438,,-0.038682765913839234,0.037209102816956906,-0.002035225166044816,0.07343126961255803,0.04007679927485467,-0.02640748047515713,,0.09748076031819422,0.0693363604706806,-0.05847119934918749,0.0004888264509023469,-0.05985277184254565,-0.017552281909257846,-0.011668101661018603,,0.04946396402938345,0.047513685062560394,0.028009119164698542,
ADA,0.08979779931424617,0.007683615882034346,0.006545904207554385,-0.05404146409464564,-0.03653041659661403,0.0060972242107813525,0.07630140224111613,0.04061195823992973,0.13051153074774005,0.0391061017940032,-0.021254014627707388,-0.020760381335578705,0.0922910260610925,0.0424054731690843,0.08054855912654871,-0.11771763323658248,-0.01986203511568958,0.033704002588827345,0.055721480022811666,0.004715407376627065,-0.017668238727940704,0.010394519573104557,0.08112153220976744,-0.04196604460183707
LAMC3,-0.02735394077577955,-0.008458722579845814,0.018406545008674006,-0.02672821790823309,-0.060848112496353725,-0.01943170903976976,0.020710228490033913,0.084335592785212,0.18419017197558377,0.01672377198375294,0.021964938536526417,-0.01740901650290175,0.011591020878089355,0.06268774727171579,0.07396303544538813,0.05274276672720459,-0.005690888961657874,0.03258211260138773,0.07262492979843421,0.002538475001725896,-0.007405257101528732,-0.006241359850876021,0.013140079397346398,0.10359345981933694
CCL7,,,0.038009117493252836,,,-0.019430588842989975,0.01162159952405173,,,,,,,,,,,-0.010726400176796679,,,,-0.027700792322789318,0.05710908143001575,
NGF,,-0.00039592949366948593,-0.027935652246663265,,,0.006346719299427582,-0.00432706602376776,-0.03357887393537919,,,,0.085950887573084,0.0658665428698473,,,0.07033654159016704,0.027764043275344926,0.055773076880821164,-0.011952040741667818,,-0.02927317073498096,-0.00503520265726795,-0.020765348554643976,
TNFSF15,,0.011972637576474432,,,,-0.015754071681485203,0.01194406895300394,-0.004483567599291388,,,,,-0.024695018953363828,,,0.0017769998947370187,0.004365927029351097,0.029341706033908125,,,-0.024900272361795612,0.033286798803385934,-0.004388343840214775,
HMGB1,0.012835645009357459,-0.03631479062518398,0.009294157336530237,0.04445606491356313,-0.09888266404596217,0.03257912674028083,0.027927224217150437,0.027098807566617228,0.17837651491012044,-0.01204157562777925,0.044197921476132655,-0.05087617194316051,0.10023978761163352,0.034495365293339054,-0.031165709190732967,-0.07693300062768707,0.005562237067729568,-0.05744226988789089,-0.10769714726548943,-0.05913369044593866,0.004889215276560331,0.0010842527782494336,-0.03518488219670238,0.004997439884661156
ITGB3BP,0.047891636549929825,0.03701440809673361,-0.02047905574015856,0.02746675619461855,0.014386496609217337,0.008564243270152675,0.05040478147716646,0.08468781924881802,0.17236434726721186,0.01867281892102005,-0.03841331917531752,0.033939862565226,0.08813774400233308,0.0654621698234094,-0.013318103372393522,0.06754229781569454,0.07652488773487738,0.006337988441317156,0.02858092352578512,0.011370467686543125,-0.009258933468818988,0.0732256400750147,0.010660391260256136,0.1094071609849174
AANAT,,-0.04350834123625487,0.0026576174468399658,,,-0.009528266868682408,-0.031321835353992085,,-0.0242195265855148,-0.018967287801081912,0.018807771394345987,0.015764645272173382,,-0.04017542111604831,0.04191170549802428,,0.12428709922987582,0.056076059014906164,0.041344924327312585,-0.027144806500296197,,-0.014686051138974535,0.009695375545900654,
RELN,0.07018125497529187,-0.010268720789173982,0.004469983213881494,-0.04582878606122654,-0.014603902948025875,-0.03358889027210137,-0.005447484005360071,0.044872903322373536,-0.06724114420564435,0.054749301668048936,-0.00548584230427346,0.00555854050897739,,0.014051879341644629,,0.03988040698323449,,,,0.015668416310294617,-0.03007683051256629,,0.013330127545729587,-0.008277532424122547
IL15,-0.04204302504827968,0.0010324282237305217,0.023493575539602105,-0.009326164144211302,,0.007776066885069434,-0.005935480673915559,0.04928168573652112,-0.001441372094059585,0.017975903437240984,0.054604505686683576,-0.04356679159275623,-0.030456582957570696,-0.006949308495023721,0.021914510185691086,0.008628001498496716,0.07190249936825797,-0.026696712191909618,0.005587940317467617,-0.040971835004002886,0.034787835562395834,0.093103463282451,0.009609246694083112,
UTS2,,,,,,,,,0.16290585068695526,,,,,,0.06559604561674783,,,-0.026462034615758,,,,,,
BSG,0.02526959459428736,0.0018591028522705183,0.007602682546164231,0.04094175171605369,-0.01591795899314195,-0.030658457722076236,0.05669949401618559,0.07727154766646312,0.022770658560457634,0.012923937608502507,0.026115801794227272,0.11754654856135717,-0.02264247512380962,0.021114307562329574,-0.05689287165987933,0.11667703592815008,0.02841525507502992,0.013972532966741655,-0.008840006973155472,0.04034871290306463,0.041459605934867534,0.08998424436197626,0.07607315483150084,0.08297240336064036
ADAMTS3,-0.017185662127376686,-0.0001293228893642258,-0.015040291177349292,0.020470215316777784,,0.020352278569995927,0.05369526553479572,0.05926992542756765,0.19304870961430115,0.07821900995826873,0.04384028153321257,0.008239309270663972,-0.016242829864019544,-0.0033743822386758425,0.02287844339307512,,-0.003195282622457638,0.029199209244985626,0.0866808651302156,-0.03066647381648179,0.011352872573738649,0.0031371940490441874,0.07533553731146576,
CD34,-0.06815939065538512,0.028783872629347174,-0.02371272931042672,-0.0577426924156851,0.0055272606185888685,0.014391897904225948,0.03623066270345525,0.0774432673111697,0.12902942675362278,-0.043344759500785604,0.06993372797588972,-0.008766126391651927,0.11526387736177351,-0.014440581941689136,0.09186252882983645,0.052671513630712215,0.02536364426523981,0.052288036764047134,-0.016238352092242187,-0.07293230146629734,-0.00020482580687024928,-0.008984098318857119,0.010546356604634153,0.033535951126145026
CCL23,,,,,,,,,0.02345471003767356,,,,,,,,,,,,,,,
PLAT,0.01467368584311807,0.03683639827483147,-0.03896624220947507,-0.0642939462127673,-0.07534055790646559,0.028023527496814193,-0.004522061701031667,0.014167604818366323,0.1638167867818336,0.009818696497549772,-0.004111164371742311,-0.03199249435665579,-0.017236350396103807,0.07638087531441556,0.0250796669241516,0.043384062698422016,-0.031335830847616285,0.029778282058660094,0.12170975593665767,0.018793457503125978,0.09087817394387922,-0.025139794996070924,-0.07387258673109105,-0.012792139933937624
NTF3,,,,,,,,,,,0.0047460985671286355,,0.009910613597719725,,,,,0.03244528873594648,0.09037911320712816,,-0.004698329154024644,,,
LTA,,,,0.040381663058842616,,0.02044307642069515,,,,0.024986752276344417,,,,0.012664327758408308,,,,,,,,-0.039444949887315436,,
CKLF,-0.03914676772098523,0.0009984001706030386,-0.015198459008624234,-0.019359120550439726,0.004745999498800047,0.02854346573395181,-0.08213266963045525,0.039126201871060994,0.18059569410508355,0.010433739592834104,0.011714307378893112,-0.07042381942762856,0.060016756978283924,0.05802806049218544,-0.0014069588263351325,0.11079996567026039,0.05018354832411598,0.0744116748704064,0.08656702887514242,-0.046979528453375365,0.0066744583862985195,0.021071405236646395,0.007910243610150336,0.005721526036462841
APELA,,,,,,,,,,,,,-0.0455239439283604,,,,,,,,,,,
CD24,0.06413069894376362,0.02899677749612661,-0.01810471544063008,-0.009113539323603268,-0.017929304534993987,-0.008258298208687002,0.04248103348473392,0.1141106096787416,0.05667212578108106,0.009706299445945222,0.0015444521224778208,0.01420510019957495,0.1521248029333554,0.018421832706615973,0.018279909502950123,-0.03128042509530493,0.06842968639980498,0.004013867809274211,0.01729966098870537,0.09948762733475044,0.06988106608895729,0.03462144103668238,0.1410856698617622,0.07354716551792366
HSP90AA1,0.0060979148133290285,-0.050842293720960954,-0.024478179290000877,-0.028014989271771457,0.028368164428704382,0.03667652068725294,-0.06930930344526692,-0.029837499580074586,-0.21584021294131184,-0.012492589094395852,-0.03585104494467839,0.15490321160773735,0.015168764873770061,-0.03171290313660797,0.013645938205624299,-0.11036318933947001,-0.038771687586272224,-0.163054677906043,-0.22991427670196868,0.02380567534012371,-0.024059142837861727,-0.0666101644170781,-0.07117914560322604,0.12652080350706604
BMP4,-0.013239524533741179,0.0032866974614237034,-0.03259719013663089,-0.022601659178235155,0.015188141055049778,0.050457345529775544,-0.05399998691054794,0.04078312431756818,0.010134499005075681,-0.04371349189734335,0.022409208162833358,-0.02983416604308431,0.09214808162707716,0.0357528461309304,0.07728664057068034,-0.07864594882984874,-0.02462272062101487,0.010946911372579526,0.12371733276755284,0.034720886566298355,-0.012640372701397765,0.006981285461224244,-0.03396770587620657,
SCGB3A1,,,-0.020011618980283367,,0.017076434799134708,,-0.007634837303731659,-0.01546637416333754,,,0.03271994579372285,0.041125035628828945,0.039967360984721034,0.051352734637710645,0.06354433023936853,-0.03354728923853186,,0.07713351782687705,-0.028331578972850716,,0.02713245922067897,-0.029608435357963953,0.026840228443809594,
IGFBP4,-0.014972739282229133,0.008435728078148644,0.019514448757309934,0.027760753790174113,-0.035773572885874995,-0.05349933691840745,0.037557546893042484,0.0469245175656051,0.17926901713515717,0.025945779684632457,0.004695979368321532,-0.08678010784612833,0.0874697589589682,-0.0016228272021958944,0.0751752722828523,0.03551291029569424,-0.058868966064697874,0.040907840544408165,-0.13242029238274203,-0.01687913118157772,0.047774188931883094,-0.051215889611418576,-0.03240241880320362,0.11744479430428084
RSPO4,,-0.0152126536164435,,-0.015081356465304372,,-0.00319847619599594,-0.02412468541636122,,,-0.035005305626285815,0.06677793541631347,,,-0.024195961417267365,,0.1900199329461824,,,,,-0.013256701254303505,0.05075852930120199,-0.03281794691449858,
LEFTY2,-0.028771456648131757,-0.00957653540342617,0.025403970499881082,-0.02158299692958787,-0.06515775604228029,0.006010507406450716,-0.020875338755657932,0.10142759915973025,0.23906741238854354,0.06306476261353253,0.023367048510081583,0.012045641593185179,-0.027922407534303702,0.08459874464374507,-0.00996694024373251,,-0.05744644174875252,-0.0009766110633942372,0.02389496611475071,0.014632822703295714,-0.01581971909457994,-0.013797561641160196,0.012213921675794135,
PF4,,,-0.03000887070480088,-0.01939447547652359,,0.0209605013567931,,,,,,,,,,,,,-0.025265785073735215,,,-0.03944494075946145,-0.04064563843318294,
ANGPTL2,0.02940678607403839,0.07514523009668524,0.022197545279193185,-0.007710719372495215,-0.014133655986614922,0.08337877704167011,0.053287541156276985,0.05281413090946866,0.15074168674519778,0.011320659327019792,0.0611616097900196,-0.049471814569878744,0.0010359164648975055,0.012546675146494997,-0.011905173143735834,0.01769276190694433,-0.06520933930251226,0.07278920091716595,0.14550387581542493,0.03558996515767159,0.008893554190473475,-0.02225314826969137,-0.046907663286157815,0.03875039378452224
LRIG2,0.04435135096468887,0.023130726421052985,-0.04231151210964508,-0.008213000872491575,0.038970379390339246,0.06814221590818824,0.06202504516647875,0.05022083975732024,0.09752607082465065,-0.012034576015821273,-0.017954163138596706,-0.09131021877249994,0.06985652962822733,-0.003002682347286097,0.021844075076195884,-0.027784012879043463,0.05176584168338332,0.030385281459017765,0.04953155718592467,-0.03716157939334584,0.030004601869097296,0.0151450309002917,0.03250814362558113,-0.03573904358059452
ICOSLG,-0.007852855501501164,0.03505349733326106,0.06900113466119417,-0.0336604408312721,-0.0021164705493982887,0.01906209246267984,0.02413857943506015,0.06125979166760421,0.09460082167392848,-0.010386054666183388,0.01167769032117473,-0.005691952753198471,0.06206481219644281,0.07878256639449377,0.14261324499864184,0.062191578699141686,0.011569012855457783,0.013270634220709423,0.09040511260680179,-0.003752073335439809,0.03629923243286738,0.0688961378943347,-0.05518116557379955,-0.0761680336618792
WIF1,,0.038579307987123605,-0.016144881289140024,,-0.0385332397351472,,-0.009757147115518557,-0.014093524968088198,-0.09626610570505915,0.07343842719179966,0.02393751825753088,-0.05501703101623478,,-0.022772669030913444,,,,,,,-0.032372736724067354,,0.024917921401921197,0.17544157477866765
NPPC,0.05207544523525158,-0.015294223160666776,-0.07086560091602155,,0.06838975652541482,0.018101312975013325,-0.05371605683795913,0.0027239379295641896,0.03162315773441403,-0.04794745625994826,-0.022825507629754216,-0.017469234570136955,,-0.022572296173716675,0.10989008456326502,0.03535523675784167,-0.05382683521994382,0.044073854927597446,0.004788891608936983,0.0008617650005182854,0.054466634721962524,,0.012131328808855969,0.10437650617314245
LYZ,-0.06066021754926982,0.0005720442374917905,-0.01813835340897636,-0.03376541486844876,-0.020735950443616345,0.00444119763984516,-0.0415341923105196,0.04860847683498484,0.17831151834142614,0.009333086589540582,0.00342278642726062,-0.10209200101045625,0.0006020301422139113,0.03699693477960506,-0.05466995962109469,-0.06342391197996841,0.011265584682693413,0.014443196057752189,0.009670593809946164,-0.0346520446562763,0.07139170840274948,0.02673442445836798,-0.01798409639463739,0.0032078897912440588
EREG,,,,,0.04964163636563761,,0.0037456248428034294,,,,,0.04806843242423789,-0.03265089749141769,,,,,0.01576865916588849,-0.029314113847415516,,-0.043374489575807716,-0.03772169967800346,0.0029847621208290253,
SPTAN1,-0.0013288713659372732,-0.08162245323455553,-0.011866261648743525,0.020429177233739854,0.008704225541083433,0.015485695090930321,0.04692874596940631,0.07333275213675962,-0.045028915817315315,0.017931023892198698,-0.02244891019826737,0.1270323386463276,0.014155861925408051,0.027198977334560157,0.039228819285761746,-0.01557749069444825,0.07960510820192228,0.03400676643125504,0.05871059848319537,0.07893081052121498,-0.023946637048782766,0.07885981041989844,-0.0771162691734403,0.09638849279773816
PTH2,,,,,,,,,,,,,,,,,,,,,0.013771837596284546,,,
LIPC,-0.03720392275735257,0.041366102390307705,-0.027558490619781346,-0.029189722121636716,,-0.004764010921725128,-0.04168023136328258,-0.02735365488294871,0.06218253281241282,0.013601096788202871,,0.06309594572743042,-0.040825752998861015,-0.04638693991887193,-0.03754996160900077,0.029436100760519307,-0.021153910213271183,,,0.032834955650650276,,0.0179392742931585,-0.004129038939894774,
COL8A1,-0.012765883004087012,0.010079750520110778,0.008634856473140617,0.006069325851355172,-0.04608751704720611,0.017168475931165928,-0.008217864703609462,0.02678402373499957,0.11824698828647077,-0.045208364407160084,0.005867396142349712,-0.05076496720168599,-0.08868341594290907,0.0028374865880066522,-0.02241442888528415,0.052193176710992925,0.0711971091664053,0.08660599339750538,0.03282259134674584,0.04246871887902233,0.04812626988945872,-0.03546204017439857,0.09097652385138721,
GSTM2,0.030580546705202216,0.035344399582956904,-0.012263387307061783,-0.009254480404678248,0.016732043101996965,0.04535233790753384,0.0006231799690493108,-0.02453336936130776,0.035366160424475226,0.014773305785822553,0.02112222174349651,0.12411212105730249,0.017977743143140944,0.05449434866435696,-0.043681697242217626,-0.05296089256178243,0.026444969643539814,0.07569779706904924,0.037664019785078384,-0.02969602054639283,0.05928224416853308,0.04761681772371963,0.018748657687384155,
IL4,,,,,,,,,,,,,,,0.13036461020189197,,,,,,,,,
SPX,0.05281806859152242,-0.03313567358229292,-0.015219918761055566,-0.018976302698650565,,0.031329533344554815,-0.018124913534330964,-0.0542982143970778,-0.026214092846061354,-0.002403072917484018,0.06220840377488781,0.08165937254929205,,-0.052939006493843796,,,-0.03970217247727373,0.0016870281249766477,0.02088146936611938,-0.02287420917100738,-0.039170075284785895,0.139745485853979,-0.033135322390937264,0.05029513953419989
