,UKF259,UKF260,UKF266,UKF296,UKF334
BMP1,-0.028302473998584023,0.006655282544065149,0.08713839906576593,-0.03813516605251805,0.0818654352773645
NDP,-0.033117142661640876,0.08022318251813865,-0.04161700955250098,0.05313626504193636,0.03199187492506974
TNFSF18,,,-0.01202454795772759,,
IL36G,,,,,0.026769989596806206
RTN4,-0.021765744850598387,0.06267988873221504,-0.11430756855608273,-0.024218412819265636,-0.06280893662933708
HEBP1,-0.012435757838133601,0.032475949099148284,0.035113422746715556,0.036019178770799146,0.01870423089751367
WNT7B,0.04651352864133919,-0.001390795393015523,-0.018868224504338695,-0.015866374453044913,0.09163992913619042
PTMA,-0.012709175203284354,-0.062024327566234605,0.13293081212581717,0.011486569869257637,0.04998730343922173
CEACAM1,-0.008662826478337743,0.050865467094002685,,,
PDAP1,-0.022694290951423356,-0.03131019478565457,0.05537037374820822,0.004109974109605291,0.007422309721645869
QDPR,-0.02412810911261056,0.07271912097818388,-0.05844278761587818,0.005160763276210013,-0.04244956962697837
POMC,0.043997254551621505,0.0801751967548147,0.10002422224758474,0.001029405485835847,-0.031082772134892116
CCL17,0.0720212248649193,,,-0.005029615927900321,-0.002677331977851
VEGFD,0.006585617043816653,-0.02715316193069689,,-0.014404801288131886,0.017752176473698984
TNFSF13,-0.01890955581940253,,-0.011661303056789397,,
WNT5A,-0.028879436846270434,0.03585798342528273,0.14460739092169175,-0.009299999980356856,0.07541484000658501
CXCL8,-0.03475683934888871,-0.04080804583548468,-0.01658744725601353,-0.01341437730109132,0.0008889027898619491
GRN,-0.011118407508723959,0.004257839676021354,0.09686328836647141,-0.014272519083671687,0.028110647790525314
MIA,0.01597188697812767,-0.04277749438588146,-0.02108588493972343,-0.01638242784234563,-0.04077949682812542
COL4A4,0.02042371592775868,0.03282227155554467,-0.01109521465731664,0.024267752899218443,0.021630930501360366
TAC1,0.014232169262113934,0.039560206710555976,-0.10182592101957356,0.03858111978061408,-0.07010438986486456
RARRES2,0.03198579667470045,-0.09262842353086144,0.1272421279249042,-0.048287446111093674,0.031223420216431236
FGF7,-0.012459105546705422,-0.030082897381351368,-0.007822961896166694,-0.04680905777041252,-0.004497779801060146
HBEGF,-0.05641554741632694,-0.07866112994022081,0.0748202204109088,0.011981495970003786,0.003939275498638326
CSF3,0.030589810560535887,-0.06333502568943408,,,
PI3,-0.01349120495022904,-0.08329495973150003,,,
PCSK1N,0.0409422604778902,0.011034812579428845,0.009001351518132732,-0.012336066599687936,-0.01555494978151757
NTS,,-0.05973838702744829,-0.013544736173079483,-0.001145890691950275,
SFRP1,-0.011459146911265696,-0.01942637202831278,0.05450641765012735,0.038569564033331165,-0.0549664140833114
CXCL13,,-0.030698657560362923,,,
MICA,0.02809403824804364,-0.020766832418913736,0.049482420324125705,-0.014762777697183128,0.022448319018668846
TG,-0.025813215859827977,0.06677108574605631,0.07807123640066756,0.0676042440263422,-0.04173402206774314
ADA,-0.007546340881021979,-0.06848722892836465,-0.006179869475048546,-0.02308147137252879,0.02351092618310471
LAMC3,-0.03273225231416407,0.02977092394512525,0.01233426722190309,-0.002510939909774044,0.038338818834643525
CCL7,-0.018662913824124164,-0.04070075212070299,,,
NGF,0.012814683740214937,-0.017648705888280457,-0.014919216452208905,,
TNFSF15,-0.02078206733458469,0.006707230228541925,0.024619440897484024,,
HMGB1,0.04419600053991161,0.009486318155249729,0.03809200617681558,0.026548125893692674,0.021339473013289232
ITGB3BP,-0.03732193573996129,0.012285026354597462,0.05584408240152953,-0.03389451087584652,0.08695669617350373
AANAT,0.04375504097070425,-0.0132020595023466,,0.052579661919727384,0.04000714119081991
RELN,-0.02371028216998172,-0.043234524807179785,-0.03568497658945194,0.008230713925433526,-0.008015960240305642
IL15,0.0009986420583537694,-0.013142620151863075,-0.012890041421986395,-0.03521120823434741,0.008990619505560873
BSG,-0.03565499223844653,-0.045842308138441666,0.01554722207095361,0.04992548478304608,0.05025066321465388
ADAMTS3,0.007880466105521096,0.019364078015675246,-0.020762127804141595,3.47122807650318e-05,0.05595586760903574
CD34,-0.02495187328573368,0.006277295863149991,0.03849159594859171,-0.030651079380723697,0.018167103838570203
PLAT,-0.007954222580957116,0.0021904681278358566,0.1380804674567977,0.07682375712681104,0.11740796208391195
NTF3,,,,-0.004644517198213865,
LTA,4.7001158013696785e-05,,,,-0.03456460125358096
CKLF,0.03736969525738308,-0.02158191225713035,0.09388855810121262,0.003255708488684956,0.09586957485651998
CD24,-0.043147962766255356,0.06207533393901699,0.06438776574327348,0.01678524631706102,-0.0013573932253444756
HSP90AA1,0.05386430526356544,-0.03830455387722165,-0.11173177892558415,-0.00848098295386319,-0.07638869663259545
BMP4,-0.045117318920137935,-0.0017697765968435937,0.08582295571912582,-0.040513699499497874,-0.006545023363982067
SCGB3A1,,-0.020497417463654924,-0.01645436585248056,0.15230189783593515,-0.02411872165701428
IGFBP4,0.006539561727260035,-0.06577627162887432,0.07139993234759465,0.058876938410892615,0.07382777879991778
RSPO4,0.005946984808722129,-0.037321079361445665,,-0.013818736863788298,-0.010920888501914212
LEFTY2,-0.03125822104161655,0.06864001326094937,0.04716588498735429,-0.015152413978009076,0.06349558213213302
PF4,-0.016283024630221996,,,,
ANGPTL2,0.024759068700425452,0.056645681227284035,0.12691360156257514,-0.04961553515276164,0.03298951196836555
LRIG2,-0.0011359193042582835,0.009590033584952274,0.01733655965967808,-0.02253307984241378,0.05630019480133986
ICOSLG,-0.01663324686660394,0.014436013987634225,0.012626945079034287,0.007171938193844343,0.06025316887072154
WIF1,,-0.0030573402639770732,-0.09480087402356603,-0.026004001673646013,-0.08546252975141402
NPPC,-0.025258986699974537,-0.009358015034206815,-0.03156764271949032,-0.019204662502266337,0.028616096056914488
LYZ,-0.04384411571195527,-0.08618902110586682,0.015755643164468265,0.0018921850256260631,-0.02206191287650698
EREG,,-0.05251961381515477,,,
SPTAN1,0.08815749493334128,0.03681442405262301,-0.023874878514608667,0.009117817615837544,0.0027651795408754907
LIPC,-0.02926180797707738,-0.03613294752012602,-0.019989149066435924,,0.06957385486386838
COL8A1,-0.016576791426231703,-0.047902158974999644,0.06946532314046015,0.05691036970943316,0.034941496335849295
GSTM2,-0.01694408777938823,0.018062412026350463,-0.010900265700026886,-0.011399481578859255,0.060353280564129926
SPX,0.007727196443141713,0.0784710814386654,-0.05141643937526006,0.02512987539776988,-0.008030627700711779
MFGE8,-0.023034666181933186,0.021618263462570585,0.04620432703310352,-0.03753851562982658,-0.0034037630084872575
TGFA,0.010771040391476494,0.03564956820288781,0.03372701566059292,-0.00022637866751287454,0.0669024165589497
SLIT2,-0.02868174652395588,-0.053108997390213436,-0.03173967283889283,0.02577216895972757,-0.03284443983868082
PLTP,0.009308837760213604,-0.06363109098717616,0.08717646383677677,-0.0024232692265749294,0.04244010162080014
APOD,0.027278385965507676,0.0661140079608985,-0.0033444363964341374,-0.04977181466586215,-0.025394843584937536
B2M,-0.0033254914524566996,-0.07050216863540658,0.10118696558974705,0.020213692151400085,0.05508177342389554
OMG,0.06475308680018116,0.03693165290081706,0.006633775223970962,-0.006083193455822717,-0.03828170426456443
CXCL3,-0.011267390870591263,-0.10555138640567603,,0.023036197115048913,-0.024892772081415146
CXCL10,-0.03140035101535719,-0.043537389178412364,0.0649849464305279,-0.02245665265260277,0.00437184022796838
RSPO3,-0.0037645356911051534,0.01420657102960968,-0.04278608278672474,0.03986354758909307,-0.026012467063892812
CORT,0.014634718004302527,-0.001604158675103234,-0.029656061406876686,0.026100163196964548,-0.00425037318375706
NCAN,-0.010595993091676428,0.06080612435499924,0.018919718664542916,0.026512521873271366,0.12650468242678653
PRG4,-0.002983117963709479,0.029580314751337728,,,-0.030412874017120114
ZG16B,-0.021660597337906498,,,,
TGM2,0.009994061875598162,-0.04403768940269212,0.006690667222861034,-0.015644863241334888,-0.05095793537732647
VEGFC,0.0312209146596707,-0.0013147343082381073,-0.02642474040127247,-0.02359344793936475,-0.019689872699596645
WNT6,-0.025813216931606393,-0.03564780894195114,-0.013221210795371743,,0.023307840758382027
NRG4,0.004016905556904609,0.026503017520745485,-0.01618520610722764,0.026530717566267882,-0.016830702384754842
PMCH,-0.013011660592000743,,,,
COL9A1,8.464776823069751e-05,-0.025190267785549097,0.11251498052090016,0.009004211064344335,-0.025087418232744088
GDF11,0.06395951165656148,0.07723643418838355,0.06263077542677643,0.04186686478668269,0.0644949916241278
