,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.03494087411405675,,,,,,,,,,,0.09600144318841525,,-0.01254294903515734,,
BMP1,-0.019106584568864174,0.023750668260295843,0.05239450954129783,0.033450455147783706,0.0007288363745599571,-0.044412074439415875,-0.0581831503445365,0.07408654993257145,0.22387776300829623,0.01655405337663919,-0.012794441273258466,-0.008038126109448852,0.0967322551437595,0.01801265019857563,-0.027593604788856783,0.09211717921301715,0.06053598868423613,0.023052488558266557,0.03649934819747053,0.06030355513146392,0.004714783766704375,0.05342124239497499,0.01590926636207731,0.08147061889718049
NDP,-0.01699117790764361,0.030669222785832378,0.0303390229695841,0.01944065097968074,0.030097848612425995,0.009280960172334833,-0.024414459603197762,0.02786900615045276,0.0016315138559866926,0.08697986688408262,0.030991471279733576,0.04027016724492465,0.00845003998930946,-2.5614687659145557e-05,0.04741770436875101,0.09113860702479037,0.10165240818014193,0.0923976780151001,0.06886115558954706,-0.02563468906886584,-0.04857869685787156,0.07792076684898316,0.03709699629193705,0.02103162538081976
TNFSF18,0.05229127989379842,0.04844270916813055,-0.04232673232188843,0.006451915134122586,,,,0.014793451228849116,0.10679994769329683,0.04372481805620463,,,,,-0.025257711003178335,,0.061558421510210445,,,-0.03336659440654859,,-0.01060043289594094,-0.028000251986236784,
IL36G,,,,,,,,,,,,,,-0.016140240690250208,,,,,,,,,,
RTN4,-0.06134595847564859,-0.07093981798921664,0.03394849721524857,0.018164300628265812,0.049580774212228756,-0.027288074929616407,-0.003222056472272208,-0.049004978658325454,-0.18384169501386494,0.0865074333549687,0.004153842648160785,0.0020611753829700053,-0.02099149796078509,-0.005601467027593398,-0.0029661442928289343,-0.07712344085302215,0.027202785018643753,-0.010510796679999004,-0.03227646938770531,-0.001604325132447969,0.04131082518637044,-0.013509345956553316,-0.025084816274582235,-0.03243357394865877
HEBP1,0.0513997560655927,-0.04720468388422967,0.09748742832139011,-0.07736771606375317,0.07835683151478692,-0.00582068313263337,-0.05193189721782462,0.05568215919493483,0.08691917168373613,0.002184373917780348,-0.04295578888534056,0.08534728582056056,-0.009021603181456256,0.023808647788217712,0.078997175365191,0.09491615482779031,-0.11222799649760085,0.028930630127066512,0.12229637378368398,0.03714502497653664,-0.01454759118001161,0.07553187096090931,0.07257493526024864,-0.006230421707683536
WNT7B,-0.028833176644571648,0.014909206767721948,0.010749635540257336,-0.027782165738559243,0.0011135202666547165,0.02145268738199127,0.04710925288964365,-0.05038036145341893,-0.08233196676416693,0.012151104609000412,-0.01004941414570247,,0.008702929650301368,-0.01773998454251015,-0.027806274525264664,-0.05908593234613445,,-0.02791012722554316,0.04105731719564228,0.019445281854773046,0.18063564260783604,0.06596458452414582,0.005640965422782608,-0.03349405019942381
PTMA,0.008608044232634825,-0.020952470532193013,-0.029114345182312883,-0.011140094668339725,-0.01942857968016699,-0.02039112624108475,-0.026851887225543058,0.0716774004062986,-0.16013092365637924,-0.010633855616052602,0.03675911830237235,-0.0356823989112099,0.05523553943539023,-0.020475191467703324,-0.026748450444420153,-0.04271892304121665,-0.13131428958775151,-0.05268544312662217,-0.022778800209998,0.029171955784125077,0.06585382437364881,-0.055250113192186784,-0.011529921169859587,0.059506879639924085
FASLG,0.035883179679910684,,,,,,,,,,,,,,,,,,,,,-0.0057566756617197885,,
CEACAM1,0.019072522539660776,,0.034106428765063895,-0.02132114121959369,,0.06048072373715521,0.03986764873546955,,0.027478962301234477,0.02304530307628257,,,,,,0.009080015310901166,-0.03605281015982518,-0.05038674511958614,0.004187954744131649,0.01997397921537343,-0.02647462674152974,0.020555970589793252,,
PDAP1,0.11191014481360748,0.028237981253631864,-0.010119534183095405,0.05642572917391858,0.03740139194580038,-0.017983272078516233,0.04099335645360618,0.060200966699595806,0.12500937223197398,0.04536216913323364,0.02127760275496309,-0.02906932915452029,0.05415915645784884,0.04499230425260912,0.0024944402603743142,-0.04215112716958912,0.030587120816648848,0.041478817327049666,-0.03962883804949067,0.004408033892069485,0.01148323286915226,-0.009007982838504186,-0.05142836231147719,-0.02306841851962441
QDPR,-0.031880515193097175,0.03946699027455392,-0.040127690685908046,-0.015883334494975747,-0.006846917938726808,-0.07394609619645755,0.0002181509705556445,0.026391774789290664,-0.12887686096032158,0.015604328168886053,0.025092539099076005,0.020183319016781564,0.014710016976705846,-0.010777217588482092,-0.01326489921075158,0.118448524933145,0.011799743830513963,-0.036914213953779154,0.13048053022143408,-0.004877542202989015,-0.0095893255199651,0.015311174112298508,0.0235157014701226,0.004118467990729466
POMC,0.03277075555656635,-0.020802095949575064,0.08914704490940527,-0.02054988315842318,,-0.01688773261038427,-0.015024493997642817,0.021880358245315572,-0.0015621051029560413,-0.018475893624464054,0.017898724203220053,0.0053562170653377135,0.0034331042173575453,0.023923248492185873,0.06892184445335499,0.06166057063552031,0.01961331701887385,-0.05155889245471617,0.0948937184611719,0.04527195470395912,0.03286766015738856,0.0010354979157170955,-0.020957799217149787,-0.024410733816343386
CCL18,,0.0011719887418876697,-0.048077657504035066,,,,,,,,,0.019553080656471822,-7.573851745428404e-05,,,-0.038150583250902204,,0.05889813461149862,0.0686629003848401,,-0.025897438719883956,,,
CCL17,,,,,,0.010105118068557763,,,,0.022769176017902185,-0.028357003358782946,,,0.07594230593477745,,,,-0.035746956875330006,-0.017014511527240456,-0.019481583828643755,,-0.021570641496956623,,
VEGFD,,0.04859082607767035,0.04381792543824525,-0.0305382571500202,,-0.01004385851087193,-0.022498673838869252,,0.05516420444421253,-0.012661938984078143,0.021008154610980417,-0.02893471749428154,-0.025529641785546064,0.11184778234300492,,0.10856179748082205,-0.007651376512593944,,-0.016815134168405885,0.05275244440724214,,,,
TNFSF13,,,-0.02712493752545776,,,-0.01020262542789307,,0.0171157915242013,,,,,,,,,,-0.01012753813016067,0.08061263665692683,0.0481517059968081,0.046409176137313705,0.0625732578650737,0.005716094631518604,
WNT5A,-0.03652171573739374,-0.011016135833637695,0.04545524026407469,0.05857316775811223,0.09905626538027083,0.04939593471254652,-0.016284028143974415,0.12618857483624613,0.12818809953149976,0.007096887516377608,0.018177522870571325,0.11553658667780554,-0.013540920510490695,-0.03162147989376019,-0.06338577302680116,0.019112674492332612,0.030831927281072806,0.01888384744430853,-0.0006347173627678202,0.05529555592005309,0.025504443430178617,0.029682656704453594,-0.006639513862879222,0.05190015861669422
CXCL8,,-0.10426082454102485,0.016511291095769168,-0.017251376638799838,-0.011141814237619068,-0.03262235925474819,0.00721500438445849,0.010580883405724835,0.11075488573557415,0.03261387164249557,0.06901496734342609,0.006624661143911878,-0.047614619676145,0.03717560757149483,,-0.061488432265251504,-0.08471456600438672,-0.00619883885452621,-0.11599874935989725,0.013217513988564671,-0.05681766503052465,-0.030440174540342976,0.03389696168438715,0.0844588518718316
GRN,-0.03535935695985341,-0.008609021112525423,-0.003570495350814876,-0.054671572006570385,0.012338935490664393,-0.011248158444552505,0.01821662976258506,0.02003903433858456,0.14116257480766276,-0.004228100185155489,0.03291257851304078,-0.03733036638593291,0.03725719504445736,0.026022803681762113,0.032530545960271266,0.031881698730510076,0.021047069546547406,0.0035705708339972262,-0.020357516263480823,0.017455214871461247,0.017122815235670098,0.012594140430486608,-0.022479375087118496,0.05820892110768829
MIA,0.09807269715203829,0.10104580675408432,0.061450536695732735,-0.027158590282681378,0.02245421355782064,-0.0013699678273081525,0.0013371750109270855,0.058469367636819404,0.02229638267504124,-0.02166497277853633,-0.011792316782884272,,0.033790673681692855,0.040783123735953955,0.1598195115467697,-0.015542534193710279,0.0007566097701269324,0.09206310373068201,0.14966576755612004,0.004187380783745374,0.019775901916850535,0.04817657922287241,0.0797244493420782,
COL4A4,-0.004849173720629882,0.02408842364931821,0.014188231785562689,-0.0014797439748001676,-2.1304989957375527e-06,0.04444736918444932,-0.06250648546791554,0.05654465543396568,0.024701893910292542,0.06147609270799932,-0.017461623262865125,,,0.010410577589576059,,,0.12902792345341682,0.17728512754861403,0.028439850350038026,-0.048948489472268264,0.027050211870315997,0.004332392418393585,0.03684757823093092,
TAC1,0.023253026930287184,-0.0033038139378432545,-0.023652982670383616,-0.03828591679423818,0.003820705282911328,0.015245439828295121,-0.02531842610732125,-0.02975776268471536,-0.11254210681258367,0.03205883877397756,0.004627377395088684,-0.00825511687346777,,-0.008464772249014586,,,,,,,-0.06341176721603987,-0.02835680164289708,1.3596233946893016e-05,0.024964066080147687
RARRES2,0.06146382703318192,-0.030007319519971425,-0.0011921942943243142,0.07888217207880327,-0.004682240817224041,0.007841288381999907,0.10779768390299468,0.03481806306682267,0.18876355846240997,0.03691341708723235,0.08836460765404985,0.0027705367771101246,-0.05411156526553132,-0.0037359284130123625,-0.0033609859169826434,0.10169834643942449,-0.04113954946389625,0.0068958824196027075,-0.0015169965862897126,-0.043595653286127155,-0.0028775485240013833,-0.0428250471031563,-0.06572517103841595,-0.012204560652776844
FGF7,0.04441509250804669,0.05740983381556527,,-0.034468069959778344,0.04244695839366776,0.0028991983515874527,0.10816756713972477,0.039729033317386774,0.03118968561616826,0.049303404181480874,-0.04938700387513207,0.05857806832198528,-0.05562422681160072,-0.016485965366651555,-0.0442259577607945,0.06417241340240537,-0.011379069989742524,-0.0018852869200297704,0.042437862164688395,-0.009638983916260453,-0.01673163899662282,0.06030641690154287,0.05386061015460857,0.06616534610485693
EFNA2,,,,,,,,,,,,,,,,,,,0.02678198951400335,,,,,
HBEGF,-0.0196676280811136,-0.040631426705965396,0.03661152445218153,0.022944168029846158,0.11472724444631743,0.03310414156837926,0.02834313286332236,0.015186319744487337,0.16382058172065997,0.01568422467337893,0.008136132435391867,-0.006477886507806845,0.037555075493243134,-0.021613690986490214,0.038178095215916336,-0.06256717237366444,0.0020007980731501563,0.012266911244225145,0.011805073305978441,0.03493964825018044,-0.01755842026078844,0.023317680399025265,-0.11065321153830834,0.14970700269650392
CSF3,,-0.02100878111995669,,,-0.031476388797337586,0.02727241159617714,0.011342086252560052,,0.06215840313606415,,,,0.015310217736914954,,,,,0.046611189141734476,-0.04704358323550305,,-0.052692416881128155,-0.02271055783208423,-0.041607290454004575,
PI3,,0.031952170786104246,-0.03684486846717748,,-0.06043603469704251,-0.057064411930477885,0.01093887391857199,,0.059418225833647975,,,,,,,0.01774898374129518,,0.02395279199095925,-0.15637571656931076,-0.02195467896114775,-0.002839193594508196,-0.014447626067857149,-0.01926889400719265,
PCSK1N,0.022050079060798672,0.06109202766915038,0.019980090530593464,-0.02189146890021945,-0.008679271439212042,0.010963758137815024,0.043819574869467214,0.021845807895636907,-0.0722333352387063,-0.026819104227059222,-0.008767093275323459,0.050656323598611,0.060184925011736244,0.004861732117307107,0.09163262534791403,0.03527504469884822,0.08412684848579959,-0.00188636723692679,0.005211352766984358,-0.0007031633232554583,-0.025103317037883214,0.04771166405151442,-0.004427629209726742,0.0296625728897771
NTS,,,,,,,0.013645191896431557,-0.023347710676194098,0.04480963650991065,-0.03317740893192555,-0.015710855161417004,0.057167585123907134,,,,,,-0.042323063147569416,-0.02441352346007091,,0.010669916042736457,0.07108735496489503,,
SFRP1,0.00623425722398753,0.09156704538551587,0.06795817796937093,0.0404627340303503,,-0.032134172142563894,0.11601527856835125,0.0105609456326707,0.018818665028914838,-0.041089283339610726,-0.0075868396031467476,0.01434244033961046,-0.0056655839003268045,0.06979206648463329,-0.026295708561486813,0.03783742325805351,-0.04285140891633681,0.06833408966238762,0.015584101045833753,-0.03282688841706303,0.06628199626400555,-0.0073829750728160335,-0.010577844610562617,-0.05477211027948818
