,MGH258,UKF248,UKF251,UKF259,UKF269,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1
PDAP1,-0.004443448410917814,0.024586625869263943,0.02002824543469043,-0.019389642273615847,0.046405926840706845,0.02650391425810448,0.09295800996228647,-0.07479046991361943,-0.06789551772698829,-0.0057858677233872235,-0.006346059398435229,-0.05872751979415353,-0.00028581439412327445
QDPR,0.07505329144565756,-0.06240827876709105,-0.016555070349626503,-0.028156300135896404,-0.05455412584787401,-0.082270925166837,0.04363785168093161,0.057811531145205694,0.06321026293678067,-0.08696490537827996,-0.06711864095810474,0.021238759100410492,0.00420018295210315
POMC,0.02804577272081039,0.05993782736148371,0.01612325122036999,-0.02960235370834716,-0.02281001369365246,-0.0036933774137145755,-0.03264067822751755,0.16203221393193648,0.02283439544182737,0.07705627572415129,-0.04377844330377207,-0.02568088816544381,-0.002167870336802448
CCL18,,-0.024341724247457654,,,,0.018817078789584267,0.053523955339822585,,0.055622041165196756,-0.02297412000957647,,-0.02252140598992171,
CCL17,,,,-0.018424766737582497,,,,,,,0.06842210183664188,,0.2153286722091697
VEGFD,,0.004502817955692965,0.003633471486995786,0.007192345270322543,-0.013792802148341254,0.007529880421618461,0.06521093490018055,,0.04431802719893478,,0.02057859649757392,,
TNFSF13,,-0.01836905207151326,,-0.012708991737128522,,,,,,,-0.023474393929999227,-0.017628503662027818,0.10200377419467978
WNT5A,0.01116213533823332,0.08073262316937906,-0.02412064883095098,-0.05594672426057614,0.08012087403456743,-0.03197203379559612,0.01753904214138117,0.03435602985556787,-0.048211870943635424,0.06760144356880722,0.033437156557950105,0.008796170603707553,-0.026889035680087464
CXCL8,,-0.021646881993499935,0.0391184684028536,0.10533486928173426,-0.019621860274162066,0.011393117556080343,-0.05274051443868633,,0.006793924618940812,0.035159276522395554,-0.03107929286213419,0.012469120686822465,0.06850611387617843
GRN,0.013905088598973174,0.13146283165854386,-0.00012314978466980683,-0.0370431083846169,0.06082722221485595,0.005036614071853682,0.00789792087633656,0.08589687744963496,0.032605584058326136,0.012890370793645184,0.017940193538352734,0.014044044503240448,0.060387894229140676
MIA,0.018843393371608865,0.02388951095294316,0.041367827775140684,0.061035958897202355,0.10104336355351584,,-0.01626218758552049,0.17029770024418323,-0.07020443559518208,-0.0636006504397949,0.015773812453689307,-0.07816502643129773,-0.023513124822751443
COL4A4,-0.019954333723819353,0.01625181407868325,0.011525832202520507,-0.03698879536806323,-0.016406619971135638,,,,,0.06661612564536301,0.057631886527377614,-0.03163815522988731,0.0885575541254312
TAC1,-0.01722989932248528,-0.01229060346276876,-0.012033157302957478,-0.06755526178527682,-0.08955980593417028,0.028297592062111698,,,,,,-0.027084600309561065,-0.016731604732010276
RARRES2,-0.0307341081200929,-0.06410808192775218,0.02443104880847067,0.020934700648104876,0.09158177010774683,0.023678596628278415,-0.07603170730288311,0.01390882863694688,-0.003517037860194378,0.017365841561773763,0.015189569236367707,-0.02956649983742097,0.057047655270934756
FGF7,-0.04077639029648838,,-0.026686271700795284,0.04160336588051275,0.12996739708972174,0.07782712144664283,0.005504933665692162,0.01615271683255617,-0.05800481853825121,-0.017314707925374245,-0.055200608267120484,-0.04568075175762213,0.05079614940333438
HBEGF,-0.017919551980034452,0.08964004416699918,-0.025293201814391993,0.07872077147957661,0.07445483026484001,-0.020277477077739473,0.05029667194446781,0.10243160648496867,0.016843088993477768,-0.0383071349726339,0.020173923409304607,-0.01690641855980996,-0.013960180117294647
CSF3,,,,0.12364373141591475,0.11274033259207533,,-0.009704374245501779,,,,,0.041964305539860934,0.11044896367143058
PI3,,-0.012437301366534396,,0.07624644677083137,0.05860601948280577,,,,0.22480858541964377,,-0.018599283494527618,-0.001295725097762078,0.00033927144359647014
PCSK1N,0.005706419981496599,-0.027493944333085704,-0.05036068750552139,-0.03937395364696675,0.015811955968596813,-0.01739078927981752,-0.02630703244495846,0.07246743802147645,-0.014688677510967986,0.03343678981446295,-0.02706002714898303,-0.01459296075781068,0.01174620266768105
NTS,,,,,-0.021334932529639375,0.1034675858393836,,,,,,0.011375626049990512,-0.019843726026257648
SFRP1,-0.025069938737802066,0.03058957891484315,0.011290284113014198,-0.016076321161929055,0.0035193858466643713,0.09030143988467165,0.02163343587077497,-0.01936106139694819,-0.0917690540882092,-0.02507563126096189,-0.02395720228413786,0.03624361793180179,0.04452769536521651
CXCL13,,,-0.007735477011489424,,,,-0.016240244232595777,,,,,0.04651194244174214,
MICA,-0.010408731494522538,0.06810116681587819,0.02633458864400765,0.043447516441390964,0.042622229610617686,-0.05593574427892856,-0.011322942640221694,0.020374092665284182,0.043083051376129514,-0.01816988218795245,0.02723740614858845,0.017553734339580556,0.028409246519874278
TG,-0.01995432922703342,-0.02042734857594178,-0.022446878049290513,-0.01734889757350388,-0.020949418011368896,,0.010346017696677333,-0.030917215654133783,-0.055661192576700526,0.0235212378492938,,0.12594555537395047,0.04207669562593785
ADA,0.00998235338872879,0.051692946093524664,0.02936132810042391,-0.026773776875341545,0.0056922915387424815,-0.025362930723930928,0.10442189869406218,0.0638414420867915,0.01004952418149505,-0.011694666178414638,0.06557411206142547,-0.025440685203574835,0.029978457501595335
LAMC3,0.03884053400374164,0.1363590658319505,-0.023538217188957215,0.016975301192864705,0.03950749093439069,0.03412623752494,0.011547161253634603,0.04768123857673791,0.030022431377747672,0.01649727227430344,-0.047326093671207874,-0.1054979526662474,-0.025041113285728223
CCL7,,-0.015483392955849195,,-0.012543225226801223,,,,,,,,,-0.014042009531125903
NGF,,0.02596361561004948,,0.033449165111245995,,-0.017570565477076385,0.09508034111336389,,,0.008187781360612352,,-0.0006095587375431718,-0.03156739552686007
TNFSF15,,,,0.11101293813639565,,,0.016638330705690166,0.10155056509207609,,0.11474203925176364,,-0.013975916176407865,0.04660978431836019
HMGB1,-0.013432548088105439,0.0030705654355403355,-0.010523547241681723,-0.04558557032098863,-0.018981803116560454,0.042285475156757256,0.05502453497451586,0.03976613094912745,-0.11648922878367018,0.040179623204705014,0.01730468491673556,-0.08013723259694916,-0.04328847820633489
ITGB3BP,0.0017704003811473033,-0.05878847119667122,0.008507707019457009,0.018524479836055794,0.017370972655741033,0.12377682081399476,-0.014783528065298156,0.013552388855873189,0.009193735435799665,0.017915493612644523,-0.03196775261083471,0.016577850170812883,-0.0055203721905348994
AANAT,,-0.022464047545164175,,0.00980212779395701,-0.01565728484118922,0.08100241751321566,,,-0.003219779198823651,-0.023928509022360444,0.010747094427095882,,-0.014857031666314906
RELN,0.010944103294452931,-0.04849711540291594,-0.03181302146492613,-0.022059965894389248,-0.04594338635446425,0.003021165887835069,,,,,-0.03386203110049934,-0.016881392138529225,
IL15,0.037264167454661115,0.02500654478609224,-0.028596979217581153,0.004938102980691464,0.00899841443593108,-0.017810755057063875,0.023063581469443293,0.08985898067092986,0.07473666979149528,0.011736942185011298,-0.03372005827157274,0.04957084216372669,-0.04640039669823376
UTS2,,,,,0.10229528188916093,,,0.056059452147695935,0.006844441302949829,,,,
BSG,-0.02488945295130191,0.012531901497937706,-0.03522753419263887,-0.029149871453239735,0.0170138097108255,0.03394018208204068,-0.027830871363077696,-0.004436679290346391,0.06198896511241332,0.11466254116822161,0.049306566762480325,0.03654230662646675,-0.011558885371761711
ADAMTS3,-0.04234851448540826,0.0681067795551043,-0.023213641490083387,0.00388635373492121,0.13466095961567748,-0.026525496910163506,0.01522995600520122,0.02920541581936564,-0.06404838273071724,-0.028651953531080444,-0.01797040656886129,-0.01805490365451825,0.0004247608777767071
CD34,-0.05450598077486694,0.09379038771244208,-0.019698022088674282,0.06582926188502436,0.04202872332187694,0.13778491210548746,0.06780537918619262,0.04371984555470576,0.130315627722205,0.013945197442773444,-0.06786668528424412,0.04390736095710439,0.0053731449517385845
CCL23,,,,,-0.017815504718893697,,,0.19318186626799455,,,,,
PLAT,0.0710119795171948,0.014919490726493288,0.03423966552172779,-0.059897766922382516,0.08541835149577766,0.04198458467893594,-0.014314979992922293,0.05228538929400387,0.08274347485423089,0.08369051201890162,0.0015110607607678383,-0.10155259966419003,-0.016970034245514694
NTF3,,,,,,,-0.009854896899478141,,,,,0.005569401044225198,
LTA,,,-0.01650750467342044,-0.01607632040985348,,,,,,,,,0.06489239287647998
CKLF,-0.0411101840977124,0.058339803985533525,-0.004301551401173456,-0.003992731871951697,0.02263838518556366,-0.01887490046138505,0.052091524489263345,0.08941033630685251,0.07146568133890326,0.10013009996592293,0.025341819751568524,0.06210417638236119,-0.021492713341233434
APELA,,,,,,,0.004671401896165146,,,,,,
CD24,0.022733244721732427,0.004180514108116932,-0.010242540076366923,0.0293507410255883,0.04206203702834211,0.030983115768417013,0.05012983697570069,0.06039016195955947,-0.0053212938229120895,0.012855127696733087,-0.024772301264661626,0.013708659497695088,0.05028395700597622
HSP90AA1,-0.024108915001425323,-0.0887197403883292,-0.004520084491492102,0.0394900993783384,-0.08622994925952981,-0.013270598611444372,0.0028958324344773812,-0.11859667016970424,-0.015889825771410102,-0.041097045797099635,0.007635804920896714,0.03441180551318964,-0.04957723990769349
BMP4,0.023826102169900443,0.09383866105010318,-0.017498922623843605,0.05319245624172703,0.02708400448361036,-0.02634802879947026,0.06394964238917218,0.05695025274316787,-0.005524645863943304,0.029948776212178344,0.045708318416780296,-0.01661586888348596,-0.030466727036439715
SCGB3A1,,0.07044950829220073,,,,-0.010443991763025028,0.018609965026742316,0.054634190009654256,-0.03968678538013601,,,-0.029023567881541642,-0.029442339749485506
IGFBP4,0.04006182334066235,0.13622418485574703,0.06708528068188399,0.02405449999095073,0.09453827154469768,0.055297232523968225,0.12624295187850804,0.0398502919634798,0.16705003153825432,-0.004709403429892418,-0.015278042483631547,-0.050187296351334294,-0.00896732615337435
RSPO4,,,-0.026686266634408297,-0.024607624965082873,,,,,,,,0.09483284404520105,0.006745028170228986
LEFTY2,0.05019773002466302,0.08247263508378193,-0.016710241946538508,-0.035921139805002486,0.0687478757608997,-0.017570565477076385,0.042165188055954345,0.011060823421878939,0.02416868419154198,0.06008220859550538,0.04523331466945811,-0.01234390422970376,0.054042937935818776
PF4,,-0.01606153313743939,0.06986785121007846,-0.010943716894112119,,,,,,,,,0.04067871322037601
ANGPTL2,0.028130825039687897,0.05116589607427876,0.0072882968542919355,-0.009115085637104541,0.1472847569887675,0.031864066823761826,-0.018365222250018645,0.06355257999796216,-0.016338852218700677,0.03995384888350401,-0.015956566305833503,-0.026479215456644327,0.042599656384024576
LRIG2,0.05438512314104559,-0.03418172989313014,0.010552984922209867,-0.0007931736633019426,0.113674241473257,-0.004397314178853785,0.0012465571546327557,-0.048078678807846414,-0.07113772526239777,0.06773829616666453,0.03648294797115737,-0.006302645575734337,0.05055175682863649
ICOSLG,-0.0075509866723987035,0.09817570365876593,0.029211184496632632,-0.05808783308335732,0.08296675666338967,-0.0347619478921484,0.0007978616929668811,0.03259736078702402,-0.060140713109753705,0.049750221510875096,0.04401581141105882,0.028730990286502875,0.012601622389172711
WIF1,,-0.028900121880197922,,,-0.05940680494982347,0.08886314503227292,,,,,,-0.018170028354816743,
NPPC,-0.016045112270468342,-0.02031755772284082,,-0.016976403693672724,-0.04215661985186057,0.02563169299582656,,-0.0237589791230951,-0.04957995258815226,-0.028651898503287962,0.055536330459115296,-0.016776830963825776,
LYZ,0.06427813462278258,0.10583572295647539,0.03529117804918908,-0.012261789921784862,0.08674464290879479,0.053954239157664084,-0.026747972824694682,0.11985692840054316,0.07816015303324249,0.004354603462943808,0.011835963936517672,0.018057102527653458,-0.009514344735269197
EREG,,,,,,-0.01807497708262588,-0.02789595741812243,,,,,-0.02434504417052293,-0.014987231530218756
SPTAN1,-0.026587372744437475,-0.04684335617980809,-0.003586832964090053,-0.11685201377817338,-0.0384329488678074,-0.01967998782332436,0.021588592978691864,0.012809161124673953,-0.006393463108749789,-0.022208905579784558,0.006177422167435494,0.03250761914702289,0.06323800815504932
PTH2,,,,,,,,,,,,-0.00571710654592642,
LIPC,0.04749787287441738,-0.019663538250560098,0.0057232723197628,-0.019666674317782476,0.08044074390014665,0.03805499947444842,-0.02387427369549757,-0.02519396529303141,0.09336667528332775,0.04335880690649526,-0.013903431410172463,,0.00922830998586102
COL8A1,0.02351871418771034,0.08998667469619517,-0.022738348681809403,0.0070550144777043276,0.07007271498549589,0.05503124130268666,-0.010430292681882154,-0.02666081826165974,-0.0033558635777774597,0.015890041679673093,0.0017393663006087649,0.05457463561601441,-0.029594655587333953
GSTM2,0.03577472482577011,0.054203542075493834,-0.002247059409888235,-0.020818634622077305,0.05780854216991775,0.10909862638509314,-0.008752267264939087,0.041445449619259576,0.041916654796750163,0.025303409744327498,-0.021496739791184497,-0.041497226507813456,0.08168205716583503
IL4,,,,,,,,,-0.034169178422816235,,,,
SPX,-0.030179642297438893,-0.010140352304947378,0.045513154549232764,0.05235796442817963,0.018387379265039396,-0.03148717300060014,,-0.031497084449306406,,0.028190291238267984,-0.05059161123072312,0.15614220028942474,0.04032914569042147
MFGE8,0.0671719775248476,0.07572287129924377,0.03314432574785615,-0.022319048607651368,0.008260104075173094,0.04684682812720127,0.005386683893057232,-0.049344027267505225,0.10195322387116969,0.03730028010138971,0.014084134138096812,-0.005483136927362755,-0.0028290844871565472
TGFA,0.09263708006347289,0.0032925385630412415,0.03482780020006018,0.06363899968769639,0.06726157243314264,-0.0030856388965517264,-0.01649906043489107,-0.06743067624232058,-0.02508589232972077,-0.02646271350367291,-0.03835348292295986,-0.012975423524521853,-0.06856356526484245
SLIT2,0.0237852493732753,0.088696134540002,-0.00626943941525103,-0.029637282309446795,0.01867189170580941,-0.011935625706897664,-0.037788527686796865,0.0734116985661228,0.061862592973301524,-0.032402763309860784,0.002821678931711792,0.026375303866454182,-0.003937950319965849
PLTP,-0.023477850028152142,0.029287467526406888,-0.03154268862956743,-0.0693285630681419,0.15737540486735463,0.07924967949593775,-0.004478023638105982,0.07367307039909052,-0.027479696680836583,-0.06621165189930056,0.0004287908566127054,-0.05355714859544312,0.005395163070593193
APOD,0.0019674299878813936,0.020554947566871477,0.004897278110419654,-0.07721150942165134,-0.04965415767378566,-0.03512431475314932,0.0024807316845526428,0.06637438944650546,0.07962804287126149,-0.045554163755158854,-0.013583106447741366,-0.09664995984925165,-0.014808646425173943
B2M,0.01792481044881632,0.15427275755912057,0.03663948267257693,0.01404658956677438,0.12715836784469584,0.01734216017498949,0.014415678326820612,0.13303139148442952,0.1625812448473585,-0.02353278029452654,0.01403848804586849,0.02372371585768605,-0.004676203475913886
OMG,0.03034801717647162,-0.1071009732087169,-0.005153705824649795,-0.05544351316171333,-0.07004539851413011,-0.11001655545343546,-0.017666663104184053,0.06076227229283657,-0.0063595357065453955,-0.028581409997358396,-0.029821154687123833,-0.024265882366016716,0.04425029841080438
CXCL3,-0.016069284614474898,0.028876956442094724,0.013020393881292159,0.11179902248263562,-0.020557266537831364,0.017447897795916625,0.006231451413610106,-0.024486010600398483,-0.06924973746478569,,0.03395753186199052,-0.04728077472460541,-0.012241194253059978
CXCL10,-0.03878504317342547,0.054541793437892866,0.03668143300832974,-0.02990963909111699,0.05669847160519666,-0.05049110273992191,0.05410792108381168,0.02522967707306209,0.09278216817688101,-0.021072320077076306,0.01439391660611558,0.017245072848960777,0.05095914523293129
RSPO3,,-0.0210322199065785,,-0.012708992154484322,-0.02571009192699077,0.06952487975307924,,,,,,-0.0031271814501568625,0.1897271586911034
CORT,-0.019954333402620258,0.027964505005906904,-0.02681730205093855,0.0029691292546638244,-0.04449707427467455,0.00502899392886566,,,,,,-0.007982944069424108,
NCAN,0.02026350965052198,-0.02467895614201769,0.005632242825086123,-0.07292015607124047,-0.02402212439743947,-0.03719063761138475,,-0.08569312000442521,0.010965981215524008,0.0013840810762296588,0.005656593654910761,0.08408573022983494,0.050179928837017364
PRG4,,0.020385654572524205,,-0.012543227181476681,0.16658642723271533,,,,,,,-0.0034135160523463583,-0.00570729449886396
ZG16B,,0.08935056056429531,-0.01806909779239269,-0.01455794917754021,-0.024046121798914577,,0.016821297641842994,,,0.02463647621433058,,,-0.01776808411281868
TGM2,0.09600476610628668,0.08038302861158765,-0.019402605331624002,0.024066654501849444,0.07684664358412108,-0.004852934926060042,0.013915384765225759,0.10912824772516935,0.09319704459565661,-0.04279757516728291,-0.014568359477142025,-0.052550814917056446,-0.031418082800575446
VEGFC,0.09493015722272755,0.01955985161153533,-0.02320141739779936,-0.022355389408588052,-0.02936413436131006,-0.020424645402547882,0.01977378556029803,0.149159327802461,-0.03873315737924284,0.028700729212263458,0.014501286187842598,0.04720859064953508,0.030115944007489626
WNT6,,-0.024982112242947628,-0.016710242385090508,-0.01734889829383931,-0.021901521563540985,,0.01205485235979127,,-0.017206549567113802,-0.02529707004050549,,-0.02594091476179318,0.05548347325132309
NRG4,,-0.014260748496102864,,-0.015265681280736137,-0.013903393899327966,0.02475773527354745,,,,,-0.020195851391174507,-0.025811182093748792,-0.014249895490181753
PMCH,,0.004588818083520814,,0.006415450672452615,,,,,,,,-0.01486101296683961,0.09245697249332308
COL9A1,0.05925904212851898,0.054225348620935185,-0.007451442822973971,-0.015943889920889312,0.07726345179023304,-0.017824407792586185,,0.04774708167752809,0.13963639488361848,0.1274440894435574,0.009023248863824981,-0.005889384736342022,0.03506442176746651
GDF11,0.019881344716901114,0.03754557980581892,0.01784597942002604,-0.03893271582275062,-0.00875726044109554,0.03570562436810111,0.019069579564410077,-0.03174320870525223,0.014776880495409475,-0.028940070870579086,0.0012525877283417022,0.0070744149884762195,0.02156675082554936
RAET1E,,,,,,,,,,,,,-0.0156320341044908
IL24,,,,,,,-0.019845187592270053,,,,,,
SORBS1,0.03428974419322759,-0.008491533862204996,0.006529336525017307,-0.04470152072287912,0.04585988005542481,-0.01871523079029299,-0.013832367700073553,-0.04912823169556868,-0.009444531207771629,0.06031822808615692,-0.002075439283120182,-0.019315523409438727,0.04062569320703194
DLL1,0.09813087556897766,-0.038582990775285465,0.0009684304769582772,-0.023604440492699465,0.0433863878632917,-0.02210432137624195,-0.006562935763019517,0.023504473456169156,0.019529485840325315,0.0770622413384347,0.0331011661919682,0.01250961018181464,-0.021490136057139446
TLN1,0.01936104750705733,0.08133061267881951,0.006502941101765721,-0.05241118203070556,0.10953226192662367,0.04343554605089584,0.055547337160249385,0.00526129382386441,0.032790239271152335,-0.03484759285823661,0.04129355233869808,-0.05388478368555857,0.02043952893298476
COL2A1,0.0058862775124709525,0.006038779989476126,,,-0.020557273533696997,,,,,,,0.04581368918806181,0.018185547862252235
SHH,,,,-0.013034472464679446,-0.01616051483684485,,,0.22158630136796278,-0.05252449594647036,,-0.028536190278105125,0.034327744812217925,-0.049644275502831084
PON2,-0.025853343864327884,-0.001905557964254831,-0.017195797084439097,-0.08114281326738593,0.06073976274447421,0.010108864015415274,0.033132279295923106,-0.04606892074274644,0.07223449277996152,0.007844398144883287,0.020597715554117244,-0.033521688910244346,0.019355161381830906
ICAM5,,-0.023742266402130063,-0.021509834798687757,-0.020315150473264817,-0.0022063574254148435,-0.06203145782000432,-0.018785908408975368,,,,,-0.003754647726309258,0.024761950049080907
HPX,0.043654336255479945,-0.03869046485132623,,0.041177171466988835,0.020802335082027293,,0.0054251715295223464,0.09515258741133374,0.010418656901553303,0.06900703919550259,-0.027077447116651044,-0.011706065870249341,0.06180895381071291
SFRP2,,-0.02058521013862151,,0.06366865132121308,0.00664372320312288,0.07028017566544426,-0.019585447217359706,0.047328427606968766,0.1877568963372602,-0.05501688308750371,-0.04339464874718408,-0.10555600290615755,0.006183483515349937
CFC1,,,,,,0.09598466505603587,,,,,,,
CD70,,0.11559540080925622,,0.13053710430931784,,,0.03969608341409473,,,,,0.0015515460546531097,0.1082050306246924
HP,0.04048903297502182,0.01633098131656571,,0.028906850475937867,0.14045302101456875,0.05294997071498999,,0.07257345190426877,-0.037048621577294036,0.016542170196756342,0.012632838604860558,-0.07188524245034643,0.09393519189616394
CXCL2,-0.01487568345964209,-0.03583240311995358,0.004408438187573805,0.06454776499780233,0.0805775786865692,-0.021507916723975336,0.023330057480125316,0.1660171443335735,0.0020076986132387077,,-0.03216156370588051,-0.02834576866375753,-0.03696085224213411
NPPB,,-0.01997507346973519,,0.08876697871679758,,,,,,,,-0.022211319833834908,-0.014454931960787796
CCK,-0.01894961814482871,-0.007713707637577821,-0.016371564553777914,-0.0389467356851851,-0.08354971093117482,0.041354562346316556,,-0.02519398562801038,,-0.03310759886256861,0.01784517376841582,-0.025077596910772205,0.07097166198885246
SEMA6A,0.0006868246082621461,-0.021235136548695757,-0.007078627433351234,-0.08034842693665012,0.030546598084644848,0.01707526600735374,0.026604579214791858,-0.034886414121201484,-0.040569615606524674,-0.03394812160413906,-0.01980469902488896,0.03357457171024499,0.06405630655497897
IRAK4,-0.010435535348965892,0.08641683055776384,-0.00796644698260273,-0.04800447770586673,0.09700298221116267,0.02277708341302164,0.04142799919302941,-0.011498942223657726,0.030428716882932465,-0.027959391941346157,0.028965877530353668,0.02417508216732504,0.016196533085718695
GSTP1,-0.06004115522864048,-0.010346202961358767,-0.020092299207757215,0.001000358979510383,0.05856145748685883,-0.0022224734971683403,0.002162511798525965,-0.023793832613665137,-0.01080302450589684,-0.022630461785995818,-0.006368105090439476,-0.049863412017636354,-0.034386191592880234
VCAM1,0.028822812043058504,0.038962400827157746,-0.009007924059223599,0.036024224343112095,0.14437319405081536,0.0026893328525983153,-0.00025187867612020423,0.11497741518883108,0.1713362651819648,0.004023166890313333,-0.03250653778876001,0.009393574868188663,-0.01650238446265904
NXPH3,-0.010681883907147515,-0.002401796581978749,0.041427069643878434,-0.028574004492378024,0.004254724822340233,0.031240276346428394,-0.037448554915371635,0.037957839792614204,-0.07457340689792102,0.01336224266774686,0.04331583784143066,-0.01815224571698468,0.04449162702605512
MTMR4,0.007651815608414699,0.025990984250392726,0.015365234285597742,-0.0035559654484328524,-0.028764003768476376,0.008941813014094769,-0.01505426223484761,-0.02849685394318745,-0.08072457509559146,-0.011099650182395579,0.12318170042793294,-0.05572187228205731,0.006228822762662318
LAMC2,,-0.015678344016850643,,0.16317523466316547,,,-0.0005105375486044316,,,,-0.019526266439846996,-0.014424931072642068,-0.02754107816821748
IL10,0.0018713681011109891,-0.02277345830086461,-0.023934442564250064,0.02889462782324778,0.015778762115963643,0.11826341891926245,0.005037580463786037,0.05358618551891371,0.06134909105878684,-0.02957220376445144,-0.018834959181545565,0.039020448692088684,-0.03621724888043246
SEMA4D,0.013190258892017356,0.0466437024554967,0.03241700292901814,-0.038160059355995146,-0.03151836533583135,-0.050475312067461586,-0.0032448698605563736,0.007406090308949232,0.017473992210766762,-0.027448572391436037,0.05270033222962137,0.03291978777313748,0.08100199247300922
TRH,-0.018321908371084435,0.06582825441426474,,0.0061715218410506485,0.09193561146188511,-0.028913570464551584,,0.08837247300637523,-0.0666673098844365,,0.045366432780627235,-0.029342537611913105,-0.016190493165127228
SEMA6D,0.011739788383931181,-0.03518168395406226,-0.00281561690089345,-0.023996281057230055,0.009098761404716037,-0.047830987500928825,0.06397789153890976,0.01962974039368434,-0.09470716983887513,0.03486208809345292,-0.01110431869789644,0.0009170458822612902,0.00984281418888642
CEL,,,,,,,,,0.06571097965598216,0.07759394046309949,-0.02383040303402443,-0.01541443339953661,0.023900162634626132
PDCD1LG2,-0.02664033003492157,0.037998250316668265,-0.011101034224074761,-0.014275418253021848,0.026665557329793765,0.07687888772610925,-0.032208735350430125,0.11966615270572892,0.08027660105579476,0.06299245895757699,-0.04900210917504954,0.010283168793672538,-0.053280730415247536
SPINT1,-0.012223843373502427,-0.012979544501411125,0.059402744567861224,-0.03632232326631917,0.02510536398560273,-0.028080092039264433,-0.02885874355808119,-0.03765595635269851,0.045477550905411335,0.00844035227043216,0.015499365700646238,-0.06549306135151624,-0.034248141470149804
CTHRC1,0.006376506198324358,0.14957138564284161,-0.02506724928515076,0.036589906213979125,0.06738437174247237,-0.004858609230849074,-0.002150314123035765,0.08650125092120899,0.04324078869805129,0.0930857937397821,0.07297661674325935,-0.0019460585431997708,0.04115942671605244
PODXL,0.07830290545942564,0.10280710916580829,0.005553403351380061,0.011185282750351161,0.1448989589827028,0.05847790313706651,0.030240536452991185,-0.005082606705432805,0.017693652544540462,-0.004222766713935307,-0.04554665238095384,-0.026206915939038296,-0.025744517245938386
JAM3,0.030706776535302512,0.022346396053353357,-0.01530021000725404,-0.030216313084445254,0.11002678199727514,-0.025722040087108877,0.05341371456866985,0.015321115374300578,-0.02172306431494521,-0.10590485038723489,0.01695266129701812,-0.03501992240130332,-0.05625725981882163
TGFB2,-0.03461355887533765,0.07578242991493749,0.03695654190324177,-0.042827007135844385,0.18130760564492587,0.04335563440957891,0.011770886451144751,0.08606970334698688,0.06487483013295199,0.04994110366444543,-0.10011116035507192,0.05113493788731488,-0.0333216315746237
COL18A1,-0.014267355039268721,0.13973312236440938,-0.002526565836788388,-0.009337375245939503,0.08255765967450289,0.09770016646723367,0.08206782689766044,0.02855076003888461,0.11677369319568999,0.08475096387757604,-0.014628742973231065,-0.09606232159337874,0.014407442911865983
NODAL,0.002295906344292844,0.11142993856958586,-0.0160947650619801,-0.025670197169411792,0.009498531083746337,,,0.07786708922831602,0.10852476860197147,0.02302392030522093,-0.029373772722897123,-0.016495990571392116,0.09154402622434678
INHBB,-0.0020063210451150035,-0.02052118279725862,0.018083558156586785,-0.01861898545454014,0.08777729085865091,-0.05149236082174605,0.05553277995372219,0.04506657849856589,0.06996659664293675,-0.002033953886681382,0.04061839479601319,0.012638410673797042,0.01650574787061876
