,UKF251,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
VASP,0.07754077068879789,-0.012628664725859069,0.039579273624622324,0.04772385182280193,0.025838166718306358,0.13367433120974967,0.011989353546291768,0.003682099944209427,0.012109428775343264,0.03847903045236286,-0.10993750050217473,-0.05829436924361478
PDAP1,0.057230421851524424,-0.04302110193441418,0.183873918927632,-0.0005726427264531591,0.020140147227440185,0.05169988305067402,0.047970039829698136,0.024589435571792755,-0.08245150238912985,0.003955008446412568,0.0745933486035262,0.06879601020356944
VCAM1,-0.0004740173815449565,-0.0004445657214482641,0.1793686484260021,0.02301556197706129,0.07125886859215096,-0.06796437028511375,-0.10058148335071503,0.10079680380292318,0.08108521875337746,0.1807037247667165,0.23355095209118115,-0.005484282854435382
CALM3,-0.016591078723358233,0.03947319832595801,-0.15746745791205524,0.10254394327328413,-0.06097497971972193,0.08127556754400304,0.03472859639283684,0.04873957643696576,-0.0917346936303288,-0.14018040158801479,-0.03779354398734077,-0.1118084302849091
JAG1,-0.009933516565293541,-0.0048009396245241335,0.22499861220055675,-0.01075321625639188,-0.03003956225959169,0.08746731054898609,-0.01892223038931615,-0.02153610740413472,-0.020051813672627886,0.0722431674333523,-0.23531738843585087,-0.10524712122072682
CFH,0.012668710528812247,0.022189398133629516,0.11336695590066194,0.008892836400766192,-0.004613726903246478,0.1123588255640597,-0.012784728825422377,0.07820816855843023,0.06195229911685224,0.0022220460581065713,-0.05733451673921897,-0.006847752386485345
VIP,-0.030932106587996895,0.01031624666260692,-0.10105862417680875,0.023353601370852718,-0.018911904770910246,,,,,,0.00461444844381542,-0.0884480186903573
IL7,0.009643138592222975,0.03838106338663321,0.00613275454390153,-0.023134200391032506,-0.017448672532780405,0.09154363404132063,0.03303943575192209,0.07169849309697272,-0.032498141405214266,-0.03524333203308506,0.11084232411676913,0.07647567422751668
FGF8,,,,,,,,,-0.02913931313089202,0.03066472597983696,,
IL27,,0.035147638725527286,,0.02227640821272446,,,,,,-0.026306497200596357,0.02620347533705077,0.007627070946670484
PROS1,0.03189977241282623,0.007501431052651616,0.15516445976349819,-0.032394162704164876,0.026204619999807936,0.0468789589217448,-0.015389277041714182,0.07681696034557538,-0.03268732468079575,0.013030280100319178,-0.007811585958055095,0.08231679809318106
TGM2,-0.0255754436727833,-0.03935972385160916,0.0600121984686748,-0.034968517749229745,0.0062946363643706935,0.019525992868283954,0.11023900459363907,0.06120416414154529,0.14626140467780563,0.12676093682978762,-0.1012443104416658,-0.03547948657556385
C4A,0.04857815996703749,-0.017593364900977144,,0.014299306918233499,,0.03487940488616279,,,-0.017499478946455982,,0.021011677111884966,
GPI,-0.040182751032416086,0.0014229804534166494,-0.13056556193738061,0.026205181674555385,0.002837202611804719,0.00016260520625468596,-0.0214543702369764,-0.006822959432920542,0.12267249371272808,0.11798367216518132,-0.13109588392982713,-0.022017204542439064
DLL1,0.07541026223679809,-0.014458668088889681,0.0858251397309025,0.0902505013271276,0.043408887014615594,-0.0017071456484758103,-0.001943163709806912,-0.07692974934307507,-0.06743888650348595,-0.09625281318007628,0.09389675632517316,0.03169641045913315
ANGPT4,-0.0027306561799847343,,,,,,,,,,,
DMP1,,,,,,,,,,,,0.010982249647247682
DRAXIN,0.06970605858071816,0.03224592203771456,0.14738185775284934,-0.04003577258287475,-0.014320647573088981,0.05638604603760244,-0.045291849143285275,0.05948731996098828,0.06514144689451498,0.018254820071573176,0.0532119375948491,0.004710719094272936
PCSK9,,,,,,-0.032047445943401365,,,-0.01685224260718831,-0.021223432946955213,,
NPTX2,-0.010485736078900769,0.07661130360475887,-0.17456421133346042,0.03669372257069522,-0.010654646839165574,0.09413222421959884,,0.07198401576895368,0.09248178049245669,0.027695437510633983,0.04593127317078141,-0.02593546014153916
PDYN,-0.06295528823204515,0.03639395107321421,-0.1536410108935122,0.043517691362216324,0.013112697912353515,,,,-0.03249813878506359,-0.024306545407502572,,0.02105163857030563
RIMS1,-0.025888208704354636,0.01621163103601716,-0.07937835315555565,0.002469371442403371,0.023128041230702123,,-0.03980808912455744,-0.0686993251164305,-0.13087348875847152,-0.0530530519965895,-0.00044731266675201114,0.025796166335058546
FGF9,-0.011191892949992512,-0.033490396351513324,-0.09772789765740092,0.03180039479780681,-0.03878422226171051,,,,-0.06274250109810989,-0.07571673392658164,0.07668286841107876,-0.028954896896607716
COL4A4,0.05587638719549147,-0.011803722063311024,-0.03181034214892345,0.01882498639520145,0.04142146073104285,,-0.030603757306150867,-0.04001532045715526,-0.01154026004311148,-0.0324451404342212,0.06606968417685846,-0.006849914112297485
WNT5A,0.04934627644018886,-0.0036653835554569672,0.11652219542609864,-0.015455029005354863,0.043601187502411765,-0.0038494872470188693,-0.0214351059779465,-0.04282552987710393,0.03258502723147524,0.07271311786771313,-0.01730042669258234,-0.027879048951365275
F12,-0.0049115334891302685,0.0025711281670313876,-0.08648073154558966,-0.032761323900445345,0.03421123160245557,0.1350561304300929,0.11938137824214204,-0.010056928208569713,-0.0326945077660329,-0.10805316286044717,0.007741015830375938,0.011096455697965382
BMP1,0.06793469810330778,0.005200098947478485,0.16327026853643564,-0.027756615522671186,-0.019290346479602108,-0.05370853022988235,-0.039564895783402707,-0.003739630506118962,0.1567397483306513,0.15220311633476996,-0.006244439971745414,-0.0010475942911323788
CORT,0.042523373117130905,-0.009815165466526362,-0.03150260924646214,0.004398003157512359,-0.02707197437005643,,,,0.010811445671812706,-0.018472295635566148,,
FAM3C,0.05135949854714624,0.002688954255107129,0.09056525417996122,-0.002434572393268845,-0.027223150700484183,0.009547123759189074,0.0083553393895287,0.1035018018768111,-0.09166910082256685,-0.07300573960818396,-0.016895768717598236,0.043329357445049184
DSC2,0.05738090851399632,-0.003574833520832887,0.024101893922024373,-0.025810441817251176,0.011934598787299988,0.030414089073393553,-0.018526600036140747,0.08125331480185663,0.021100310064245727,-0.0251561081822809,0.046185489699139805,0.069988749955745
IL36B,,,,,,,,,,,,0.008232138534631553
BDNF,-0.004882762417549408,0.01797533118124892,-0.10456273948447453,-0.013395299552344435,0.001719677874198669,-0.03811059802956448,,,-0.03742945496781243,0.06561452753039441,0.00766308974237606,0.08993871694190433
NXPH1,0.06713796706323309,-0.030384885488192948,0.10387538233722722,0.07332801735994536,-0.021647134505123233,,0.05784144595998907,0.025942077966331988,-0.09779308016542768,-0.11783195862290731,0.17444904169091094,-0.0047584160988044825
RAET1L,,,,,-0.017152198349479345,,,,,-0.02026355451822822,,
HSPA8,0.02799562213989995,0.012642926744269067,0.003371338621489032,-0.01611864422461592,0.009202030733652167,0.12003083112754799,0.1278941154556536,0.0675802802556809,-0.10933249005780526,-0.020918646173117793,0.05963978296888644,-0.008960392170551378
LAMB3,0.0008146680760048794,-0.023481738929476484,-0.13337549192643297,0.005605667206660936,-0.006214515339644626,0.11535433535423109,-0.0423963049924886,0.02623583945485607,0.009652846846259177,0.12979873356349453,-0.007092603324747845,0.0322805178401876
PON2,-0.005534056553222951,0.016775098771864942,0.18002495359674772,0.0383602183227323,-0.009384550000271712,0.12427440851453385,0.04860510686448749,0.008831436574922115,-0.03426707617215272,-0.08154126785009468,0.25121835225688005,0.26600153300814383
CFC1,,,,0.041613505012698705,,,,,,,,-0.04140967037211787
TF,0.00433019671363495,0.018441386374006302,-0.11675432334249099,-0.03743274016052605,-0.03788635491640766,0.015610661150182732,-0.026151743672551173,-0.08903427634287854,-0.05938278959118245,-0.11295888870483285,0.01859421045582361,-0.07802553892121362
HLA-E,-0.06507834875374069,0.02128925124304091,0.14970336157852754,-0.06719149407987418,0.02733338278973976,0.050574766254238304,-0.028158898487330154,-0.053600579169412285,0.0655615041459591,0.03426220005848803,-0.11077835383711415,-0.14325252154631993
OSM,0.04320607904179296,-0.017697028068756344,0.04979563994126094,0.02404195060750215,,0.12227277928768285,-0.041386111210280345,-0.003733679080259086,-0.027354448203356616,-0.03648189001024238,0.07661663074328494,-0.0108467735602438
ULBP2,0.0012278488481002135,-0.019157220408579576,0.044536773256627894,-0.008677410132191855,-0.0286302190678723,0.0523958963566165,-0.05300792504875805,0.045915812311603965,-0.026098994755696558,0.014156256848313644,0.017231410235244993,0.09652090443649122
VEGFA,0.08985645340130001,-0.009165159664302855,0.06890640874761009,-0.026466629224060675,0.006953031207867845,-0.06710291499020866,-0.04552867364569855,0.05161030696783724,0.16684009772186265,0.1552133043201317,-0.1357236245909852,0.04198519015965706
TGFA,0.05029709176177994,0.014222432918665763,0.05242834615646118,-0.015556175894751254,-0.008539617710831017,0.14242952093993672,-0.02405044369179015,-0.02510967339047073,0.006403236719876684,-0.04611019073670111,0.12680027852883755,0.05342746066944439
HLA-C,-0.07976674171770248,0.04412495655174709,0.16659550249285193,-0.030456445856941957,-0.006991320138418308,0.09771542587340176,0.02231394386407981,0.0722746737312409,0.02247150051071235,0.12447372720812372,0.04385608632141965,-0.15372165700248175
CD200,0.0750320320080384,-0.008298873331408366,-0.08845250258888421,0.016350013558425976,0.03643434302307498,0.048939015147067916,0.06623314225165959,0.010393634350469869,-0.09300561887069997,-0.09019181143148494,0.0874375848389722,-0.042576589311673504
BMP2,0.05209267179015385,0.0011735917150934765,0.06242145361410954,0.016265492960220267,-0.013349651639704842,0.012256172495575996,0.06414821017135862,0.021517807615147034,0.014571412499789617,-0.019548618505825587,-0.05434694587022953,-0.051770670143308155
TNFSF13,,-0.01567362825397147,,,,,,,-0.027336189020246343,-0.03179563287291197,0.053871769136019716,0.014266518776680606
CSF3,,-0.027083508834889043,-0.033654729720505,,,0.16507623873081553,,,0.22207329882892154,0.18905095848374806,-0.03341007763842807,-0.012885235575154953
APOA1,0.03969709926895005,-0.009456608920019332,0.022072854026581316,-0.005927841304332331,-0.02541341315988916,0.011456283455528678,-0.009031285175618634,0.024496013870529642,0.03458932739224148,-0.04451889223620242,0.07218159145326937,0.08337881457222444
IL15,-0.024141182988293305,-0.02562919868624929,-0.02059806842498888,0.0038668812978270915,0.06031148576835486,0.09001047609216636,-0.044644473438172336,0.03991041087253744,0.020706361866300274,0.037975808202027415,0.040127409722026997,0.0776193576084448
FGF16,,,,,,,,,,,,0.06891903957234316
IL12A,-0.014983152405348458,-0.030788955136537142,0.17373613122633141,0.01924722603907044,-0.020052965659775778,,-0.021166526453063807,,0.011310134946737401,-0.04129926936765014,0.17373244154448425,0.03573036838586502
ANGPTL1,-0.008394056204583849,-0.017206897535960844,0.17765436289681275,0.024192877258431673,0.031493044855974144,0.14086829465370035,0.06734131755002991,0.07840549921242819,0.037355741410697654,0.010086756598297306,-0.0037791851645779147,0.03806342610419928
FBN1,-0.020227068893030664,-0.057536084725947775,0.11160764415955718,0.03122969075041315,0.016577776924700294,-0.08581115728161705,0.09775059597250964,0.11478188313875597,0.08587265986330343,0.1251310836702902,-0.08107198894747547,-0.023268014481512334
CD274,0.02841091168372123,0.035607707962548814,0.03318401427871447,-0.07641941350729835,-0.019288199101945194,-0.009823817539386048,0.05064050240835797,0.12665698202790796,0.009051023417244381,0.04261633737703697,-0.011053459574505093,0.08086959717163153
NPPB,,0.00758496977635251,,-0.024672732034995995,,,,,0.011291557171920276,-0.005651828348122347,-0.005583530994692852,
PMCH,,-0.014739907775200848,,-0.02389284954816979,,,,,-0.0016616689671087904,0.06772428360530723,0.012421550328832623,-0.028359542443994218
MFAP5,-0.03621522841891635,,,,0.028484859738204384,-0.08710258953165788,0.1342195340167427,0.043456063552065854,0.008468678975544352,-0.01180242985927371,0.056535510985594443,-0.042132420150384306
GDF10,0.033735445940609024,,-0.054948589381799084,-0.003386395134834207,-0.03816361231726094,,0.007799676615988475,,-0.026322852977406677,0.011529469446167291,-0.04292987189909645,0.007753012940411339
COL4A6,-0.041074676114249316,-0.019663133218721818,0.1030516192974761,-0.029233249848440036,0.0030197550796613884,,0.03197101496486912,0.03599047542821123,-0.056134649956045495,-0.025117444391875743,0.031796479624660215,0.11462658895920926
TFPI,-0.024206321996032856,-0.04047899259150252,0.07714434903795928,-0.04491542086370917,-0.03816361674091178,0.15029821546929495,-0.03295221549276413,0.03551828932937505,0.0814925110299287,0.031718043160115374,-0.024642512220370463,-0.04060318610112076
CNTF,,-0.014839732959478977,0.09617667349519128,-0.023063690605094243,0.0009979690615935187,,,,,,,
FGF11,0.040052810862528244,-0.024889911438059242,0.2070116592992052,0.0018973474267921621,0.049192486801143354,0.05251287677880891,-0.05626998916007034,0.07548726389160974,0.06594083179714355,0.028810719616247666,0.12125629321261135,0.08499908576090273
JAG2,-0.017317921534665603,0.02403488877026012,0.028721644415946882,-0.015705715108301613,-0.030828713337889627,0.00918740410048935,-0.005664582035764627,0.00575444003740172,-0.03004874206785866,-0.04733607628456116,-0.014034097278018114,0.06443396511776499
CCL18,,,,,,0.07526459720265828,,-0.03164986657658344,0.06795980602288318,0.103461710049677,,
NLGN3,0.0121388325542477,0.04918604444601008,0.18496891877600521,0.06738279704676096,0.004151172843780881,-0.0010636103283545352,0.008472264619535624,0.02293499198528943,-0.024049921855056985,-0.10838065840391518,0.28937949477752684,0.08625047553334997
CNTN2,-0.013050376721199483,0.021299375129699562,-0.015011641186523839,-0.010408750186511445,-0.04437057528210719,-0.013100251639821004,0.08491975317210729,-0.06574009414810571,-0.060536967772262834,-0.04316981156774402,0.032621653214724926,-0.08376770305345682
FBLN1,0.01656202568536369,0.041771851243797696,0.032873064759495446,0.030773121807875795,-0.03976999690573999,-0.15904411738158816,0.04096538646753708,0.08627264589274236,0.12798460730477182,0.06789737307063987,0.037569538274757903,0.040736408547870986
NTNG2,0.006720991829077989,0.044389026157196365,0.07630606743448681,-0.03466207928638462,0.02210072962181463,0.012899390849017266,0.1609203834289676,0.04839147244950109,-0.03757672858502195,0.009498733612632045,0.028476866711696764,0.0814724711739153
CLEC2B,0.04447403986656106,-0.04417812324336615,0.1508006051819105,-0.09233334414216235,-0.0020833416508958466,-0.03132684710190633,0.024660341884436932,0.018787565790490814,-0.042615800557673146,0.07687182158813223,0.055225330732774885,-0.05692863862371087
EDA,0.08447441336837654,0.0008432381131554584,-0.019751775321575408,0.013015329780246682,0.017263277828450652,0.0785784444430908,0.00380558899181167,-0.007099268352734424,-0.034789398484538755,-0.036136257796494334,0.09111912268897603,0.09349563645611712
SCT,,,,-0.022389005094970844,,,,,,,,
C1QB,0.009585538456322087,-0.03707967925127549,0.16845481528197576,-0.034069297733104145,0.0034760555894586655,0.1492587517737577,0.049612791257940436,-0.05053853953838577,-0.1463826292444829,-0.202886837955543,-0.029931054085978008,0.008741776347750283
PSAP,-0.11738213365055324,0.05936873107805411,-0.1358194068739751,0.00528052052191457,0.028156275558608015,-0.1656380102392676,0.04406974189629789,0.036700804711253705,0.09333130603509278,0.1089328461713103,-0.048972187559423314,-0.1691985302046468
APOE,-0.03770271249216621,0.03703994323499273,0.06460692044305436,0.08368234927498616,0.01241363008134643,0.007445566584376485,0.08767581961425232,-0.0050387119891223495,0.09469958597621411,0.052546038821440405,0.14572656178386345,-0.082753493793784
TIMP3,0.05908229624967164,0.0096199196680772,0.10907344501632775,-0.01293543710694521,0.007366657239255569,0.05358745923026875,0.019435321382528997,0.11020638036233645,0.15312551063967636,0.1686884288638033,-0.08646817495394715,-0.03863677201362194
COL8A2,-0.02205789246529633,0.0915529902709393,0.13952360329083088,-0.01386714165961509,-0.005158669946443312,0.04656642534859479,0.037715595177750715,0.01981547640636196,-0.008882636260593983,-0.0651250234201501,0.10851920238251332,0.10914393485098545
PTMA,-0.00026008077736563263,-0.06204107473506697,-0.13507335549537,-0.0027968481096463547,-0.03390498702478396,0.02514864541394418,-0.058833618440068125,-0.1253745567110313,-0.060291048484167144,-0.09632559945311588,-0.1750551868357094,-0.1134394545618659
APOC1,-0.021514110678943835,0.056375182591960435,0.20541064617661353,-0.010536385497111677,0.02246472676444528,0.1128097102794414,-0.08038895737907006,0.029946853979096286,-0.15917519768263638,-0.174766899280664,0.17208249099970743,-2.7563683795559316e-05
PF4,-0.010192343537471532,-0.013496566357338405,,,,,,,,-0.017652358180752954,-0.03976303564698664,-0.06118593197241411
WNT16,-0.032942667815751184,-0.00829971525664648,0.014590579486707817,0.02244221552635824,-0.022767389433320743,-0.03499147165108459,,,,,-0.006780322715781679,0.06255084448306783
LAMC3,-0.026158447102990572,0.057321504765565086,0.1106187537668412,-0.04172524077805347,-0.03388384418988546,0.006252965868252148,0.015345392774229564,0.02876774879093009,0.029102352246728858,0.057117081351170336,-0.0816590513003822,0.014478105890823193
C3,-0.027916075739088626,0.01623399171973871,0.09163936898621217,-0.005347256640783361,-0.010740185590586353,0.13910642492663813,0.1392629078395689,0.06179766241185987,-0.046459249412589554,-0.08423366753493897,-0.06224869866771845,-0.005172306049253832
S100B,-0.03725969804857495,-0.037903612978366065,0.16671852489456446,0.009339403508629173,0.008814094615029888,0.05598192326466717,0.1287804650374035,0.012775427382201766,-0.1092290714032173,-0.11127297416180024,0.31374197975079937,0.1508999120048022
F7,,,0.020100203967023656,,,-0.023388278567582244,,,-0.022048333118045608,,,-0.03528848796100364
CD5L,0.043558634416549454,,,,,,,-0.043146764608516734,,,,
COL6A2,-0.040251528494597545,-0.02449837668383682,0.11277408016506946,-0.025432756665735627,-0.0003605569991001432,-0.20244724095769448,-0.019223970002123805,0.03964480055981473,0.19898578073100678,0.19949047417910554,-0.22232947201065523,-0.09997600558878394
MICA,-0.030408403542405385,0.03918199011239549,0.17996736743700012,-0.0034416382209416624,0.009823593048519033,0.07295716326020099,-0.08143886729066158,0.009815847282425884,0.026579130561337736,0.06721285725694234,0.08033772192180313,0.13477446424501266
NPPA,0.0335700557873647,-0.029154547313005368,0.05823437872369884,0.009388661223166773,-0.03518006592907526,,-0.06360670850486858,0.08360512441520451,-0.015383358757633097,-0.059725048789846684,0.1344504500737044,0.022720477901186628
COLQ,0.1019832445809845,0.0005176147353100055,0.04805237870542592,0.05800993723460369,-0.02542823774173385,0.06680000317859267,0.01905813192310128,-0.06004699372074543,-0.06191368482379181,-0.0021594758633612507,0.18221307190616884,0.0638615851517718
SLPI,-0.02025776279915031,0.024946386963922335,0.1770950145834859,-0.02436892276751369,-0.026601139105031407,-0.036605934985281835,0.005787699755268262,0.026376597802136425,-0.009745527670736154,0.007224151306876843,-0.0609434596402329,-0.03791778320729688
CD59,-0.08112801277211633,-0.003914212421696075,-0.13379188061682568,-0.041004398012316215,-0.0025182084286890683,0.08863810385013059,-0.04008167070416225,-0.05057104307192373,0.06624305784923042,0.07616718895928215,-0.07531153758665543,-0.15510196259687573
PDGFD,0.023168279011878342,0.03662183972193002,0.11841240685048657,-0.03356584711157646,-0.025291941599892478,0.012518154257340153,0.07778176662515932,-0.012143670730547198,0.001605038627479416,0.014521489528465934,0.05185757006409269,0.16879152079374463
FGF12,0.053931799768952626,0.082925749287399,-0.1236929028998692,0.05747239449555934,-0.02152574194733889,0.1226675171260835,0.028665331359868564,0.05227148926751215,-0.07459267247618209,-0.09992655367760082,0.054360237810512094,-0.02963089020985502
TAC4,,-0.007292716472871228,0.05464277947792647,,,,-0.01132395692795198,-0.046563398296459585,,,,
PDGFC,0.023397536059330194,0.007463222487810988,0.18277583279440696,-0.005206827429059964,0.021286522351557577,0.030782694846079064,0.052686024506974065,0.0018327816848266512,0.06393820100885989,0.045279040915528486,0.099036452056036,0.00580952184229797
CCL28,,,,0.025162576355724182,-0.016442658616515476,,,,,,-0.00567793172418475,0.06403394810839373
GNAI2,-0.031082245157189634,0.0030294526278808157,0.1385985768303894,-0.024833748724862194,0.02131598421156649,-0.007376024931027274,0.06399685652692623,0.03346858926903721,0.07826673027261535,0.036127892716642775,-0.04631880308364567,0.016372921178379848
IL1B,0.027194570768666576,0.004132752609082042,0.1507070016320154,-0.04451023708012007,0.010659084349886532,0.1484080800498057,0.09221075304303093,-0.022238053171503448,0.06447831014557974,0.18076188922696007,0.1362696270766575,0.05465791822941281
TRH,,0.002059616772583043,0.09715476544112422,-0.05603539431469609,,,,,-0.041693897072201114,-0.08236453046925941,-0.009405432099570897,-0.0461812568577691
LIPC,0.014177605074840543,-0.024254334932669982,0.0968860522820603,0.007629122418121651,,-0.0348192730337141,-0.060826641252755866,-0.015243355553512633,,,-0.026122536336329914,0.001990554503936569
UTS2,,,0.1006324085992604,,,,,,-0.015951190941125272,,,
RSPO4,0.024443088054168016,0.010261780466453069,,0.05046701159706852,0.04498104397415772,,0.039933768391259165,,,,0.10221113473196243,0.14480635074562948
CP,-0.049992356468946356,0.022491561867389504,0.05044512480566058,-0.013305591183630588,0.04855272145331879,0.2102087234588031,-0.04127145493629876,0.08150241111825242,0.15267349051216572,0.1053645559953861,-0.03075450320771345,-0.11402470729984703
CCL25,,-0.02452350957501204,0.06777348649154581,,,,,,-0.027321991245715493,-0.03312213605786016,0.13143329168425083,-0.01026257751227996
MADCAM1,-0.025873282163471,0.011113237465954091,-0.048865992064820216,0.02331052170777566,-0.0209364716334359,,-0.020585715134716933,-0.04161998970471822,-0.020815475722600216,-0.02168853414380238,0.17776934256567842,-0.007589899956559486
SEMA4D,0.023352003806904983,-0.005647791424548247,-0.07852435868335157,0.07592563958997857,-0.035909019273471045,0.03043927062193583,-0.012090792253491627,0.018499535884933232,-0.04668105146587748,-0.10760539237363753,0.103915183349737,0.05423791944694987
SERPINE1,0.02418639236784467,-0.0013045733920128391,-0.10301548281594979,-0.10120511929808025,-0.021065619592722483,-0.043516194923773295,-0.04807332570666786,0.012736526590055086,0.16788776187781526,0.19787309874125958,-0.2999081804838079,0.041533545930694124
TNFSF10,0.00416181029793202,0.03467745659379662,0.13899406186140198,-0.0021326067453644763,0.03760069933328392,-0.036079803457331736,-0.03589884938935777,0.022949166986865905,-0.004700734853478715,-0.04450208731614765,0.021716269783813115,-0.07140410365862057
FGF14,0.03416329852047695,-0.04330927601777452,0.0666431708323716,-0.015125309680618952,0.045865320101943746,,0.06931775893893481,-0.07437926980526748,-0.11723797842192257,-0.05838586573208027,0.031165175259783146,-0.01909029125344012
BST2,-0.0032188049328017074,0.013428361745929413,0.23998778095709558,-0.035715457119575404,-0.03623358719167467,0.21254398176452166,0.045420402410897565,0.05527916050000799,0.05889595058609458,-0.01059727735467583,0.0855078324054999,-0.009781835368241088
PTPN6,-0.05285777260604258,0.051901013717634725,0.07859911144717542,-0.005412610372287475,-0.03602994133316861,0.07561776294665165,0.04132164346205484,-0.04960985636368364,0.040377673951379235,0.05052704141813295,0.054028211985793995,0.0015623681629023747
FGF22,-0.012838664762767566,,-0.016649526941680166,,-0.0202026916301182,,,0.041559550988092143,0.04321258887057059,-0.022144582867953396,0.0824334560213424,0.0887802268000249
TNC,-0.028642193558604933,0.002752027149930561,0.2196179995373497,-0.0396918808446844,0.012425148967352343,-0.15082048459528866,0.08115426439929031,0.11470287485817326,0.05948079018123271,0.08804020201603459,-0.140144855577,0.05769207691367208
CXCL3,0.0338819824769075,-0.008581319187857674,0.0025150718668902126,-0.041568409479078715,-0.015320063611246737,0.11430161089431712,,,0.10464956932469138,0.20571654877578727,-0.01360817453588793,-0.007634318887576995
CRH,-0.020433848910334965,0.061382880224576004,-0.053786420524902054,-0.01657200902206243,-0.02242036933939815,,,,0.03801515222103227,0.05543351841297812,0.10144737943687686,-0.005012062743321957
GREM1,-0.00043392673444884186,-0.016272188139251634,0.018377845617478458,-0.02763236425562162,0.0017352181520454513,-0.07673608700952285,0.02374704752080085,-0.05560104163218291,0.1311311730697855,0.15325247827129548,-0.036068918044742396,-0.037583134100050146
MST1,-0.03035292083918374,0.032354307059709535,0.11911589792938483,-0.006360418500683122,-0.028943493480371615,0.07917909976513908,0.08889945760234742,0.12881767461673102,-0.07778538745902473,-0.0646133305977952,0.11391759819294478,0.12669105920632598
ITGB3BP,0.03294076457182632,-0.03226294668007021,0.22234511570309246,-0.002120852503099006,0.03213897510238797,0.0208759752705221,-0.008875851872795682,0.01859019260275332,0.009431004358479846,0.014942061914295797,0.08102206365975655,0.03812396699656575
NCAN,0.0632593499664633,-0.06091076728920401,0.11725891530844865,0.010811577792817944,0.022632181787992332,,0.029153257580269626,-0.029038988091879235,-0.09272337554708149,-0.1556778564120924,0.21683346145921573,0.05882565763842268
DLL4,0.04696157649205792,0.025276220002703218,0.14643900872752888,-0.010734129447511748,-0.02005296369746926,0.07154829549238363,0.039260814695330964,0.06958493088792883,-0.041929959003203454,-0.061957213135210576,0.045049668805098794,0.009037423117977443
UCN2,,0.06489495207681834,0.05269927598966999,0.02250960093063066,,0.014473864251107228,,,0.06415986190525139,0.05742021093983095,,
VTN,,0.009592028871603913,0.10196987364177437,-0.037891057186683674,-0.00880462972175049,,0.042416189489408,,-0.019512780454053337,-0.01649916235353618,0.08424514573032357,0.051475745527160985
CD70,,-0.03111791803908399,,-0.04726688806183061,,0.11940606248580309,-0.03321392540240843,,0.12806055500894342,0.1460762953469625,0.0066277678140825155,-0.06434534102034706
GNRH1,0.032824872877766795,-0.019217625019887837,0.07049458418897976,0.027163931750120506,-0.027967999866250325,0.04743130170443938,-0.05246648262042623,-0.04224972168784122,0.09289270350810493,0.0672810015069965,-0.028361728497118738,0.004554657021214164
CKLF,0.04693445307130426,0.03737803499745106,0.20009556955922406,0.026882253299200812,-0.00816302031088148,0.11555235269685622,0.055991274236617365,0.0774885732125705,-0.09953323378516825,-0.05423164615790205,0.08926313983772383,0.1485899684848833
NTN1,0.10740539169033518,0.017739355919593,0.1776513417310197,-0.033292701997284964,0.030838205479743218,-0.06593747364950223,0.08537300500321009,0.053322110491519144,0.010920155528244529,0.04542254056353904,0.11507485022791193,0.15804570007508212
WNT7A,0.06669618903030373,0.03630126934283578,0.06687379520912953,-0.035643016783360244,0.013529715564263693,,0.09194198884185162,-0.052393843823046356,-0.029937542540724844,-0.003594083884082683,0.1358114959318285,0.14944931424812305
DSC3,,,,,,-0.0055135117757122145,,,,,-0.027375186236901942,
HCRT,-0.017112652366882412,0.021544719737036172,0.11787564318513657,-0.015542022494630514,-0.017184741574932622,,-0.051213858950054314,-0.004794831862348002,-0.006383736211389835,-0.03975487626425369,0.1425347855440324,0.08577124184622426
CXCL1,0.07304443734563285,0.011220205779939586,-0.010786320626722778,-0.0357960022414842,-0.016076758761809203,0.1292578377523585,-0.04990008903214452,,0.19125571107438383,0.23032805731160094,-0.060813294740989475,-0.024351205416004208
EFNB3,0.023592380095741813,-0.03229034860472509,-0.049982794202705294,-0.018478390511554726,0.04481158065682578,-0.021935919499332605,0.04829365698739996,0.034336310764345755,-0.037822593407404875,-0.06958776964003344,0.1386075381714941,0.024704964230343483
CCL27,,-0.008818657285488042,0.0762660644826465,-0.022156838043976237,-0.014320647573088981,,-0.006918609877514811,0.05190802254841862,-0.038303859535148345,-0.044146971738795504,0.1431013614464203,0.02079466088090096
CCL7,,-0.015469193259160838,,,,,,,0.12397882204775837,,-0.045813550544538645,-0.02272754364721673
BMP7,-0.017775489628632655,0.0012413542200318294,0.07780652226725955,-0.04366519148363345,0.001396573008477612,-0.04028231894075786,0.05468243321450388,0.0022925580708376093,-0.016398256970044,0.042935031777784925,0.27092761799298876,0.14943849573780585
FGF5,,,-0.03410106662277424,,,-0.014842220210016554,,,,,-0.02242615881525848,0.04435757557656399
NRG3,0.021306579310479377,0.01589033874469496,-0.1271556936604674,0.07005938975887428,-0.0028241835685681653,,0.0067911856391455975,0.05759056932251882,-0.0231229747805392,-0.06444330806287567,0.18885860376691238,0.043658206184804614
RETN,0.024468756373929337,-0.01777449030702163,,,0.03496716692087399,0.09630220856448733,-0.033631913065645724,,0.004061007846688247,-0.028466689077324935,-0.028087252638029858,0.09285728117709795
