,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,0.09387771180770027,-0.002476229391878905,-0.03505057554678438,0.11077049332443255,0.013402998089629942,-0.05237777698504996,-0.00020779588491649656,-0.20536115557428383,-0.0282201567095728,0.01659936265006301,-0.04243874779854233,-0.11684852045885159,0.06580040743097494,-0.052158587687843,0.044783527517693274,0.019153971212228647,0.055097722651135536,0.0026284171777508952,-0.033937563654374336
POMC,-0.009181972675121788,-0.014389316432576951,-0.01830555471869357,,0.0859921979197812,-0.021113923834824962,0.02906237046859721,-0.04407765494506866,-0.006980993123112542,0.03646793556185815,0.0688865146315753,0.06754652572685439,0.07554654959730235,0.06718980121912477,0.1087104276559862,0.019249949567178615,0.08133676047329134,0.018330087273299763,0.15674637132161368
CCL18,-0.07346619250470571,0.027855690385629153,,,,,,,,,,-0.03582814410707257,,-0.023484272070384987,-0.006626079648244664,,-0.0411589718655967,,
CCL17,,,,,0.07266547738104731,,,,-0.004379621710958213,-0.017659668129101257,0.013834138864787673,,,,0.004968178170257105,0.05754853239272452,,-0.02258069171592362,
VEGFD,-0.022491082813581458,0.0017857365258532618,0.01805151064296088,,0.01862485808845458,0.09609501600667719,,0.14562758455782945,-0.028833589939981825,0.07494569341320689,-0.013464879681973988,-0.010633873012707299,0.08498322223536701,,-0.0064612487148250205,0.010278461504170427,,,
TNFSF13,,0.03422334397095247,,,-0.002193588541728536,,-0.0034783051553460994,,,,,,,,-0.02603257783550745,-0.008890368459937131,0.005534191747839489,-0.036793352417340566,0.05571887212734034
WNT5A,-0.022302220671289296,0.05376421553030361,-0.01829229101457287,0.1356765616466909,0.023584996377540468,0.04995853879532202,0.07667239737463441,0.17581070457566708,0.07080939198319512,0.04908244100669629,-0.010887490225347563,-0.040256211814544834,-0.007631753665914766,-0.00015886431808960304,-0.019478263281152316,0.012149791942769035,0.04451191066779509,-0.030146136921393188,0.04265473785540375
CXCL8,-0.14427948896710288,0.015739847346290966,0.024966180509508794,-0.10913069883616279,0.015261069919020287,-0.03551126805401077,-0.030145459087686715,0.08593701642100127,-0.0507763687921937,-0.01206293706543279,-0.031243746330104842,-0.012419700238833892,-0.01845906349159011,0.025821797665620976,-0.10927489227326073,-0.022003492056637906,-0.02770642045353851,0.010064422022103777,-0.032081370201216534
GRN,0.0877227992646102,0.015406671005848076,-0.01849320921534402,0.09951160067540954,-0.02151565118248553,7.655914959381262e-05,0.04608607025236457,0.12308019177417578,0.047447648990886174,-0.021113146413833748,-0.007986403870094387,-0.021401360137270696,-0.021285779447458478,0.0957220884934704,-0.04706951602128445,0.043402302212337644,-0.061059841997039774,0.011624399346772379,-0.012077171169804434
MIA,-0.10936386979152755,0.041514984793127284,0.003665372252133816,0.062124641357354876,0.02655978494039862,0.006869934975225989,0.11879922826860854,0.022436699122862856,-0.002875169209641428,-0.014731969409055754,-0.01844076978704828,-0.039363590277412666,0.10806841527765768,0.07496432913014156,0.07549402938630044,-0.006403795176957551,-0.029981969588686666,0.009646090083884038,0.1352188649116244
COL4A4,-0.01617603270381041,-0.028857577576136356,-0.024225208219143823,-0.014228041141315454,-0.045567419942006374,0.14948353470936934,-0.0018955855579335587,0.03612672618818539,0.08176507756307713,-0.02474853701255176,-0.017888230829369873,,-0.04160531022109694,-0.029691457634603357,-0.002158367670243596,-0.03961521405960678,0.03353541084012246,0.06339463774473587,-0.02357625945390759
TAC1,-0.008736214611213643,0.04801823788952835,0.083216084999699,0.11425597880105133,0.05243104654546686,-0.033437422673658665,-0.07822435379595785,-0.12687996356959488,0.03186892904812148,-0.011661868100512425,-0.03170168871892075,,,,,,0.09525630186831971,0.028845343226859485,0.008509121996689399
RARRES2,0.032938757561408585,-0.03275174850612331,0.037377697062400045,-0.008980049266907809,0.05683581280164097,-0.01623518397155234,0.031042757142855617,0.21290515492094464,-0.008565547507463226,0.030855836560535504,0.046691787093447866,-0.04432186536491863,0.05334657807499885,0.01586573285526806,-0.0573923282476661,-0.010634172662221853,0.02996546233818511,0.026067389775366986,0.056479837278539446
FGF7,0.05142527497734164,,0.04347629550932096,0.007401509683124725,0.03812782955001894,-0.03924601079319586,0.05293171410070546,0.047901707616781614,-0.04759800542685918,-0.015180351919634228,0.060415559448973255,-0.017133963448321122,0.00011599245713022103,0.045345403094795164,0.03406494770607112,0.017527044737935184,-0.007539150584387124,0.10029437480034314,0.05766756532395822
EFNA2,,,,,,,,,,,,,,,-0.02247114258126765,,,,
HBEGF,0.14168197470160562,0.009575944886190166,0.012283816513931484,0.006304265232868996,-0.020316101808681746,0.029902515667390533,0.09717287636570106,0.1333525916905665,0.049956690535732484,0.04670258410609699,0.03165847140138383,0.017476164373633543,0.019805664836798,0.0734600632873322,-0.003084079518428751,0.03113983795723979,-0.028958002738729848,-0.05223591146795108,0.07784224802762324
CSF3,-0.039658086507258425,,,-0.021987910471951953,-0.004051574540422126,-0.08436633076970933,,0.07849387106951607,,,,,,,-0.04745596625204992,,-0.03156824666744461,-0.023773984894019114,0.011457949841416733
PI3,-0.013930150678811913,-0.039471278676052206,,-0.08829201742883841,-0.037631844229620764,-0.07689171908900495,,-0.025600104116754056,,,,-0.01591498655657304,,,-0.08827971896581972,-0.021850926166350506,-0.057144098714201196,-0.03572980797140797,-0.002041336796959126
PCSK1N,0.11884279556841615,0.0022635536226396926,-0.01537271900656956,0.11964925771278326,-0.023319853861658413,-0.008041244291593974,-0.034004177520889356,-0.06836906548958638,0.04219489757971103,-0.00999505199612978,-0.026773183050829402,-0.020149614211410382,-0.044143205926987845,0.005416524641318386,0.001769577843946544,0.03988621524479679,0.03262652332686331,0.07482990241790691,-0.005439022020282091
NTS,,,,,,0.01911261860498687,-0.02461574007483583,0.03487294678742943,-0.0255376914347633,0.013705997702753162,,,,,-0.027376823034321086,,0.03668691787933442,-0.010143746794105268,
SFRP1,0.10721038752470384,0.015592870000403868,-0.03506496841551689,,0.026026297144165204,-0.027456588514812537,-0.006414676548349062,-0.032230292739234376,-0.03977381805207263,-0.017659668306948623,-0.03587485654020446,0.05883510937496995,-0.06681394623417551,0.07015418930146584,0.03474302706174033,0.012680249845121009,0.045310924864915975,0.0022640671987348457,0.013277818071212475
CXCL13,,,-0.05945666814724906,0.09672155220422442,,-0.0004195305581290992,,,,,,,,,0.023899817054352877,,-0.05149437953633747,,-0.032355231555042496
MICA,-0.0017506023228369175,0.00845376580973532,0.02246356095916359,-0.015270820390075412,-0.03376315218893358,0.011194498538601721,0.0361355787530132,0.11135323760119194,0.05421055267820797,-0.014326147999440606,-0.0009503725695308548,0.07111987742166798,0.004645348012350558,-0.019940253796045627,0.07725544117632796,0.010662281549951198,0.04759049801009453,0.037211018259928355,-0.004124234872344831
TG,-0.004341228207275731,-0.004014085637233144,-0.008574145242810518,,-0.025084472058384946,-0.011447303728240306,-0.028413053082215162,0.023728188021809257,-0.017718420300539873,-0.012780225135782638,-0.018872412685289667,-0.05661151315910576,0.007376936340719378,-0.002261310919632449,-0.033717550303218165,,0.0871576837814036,0.09040497523355931,0.10565728421672578
ADA,-0.019590460470967103,0.04486446151450251,0.0017589150711415562,-0.028225332136426272,-0.024196200420310784,-0.005301881797423137,0.07077894577685617,0.18379760603430284,0.03562171153787195,0.04899008747392944,0.04303033078643337,0.05696909548627132,0.008654314982963473,0.033275165694428635,0.08388517224583718,0.07860121614672758,-0.007843901127445234,0.1093112749658276,-0.09362675002859658
LAMC3,-0.050607264542587106,-0.011709120487714293,0.010557457435241219,0.10666837065251364,-0.010195378958796611,-0.02045511514134176,0.031163013569516503,0.15512901390668407,0.010988547940212723,0.07907225667709213,-0.02372797907339396,-0.06502292753408721,-0.08761759959307022,0.04915490644228599,0.09408134711065809,0.050085277896881296,-0.06393287986538301,-0.0033312453468163734,-0.0439439805598965
CCL7,,0.08010549099684229,,,-0.018136033220016185,-0.02072189476887146,,,,,,,,,,,,-0.02491283164506984,-0.028241288712018864
NGF,0.0489672953878921,-0.022860620596367492,,,-0.011744093197806872,-0.01586587582182936,-0.02711367350496666,,,,,,0.03805510027615079,-0.03489911097984416,-0.00330638425902289,,-0.03155174559314122,0.023786059256454856,0.013299651156878858
TNFSF15,0.04805330691199448,,,,-0.02019536001251021,0.014818705856941245,-0.032921943848574484,,,,,,0.010200541467976854,0.047210712620448514,,,8.634914981010143e-06,0.01478759591969957,-0.04414676001885488
HMGB1,0.1485109523783796,0.019770122040096847,-0.07063635928680284,0.14717811017826415,0.043388907870161524,0.006466812238714282,0.08174704084143944,0.16182692156815978,0.021066060374456654,0.02412066216787923,0.05981197133787277,0.09232702212585134,-0.03982039611729113,-0.08235424471755379,-0.020721976071012026,0.0009023606254460366,-0.0006053785858439623,0.00481926491039178,-0.016309983720279364
ITGB3BP,-0.0579587766095971,0.045700556724122335,-0.01611547659383769,0.06831081226624057,-0.027610759875386585,0.05440681232346953,0.08663196422410167,0.11811867476142458,0.00549639956077927,0.03329888777405535,0.040747100956497216,0.058375231856876486,0.04097088232935705,0.009969761837453463,-0.01722163755504458,0.024641375499353153,-0.009091656439241964,0.005977966597942196,-0.0023276543237131155
AANAT,0.05977720383987049,-0.013633320212726415,,,-0.002695768371340131,-0.025578851920858535,,-0.00042086333704500546,-0.01120976221291111,-0.014731970228485507,-0.01685296834100163,0.0025261010617252558,,-0.024459853778318188,-0.03024007170352125,-0.01582408401781738,,-0.026358814799828528,-0.024356049368341025
RELN,0.0873441730315585,0.08770851078767203,-0.007191798992973321,0.011427650610959364,0.005292998675049047,0.010656940693219662,0.011033913387284957,-0.07647821368456054,0.06485806596082593,0.0011511548363870813,-0.018657690592845277,,0.004144727453417682,,,0.012022176082155509,-0.02367870931892664,,0.04603946464904131
IL15,0.014178517081671187,0.012494807020196863,-0.015545827077066712,,0.0036298254266421324,0.05027593183748119,-0.023425920235207103,0.03878355641411929,0.04128638142600902,0.006872256748087264,0.07048214763980969,0.03384943976920154,-0.06069343539982148,0.06273134005747111,0.03081119214334392,0.02784540185802837,-0.008083997377639568,0.05887987915258993,0.05767789969116531
UTS2,,,,,,,,0.1567217773332263,,,,-0.03841331927385412,,,,,,,
BSG,-0.024259904566388317,-0.03024366365418834,-0.03615547981156588,0.03537280890102772,-0.04352115491227443,0.01821992337090872,0.04358243827269435,-0.008536503171775438,0.01993970828023022,-0.03890631811721625,-0.011165572917403768,-0.014762465356190718,-0.13295097938485506,-0.04514788657262803,-0.04148575938985764,0.023556219482528434,-0.05343458411377754,0.04874527113849914,0.1351884281358589
ADAMTS3,0.08754630366088988,0.004911085203519249,0.011960283719385232,,0.009607093167774809,0.03456445917248482,-0.02720333131059213,0.2012498515057128,0.031410775035709264,0.018537935120946977,-0.025972595802781096,0.07450879340051085,,-0.029288184783201426,-0.003883025022116963,0.050791464155635686,0.04595080130149768,0.040551121814901066,0.05092123029201903
CD34,0.08952214936894785,0.0026406575138242685,-0.0068294098215152645,0.06678031903207081,-0.012961385869829084,0.08698132840070981,-0.006456674628764678,0.14735304403715832,-0.005708222313371212,-0.027563116293678008,0.017890233719222572,-0.023386039771262343,-0.05063689242821965,0.06393212254622278,0.028064033178468274,0.07700143523805902,-0.05980583251352392,0.023738439250138913,-0.059042856477782193
CCL23,,,,,,,,0.11904079072603757,,,,,,,,,,,
PLAT,0.10199703628401008,0.037514440994121934,0.001215692712105608,0.08908265554712637,0.0448636819392232,0.00706827662664572,0.12827855429861545,0.17859104471296156,0.030751912396081094,-0.02385895101628387,0.07000806650073862,0.11197315560570309,-0.035853979087176774,0.12000280796971152,0.09107205219896314,-0.06385591824855398,-0.04404685571019548,0.0344557372198129,0.030934324293605552
NTF3,,,,,,,,,,0.06064797354221762,,,,,0.1338352027554568,,0.07624081586094972,,
LTA,,,-0.009373104279893785,,0.026814853558269288,,,,-0.008413544813881646,,-0.01563035113417086,,,,,,,0.03652304849605552,
CKLF,0.07133197524628189,-0.01786485481131929,0.004182817956482112,0.07785692798224138,0.0035459538455198994,-0.012542057188243041,0.13806814881948093,0.15920240945897118,0.004462735041282872,0.031847447729360115,0.0025101582109652893,0.09805152217233366,-0.05410116700731851,0.03753466490079968,0.08808251537598036,0.02236461219043246,0.044824602660956975,0.03040902738518547,0.022503679436822837
CD24,-0.0556625406816149,0.02355128293237118,0.04504124744797623,0.05211395662247383,0.008634958647297929,0.02099911247916078,0.08280943559684967,0.03880775870099067,-0.01186305167749069,0.040897050548849276,0.010806059413382762,-0.0325017333795405,0.029499941435095524,0.021282684933182427,0.02785177718637959,-0.0010596778222823552,0.049718590508333944,0.039697080483712205,0.06243515751864849
HSP90AA1,0.016171492963388746,-0.034674854010385184,0.004372713383354486,-0.11408186399193582,0.011197470151155449,-0.04700606654712293,-0.08549923199858625,-0.20345649739099292,-0.05337149719415787,-0.012190724381180922,-0.0357098123552652,-0.061266053006471755,-0.10195811289949375,-0.052699274266331954,-0.14447747725436832,-0.07460867858152555,-0.013932485670697064,-0.10601143294552663,-0.0591453355626381
BMP4,-0.02997245584727128,-0.07388555799640598,0.010802839936223248,-0.013394935711705596,0.0060878677948968014,0.01677758891802817,0.1890061160166419,-0.00978514895460982,0.048340043562594685,-0.0157247369250302,-0.01331867353815036,0.11178887640416654,0.059600625225571725,0.027619315810052694,-0.04491014297970611,-0.0013030089753778582,-0.02502624596156207,-0.020766148647204004,0.08245710864307411
SCGB3A1,,-0.02386507507536096,,-0.04916297617592516,,0.02252937123837745,0.02063980299266813,,,-0.012426560976553555,-0.01090665231867554,-0.040364370017660106,-0.0392766273733713,,0.007528491690087148,,0.08964870792461081,0.044926781828189995,-0.04894362240964488
IGFBP4,0.09997561694755262,-0.019847159496605614,0.01657997273652277,-0.013251759913339827,-0.04861102601578518,0.018781478059888806,0.06889154687888738,0.15942242400745285,0.0005960345127754839,0.028773099369621274,-0.0028341727004036307,0.02306759231895448,-0.02939049534105245,0.07457593883312874,0.005362877482945011,0.003844922002102134,-0.09665058335604322,0.0023619861210110154,-0.045347341889750814
RSPO4,0.10118891348416621,,0.027515477706038755,,0.024245073913800107,0.02822768602872987,,,-0.007044909342754642,-0.012426559158887903,0.03985768602461117,,0.12020700397880846,,,,0.05444555388383307,-0.009855538334024206,0.08478321441916063
LEFTY2,0.027090716483323375,0.00016244574067396465,0.08186534852966033,0.10926768571763329,-0.040519170684999384,0.04141874417436287,0.06303385594100325,0.17792918658206608,0.07679639876443982,0.007068348647871729,-0.019295493921087897,0.05281017235952179,,0.1230254341077839,0.1636498209656505,-0.005297948323494784,-0.017529482513186107,0.00428104682656697,0.017388029379174372
PF4,,-0.024756184485781346,-0.027831434154006875,,-0.01582333168330463,,,,,,,,,,-0.020596357925408044,,,0.03514905183587132,-0.02405845799517264
ANGPTL2,0.06192288314840578,0.020403304436380294,0.05387390306506992,0.09342637497862953,0.019088342946555207,0.031369459769875825,0.1563126698557485,0.18307415804771257,0.04266232378220982,0.04201442673317788,0.06443042980121279,0.05574942540426469,-0.01703193000372288,-0.03214942901722931,0.06958394863438735,0.049098108764860565,-0.03993096087360095,0.02352637383425486,0.01176027472673715
LRIG2,0.06872301579158084,0.04357431515205297,-0.03453586775266874,0.06101924317376879,0.005462100593998809,0.07637901337770316,0.07165857889064414,0.09950021953385513,0.06375669281034432,0.04373371662549287,0.10201421233150469,0.05923351486215619,0.023810031412672766,0.0502118874103089,0.019969399615462884,0.00762283642634581,0.06010956499099548,0.07692768608909366,0.07140649983128375
ICOSLG,-0.010320930921758542,0.0166462899649345,-0.02032080843211993,0.021830419666806326,-0.04093591938151026,0.01329121485209978,0.0501412562274025,0.09785866199648505,0.009330349169750934,-0.010972022273197931,0.014913272233630166,-0.04266457779281256,0.08230041922461195,0.02350408841295171,-0.003486921465819474,0.05644101619839602,-0.03480243873337442,0.09368098229702897,0.015818057507682184
WIF1,0.013316923868486765,0.036368121512237714,,-0.03263321084177526,,0.00562779963486739,-0.09345019768405757,-0.14136698782159635,0.040715894734824294,0.02435539846279257,0.00016112500903322637,,,,,,0.005134583207329696,,0.07312637537512519
NPPC,0.07867139375317612,-0.04567294026951608,,0.03057413758560558,-0.024545889576071237,-0.06257963678918034,-0.01780786341524687,-0.05891812099966682,-0.013338899082818755,-0.0172698761879069,0.06407235879142976,-0.027999359641928,-0.06570005400578072,-0.029288128533488722,-0.004950716845256741,-0.013789750199086166,0.00789909634606153,,-0.057818031757709235
LYZ,-0.06400283653560516,0.028475365966027115,-0.00298423482891197,0.014927119377524925,-0.04152893558580175,-0.07520060627474437,-0.007262616303026012,0.15173943342999885,0.00165921352092592,0.09797680551909914,-0.03568045111994532,-0.002797486936488443,0.024832056070755257,0.0523918144956842,-0.004481664022778134,-0.014341609514749786,-0.006353024659656914,-0.024020217856211765,-0.03153530497937161
EREG,,,,0.07350326331271315,,-0.027579376541088555,,,,,,,,,-0.00591504383653672,,-0.03414761173366508,-0.004581704061507191,-0.027698412056578765
SPTAN1,0.12929175398451537,0.026861270417161798,-0.013816787226731356,0.048817563918919074,0.007324623682510432,0.06327991928756516,-0.008562339618892764,-0.052790062458873174,0.001275351829193869,-0.02397942806503934,-0.0008192091240067724,-0.04074649702540323,0.13015797234995644,-0.04751927340133391,0.0007185768019097434,0.050586671492719594,0.05897047314614276,0.0007841540320904269,-0.04608135064857598
PTH2,,,,,,,,,,,,,,,,,-0.006330475270056454,,
LIPC,0.12501151829367127,0.015861649374443794,0.04084130561375114,,0.024382551253002215,-0.0008189913982499192,-0.03632759556546341,0.06322958830195005,-0.02461718280753429,,0.003221770438390123,-0.036355678854078484,-0.08269282930562412,0.014792678217515667,,0.01640172901484549,,-0.006462305888007489,0.014977857786635344
COL8A1,0.10571431590310502,-0.03500340214245522,-0.028432981006620082,0.054986029298456245,0.018054111958594778,0.03573156905919318,0.15510820658568863,0.11187204826513107,-0.006946022592427885,-0.03256459501008826,0.05297056374870006,0.007804661763702763,0.03456295660465348,0.03264832560269359,0.0416538797975946,0.0016861946278762564,-0.013139773774823001,0.015847920359695313,-0.026731960034084873
GSTM2,0.1417800265047568,0.02451851773524165,0.08496964961518903,-0.03316097775779479,0.023420207887010738,0.025452932441414833,-0.019809769920199664,0.0748579333221423,-0.0019415399380953303,0.05500825063609338,0.02013301448973435,-0.04967270749082801,0.02151504946984993,-0.024753259008066623,0.05661749753036263,-0.03343444131595037,0.12052925748370111,0.0003386733744414875,0.022521377496228772
IL4,,,,,,,,,,,,-0.003690873265884201,,,,,,,
SPX,0.12429523896728387,-0.018047876192405318,0.00636021096419036,,-0.02024211152703584,-0.03157444058585832,-0.053534485997684414,-0.08779013038756914,0.003476988068240878,-0.029424286333853186,-0.004852711578674059,,,-0.004322301697174708,0.06941327391813341,-0.0755125624707891,0.010400385879144623,-3.881606043369056e-05,-0.0168291642858773
MFGE8,-0.037264500705943324,-0.041460001892478685,0.0399577449021351,-0.04885634600652182,-0.021812594970757684,0.027760921578345282,0.03548156533672582,0.09034152970998241,0.08513117300291916,0.06834803160629785,0.008466696603733372,0.05450958467175318,-0.09399858231626759,0.02455819232759863,0.0644848142459138,0.012451104569023052,-0.09653143545951005,0.0075244166616988,0.016360139373474115
TGFA,-0.04935777863191517,0.012119006772965535,0.010296105390787706,-0.023135936311276698,0.012655609029121518,0.06338145629729935,0.005868027940728686,0.1044094523921264,0.021627709933547866,-0.0040511093074233635,0.09135690468282322,-0.017334439472027396,0.0420928791298701,0.0054737354725102405,0.082447804539769,0.09123240768838932,0.03087542745567926,-0.009865988572659619,0.08331593753067625
SLIT2,0.0699696901835867,0.03912271932492078,-0.028571647680735824,0.06674739145905456,-0.007344932467247803,0.06986405317560958,-0.025914246858591436,-0.04174318602115605,-0.03478818784714139,-0.020178944470134307,-0.03515866638634324,0.13504606231237118,-0.02033827580204284,0.1168409037255944,0.10041773985951134,0.04723863957185406,0.01873269573714967,0.0023366758244434045,0.05297706192051934
PLTP,0.03972669021757502,-0.027778843217025267,-0.06058630932806013,0.1627524264176596,-0.03573811612238419,-0.03387350665207683,0.07403926462739749,0.23289883016632806,-0.003339591953928965,-0.025546311192531285,-0.03847343965756536,0.07884369164486814,-0.05142208223817668,0.03775239291010493,-0.021485136213228298,-0.02254639961910069,-0.07851659385253172,0.025901531002221142,0.03243335699419076
APOD,-0.004499188778106399,-0.021947780186216393,-0.0305622741850378,0.1676580974260437,0.02020118079557947,0.07055498061149579,-0.08480427796707586,0.06537939673699997,0.001969121236032976,0.06356497551375627,0.009810515935369019,-0.04738230657165825,0.025736360413839466,-0.05460357008338514,0.11334619069684576,0.0011406229888659238,-0.008856334609220718,-0.07610788151490112,-0.0583188640985093
B2M,0.07986373115224182,0.016524603610661357,0.002115712099915673,0.1265662766442538,0.06228586614350081,-0.04322611157221164,0.08077740719080978,0.24152767530573196,-0.03599447098453367,0.03142660118898934,-0.03493669076531894,-0.01855063334225802,-0.03390098894735749,0.07939571403395254,0.034525107965596866,0.005577283272093839,-0.06647604040904113,-0.014596553626568606,-0.04470501726848595
OMG,0.09639204246081612,0.010427742219202852,0.02043512122972137,0.07831767480680599,0.03843150971829508,0.03149514667321901,-0.04011402068452362,-0.11027428971970311,-0.013637237585425573,-0.019850039884327632,0.0034078812056253507,-0.05603565280176607,-0.04984620324109103,-0.07073714442829443,0.09467852068035479,0.011337688463407335,0.022775993222188134,0.06015338650040862,-0.06448457566418477
CXCL3,-0.01600779639108206,-0.01106427730390836,0.09080890055372091,-0.03985146074816903,-0.012113149240362582,-0.03201941337830992,,0.05572791246375116,0.0550082960475425,-0.013293791615093323,-0.011256683260452602,0.059363248563576276,,,-0.047895841591187496,-0.02240153857191576,-0.0074939572064172556,0.005343576149561474,0.005976268329294123
CXCL10,0.034589322365738945,0.041483559061904964,0.06313275073029084,,0.043334785200238514,0.031040521135540216,0.014979532492625625,0.20451947281774097,-0.04307245421429897,-0.02019424245854432,-0.01788823195946559,0.001748500376369299,-0.04683273959475866,0.06686319843333478,-0.01304554841396009,0.054713877271019874,0.0028888053478407284,-0.028542283773759933,-0.05572551035209398
RSPO3,,-0.032417672192144746,,0.01344757775512482,-0.002808305544526406,0.00030602873811994274,0.03677436391891263,-0.04818797057460467,-0.011853238732375199,0.0023668525527479507,-0.011763017055854972,,,,-0.02247059821384935,,0.07083822854432359,-0.02528165265321959,-0.013364659369129296
CORT,-0.03792262753648787,0.009397387338305004,0.040875707327122486,0.14148808913800767,0.1138668252307355,-0.0324940472355859,-0.04629640061831693,-0.08340007931099551,-0.011127085756788606,0.01744003308954339,-0.007736091678753839,,,,-0.02155304173631066,,-0.005224453925063693,,
NCAN,0.19324262482914556,0.02644537341344153,0.029254861179174214,0.13823529060599937,-0.008713766754427844,0.07443361804136549,0.07145584395160065,0.1449446999362159,0.036283233589697185,-0.032057356741348284,0.04030236524573861,-0.01949244206281657,0.013577081789466273,-0.02094701718916931,0.08635686789893948,-0.07161673992171476,0.0019389574271778207,0.03802053594399095,0.007558927155957591
PRG4,0.09138679095828187,0.08527821825257717,,0.08821282158440741,0.047872133702639874,0.024915514827553706,,0.02791756645506107,0.04721021392468644,,-0.013752911436744552,,,,-0.03180283199974784,,-0.0028773093821783703,0.06603668913627452,-0.003784385992907319
ZG16B,,-0.011870170068362967,0.01973830096157779,,-0.021049087864183063,,,0.02587423226463954,-0.0016042293151110958,,,,,-0.027191168454302226,,,,-0.031523500050109954,-0.02052433210080375
TGM2,-0.00450988513243029,0.0011537197417604398,0.05632578423075955,-0.08811787133303735,-0.0055910291105243475,-0.06283874335029942,-0.018492810089117132,0.08799743871359715,-0.041364224020971015,0.0459487143556563,-0.01552554676376019,-0.0363504600799432,0.029575906355880567,0.056338391246711826,-0.005088184602468362,0.04285200183308706,-0.03804774312110123,-0.0069885797100988295,-0.0644275896500096
VEGFC,-0.04513683603451625,-0.029552131671514072,-0.01777741263015425,-0.04263900942843918,-0.032323272334634286,0.009129873574544587,-0.0317930559402254,0.05896374692888879,0.008485978106070415,-0.0003152119322739589,-0.014035394310368043,0.018937026055370156,-0.06718033192247641,-0.014989544410096483,0.0877899347665683,-0.029547998512254106,-0.013706345874074294,0.05477765637765817,-0.00926006704778236
