,ZH8811Abulk,ZH8811Bbulk
BMP1,0.013595074077463912,0.0046711767339408395
NDP,0.015727362976104095,0.04241264808385246
RTN4,-0.08472346268611199,-0.07227505994887026
HEBP1,0.005517319529256002,0.05791584550415351
WNT7B,-0.03348586905714431,0.007163466563681181
PTMA,-0.025336343325966015,0.02915134080197223
CEACAM1,-0.0187637840182935,-0.01864862038067745
PDAP1,0.028439296958904094,-0.007449289199948553
QDPR,-0.002237772970643281,0.02181210905703894
POMC,0.02133551453616758,0.04415727392211286
CCL18,-0.034337494585753796,0.011610664657575227
CCL17,-0.013311996568304098,-0.011362405669410906
VEGFD,,-0.01864862038067745
TNFSF13,-0.025543721922014977,-0.015239475358868056
WNT5A,-0.02895069670568732,0.006733884710138957
CXCL8,0.03689533924408773,-0.03658469733274608
GRN,0.0475859789247319,0.017683647985136514
MIA,-0.01855270385334863,-0.04060754218233973
COL4A4,0.0702339522929808,-0.029859357107470192
RARRES2,0.008922904893858517,0.006779210855346252
FGF7,-0.03498066930719579,-0.002567616396313197
EFNA2,,-0.01772426564877293
HBEGF,0.051300838342730866,0.07239778121841459
CSF3,0.013931405495374147,0.008009879919726168
PI3,0.01387400237773223,0.02902279261965557
PCSK1N,-0.03683694046261746,-0.08333329315027328
NTS,-0.031055502266080552,-0.021593654275695467
SFRP1,-0.006604128932021945,0.026555541708685935
CXCL13,-0.00027556092086537283,-0.035981255645182
MICA,0.00941555672263232,-0.012612389194940562
TG,-0.017688315249389443,-0.026594945781630564
ADA,0.07434876882254449,-0.014714792679858944
LAMC3,0.008609361988479957,0.006422160266357617
CCL7,-0.019951614432400636,
NGF,-0.023042517421920494,-0.01748602169940621
TNFSF15,-0.019450583698515735,
HMGB1,0.02104925186650513,0.05108712037175728
ITGB3BP,0.006519068553176435,0.01661390650791265
AANAT,-0.017503195503049865,-0.0238520610232769
IL15,0.08253427559347705,0.02886706676621668
UTS2,0.10165075241327093,
BSG,0.03443001483906026,-0.017347290828555254
ADAMTS3,0.017200851099264274,-0.03294414696656324
CD34,0.07459387153699429,0.019598029138077202
PLAT,0.025100898181213426,0.003918618687304092
NTF3,0.009370914790340334,-0.0006685553717758511
CKLF,0.0633416654007181,-0.025155453521417594
CD24,-0.02655578761723563,-0.022732590224953716
HSP90AA1,0.03171351151809265,0.0025063037976081116
BMP4,-0.006764566329220832,0.012809076229080438
SCGB3A1,-0.0303672006183132,-0.033928799206197284
IGFBP4,0.04781529887266789,-0.016030056779590855
LEFTY2,-0.01693666131119351,-0.02037972102771253
PF4,,-0.016245516575176668
ANGPTL2,0.00622076241834938,-0.02460818969171519
LRIG2,0.00720382165695015,0.009291409580452529
ICOSLG,0.07190375768013826,0.030214519385082635
NPPC,-0.029784162400220863,-0.030737606459755974
LYZ,0.06384920768095396,-0.0011844552317421275
EREG,0.003576288571925589,0.028638324718383762
SPTAN1,-0.038256803094284406,-0.06128308162866796
COL8A1,-0.010448256502486843,-0.052240605153466305
GSTM2,0.05911613605048844,-0.001205752093097304
SPX,-0.020116136729980697,-0.020170885307057032
MFGE8,0.07378624917647346,-0.04260705150330283
TGFA,0.001432006937924936,-0.07654902446851863
SLIT2,0.03237011433482021,0.007763644697214362
PLTP,0.0329497532069013,0.03570455969042358
APOD,0.009774137973765125,-0.0023287273395821055
B2M,0.05102369295977357,-0.0006857764573908481
OMG,-0.03060115176679614,0.02356333860646907
CXCL3,0.021012553221336362,0.01770992151608359
CXCL10,0.021280435952495153,0.11062135038007423
RSPO3,-0.01554764023464448,0.04033539796505972
CORT,-0.002708936387700725,-0.017000107399608253
NCAN,-0.014471880380247075,0.0055004298858251
PRG4,-0.021852538976402717,-0.025084698773471463
TGM2,0.004973163037896221,0.06812552951956942
VEGFC,-0.025676581603247567,-0.03406201939844666
WNT6,0.03067324601322479,0.05003876171148348
PMCH,0.0010868242179637895,0.11486619790849167
COL9A1,-0.05955412185148947,0.012915469948080557
GDF11,0.04733618493871709,0.06757935939851956
IL24,-0.015119863798231919,-0.015986490072909792
SORBS1,-0.07431798851365466,-0.03424259108667254
DLL1,-0.045400861153898374,0.03480440575153397
TLN1,-0.0004929466226395867,0.039248532816816124
COL2A1,-0.006834386226544027,-0.0024701356005203136
SHH,-0.012472419651600989,0.011039859231143548
PON2,0.022332124451741656,0.01687233549427928
ICAM5,-0.042264178300012736,0.039642070749901795
HPX,-0.02520503314870132,-0.01664907734318134
SFRP2,0.05971022980219772,-0.06498431206374368
CD70,0.0064396598061865805,0.011007850920809975
HP,0.03340696963878961,-0.0015401578430608825
CXCL2,-0.0013251942744060042,0.04815101696819479
NPPB,0.033125017617447336,0.03001876425623299
CCK,0.04310732224532231,0.06258635924834735
SEMA6A,0.02178426935993886,-0.02420224871997744
IRAK4,0.036802023799935565,0.02702957893316853
GSTP1,0.05024100118740656,0.032789517722397785
VCAM1,0.02589556751907473,0.0018120995832756673
NXPH3,-0.009425804120104825,0.013420441958643671
MTMR4,-0.024977713357163655,0.047416789581639605
LAMC2,-0.01858849326778971,0.15552947101181994
IL10,0.0666827807077167,0.030107636265672578
SEMA4D,-0.037422891584342755,-0.025609230770086356
TRH,-0.037434158094085616,0.015147723358251085
SEMA6D,0.022594341841860745,0.01192697089992142
CEL,-0.022896722584917605,-0.02610006490466506
PDCD1LG2,-0.048258215413919295,0.07876294903866528
SPINT1,-0.015007952717000856,-0.020260851300369698
CTHRC1,0.003185577197977699,0.040090097757582904
PODXL,0.05467070577518318,0.059874477943049204
JAM3,0.04812694219387384,0.03232101903984439
TGFB2,-0.02278147777879665,-0.020014712457540804
COL18A1,0.04678499238791231,0.011159628518246928
NODAL,-0.022602687940308144,-0.019747081059660554
INHBB,-0.011048098672407504,0.033967262378101354
LCN1,-0.024041612065520333,-0.01864862038067745
ARF4,0.0112268499342145,-0.010131890813038745
CXCL14,-0.006209940367744707,0.004570679505130006
LIF,0.012017504769174858,-0.0023936926354363353
IL17B,-0.020921288776284942,0.04015766413813635
MMP1,-0.03305400750075808,0.051716829333337266
MATN1,-0.030251292507063873,0.06940664796722182
ADAM28,-0.016257922016309174,-0.014687521933952851
TCN2,0.020576773561812606,-0.04917166348760291
CUBN,-0.0010600786079034568,0.06294262646076783
TIMP3,-0.028646631840662646,-0.015507785628181258
PIGF,-0.011422327077569003,-0.011239627641016376
CRH,0.03817517939332289,0.05320547707025727
BDNF,-0.015352545838068641,-0.0006399710372960412
CCL5,-0.02801216100466792,-0.05201712913218435
GAD1,0.00556776383029925,0.10424427596298137
COL14A1,0.04040446437586124,-0.0066172357909629305
HLA-A,0.02331070262077299,0.004347817647295805
FGF18,-0.007682878113893048,-0.014777797445680509
ADM,0.04076855977009177,0.016970784910524433
GNAI2,-0.07178938214950717,0.012209087719373696
COL11A1,-0.0020149249775042424,0.007310410786904397
NUCB2,-0.010131406293393269,-0.09868565707647166
CXCL1,0.03644143335880214,0.04915737654055933
VCAN,-0.016117744378803506,-0.021240366522054095
MMP7,0.02400156991827973,0.04527979696647697
PTPN6,-0.0021088608496562453,0.02231132958059232
PTGS2,-0.03731976416457245,0.016310501492613545
CD58,0.03442876757644398,0.016471323645556184
TNFSF14,-0.01978587879168236,0.07116307271590498
CNTN4,0.03245281884292551,0.03148590694264162
INSL3,-0.022004364881386494,0.069400278452722
MFNG,0.0014876547661966152,0.018152422240174323
ICAM1,0.03286604140075491,0.05041579461391976
PROS1,0.010011657999095213,0.01940605299331662
CLCF1,0.020781848844975418,0.05489590156602501
PSAP,0.03691443184036491,0.010651036280215536
EFEMP1,0.0017103126782402863,-0.07021192710833885
C1QTNF1,0.05753137686100402,-0.01726173284278094
ALB,0.021479245546683512,0.12322698174330952
CCL13,-0.014687671058414979,
EFNA3,-0.01147295697118108,-0.0653255210857573
DRAXIN,0.06240547918446911,0.02590138000409532
RAET1L,,0.0033517706986873463
NPTX2,-0.02347497384085784,0.019824654432587453
FGF11,0.018969992331642555,-0.0280282362021577
CD59,0.0020025118624900596,-0.0084644919476414
COL9A2,0.048292061487663664,-0.010368262389070983
DLL3,-0.008549014153966292,0.048284583042731616
LIN7C,-0.019130038732967643,0.012684869941025382
GDF7,,-0.01598649513775354
PSPN,-0.01104902287860188,0.050697571635564084
ANGPT1,0.029167062883218443,0.027240009660372662
PNOC,,-0.017000109249168133
L1CAM,-0.0006774615889064329,-0.08765318790286479
APOA1,0.0007508523904845049,-0.020249381339494586
PSEN1,0.029425843778044365,-0.007590088282941697
CALM2,-0.029644519835533987,-0.0158630340408449
CLEC2B,0.027523683520755803,0.026111828291200137
NTNG1,0.05567235877682718,0.005839526520636321
LRIG1,-0.016647295411349117,-0.004896086333157987
CPAMD8,,0.005038093320391412
NPY,0.06382000123216497,0.03256927813144589
MMP2,0.05428434997496828,-0.03848931578231876
PPY,0.11861429792957091,0.009268286590774524
ALKAL2,0.047846137751856095,0.12689343353534874
CSF1,0.05604349707983915,0.04522920425576911
SEMA4C,-0.04531899765395338,-0.0027372592385781908
ICAM2,-0.05148606453196627,0.024763786387988936
SYTL3,-0.025994358969260167,0.04864710716633436
IL1A,0.08549348485351844,-0.0008089638642904652
HLA-G,-0.0036377987613587545,0.010612631923220551
PGF,0.0524637238222951,-0.045637171516510096
LGALS8,-0.005160580411049227,0.057463791083783404
DKK3,-0.02868214270544395,-0.021989680234846466
COL16A1,0.03533850808020725,0.04001074977863202
TPH1,0.0019105696395270782,0.033359906452794165
TNC,0.03138126349245531,-0.023975129390577252
TNFSF9,0.14542192740960255,0.05295789932445032
C4A,-0.016352016868823913,
CNTN2,-0.05084048811935085,0.004441083800866114
F7,-0.02060259715039953,
LUM,0.04342331246530513,-0.014363893289070364
BTC,-0.014905254727328001,-0.027242587720806292
APOC1,-0.018284803498994914,-0.019938971011966757
PKM,0.02606597564150424,-0.007426822047681195
TNF,0.10382637826397445,-0.018648613245564615
GNAS,-0.026168940918982145,-0.0002774193683697651
BMP8B,0.03788482932433918,-0.0450622962519013
LIPH,-0.014687676460183102,0.018175654608452683
PTPN11,-0.012721263327073915,-0.013423611822811373
ADAM12,0.02543965926044922,-0.035152530410967116
EPO,-0.015951191740342503,0.05296408975320492
EDN3,0.03961835816026541,-0.015757047161229568
CCL22,-0.018053313443893975,-0.019747072352145123
CCL2,0.05361331230314008,0.05006151512940703
DSCAM,-0.03323426383830834,0.031505733032926114
ANG,0.05409821934496321,0.03859565989794579
FBLN2,0.05493547852910864,0.05804024055191773
VTN,-0.018233303752564406,-0.015184227101348672
VEGFA,-0.00820747633774106,-0.01387200106690381
F10,,0.06956664081395746
SERPINA1,-0.009437067272371657,0.0353093204245596
VWF,0.03628643621164287,-0.0019526226486394332
GDNF,0.032101175057503185,0.058931989081305175
VASP,0.04240327134019555,0.0023015016565493987
ADAM15,0.027097742055814205,0.028619699524685138
WNT2,-0.019785869824950605,-0.022177771500130138
CALCB,0.08386710893328213,-0.010185276015144148
OLFM2,-0.04498492220690921,0.008005964560366724
MFAP2,0.008653368885868836,-0.01787297700751403
HLA-C,0.08453217358336387,-0.01873990988503179
THBS1,-0.033889764087138036,-0.018043261308596473
HSPA4,-0.003887074754338033,0.05547300729430985
LMAN1,0.021690282047555798,-0.00660622099072726
LYPD3,0.09086086825675237,0.03791616713234357
APOE,-0.04469416342026522,-0.06948803218052121
SOSTDC1,0.049072867990322545,0.0675738596611962
ANXA1,-0.025142958713350424,0.005731014044972657
WNT2B,-0.03126012901871254,-0.03242531591467659
AMH,-0.056591151254800624,-0.022960872936660465
GDF10,-0.024596831553621617,-0.03325630506263322
EFNB3,-0.016389545898685253,0.035671279021602414
LTB,0.020684275668205875,0.045765832440121446
ANGPT2,0.053546451316889405,0.07921379705500461
ADAM17,0.02856371802062471,-0.012227023972657049
LRPAP1,0.014220880171818242,-0.012218878233764094
NID1,0.03157598416548024,0.01833034124753264
MST1,-0.0006763403636159078,-0.02569691767031685
DCN,0.038924914351315315,0.004909495204317956
