,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.004716314971335931,,,,,,,,,,,-0.02071949604372838,,-0.03871161393064494,
BMP1,-0.0012489651231592266,0.04479412726225909,0.04610665234713833,0.02139737107779928,-0.016554857938232616,-0.03437075583538809,0.017622938589969404,0.12973386971101603,-0.006625606282196226,0.008219284572367175,0.10962853777232401,-0.022702233947574337,0.11037015047891,0.032472765338747,-0.013253193524293974,0.10742842699789965,0.02916691175723465,0.007925087313977086,0.026899498054103844,0.03110221941849163,0.08379883981135089,0.029473112438378062
NDP,0.011416529521956726,0.003767429438452674,0.016803079691188334,-0.04030503927477845,-0.046034608357486094,-0.07229624322027296,0.006108974944720741,-3.071589127727024e-05,0.03775246932114603,0.07071035065187921,0.06302514299854459,0.017336245824777063,0.08845502228610995,0.045226374575536334,0.012968700348592078,0.015987072030622784,0.04993836433226091,0.044972014186544944,0.021239737036341688,0.007433733448360849,0.028042890284884752,-0.01890091932340196
TNFSF18,0.06041771531803555,-0.019872599663920746,-0.02024327024284918,0.027176124607099485,,,,0.07298321668529248,0.025134368486541495,,,,0.23087726266109646,,0.04999095539037268,,,,0.09751576772213168,,-0.019351236402678936,-0.0004389076040317646
IL36G,,,,,,,,,,,,0.03140313817059814,,,,,,,,,,
RTN4,0.03432866281133316,-0.006131429570626152,0.02024493263215463,0.002526573537885986,-0.018159889648477517,-0.051734507861550795,0.048406548371661515,-0.12477005466877429,0.08291202667938675,-0.044599906384736265,-0.06209114594053249,-0.02804950450463558,-0.07357987360284554,-0.1069093855999622,0.03384236435253223,-0.05291791375555417,0.013587281059653985,-0.049191160703630034,-0.10348618417913355,-0.032747805419858514,-0.040742639069717666,0.011308246442439027
HEBP1,0.049271273795647955,0.0320102370790678,0.05049308886065809,-0.04056671080634122,0.07976703107174035,0.004416797067496948,-0.02197151666964129,0.04297624451973818,0.005859244243439322,-0.020392299892288544,0.007891282019043416,0.018593297417511853,0.08925683434929836,0.03150057107427608,-0.046123869296371287,0.026373478984277273,0.031739998359902995,0.008525088584486385,0.07749269763758138,0.030474122394340213,0.033889374296949604,-0.006641020724560949
WNT7B,-0.026772893111110026,-0.04638286852274462,0.04579502534755283,0.03725917273802119,-0.03658297260170842,0.009238575919994808,-0.05509067185390901,-0.04903140940202339,-0.01022725825992595,-0.014006903573561899,-0.03859969254545001,0.005044485364087675,0.057900724442062165,-0.01135674097414482,,-0.034477280638715524,-0.0380772742990215,-0.022362829908370633,0.021829481995562384,0.00881954114907631,-0.050774719694035866,0.001412420327558829
PTMA,0.043472069111169714,-0.07102167149066703,-0.04903554974083312,0.016647682545390667,0.07345649393414896,0.04594761797666307,-0.017852650449083275,-0.09854360835787188,0.023972260315857082,0.032322248920452004,0.1475422645032891,0.03421964029786984,-0.023348300828591316,-0.13840602146342895,-0.06538677026221924,-0.0613312127945978,-0.010118919592486585,0.03920455581678976,-0.05649285301410549,0.006755055994954908,0.018617672965713494,0.02411747288184722
FASLG,0.05969501977036774,,,,,,,,,,,,,,,,,,,,0.07172745116600766,
CEACAM1,0.0028506306517532593,,0.03285769391297111,-0.016892170474119075,,0.016324683584054214,0.04605742175973811,0.03622849151431863,0.009370332166651944,,,,,-0.08171010831983726,0.07050776826305566,0.03675771000940846,0.054617943717686766,-0.02349195266057085,-0.014713376406692987,-0.023000777138189755,0.019628735001683828,
