,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH916bulk,ZH916inf
IGFL3,,,,,,-0.0519869571970713,,,,,
BMP1,-0.06328530844791569,0.012460043395105175,0.014534991449597275,-0.0812511711207348,0.0024069103313258226,-0.3275088943150244,0.01821315969188999,-0.008908801788763202,-0.05609227528574389,-0.000762959607468525,-0.0753993003074147
NDP,-0.05840213623967005,0.03268465732208723,-0.06004318888201209,0.09525140838407174,0.013532980452033775,-0.10221126064645625,-0.06865266900625394,-0.006166865459441512,-0.0010333093499628552,-0.07636773766885638,-0.006892134674689776
TNFSF18,-0.027957785321766293,0.0335456429635148,,,-0.003998660492705297,-0.06719477633248193,-0.016401482127456807,,,-0.03730193754833428,
RTN4,0.11308157311641572,0.025501318422905303,0.034060713398076974,0.18713423272700147,0.1066572777205936,0.42757318385755966,0.07647198134302066,0.028526132496360077,0.18891237985483197,0.07357162593575581,-0.002509298842739174
HEBP1,0.06491576562371842,-0.005464595542765478,0.01245346528667287,-0.02419829447913203,-0.03051987214824146,-0.13227712220134974,0.027089448895887252,-0.027759009053980543,-0.10272188981971413,-0.0024588360974584786,-0.03596184751054545
WNT7B,0.13025929915752232,-0.02626943201679409,0.07414595147078958,0.020331330032428933,0.0326894241675122,0.3267715847338,0.006970350660550689,0.01978103473054341,,0.08593458147526864,0.04389568404330162
PTMA,0.07471736634906327,-0.05842243760048696,-0.019246807142924566,-0.11078233641456112,-0.09267384415735633,0.13744341622700346,0.05462842859567256,0.010248464842976205,-0.18741687211741148,-0.019335553299410346,-0.05289319716706654
CEACAM1,,-0.02016020907294568,0.0431157930020629,-0.028023013482748067,,-0.1015895801720001,-0.028027364495104314,,,,
PDAP1,-0.033651386970768735,-0.007423349112469317,0.04508730624187636,-0.0448122065245053,0.007963821194341948,-0.27637421995684447,0.01942877453060311,-0.034413979338930784,-0.026258716773185642,0.016659563981913494,0.031406698704728245
QDPR,0.024265263288857062,-0.014347502918823703,-0.0007698509367301312,0.13321931672787313,-0.03710764508330483,0.11212341824720051,0.07309907825299576,0.0023458502334438663,-0.19157446691959332,-0.029963177392356714,-0.03226242467225963
POMC,0.07121322852375582,-0.03582147511050132,-0.011194525152494755,0.053213661617982584,-0.036490856973974306,0.040422289364445294,-0.004125043046641291,-0.05069331052423784,-0.0166429134814592,0.018894337348910138,0.07659675604664962
CCL18,-0.037493688923763216,,,,,,,,-0.05785992549203748,,
CCL17,,,-0.01932048365169807,,,,-0.03364387788044041,-0.004428293482882991,,,
VEGFD,0.04752777598743547,-0.028875454767027613,-0.02152515234360068,0.040952148276221734,,-0.06831534568565652,0.0479114007903169,-0.01904985122061591,0.10829707757833903,,
TNFSF13,,,-0.01332683721774896,,-0.011533624153284905,,,,,-0.0414699175755298,
WNT5A,-0.03846369550391114,-0.039636523527861914,0.012648352533275366,-0.05077481761686577,-0.06436438604194554,-0.26742489899577293,-0.026271148951818868,-0.014141265012887233,0.021078266052270554,0.0281439784068057,-0.03142718422661694
CXCL8,0.10119653957735328,-0.02703726434105768,0.003973103674655349,-0.05025579342424416,0.02404151857313396,-0.07513399961006374,-0.028701178044387696,-0.01774004977170617,-0.05777592843494753,-0.038279009098215654,0.045208358880583374
GRN,0.02371606267314663,0.007605964147871132,-0.00947301376569941,-0.018031339117216126,-0.05348062854402911,-0.3207909014094725,0.02695566213712253,-0.01822018019059878,-0.0930310576922447,0.054244343119987125,-0.051599850480663075
MIA,-0.042110009935285166,0.025220934017994783,0.011405165578903365,-0.060307586043080945,-0.03347053170264601,-0.13795488739483558,-0.005054596467799204,0.00419491619858351,,0.015108094796174377,
COL4A4,-0.042526389907624106,-0.004087011516446806,-0.0013842701635121586,-0.07149716086268976,-0.018133241543892748,-0.03307101166710109,-0.03512524940406543,-0.012290278003099231,,-0.019059105599021138,
TAC1,0.15103940377207792,0.05438601069023755,0.08333671613674301,0.13761296396253045,0.0779633173943275,0.4200563609140485,0.1770083796438636,0.010205524026013255,0.11731960600631579,0.16704533047493897,0.07053877139581456
RARRES2,0.04292958107235271,-0.039585178232410506,-0.01740185746018863,-0.1591534437355334,-0.04669662379763898,-0.3506106108637626,0.047483692546548745,-0.00603148247949135,-0.005024620016547414,0.013676170451556328,-0.14002596236692946
FGF7,-0.05713149329557739,-0.002544309478383781,0.028049315015539724,0.09169866407584498,-0.034164414202505156,-0.0568689840888512,0.027566010946600945,0.0482656577226554,-0.01909344759167834,0.04420890632083121,0.055005844755809816
HBEGF,0.061355918331746175,0.014113113878546015,0.055934448361171736,-0.06731809535810522,0.017856222267036342,-0.16332745993693162,-0.09817188770400502,-0.010902873872508195,-0.08681711539138144,0.04829633663298766,-0.05820655593652915
CSF3,0.043225476483380834,,0.001614203454405351,-0.07236983969745191,,-0.02260686546330458,,,,0.0046706579987619385,
PI3,0.024103997602336145,,-0.011072019075816718,-0.002412810262215814,,-0.06102946519967326,,,,0.037832080654744485,
PCSK1N,0.016789823639223184,0.07816397832610145,0.01987288936941099,0.04183409725115618,0.03456657648859562,0.19855015503760046,-0.0763932233057682,-0.005127341417722018,0.16986460247767413,0.09864369329260421,0.08886026175844434
NTS,,,,-0.036676378863349055,0.05317581170321435,-0.06661782840843404,-0.040126514395476834,-0.040467995192699856,-0.01132367485839534,,
SFRP1,0.006882616404520729,-0.007745877064588001,-0.016857868792169682,0.15065547034224905,-0.03178937796251802,-0.04690365130173225,0.025081117317449785,-0.025970739382768282,-0.037961974301918576,0.05324340964264257,1.2006765080483341e-06
CXCL13,,-0.013912926019619812,,-0.006805285457882681,,,,,,0.07264325781121904,
MICA,0.020152472122533755,-0.03298141772402954,0.09268837332486185,0.06489083522055264,0.07995170802239081,-0.08735083947816498,0.03419334197920921,-0.026239495101349562,0.03973199068940908,-0.021119561833614908,-0.0494169738111597
TG,0.03280621467221705,0.021123873128904815,-0.01819231129044112,0.017460747586423356,0.0874279215938009,0.011094416111203096,0.09378960402992052,-0.018794911120947642,,0.08083341336635752,
ADA,-0.03710378488996182,0.09502251904247522,0.00804052291368957,0.027916207935194014,0.04137386734950566,-0.25462454350258734,0.017724939012292624,-0.03052444714817734,-0.10484518224019912,-0.01960525997275443,-0.08560074117845452
LAMC3,0.056388284639905556,-0.013577830169222786,0.011473977353887709,-0.009826511573386779,0.06947594273656828,-0.18172896062436825,-0.020643163502271793,-0.001962935199487546,0.007346989653148691,0.043556878711322834,-0.020569869511940092
CCL7,,,-0.013153011996600036,-0.040187623754632945,,,,,,0.04234731488689169,
NGF,-0.02450064270489257,,0.0076984149466733254,0.04489564299711987,0.08775969725181068,,,,0.12383387075530454,0.059586754612363735,
TNFSF15,-0.030310352789618664,,-0.014646522163790256,0.04402078067765533,0.006550128774683679,,,,,0.06489828327816702,
HMGB1,0.1110143542338983,1.8209029254200074e-05,0.010462889733571415,0.006007085568348292,-0.04261761562924436,-0.3145265723176183,0.02683675806958571,-0.001679905856283012,-0.10863923150948168,0.004439160572906213,0.01829526353879603
ITGB3BP,-0.08434863740746738,-0.01933697520849229,0.0028920996510503017,0.00016475321037230601,-0.07107353862734876,-0.23628811536256455,0.03234172575845282,-0.04841765006477123,-0.04833752144033622,-0.011220170682526641,0.06238501506687486
AANAT,0.036546381534481066,,-0.013326838640096931,-0.02681083651627067,,0.052312817212824395,-0.012562149827878977,-0.02166519510721247,-0.03754701776481373,-0.037297161625003294,
RELN,0.11090429935485793,0.015555209284609506,0.01464030729446744,0.049764562515620954,0.03935891088467698,0.19172092386939105,-0.03648811307444228,0.05385050112161199,-0.028263707041303352,-0.025279573875273312,0.1397435402392014
IL15,0.04287250534048851,-0.025804390705463868,0.03766071734990647,0.05683308440626627,0.03651534076915515,-0.11172476108644928,0.03585478164041144,0.06264798784489464,-0.029154306787644718,-0.0005217192914128912,
UTS2,,,,,,-0.11200335152504212,,,,,
BSG,-0.10664899263424427,-0.00890596832501034,-0.016079782903101122,0.004959217584393734,0.017158112339499376,0.22374676371739927,-0.07969952507745164,0.0441924824533464,0.1286139250231473,0.09188777389574151,0.06892409889243173
ADAMTS3,0.010312590488738888,-0.027095554416237757,-0.008765986417329548,-0.00575396078335943,-0.009753628711461838,-0.3138350605103115,-0.04615482968963102,0.0022259507147378023,-0.00477967876945185,0.0761339903961053,
CD34,0.05175736335122845,-0.05219042271638733,-0.034100856832739584,0.06968913743824073,0.024467694652055783,-0.15067697263712967,-0.019202166158581405,0.003249652827415081,0.044348536243857144,-0.008823767999204493,0.013664310291863527
CCL23,,,,,,-0.04886846949668257,,,,,
PLAT,-0.03474260633675459,-0.026069513009269043,-0.020314528163395115,0.0438965430452622,-0.044973539965033685,-0.2895201952231106,-0.054538285252000177,0.004338077290778268,0.024280353946614968,0.029200471523589906,-0.0383376302767567
NTF3,,,,,,,,0.10887246160752302,,,
LTA,,0.07799890479435348,0.01741106399865459,,,,0.008608865511602913,,,,
CKLF,0.03597785325288269,-0.019887358085255758,-0.06349830557727815,-0.059342493111095414,-0.04766109423691308,-0.36987942078176617,0.011324138768466344,-0.04727549284491053,-0.10680907568612219,-0.058645485026234935,0.0700384984809138
CD24,-0.059413251393802935,-0.06437259627924784,0.030680140141977837,0.0334212379022627,-0.076309716434092,-0.011409159604472644,0.0807366471455746,-0.06797148498268718,0.016678045102587778,0.09647096142077251,0.21235754806304907
HSP90AA1,0.03481242879292247,-0.029599599522994933,-0.04589652740719031,0.14325548356033047,0.08270939453162951,0.39346253523763075,-0.0018866508733793434,-0.037358297106935695,0.17981533661022725,0.04279544968144861,0.06272484727207313
BMP4,-0.04241231830004249,-0.021371005601940794,0.013104529267719737,-0.05203075924061858,0.007173982266195287,0.038840832251442345,0.005443474102138295,-0.03202209227648129,0.002489651867919733,0.03188901440505997,
SCGB3A1,,,,0.01530409926558163,-0.00622901483371994,,,0.01398083333559858,-0.01598134975597175,-0.0138567151852745,
IGFBP4,0.024229155932350543,-0.10462472109284297,0.0014787653051707116,-0.019847562779974376,-0.0039875362940570615,-0.19164018080807438,-0.07276801523304642,0.0009165300266038787,-0.039935784174492894,0.07634395401008305,0.04266373157274887
RSPO4,-0.02993004696240609,0.007615345359811928,-0.0017058061683449476,-0.0368505596910495,,,-0.03414427825843949,0.08826798881161546,,-0.03657823005247231,
LEFTY2,-0.05013302226971208,-0.020407809207788872,-0.013928764178320287,-0.04278022944569883,0.03193760650862966,-0.2308416507422532,-0.0694025143957027,-0.02003854313159276,-0.03993738757991743,0.018334710628833566,
PF4,,-0.01833845209269515,-0.011475743837245879,,,,,,,-0.006934948068515429,
ANGPTL2,-0.002697031002662952,-0.000841736754253392,-0.022795147914067993,-0.02149787365457593,-0.06501333561191963,-0.23819844278012064,0.02291441620227321,-0.025087036776608278,-0.1170638192266135,-0.008723004723458373,0.008539312622624159
LRIG2,-0.06173109841506152,-0.01868108339733049,0.05624581425570983,0.009652286305098706,0.0038822406294357517,-0.10062377674006766,-0.006386844960090439,-0.002182402643137666,0.053553658559079516,0.06541970014675921,0.031207342911022767
ICOSLG,0.05088784471539989,-0.035936568209058675,0.03342540287938914,-0.008702906052796793,0.04007487930486779,-0.17829374875527446,0.027489577908070533,-0.0009337664506641796,-0.07360782021159896,-0.04856030757512383,0.0983382941055945
WIF1,0.16387346993640334,,,0.09378720198033866,0.08017724728857727,0.44390045239725306,0.10020713360191172,0.06614581158119813,0.07760822699571558,0.08138359566926373,0.1288756745212626
NPPC,0.007483924696380899,,0.04616956715234391,-0.011912254169413475,0.06791250040608528,-0.022845168146044866,0.07510969760086518,0.0667625153702169,-0.019156107871125257,0.12093867782516698,0.0106043356945286
LYZ,0.054005797350362324,-0.031964932054427776,-0.027736228648947422,-0.07827227078405073,-0.06602088035796469,-0.18296233187323688,-0.005353866856043228,-0.04070216989247002,-0.10189679589232975,0.012143993100299065,-0.010618440466015103
EREG,,,,-0.021546194584399308,,,,,0.01415225365682315,-0.042415423602030745,
