,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
RARRES2,-0.008264402425946097,-0.09056854960653124,0.01165149694246573,-0.1982051164701748,0.01964468591143243,-0.01959848866512586,-0.09005752985173762,0.057050787227214766,-0.02854979060486975,-0.0422268272618672,0.06450260996512125,0.03758537819587503,0.043570030889696146,-0.03984525663538503,0.05231336501788554
FGF7,,0.06364266410094953,0.021096660474372534,-0.045126207538874454,-0.03270784013724438,-0.0020612343030349234,0.030030494144797266,0.005420654233955914,0.02832928505900111,0.048321701529522997,-0.02050963912412117,-0.017034038163880504,0.03748448452287283,0.0901360813381482,-0.07526953642258832
EFNA2,,,,,,,,,,-0.03298017664619952,,,,,
HBEGF,-0.024140655066834795,-0.03040477211605573,0.04525367613072199,-0.08008377599376204,0.01637550297109983,-0.0466285885274029,-0.07544392147796326,-0.023823362863252866,0.015428383796489788,0.07993199657797347,0.02803138578733234,-0.023522623958949343,0.007876065187600466,0.009105532021490274,-0.0816862218882959
CSF3,,-0.04001671098721528,,-0.01785090808051,,,,,-0.05361033138845858,-0.09197825167557028,,-0.02560460615456072,-0.02160306633665322,-0.0034862744622029956,
PI3,-0.06527823805034692,-0.029675326261068,,-0.04483684544930836,,,,,-0.19353377979508163,-0.2274169035981984,-0.019907888125393652,-0.005880552361415819,-0.046936286234339965,0.010595008895168997,
PCSK1N,0.0657764196148051,0.023401036481401672,0.02433313053474952,0.1429082551953036,-0.01985548843530818,0.01962383061003152,0.24978348852890975,0.02157267286797236,0.03333932035432506,-0.058742730756451346,0.053866662896269756,0.03989834398256664,0.04127713263095255,0.10306754542882937,0.08250571327563697
NTS,,0.01491072150690735,0.08258370213158787,-0.04894247830527428,-0.012018741829841043,-0.007531357342841375,-0.041991919293402305,,0.017927988654136508,-0.05480424351436411,,-0.004669040216197201,0.14219347918716296,,
SFRP1,-0.036291184829668734,0.17353785972145336,-0.009622049520785297,0.01002522787200165,0.006168187497036079,0.0026232392944917356,-0.05647477388611114,-0.009353886717764168,0.10469696271175925,0.09775595600571584,0.06410467443164158,-0.045636261277000836,0.06459591676578812,-0.02745831278720081,0.09033582411819206
CXCL13,,0.039198909896151705,,,,,,,0.020002316095137522,-0.0004181600989790916,,-0.07413361824301105,,0.025928087668287542,
MICA,-0.012948187396988659,-0.008779904620478155,0.035798094752880476,-0.07753546747760827,-0.008935122489028237,0.005310258722223924,-0.022256906699019554,0.04179483948749002,0.15479469768846943,0.17344954871152296,-0.009478745320169757,0.0030213084922750665,0.07186296165822681,0.01576132394943453,0.03523995808909725
TG,0.015170515136258216,0.00449754576280566,0.015128907048156634,0.004943672406455241,0.08187260593216487,-0.023853786399004477,,-0.020001728033631223,0.037438175619898074,0.05025915050245289,,-0.018385735297443747,-0.042130099976751254,0.060747222614503577,
ADA,0.00201188256238628,0.017703684888302908,0.056841710323985634,-0.164467162815632,-0.06966385920638178,0.02542856247026751,-0.07529930667479447,-0.022621059608616614,0.06900046256052883,0.09421508570659416,0.006516574896999621,-0.08090297252221212,-0.009483367795861562,0.04849914680908354,-0.060662477258179914
LAMC3,0.005383648344950562,0.055772245653799846,0.054207158369678377,-0.055399227826962695,-0.01514130962016775,-0.018814499319703158,-0.008717327278274286,-0.022371683460257082,0.08832708791329777,0.11881133580354579,-0.03185778813061954,-0.04214698869125647,0.07394772154434871,0.0017518738293333105,-0.006560767646291877
CCL7,0.018007600097092003,0.004572092989657205,,,,,,,-0.06783893692062694,,,,-0.004680975118091329,-0.033435590809100066,
NGF,0.03162780173640858,-0.02655172979551044,0.00928896890570757,,,,0.08708460683576336,,0.09329561220736322,0.07053038187131445,,-0.04475715692156536,0.0720726426251189,-0.0496264817167166,
TNFSF15,,-0.018417543383329293,-0.007488055553053254,,,,,,0.009819119338838982,,,-0.04415287148046358,0.1195083280966594,0.01255008065161245,
HMGB1,0.06326840481205333,-0.012047109375233817,0.050654784428054274,-0.19506615236434974,-0.027648313372939954,-0.05524958369195685,-0.015256073261382511,-0.0058943467912041265,-0.16267372214212628,-0.005072905851174195,0.03892679783133215,-0.021299293857905067,-0.06340664404822322,0.02969243563708972,-0.0431675822405267
ITGB3BP,-0.005023280996164498,-0.02816631505061279,0.12195757349024024,-0.0958069686296261,0.00606740047543075,0.029078360403079942,-0.00123068810391834,0.0416267407886054,0.09266788229330011,0.016750254959042567,-0.0075885074729597326,0.030541628686943045,0.06528167448129747,-0.054372148916131874,-0.05666212258076207
AANAT,-0.027382868441292927,-0.016595308063474642,,0.04979982172475576,0.024872632736351066,-0.02749664167361841,-0.03947860572167968,-0.0478850485707534,0.008783383972929862,0.04509805787452958,-0.028982568539792617,,0.04593241752389867,0.0062401337996021424,
RELN,0.03439584821810607,0.06538300255785062,-0.01354475646716224,0.11647164819632873,0.020383163611992643,-0.008050249795814386,-0.014061472448921948,0.020274404598021503,,,0.09080438643395038,0.018393084723607078,,0.09561887908923172,0.08712528521709373
IL15,-0.004812673598032962,-0.021759039225115434,-0.03782329145425396,-0.055004932830618615,0.05720725124662252,-0.04944933714624092,-0.007042339108277756,-0.004635995361030201,0.0265799306528105,0.11661528055555535,-0.03609252731965385,-0.05661429213277814,0.04954639321998811,-0.020028525636554936,
UTS2,,,,-0.08359766196970438,,,,,0.08267120016584922,,,,,,
BSG,0.11492519760308298,-0.026627419429856906,0.08480616882910712,0.1229676928899008,-0.0440455799910291,-0.03283631752811105,0.16106096649494428,-0.004578210520339528,0.04545293826788195,0.0580687616874702,-0.04973125977779984,0.028547210463121312,0.019115922285857952,0.00590318628691318,0.03175905623603481
ADAMTS3,0.06507490116584846,0.009476715029871999,-0.0013603441702490613,-0.13994616580557503,0.002915376703408718,-0.013878978129696849,0.015812665190189427,-0.006057557323845634,0.07872954539259001,0.12957352436962916,0.0005884769460150326,0.036470836838269835,0.08585170045464642,0.015235569827220739,
CD34,0.028488026433039437,0.03041509093440016,0.05500328764682538,-0.10350052149948456,0.0704149675392112,-0.002284639506081554,-0.010776557061121158,-0.03128147523554723,0.04813884595992869,0.0947765765880417,0.009178255371487335,0.0036364782085118604,-0.0014028373006379942,-0.05934547961773559,-0.0004868124181188012
CCL23,,,,-0.04086888730445423,,,,,,,,,,,
PLAT,0.09623712339179274,-0.011148871087636857,-0.009815061471562017,-0.151994796609663,-0.01736762352969477,0.017230062463862526,-0.04488874736143346,0.033216040221032674,0.11091825609674551,0.1599652264854841,0.004667462290114795,0.06683959567527124,0.01069275806198921,0.06360801902841207,0.031999564581889094
NTF3,,,,,,0.01851351735875025,,,0.02921076233235838,0.12516495928789018,,0.06636271489273336,,,
LTA,,,,,-0.0157616408971843,,,-0.0015911936385048372,,,,,0.09935092977438419,,
CKLF,0.09392903205676364,-0.03280534972401862,0.07569988813772278,-0.138900034920278,0.051360032391304655,0.002326731262307538,-0.03706086027443152,-0.014957698401722555,0.11810414198793955,0.1734882009762386,0.059871950975425414,0.031232950427263425,0.056023345941696175,-0.007643341678989693,-0.02658067498087908
CD24,0.02455333148883078,-0.02660674317828274,0.03679449906117426,0.017452225083958644,0.032591048966522075,-0.09276526563882716,0.034086481316563846,0.006801997200207227,0.0861211065670901,0.03875163888358614,-0.00015142816328794247,0.026689122258863843,0.06609176235897332,-0.0032978280912956026,-0.04540883711937724
HSP90AA1,-0.04546627181218872,0.1139671383812366,-0.06200589033821165,0.17376967115699538,0.0870894627543188,0.041616921681186206,0.26107644075373093,-0.05754288159010331,-0.265517909839657,-0.3131488414074938,-0.01766826871054507,-0.0572802316970219,-0.10441828065084677,0.0541039555516736,0.03435983551775831
BMP4,-0.01683305190051958,-0.02099145522170337,0.06725942875833707,0.1007592776746282,-0.0374950911119779,-0.01916759855575029,0.03751333905511876,0.04808326775134643,0.07259054265096766,0.09350011743463515,0.055611945873092185,0.027779839342024073,0.13708912369982346,-0.07806080076121685,
SCGB3A1,0.05590225683202351,-0.019762963219416823,0.04998698602643525,,,-0.010444728280559704,-0.022153550820623306,0.036680621549062965,0.06679018484899095,0.03844650657686093,,-0.04032878350377649,0.007253511394502131,0.012644125058764813,
IGFBP4,-0.019562540043817526,0.02222521388330918,0.01531109393789425,-0.14918951877281977,0.007626116332318485,-0.047018985585133434,-0.08640995355030551,-0.02345483608357792,-0.05333407437108886,-0.07376343829730582,-0.026148897396821556,-0.02118375648580007,0.09275763469777788,0.03342811408349828,0.018605055631005885
RSPO4,,0.039970735592095234,,,-0.030987437971999363,0.025565956451519236,,0.010190215324650516,,,,0.046683027669746274,0.09159841627319806,-0.03447464510450962,
LEFTY2,-0.008904208642758614,-0.035404137064867655,0.07543802269081089,-0.15365580000335113,0.0018692684374870783,-0.0254321568499203,0.01073077764088949,0.03348583662886938,0.02884985391893747,0.04120713121788113,-0.05362227464175575,-0.0021700805136795234,0.006923080060063241,0.12946983716922275,
PF4,-0.019037021677072097,,,,,,,,,0.04766083636900008,,,-0.006245191602893098,-0.035765815497233365,
ANGPTL2,0.008249575946055574,-0.050589961425678,0.05090651997014697,-0.11868090902052471,0.00879070776590415,-0.06874322373152528,-0.06130003927005732,0.0069854144968838966,0.19858740370290903,0.1389305260834812,-0.03617137351035347,0.05786673156543024,0.0008076966273555563,0.041265082052124744,0.02224763626004259
LRIG2,0.03940992082118063,-0.08543798043388262,0.09692886755030299,-0.06282316612496747,0.01849110210058769,-0.02749047885973415,-0.018784695643159828,0.03036278733232062,0.06706909642627784,0.08937932693454252,0.050903365345471165,-0.011147758359224885,0.06755955502078503,0.0758376460620258,-0.09256705941943204
ICOSLG,0.010896899409532887,0.005057867245900201,0.0015897086268755712,-0.08964939059093645,-0.010793923683141509,-0.02345528690132269,-0.0522770323280609,0.025226835082505162,0.07426441732376134,0.18973124342664577,-0.00461704314418373,-0.020994077232435158,0.05859618797373251,0.030722530558621623,-0.07099106805730493
WIF1,0.07299689822494085,0.04984575112804184,0.020295652183691268,0.25314122850287896,-0.023912271924372352,-0.003387964592131684,0.14793467616612738,0.05906343733996863,,,,0.028238156507225918,,0.0197179250246363,0.06658545990709205
NPPC,-0.027545814272246377,0.09075850199472033,-0.048092616019247386,0.00529850805997224,-0.01505930363667608,0.03199713070614424,0.045994138589134606,0.023178913658377952,0.06277153277861759,0.039141486687959914,-0.027496005109072536,-0.0465059271435842,,0.07212011019720363,0.008795990383950172
LYZ,-0.040659753130286795,-0.006262768124707691,0.0011497365036272841,-0.13067174016771085,0.022216375288245833,-0.06360878968550858,-0.17036866873760548,0.010171289295841691,0.07543010028670667,0.0984897458611254,0.015426851514175633,-0.023468347122720012,0.07667758021280016,0.008847725447021658,-0.027965192487997146
EREG,,0.013535157765036249,,,,,0.011461130692258662,,-0.003442906707831018,0.03536438694675581,,-0.008818907541034569,0.029946866568693956,-0.04117704864462705,
SPTAN1,0.08117792898068879,0.06673763326577932,-0.03447985965385677,0.15812674706073543,0.04888015888402206,0.011042811966199257,0.2502133440656276,0.03205194275174392,0.03210496676721666,0.09157876779593825,0.07189501358265375,0.059439743452519914,0.0525568751753449,-0.013946272346172931,-0.05685362692646222
PTH2,,,,,,,,,,,,-0.01819252426165684,,,
LIPC,0.03972574798526135,-0.022083516876108374,-0.02282175838662652,0.044844300592968685,-0.03335997413580414,,-0.020224476215706503,0.04925543238314481,,,0.030705033726028133,,0.04543273646113408,0.05945085469440418,
COL8A1,-0.025902272523224457,-0.04544900012512097,0.040593945240135904,-0.07466123085491233,0.003555982474917426,-0.022370829351636624,-0.1269114331989055,-0.012689448130062403,0.1621035942529579,0.12786138249442577,-0.06252032941230641,-0.062468471177016725,0.03259223403388743,-0.03038993428749823,
GSTM2,0.01564598164370963,0.04381158926839745,0.01743306807846265,-0.05133502050194423,0.03545172027769492,0.024775276804691326,0.006617272019579772,0.10452357503441692,0.10537870140772089,0.0894250314123873,-0.01618806112412703,0.024127866470862153,-0.04566999561133707,-0.044461787257424536,
SPX,0.039985310207498924,0.11611975706184131,0.016969920723537653,0.13714985882981126,-0.040405525442674964,0.01214300985662482,0.07650813443633954,0.01100329026558249,0.03681144619537821,0.09093826922723092,-0.01833590727544399,-0.0034071707180463413,0.08017967323478044,0.006154967499265995,-0.02331062772820012
MFGE8,-0.014044218602870355,0.07999021421532704,0.05064276300774349,-0.019843596473209456,-0.01761533112199946,-0.007998080786179397,0.06325113808307348,-0.03689631736066789,0.07454551695316974,0.10966365091532665,-0.05674256106790161,0.003052882199248964,0.011434114191098034,0.03965973321334245,0.02303256640300815
TGFA,0.10641892769875076,-0.07745019078767443,0.0004889132765581466,-0.11583348907100438,-0.006516216555359134,-0.025874993845351472,-0.08921436349289455,0.022629310114700967,0.09265329605880612,0.14638143438451165,0.0508881984885385,-0.004570347155885609,0.059879261004735035,-0.070220188650153,-0.06822416331348814
SLIT2,-0.009134813839586219,0.1079779986376799,0.022037547672161855,0.08583330456852317,-0.034463938597557114,-0.026755669278603376,0.062085434951013395,0.01500029151097906,0.04644663084076975,0.08906945961023414,0.04010416160738708,-0.0008239089111812146,0.01647995525276578,0.0623544653132589,0.051858442045778476
PLTP,-0.02454480486233264,-0.01877793859753408,0.04949277189023533,-0.19822793211071396,0.04837142206724789,-0.09611683041241963,-0.2086652975927727,0.01743986527534014,0.02355346174474283,0.02848464731515924,-0.035301100737175226,-0.03863731084525152,0.09490199911910159,-0.02140947179855523,0.011232817597566768
APOD,0.07645208749492001,-0.08898598765983635,-0.06707436045714,-0.2006743415161333,0.09384561810942571,-0.03011946403256286,-0.1174795175208435,0.025953941362207536,0.24727922413572206,0.2414136287072249,0.005334457439164808,0.006962063484262933,0.07434370554003342,-0.06959910223981733,-0.029086199783672953
B2M,0.017814805558759174,-0.008599663721152895,-0.037291234189753136,-0.23830785030755158,0.061453931958588684,-0.10694261678606588,-0.2630818159260253,-0.011153053891143598,0.10953496719959335,0.17517516342113734,-0.11562502484862902,-0.052947691677750305,0.036935456031217576,0.10453553417241286,-0.06668298115833486
OMG,0.0676081406411709,-0.011208148623904401,-0.005494957047212172,-0.04641818125084317,0.02151927838547673,0.0020777123904728886,-0.00022888824819412048,0.024483681405963135,0.20647175233708792,0.22103393457126613,0.06616978351750007,-0.0637692658950513,0.0718452849431582,0.10607582528879239,0.01066915265261444
CXCL3,-0.06126267392023002,-0.06462261622650746,,-0.014374894797151417,-0.05435591010187955,-0.024812337987025118,-0.010793051123388102,-0.03198408813009872,-0.030367496867021164,-0.05589108490424441,-0.020409538723038672,-0.05662869274952437,0.09942470959089193,-0.03836237875687066,
CXCL10,0.01599850925779915,-0.029244856291416613,0.04734592963883439,-0.13537163671931124,0.03933885536211307,-0.03769175745950771,0.02924316044303801,0.041060104450158785,0.015703486313625354,0.009946484647344121,-0.027496002119334662,0.0076867019225959595,0.020098512794692575,-0.011218501410713195,
RSPO3,0.007497903977748851,0.0770539735125666,0.061002699691967255,0.051176801676246816,-0.020452714585879092,0.04093101777975822,0.10228609755827686,0.011923744624195407,0.0819585619261499,0.18631553111037236,,0.019091205404449797,-0.005027912357905591,0.007830856629475193,0.017974614862437413
CORT,0.051569863000421635,-0.026801665488873905,0.037627749727853904,0.20048683491408892,0.016655242336140446,0.03788176887472286,-0.031771735584153776,0.01991992842598066,0.07504964680547054,0.03887138382236755,,-0.022898884071336473,,,-0.044486797788994795
NCAN,0.12311804075117995,0.09431783419016943,0.038666453093936924,-0.0910394312751264,-0.04200336611562572,0.043852017610724034,0.13680240637523458,0.04658087999314183,0.216389035338982,0.19695137385060335,-0.0448740607726016,0.036894787571614254,-0.01430405038896527,-0.031059657321454097,0.027847601577874
PRG4,0.024088926225708414,0.03041624232750851,,-0.0191852689427599,-0.0038295775387609597,,,0.00559906725078636,0.08703135335649813,0.06430214328514085,,0.043966120289883816,0.05378647687799827,0.0009343454553135696,
ZG16B,-0.022694686383399887,,,0.05973209970517859,-0.02117028688484675,,,,,,,,0.058383730116063653,-0.03051190875444232,
TGM2,-0.05143433099815756,0.04272912314776436,0.01357345710288781,-0.08099667850360265,-0.007301125694599849,0.01609389897885781,-0.041847380185646856,-0.0009053624912941697,0.031328485425672785,-0.05868626270861905,-0.04242792694861205,-0.04882791717289759,0.03468129362912313,0.012299108310293034,0.0521389757223212
VEGFC,-0.0053252956283384835,-0.02433945972292635,0.05540033432799786,0.039193750361317545,0.03795346209081246,-0.02667698294115244,-0.03597434439898714,-0.03987935683867223,6.781450179664997e-05,-2.4888433815297276e-05,-0.02692051788711431,-0.0015760084643350028,-0.04605464376515624,-0.0041422877612185315,
WNT6,-0.03059446993546766,0.06487319981381214,0.0027525253587803336,-0.05024223734886215,0.03041172646475157,,,-0.013552447432329688,0.01454542800274745,0.042484490366179094,,-0.0614490000448463,0.0381051331989165,-0.031527955976523,
NRG4,-0.04682706293018061,0.00984218140699271,0.01939573899326414,0.015573394373446414,-0.026209445592115646,-0.04438701571393244,0.006898713285060302,-0.030168582316835606,,,-0.021616787023590083,0.09936350457668144,0.09999331893659745,0.020407180645188178,
PMCH,-0.05397071006883048,,,,-0.030987436476520788,,,,0.11141604354709,0.08233918089043574,,-0.021869605006637954,0.00289917219165828,-0.016499514886648175,
COL9A1,-0.05595172433811111,0.004705994682009303,0.09155362312334078,0.02382616193306312,-0.01037135667850975,-0.025540960098893447,0.023543748158750512,-0.02397406671926476,0.11576982545050013,0.18160371655741347,-0.051578225669174235,-0.04461359950884972,0.058202957251696455,0.08353212438601286,-0.06778178689318466
GDF11,0.013403310164482781,-0.019228290339370818,0.036365122047277584,-0.1096712870558395,0.031854691051522416,-0.036313606314259464,0.015446020473727227,0.05067441256715979,0.023123160294897936,-0.03923397006793471,-0.024840694865666948,-0.013861935274516877,0.055370985306086314,0.03457068733859868,-0.028781301241233754
RAET1E,,,,,,,,,,,,,-0.008856579255458108,,
IL24,,,,,,,,,-0.03806677081702885,-0.025847078075292566,,,,-0.05300639157076493,
SORBS1,0.05199473973980534,0.03480283563075034,-0.024261316003958616,0.00020131377099036698,0.0020166781437808766,-0.029130617558606357,0.02776730933860489,0.01626211378991736,0.02376856610136875,0.07816906255514663,0.06705919939270008,0.006318242210623362,-0.01654968476252812,0.058329868507487,-0.004374170484217406
DLL1,0.10158924549079901,-0.03628992365042108,0.04299639080198818,-0.09280761142783503,0.031762930713831156,0.05283602811182821,-0.04514515258666345,0.06040345672661124,0.12838595296926425,0.18724279094816648,0.013710532132829264,0.08330536108163683,0.06602926834462367,-0.015597689277090643,0.08834552036562694
TLN1,-0.06866074665488989,-0.10205351620064276,0.019971371335130154,-0.20173837065904043,-0.03727937884210883,-0.05206529263559166,-0.1781450271051879,-0.019714659984489246,-0.08921845195505151,-0.009039541798228561,0.015620508037309121,0.019361115133383802,0.04767458739298854,-0.04276760156732999,-0.05567797096192836
COL2A1,0.08127719701468249,-0.014122254846904768,0.07723078997313611,-0.03873592136288283,,,,0.023557640172514976,-0.019080555965146614,0.0031781468118262,,0.046923190579818155,0.00426754505909667,-0.017287153394180386,
SHH,,0.07736186870056863,0.04882747295686356,0.09388221074664743,0.015592376866729662,-0.026630488161636753,,-0.007132713910776161,0.005648793048750831,0.0950151844196979,0.08192402010390992,0.02126896777127432,0.016256942790668506,0.037726809560142564,
PON2,0.11055341727739759,-0.04520288353367354,-0.08894253829325857,-0.19681072578490807,0.03142859531461006,-0.10444777666083165,-0.16287076741200762,0.05716358173366073,0.13957011624425583,0.18747027622925075,-0.04655758699399989,-0.07872301025842632,0.10102372955033256,-0.0389345630898541,0.021829143950498824
ICAM5,0.042015424078870586,0.16422851708678354,-0.03869132946764197,0.1470690288515142,0.009505810875398937,0.006097811114396134,0.1604916861629408,-0.010900136429923607,-0.03452200150091627,0.09557047223199858,,0.016740157964863663,0.0453044721014696,0.016807118722870794,0.03902667852472955
HPX,0.10344344602395505,0.0224502637718821,-0.0009970003476636009,-0.03343280253786847,0.05622798682170612,-0.023193683823270257,,-0.00996989030779935,0.03929504611498284,0.1330126906173379,-0.028982556670968294,0.05968376730011104,0.03641960261448945,-0.031659273561561625,
SFRP2,-0.022143714373345093,,-0.005722052922571255,-0.03763688516174249,0.02255025392395652,-0.0017323905212549668,-0.08263385218507166,-0.04760966666580276,0.08983979308792042,0.08625244346993323,-0.02821653016026932,-0.001212935995514748,0.10720620768811899,0.058957414469997436,0.0185268660538933
CFC1,,,0.017841236464491338,,0.004233696358943063,,0.043613097401040996,,,,,,,-0.04195323079260143,
CD70,0.02567160784997225,,,,0.0028812767300283675,,,,0.03389429945907671,0.0037990648051618708,,-0.05480576036238501,0.026335911000268004,-0.07014038146627695,
HP,0.0005484655414160312,0.030104140753289953,,-0.028160930870787502,0.05320597218613998,-0.04194947999432073,-0.030553052609857686,0.010715405112171733,-0.015510034715577003,0.06992492297427119,-0.027685538409359875,-0.09896873608633722,0.012869389290517032,0.08111400062469792,
CXCL2,0.07543528127871535,-0.021453711614739798,0.017347242868079156,-0.0267696403796929,-0.02482326220011586,0.04203259019662738,-0.009382942377791918,-0.010036814889039031,-0.002322750493733979,0.031656384712792175,0.1258880984855061,-0.0528009303835619,0.023265369123278725,-0.07861723610274114,-0.07521448513487017
NPPB,0.008597694082355447,,,,-0.023329701006466592,,,-0.030925402123267852,0.07889079910235611,0.024806863727399986,,0.03470216617744374,-0.023303615086629776,,
CCK,0.09941351586634684,0.1647606564929514,-0.044277635217751854,0.23203311816329947,0.02717133898169402,0.11027208203229658,0.26620528845619906,0.005976088288951941,0.07688575609606685,0.07353634822510795,-0.023361982649134944,-0.03220763484067503,0.08185926051411292,0.05314794631978898,-0.020794003866974487
SEMA6A,0.06799439935556822,0.05388428964882632,0.014627977757261983,-0.19403008226534227,-0.034975402610202475,-0.08107016764154525,-0.01525495964087706,0.04589978838137365,0.10189109378828787,0.0636097336733587,-0.025567513059839075,-0.01751833961999486,-0.006335489598783104,0.007805474975050615,0.00041035307347482916
