,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.01888287338020432,,,,,,,,,,-0.02403121539747919,,0.030003824543813087,
BMP1,0.023471853832701187,0.05749057061899574,0.024941020343891205,-0.00455718571346665,-0.06615274520379648,-0.090768507482414,0.1459634406550358,0.04574457143158209,0.06308995385889347,0.03547215636618748,0.07168599059923805,-0.06861122844076982,-0.03341408490130924,0.10146787004546723,-0.08658406136718225,-0.053029327732866956,0.09754109178726182,-0.014104453135794795,0.062372170827085224,0.06187164391663104
NDP,-0.1355709242552073,0.008109563237402953,0.08316395239195587,0.014139860689057737,-0.030050529784367133,0.030724524814992625,0.09484773016267439,-0.0302083275493332,0.0570712462915437,-0.0056469973558256935,0.08946585396186393,0.0010631856091777594,0.013265385503220246,0.05064854437496148,0.043205022629356146,0.041861514520919435,0.0951582101711817,0.0018962444769994194,0.0495174944659165,-0.040835072192878095
TNFSF18,-0.05143725473043404,-5.8337605216156366e-05,-0.024213525319678336,,,,0.11493405910895943,0.02924883519266525,,,0.14092893601033846,,0.07597588818730576,,,,-0.024782968263558778,,0.018665919079660368,-0.022508499616428854
IL36G,,,,,,,,,,-0.021478695919833802,,,,,,,,,,
RTN4,0.03594530150159718,0.03301664854903534,0.021419934478531695,-0.039289534420800014,0.006873388068429943,0.05205051381213174,-0.15945859666945006,-0.050803172568302586,-0.025072970921868477,-0.08798639589394547,0.005402092386657831,-0.09698990636998467,-0.0847827426084469,-0.02393562910088783,0.06862933929253077,-0.0658014317155315,-0.14441659864697806,0.039805234514467824,-0.021266183187427942,-0.07055060968456943
HEBP1,0.06667166286534075,0.03166116141789863,-0.03767167876154617,0.10692933246852988,-0.014295718652076786,0.006928564759489119,0.02270245621152635,0.034374888066640796,-0.06896838699721429,-0.04340088691883361,0.09204562737211092,0.046517764075565356,-0.16286330483332687,-0.017236962966779318,0.02598089943348484,0.01922130586498941,0.03812207892157632,0.027974584299067344,0.08502442750204761,0.0077499740758354835
WNT7B,-0.08315762116248653,-0.01892670653956237,0.026931275901368817,-0.02240383539381004,0.05112826383729483,-0.030863644580571246,-0.07507915354190775,-0.03259584709378342,-0.013365112464499397,-0.02360756205087427,-0.04100638799866156,0.10006603391495837,,-0.008233475912898488,0.06037597470127289,-0.021671772132938964,0.05657827116605657,-0.025860407247953292,0.03424933373523555,-0.02338160527275873
PTMA,0.20210578678502336,-0.034532032929776885,0.03440701381327833,-0.10322030997794047,0.08990390704485098,0.039110886435357296,-0.13576433781372801,-0.032577635705931106,0.06652119887112103,0.011376825954328249,0.04300907278926518,-0.03362324744302628,-0.03177932638248754,-0.15607431589790732,-0.013780368972011032,-0.0024270657587581786,-0.15955553277908832,0.03079883076764973,-0.019965414190730817,0.08358193043218841
FASLG,,,,,,,,,,,,,,,,,,,0.0333059709744961,
CEACAM1,,-0.04254490328293704,0.013622650854542477,,0.0010395183958196786,-0.0246086249286572,0.05172986944564094,-0.02752325099735002,,,,-0.0670192226823107,0.14885091506058343,-0.019780524921812145,0.024557269174890522,0.04757176774091236,0.09189003284171798,-0.017163928396483053,0.0035509848799153212,
