,UKF259,UKF260,UKF266,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH916bulk
MMP2,0.002091181267944268,0.008031083774133366,-0.018756720128060695,-0.015204965279985994,-0.02923096653379982,0.4137365728276025,-0.07650129279679957,-0.023484930654220415
LHB,0.033740592239837164,,,,,,,
PPY,-0.03655652148100688,,,-0.032090527874959966,-0.020226804347773346,,,-0.09813215100643503
ALKAL2,-0.02069583472049943,,0.06532452256916152,-0.0074331758512245156,-0.0007823989212721921,-0.02729203813105633,-0.021273607096909772,-0.00887058871698139
CSF1,0.017060152959070263,-0.08540580825684449,0.026102801176029988,-0.048285258583155036,0.05481239516918156,0.2560686270076433,0.16762615815483686,-0.11623588979794794
SEMA4C,0.009640964489848585,0.06857954331789787,-0.005849035227254675,-0.03759026103750371,0.06258693890975195,0.050845988536760915,-0.02176531239384416,-0.01494342428251416
ICAM2,-0.012934006513260633,0.03325389543990377,0.11851982720809925,-0.03673621124675291,0.025185962455670202,0.0426599514578908,-0.1440294684735034,0.06961794281720053
SYTL3,-0.03164251961806816,-0.03880272107368371,-0.007542068410934871,-0.03974524642939107,0.015322031686112746,0.1478387361062326,0.07425094585486465,-0.029275547759660882
IL1A,-0.008514354157357438,-0.053303345147608816,-0.013103964556250463,-0.061990263611812244,,0.09520732950875087,0.05171849440627534,0.010382315371358341
HLA-G,0.033857282090704495,,-0.026894107750544467,,,,0.1411565684699132,
PGF,-0.017309752581585347,0.031439498113522195,0.07276006387319299,-0.05815077616843956,0.07077086231187925,0.23282939660936403,-0.15373523352468413,0.08203640652631795
LGALS8,0.04623633255996974,0.018812897774647227,0.0801357436501991,0.02691254443147988,0.010600966664564386,0.17114031209627525,0.08786763367386839,0.048083116797218495
DKK3,0.049603477147018626,0.14610151750817646,0.028842906365780695,0.09630997796413103,-0.02009986419178967,0.02900006699126467,-0.1717249937619851,0.17408128384362254
COL16A1,0.00839997443525999,-0.06891915849883101,-0.06341465430338787,-0.03433252074169633,0.09780834126557708,0.03596421781816648,-0.032239685878869426,-0.02655306902811044
TPH1,-0.011473005656624832,-0.014016526989213038,0.027851175808705882,-0.052245222669505986,,,-0.08969986985299579,-0.059547922929683146
TNC,0.062453449625824595,-0.10538324689072658,-0.041737951290930615,-0.16117544841057374,-0.09713376199933675,0.34823878957012544,0.42819181626976677,0.014011020367442352
TNFSF9,-0.002515205483402546,0.057155721298268014,-0.011187440691714508,0.017619835816867744,0.017140189365944948,,,0.044733642355669304
C4A,-0.02489783977106043,,,0.02017936955544058,-0.02398642374338065,,0.0749187433753228,
CNTN2,0.029485842551145284,0.03962614139698438,-0.054341022738083736,0.050186000032690956,0.06647453985604419,-0.16294184477769108,-0.029465604619041783,0.18601983927567517
F7,,,-0.0012924691026653095,,0.051565640443432814,,,-0.010030495242531091
LUM,0.0003670531347436813,-0.04490322134382106,0.08610181777564407,-0.0074452631569342015,-0.03666379695814843,0.1078037695081598,-0.15232839976198756,-0.010148376197575505
BTC,0.02682972756183881,0.016554249527953677,,,,,,0.04486135573670537
APOC1,0.019940909598403122,0.09072768472776122,0.059798552803203175,0.03703936430816774,0.09327237287828652,0.5984253392941473,-0.26290362347501317,-0.11080137109974084
PKM,0.0059222232165179085,-0.034124528071709966,0.009337953222981863,-0.050203248066765016,-0.10255910327007842,0.06415337449669363,0.3207088062926752,-0.03715466723139502
TNF,-0.02516393327488543,-0.030281655357726627,0.02493324473786353,-0.03054000988835953,-0.031129225502969444,0.1320272361485196,-0.06879610018726594,0.01983320443949692
GNAS,0.03550336836640688,0.14549731873219635,0.07693472585943056,0.09496562637416998,-0.09295671888710366,0.4294497687362704,0.24896334339478385,0.1496714190346689
BMP8B,-0.0321568272073055,-0.016853573894179324,-0.05959387276746055,-0.01964523973874454,0.029510793305317834,0.13431603439609197,0.01620239444941351,0.012440925743235345
LIPH,-0.021995025130057997,,,-0.030672018537558677,,,0.06443146967903801,-0.00718106807225646
CCL28,,,-0.03632683992428224,0.10809326251362425,,,0.02366632070243568,-0.021102207712617595
PTPN11,-0.0033774884641882075,0.03053389829960294,0.016090818934747293,0.0034362750447448805,0.042090892175475625,0.04690155877874672,-0.10273744474681562,0.05424991305641928
ADAM12,0.024481609264533823,0.04712402529542318,0.03134599007859969,-0.10772911637794588,0.0920574524821916,0.13780833047238422,-0.00963238149111822,0.04135443836233647
EPO,-0.0034888193096477014,-0.015040444865594877,,0.006142202860345276,-0.019883113761712416,,,
EDN3,-0.0021605822831571677,-0.015408294879638356,0.012141347570654734,0.010252399476842327,,,,-0.03369012910521838
CCL22,,,,-0.05124857211801187,,,,
CCL2,-0.02244501987178934,-0.12401764723199761,0.02338051744969894,-0.07280160773827075,0.06760100568774403,0.28611781346368015,0.11690132405136383,-0.07217548251898592
DSCAM,0.023630608395533728,-0.002395058680582407,0.03403714678324265,0.02226342447457527,-0.02925252886448398,0.1355746217635179,0.12320203853431734,-0.010153187978136139
ANG,-0.01117183472118742,-0.04959608319463234,0.022677614400173768,-0.047403824084918715,-0.01048799869350225,0.0241343742388132,0.18118007324643734,-0.01905564478018035
FBLN2,0.006546306192339995,0.11481095226459294,0.070329417717998,0.11862810494858449,0.07970365251097071,-0.04634711002132277,0.09265394887403579,-0.025393955862528246
VTN,0.040159130820907316,-0.015163968465073853,-0.019252442037381884,0.023064689343884386,,-0.055756805066368195,0.050459951892827905,0.06667700836415529
VEGFA,0.003929318063147465,-0.05585041836859262,0.08791655956233424,-0.15327847752326204,-0.12336762815518003,0.1514985256562235,0.33668347829225587,-0.13939395545081612
F10,,0.037970798318879916,0.13033053068512307,0.04602138639807649,-0.03087625800512229,-0.05486276260665719,,-0.08659268496598974
SERPINA1,-0.059997768740651373,-0.07818281682304973,-0.053472895600235715,-0.0007825153539973684,0.06603195056701176,0.23777993914770765,0.15086459379494319,-0.1028316598887406
VWF,-0.06482039351630565,0.03699262281459188,0.13411631723485426,-0.06161666760052935,0.036287947685157654,-0.11952127126938267,-0.002751472479172045,0.09601696485670602
GDNF,-0.02615576309933615,,-0.057984852451006,,-0.011182889837658083,,,
VASP,0.03023760599300914,-0.06756519713877408,0.027601264629610874,-0.0033342930459930487,-0.010757267456267197,0.1255322000465736,-0.08984623452445993,0.018352952306258573
ADAM15,0.04496571986559014,-0.03704242059096078,0.056342930011170196,0.004920192813809137,0.03360171137683278,-0.10218260516527224,-0.12409887680701039,0.05083816742014519
WNT2,,0.07742619405649702,-0.01834489356294894,,,,0.059480459146756814,-0.0003135468856960691
CALCB,,0.0831291184479582,-0.02240373590409272,,,,,-0.028381745830912856
OLFM2,0.03757803974861702,0.07109554911956473,-0.03343785106287501,0.053034482358842706,0.017751173308454975,-0.03665370187116736,-0.04330902091737565,0.08143023697161374
MFAP2,-0.04037068786976534,0.006259957943657724,0.045675700631824086,0.06265450861936302,0.1365180491024017,0.12792526499436144,-0.1612149486768804,-0.07146371771210161
HLA-C,-0.026587603326540157,-0.054632970390591375,-0.025970247918113042,0.005500433435676115,-0.010731477837201396,0.20996760214010088,0.03502863146817215,-0.0061576246807019995
THBS1,-0.029209433832934967,-0.059171376318993295,0.012163806156419751,-0.10306925013243629,0.046050142119959565,0.1142598254556545,0.10544581829721388,-0.10517639125537584
HSPA4,0.02263006166317841,-0.01835430099961631,0.03795669029318794,-0.05302238725815622,0.13008971225564067,0.014210802371541174,-0.028575985698579477,0.05085233423979976
LMAN1,0.008881589159346578,-0.03627550932558112,-0.0029338205609712657,-0.06916058503823838,-0.025775107747633495,0.13719284950246174,-0.08034294217860419,0.013254648514248039
LYPD3,0.05374198471295736,-0.015163969769806112,0.06214516811589062,-0.018180613742993647,0.0127642401827475,0.052707184251596984,0.0705244228950442,-0.0673501917216877
APOE,0.05351349586628782,-0.07234633419267601,0.04059525307201436,0.07492037970274114,0.055597294767149204,0.22792728309273125,-0.1830249565146117,0.004169038465986838
SOSTDC1,,0.09791484778592255,0.005355135529443019,0.04438836118099352,,,,0.04181208641053679
ANXA1,-0.01930571547211989,-0.04500178746751416,0.03546395274636934,0.013842501970636079,-0.04847245762472904,0.2776089035130273,-0.22832219869630027,-0.026274306965716775
WNT2B,0.02349440976851194,0.011398346080376359,-0.006753764820415006,-0.07985575472743772,0.04647566866097688,0.0747445764942559,0.024641577140196793,0.016885342607705828
AMH,-0.014495781442811507,0.00021785440362771612,-0.01516269080416114,-0.004384726659963238,0.032321157676812894,,,0.021835017529575014
GDF10,,0.04795218285214145,0.0383343443883959,0.011937790420868373,,0.08275120914661915,-0.0016976603848273628,-0.029070794563420328
EFNB3,0.0094924745943407,0.07951704940595547,0.01673406123994443,0.06329852430788319,-0.011896731896525766,0.2662851377343952,-0.011245783907869893,0.07159374403797993
LTB,-0.022189456205613644,-0.021598985698807825,0.01688042639997872,0.019615881447911494,-0.029450999380162646,0.07102837401362276,-0.034567438411366676,-0.06707010338504475
ANGPT2,-0.049556166785192216,-0.04793966774040699,0.12697389539310253,-0.0867016821272322,0.07193055814085407,0.1282518749172004,-0.13415296932067455,0.09399694327311854
ADAM17,0.031070238356695225,-0.06190128072127557,0.10398053304013415,0.01148508890222674,0.021235248858913324,0.1691888012104498,-0.010689291236833834,-0.06926471655662961
LRPAP1,0.05735287773745958,0.028385780885731782,0.004738697534070173,0.029628325938197187,0.020188471604382266,0.03197518242483584,0.12480488121611692,0.15381689932201156
NID1,-0.02804605148019077,0.0035822708244007528,0.1062324169783347,-0.055517857003492765,0.08596015384715502,0.06824218008580016,-0.25164803777084643,-0.022005015336106274
MST1,0.013828447826328978,0.0023008619283556,0.03212687378086244,-0.013710099804862064,-0.005666641824997609,0.08764405917119897,0.07187378900949382,-0.07223996193228684
CCL14,,,,,-0.030669792777408146,,,
IL13,,,,,,,-0.07467996181619915,
DCN,-0.06042297053625251,0.062023977300783455,0.06413562777242594,-0.03926967940224915,-0.017681627531581225,-0.026132388623331844,-0.19983487734489513,-0.0008590230669978808
IGFL2,,,,0.050746197060005764,,,,
COL7A1,-0.012609382780044382,-0.07555471237548894,0.021186962931150084,-0.051624329289410485,0.027647265039095356,0.2225450521619261,0.16636233062642602,-0.04286554031244796
CALR,0.008621572693039706,-0.08717421241245434,-0.0284787261409067,-0.11502565100716396,0.012103237506894021,0.18937795893407075,0.15971436449151424,-0.06736878945647065
PIGA,-0.03246493028911312,-0.01678374232892357,0.021555433740043147,-0.024847668565235955,0.01992084985967622,0.16875294350910316,0.1096208284839376,-0.012949332860856765
CD200,0.023183801608701426,0.06587342860617906,0.05101054399072655,0.10228411821583082,0.00457211229453262,0.07778200618019195,-0.10530574705173264,0.0983898489863053
GRP,,,-0.002487955626565305,0.030994082910347293,,0.02504950175957321,,-0.03373083926567317
CDH1,0.03693921578324376,,-0.016213475426747562,-0.02671444142843297,,0.02363123866795523,-0.10748708367382877,0.018447014601666395
LPL,-0.03785411730296941,0.028001313455183616,-0.02668444128731711,-0.2029572638061541,0.04842670677293541,0.4400504143947348,0.22117524658366738,-0.0815275233894298
SEMA5A,0.05515215009006595,-0.05840994830910296,-0.011845360335978656,-0.03506928224487759,0.035389530561896164,0.07041417158411319,-0.02022305905353529,-0.021133303416174025
SEMA7A,-0.04072996765795307,0.08395191548848624,0.05380175195515143,-0.07373423424031453,0.12825453875559967,0.03264186375110397,0.1078033723616345,0.04535658018257109
SEMA4G,0.0014889310912629943,0.08556007981644001,0.06132049452815001,-0.035510666390750865,-0.0235078833830905,0.1613762797221557,0.06415534618921644,-0.020023340637805833
SEMA3B,0.03732442081448715,-0.017003657181592895,-0.054406824469311665,0.06139636912036461,-0.037208659722430655,-0.056949355335939485,0.005253580721119769,0.01598362133708184
RPH3A,0.08159611991826096,0.12669034980055466,0.07619854551540815,0.049852232419773275,,0.22707881258461474,-0.0746934357339125,0.10435384220562431
JAG2,-0.01882828803340734,0.025429865249623186,-0.025311510580146072,-0.03168422595782592,0.11642243824945457,0.06020815156628545,-0.13407977669780888,0.010708155917309461
CGN,0.017621089573313306,-0.03808184304695326,-0.04358691279558141,-0.0005360984682892448,,0.09301009400169177,0.009768490124522347,0.05212400670085007
GDF15,-0.03612298539567412,-0.006050099522153077,0.0017391335981917625,-0.14202025242770475,0.01836564400979726,0.31819000570058015,0.387426440809823,-0.05859463438513124
SEMA4F,0.0211060842871549,0.014218082329651513,0.06158888190864574,0.03989144500700385,-0.016254342774525903,0.09726830496572905,0.0993624139881626,-0.019229251289074514
NXPH1,0.03333957305507515,0.13128063271408158,0.06165244314042489,0.06158682896458764,,0.21124243519622354,-0.027328479585095176,0.02594857834284682
ARF1,-0.020054909363603615,0.020034533364892984,0.053646786481529,-0.007750085906118261,0.09988500995010254,0.06505968505647906,0.05912427266951772,-0.03903842025666676
DSC3,,,,,0.0022987706381256464,,,
EBI3,-0.02268447394992606,-0.03345314612178192,0.0485923055558942,-0.03461493759010627,0.009404690019625586,0.0966663403888234,-0.019162749918993922,-0.01711058891648601
TIMP1,-0.0358009678923859,-0.124021945637428,0.0532930601582534,-0.23790941510299354,-0.026228056407231196,0.3650906580836113,0.1919477021087152,-0.08619967997578501
SEMA3C,-0.03700580813332999,-0.010907727434682315,-0.013066169786315689,0.003612591652243372,-0.0178132590378624,0.14343876187182378,-0.09484663168214597,0.03317683679366072
GAS6,0.0002049874708625315,-0.012298626684309182,-0.034246389799627366,-0.016302721012661368,0.015478647690185041,0.08408675917048504,0.05567459164086728,0.09050647768043195
MEPE,0.03756121552872353,0.13903616515510045,0.0633017167978966,0.13628145203406153,,0.0959582528429125,,0.12879880624621334
SERPINE1,-0.03354434795666106,-0.04351414677758072,0.1346369197112522,-0.17903337793295587,-0.10116460850537096,0.48795696147741247,0.36516636841393496,-0.16032713387786476
RSPO2,-0.026643257321409552,0.12502501853583026,0.07069969003313291,0.038098004823996987,,,,0.08342654955495646
SHBG,0.01588692481862564,0.08891104963326187,-0.034758413532751796,0.0447713374207304,,0.1375596929093326,0.028540214607108715,-0.07393838035129181
LGALS3BP,-0.04137965944186897,-0.04619035201572787,-0.03387526613071345,-0.09350941662182394,-0.02500596061705094,0.20882815693232085,0.12727346763236827,-0.06469789453573135
LAMB1,-0.0012629292875472548,-0.05262356992248168,0.11537731196531151,-0.08532980208729675,-0.01999344633933285,0.1907376225115632,-0.0989381306936364,-0.05016261859364138
SPTBN2,0.03256381678870289,0.06538251037404345,0.007330834697391674,0.12644409298660977,0.041073143730033124,0.1604721935650358,0.11334293924927293,0.10169274065734062
COL1A2,-0.018487437795586946,-0.03304760427240263,0.13904073433823852,-0.05145075456453201,-0.07672430342749641,0.05042831321525817,-0.23374508321754012,-0.047207814203919285
DEFB1,,-0.01233494772554091,,-0.03389292782616251,,,,-0.0012244183093177217
CEACAM16,,,,,,,-0.038078691129802264,
SCT,,,,0.04099142128929083,,,,
WNT11,-0.010697454735060261,,,,-0.028021916191002628,,,0.004848966894802175
LGALS1,-0.019670875643681536,-0.05235008965286018,0.11458467958967174,-0.0956714108714718,-0.05730055256302959,0.029860354193898247,0.23816547143368286,-0.10660452345585814
BCAN,0.012805718273480968,-0.02184646623046273,-0.005982357233620767,0.0847369141533766,-0.0015567638916526645,-0.3426477413231456,-0.06099489362328436,-0.05128715915804243
ANOS1,0.042036720657437285,0.03129405793792689,-0.022401303568600556,0.07215740181841082,0.0957438613479635,-0.0747517977263422,-0.0011246652469102225,0.008685638423296352
EDA,-0.03714402151214713,0.0015774243628788064,0.007221837496419527,0.01119563522585178,0.03574197224310768,0.07433775645062696,-0.005269057861654567,-0.03349390892244437
FGF22,,0.06321268600469426,-0.02467609433654529,,,,,-0.04647139261592265
SHANK1,0.007290959937559271,,0.20652526309719416,-0.0053240871814097795,,,,-0.01954915732452204
RAET1G,,,,,,,,0.04948846509608313
TGFB1,-0.026568484636835747,-0.023176985212724727,,-0.027367107176201524,-0.037328761924166454,0.1368006964611825,-0.04524383697807091,-0.11597324980962848
MSTN,0.01892331506777294,-0.06701370727064418,5.596530240771807e-05,0.03305322484974314,,0.09380457351190756,-0.11722020015484651,-0.023376093515516456
WNT4,,0.05344265771712002,-0.030115648805020195,0.0010657865215073176,,-0.05933614090836246,,-0.09337120104087733
TNFSF4,0.04055617793835697,-0.025473407215488617,-0.024977928557117217,0.011624883763167455,0.07537608542245416,0.21468101831124134,0.003701319102860994,-0.07265009093182624
NTN1,0.027066283644819267,-0.04583016190068489,-0.01719031954707587,3.752419623355228e-05,0.07194595149648932,0.23784375170155952,0.128425119413895,-0.026125040266683917
CXCL12,-0.006700615742126076,0.08200762796929684,0.07368551042459136,0.0528761173241161,0.10238695610259867,0.011826774763264212,0.035732057363672874,0.05414009314992534
GNRH1,-0.03161114862677377,-0.022574056150290768,0.08248856529383371,-0.025384847008182897,-0.0022619506096983465,0.12071296426607221,0.08872059912359322,0.03479588253360239
FGF8,,,-0.020290721465270514,,,,,
RIMS1,0.06531716151040877,-0.0007091033479996945,0.07533649001504561,0.11437450006837473,,-0.13695084990475612,,0.12838876230103036
FGF14,0.010426474684887353,0.04886863838468497,0.09668057167184674,0.01550911167450444,,0.3055509775370106,0.04564741979867543,0.07330714015782394
IGF1,0.0988128791471461,-0.003981365155203897,0.042550425686862584,0.05999879637671226,0.07302069215802905,0.13036824380274897,0.024747460028562554,-0.02997545868632328
TNFSF10,-0.04127614055332867,0.14571420583884556,0.1287837262294746,-0.02834244115975307,0.018928018692290636,0.14787396855305832,0.000669865172486339,0.001951665757918252
GDF5,,-0.016352403655175488,0.06012431740263334,,0.036396764514770745,,,0.017100839224693198
CHAD,,0.14897789694013353,0.02677976164484923,,,,,
RGMA,0.0019407240121639333,-0.09076876670335311,-0.021501605156357406,-0.007212484288943371,0.06963939714442119,0.055088718681288014,-0.14883776113520286,-0.013693596809426504
WNT16,0.010377917273201939,0.05611381376060407,0.012089869634927029,0.09409428337488376,0.017857955267862734,,,0.06418574647680826
CX3CL1,0.0036894677094246827,-0.00908988995184696,0.009350225344491741,-0.051123572200742345,0.07036208563504937,0.16027937599464087,0.09473584288746445,0.011631448264996914
FGF1,0.015645279289419757,0.056977210742339406,0.101085860785971,0.060679278318336076,-0.012651520200163965,0.031724820024482445,-0.1410812665363299,0.19754527881147294
ALOX5AP,-0.09532235103558959,-0.11098937709385141,0.01883414474805722,0.08710745783402801,0.03799060161281761,0.3033651061778382,0.009141984354696873,-0.0791873175025657
IL1RN,0.013854119259539846,-0.05766018836338219,-0.01592977870493569,-0.06535216046602435,-0.04389018972877897,,0.033286431863337344,-0.04495955568589957
PCSK9,,,,,0.11105559663465356,,,
NPW,-0.009282808607983103,-0.01952886582547443,0.019973864666681416,0.025316630428740387,0.05240035599737483,-0.04440709293278949,-0.007845034142367341,0.021206713751630624
CXCL9,-0.022915048747618818,-0.017139965876007145,,0.008523453545939575,0.2064096584126652,0.037648439404805875,,-0.016337005131315793
ANGPTL4,-0.039418116413505545,-0.07877163691986146,0.07717794123600662,0.032118286265246265,-0.10990481254146162,0.02191894299879119,0.19782319345539368,-0.12814032011332688
CCL11,,,,,-0.02925252404911966,,,
UCN2,-0.006543202432762547,,,-0.04881177126740398,-0.01863511398034162,,0.11227770295701013,
OBP2A,,,,,-0.02339959532834826,0.10264933295439263,0.00766927515019233,
COL4A3,0.0813178316046869,-0.07226506441860772,,0.03941817656723419,,,,-0.009850763494272118
NRG3,-0.02288284036424156,0.08601335197418092,0.0613362687519581,0.10193381298384974,,0.02298853369794233,,0.18008975549416623
IL23A,0.004697057463972341,-0.029720555635165638,,,,0.02704791395466829,-0.02465875363114314,-0.08489267131911683
COLQ,0.052610916655809754,-0.0063606422444010815,0.09556700174667594,0.0058438910687241994,-0.005792856052603907,0.11815124096472132,0.027762493424957315,0.06666624945074971
TNFSF12,0.06307649834493116,-0.05271736006331302,0.07960763114223034,-0.025181719415782858,0.061111605910971166,0.18925044404884667,0.08517052122937119,-0.008792210668546026
DKK2,0.17536956882208343,-0.011879886311582714,0.04653224878555441,0.03481887534035382,0.03135449286397529,,,-0.006058201888197032
FYN,0.011854027899497532,-0.02833934924418773,0.028647378365808544,0.01148347516075142,0.07624467153864578,0.1472320320248353,-0.0009393573693234701,0.05327116593301043
ACE,-0.04456532994188886,0.006664059070960689,0.04006655636180924,-0.05290608276249843,0.026315161815290648,0.03227094019297992,-0.16405674378836135,0.09310837638468206
IL18,0.03064489903942969,-0.003913424104175931,-0.0666280933239014,0.08074913199797436,0.0035523469210882665,0.15177246053653032,-0.10633925499114248,0.04647837039063119
PPBP,,-0.011246160572454785,,,-0.021867865156400546,,,0.08465272339954037
CCL27,-0.04875901983280622,-0.006951831406290765,,0.007122664934425616,,0.0988231061093446,-0.005406945954051019,-0.08451808239297029
SERPING1,0.005577962851884079,-0.058455894273904754,0.005549451168012182,0.04151311445659142,-0.015359854497488282,0.09995555146915758,-0.06122150144735905,-0.0684451439693566
AZGP1,-0.027969823855246653,-0.1062585157024748,-0.032827196163171306,-0.015505397553962085,,0.3102456033702839,0.18617786062824074,-0.02827318831981485
INHA,-0.046998937153896324,-0.04338846959113062,0.030884816443071398,-0.05751449199498192,0.020966437655018336,,-0.019441341489073956,-0.037910076416152634
SEMA3G,0.049951402782672016,-0.019430347009381465,0.012095586374002537,-0.06948354250310185,0.015355773848924531,0.005098805606911775,-0.09709774976229003,0.10004844627009862
COL6A1,8.509305814677656e-05,-0.07420142843899377,0.09777653834430937,-0.19806232411854435,-0.0825495587944905,0.29094442849510554,0.2703751530579096,-0.0532187853450631
FGF17,0.033378175615357816,-0.020206988773632455,-0.03904160136305476,0.02270825826548875,-0.02484224501987372,,,0.00970780964726852
TNFSF8,0.019308934440949374,-0.011246157657381572,,-0.004072944033264579,,-0.009683954955674673,-0.15249974398515517,-0.03832975799254303
FGF20,0.03054309127637461,-0.02300602734274571,0.016265280152915906,0.08132594140253048,,0.04182534187849705,,-0.025146335588926594
ICAM3,-0.019921357439707844,0.023270435457892355,0.005966585213292698,-0.0409536646530577,-0.011651191799727014,0.16120270814168658,0.11247499879281174,-0.00160514733973355
LAMA4,0.0391060593967681,-0.052557689479823616,0.11701151595528893,-0.10627821020113845,0.06668817276860385,0.007015230496579489,-0.20273616107151213,-0.0352561428640615
INHBE,,,,,-0.0014687909061203105,,,
DLL4,-0.0021597377044066985,-0.0013491944373189078,0.06287068239206489,-0.02805418829763057,-0.017493191489040178,0.1489059775206808,-0.20904228980889933,0.02069183706605232
SEMA3A,-0.017423254095877798,0.056702766025346775,-0.033434394773262543,-0.001267925203125185,0.05765914966521332,0.2915346232346384,0.10625013949278536,-0.020424747449848745
RLN2,0.04169330579418408,0.06618036363355706,0.05403512136490348,-0.040706707164154976,,,0.012214522966632859,0.040525709354641726
C5,0.0073025749048410025,-0.0440836535451016,0.038278996576140825,-0.03618539073034672,0.09822485186903035,0.04124371006342069,-0.17605909898728722,-0.08328078949452265
COMP,,,,,0.01359070391905756,,,
EDN2,,-0.014790577411173648,,-0.04943150782152121,0.03079679330308288,,,
C1QA,-0.03319463200175201,-0.03207053028355995,0.008879722971042291,-0.05642705935259775,0.09357792911789359,0.2101341093892776,-0.15771226307849287,0.02173852247075939
UTS2B,0.02006431174526012,-0.01233494682264208,0.00771414229490045,0.05529615702540648,,,,
COL9A3,0.06923895673765378,0.04542704349766852,0.007076601276617569,-0.08272281082343559,0.004990084295148999,0.04489880041516143,-0.19155866285948928,-0.008948494014819779
DLK1,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9999999999999999
HGF,-0.018084294001119196,0.017848028931636766,0.05611997502356712,0.07228126121624527,0.020112903235955118,0.12585404298332303,-0.056591630643257056,0.060998888191750374
GIP,,,,,0.09991923525673096,,,
P4HB,-0.07126153333269475,-0.11339338292268983,0.04725062167098415,-0.1637974863457823,-0.09690006776479566,0.07730662110496007,0.07344928178453661,-0.05138103019724829
ADCYAP1,0.05310121083097515,0.05137837563545841,-0.01903663040508596,0.003624805631463446,,0.09720531979280504,,0.03175430097084206
GREM1,-0.023028132213249064,0.18880780253783178,0.04008724558419697,0.03222939528563901,0.0357597010579648,0.00041583851452978144,-0.06795558166167409,0.05602533485760824
EGF,0.06643685940556614,0.05698674368624032,-0.00730222870963836,-0.044646668386627245,0.05071107618224908,0.11464714521603024,0.030301367019015223,-0.01871411855015067
VEGFB,-0.013076452915727592,-0.04795837322315313,-0.011676021774225276,-0.0298032007018883,-0.0756495856032576,0.12974802861776458,0.23483950166965145,0.010194113705130703
FARP2,0.06806922200370924,-0.021791098006971765,-0.0013589859085681567,-0.020437760908005795,0.03738118025323773,0.1169531366384937,0.09556940129289992,-0.0950779450716399
BMP3,,,-0.014873725292769018,,,,,
LAMA2,0.03446011751908146,0.00464168138379146,0.053776381456022794,-0.026959129240453288,-0.01215886881429582,0.187643265405254,-0.07361046806382321,0.07665286448591538
SERPINC1,,,,0.0019237959076595819,,,,
NRG1,0.0011581594659404162,0.04036507218396009,0.01559069446873356,0.008695454628027961,-0.03975428608264177,-0.011435089701451382,0.13014166297821986,-0.0645382701018956
SPINK1,-0.05273870937292305,-0.02011130606505045,,,-0.007632108258818664,,,-0.0431549546085541
EFEMP2,0.0503129239459161,-0.07911013589586541,-0.018886761170596778,-0.10097825086901917,-0.08365673892479301,0.20664676834742998,0.21518308400813607,-0.017891829621690003
SELPLG,0.026776281883058778,0.02072631299109678,0.07708231495893747,0.04379850986792639,0.01845744603582687,0.03458853641652761,-0.05682860724115545,0.014872384990537632
GDF6,0.03887573229358571,,0.02015457132263521,,,,,
HLA-E,0.009356422639362566,-0.04794023121648222,0.047821550040885105,-0.05711154362336238,-0.052304198156370815,0.13867560891938013,-0.13568149848894895,0.11179515357017994
PTN,0.0709789512476712,-0.04217268193278205,-0.021257194294079865,-0.1737674486238608,0.04250765868124581,0.5910417685242672,-0.010827294789280368,-0.03096065908669276
CD274,-0.05036712020324748,0.06854301160631929,0.05699056692136701,-0.024457378485782024,-0.04114321056613007,0.29243571944934144,0.0839547846574458,-0.06099153722119351
FGF10,,,,,,,-0.04287304147393757,
CD14,-0.057469402568593175,-0.108716189465316,-0.031050846822969342,-0.03881886462448288,0.00760820029046248,0.2327695832876528,-0.004562409022676393,-0.11054533844323101
SFTPD,,-0.012629724172750654,-0.020780026072810036,-0.0595112533907136,,-0.10060259422128824,0.07179777468198018,-0.005329016756192519
SLIT1,0.06234995404494123,-0.03070187855521823,-0.06187235496383785,0.0696677208684814,0.028483832127521376,0.19327778679228727,0.07971461829904486,0.06009163613236624
LPA,,,0.07280459907993471,,,,,
CNTF,-0.021000945273971495,-0.011246158683815543,,-0.03209052620739131,,,,
BST1,0.00027410214028842636,-0.024468973369160197,0.06471033797731082,-0.03258118882841005,0.017148986090551457,0.07967512827468066,0.03310582688580143,-0.034639411538662006
AGTRAP,-0.05712581053781785,-0.06538149744928713,0.03491928637034653,-0.012433488025222955,0.002545284105827192,0.1113932180604262,0.013657663634988798,-0.05639837951904253
LAMC1,-0.026033696294048857,-0.07219825351964089,0.0544856732307349,-0.16209412153152217,0.045242321171080166,0.12166333109030164,-0.0005465441757182945,-0.01919683694088568
COL6A3,0.0040578490719383915,0.00907008852229665,0.03735531702783657,-0.021602617886368147,-0.04592314911090524,0.2009064885997435,-0.0255104259394467,-0.06560733870077062
FN1,-0.0584752349718307,-0.112945395400409,0.16591999837428176,-0.1030424278868677,-0.06589970407866308,0.10107611696470212,-0.269127139257018,-0.028133414015802032
MIF,-0.0018663049427828286,0.018367694768002228,0.08676385479887798,-0.00901014328873519,-0.12592123228160737,-0.1911740521216518,0.2787269576046139,-0.05900358985161414
JAG1,-0.05274278950597414,-0.07475362373544002,0.06157077118674685,-0.10295181686051062,0.06399510281382093,0.11970561187999801,0.1521344366925087,-0.06679531628773837
