,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf
PTPN6,-0.0957093664012622,0.07028423394829283,-0.030600178827338474,0.038864686869399305,0.02480953217693415,0.01752037886055181,0.008590440488761788,0.0014196505322244884,-0.007001692722955926,0.031211122160242768,0.015969481214863947,-0.009826206497323728,0.022914509578452567,0.12320506096337892,0.04859698972572314,-0.004434284658013878,0.1463387008476366
PTGS2,0.022806737469095832,-0.019941789652181224,0.003147019498703533,-0.0281968724804216,-0.0556001057040785,-0.02601216839434905,-0.030162055976693247,-0.0005900304407159329,0.022900961824259925,0.011168103423288204,0.03954717983923327,-0.046073558857417776,0.0287164249427816,0.028757407066781433,0.043532886325232424,0.015348483797736267,0.01175309267872915
XCL1,-0.019371037623435276,-0.02088888122318733,,-0.00995798082088172,-0.02038743494927538,,,-0.044432226097547094,,,,,,,,,
CD58,-0.028530240612206107,0.0013000067353036299,0.02426593966477109,0.004923300815352172,-0.022272273309100973,-0.059067929744797076,-0.01540805364969992,0.060632910458324564,-0.005969492039772972,0.016043521512658022,0.010748489454024068,0.020893794819510904,0.05788122840096557,0.07878626993894464,0.08392560792987451,-0.04444877927155639,0.07896275529751355
TNFSF14,-0.01991126439644894,0.09009049869766132,-0.0021110938391029925,0.0131490226194091,-0.035440500565622965,,-0.03613358168359413,-0.017455107885587157,-0.020197053610873258,,-0.04164373308294543,0.08968900853484119,,-0.03876041411942728,-0.03868200002001674,0.025951316263584902,0.1030003562287789
CNTN4,,0.04047673376434475,-0.015000507279469645,-0.010921749099869581,0.2511670567005687,0.036663876896895514,0.022501259514460085,0.05520875648552378,0.015691335379362962,0.04975176750583351,0.12295530418459978,,,0.08891596493421329,0.032866519189691,-0.02220787022931426,-0.07173015611747684
NTF4,,,,0.12179805398354886,,,,,,,,,,,,,
INSL3,,-0.018712582344412372,,-0.020943298416399664,,,,-0.009266677857598637,,,,,,,,-0.017376866698572326,
BTLA,,,,-0.033243379348584054,-0.02125457963029626,,,,-0.010328408907122867,,,,,0.011136342581805729,,,
MFNG,0.07663174542862293,0.0216898190088814,-0.0036329538363547957,0.04274220286997455,-0.012429376325353094,-0.03458976364065292,0.022959275908856967,-0.03397906534716908,0.023816656855988157,0.008263405924430504,0.08009439042239293,0.03910180844942993,0.04779580372215591,0.029484843631921765,0.009647117753620064,0.010355358439582114,0.0005195295807550773
ICAM1,-0.02948102748458781,-0.012881220675523292,-0.03252558175204107,0.0216725532786446,-0.08185199244259606,-0.02103658176615346,-0.009798286401530054,-0.007784712104992247,0.004036791680266632,-0.0006904720508012905,0.02572052810306909,0.1261902076282599,-0.0003565604285345307,-0.00031361094883810214,0.048722275898491124,-0.0307035405541002,-0.04968048090810888
PROS1,0.009898584408377065,0.045308476198717425,-0.022771658193252536,-0.029946670777072228,-0.08704155037140618,-0.04981980372900546,0.009592387537179796,-0.0007727721883534891,0.034024079409255496,0.04777615096126866,0.032000031454695564,0.04570614544976547,0.016897974940274597,0.14267848508319084,0.041643999978666676,-0.03916843210552366,0.05163642246481862
CLCF1,0.024646333339573036,0.03916370937894886,0.015217930823176837,0.03397446545314281,-0.06332532587130328,-0.02286088652688994,-0.058597100545427,-0.04327644640150653,-0.02129993766019285,-0.018297881810304693,-0.006284218856268936,-0.052948958869656344,0.03573097689032554,0.053073810136130155,0.07448852716482772,-0.024072564857806657,0.03579203594217134
PSAP,-0.06520259206599334,0.043586751734175665,0.06213205776378855,-0.0495789771052531,-0.03927042180680183,0.06347726758438134,0.026584986103428045,0.08112960748824814,0.013834087449768823,0.043807536225422605,0.05290665182519384,-0.05464739120826522,0.09361168979136941,-0.012408587846394016,0.06403788034905072,-0.08193711843506206,-0.035863288361967144
EFEMP1,-0.00278472029735169,0.025528818351383303,0.0355122186163074,0.05214797322467123,-0.1697425627112851,-0.022829485153425023,-0.022493720199946485,0.015107178386596991,-0.002030673810147815,-0.02514808514759624,0.12087488603436643,-0.034941819411911455,-0.00976369554192264,0.09951585413993444,-0.023750788161259282,0.0033559845576273534,0.05195233100817379
C1QTNF1,0.054375415302986944,-0.011877521259341184,-0.04842627831938798,-0.0530656140137042,-0.00027399329157504025,-0.035808519555691726,0.03421768333801685,-0.010994427403523308,-0.045497336373659436,0.0003754187820650726,0.028456805790752163,-0.05140874963402509,0.029495615036229925,0.03378281876809499,-0.05051098153015349,-0.03996249999011401,0.00592202315008596
ALB,-0.023565882769212943,-0.0046404875796564014,0.028261080113024143,-0.0038165458752029936,-0.050205159755422064,-0.007894057517363311,-0.0010985550367484931,-0.038279403847578636,0.012647355655976583,0.08823534860133982,0.024550929329365537,-0.008379513757979603,0.01452948833403873,-0.006424486574409482,0.05864713231555916,-0.029088443754486847,0.005810443811141089
CCL13,,,,,,,,,,,,,,,,0.0566858805307515,
EFNA3,-0.014461473662029137,0.0331721179401821,-0.004037996937918526,-0.023202190999654385,0.016486535397899054,0.008573874464941855,0.010155926193873807,0.021857910628841265,0.03381748255139578,-0.022673954466661154,-0.05313218587613678,0.018545673321665953,-0.01701742649971258,0.0523721270672342,-0.02499655473862706,-0.00017072518936888935,0.15404155047955662
DRAXIN,0.057762074114221594,-0.005343562011872278,0.015096710391103971,0.017255764297579048,0.022864500687193028,-0.015149749519670236,-0.012068371897200067,-0.08568860873122129,0.0038560009244487364,0.023479796970184295,0.037896782151384124,0.03998625252999801,-0.015766650367128068,0.22863232986084214,0.008088137609893443,-0.044529870586591865,-0.0027640736683577603
RAET1L,,-0.014577283380782102,,,,,,,-0.009742629921413015,,,,,,,0.05131348512937246,
NPTX2,-0.0530904238931134,0.020322845923778855,0.03137041109166908,0.02392663003366648,0.08198437536672636,0.049041423478365036,-0.032446039286399136,0.0621321209912118,-0.012888630359252855,0.03167671303552404,-9.504930529772896e-05,0.0005025104137374505,,-0.037866428370196,0.0670448474722499,-0.0738755542312724,0.055096642390753604
FGF11,0.12552673669107323,-0.04210283361661009,0.010921929042656613,-0.0004458212680806685,-0.019528370287050067,-0.017929818892722403,0.008294133122264511,0.0314794851724518,-0.0012655589103444422,-0.005128728250455616,0.04948938506377154,0.07460367704797119,0.011982922581504627,0.08167737540194685,0.017435097546594478,-0.023759114795020797,-0.07917204003929067
CD59,-0.10083838027088846,0.07567780323475716,0.03007542073300077,-0.024056460023275047,0.060902468973376214,-0.03789402768747205,-0.009954087284491512,-0.002669340917456009,0.020241225978225523,0.07133575441966195,0.07740485829707719,0.08199386452012397,-0.057678451261051276,0.06358095253552612,0.04171226450434495,-0.021540765982915027,-0.02398096742424867
COL9A2,0.0012987512622668063,0.009004042885516867,0.01285279743844151,0.029817982272619968,0.003765811637868273,-0.010556432519098562,0.008826824951379706,7.595843557973495e-05,-0.005917465333277565,0.011891970659569547,-0.08684370951368676,0.024921490663556083,0.09194362108017522,-0.018586042837238925,0.10750743598347808,0.032469066240777666,0.10593353565204532
DLL3,-0.06174498485142129,0.014813051489908156,0.0004522034088668261,-0.025633118559312343,0.061598913551703424,-0.06844172962003664,0.030868011738952313,0.06200523122157526,0.021931953666839636,0.060317627651197255,-0.07095381904161696,0.021884408521630462,-0.03766732982059328,0.02300813259059484,-0.0029792772959435407,0.04410456267247387,0.018315112178732156
FGF5,,,,,,,-0.023162768982236282,,,,,,,,,,
LIN7C,0.06668969284230972,-0.032569601001198066,0.019119464094519773,-0.025949513370731366,0.029500519812387736,-0.007030741747987735,0.025537946900370204,0.02854333743247197,0.013166580763016383,0.02534583807807331,0.04635534979506952,0.016587337135746644,0.01120132946864993,0.04181517499303135,0.08165741694885112,0.06013389993267476,-0.020550790849354045
GDF7,0.022279038131081175,-0.012745856396277478,0.08499136401979596,0.018314020260090588,,0.01426013151302057,-0.004186966779026407,0.02240880634105969,-0.008343240323626079,,,,,0.0729709890525218,0.05114823706635841,-0.014126378347228977,
PSPN,-0.006187277681851722,0.026913040296137527,-0.029001834818317952,0.05400423263053008,0.03674695568751292,-0.013062025092526065,-0.012661702440940425,0.0434632996585572,-0.0005209859617871002,0.031162218138547675,0.024830764258693475,0.12361516743101215,0.12621532913545444,0.12987651968387695,0.03655890576964395,-0.016988635143393244,0.016841108547811408
ANGPT1,0.020848562849992258,0.03682747893096646,-0.014558657232145415,-0.04374166720950409,0.03073296851102876,-0.040490926118925887,0.0455258933336708,0.05164557673053291,-0.020172053825132354,0.021720216521759185,-0.004953033829869244,-0.09716403685982684,0.01821610791129503,0.005194798607336186,0.07106003740492782,-0.013651241925961299,0.07691409981795719
PNOC,0.00827829487863525,0.04977154199145489,0.005792473655165901,0.07548894795045775,0.15991436036380544,0.018824015723100728,0.030277141308689633,0.12143282035451743,0.033880415196254815,0.005662679305436059,,,,,,-0.016747398497289817,-0.045648583298002955
L1CAM,-0.03503527213290559,-0.020137604330017735,-0.01811406890117906,0.025627040511219418,0.02584719574894744,0.11472426236165671,0.06855405486240611,0.007430544248019505,0.020150325663598045,0.01983610186656986,0.012322906599787246,0.2598252275357096,-0.08401989824663395,0.03460383484904235,-0.00354835396492592,0.006045339571951155,-0.024457927877610332
APOA1,-0.012545758389462456,-0.004211273796276902,-0.02229164631735885,-0.00576775357794914,-0.03243172068037915,-0.054329853186680904,0.04075390754589182,0.005274663843511445,-0.03521053850082004,0.03320199888682578,-0.07666339451386175,0.044135762724888325,0.11590526978422458,0.051789304395065634,0.013384593135025687,-0.028276297050218814,
PSEN1,-0.0626577702904654,0.055773168487449336,-0.01642914381067302,-0.048496880968551315,0.05083083632297463,-0.02667910401716823,0.013594400917393158,0.002554706885402362,3.3325612353352104e-05,-0.018163763250672257,0.030014660819793055,-0.0617400076797449,0.11422054983941159,-0.0423154038330513,-0.04561308704745325,-0.023266843230334084,0.0022487597443532382
CALM2,-0.046750136645789794,-0.010983477260871077,0.009770361945798004,-0.055245697940924064,0.1092530663837564,0.10455775373340545,0.0059799659263722405,0.0909031725825849,-0.031612243085693166,0.07343674076870788,-0.040225299534182135,-0.06766803015821474,0.025201201801225658,-0.0881524075509911,-0.0306420913251351,-0.04703316603139137,0.01771306064231212
CLEC2B,-0.05113214462492346,0.06376382759479995,0.06923071283432743,-0.037133528753156266,-0.037971488723039744,-0.004909019672254231,0.021513806225874565,-0.003987077316199189,0.0008718815113838185,0.060295743895492235,0.05390000665030863,0.026413425558629935,-0.08790293260845032,0.0750278117827915,0.0956570278718838,-0.011396165580302197,0.086332643859779
NTNG1,0.028597650487485495,0.011179467491131112,0.009402893885084324,0.04716819372276894,-0.015340850226565929,0.043822018968053114,-0.014129041432075572,0.0029233270837389544,0.03302298213599979,-0.033647941654531804,0.00038421119901792163,0.05879816162531322,0.0022394904189521397,-0.042907354912640486,0.017014814654066304,-0.008508870490635385,-0.04426322323954583
LRIG1,0.052716231595334874,0.015552994526103595,-0.02527240411294981,0.02301261895885004,-0.0210735612627576,-0.05212398176057153,-0.005230303025990611,-0.003735899099093651,0.00039755433372697243,-0.04722105459077234,0.03705264939947215,0.04617625675455554,0.06824167707076248,0.03374063675916078,0.04146287570035548,0.03647839316986168,0.0766322424599732
CPAMD8,-0.015433070603340147,0.01699493485412874,,-0.024772184989378318,-0.025885172620519082,0.10711913031469647,-0.02095384171063182,-0.0314804637616475,0.009949665968875662,-0.012018727464140368,-0.03499257511709191,,0.03391722031245404,-0.007964420292002332,0.023879976757704643,,-0.029363518371263
GHRL,-0.0010414825568597806,-0.002641503054142748,0.092552917729961,0.04400480565807975,0.12736422521031193,-0.02500775804524722,-0.02715091863823286,-0.04047849199833187,-0.05150954935794175,0.008329851793174635,0.017810644443002108,-0.037473515091988326,0.0868801589429866,0.011095781694844715,0.07680977211674446,-0.015280420837103134,
NPY,-0.01148063310080669,-0.018214884712846175,0.014701802858870945,0.014637985341175982,0.07378414216937695,0.056628656960991626,-0.04066127664103295,0.01643475392616389,-0.020674220901805672,0.0384802338083624,-0.04086375005132672,-0.022361398392786915,,-0.019679865287377855,0.009505694014643795,-0.0547632174368633,0.0033363998933329617
MMP2,-0.0553261547729262,0.07632950987260001,0.03964333938322089,0.014784541634771305,0.03540617221622771,-0.06575898566021471,-0.021185642137776472,0.032326820934957326,0.014353654384497145,-0.011478425546788166,0.015327188683403421,0.03155769815352169,0.03931943810679181,0.08606669168152276,0.012490716053211023,-0.022196538866388556,0.027273389161092003
LHB,,,,-0.021574702323841195,,,,,,,,,,,,,
PPY,,-0.024580180489493998,,0.02042043647491339,,,,0.0333234428261627,,,,,,,,-0.030981284803104327,
ALKAL2,0.04610395407696964,-0.02733740516955344,0.08582326007882536,-0.02126125554983458,,-0.030740537158110343,0.07737990173736814,0.030250946959219798,-0.0173469707441408,0.02288271677878952,-0.030283976658981367,-0.03727027126028552,,0.02056510654657968,0.04572971298505325,-0.018795020899480864,
CSF1,0.07424667227122529,0.03241765808197285,-0.006916581549844781,0.02976083272927766,-0.1302302369379122,-0.03403956768843421,-0.015942024298408963,-0.022925750923962054,-0.010000794518771174,-0.013166384520275206,0.11687759337697559,0.03719572348066975,-0.03708164864899491,0.06400263375470046,0.1048361729846234,-0.055380842843669065,0.004617289598654543
SEMA4C,-0.013791957151864043,0.0074465351869971285,0.01887458144607171,0.003181140076365677,-0.0026024448407312595,0.018914373182779165,-0.0009325262139889262,-0.003243746290968038,-0.028096634492782567,0.013619526412368427,0.04596947744718441,-0.008601741796341059,0.014647446238253516,0.0460966312765694,-0.053786245090280696,-0.03580575533601162,0.018048436218218764
ICAM2,-0.00032074927383874205,0.028537669797474255,0.05714779851864034,-0.012171764699214032,0.07323254429315684,0.04220991808247193,-0.02703689552775963,-0.053137488727314705,-0.02621313689828846,0.11368219583316135,0.013273958533533046,-0.034630916547093854,0.035860963021658226,0.07633253366222545,-0.006656551961177776,-0.03792015726636876,0.028146924764216007
SYTL3,-0.05615383827089367,-0.011799859922532454,0.04642992677409943,0.018213999937644897,-0.04139944130915135,0.014733989770683648,0.050925304250779714,-0.056217548111666175,0.017298767676567746,0.012658144836425626,-0.04762810338286782,-0.04412146160626982,0.10209026537245276,0.05656477624579457,-0.0006308710637949815,-0.03609639957294019,0.08781604203914843
IL1A,-0.03603601350185269,0.044192372939282396,-0.00041502511731520276,-0.007930347786627543,-0.07276738695488079,0.02265612406794938,0.056397402270219416,-0.05953358313800238,-0.04085589920490792,-0.03409244553796133,-0.020409335875736158,0.07661472324883548,0.041300918095411,-0.05284021068452806,0.06618205209111355,-0.022532297188880196,-0.012433675455419492
HLA-G,,-0.022430958330547156,,0.06448471820897791,,-0.018149077690072922,,,,,,0.05733633932122706,-0.03466646059617433,,,0.002915068840657992,
PGF,0.05210519996600178,0.06961070562793067,0.045190133585758296,-0.011683023028951446,0.0005831124962874382,-0.09466562151944981,-0.006867866098507387,-0.0011539401295007868,0.021104258905031988,8.777537094120916e-05,0.07739571977696366,-0.05301056766229977,0.06270435206073846,0.16450254293312747,0.056803926940620496,-0.037229195097608414,0.041932360954749684
LGALS8,0.05486906532273213,0.034693399781124845,0.1075212191375035,-0.01946336717971611,0.024781500131269042,0.08249153869800915,-0.0604879926334145,0.0023232271063274162,-0.02451223688602195,0.0007038900139319265,0.0284330572330862,-0.026440086854430053,-0.06352863818146134,0.03730153825635856,0.0460362700071458,-0.03640785543439055,0.04377273039116985
DKK3,-0.034393984412491,0.04263815856567726,-0.0008587463973182986,8.706537922718928e-05,0.17522032035512095,0.07349090198021344,-0.00724648164864636,-0.02469522080517001,0.0059567063428879845,0.057251647640484994,0.1105127708452594,0.04604926209500159,-0.02060608983643413,-0.03840617649184342,0.053806764041048685,-0.014560949772687001,-0.01697896088349164
COL16A1,0.08200465833209641,0.05853011365237369,0.0005043017650537125,0.04121888641690388,-0.03248630356173565,0.05008493374863326,-0.013964630457824591,0.02757456768910154,0.046717246056420116,-0.05249312684146312,0.038268133883625564,0.02071740134273747,-0.020946450027845787,0.08952891411204174,0.04081312530924419,0.011366543346950999,0.09220077987224531
TPH1,-0.049249824445724115,0.025871145194835528,,0.02575167304934487,-0.025409652509075658,-0.01923147871213362,-0.0249088312904445,-0.005831990585137493,,-0.021346939095544568,,0.07141047584996425,-0.027251929220278293,,0.045644898179664765,-0.010509975283160472,
TNC,0.08101659621352848,0.04764649308361405,0.011612585283431546,0.02655681302000234,-0.11390262662463331,-0.06951357977084642,-0.04415926385026929,-0.07491248924209307,-0.0019694320040740737,-0.06410867819574934,0.07852865821490042,0.01995154709326962,-0.006453803106134492,0.10933784124114132,0.08910496979995429,-0.037994050562196256,-0.0374766766979617
TNFSF9,-0.031012474029489683,0.09013554372939687,0.00893150515976918,0.011881605927685846,0.13125389605618404,0.012375508073788602,-0.016761738867572797,0.021121943518124252,-0.017043710077091483,0.05987847291659658,,,0.0752735228097308,0.0377854932067982,0.004132573993676779,0.04841714360278751,-0.039477105663884036
C4A,,,0.11297548996930035,0.05689048449538626,,,,-0.03369556162667805,,-0.0007382231516459207,,0.01864979479228823,,,0.01673094844992374,0.17231508659299336,0.003495667310826952
CNTN2,-0.04921009714041438,0.01077763942712797,0.02209290217491634,0.02773952866951831,0.0366144909788336,-0.002246306406321971,0.015725547786314152,-0.05216596093767462,-0.05027074685269868,0.022371786146178907,0.08068517104483094,0.1259146303535069,0.002838736721584025,-0.11465537215995947,-0.03672732390693681,-0.04535385859237512,0.02049997177986028
F7,,0.06712916444513847,,,,-0.016702594139861235,0.033870873141851006,,,,,,,,,-0.014126379713215245,
LUM,-0.02089815497962261,0.06810339729665105,-0.018771762782229164,-0.017358436587263902,-0.017207522100183534,-0.041300727907231,0.022087517984104924,0.009511944931747451,-0.020063062371320755,0.020159270356425688,0.08723398664481559,0.02075322495629708,-0.006631111273825926,0.07103478428471728,0.02162232259380037,0.013793754571893335,-0.02184784273216754
IZUMO1,-0.013209088660717325,,,,,,,,,,,,,,,,
BTC,,-0.014577277308875073,-0.019923704594664225,-0.013333878944397743,-0.011546367520978401,,,,0.039773856838732864,,,,0.006143386284772969,,0.009707327043088177,-0.013670370300434513,
APOC1,-0.09403137533224026,0.03804894830970724,0.08332772007926353,0.09036959633065889,0.11091635413899012,-0.07872503167624995,0.016435725899249236,0.04957212983324469,-0.0033942819171576153,-0.08316083105818867,0.044292079451003795,-0.23091031910117282,-0.03850253386834184,0.08741963805077814,-0.008793770643628759,0.005619784883713349,0.007054842102935454
PKM,-0.015582775543656713,0.0019699189623923813,0.030717587496424868,-0.007431763285110358,-0.07068149207322413,0.10057337944794591,-0.033752330557897885,-0.031658030464206614,-0.018016266794088662,-0.009660727493740213,-0.03025581329684346,0.058831763755098986,0.07084226910051135,0.1275783477071951,0.029055745630493165,0.04425194636492633,0.011121367932880615
TNF,,0.018338221061333555,-0.028270882354219568,-0.02950002843473972,-0.012722223974212686,-0.021280032145636094,0.04488836765855318,-0.03735328574228075,-0.0420271072061335,-0.0291637447553995,-0.003824690509852395,-0.07445582982819476,-0.023803923561678923,0.08847899994705621,,,
GNAS,0.09941677519411435,-0.030416263673159905,-0.008517693324738415,0.037840845609100365,0.13835267935141315,0.08662420117034511,-0.009297922515656322,0.03071554987034747,-0.016117980597872887,-0.06174584184950461,0.03199749926639382,0.07829049137454239,0.059543037877388454,0.03046998894459835,0.04184755663538279,-0.05611211480725618,0.04045668227743682
BMP8B,0.04895616872786995,-0.0330594410010352,-0.015152873554486305,0.036038217017611264,-0.023951190283418765,-0.023203619096733363,-0.01925058755116553,-0.025872390801114243,-0.005955963448935515,-0.009003839078804766,0.01321388497223665,0.042566960369600566,0.07685036777437905,-0.005463872644735089,0.024431731317190623,-0.03595794539805615,0.025515689928220935
LIPH,,-0.016470016072623234,,-0.022889576060806965,,,,0.015600287114380303,,,,0.06198120780748034,,,,-0.02243331579424202,
CCL28,,-0.02316712635866107,,,,0.07505291681762652,,0.0609845313974302,0.010386396042597855,0.06272641648007961,,0.013242531699467526,,,-0.0037790822463229373,,
PTPN11,-0.001388368419194781,-0.008363065883667092,0.02809881111891084,-0.041315275204091166,0.0603450354554292,-0.023154525600924375,-0.004639177400618314,0.0513814517095316,-0.03981659911715284,0.050647508765362025,-8.605702689365113e-05,-0.0187158282307172,0.05804969107643918,-0.057024192604477435,-0.031239054090571556,0.055088439168238204,-0.057747480749202454
ADAM12,-0.012422511393310378,0.08618129168412057,0.0714267404177434,-0.03018948773770369,0.05650268293956424,-0.06526786079178722,0.003028570310354363,-0.050632157816819935,0.03376010478927233,0.035294467210932864,0.047212488549550714,-0.05774314363188908,0.04160704630027006,0.11940442132207596,0.08071658438941143,-0.0029313132761030133,0.05750603677601505
EPO,,-0.006816671280863622,,0.034196354089064296,0.0005009735043644101,,,0.015018152849648267,,-0.02134694223041487,,,0.01103148400325746,-0.02205917008772929,,-0.013515160533138313,
EDN3,0.055588184409655725,-0.02868998734239068,0.06311243013474378,0.017310006633877915,0.036996424791413164,-0.02395644968850079,0.0039745548046933275,0.037241702391656285,-0.003446286443966221,0.041579789152135144,,,,-0.03850015099361846,0.0973123976584759,-0.04201173153326139,
CCL22,,,-0.016096611339583393,,,,,0.02157838349008403,,,,,,,-0.0050410506189268005,-0.011858965016572498,-0.0545128754999217
CCL2,-0.027506388534130507,0.07720718827813597,-0.006367107831598654,-0.025455974712580633,-0.14949994991090199,-0.053609419146851786,-0.038805461343864874,-0.05164226554130565,-0.040310494697557306,-0.016073723723968585,0.046746692007299445,0.0011739314625044473,-0.03110459159353997,0.09133191872420429,0.011674685105277074,-0.031728485084987545,-0.00609938669964093
DSCAM,0.015641887933442733,-0.037871924431263235,-0.006580230688592959,0.06575000017512213,0.01721718343740496,0.044482818838691186,0.02777110003115427,0.0340320212910471,0.004285438953874338,-0.03190028655518203,-0.043509107486131904,0.004351833177192007,-0.0019936644542315127,0.053397797680563505,-0.011663600261956309,0.020809952785856543,-0.005784723837445013
GPHA2,,0.018761361106454596,,,,,,,,,,,,,,,
ANG,0.03366638906099086,-0.10579606747744655,-0.042215792096381065,-0.0376776944466808,-0.051207435352032565,-0.03910839237516023,-0.014170122309887644,-0.029222841255828125,-0.006098923699811629,-0.0047911202193984094,-0.04290041298846301,0.04335366629600036,0.02610979851731402,0.10942950617432814,0.03563962301591585,0.07449391033504578,0.06112811799930047
FBLN2,0.007163242920592042,-0.0006694988813335112,-0.029272163345173376,0.05121428563795948,0.13418013540542642,0.026625097052860695,0.03505194199004834,0.034171966297986245,0.08621630990971149,-0.04295049710365968,-0.05662721200268395,0.04345614282086637,,0.02212288331803328,0.03694378139711924,0.019931283500132395,-0.011196323483853805
VTN,,0.05931027200649947,,0.014538783027051378,0.026137847305168306,0.09825971072243929,-0.03532132034499486,-0.015306971269823746,0.03780799903092971,0.0015190080299978368,0.04411831122094749,0.14658394627040092,0.008145179172346051,,,-0.017500308749400652,
VEGFA,0.013336996258081305,-0.09566544181092398,-0.03776910484058246,-0.03530531251737263,-0.13052520580387722,-0.012109520366905352,0.002740389247430925,-0.06600236157825375,0.0009954965144057207,-0.06575994057365683,-0.04299965123718366,0.013690907689629042,0.006162429111461592,0.09470108225067891,-0.008735193032146144,0.020762683473925868,0.11496929544151195
F10,,,-0.01837326374729823,,0.002464413434693904,-0.033443093623005425,-0.03407137367135655,0.045130539009195454,0.054082183386296175,,-0.03219189010849688,,0.0046520272217453066,,-0.0022613051317840202,-0.0066125032585335995,-0.0430270815025725
SERPINA1,-0.0675881336421236,0.04713121437492666,-0.01770930340608111,-0.011256461378166339,-0.04781809805439339,-0.013822356461646469,0.015094365555137169,-0.009804950832225328,0.04538874446711637,-0.07418057509117768,0.012610244677375877,0.07142676769644275,0.03003578567168392,0.11802581133288136,0.021152396494456004,0.03511497989966293,-0.05584403081941386
VWF,0.02789301411841309,0.05683367504747269,0.03366735513970945,-0.016231414659520906,0.08290061435681613,-0.02710266586150886,-0.02260783917783135,-0.05671996002154238,0.027089095027980695,0.058250238118157466,0.013284258533023348,0.010647804402963198,0.006733423124290686,0.10245454598292203,0.06309156699952663,0.019580902651103196,-0.08915976914046253
GDNF,,0.014871974174347588,,-0.005169119996851902,,-0.029934532496733897,,,,0.0564289240583059,,,0.023098276851637872,0.12438722213864957,,-0.018925326551968727,
VASP,0.07380260967433654,0.04210931218756667,-0.028090425244899533,-0.004094750734014825,-0.049156033110968896,-0.0520052533366178,0.005951410185223015,0.008647245354883034,0.004720144916366381,0.037095505299623424,0.07953179397404601,-0.021901787070524866,0.008008454349376595,0.09657963622427637,0.06853333072143403,-0.02775319174922506,0.09348036367216424
ADAM15,0.06418049034713123,0.023756314421843776,-0.0036111449519681243,0.020435699123530403,0.004805558549794505,-0.0469039939499751,0.018184162842323236,-0.04261033289677296,-0.01600046979609656,0.0016377941812363529,-0.06226381835454251,0.028042054932066907,-0.0018016825621826403,0.0160529925225233,0.04778021517932137,0.023784533834587028,0.025364270396418417
WNT2,,0.08225706250579219,,,0.02697269016631469,0.026933003517798423,-0.01563055910437638,,0.0420002089326967,0.048948222502657665,,-0.012420293969790924,,,,0.006555820866766712,
CALCB,,,-0.02328761308168211,,-0.033204812804879746,-0.01949315464365098,-0.023162768730518937,,,,,,,,,0.015754656082972742,
OLFM2,-0.034923369795899474,0.07708552147280903,0.05053862511274663,0.00273198094106352,0.04718870795454476,-0.032200295342714375,0.012995978302859675,0.05356232231708848,0.016300062200548655,0.0701991686847334,-0.045889413258333844,0.015221303966646752,0.012673265929449635,0.056271510319556496,-0.009592185526744299,0.029801191964401952,0.019822791257992668
MFAP2,0.015334955301619298,0.07168181434308683,-0.03495745136023522,0.029252646961420988,0.0691642696815519,-0.03283414480557338,-0.009760137549984468,0.027694704901900253,0.04046325074475781,0.05886742455741995,0.016828660510562962,-0.0538292429539886,-0.014723689333088342,0.12165645592393039,0.020007760764085405,0.018279678725930833,
HLA-C,0.07109638265894434,0.06542468693796588,-0.0020487100041946347,-0.02028553311010233,-0.07181038025062528,-0.050899792778505225,-0.00313042335920203,0.019033549942798492,0.04188693824491038,0.011930992820010781,0.061454617945745034,-0.01460331190269774,0.034814551459837084,-0.013884579534149628,0.017376881563642546,0.046197191462223605,0.0920810736332711
THBS1,0.013777732362561055,0.0421275145166912,0.11441461675701281,-0.07072514148605011,-0.08254123216159512,-0.011089896541037704,0.0650508077331459,-0.014368493227025112,2.0174088839039736e-05,-0.004338694853049688,0.08927134448228025,0.00980015406584848,-0.05781869628800177,0.07611829532376481,0.06367790947303621,-0.07322810243353577,0.03702567639942464
HSPA4,-0.0024067699327385396,-0.010061597962486067,-0.000859315062358093,0.009095974265303147,-0.009043765650540072,-0.02658850206884532,0.006996078460137364,-0.04538448070265042,-0.0611272020006539,-0.019961086122396568,-0.001667059055718034,0.03911790580071875,0.06911242908825564,-0.03016968309464491,0.002631803002941595,-0.05244046158932367,-0.07267026584801262
LMAN1,0.05822316449526476,0.04056088111550736,-0.026727503907098302,-0.023777210155794516,-0.07237145367029425,-0.018247500413383664,-0.05029920360164794,-0.10447782389994252,0.02717888980913336,-0.012582091645793787,0.0016662451984925516,-0.09894629671599642,0.026972857473821634,-0.002533461115805499,0.027155740903207375,-0.011095474748297642,0.07357544733532113
LYPD3,,0.12421754019841146,-0.01483772579607878,0.15105251737993286,-0.027489777089961906,-0.024170070761553756,-0.025363255779985307,-0.03262794789743714,0.04966754174362336,,0.013495424612689934,-0.04747019852612675,-0.006419319519326279,0.02392581940980957,,-0.02152536662856031,
APOE,-0.02058399041362641,0.024999891282718262,0.030866958283717095,0.006427664612666985,-0.05181283733558025,-0.016019333038138517,0.007452030765051473,0.03294595577246917,-0.012188237788201299,0.04601343490588997,-0.006852115645430581,-0.1536876455951429,0.0002816236221222815,0.02956454559919389,0.03228396831818306,-0.009038218298365337,0.09991392333654499
