,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.04563871068282911,,,,,,,,,,,-0.027454046602751362,0.010419214320996219,
BMP1,0.012626665892943244,0.048835130586048874,-0.0008141397387973848,-0.027246839487864175,0.02404108656768226,-0.024590607457160074,0.045262893834548366,0.10005728992975373,0.014627669656873059,-0.0030219736600908525,-0.028729731410366766,-0.01860708446147289,0.047753614370419466,-0.011149070518681347,0.040439092250563226,0.14406349752189346,-0.04850200204063813,0.028483354877945687,0.09465455873283385,0.008399110194662267,0.07468347071703231
NDP,0.0028492243013686185,0.057827704755078785,0.015780955140825035,0.02079341812571731,0.011118705567426548,-0.023453856354416054,-0.053769637906453116,-0.011359678583870464,0.015380461004732478,0.006478484269123963,0.046712011942678884,-0.022012860552392648,-0.032893810627175286,0.09851137007094922,-0.0014158859912788199,0.04200154488481686,-0.0012623281187968045,0.06986021594686445,0.08333057531598334,0.045050793335306344,0.052574101502856505
TNFSF18,0.01682621647224303,-0.043418148607473804,0.041818418069915056,0.07955863090506606,,,0.01675794382193057,-0.03379523591720938,-0.0020660400115070352,,,,0.12598203941944602,,0.005213765645140171,,,,0.0075778106055009896,-0.009335373424900527,-0.021029829463319463
IL36G,,,,,,,,,,,,-0.01334979782054894,,,,,,,,,
RTN4,-0.026872668143231426,-0.013918228112261859,0.022303707999399767,-0.009473692567497959,0.03770502897906145,0.00970475757901088,-0.0039328130238906744,-0.1360082637195302,-0.019489044597935802,-0.049879892618422336,0.014733566583420139,-0.008359547292347032,-0.07231458778573534,-0.006933393021075894,-0.006887713849127,-0.02269043217544369,-0.08407480454915786,-0.00036535406349135743,-0.08146628555021267,0.04144537839040128,-0.017317424419944705
HEBP1,-0.014233321335759249,-0.019007740351003555,-0.045905377044667475,0.019015533777027895,-0.05007796005068972,-0.050778457129844315,0.09063428411495736,0.03757253824169725,0.04280197792918711,0.025600547639081515,0.008473278441448835,-0.007631047219521734,-0.07072701206457815,-0.007356516740881777,-0.01226218273679329,0.05587780199295129,0.027959564377672073,0.012096391103972991,0.03788407912630274,0.07966916705607578,0.02831406835099118
WNT7B,-0.026111438455577042,-0.0004365604888448007,-0.03208282095698713,0.032639163517876,0.04188650570224941,-0.019274192986382405,-0.013583892230484606,-0.06031529945727749,-0.024303689735652244,-0.01721959293347918,,-0.01467296625416697,-0.026980688209622995,-0.05731187045202299,,0.04808793145130978,0.11667205535410631,0.03534204517516662,0.02512249113985046,0.022875180271199867,0.10065909044728923
PTMA,0.05029206062392837,-0.08804844022694906,-0.0018959058838928407,0.05009536190361043,-0.01706583772329857,0.0008806186738703297,0.04831780581231618,-0.07896280728149155,-0.06521930253733911,0.05599245128347302,0.033524470101207286,-0.028738179334462776,-0.06073448803652617,-0.08562416378395614,-0.0005105933212546348,-0.1965084490621998,0.00511913672496484,-0.03592171264217275,-0.10475009867800195,-0.043304395815749464,-0.05135407039120546
FASLG,-0.007645801645907808,,,,,,,,,,,,,,,,,,,-0.021145565645775292,
CEACAM1,-0.03625597106417787,,-0.0032381842015865004,-0.0174329154822111,-0.022886274309960767,-0.026782891870053196,,0.07780954221523669,0.0329309334641688,,,,,-0.043157275651149206,0.038521068898168066,0.06413156095086082,-0.027317230239998307,0.03417200096257929,-0.002876485015845753,0.05885447974070294,
PDAP1,-0.043516383391602194,0.022196733086127386,0.011672176627178298,0.010393072031801984,0.014032129904817734,0.031109830831164434,0.05533558572254968,0.101934921541872,0.00037491026401061713,-0.02902731222731157,-0.026976102480135083,0.004533260535526418,0.09666008752859313,0.020290420772184875,0.033157332855520465,0.03507407597678445,0.005322688751007987,-0.0044873605675076235,0.008383747466282643,-0.02399798110292363,-0.02860027663146752
QDPR,-0.10709532895215057,0.02157034508885613,0.03412103925998395,-0.04348419898236223,0.011072063411748984,0.034294480613736904,-0.001396692116604931,-0.12884747864470147,-0.033896483143279595,0.002270508294508751,0.00633735243647011,-0.027011052531356,-0.031450868885139656,-0.04468657952246859,0.019240639925048233,-0.14834459107088235,0.06742553885480754,0.02791016664137757,-0.07434099110076202,0.017686774723779056,-0.04995971028605261
POMC,0.014415022054573732,-0.05172529500256314,-0.014348449570695702,0.02190545165923571,-0.016769807669097782,0.016328107485388443,0.15005180148844507,-0.05732765421254686,0.03307254819532585,-0.007546466132713888,0.025762357372818425,0.021046547893221842,0.08483586505299544,-0.0607446231302294,0.012218625678887146,0.027635151417370808,-0.015859392974958437,0.06642679460375579,-0.05241608074209291,0.009674432648624111,-0.009252723998910124
