,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GAS6,0.0650713106188339,0.0036088309943050137,-0.008648024380541576,-0.03756542714359929,0.04515201645735618
MEPE,0.08521643478950432,0.0471123382551264,0.05770100987456504,-0.0275404178611777,0.04859228622592046
SERPINE1,-0.07181496665032112,-0.007066690586820295,-0.018359963124294474,0.0884532796225768,-0.03823619065225586
RSPO2,-0.024470336398328196,0.0582358250267592,0.048714133747613075,-0.01841247784394684,0.10763836046360095
SHBG,-0.026221017156321295,0.01771111697987988,0.02232758602803095,-0.038662978813197996,
LGALS3BP,-0.010451465343299597,-0.05740887409187499,0.01340793409024868,0.05722701440811315,-0.12248687327758281
LAMB1,0.002445530660995627,0.0024926582098213335,-0.006196828528159581,0.02371596648083622,0.07842796719444527
SPTBN2,0.006943814995137352,0.026371681356477522,0.018196775965868155,-0.0494572163075518,0.19692249601179204
COL1A2,0.04468953798320493,-0.016292066835596128,-0.03926279666382206,-0.030690210622969564,-0.015167182268624608
DEFB1,,,-0.005640446612549346,-0.02658929931479482,
WNT11,0.036007774347522774,0.0863442201886851,-0.019978922055945505,-0.02387105762913141,
LGALS1,-0.029226767166449657,0.0363247494072525,0.03220966384388658,0.12315079029690153,-0.03618826852288459
BCAN,0.03479329227688879,0.012328445985416681,0.05323934400387699,-0.0661431974433645,0.053986288170459196
ANOS1,0.0406933348431816,-0.021179022752038295,0.02794290563208601,-0.08262835464867804,-0.06714619371116487
EDA,-0.011479467803470344,0.024268844604660895,-0.0334834621023976,-0.042315693503472813,0.045260996361417394
FGF22,0.04321867686055021,-0.021544626956370768,-0.028852115824138932,-0.003131146512183229,-0.049567401740021125
SHANK1,0.05252161274155651,-0.016024117387293584,0.005486267465645825,0.01970566382580734,
NPVF,-0.019805645429820183,,,,
RAET1G,,,0.06981277220655852,-0.021984114982657607,
TGFB1,0.008512404235544101,-0.02086061540445637,-0.016907079627936427,-0.013789687566665456,-0.05144962348172617
MSTN,0.03550467124092217,0.04513235918572611,0.01274282186088635,-0.029727078259838446,-0.03597810917252289
WNT4,0.10317834518375565,0.01134411078277594,-0.007976837254317791,-0.04972809285350227,-0.03216168755421918
TNFSF4,-0.003730932169230358,0.001917023325635215,0.031194652924643216,-0.013986484074498394,-0.037511854150764155
NTN1,0.023468707819027067,0.002979577718154746,0.008289246889778664,0.03705565616879053,0.11155401131158545
CXCL12,0.07379316622322413,0.052846923526079906,-0.0079928522892105,-0.004038278092008899,-0.028100038399465087
GNRH1,-0.000716950938761789,0.05441834356005793,-0.03575152930102478,-0.013156514150530286,
FGF8,0.027900769223048287,-0.02589119585700557,,,
RIMS1,0.04948350870904737,0.01612976365094156,-0.0064891885093446644,0.005838634583855328,0.19749755355505388
FGF14,0.06169161786820213,0.05948931263356036,-0.034611670162956944,-0.06357287403809997,0.0820297843434973
IGF1,-0.020689758417224428,-0.03613049037112758,0.014018006553460933,0.01785611283207373,0.07999368342072832
TNFSF10,0.050254849941673486,0.016101989798721912,4.874432981654914e-05,0.03823632762770707,0.11972042149480876
GDF5,0.004942256242699685,-0.026353179672998592,-0.03215826645928988,0.03028114697817287,
CHAD,-0.029011651361572258,0.05382714968211955,,,-0.042290328618177137
RGMA,0.03487997603268117,0.044967885418668425,0.013024366879396362,0.01379477884258829,-0.03499518773057196
WNT16,,-0.012796411144532505,0.0011137759404232091,-0.017078467674681422,
CX3CL1,0.03142579236188777,-0.007877097425671071,0.014751549731810348,0.017851981887152292,0.1263036754525604
FGF1,0.042678120088753616,-0.02172239053146734,-0.044866619779197266,-0.09900449051954781,-0.13745436887984108
ALOX5AP,0.03133266275271546,-0.019909205462781,0.04323257306497377,0.07116824364436432,0.027194651953972675
IL1RN,-0.035735412207976054,-0.013237945947671649,0.02682051985122285,0.12898010600644236,
PCSK9,-0.017275712173985984,-0.012420916001472897,,,
FGF23,,,,,0.1907110626930474
NPW,-0.061784075184858185,-0.03421532829633232,0.008594666655860778,-0.05007842416690657,0.09984290658084209
CXCL9,,,0.05001429186911792,0.045449709326062106,
ANGPTL4,-0.06391571252872444,-0.037323419957943194,-0.002070783664977814,0.11161716018921336,-0.037979307294764716
UCN2,-0.029871541912217005,0.01207823144526632,,,
OBP2A,,,-0.016909898178312625,,
COL4A3,,0.05477982978045742,-0.02735352132762655,-0.006470429066524531,
NRG3,-0.0035867035883061526,0.01796583607775085,-0.009156529908661419,0.0031432722710000257,0.055891668311059135
IL23A,-0.017275706147493585,,-0.024410787433152958,-0.02951265807874721,
COLQ,0.13667492641622225,0.0446281223599893,0.03085890002120783,0.0016685091460206653,0.11572309560307895
SCGB1A1,,-0.014371076843523421,,,
TNFSF12,0.007010244903486312,0.009538469207046997,0.013487862860824226,-0.055455653812706125,-0.012133069626560552
DKK2,0.0006931659700553579,-0.016541740990730514,0.03187770432480885,-0.037266900688292276,
FYN,-0.010776749951298655,-0.02883462940484944,-0.07565675802189972,-0.05726768504773663,0.029917014614950208
ACE,0.07783153403377904,-0.0016209548480787656,0.020295944763066554,-0.08562582898552654,0.09246470950592009
IL18,0.057192590101956466,0.015099312214390247,0.03101833662042417,-0.004039043254177342,0.06742558865778382
PPBP,-0.021152440798715953,,,-0.024639199854828875,
CCL27,0.05451833582578346,0.06562872817807781,0.03802003283754164,-0.021096595858869794,
SERPING1,-0.013970431933435704,-0.01952070829280209,-0.026287811185210716,0.05762548190041064,-0.0067892060051885595
AZGP1,-0.03435740815973702,-0.06679413042105062,0.011942561309845815,0.03968060907599996,0.02516036485488883
INHA,-0.04147018732552919,0.008078105077550834,0.035648647554287295,-0.026997289331979448,-0.025179072218426572
SEMA3G,,-0.020606954162711074,0.0015307807381458062,-0.0003309937611565767,
OXT,,-0.012034280082980017,,,
COL6A1,0.02689712065029536,-0.03128562437689172,-0.06713481863460619,0.04653771798289168,0.07020387166260582
FGF17,-0.020992000901795524,-0.033188708016482875,0.008947463571425564,-0.009375765699755347,0.05983139763475451
TNFSF8,0.014259473546094782,-0.012796412833528368,-0.0257244804933253,0.047103790036763606,
FGF20,-0.024958349115084447,0.031832073168918215,-0.02773439307192457,0.0039137658536777635,
ICAM3,0.044198361446417055,0.016065550212619014,-0.021892666213643084,-0.04066263862739022,0.04026190080611331
LAMA4,0.06878793277771623,-0.03464497763267283,0.020545181200746585,-0.011483960792338758,-0.00032072327686789387
DLL4,0.0848585278775554,-0.02289836979587709,-0.03759016078658906,-0.04588524327622178,-0.03995904190528265
SEMA3A,0.062457210879779096,0.019551388872127675,-0.05654406366429256,0.02711622586856449,0.06286223978684884
RLN2,-0.015871245666035053,0.012211902225313301,-0.018592685769145665,-0.024129566420615506,
C5,0.08519098555153931,-0.03103152871027484,0.04942463517256243,-0.007155405284817195,0.1035426309192243
COMP,,,0.0145892558111968,,
C1QA,0.034836008022377754,-0.017446228663523168,-0.017952526754687264,-0.019618014824779872,-0.13065533799026455
UTS2B,,,0.022857079040892306,,
COL9A3,0.005103554295942274,0.07517418659712333,0.05107329344681422,-0.1124091847699866,-0.008475973786697242
DLK1,,,,0.03654677380719012,
HGF,0.05616626611009286,0.04540471454762372,-0.07000200494604655,0.050177973648422074,0.012120506635555596
P4HB,0.0016210653578418214,0.0053013570258889295,0.04643391563837942,0.10607817812024392,0.005091433037090638
ADCYAP1,0.030888934140293055,0.01730341009062316,0.0005710914846798156,-0.049725263885409085,0.19382885197361133
GREM1,-0.024519253996432955,-0.023919702838811924,0.009801296907579412,0.039727107182114314,0.014529755745300384
EGF,-0.01940521543835065,-0.017671403457580163,-0.04639771658479422,-0.017551315155464604,-0.001074552838212434
VEGFB,0.01777836878249276,-0.03222988126797305,0.0034797896219401067,0.06893264429797794,0.058020831989169006
FARP2,0.034411423043411944,0.016850937916792822,0.0339819354057436,0.012292156820225804,0.022400720901329094
IHH,0.0005217058410347379,-0.013864957751393178,,,
LAMA2,0.006996876688884741,-0.05838589689410773,-0.0469266028977211,-0.06928437236989586,0.0662254663985389
SERPINC1,,-0.013692343643888123,,,
NRG1,0.005015557264604114,0.01899289902776216,0.022582694837520748,0.0046261669810088515,
SPINK1,-0.023226849150234798,0.027160883445975736,0.07500911550537102,0.1595749431074181,
EFEMP2,-0.06258770048807873,-0.004358593245992675,-0.01003586223219087,0.03309222524982392,-0.007420901139765203
SELPLG,0.0701745785856944,-0.020107251956524578,0.07466946413578471,-0.06776450366771135,-0.01526640391037096
GDF6,0.03745595247675517,-0.021328572360734616,,,
HLA-E,-0.010505392042263202,-0.03174312283619506,-0.030568392365535078,-0.039515366328024396,-0.05716406074361591
PTN,0.028868937883735547,0.07757730404873153,0.04168442618073215,-0.04421325431646672,0.02648794686561641
CD274,0.014592384111059302,-0.03502960833183082,-0.07856131717215777,0.06334559916578024,
CD14,0.06915153004202694,0.00882825759989464,-0.01121264761566875,0.001180688776422297,-0.06648154311961837
SFTPD,0.02440817685188595,-0.0163283195608576,-0.04459374676703301,-0.0033523262485802567,-0.035454528853027356
SLIT1,0.007886737419775601,0.03689213327620366,-0.04158545872396635,-0.059801181527078404,0.03630449896578344
CNTF,,-0.0140355733000328,,,-0.035454680993982655
BST1,0.050419874683436894,0.06058946843232656,0.007295507525745777,0.04208860850110856,-0.036495446383054075
AGTRAP,0.014355228081859062,0.004262838353538041,0.025077333979902843,0.01734107849267494,-0.0583914392140693
LAMC1,0.031093830108993057,0.03910250128762608,-0.017657742976576976,-0.017547560994277487,0.09375363793741272
COL6A3,0.04656823037966719,-0.010389773262072964,-0.02709819263030544,0.021522770012938494,0.11566866855108562
FN1,-0.010818138958062305,-0.057291618085100124,-0.019874840987791527,0.040924452705635564,-0.061768178244277334
MIF,-0.001242631778182422,0.10282213219726045,0.06672975787442359,0.05856049928456334,-0.004868375479779936
JAG1,0.014748420147312523,-0.0015177729350464764,-0.0400425537219107,0.04181989479393897,-0.010540486402734441
NID2,0.05846896633529723,-0.012718688308066705,-0.0151356921095789,-0.008189585724506072,-0.055768017368884426
EFNB1,0.03673051675864585,0.06474707847220516,0.03915818670018503,0.028804200119396623,-0.010092223685742033
COL4A2,0.06672343478688648,0.004135568656071285,-0.00691351293187824,-0.08446976404943708,-0.005436370530199737
SPP1,-0.029163738229285027,0.016004856217128112,0.02218835871756136,0.09258606322877855,-0.23113002062772514
PODXL2,-0.016293688812215587,0.04288569335319786,0.04352119942480244,-0.013130545007977954,0.018906801321631455
FGF9,-0.019216188079244596,0.07556675711183612,-0.00949127026814221,-0.035550290707434505,0.015433388124913143
ITIH2,0.0705589168235933,-0.057117903595197174,-0.05187136617844529,-0.03083649791453968,
ADAM10,-0.04173562296733571,0.04756430646349675,0.007511213152777859,-0.006518152539982754,-0.035383292007773445
CFH,0.08382661927197003,0.0007480218971108851,-0.0022650051730556124,-0.05168372327960737,-0.05724584487092951
COL4A5,0.008740661545396487,0.014181388133836393,0.017885218836736418,-0.021077333889488414,-0.10015790071201325
LTBP3,-0.04473178365236356,-0.0577839968798663,-0.04774254977782762,-0.029579657244149658,0.03942581431320484
GNB3,0.07332565091400679,0.06394862577158485,-0.03777177058890639,0.15080869789712945,
COL6A2,0.027721797489756717,-0.03026476621636822,-0.0035961425944476513,-0.010340372873983783,0.04536262393412683
GDF9,0.019867985946250596,0.018246964069335195,-0.0379181643620465,-0.011073091760724824,0.055362038830202576
NCAM1,-0.0363032607082907,-0.01174041623122344,-0.007152438504145851,-0.09363146418390607,-0.032918752728718643
APOC2,0.05374840486417594,-0.016398752554595365,0.008729946890463934,0.04051334419625699,0.03425075571373995
BST2,0.05279088432895694,-0.04636990569755939,0.01972043851699109,-0.01958101783816118,0.03295306300458212
COL5A1,0.027298446709752327,-0.03466708050775081,-0.03618862778201132,0.07657036602554941,0.012860692653376117
CALM3,0.06155729326789869,0.013708331730262988,-0.010157097232205876,-0.05743762474204281,0.213239546139564
THBS2,0.017517482132878705,0.01998598797407524,0.006283820588168159,-0.02110820851904084,-0.03955724236309681
SERPINE2,-0.062140563709459494,-0.04613791284495903,0.002574098073441812,0.06571864817084254,0.00644046977838442
EFNB2,0.05153161186379773,0.0007845075418047347,0.034022215834774466,-0.000908280675030125,0.06826154288235933
PROK1,-0.015871249187000364,-0.013161711695526039,,-0.027517898624654,
MMP9,0.0159200049965375,0.0062211130665159545,0.01135598541761671,-0.01261541959941518,
DMP1,,,,0.06431986081790418,
NPPA,0.0208364134096337,0.03494366872903279,0.0009847677006436049,-0.05764509390722422,
APOB,,,-0.015270904391389818,0.027100336955416665,
C4B,,0.1424674771189008,-0.016909902906523,,
NTNG2,0.004598075625367294,0.05617923027725037,0.04620901702138956,-0.027964634818552363,0.03281907534236293
LAMA1,0.045604131695294176,0.015219774671694471,0.04652011295781259,-0.00047239748616128484,-0.02544051481835851
UCN,-0.040378696260382624,-0.030551001462526282,0.07463438369912419,-0.011092877957389363,0.13335361596180978
ARTN,0.028913620647207428,0.033677669608780283,-0.03880571525817892,0.028144605185919123,
PDGFD,0.016575478733908248,0.018228192008791173,0.0188265665867435,-0.012777736032192276,0.06490480792838774
EDN1,0.0010841738613779912,-0.0027747891294396536,0.0005881360792176944,-0.09675358040647795,0.12195262172657897
ARPC5,0.015358882649911459,0.0609946409773432,-0.04932812959579554,0.06025807368664327,-0.004138680209089182
GSTO1,0.024169377279881245,-0.037471043513205085,-0.0007975568978819826,-0.028267336370064865,-0.05826057743739395
PROK2,-0.013790874685772985,,-0.013923511688936708,,
SYK,0.04751135035538148,0.0031315302003282986,0.046711728404571884,-0.06067527508562444,0.020900959780433118
CD40LG,,,-0.016514450252340763,,
ST6GAL1,0.019284064737260867,0.032656580395290194,0.021061445923266035,-0.05386218957177231,-0.054021621356381826
WNT3,0.017683184073683907,-0.026166796469607456,-0.03455284049585657,0.026987192251265064,-0.026764371461286112
HSP90B1,-0.06013497520007731,-0.01604342511384573,0.05821846509892679,0.1171307900528451,0.023424213894777363
ZP3,-0.025596416585616052,-0.022997532169179893,0.05873002183425765,0.0072546432858228635,0.10294494454868665
NRG2,-0.04842724393139126,0.04608474649580234,0.09266736295389641,0.0011435673251769956,0.07329457692594354
MELTF,0.09645975571169411,-0.025441205976452736,-0.04541298692081331,0.01652958576701749,0.015559106886557051
NLGN1,0.010179563482424278,0.0412654344606911,0.0079880185631788,0.0009307895542827284,0.0041917156053314425
SLIT3,0.07199785869749549,-0.03641622818654906,-0.03292678266018943,-0.08886691733987752,0.04358411789985305
CCL8,0.04964428172323528,-0.0016597183286699996,0.04752221822887228,0.08759503075863649,-0.04364121786543756
S100A4,0.03516556991723179,-0.028644901823543886,0.04335249280325617,0.028890761417383354,0.12381779882553391
TNFSF13B,0.009190330504998626,-0.02843446681484326,0.004228674583961731,0.05611324975643626,-0.004732081275617554
HSPG2,0.036008373634388295,0.025648351659970398,0.00329722616830805,-0.07356652695216197,0.11808074939602836
FAM3C,0.003822221900721116,0.033676716120575156,-0.015323207955091706,0.039950407253515466,0.13213500842041376
FLT3LG,0.04985940572649607,0.005775344051939791,0.04932775921245091,-0.07622397221397,
A2M,0.05669965121979714,-0.01337720421269235,-0.003242164850939994,0.04895740163553351,-0.0679893332756638
VCL,-0.040970396674680144,0.017159815171561756,-0.06132049036164664,0.004564078473358183,0.16511762507050784
FGF2,-0.0018313556810827063,0.0565669547273706,-0.08186802468796232,0.021876545338260812,0.055955410581618265
AGRP,-0.016352018622178836,-0.01351765766452986,,-0.02053913896626718,
CNTN3,0.16186954359360264,0.017689966769226646,,0.0010852804665315398,0.1631243112493502
RNASE2,0.030386069410877393,-0.018260709390276134,0.024811530204502094,0.01014436263042372,0.0591353967270787
ADM2,,-0.017255693264496462,0.08943812125377985,0.02330626335764065,
GAL,-0.014261853708330873,0.07024060095973433,-0.015484672666489207,-0.013393236668860813,
IL36B,,,,0.16801333030541804,
CXCL6,-0.029119412536981925,-0.030150686087148444,0.035175574784637016,0.02133336060411394,
PDGFC,-0.024826062968444206,0.012528368032118365,0.04514225458269086,0.0268243765841185,0.008833367021112348
COL8A2,0.02694581172781304,-0.010952306816310245,-0.00134783727941898,-0.04991040721231075,-0.03384259267305951
SPON2,0.059061151100516913,0.014282570797285944,0.0198902986713884,-0.04618913404614909,
LCN2,-0.034566226521901285,,,,
SEMA3D,,,,-0.01621698497772492,0.058625282384811635
BMP6,0.032118908790024006,-0.025092678574694324,-0.03235123828084978,-0.022538020992535417,
TIMP2,-0.054441276152134885,-0.04773708623162019,-0.039704708616186316,-0.037031692125344746,-0.05126252355625361
EFNA1,0.013951323737187684,0.039635506200317826,0.006140092487861741,-0.020008826461139273,0.016003896560940957
S100A12,-0.01749948074846042,,-0.01710442272462989,0.0063330935676012,-0.043641338374927854
TFPI,0.027796904548320456,-0.031318755280115504,0.04135268128797706,-0.06524811613507422,0.041567041545316714
GPC3,0.049746557874946674,0.030467674810480138,-0.011219530277141164,-0.022791823729197993,
NMU,0.07018042193008434,0.03109554288421517,0.07524980958986889,0.013016348677014197,
SCGB3A2,0.0016309401181237785,0.06260847458455229,-0.007507785534500447,0.00018572729824390855,
LAMB3,0.03943865345117148,-0.02899986601933275,-0.009808519083098665,0.07299883992254859,0.03150023945976341
LGALS9,0.0317506682412862,-0.02793520538353609,-0.008883949226300456,-0.018201759239974306,-0.07652995718716106
VIM,-0.020080116744021614,0.02428108890995491,-0.03967511509632919,0.0821104153488648,0.06888152540215699
PLAU,0.0667654488161258,0.0373822276574991,-0.06512077303968428,-0.01861867813955975,-0.041832425960376576
TGFB3,0.07431307154760976,-0.030952516412028997,-0.004586014160944887,0.053599644342392345,-0.09178662612537083
APLN,-0.014387517757609379,0.0209609313365908,0.007503954495296749,-0.017302069760876816,-0.0751887080577678
SHANK2,0.05090496441620427,0.0339400639895496,0.00976516980452946,-0.08556874841157394,0.07604355858869563
LTF,-0.01636769087774568,-0.025813775572219977,-0.014235606970732074,0.07501168939437239,-0.1002392991340251
PYY,-0.023125046185093395,,-0.025917458076551003,0.07718646258794142,
PENK,,0.02327461855579628,-0.01859268784833933,0.03290166356278606,-0.027243250249261795
CTF1,0.011624625861939169,-0.020634093063809943,-0.04159806923541602,-0.029179748651628847,0.06238010769678792
COL3A1,0.058168480441583265,-0.01500951081283435,-0.06720176521836334,-0.053033504097317,0.0337246632674083
S100A10,-0.012213105482365863,0.03305374933241888,0.061446453056090984,0.11434738158052478,0.02678563224256645
FGF13,0.005698875168747689,0.008871031383134423,-0.025649127638347775,-0.002104029397365001,0.011539572259142858
SEMA4A,-0.019808283866605415,0.03743651755801247,0.0411383616427468,-0.03462563148324981,0.1200495652985701
EFNA4,0.028831631753987817,0.03091814440475518,0.06621627572196186,0.04979763626329917,-0.042290420361251475
HSPA8,0.09979980520784934,0.044745478187580866,0.05754255777266803,0.021726291059483736,0.0635690772008092
NPB,0.05139098045200401,0.049568790980959336,-0.04535925975964525,0.06995722005532375,-0.03453584375650576
ULBP1,-0.02133853798841125,0.039286936737164685,-0.03312581608543688,-0.02989806140577395,
SEMA3E,0.05713896517609674,-0.017604599421586552,0.03151360069232446,-0.0355272953373792,0.022706968351302197
FGF3,0.05033894439810159,0.01560242460178228,,,
ADAM9,-0.014694901492238887,0.023021061187636978,0.024182978088229317,0.003509532217865696,0.06320784209620137
ASIP,-0.004311896649895727,0.052340717268973054,-0.016779751654620655,-0.061863450777522144,
IBSP,0.016454159691667136,0.02380025405323731,0.008609358655080543,-0.002954699652950963,
MMP12,,0.016727084691492845,,,
FAT4,-0.04677739260179441,0.007162880368935358,-0.0600193293905767,-0.0065953204735839386,-0.0689906280328509
MDK,0.07230372722905454,0.005985629407561357,-0.029361423356848337,-0.019038915203139876,0.09851791376161403
BMP5,0.05064741077165993,-0.03067068158828724,-0.0291019895711918,-0.03655309522768554,
CAMP,0.015848051813869772,-0.01873904115316343,-0.02031201997214296,0.04452891129562717,
HSPA1A,-0.008125961235468552,0.005799234582409574,0.03608475691769841,0.011151096478746183,-0.00219100754136507
SEMA3F,0.0432708627969117,-0.02875044989399794,0.03928316321394086,-0.01985410663631038,
ARF6,0.007707089915839642,0.0527219643609877,-0.060445912919664335,0.02291339627294391,-0.01734640782311824
IL6,0.04109547361627157,-0.008366310358282026,-0.017025834311001135,0.09996628480756889,
CALM1,0.040043046450667884,0.017521539558345366,-0.020261990725851473,-0.06878845076683607,0.18657965710226246
VIP,,,0.05972875180649781,0.00254289278105154,0.12124766405776924
NMB,0.04529535418228804,0.04768851015104538,0.03957079209587176,0.006947602117995485,0.011161784582591042
CCL26,0.028727166416735915,-0.022779169311382623,-0.03048304109840174,0.002345587556079737,
FBLN1,0.060555915421800006,-0.003620057420535901,0.007195058134939008,-0.0883626509602407,0.003591395339065064
SAA1,-0.027381701864583007,-0.024903580947040007,0.03597288829504738,0.06531023509181633,
MICB,0.09025986162510129,-0.026957701693259627,0.038332278509252096,0.01950061984594982,-0.03438703867371058
MMP13,,,-0.01859267999361135,,
F13A1,-0.00878253716801768,0.03330300177075487,-0.09031055945525325,0.05866669202879524,0.09906916711687434
CXCL11,,,-0.030290084676566607,-0.021302163219621466,
COL5A2,0.06464857383059446,0.00491835664351973,-0.0348631711820659,-0.004125648362865998,0.21145717630666863
EFNA5,-0.013884533865209044,0.0025409510314214727,-0.022690675316865166,0.01826367565087532,0.07290747495329031
AREG,0.045522603551990795,-0.0278988770904644,-0.0684342762459187,-0.0026966381975058375,
EDIL3,0.03796889738168201,-0.018299579429771045,-0.08493676328225773,-0.07640987410506012,-0.1284944891464209
CD86,0.035927639310742755,-0.04667220429749233,0.035178624022979964,0.00937048516258607,-0.016682956404169485
HRAS,-0.0859988910330956,-0.0322308983968309,-0.014807841457768828,-0.08569030439743419,-0.05188692693558947
C1QTNF5,0.017485081161989668,-0.01502100293568543,0.019545284799762513,-0.02631395693632125,
RLN1,-0.017720620445223594,,0.07016631848092077,,
COL4A1,0.08062460324122753,0.005929454154844152,-0.00639064371740036,-0.09275321302177504,0.041036334760940076
CCL3,0.06345611717249945,-0.04096993297760362,0.025445868876702044,-0.03455185070122588,0.00569684692487773
BGN,0.006078050933200128,-0.021414325210407238,-0.027885187370083886,-0.055508900645092625,-0.07261727692149952
RETN,-0.014744288530537837,-0.01609947846074203,-0.008566705192815357,0.009446081342764454,
S100A9,0.01572461165360782,-0.010754865449633036,0.045472991908753556,0.07977054561284513,-0.08723833232943867
HCRT,-0.01324856230110718,0.05122502490318019,-0.008900083256073797,-0.04702702318363535,-0.04408450779110576
FADD,0.019739483145542993,0.021337118909685638,0.06757218882774124,0.010910520331467156,0.0390957611333675
ACTR2,-0.04142412307376459,-0.019560804755369133,-0.06673491995973395,0.0066672825770165,0.030083281666581647
BMP2,-0.00030297313110199054,0.007618311428216252,-0.042349380475263085,0.059870331972396086,-0.005240734903750275
PDYN,-0.0073525822747935315,-0.03277902747347592,,0.01030282028089042,-0.04793017380375378
CD55,0.016600844547436485,-0.015979607340871428,-0.02823215325458536,0.06075054139159474,0.042499477289497295
OSTN,,,,-0.006106902238945798,
PDX1,0.0430486655794274,-0.0034445846302508113,,,
CD6,-0.02077575889058409,-0.017943678574280433,-0.018595643467095097,-0.03934635638130973,
IL16,0.030132455677029095,-0.025791212789448313,0.014919079552112528,-0.025809525592774753,0.08759452157017743
LAMA5,-0.016025417877051737,0.008851131442230336,0.009726737948779426,0.016294823028905028,0.06226654253950641
RGMB,-0.034723426624158345,0.006067661041742152,0.006047268916626248,0.032906540468014736,0.05821086049209835
INSL5,,,-0.025514072415971714,,
IL12A,0.05489700046183802,-0.01469939839068296,0.002312519252785137,-0.013621854284887889,-0.05037133325771713
S100A8,-0.00018750216354491406,-0.030340542385735834,0.052050430266590224,0.04202430140277568,0.09413981678910842
TAC3,0.10313489314633754,-0.024479840643324542,-0.015830805617441986,-0.027509812774880738,0.08226598713892103
MFAP5,0.027748638486296728,0.06332903134390695,0.0027430073932042933,0.1501545334699208,
CXCL16,0.02295453055360819,-0.03911995754754519,-0.025052365201900014,-0.030827104815943307,-0.005753522110174982
AGRN,0.09550706515406698,-0.00838218291029392,-0.0013616601596900756,-0.04956590870783569,0.09762563573644498
COL4A6,0.0577829647477318,0.010751618920080072,0.009009747240854868,-0.009141207591134381,
FST,0.10356358488760635,-0.043441151598442564,-0.04327744673951987,0.0002175800476500607,
MEGF10,0.05493039783701174,0.00570322419508793,0.012888961779412721,-0.09115859492495391,-0.01098024886551602
C1QB,0.05554721563235789,0.002224574058598273,0.01717463713134179,-0.07571726087188482,-0.03873139176052419
HLA-B,-0.00438357309427227,0.003567924995472598,0.027213341185455812,-0.0033522639364247527,-0.06864427621835115
PDGFA,-0.06920827258291902,-0.028857876678007478,0.007530046908088225,-0.014739119816284067,-0.03644923198191879
LAMA3,,-0.014861011625522603,0.07937680156966637,-0.0013894320291951052,
DKK1,0.07206818733075211,-0.049225026966106394,-0.04937202898847018,0.04054918194221313,0.012719997710850417
INHBA,-0.0060793402833292055,-0.026197134831493978,0.013333346691387239,-0.0023084305855479615,0.10158301920510363
LEP,,,0.013629570427032382,,
IL7,0.047858665046508674,-0.024889784758535143,0.03383487880870162,-0.05445422437475836,
FABP5,0.08059725354937047,0.09117598260143216,-0.0038747887421591493,0.06709351992187715,0.05603223865408065
CCL4,0.04114111811797169,0.020121929144218124,-9.64628186643643e-05,-0.05737823972839293,-0.0425346195308649
FBN1,0.06125488680752718,-0.047017815677861736,-0.015498379106527276,0.07292509786168343,-0.04768847987609527
TCTN1,0.006466874305626792,0.024498694040347085,-0.07077224036006206,-0.06176090521052689,0.029077554287196983
NCR3LG1,-0.011923547614948024,-0.029887353477333022,,-0.025386266935146697,
BMP7,-0.06181171654426396,-0.07020832780352108,0.061820475443671065,-0.02128462345218482,-0.03782900082521498
NLGN2,0.033973273283997664,0.0066254507559856245,-0.004473672499355083,0.0005504888896790463,0.12504546540286593
CCL25,0.06573639863611912,0.042201034732792395,-0.0229680390344418,-0.026114053299143066,
NPNT,0.03241446195890781,-0.029471752250468827,0.028203110058485664,-0.010772854849323277,-0.01733321960439178
KITLG,0.09619541200375886,0.036030335687891685,-0.002973674079571936,0.10813963634886564,-0.023295844829539433
MADCAM1,-0.001034152540247721,-0.013692345952312557,0.01601218235624685,0.07791681659436347,
F12,0.11975625713252058,0.06518302025577083,-0.010710872394456441,0.041833858942931214,0.1984005098594002
S100B,0.06222134194579905,-0.03045034678379688,0.046801471892682515,-0.13550843351717354,-0.19245156448543263
IL27,,0.04391066672695458,0.05217354335130996,-0.021702268110797934,
CD99,0.050221322317455894,-0.003505186335129328,-0.005112004209627355,0.008224967727773355,-0.16434238365170212
PDGFB,0.05826393508294882,-0.0443040833093523,0.008263201260401436,-0.10442336352637395,0.030985383768625464
CLEC2D,0.07401033576002311,-0.029310012912133913,0.034958558356288014,-0.02521962445173031,0.005934881030880412
F8,0.07363940256837577,-0.004398854779953344,-0.011952177388122185,-0.04533756461784555,0.043560450822687356
C3,0.023244068299121987,-0.041147113355757395,-0.051507318372039125,0.0229263564943824,-0.17150904847161721
DLK2,0.08306113528839222,0.048450865342047525,-0.01651444019841427,-0.036173425825712195,-0.045823759082519365
TSLP,0.0023272840287687662,-0.0026670914920868573,-0.004106349026488531,0.0523950783091163,-0.05037149321813646
OSM,0.026982667216615252,0.02764406371421371,0.06394446792620007,0.05021128295357267,0.0027981978925004894
PRND,,,-0.019297139984984227,,
SLPI,-0.03415962057131843,0.006992514315722684,0.0627299690507662,0.09901837679398179,
AFDN,-0.03246001588446572,-0.008149296808698065,0.058422382199026006,0.0486461112481728,-0.009251411725494237
KISS1,0.048485925327901205,-0.016830644658650324,,,
ULBP2,0.04648259704455666,0.03154465517648129,0.06698202956939432,0.03540100258997823,
ICAM4,,,-0.017676086788969512,-0.024129564355063342,
ANGPTL1,0.031620820931763896,0.07792821657184867,0.0910098479701159,-0.024385603824845573,0.23963076243516415
