,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.05362460347427553,0.03689964904349198,-0.0032541914098682856,0.04348409380472054,0.03680185298873255,-0.042447980087276016,0.025456785650810367,0.00023627396087295554,-0.05210997751804923,0.021740753682038743,-0.041793587367725656,-0.09776645249438365,-0.006012857626441497,0.0016182266987274604,-0.05959233615545339
POMC,0.023645320853765035,-0.02540224706110497,0.050474419877257565,0.02851309979979105,-0.019148910720900206,-0.01720406845585492,-0.02036866623984396,0.09134345401401377,0.04650467778556566,0.07851748995421079,0.03409657346200712,0.02293688548811784,-0.011021154422153446,0.05537511183214131,0.010459404242338004
CCL18,-0.027432422871982647,,,,,,0.06659014062940397,0.04169808195660665,,0.019694313767824177,0.044333528880653006,,0.03245140833155943,,
CCL17,,,0.052532460976738145,,0.033360795638933585,0.11893127219160783,,,,0.1127737745852749,-0.022230504327465695,-0.023430333058621678,,-0.04037025903606812,
VEGFD,-0.027432431583061766,0.04174529718273288,-0.0186044801355257,-0.016595306670821475,0.07954170669772302,-0.009604305520514476,-0.02042609378225299,-0.01636574786493809,,,-0.015399748901938029,-0.024711769620507997,,,
TNFSF13,0.012194899018634919,,-0.011518565552020637,,,,,,,0.010275825818762229,-0.024163798167192913,0.055198724231907595,-0.017628503662027818,0.009297442519426295,0.0015844282213555157
WNT5A,0.029992974181779423,0.011216613191319658,0.02939139523456477,-0.03635524425111902,-0.042526143077317974,-0.029024834627183617,0.05322616687518806,0.01844738647001643,0.11927953531291435,0.03317818419769417,-0.012484264789504727,-0.07216341853376775,0.004219124404890078,0.1284710535317594,0.11828385946023903
CXCL8,-0.008017914225066616,0.10278297456124923,-0.013340149685806452,0.025417374651387846,-0.0035943004445237936,-0.008943946909790642,-0.03321993617231927,-0.0008123837575097185,,-0.0010910520247352676,-0.02950408283381853,-0.03326596549105451,0.005274518820889366,-0.045435292698657294,0.10245352426195224
GRN,0.1301494266567767,-0.005820425400919799,0.008590325185451483,0.00653038541201687,0.01778020245159225,0.049788178859083335,0.055305966514605696,0.019677776437445737,0.11252117596212412,0.08130361074430045,0.0864943741728226,0.05544775031839801,0.06309974585485985,0.1957121154894229,0.06578915950983008
MIA,-0.02854221412824244,-0.01821044162291366,0.0336063409601121,0.013363140125551414,-0.0040765697646208705,-0.010922874881676021,,0.01353411029247264,0.09224648315207475,0.04609448863352778,-0.04244794144036864,0.04175324815384646,0.008053163638229627,-0.021787973178008912,0.06380782715118542
COL4A4,-0.002388032205466877,-0.030624538892811453,-0.006134002243617502,-0.040566900093125004,0.003681176641542574,-0.0022233531400718777,,,,0.0053797681756944556,-0.02465740587999654,-0.03609253408522697,0.07677751822520512,0.03579037718590772,0.07872097526725338
TAC1,0.006480883551504617,0.0828004166835759,-0.024493799934092637,0.10410943400940206,0.04662074539235582,-0.049103332128019095,-0.0756564170552172,,,,,,0.07001652711434146,0.13867093819506304,-0.03205707670525179
RARRES2,-0.02804510297935473,0.010938440602278722,-0.016114939238429594,-0.029495867297260718,0.03815685234132376,-0.026941611943168235,-0.004181330947849044,0.07382923113685518,0.03355431786890339,0.019666248155126,0.02592546078209577,-0.035933250800368056,0.0006978111396030447,0.006493180414589207,0.04325965993961269
FGF7,,-0.008719825764839586,-0.029600447439729328,0.027749634147269622,-0.04898662614633254,-0.010808795199756978,-0.020144278762131915,-0.02348622783123883,0.06867645059768177,0.0021634184434724617,0.025092055517833847,0.05299771204855915,0.020703398612104018,-0.028915697473066503,0.008723019300700307
EFNA2,,,,,,,,,,,-0.014636430732707817,,,,
HBEGF,0.06787245049998242,0.025693862826081663,-0.0021321834059249327,0.017951776161285415,0.055745705947172056,0.08793533725354238,0.0010601012489806513,0.03649369572461868,0.053105689947019766,-0.019911792759652464,0.039284238045846756,0.01164766862158888,-0.037170385672377404,0.06868756640324115,0.14455210588557285
CSF3,,,-0.01990369854627327,0.05076715134235398,,,,-0.024586692442386867,,0.03399424984590912,-0.0028663779363205448,,0.06317404237046059,-0.001808410240904032,0.045859337458448536
PI3,-0.028860065460396045,,0.05413194765063991,0.03364608415780469,,,,,,0.026231861169487183,0.03012041900204264,-0.01990788933428804,0.016289149447055215,-0.057660089991158306,0.04079016633783436
PCSK1N,0.028227198672331106,-0.014167181350789803,-0.04555819120736337,-0.02372751940305158,-0.030503438393983857,-0.02074287537649644,-0.006039192195554606,-0.0016382234768427739,-0.006984353926902518,0.053912780280572836,-0.014278977693081814,0.09022028361804442,0.08046686184789435,-0.08660665420421891,-0.08898619139882569
NTS,,,,0.03931132301307385,-0.0022142050152083926,0.027827713596491672,-0.018390045818837426,,,-0.03945703074806563,-0.01783171338859602,,-0.005634730831975726,-0.04631466999691203,
SFRP1,0.028290088057831203,-0.02593340023241191,-0.014570483872299317,0.05826382944760035,0.0850103148097258,-0.013093588644714868,0.040072352701961585,0.0069473809847240735,-0.021432502413892537,0.030299712742455874,-0.037636868709660265,0.05330681361051269,0.0033811303874654334,0.028622331302220454,0.009549978105721954
CXCL13,,0.04522597493467702,,0.057586534881673666,,,,-0.011065995286712961,,0.1295830531636997,-0.03760516296040458,,0.1192740718635672,,0.17859925095195714
MICA,0.07022041701204763,0.01715296266502083,0.027838741958965723,0.05823719887835305,-0.0422150158016517,-0.02714811407045154,0.047552468599802895,0.0028116558603748887,0.07998980212266052,0.012954057270720824,0.04189283108187054,-0.0011767675457481266,-0.039182179821298325,0.11351847468383355,0.03108589479278975
TG,-0.004286367891572357,-0.019440089685655006,-0.01572386056180149,-0.022162354993826586,0.03214648874840145,-0.009475773146256633,,-0.0224928288074643,-0.006552513544370175,0.05747219501345044,0.0527805916441887,,0.08239060933702116,0.06182846640378605,0.04529916329832135
ADA,0.09426399424026352,-0.031934422969494246,0.017568690663357235,0.033491435304827094,-0.04860539543187002,-0.015389417631704398,0.04211414658473455,0.051395232544895794,0.018523207611630045,0.06928973532495461,0.0328286090698896,0.02048858943048017,-0.02971003201351937,0.17037930961319422,0.1316970109907597
LAMC3,0.11016906931476396,0.02654880085982319,-0.011824154967409864,0.04360344117996198,0.005069669646093711,0.040121641913244785,-0.0006104779420004949,0.019055539181538517,0.0713363551922264,0.06651215516037012,0.01647200198957543,-0.00028993783804481555,0.042029288269942,0.19776103968289993,0.17675547285560317
CCL7,-0.017449338376359872,,0.013542387768045836,0.03246977206191096,,,,,,0.0087781979252498,,,,0.06204078335522828,-0.04643747395240553
NGF,-0.029959647474010743,,-0.0034522902415874794,-0.02655173135773815,,,-0.018390057927462438,-0.03176146785512534,,-0.029276271581110114,0.013770671978559025,,0.12376654862637756,0.1690887400914945,0.09334106678881375
TNFSF15,,,-0.012659187089645982,-0.018417544466964784,,,,-0.01565728901462153,0.025643715688002153,-0.024712602375083693,,,-0.013975916176407865,0.13091574493356223,0.1396478840094804
HMGB1,-0.011630451579792542,0.002459295012082808,-0.02882092196129031,-0.029063157788775437,-0.05275359690468084,-0.019993720184858,0.03802531401239732,0.01382881225727051,-0.06616463921843528,0.02348460581698491,0.005746869992234346,-0.03616522487256622,0.05003598302943824,-0.1727190919320834,-0.08358373703185262
ITGB3BP,-0.038619390284190924,0.014105244421659535,-0.0002961407372096894,-0.00891557153228753,-0.018213207638100044,0.03205466494664966,-0.04341316899087023,0.03149946691094997,0.08145390081929887,0.05386927327737709,0.04332223345708802,-0.04673847013914759,0.013890626009977087,0.013845353413514469,0.04197766273738985
AANAT,0.028480965344624222,,-0.011518566781375214,-0.016595309039895024,-0.018648176156237286,0.09203558454335846,0.012769374780656602,,,-0.02223838201797677,-0.019696671552859597,-0.028982570299741446,,0.010652741250117217,-0.04013851397242355
RELN,-0.024621446874771243,-0.0001800843544901674,0.0679095147165996,0.025042124865729678,-0.027508328677805387,-0.04271651935081371,0.049411329062883785,,,,,-0.03624449124512265,-0.016881392138529225,,-0.02976585111292891
IL15,0.04534151079675714,0.0264185812286014,-0.0012151332036229791,-0.012191582138250856,-0.036026949557360584,0.0265692942031611,-0.035429758457049765,0.01138484536464074,0.0969899163889783,-0.019534229034774125,0.1095954109361442,0.06321976159129054,-0.03409156093462737,0.13727532119163863,0.057568907884140805
UTS2,,,,,,,,,0.08449455183897311,0.027203098818491273,,,,,
BSG,0.05626438268745887,0.039678860396723865,0.01424163433723388,-0.014516598486156157,-0.09320394520863938,-0.053882242682360915,0.039082442967961394,0.0941648574436932,0.14185683813322503,0.03752847840463671,0.05834429566433453,0.014810899568813013,-0.006408322431247927,0.054943634099597925,0.023370297907375073
ADAMTS3,-0.025370062256030796,-0.03415764701541068,-0.030945288211382885,-0.028452657580129947,-0.029840746067972084,-0.02543730763743792,0.012035801672941465,0.03783754824226906,0.07270249337379231,0.07406120942811703,0.010205496613633546,-0.020060352763005693,0.044851045877597404,0.02513055495193056,0.08005976411567994
CD34,0.08181292172642253,0.005978611897045865,0.01816713050916299,0.003960955532234877,-0.013962668646685022,0.008307865592366341,0.052109638425586996,-0.023292903949392187,0.08131256131834216,0.1176968070815733,0.056813151622489504,0.03260288284573967,-0.015797857728851207,0.14579081988215206,0.10540068961222034
CCL23,,,,,,,,,-0.02689082316040576,,,,,,
PLAT,0.032395896824829344,0.011267176469833726,-0.03159535382659158,0.014244317599041056,-0.016508248513079485,-0.010409994886327555,0.0039226227237809524,0.035950937202561074,0.01572733726522421,0.05526363119909101,-0.002823125757548078,-0.005695504799528649,-0.008237882152032394,0.0692175660356428,0.04994048043399291
NTF3,,,,,,-0.017632126740972736,,-0.033350954222451164,,0.10099231111047405,-0.031331568869147036,,-0.0499663144387577,,
LTA,,-0.014296303059739104,0.14471715146556002,,0.04356012957431669,,,,,,,,,-0.048439493748662556,
CKLF,0.0034808153124312132,0.04206907716353573,-0.04631091864674719,0.007772555623158696,0.02074744726438898,0.03591136649520989,0.017703630644829785,0.055597813602526476,0.10731617212948809,0.07151814638859748,0.07527700985505636,-0.008617644199903605,0.016689595296068484,-0.031587330488529235,-0.005260902581714886
APELA,,,,,,,,0.09705329192902608,,,,,,,
CD24,0.04583723296752968,0.019446995154069845,0.06716674772913506,0.023030894690568834,0.0181424041464183,-0.013802891536182254,0.007155984686685776,-0.035967456241761786,0.014652877630074244,0.029331853804276723,-0.024646916836519265,0.021314655558681353,0.038030614769930714,0.0495331749420614,-0.017828536314733613
HSP90AA1,-0.055466736092508136,-0.018347894873345802,-0.0834154388283616,0.03877396607980208,0.10964409531023328,-0.04469885043529617,-0.03321916369749498,-0.049315475492142706,-0.08524090831420418,-0.09257077365201842,-0.03541796386277898,-0.004454254923379326,-0.01350586038701762,-0.132546922750726,-0.09647557307526676
BMP4,0.009123234784396748,-0.015154919292690203,0.0018277411974058618,-0.0209430488818933,-0.051514888734568574,-0.040166955586794,-0.02757690277691227,-0.04097669213629735,0.05250268438846718,0.04105856797392877,-0.04847539949418895,-0.027934952998342675,0.01857875347626305,0.12750443337996692,0.09021432358734757
SCGB3A1,0.06305684819434118,,,0.11049428790242755,,0.08290380105980318,0.038345679179167744,0.003109945159073937,0.036395619087879506,-0.015502370641719044,0.03370510309530571,,-0.029023567881541642,0.06675161371843226,0.003515068796655681
IGFBP4,0.0994338284827215,0.04722556188102715,0.022527341695709472,0.030821539145695975,0.03709337113904923,0.040435861631534106,-0.03286367366495839,0.0713183567213319,-0.00654472939437796,0.054264815155535516,0.02926661811005861,0.007981564016711478,0.05675939751763185,0.2672035432308677,0.19510746695498296
RSPO4,,-0.02311160668352263,-0.00882469763133012,-0.02280967346896977,-0.020888732812089493,-0.009213550960731846,,,,,,,-0.019546137793064734,0.00018897986393102273,-0.020088192187487083
LEFTY2,0.05456570038011819,0.09804463736976327,0.006129107899773314,-0.03540413914794565,-0.0027800861653768274,-0.010102771312646577,-0.018390057927462438,-0.01770353793104043,0.01906462155552885,0.0606635121534987,-0.016829265656750872,0.005755843328825669,0.0307509487683035,0.06906206118912867,0.0440322107573168
PF4,0.0012249140752979453,-0.01300443070364559,-0.009918640521208433,,,,,,,,-0.013415302093832678,,,0.06754098624770698,-0.03964808650985163
ANGPTL2,0.05953317476774322,-0.055203402444914416,0.005894703708404013,-0.019151453858266134,0.008785690634723597,0.05105074728676329,-0.001838950380774701,-0.10075751504840698,0.04929984471027378,0.07839153934813475,0.03319570450461031,-0.011632881096215663,-0.06255591178710852,0.11666957875406316,0.018277753410608496
LRIG2,-0.07895650845524806,-0.002800201630170722,-0.04605641846288256,-0.03979063415323394,-0.013400151396476318,0.01797399674983986,0.042387912122257676,-0.018090201746270906,0.04091745412456351,0.1015546869807278,0.020988247757457116,-0.05240987515272664,-0.03040812154746347,0.0680833416931742,-0.03829109947289281
ICOSLG,0.046895962871521216,0.0031826309554573474,0.028002501932038786,0.022724479871393238,0.06973243677559436,-0.01748559916743827,0.10909872255342874,0.0010075175118569762,0.056132629362889826,0.0306646764980312,0.06776434033638967,0.06556628867404707,0.044223626946822685,0.08428850629312251,0.10160363878813453
WIF1,-0.032569605850835764,,,0.005986889003516995,-0.016119340347194724,-0.01733799528601865,-0.042126406565158,,,,,,0.0838024720996337,,-0.013048790310821195
NPPC,0.00512190337074826,,-0.015386257448878933,-0.030596079376461187,0.021786109156729516,-0.012804581083815447,0.004888559181883011,,-0.023758965169322147,-0.037841751891885066,-0.025382650923458542,-0.027496006778750703,-0.011625248814469033,,-0.012179094818489354
LYZ,0.07819243206309814,0.038014776978114034,0.002349671368447909,-0.019082438047203037,-0.019806343499721782,0.07912010060970698,0.1105471451432491,0.08255841200425346,-0.01594048068015324,0.0776303168424152,-0.009431669518916564,-0.09162803394815365,0.05828124416288614,0.10249149379229629,0.022680336867593978
EREG,,,,0.05958987165602992,,,0.09478520878462299,-0.0012660776023972649,,0.047802505377125784,-0.014105956723748075,,-0.02434504417052293,-0.028001139258982153,0.0910194030301411
SPTAN1,0.015628726218874147,0.020708596055840363,-0.028144897454630908,0.07427334230321901,0.00852736032117175,-0.0130747989005122,-0.04408092232290503,0.04727116397978496,-0.0050884423266628976,0.057704987671047404,0.013782039055337715,0.023916988973760003,0.0010346883536901151,-0.005979292549013556,-0.07052567268424487
PTH2,,,,,,,,,,,,,0.0806434317317768,,
LIPC,-0.022160241853249555,-0.01957236322523825,-0.017824535730699986,-0.02208351817543924,0.01889849413774201,,0.051790623077115794,0.005219657513302258,-0.02519395049648356,,,0.07108216201085377,,0.010359398425114935,-0.02832431028981516
COL8A1,0.1010753840151655,-0.019847980885618607,0.004296791100217197,-0.010325228230945886,0.0645660090195464,0.0015972715464944245,-0.06407065914215931,-0.003135357311364331,0.011873073174206161,0.04267440580049618,0.03635228434442041,-0.0435980430669333,0.029061632515012162,0.1123563372221206,0.009097623862660668
GSTM2,0.07008004902585549,-0.028496066461421634,-0.019993456552178747,0.02687520862142932,0.012090365592562973,-0.027232268183349673,-0.011346866585964267,0.030793078442913905,-0.03189718438521163,0.05750064375020573,0.0350512171385324,-0.04858277675289636,0.016162297910511443,-0.0009062201102460188,-0.010746164788458
SPX,-0.035840690127765695,-0.006472427085903779,0.052755408155553345,0.03561318768780243,-0.04161777216666447,-0.01448327841721035,0.050205116740711465,,-0.03149706595090364,-0.00783545116099608,0.07885384230513312,0.036406532920339865,-0.040581430239911925,-0.07810993634944031,-0.007481413064644143
MFGE8,0.02206440813020657,0.015121480190663363,-0.0003177672794960998,0.0550186614999022,-0.06272090313263022,0.04369621914897156,-0.022492065185295687,0.06591432442056441,0.044194376799494485,0.004942704905858836,0.014614466794243162,0.05785032084692838,0.020087165961160038,0.15976623179829375,0.1285954905349874
TGFA,0.019190270629457017,0.06475232284813219,0.01969922808046286,-0.0654107948169135,-0.05784847606637335,0.05074211781270316,-0.044312111650180966,0.002049702041336224,-0.09896815309689792,0.03490560405971845,0.01423253538807175,0.03399663382811814,-0.002905530089531242,0.02277332438421043,0.03326843586413406
SLIT2,0.07217564621239768,0.0077264228877012234,-0.03375791042986359,0.03877870732688239,-0.04767808542507472,-0.022308594563836565,-0.028221237827655635,-0.012120340249720465,0.08089741726514378,0.06942215898358532,0.05975706662348911,0.046623437934355236,0.040215433708706165,0.07984637216869298,0.00026795854731078843
PLTP,-0.003790143751440977,-0.04102193622706566,0.06820636243748107,0.042082806190142485,0.009014061401049791,-0.0028711619974889496,0.027121388537558393,-0.002079615863144923,0.010059557875056932,0.08422960801186556,0.09994891110075918,0.0554106741978727,0.017292933544185794,0.07173471503586638,0.04077451525332469
APOD,0.016465015804656633,0.006799904981885888,-0.011941269949805504,-0.029992461365720886,0.0945262092755034,-0.034692384212657586,0.04829281961068248,0.003334042520955776,-0.17461757617848594,0.05072484548190908,-0.03757295752220376,-0.0737421168117571,0.01564930518431785,0.045661050757114935,0.05148762268648109
B2M,0.14479141728888104,0.016103115781170664,0.06064149857951197,0.05635231084956572,0.10497118790454672,0.10249225389515855,0.018218403015652793,0.046435637975528125,0.0876706509438685,0.12105283265362646,0.09714932922842927,0.008953645020710008,-0.014456604706673365,0.18321465226013772,0.033423634449850206
OMG,-0.08888868956683746,-0.04350364272107141,-0.03576025294164974,-0.06400119197062697,0.047696069535442726,-0.042755769875268315,0.07728013489369459,-0.01311038917525793,-0.05180203030616481,0.05632178530221316,0.01985653983669654,-0.03159068933574862,-0.02227137522489887,-0.023044700534342915,-0.06560392684107955
CXCL3,0.0017757063257102914,0.010612907910641112,-0.0311362505094274,-0.011125596039629657,-0.0020823746166224104,-0.009856551998097391,-0.0266317094987209,0.02660592027243779,-0.024485996219636135,0.05121976896484581,0.030385301152616905,-0.020409539962395484,0.03703263691189922,0.07366081677969323,0.0845793063565443
CXCL10,0.07504380297748656,0.055014421558121876,0.042878013410998325,0.003255624091482688,0.16310246974435647,0.23510790901205586,0.05857502108401066,-0.017864248297498907,0.0835981820892644,0.1533312562261577,0.027960854399966366,-0.009326231172926257,-0.026707998608249076,0.14288199260795253,0.05165037009843579
RSPO3,-0.023702706700165388,,-0.011518565930283541,0.04301221535384225,-0.01243947840183187,-0.02393470060091935,-0.040630204424834365,,,0.03196450791668519,0.01770193488350632,,-0.020324153048194387,0.006679287091546254,-0.021866081020374656
CORT,-0.0013514555668122019,-0.023225089736433224,-0.025831268553341093,0.12657063469281174,0.06761388171507823,0.036251078990734036,0.06696779402138764,,,-0.028904771598744685,-0.014038431793657187,,0.004008605823306582,,
NCAN,0.0016823237145086874,-0.049711113897121365,0.025666098244378818,0.03432313310177105,-0.0761206553513648,-0.03420066776852492,-0.08001821654416943,,-0.0772382442075007,0.03708473604538816,-0.04839139141147326,0.06070914324695426,0.0265489522550246,-0.09247037537742603,-0.09296378114544744
PRG4,0.05274982489069617,,-0.011368327835294519,0.007041827890033405,-0.026694971282705038,,,,,-0.02776436506895515,-0.020714565179978228,,-0.0055315596857843765,0.054138949680236886,0.13738600551230828
ZG16B,-0.024196963361822876,0.13134886678923816,0.07313468863095902,,-0.014270959305911069,,,-0.02335418177663249,,,,,,0.009252873344130975,0.02658048416748884
TGM2,0.05528877388791809,0.033606405125746565,0.011231944115827872,0.06945386621093362,0.09646822664230455,0.043498032296342234,0.09271291325677837,-0.01039514218669747,0.006328908501380935,0.05632591429572236,0.0825354429269426,0.01955761208280497,0.021831868665689418,0.13337447581429548,0.11190858010041799
VEGFC,-0.011585998819364209,-0.02009355751196733,-0.020261404182952872,0.035248498849651096,-0.030835069766921356,0.011252766717617605,0.03003211560866651,0.014674359621504603,-0.040527672771469354,0.022235527479648604,0.030361969451248423,-0.02692051952184637,-0.033359720124584116,0.11542708562261693,0.058908639437294213
WNT6,0.055991344709515514,-0.01447188379256423,0.1877572682671395,0.07991824190387604,-0.014129018895354157,,,-0.02611474905275194,,0.12013679521481696,-0.02609105295354724,,-0.02594091476179318,0.11735636544050887,0.13278543299123335
NRG4,-0.016071453247891578,,-0.013835775029636038,0.045968334114833274,-0.02741682350070676,-0.007220731188070343,-0.023815524057937024,,,,,-0.021616788336256316,-0.010634136111778865,-0.005835198712097863,-0.05255977050195682
PMCH,-0.018523214768348808,,-0.0191708142335271,,-0.02088873180398252,,,,,-0.008331414978424411,0.2113498051390062,,-0.01486101296683961,0.03608012164886175,0.010036436390991948
COL9A1,0.04964886712256267,-0.016998743910570217,0.06557378595828386,-0.021494683236167253,-0.024121848871436445,0.04098357058294565,-0.018655739467009748,,0.017329074014938835,0.05811874569826203,0.03827065282591492,0.009846554445811274,-0.0024962913115858915,0.04168880080777286,0.09706160420323579
GDF11,0.0249093276546073,-0.04301023234878794,0.00020904774529256304,0.04313236579115541,-0.054712636039959656,0.014744598536758132,0.038252876566863284,0.03936494964398181,0.06454861967938838,0.03292649635752282,-0.018563151036955963,0.023181787854114667,0.04238986223525961,0.11852510825814691,-0.00045086298660888097
RAET1E,,,,,,,,,,,,,,-0.02038045715192568,
IL24,,,,,,,,-0.014727067078617772,,0.09511572539838013,-0.013201401922536882,,,,0.010367670403906947
SORBS1,0.008530721057062263,0.012074969781549127,-0.06455474774493429,-0.02855387425425215,0.002449972907583795,-0.04447426810503869,0.03489183645378776,0.03609582066821879,0.0029187850975567094,0.017539885474773843,0.014987039013820333,0.04850263188246745,0.016893098989568995,-0.09205470922649042,-0.03383801675759786
DLL1,0.0007611245195716747,0.03113890286643917,-0.006904079856232901,-0.037909025452192525,0.026704087400854865,0.0026198947571971394,0.014827378739175662,0.031255926999646466,0.039688275813726026,0.039092591952035835,0.060507635330055244,-0.008899653101476642,0.015995197426783528,0.08822844622614355,0.06672886324782126
TLN1,0.09788217768970817,0.029880452497113564,-0.007829862983598772,-0.05743050697207038,-0.03686538824131046,-0.001704316656286484,-0.015250095124263716,0.055895993862053565,0.03236700000026462,0.0005680358377126357,0.034606491335295794,0.013665276470749305,0.03402970520017274,0.15100362364371026,0.1069117401469841
COL2A1,0.029394922084760536,,,0.03636135932925166,,,,,,0.07765716145138642,0.07609070813266079,,0.04272624469214848,-0.037624556141909626,0.018635859455415942
SHH,,,-0.011813559141894645,0.08865875765791395,0.009493328107578908,0.0970104192067048,,,0.031316097407608,-0.00936704415341516,0.01852639730530608,-0.012966880972855472,-0.03100659058411255,-0.015177864966964468,0.07281426104351416
PON2,0.05280811039077374,-0.002039867318280732,-0.05150001231905282,-0.06057398170091844,0.005441953965730385,-0.041099641268412694,-0.06450111997841894,0.07915584964939061,0.04723040069655871,0.11851614739827407,-0.009357011687591633,0.03502420821905437,-0.02552766901042983,-0.06295770790473137,-0.008258723970538326
ICAM5,0.030291987148964247,-0.018628564591116035,-0.018412270403941132,0.03142885273903431,-0.046370149301105404,-0.03288809973100963,-0.014482496389765039,-0.013940978485862891,,0.09536286451115107,-0.03169944605187038,,0.025287124924655766,0.12528382301204696,-0.012107311618968435
HPX,0.019037138497080816,,0.013057421356137053,-0.040063774574746004,0.052846843109432114,-0.009213551369122826,,-0.02768135869907771,-0.02448598340908916,-0.0036347499623095433,0.005453332725760986,-0.028982558430916402,0.008872767167523528,0.06101527891218585,0.04776472249067388
SFRP2,0.09517120330688378,,-0.013454363628864026,,0.09510905796395132,0.019270706935509845,0.0422896876027015,-0.014534314356752858,0.009485189321071714,0.0660179689563044,0.0446490428158498,0.024874999015121857,-0.01656544081772734,0.12593092800450675,0.14156941065920006
CFC1,,,,,0.043329351955264585,,-0.01943264615553393,,,,,,,,-0.010499218607312129
CD70,0.12992400341511115,,-0.010370950138277341,,-0.03350194610630982,,,0.06072890004475848,,0.10422124113001986,0.08832985135422716,,-0.005456568629423505,0.0588020216653066,0.023005590939807054
HP,-0.008090789415139554,,0.046045802998405584,0.030449083217728306,0.04765792416556626,-0.019337180319191783,0.05630138696691666,,-0.010900494610657748,0.08630397945697359,0.12717501668315023,0.08191921684453196,0.1229194720482543,0.03398437805635046,0.06359809340069489
CXCL2,2.2774205221555165e-05,-0.01657992094241994,-0.052599802023413814,0.015918046793622565,-0.01563490216723898,-0.012804580081689396,-0.038705772646013124,0.039398499484371775,-0.04394722395019675,0.051016518209966215,0.03996475281129547,-0.030530529491892836,0.018311203278438503,0.0662492886085744,0.09877986463092918
NPPB,-0.022511333081834953,,0.05438960997457068,,-0.015726627394958295,,,,,-0.01577572795762161,0.006434246062781882,,-0.022211319833834908,-0.025125719964445323,
CCK,-0.0298164114545212,-0.02584985072043006,-0.04226006522208925,0.04838297813809828,-0.031722216574727076,-0.03273707174437431,-0.03665353818191306,,0.12690579740642638,0.01332724919710471,0.021178594650053572,-0.029786185901785132,-0.0014123191843088123,0.032931504476685726,-0.11263534660513744
SEMA6A,0.02978248257716743,-0.027600469533276915,0.017591305212094337,0.0006396795344388702,-0.008673068794856893,0.0006619564513787324,0.014816988524482554,0.09680130544890696,-0.032819108795803326,0.0652226220772161,-0.02073127209869217,0.011280549787536762,-0.016045400400369236,-0.057314154232593215,0.047803613619205966
