,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF296,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CD58,-0.034839708247204886,0.05069293931560832,0.023631742360390433,0.016576793269742048,0.02919332633898201,0.001515768434102135,0.019777616676785844,0.06802498334256236,0.09595057036517386,-0.024645158468011016,-0.014989427301185129,0.001407874849086715,0.016763379612334144,0.030663483834247145,0.012422333285915837,-0.002253690739592407,-0.035417053158204544
TNFSF14,-0.035651604832659334,0.002332071758840375,-0.006245816576105656,-0.024479797440647585,0.06966025689653176,-0.012555986965620027,0.0015725353886355618,,0.05902473814733864,-0.012195833951008648,,,0.02389174419305416,-0.0019281657705355565,-0.026297574273554718,0.018059604453147242,-0.029294122416116865
CNTN4,,-0.03278543109264931,-0.01596833145213379,-0.019162707345486404,-0.019911332236793082,-0.0030442577396596116,-0.033852954261250075,0.015013509652265304,-0.047188352567966996,-0.02515579573730034,,,0.04420817792735098,0.010865086060195752,0.04059800429421048,-0.035501818894475796,0.06772526185763335
NTF4,,,,,,-0.018608036979985254,,,,,,,,,,,
INSL3,,,0.027497104040780155,,,-0.013520159153646098,,,,,,,0.07536247585094015,0.006791168320309943,-0.026297571732785612,-0.028567890813062918,
BTLA,,,,,,0.03362134868834715,-0.02185662022049956,,,0.020655709767304405,,,,,,0.0034627599896522045,
MFNG,-0.03847210177885068,-0.02412320637860189,0.06301160597471886,0.043942723533501114,-0.030853809580177246,-0.03699846478177065,0.03248913409482356,0.10593541450230705,0.033278557575550025,-0.035763522290812505,-0.009656057781538418,-0.04113906121654735,0.060796630554882054,0.02221924969813208,0.023421210401184868,0.0007342029338557958,-0.04236564567343926
ICAM1,0.023462945861875226,0.035772380102988735,0.027973497982555495,-0.00014827757136407212,0.10821954910996844,0.01793496747346157,0.04956782377472287,0.04104047363467943,0.15229295447420418,-0.0019038059534324534,0.03324757452335087,-0.024013983081457083,-0.03277543306643084,-0.0671001184385547,0.054946668043774356,0.0396995752055666,0.1134603588817926
PROS1,0.042801426833750676,-0.05147397426752585,0.0854706570139289,-0.038853218239929724,0.05657276961570063,-0.03827039312879246,0.0012400198228740876,0.05806904514748338,0.15345681307753886,0.07077219291339906,-0.015053389801255713,-0.04123126657340079,-0.0026330384825617305,-0.0494509230120746,-0.03664825292764647,0.03972313442959563,0.025946136165868612
CLCF1,0.02366469802567386,0.026132184693786534,0.053428883883564156,0.056841385198382305,0.08933934092603288,0.010586497508177571,0.09910338131021296,0.031003650795583794,0.044623943884051734,-0.033308595345946636,-0.04917364214699846,-0.021181440289927876,-0.010268451929626584,0.034488746651121234,-0.014727008471390978,0.032518000204335956,0.030970253131633877
PSAP,0.06541018204647701,0.023155515196337538,0.060369710231764157,-0.03974793341137639,0.02672729979357227,0.0041723475476659186,0.03795108939864188,-0.09293143308373875,-0.03541750908858901,0.05021333087025768,0.03582578506892971,0.032899733157325486,-0.03589435990871492,-0.06372358163768713,0.0024005702681478007,0.09009199433146514,-0.042315025190841175
EFEMP1,-0.001831464712596602,-0.10375143267028533,0.06247779086739093,-0.0010003992445388578,0.019183156352923406,-0.044003723893181954,0.003191158330903409,0.0594961606996586,0.15614401003538242,-0.015978988603366582,0.028347754957796525,0.07141744938113938,0.0207774091778633,-0.017763778492115283,0.02525311820090788,0.06071481164971404,0.03591824627953441
C1QTNF1,-0.039282698646709975,0.023247626370859066,-0.02340059413080043,0.03709159595554895,0.042566108502368534,-0.0072696942046194205,0.013222579347538267,0.08267652961678336,0.0894949199232847,0.01743987039105124,-0.02778420593163782,0.05619143033508463,-0.09003737419965957,-0.10691515488736551,-0.030271499505221167,-0.039962340226194985,0.046312586085954975
ALB,-0.03281047711589105,0.049796917482322275,-0.02244497980273168,-0.032292367101371885,,-0.011502418323212953,-0.022111266256159178,-0.016064108456460953,-0.004838890167465843,-0.01385189151894922,-0.012611532300675254,-0.04222236890208211,0.0040979876834315474,0.034897771019989914,0.04601613658959019,-0.03230344360393953,-0.03027302049931458
CCL13,,,,,,,,,,,-0.024036299895945093,,-0.0066784377016837785,,-0.016231713145226107,,
EFNA3,0.017027980792625252,-0.005293925613100838,-0.031151736528657693,-0.005338372690389324,0.051979249502243294,0.006735408646008094,0.015265217770472475,-0.008355914504455142,-0.07849518465356661,0.051495745930300686,-0.015472107212411575,-0.04559873053676021,0.03981563376660393,0.057308040174117225,0.04781037464163157,0.07495139941602397,0.043923368456701146
DRAXIN,-0.06300843327915057,0.1220589210211484,-0.036813937657115006,0.05533752341405052,0.09983373094328127,-0.04048741750236511,-0.011804143094091458,0.0803383034320628,0.047361327846409965,0.19130241586664512,-0.0150639440508243,-0.012455949107629802,-0.06435673461049166,-0.05378892616152549,-0.023160118592933255,0.11043444160073891,-0.028801575581004712
RAET1L,,,-0.02023725061322536,,,,,,,0.0288996843587681,,,,0.10032394760960951,0.018481186578445583,,
NPTX2,-0.02441019233849209,0.023148943987788287,-0.03708839179886921,0.07301755642565469,0.00912470312396168,0.03798611685804156,-0.03420011027714842,-0.09462583696089757,-0.11762127541564611,0.05365051472752044,-0.0008052885112051336,,0.009056462164986378,-0.012122631293304756,-0.03162824268295706,-0.018662849801070917,-0.044049541415084555
FGF11,-0.06183114049543582,-0.03713012294472029,0.005830841679224664,0.008116293498093024,-0.0400160473931152,0.014005628873714853,0.022663582454644855,0.020925141215941395,0.08781913790462398,0.05814446576130606,0.03191826476522595,0.032323056778120626,-0.019009912723902216,-0.02944577746594613,-0.0002662976283905353,0.03732478532948136,0.04500080205879762
CD59,0.03822007337813019,0.09806503705034152,0.037374056697180816,0.025127205298783265,0.0110052581738359,0.006964215386183649,0.0037675471947522547,0.0022342409588228494,0.005279328499237913,0.013317514854811878,-0.03550396008755902,-0.05237653896512035,0.02206093742837938,-0.03411263245948078,-0.023630835604152536,-0.01599046820803362,-0.06137429598606554
COL9A2,-0.050049335502049215,0.019445693556407784,0.02554020103803802,0.026933643694444027,0.017207135913262794,-0.02034385885346959,-0.018744228840312748,0.0658839865046954,-0.013931519829531004,-0.0018057452843544986,0.02832062424980773,-0.036565935710828806,0.06027998733382451,0.12192295730411246,0.023793092910840776,0.1021510392506406,0.016771903949150273
DLL3,0.06870575272225118,-0.02557618574480041,-0.014369002878435195,0.04302180249301556,-0.02720250270510971,-0.025431288705185403,0.0012082172029018973,0.1229377103866907,0.11354292646559869,0.03578537228702779,-0.016160665130583052,-0.03969094956165362,0.0962083281268449,0.10738802095637501,0.030895017659230903,-0.00629805389039519,0.03225956221354297
FGF5,,,,,,,,,-0.017750598644217783,,-0.016470753359777334,,,,,0.02026351660979194,0.09143460094328579
LIN7C,-0.02822110472944556,-0.012734277344828791,0.02389829530120001,-0.03540639815439752,0.029835779962752662,-0.015339279647184616,0.03445857399921172,-0.0073851760771642015,0.012411571445654756,7.664301896014856e-05,0.0048112519760213504,-0.06246870646878428,0.09541544754879228,0.03408734706118643,0.052898923814722325,0.047615104713592184,-0.0015625318765448704
GDF7,-0.022574408401976002,0.01245033886342532,-0.0024885009098432934,-0.02056294857747854,,-0.024123911151167934,,0.008830972443248987,-0.007555289387688781,-0.012195833477078519,,,,0.09601392133219137,0.013612043541641207,0.01138193049772211,-0.017621204461961415
PSPN,-0.01429332471144602,-0.0035238410657208257,-0.0017345644979016213,0.15742357040815466,0.07709152054638904,-0.02068294314854396,0.021999412805893886,0.19633100215876098,0.022611748755597186,-0.020735696806367554,0.1092470672597,0.04231687673001186,0.018735706307086583,0.016277175553123656,0.046251963923388706,0.051935304966291305,-0.05009765507351947
ANGPT1,-0.007168773039697292,-0.011119374579249518,0.02721490487032804,0.04967150113617566,-0.020349857160553493,-0.0004319662228955422,0.0043434051221149725,0.025899790272245295,0.051428730042752877,-0.03663362599416407,0.0008891313917644467,-0.05474118918921781,0.07095841243700929,0.047927572838950515,0.02886482693154892,0.041588970307448486,-0.010451842614324419
PNOC,-0.03187975781658043,0.006687593927650027,0.050840380754569994,0.004934269198425616,0.0038827533764248705,0.02036330429488402,-0.001537623119307467,-0.019095286887748975,-0.06688464967430534,0.0378930226569017,0.10990284253122605,,,-0.01576841239203587,-0.025344955506633952,-0.0010287803884670732,0.0013492226908766683
L1CAM,-0.00520595781927611,0.028185575107068945,-0.032253627044190096,0.030121827432920304,0.04375643629380192,-0.017242240126655144,0.07771577742852752,0.0015820213411266014,-0.05900979875919209,-0.03329078638445936,0.000640938723497708,0.15767341722472367,-0.06549509227010641,-0.08792870507010736,0.06301491726482426,0.0005268714205476729,0.014008701562990937
APOA1,0.09009301656875494,-0.008985041374438436,-0.018673068357524056,-0.028476923258007325,-0.040881370824043056,0.020715348399720925,-0.041833804635012344,0.0036548192954397184,0.13198484887946363,-0.005065379661602844,0.03231899898531984,-0.046552248595668234,0.07813213257469329,0.06212175049111496,-0.0011936798958073372,0.08689213442017782,0.016861280923014074
PSEN1,0.03372819978359354,-0.004443716126377978,-0.01336929329369364,0.0011029298913136155,-0.033872777058607056,-0.013204959228122102,0.005071451972314995,-0.024186252077175077,0.00011788781508663712,0.004498383203443697,0.04944595242552209,0.03125013870697274,0.0480013798707063,0.01909877734567159,-0.026015440504193306,0.031412757294833275,0.030327265372644793
CALM2,-0.020078052200053965,0.03494596765855841,-0.05269029826492429,0.022120095615820293,-0.0701176600724846,-0.015787130909023374,-0.035401428123139206,-0.08370114642420207,-0.14570433586031642,0.03687604516940164,-0.04493917572487346,-0.06575652881672991,0.07620831215671303,0.09271407634521159,0.04762543599455529,-0.01809629836197911,-0.044851038937590335
CLEC2B,-0.05263748023943724,-0.0029935945536910843,0.04807772246509544,-0.020607764969617377,0.02934201313553943,0.03140407267601456,0.027805910838514924,0.07251306326687823,0.1309868652638324,0.03336311031556474,-0.039087531467052336,0.02638816687181872,0.00932236415941402,-0.025097655085998097,-0.009932396260253176,0.047925759472365714,0.06415099381674554
NTNG1,-0.042474736206673615,-0.056784826655114355,0.04132749441048127,-0.015533603887357335,,-0.027614108697969215,-0.013426683178545448,0.008747384416871283,-0.011312330420978511,-0.04066207337702131,-0.02066666010284632,-0.02919340460762121,0.08890766443835368,0.06996033738102277,-0.0292331348681884,0.09146261528652064,0.012253325670468782
LRIG1,0.029523278460344922,0.05379554292937465,0.014463189997042268,0.020091467837834588,-0.06125150629808582,0.0343573247120523,-0.044376920079650016,-0.011913113732139796,0.08517543185197818,-0.005827657204085626,0.027707861523973983,-0.09146757172204878,0.1272261271913052,0.09486881927077474,-0.00930643568288599,0.02817644937993259,0.01462832188730293
CPAMD8,0.23974818805385606,,-0.04065872902396222,,,-0.01599193579640232,0.0010208894868663674,-0.031959900602995125,-0.01605780528852753,0.07142258037544362,,0.016522656330817894,,-0.016658326671462165,,-0.029933661138931155,-0.023176242560302894
GHRL,0.032180555405856424,,-0.013435372060090819,0.10061594184012365,,-0.005669280849314182,0.013708437159514123,0.06851557127796208,0.011847553873832285,-0.011122389151953838,,0.07378302703264418,,,-0.023124880338978856,0.07460586463963453,0.07973660242686353
NPY,-0.013185131894189378,-0.002507856674067081,-0.07427469787220013,0.04379235415475116,-0.01601512028051103,0.062219897654422734,0.06379715259335215,-0.05380873473543532,-0.004350440283462814,-0.02706772087895742,,,-0.01360285768625854,-0.06560809842768664,-0.029868511636774273,-0.03607425903908646,-0.04066262656440269
MMP2,0.004027861303167337,0.09818602800200277,0.002070068764801479,-0.03984757956899961,-0.05770630476459681,-0.02394708795946746,-0.047202899662651586,0.11175268931745161,0.1367454447199163,0.03070158874086301,0.03152513472269292,0.0367814766816311,-0.0374600502391122,0.005225202652385276,-0.00045810344615215343,0.010788939135609917,0.04988598656531701
LHB,,,,,,0.006683350264267549,,,,,,,,,,,
PPY,,,0.017072585905327165,,,-0.024244182642814423,,,,,-0.011665105000643671,,-0.02872049989647964,-0.035517203655186944,-0.011828869533939627,0.053563945300666084,0.04610012604909562
ALKAL2,0.09765110497028541,-0.03673801568635328,0.0180476531607512,-0.01650513527208661,,-0.013725419612748901,,-8.826284373864037e-05,-0.01820688040075872,0.04335159823414737,-0.029740435425971712,,0.026200118856695872,0.013495128723467472,0.13746680888703178,0.009124677034318197,-0.02953494134880779
CSF1,-0.059637919316688076,-0.009639152092120833,0.02318637299370441,-0.04827172774103255,0.039504253785801614,0.020905697351194127,0.006380153180581169,0.05935204895823078,0.09587746248660509,-0.010153358868877723,0.02257157733664992,-0.06093224111529126,0.02523218439311717,-0.0433490035926517,-0.03307349094854675,0.059198161302920695,0.04834673724535477
SEMA4C,-0.008895537351890172,0.04493596824010689,-0.008673015296147476,-0.028942625618271937,0.027506917436250788,-0.04832500847122682,-0.05904135523248231,0.05271709840959345,0.04138451697837347,0.029722866847747473,-0.01849484280913866,-0.026442559497095886,0.003918170705312048,0.016968129654426272,-0.029813915307117404,0.06360326137044683,0.005450513392614076
BMP8A,,,,,,,,,,,,,,,,-0.009070729464345634,
ICAM2,-0.06698213194129655,0.03450337306048313,0.0016593216284772874,-0.021306104540343877,-0.03461412467987474,0.017681167150245772,0.03732075323692465,0.08246855896063762,0.07658979880101384,0.00172543900896777,-0.01468043358803458,0.09626964488758015,0.11262332175451578,0.06695655209362598,-0.015165838664218204,0.03095435454345203,-0.055881976939541944
SYTL3,0.03235253149693876,-0.06866569809143251,0.035702363686608216,0.038704956142599535,0.004144280101753109,-0.04497862232927644,0.05669183616799423,-0.005473016472733806,0.11517812024978484,0.020644469197263867,-0.02916967533694776,-0.018510209658259807,0.00950593237536986,-0.011502456698172972,-0.04793885938068316,0.03508021360151916,0.0256923881560304
IL1A,0.01728012040112373,0.015170755099545873,0.02140107964783143,-0.012589277845651827,0.07276885194204816,0.03522567281595958,-0.0006102000627368808,-0.007175764259891348,0.10657418509701803,-0.012080256492230823,,0.038141169462369104,0.021918523632340904,0.0031275846658690445,-0.022749750782449243,0.07335803030955654,0.06214670793522102
HLA-G,,-0.01702235192198039,-0.031140296403138385,,,-0.014710418579577932,,-0.012393736212838128,,,,-0.003996809805212636,0.06602459139119324,0.04186001773954498,0.018150142176133633,,
PGF,-0.08219412562720747,-0.07440863209886503,-0.01676853658986104,0.05802781574401167,0.07414772153594118,0.0013362392011004648,-0.006538113235938686,0.10114533399314214,0.08352497070446677,-0.005932948257094856,-0.02432843376018996,0.0671104874643819,0.10828838505730083,0.04582666789161373,-0.00409331713137579,0.02362248385138248,-0.052746343299000284
LGALS8,-0.03403340942801094,-0.021678491663490666,0.02542657605915196,-0.02472789251304285,0.020023274873819854,-0.028951785308673175,0.028034610110966727,0.011908636952658456,0.03244585341841933,-0.021244595151832284,-0.042471265640615236,0.03157785597388317,-0.0061466785296003905,-0.026431180240981157,0.03895009213168528,0.010457576115741022,-0.04294380943442123
DKK3,0.0720539673737581,0.10711709574343814,-0.05563583334167117,-0.059666260156696266,0.003907048673878523,-0.053483764182995476,-0.0037312170041091264,-0.09911744475184946,-0.04645065921340367,0.02514154273837198,-0.004761042860900571,-0.021216773051964052,0.06693585502317644,0.056252797328650773,0.03825531755989434,0.04103809554439808,-0.06928364608123869
COL16A1,-0.09017707146534491,0.09695085315322614,0.033549550063174054,0.011653468321853854,-0.06602410434626645,-0.04032708259935855,-0.03364984271057913,0.018641083814295033,0.051550921411796076,0.03971180670156877,0.006622494706863962,0.045876749399765535,0.03143333424659762,0.053258363926968685,-0.000996224865867231,0.030771649801747035,-0.05129323941215499
TPH1,-0.03700473968421858,0.11949142352359673,-0.02286488615311864,,0.019589811843100987,0.015422168227970786,-0.011887980156368575,-0.0131328918312674,-0.01908867921932389,,,0.028268230214960784,0.04412416311230894,0.021406089104790808,-0.020720443801840332,0.09724965728004986,0.08628268757299433
TNC,-0.014104902402223672,-0.015781188183263444,0.08221863977418901,0.018874277989809313,0.050746961494346356,-0.012024423930290025,0.06674555771844605,0.06577918827738176,0.1277826230011843,-0.02823856565814373,0.01813016494597493,0.011736553317052407,-0.09002838342894545,-0.1111742455738862,0.015015402900845335,0.04244840903315582,0.0348613602351256
TNFSF9,0.028735380601247997,-0.04006662810659016,0.029886537625856892,-0.016160991148262617,-0.02648525643025532,-0.024123912773883045,0.02019229655687015,0.057512989907840074,-0.043090875395684194,-0.018577748831541212,-0.027606897529456033,-0.03206724605236327,0.056880015056851634,-0.014963641872401498,0.013175686110257974,0.09032527391564436,0.01207906940839369
C4A,,,,0.06516141612160865,,-0.016512177591479417,,,,,-0.013833334556739792,,-0.010251005874405666,,-0.02160386116741415,-0.02235612698373732,
CNTN2,0.013197290809012096,-0.07145782193073609,-0.01609510473278004,0.03013947344275054,-0.036944014293773204,0.010759500816094532,0.006927499876784731,0.04445413633651566,-0.020498949478418228,0.024063177683681984,-0.01464729435945295,0.00801310135605687,0.11046384332370307,0.07044614840338041,0.0019829721888281636,-0.02223890021899304,-0.03550699515125233
F7,,,-0.022306419691047952,,,,,0.020496907923293447,-0.016057795955193938,,0.10782861630181637,,0.05986078143296472,,-0.02137839291034941,,0.046113420677673725
LUM,0.03218427810600979,0.04963839072194584,0.05043030057761165,0.030584311164682406,0.04251047369700458,-0.0034293301765226424,-0.02681267594806902,0.04793204402173953,0.12287205882746192,-0.034820875246019574,0.04277697406512904,-0.01863157048998312,0.08476079302892014,0.0012515744997941593,0.012803635053131143,-0.000586466876484284,-0.007737388679584162
IZUMO1,-0.01898023466700156,,,,,,,,,,,,,,,,
BTC,,,-0.020237242183760072,0.027712649025596635,,-0.03003051303269073,0.04530982093764002,,,0.06417443664327539,,0.02520596947582561,0.13738340488206455,-0.025268799836030843,-0.020688283441741236,0.051396915863683126,-0.029880331944760467
APOC1,0.05488467048843971,-0.02848505068359845,0.10929719155833915,-5.424367150504383e-05,-0.01677230611261786,0.07263583621709793,-0.02468969394196929,0.06880023679771483,0.1589044884599807,0.014225065060772214,0.03739198508900702,0.011157293142349223,0.03666141230539656,0.04378067988329322,0.011351972326890556,0.09906715495294657,0.02274235848372093
PKM,-0.03721900852844685,-0.045990781778683563,0.03145674866719548,-0.0046221263708891005,0.03752708547860462,0.03237602099299153,0.023453416695698535,-0.06978164606090387,0.09484322075094785,0.013175496730381101,0.04386526955089202,-0.02397813410704194,-0.06441742334103835,-0.11490031964562292,0.005698903048464096,0.053385375751233685,0.04200873533996623
TNF,,-0.018253872468752406,-0.03177843391393298,0.05699484346280818,,-0.0034124719987183054,0.06555522467558463,0.09344773800823938,-0.007399610197504177,-0.016260687129426864,-0.017952696720519166,0.042580314834856026,-0.023873661102680938,-0.01729747849767698,,0.13557863746395787,-0.022295835808900186
GNAS,0.02802475586657397,-0.008840603997424288,-0.0011529010862270643,-0.03841966481138452,0.04073028501920068,-0.024480242752410623,-0.016814353818674254,-0.06123960373772126,-0.07209551833610149,-0.007434974772332607,-0.015478520879296027,-0.11438612215919437,-0.09756996326454485,-0.02463902652636918,-0.00484120095564019,-0.001769287053695432,-0.04846967343305931
BMP8B,-0.010221768024742246,0.0025291752377261806,0.042475400119838816,-0.005893028888987698,-0.01718322619127272,-0.021326317725071077,0.023799590808162657,0.09763293360218893,-0.010548613148942853,-0.01079692911510152,-0.029393020529484334,-0.010262359784168418,0.016504796064941988,0.017727418615229595,-0.028306339643573323,-0.021959181539047783,-0.044124435735828346
LIPH,,-0.007622533380242372,-0.02286488052396244,,0.10657567291311686,-0.020918762061120675,,,,,,,0.047574132363636654,-0.01928520040084137,-0.022991167874526378,-0.023611758009954038,0.06965202475974336
CCL28,,0.014865865735157158,-0.009979676595477804,,,,,-0.02452816329514737,,0.031931532594318315,,,,,,-0.019910462612684157,-0.003849007204674514
PTPN11,-0.008405888650013963,0.02965480682433259,0.012709971876709306,0.0016898208169741238,-0.0654174347594186,0.020634615901299554,0.012338834051072715,0.01600557571157481,-0.020502756323348085,-0.0011220509291468583,0.08788681597886416,-0.03407353592977737,-0.001593193457150013,0.012644774894663513,-0.02880088258476454,0.03625324721898441,0.01149020133139397
ADAM12,-0.05808884052258132,0.029161533672175926,0.058088851654548364,-0.019368556106131928,-0.030372206825628266,-0.01668792906377625,0.012290443506364029,0.14013975363178133,0.11096892308334945,0.03378556013349983,-0.012930250578196276,-0.011917346531567827,-0.005495762761025387,-0.030318739629231505,-0.006078998545394406,0.002306534294476588,-0.016244720418018135
EPO,,-0.05535964753451454,0.03659251100021361,,,0.04617910932169954,0.02388124540564704,,,,-0.011466893424301667,0.04848756922873831,-0.026322858746913452,6.739308246687699e-05,-0.020453394145534803,-0.02117312227142047,
EDN3,-0.02789598828568523,0.06998815177744774,-0.02259880641007497,-0.02927787698238578,0.08339026517323907,0.07482386980813549,0.008908513470922166,-0.01635950449414898,-0.0006418130142354124,-0.005005397578650515,,,-0.07992050358567522,-0.013325735880273549,-0.04537106958171756,0.04027568346634463,-0.035552298267771114
CCL22,,,,-0.020562948079538547,,,,,,,,,-0.00030963520908704135,-0.01831635172575323,-0.017946962971496623,-0.032718022343957744,
CCL2,0.076391919169422,0.012553643853322027,0.04987150613189966,-0.03873852426397765,0.0566647384243288,-0.06368925813371727,0.055570601319129394,0.07198228410044288,0.08867628119864798,0.00982105368862473,-0.038527413692443425,-0.005054401804569021,-0.00850400848626885,-0.03864390416394391,0.07904795272037994,-0.005771465244029031,0.09970800438202694
DSCAM,-0.02522401930485259,-0.04868468677527232,-0.004552117923030707,0.008825891972545626,-0.011385598496591065,0.01047467435466173,-0.03764674173080241,0.10379102736360458,0.034098716170310586,0.02151466120957751,-0.016870377291019274,0.07548437703738715,0.03761643735654933,0.07440595598473465,0.05660777112818764,-0.017469563119487587,-0.06662603539259293
GPHA2,,,0.02899807195865746,,,,,,,,,,,,,,
ANG,-0.06130400106750623,-0.023231918621476822,0.035209095567568086,-0.014173119730086278,0.08510606388844771,-0.022255588985074855,-0.03430919241933386,0.056190885050474856,0.06286271619144129,-0.0008264143525698234,-0.03491139266849553,0.05774256495112811,0.009182015014286391,-0.015492373121886114,0.008608559713189112,0.10470986468409094,0.02307291475281696
FBLN2,0.04564720914429188,0.06563317712911135,-0.023721458255617424,0.016286147632342977,-0.023402255262238214,0.014609133181233797,-0.016593053196644527,-0.04241685694747387,0.016841418029494945,0.02614540782136359,-0.048976364052982654,,0.0348146736887787,0.04928344430781312,-0.022350216246227374,0.03655711640551052,-0.02896502022487703
VTN,,-0.00506155660228623,-0.019005178622040566,,-0.01991133557252627,0.04892293546059351,0.07682601250630795,-0.013132887536799928,0.057692220727543916,-0.01702902858155642,,0.2334149882257166,-0.01517645954372427,0.10117212005446928,0.01565771679588465,0.03839996570929939,-0.022272599956061557
VEGFA,-0.05010182742077738,-0.10329577722087457,0.03786090632673461,-0.03339793948384087,-0.002138842756063992,0.034699572952528866,0.07492765562674006,0.07014829917036944,0.04703542933647861,0.023115852175889927,-0.01820638435070602,0.0350453573133574,-0.09984945245105337,-0.1067696524420346,-0.06583004596279109,-0.06075372755620014,0.0525258547674302
F10,,,,-0.023471304643995945,,,-0.012829320570303246,-0.02283779305939557,0.033496199514459174,-0.004515767125672672,0.01754228134612898,-0.02968952946361832,,0.06176676125915364,-0.014319165842359524,0.05791197339953016,0.04119622592370339
SERPINA1,-0.004071900653922931,0.046950491117142806,0.10521001574649909,0.00554121840061364,-0.02355605421038586,0.003286334625773721,0.08995766208262905,0.02152430349108655,0.17001680667087163,0.046582887248587425,0.013912428695644147,-0.03947019365398899,-0.024612416687979984,-0.08709551282128575,-0.007344520294215602,0.0706338391509689,-0.008162080645669543
VWF,-0.06524131517497513,0.005373389600903816,0.05736976743502353,-0.010679238269475604,0.04477023450807872,-0.03301561331404496,-0.06933559361036999,0.05636028871233903,0.12212488159056456,-0.005178681543598613,-0.061310192609349404,0.005820448989892632,0.09889131492320612,-0.013857971733657784,0.012790632350072573,-0.03328153194266717,-0.06866805094170761
GDNF,,,0.03503864725088273,,-0.030382733737716414,0.06473989918323975,,-0.002566611466924634,,,-0.03810261559055594,-0.04330777801108503,-0.03772681703889623,0.05857801086911588,-0.028640959339791664,,
VASP,-0.07832004677880637,-0.07534547873911202,-0.025038202004492187,0.010236473479182474,-0.02763631196845283,-0.013452618349514875,0.046673330142365084,0.12594803448872915,0.08531990731842867,-0.025527900365851286,0.0004269653999100205,0.028734847268447647,0.016383229590540605,0.0035891106312599943,0.0058377429064376,0.013546312970514339,-0.014463280838588239
ADAM15,0.029590824741792802,0.06561250159364782,0.031026057046664442,-0.0027812351932133728,0.02921415191717197,0.08276926956357315,-0.0442989595081967,0.07202370947872415,0.02825368313183503,-0.01882813947348146,0.012317346071192468,0.06590152617941701,0.027094041130540005,0.04453685992350418,-0.01310029077926284,0.05480497399164482,0.032783341034160154
WNT2,,-0.032682146972131745,0.076960766927904,,-0.037052760839397854,,0.008810162977445489,-0.02161139155958525,-0.041217909070937475,0.0052307474150860706,,,-0.004320286013549165,0.07709753458619809,0.037653559933691606,-0.0012119524607568752,0.0049755968782395086
CALCB,,-0.015834653277723085,,-0.029749241538648333,-0.012898947055592897,,-0.03414534634853757,-0.013311586447261508,-0.01775059845131625,,,,0.07838308863152643,-0.007788691978279055,-0.020547586669963244,,0.010609130701668332
OLFM2,-0.0066886715928077475,0.06743081884420377,-0.07450191864257277,-0.04040502956575616,0.10082262152638247,-0.024120783844855845,-0.0434569161188741,0.024239711583511347,-0.07543299073304298,-0.022498201694765414,0.006238963053963668,-0.020578429700530795,0.0006125349956925417,0.03148642582759897,0.050301230332324705,-0.022392729662890277,-0.07240831399438662
MFAP2,-0.00354427953744363,0.010005738323955763,0.04889868860793532,0.0431848523961577,,-0.018365784623215236,-0.0021719454058856764,0.07822332239370666,0.09060042483557867,0.010862799977794192,0.03241839772953031,-0.06110475175782013,0.004912988313207765,0.08618937658800505,0.007234583364011834,0.05594466067118841,-0.025332014764093743
HLA-C,-0.06917060654655474,0.08192026277274614,0.001701176491481326,-0.04201833682132571,0.006005456332012172,0.019187021903786454,0.03408629467905837,0.06464091517847045,0.1719772551745721,0.04372265452480049,-0.004164890688718772,0.09246601529864405,-0.029273762699833897,-0.0653607369058551,0.020011557633795366,0.058544599559841405,-0.006540787363894639
THBS1,0.03322615328838687,0.05339752405294665,0.00967535462753836,-0.01292037610032271,-0.00556483117564723,0.03355458938754153,0.072712614241974,0.07815360933679058,0.07932263098106516,-0.034858326505182315,0.007588268849120853,0.024655315490651267,0.002066944697107699,-0.07673784186735018,-0.011067405120399266,-0.03352404827279535,-0.009120904253483709
HSPA4,0.007540859484793073,0.003211913450657778,0.004358526270411971,0.012236228369897982,-0.018215210913191383,0.0026606524720328723,-0.06206624349425797,0.016028115468995817,0.05217812789393754,0.0303805063208526,-0.051087857212727135,-0.08579818459056893,0.06592193710189467,-0.03391947511396408,0.005598611948901021,0.03764207439581406,0.010217596491658302
LMAN1,0.06305155095667815,0.01121100954752814,-0.011472119161627953,-0.059382988279042224,-0.021107268886430112,-0.01822301733266601,0.004496428858318938,0.08292617972361571,0.12256266375127654,-0.010352090510968963,-0.03722280084864584,0.08388642319918536,-0.07938290891505431,-0.09365196889867099,0.015322856460529135,-0.021332832669741085,0.046671285439367334
LYPD3,,,-0.034881268381260794,-0.018954758782856615,-0.023402276628584164,-0.015636002345287132,-0.028268431004161536,-0.01650538315939763,0.029740478507411478,0.017022663625720122,0.08065095863745313,-0.020317509239422465,-0.04691347727801435,0.043026125596166365,-0.03257577345837508,0.05611011221542346,-0.03247226864714443
APOE,0.09962684799603196,0.058165994449112524,0.04095554006450107,-0.004173793715586018,-0.031049450920008038,-0.04766452935745003,0.028817242640746928,0.04302876312375662,0.09496060853596076,0.04403241066725269,0.0160155397427697,0.048675983176626296,-0.00999902026455343,0.009258018295643594,-0.0018597816046864429,0.09634242176654367,-0.05793486990033624
