,UKF248,UKF259,UKF266,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.05768462298537738,0.04125281021067667,0.04297912802697453,0.121804552127246,0.06007913472695218,0.1398112407616031,0.05106786099069185,0.05218912412860377,0.061012113942542245
RARRES2,-0.008794440751489937,-0.007542883052876745,0.008581089562230542,-0.08547796899230874,-0.05676739852075673,-0.03618061044493819,0.05467557237086006,-0.046086041683426074,-0.09129346070062612
SEMA4A,0.08747841864628708,-0.03277440829152222,0.005673269218761519,0.025400583786195773,0.049834813999887685,0.08573221556254654,0.025895805830486972,-0.022661968871571958,-0.012928772360815308
GDF11,0.042016825612759004,-0.03377572263240446,0.05091227011176876,0.011679582096573094,0.006224293777116216,0.06427999346958566,-0.0092795365399882,0.09692850560579341,0.08144355711263303
GPC3,-0.035205616050016174,-0.016286679072065838,0.03351534813690389,0.08180325411163689,0.11952364207095904,0.147563040047842,0.04109969722922934,0.053698549125897846,0.022140415256588233
OSTN,,-0.021085657742469052,,,,-0.022782641595885337,,,0.05037649996840707
GRN,0.07662372025386649,-0.028344932322615268,0.000580844802687092,0.059353635641778625,0.06863784039911008,0.11127931310018287,0.0689261608975165,0.07487445738316154,0.06522669690041438
CALM1,0.01862387200852626,-0.02513610970308213,-0.049350198629331356,0.0650485543431183,0.01517949932132598,-0.055766137478259176,0.02049092192624965,0.0023991956020048256,0.003146526983510407
ANGPTL4,-0.04369679265160462,0.05373596587734393,0.05562620020451906,-0.07465878410382984,-0.05071754422684036,0.001087446747589376,-0.01905415005452895,0.02398914250699201,-0.11466057472924121
BMP8B,-0.006111976086830989,-0.016084696880384424,0.0653263554281031,0.02207458860170561,-0.002425887596166346,0.004993747081929101,-0.0015132451297752434,0.0962310157220326,0.01876768435836118
TNFSF4,-0.030405598693136113,-0.013402515540912477,-0.013544731367691193,0.04068084249241304,-0.006206785997226635,0.05470383442320408,-0.02968614010697525,0.001681866726387003,0.03265856254862417
RBP4,0.050395258300525186,0.020232384491774197,0.047609953687553296,0.07086279070949686,0.05361902421323733,0.0013202070310009194,-0.007435577312189944,-0.016163389865514462,-0.07586488113418599
DKK3,0.07670333691530644,0.0538964005763125,-0.009611544872077053,0.0672831528778819,0.06609831933067818,-0.012833619422261017,0.03279126806935746,0.08586239510014244,0.041539923567916644
COL11A1,0.021425851541732127,0.0018965980305983583,0.04657457812410255,0.04975774076826117,-0.007666933408663535,-0.009326437664643809,0.04028528300673019,-0.04965006085669653,-0.004546973555748288
COL5A1,0.00964616262328651,-0.04625291250352163,-0.007038834683925547,-0.0230355278516324,-0.03533286016433178,0.11267471518004768,0.03672170078770031,0.02808735501744605,-0.024416135058805463
KISS1,,-0.016386823223208506,,-0.03796837628055885,0.08114752935775471,,0.01656398328723721,,
MEGF10,0.026572688706160776,-0.05795346912544952,-0.021094355704725013,0.03914147371440087,0.020040416169465454,0.04332488381116127,-0.018474465759549148,-0.015927317561949587,0.044734085566050276
CEACAM1,-0.020060548091604093,-0.027750783217086163,,0.039151533766018216,-0.026506978335800083,0.012403744303023708,-0.016034982149125996,0.0008118201316001175,
EFEMP2,0.07881437177103694,-0.07926709450341038,-0.008881750446151335,-0.03842050472992653,-0.011616392263667757,0.08728660990574663,-0.0023863649055973603,0.0017612023151485448,-0.037821144055425186
IGF1,0.05804622886250755,-0.03658069016647587,0.059733771587078696,0.08103049877135572,0.061933908423475056,0.06803105746718839,-0.0050858692326605885,0.049229992572959624,0.019518926305426603
COL6A3,0.039404631327358,-0.03148787874953493,0.0012455233987463492,0.015750214273711687,0.041811796946151,0.21511962282820507,-0.01087975952080206,0.057595998344912365,0.03370756601090151
RLN2,,-0.01332683761971108,0.07582654339154642,-0.024792702276507816,,0.00451023712411617,0.0052533115240876215,0.09440095890074976,0.0017480384939869606
WIF1,-0.0047898475468547115,,-0.06127166070131367,,,,-0.01855933759592778,,0.024231011637302836
PLAU,0.02973557935492583,0.053929965685870475,0.006895816804314323,0.05262413691448702,0.07917383734411744,0.06697115579778545,0.08388271496344787,0.06757823350021015,0.033015312200323166
CXCL12,-0.009795375747468436,0.017523473282030324,0.01837529665908021,0.027557808610262587,0.0703341945788494,0.019009224006389484,0.052087079639555466,0.09107979071656223,0.06035845773291749
MMP9,0.082594689504815,-0.03267636712219678,0.034735565999488474,-0.04696385895916611,-0.018454534641670746,0.09516951996836084,0.010224260042053276,-0.019281762010434484,-0.004576618151573898
TNFSF14,-0.020858784180735772,-0.009863117203960867,,0.15883859682013154,0.02992276150891411,0.023152474632765048,-0.021918289265183858,0.014255858505620483,-0.029911166163632555
HBEGF,0.055959684450565435,0.02225360816515268,0.0032591622215108686,-0.022056570148603488,0.034712915203257734,0.0013286031630799656,0.006075703925242363,-0.01767707085385893,-0.004195889624174639
NUCB2,-0.04544139312484265,-0.04008838950886551,0.047622079825869336,-0.034116827064986865,-0.01551495418551718,0.009623084064177013,-0.05426510530614984,-0.021403527588326945,-0.002242730332007965
VCAN,0.005304771027371875,0.06956997706963489,0.01174084263168093,0.007441054832667319,0.06143384633626067,-0.026771009117182828,0.010334516585416953,-0.05785215135838016,-0.04176934405755904
VEGFC,0.013993043759828449,-0.01951610428689454,0.07102503000369678,-0.044002981493267306,0.013161519289162558,0.025974366535767405,-0.01058199952926545,0.04266809590227058,-0.034083412331765636
LMAN1,0.022874269757518887,0.03236351215507968,0.003483763597838489,-0.031918092418350835,-0.049298013938739525,-0.009123321853171277,0.03907524705661186,-0.03651773524468613,-0.0855061811021714
