,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
COL14A1,-0.022730410310707893,0.03270279511204239,-0.003251601250436764,0.011226211761040874
HLA-A,-0.011020847870900179,-0.11005845890555324,-0.013900160976263528,0.05307258743487574
FGF18,,-0.02829381668073841,-0.022972041720616447,-0.025419742568675883
ADM,0.09069806358019716,-0.05215675855246148,-0.004610465682891161,0.019455497221912775
GNAI2,0.09703496698741693,0.00047608814699478993,0.05488863165521807,0.038558253811730364
HDC,,,,0.08894885205532425
COL11A1,0.09299645786174482,0.00912634201803928,-0.017514757355786604,0.07519300344471158
NUCB2,-0.0334762642860094,-0.05547805388052684,-0.06403324848993597,-0.004139957343563182
FGF16,,,,-0.018245545593329172
CXCL1,-0.04957994918575784,0.026940907736144062,0.03087946918661081,-0.05011404212051879
VCAN,-0.1267329278511855,0.03742082132447527,0.013050981901091238,0.004225488383508782
MMP7,0.10483325586836897,-0.03901469461298106,0.052189700594646185,-0.04280416323461546
PTPN6,0.008435486657845733,-0.022868397581060775,0.01500986633117504,0.1144080618219767
PTGS2,-0.017129258147771928,-0.07326980316882517,-0.0018500416059625314,0.029836653987873142
XCL1,,,,-0.0329533620961083
CD58,0.03272213830163714,0.08176760107247776,0.021314377468693926,0.010093958576045737
TNFSF14,0.051411433151886114,-0.031727347962058235,0.07924363183618476,0.028390071018799413
CNTN4,,0.010820841948260062,-0.034908852535710834,-0.05241945875941884
INSL3,,-0.01044497601009092,-0.014537057425394956,
MFNG,0.03754305300491039,0.012582237788190084,-0.011590083923271566,-0.032268601202196205
ICAM1,0.12060582450679526,-0.032502679594362954,0.019945904205057756,0.005327102533885559
PROS1,-0.031375038306515377,0.0006262580148986032,-0.05050225805695368,0.0035227140667374586
CLCF1,-0.039638353461336095,0.07062901192145814,0.043604179830874064,0.01993908700834421
PSAP,0.006926862697337679,-0.00981324222090606,0.018658994532899122,-0.017657491766211092
EFEMP1,0.11179862931029054,0.0640583227768964,-0.006526182743977196,0.004233605248478163
C1QTNF1,0.03556866438749984,-0.022411828981040993,-0.0416878620328592,0.04906087098029714
ALB,0.0244203998633001,0.0286577825505236,-0.03332812213609703,-0.026215956446572833
CCL13,,-0.02355219373013055,,
EFNA3,0.042379391579417065,-0.005610081541368105,-0.014250820720122038,-0.035314280288573224
DRAXIN,0.02488086379595591,-0.06829856553187674,0.0320273799890931,0.027401631811271428
RAET1L,,,0.09767177324977618,
NPTX2,0.1241411821524215,-0.0165660505711213,0.04226187310646764,0.016873842082639826
FGF11,0.12437229041458939,0.024344945953003672,-0.026149529192427225,0.035415911894740776
CD59,-0.03527870745560028,0.03110289272369588,0.029321886991396564,0.005187172277276027
COL9A2,-0.015171495429487845,0.08377865115335537,0.044622793520356176,0.050621992472999144
DLL3,0.08096253187043925,0.06658558001818628,0.02498583742081411,0.07744598804765823
FGF5,,,,-0.03129833014155848
LIN7C,-0.025832757279105643,0.03472917222447422,0.06341760153986915,-0.03716252974076029
GDF7,,,0.05079504305386013,-0.028304848624680964
PSPN,0.05064660202346002,0.00358109002872831,0.01870674302997039,0.013306274828674174
ANGPT1,-0.02776774685496117,0.03242705029770904,0.03482680151300849,-0.005317818735997137
PNOC,,,-0.013415309190254491,-0.0513280983623648
L1CAM,-0.01396504676445891,-0.005745168142214561,-0.05240008849621163,-0.0078042939362105886
APOA1,-0.0191302803881844,-0.025677485739097408,0.03921239950243168,0.053202503605925
PSEN1,0.005719214173459514,-0.026872958040907294,0.035707081336243646,0.008424624223875587
CALM2,0.029254269196898917,0.12900389569597126,0.002046370042947915,-0.013092268390830891
CLEC2B,0.05898055613473175,-0.006537654189852508,0.031429838732034705,0.029281982521610524
NTNG1,0.0610794978813629,-0.012074832428185652,0.1075806647807027,0.02438368718071332
LRIG1,0.031073105028037104,0.08268833230379907,0.035610521044486004,-0.051436817362703655
CPAMD8,,,0.09880532516978123,-0.020070259113056287
GHRL,0.060943663744338114,,,-0.01769214224008911
NPY,0.15244116028811538,-0.041500980359780074,-0.006151457812809632,0.007458294663396593
MMP2,-0.031713652999360305,0.015007721167405008,-0.04373673345107941,0.12882137031661214
PPY,,0.042692646619270976,-0.005708080003816336,0.021130336143942684
ALKAL2,-0.06737510699371087,-0.04807478923210519,0.03503507289233999,-0.06840685757751745
CSF1,0.037307037738078384,0.0020971895489791843,0.0006232328217514542,0.06813610305080382
SEMA4C,0.004586027097504238,0.02270381024665179,0.0017002110678412516,-0.020910127394328105
ICAM2,-0.08011736379460478,0.04956963101093582,0.04833848170245351,0.0312305970800507
SYTL3,-0.04473007998099128,-0.05083396544918056,0.07957320977933174,0.007500116054686398
IL1A,-0.04499045447005409,-0.009976974551949905,0.0054395979615815895,0.09541300812314708
HLA-G,0.019934138754519066,-0.008247197199328251,0.009867639002685023,
PGF,-0.1525508327596468,0.015233534889744745,0.009236122215800275,-0.05973743067152806
LGALS8,-0.021306777581596617,0.08445442995601639,0.06319953881992328,-0.026159218420403765
DKK3,-0.10450933310208187,0.058780448279317825,-0.0006844417180939245,-0.04596089969367866
COL16A1,-0.045352457900706154,0.033565560004513516,0.007263222449696379,0.05321421865785949
TPH1,-0.04609657783683761,-0.019195194985806446,-0.027905254070740022,0.005837378228891741
TNC,0.1342522983100637,-0.0712447181907537,-0.04321859590598615,-0.03733970550522624
TNFSF9,,-0.008769766498904813,0.02411494433454938,-0.018473263577710036
C4A,0.0003714834201129689,-0.02622103038944721,,
CNTN2,-0.02819379025192059,0.07993823927784101,0.006095707219837323,-0.028784066679793798
F7,,-0.033036984386441565,,-0.024807974449387836
LUM,-0.07921155913842944,-0.020228829045003234,-0.013273605469552424,0.017566832438024413
BTC,,-0.023901096745616864,-0.02149796404603283,-0.006432683225864658
APOC1,-0.19692611626236098,0.015586185490878614,0.030389954985712224,0.12591673834433723
PKM,0.11741876246322028,-0.07650862334445535,-0.04283582724086665,-0.018244390526224265
TNF,0.004923917932965423,-0.023198373379098036,0.013691441324351832,0.031988573374314176
GNAS,-0.010218213615139726,-0.08625877996133528,0.01894908970193863,0.04609128151767103
BMP8B,0.0908750091426937,0.04925735991193007,0.01102443033610287,0.05199856391497222
LIPH,0.02249009534683716,-0.023552202392054467,0.08297639738180333,-0.030787736072713342
CCL28,-0.053695143023931934,,,-0.029211911208881673
PTPN11,0.007683561869700479,-0.012650434912014431,-0.02110981342692979,-0.01827722918049374
ADAM12,-0.04214738900274892,-0.07864608862286729,-0.03316136814923753,0.03036166846897168
EPO,,0.024502323936543,-0.017040222190504155,
EDN3,,0.009049798557690964,-0.019280330932808024,0.04928063548048722
CCL22,,0.0011893633682183657,-0.015583022280831275,
CCL2,0.07116712468380647,-0.014991562203783067,0.07233048469104843,-0.01850023834728882
DSCAM,0.05630836702731803,0.004796040460338889,0.02581633008429031,0.06048309096377139
ANG,0.03302100968606379,0.047901724397574535,-0.011167523487015349,0.008069578643329566
FBLN2,-0.013203970301744507,0.030833691477677023,-0.011960028227685934,0.0851062227038289
VTN,-0.05126048491593866,-0.029237739639783,-0.011982340724639865,-0.03129834100655098
VEGFA,0.0761994321681143,-0.10829018382460802,-0.0419527135888535,0.022384036520797786
F10,,,-0.020464743334407634,-0.0058429894128078546
SERPINA1,0.005097343466945863,-0.06349446724435383,0.027596822506214154,0.06291918943683421
VWF,-0.057108875827288415,0.05462933204873531,0.057953650947368006,-0.023038795173778798
GDNF,,-0.03778399841282939,-0.02635110412913276,
VASP,-0.05859374791584973,0.0016125867533292174,0.019877063074992103,0.04375283358654187
ADAM15,-0.051166209787988165,-0.02413637666928337,-0.03223702131737369,0.04301099444748051
WNT2,-0.06537175209136822,-0.031727333583590575,-0.01750116175515864,0.13200163147933255
CALCB,,-0.02776721997249797,-0.000915987044086259,0.006229420860866254
OLFM2,-0.022495824796129032,0.058994459484875784,-0.026285257809315087,-0.037799526432723926
MFAP2,-0.0796200993990671,-0.014112421638100621,0.04569113984821592,0.020492694143989278
HLA-C,0.01675603104034138,-0.05315685595677176,0.037938516257439873,0.06152382918691545
THBS1,-0.05441180897735139,-0.030425038763922555,-0.0194616426659907,0.018164233608606643
HSPA4,-0.03498692134978726,-0.06429209787299542,0.0575354898180452,-0.00035003511097320285
LMAN1,-0.10439198714468624,-0.016962399694400058,0.036712728182505115,-0.06156391688495752
LYPD3,-0.0328547990405241,0.039857140890601515,0.04277936041483578,0.04286419881089132
APOE,-0.06588121839879103,-0.03467175369711316,-0.009353428927345477,0.04685328577096772
SOSTDC1,,-0.01997969587052233,-0.004734149643070402,-0.03858090802939392
ANXA1,-0.15551594049085207,-0.0037332015192376527,0.018673168134729457,-0.004937087406784942
WNT2B,0.11099092637147327,-0.027271252225368862,-0.039470129030738106,-0.03684025689160266
AMH,,0.04914181791251488,-0.011284945602355595,-0.0360794528441
GDF10,0.07019577932836554,0.004944583808244306,-0.026243573403063956,0.0169023217930949
EFNB3,-0.013266532133730405,0.017763110605039215,0.005955508702246016,-0.010153062408353243
LTB,-0.06399306819109382,-0.004242810595558517,0.003089220660472517,-0.049164999780122585
ANGPT2,-0.17359050280965319,-0.0023782505773417384,0.09603813212243092,-0.009044878726469122
ADAM17,0.008683162287555437,-0.01858454371629038,0.02670508308638426,0.006134078758353415
LRPAP1,0.01485990819886992,0.048175495539798205,0.017569750328531877,0.043170838848267126
NID1,-0.15697433420561702,0.008243305356675945,-0.0052026707259540785,0.01855879097759935
MST1,0.0980185997291375,0.04407630727014759,0.051462308078069036,0.036208220537978515
IL13,0.008523468175146817,,,
DCN,-0.12013509530781856,-0.03042209486334108,0.020376056221674925,0.06661781429046147
IGFL2,,,0.15752916744627768,
COL7A1,0.04313614143552455,-0.04159852759779596,-0.0008484385718210589,0.03260024034845001
CALR,0.09253663004816398,-0.05030201614976373,-0.05236227837799551,0.018599985361249013
PIGA,-0.0022680239913412683,0.0024843566750643495,-0.012952783429415738,0.004709753367777779
CD200,-0.06444786278843298,0.06969167141640137,-0.002040834612534475,0.010326805365286509
GRP,,,0.03518491157493539,-0.028851978013922294
CDH1,0.03189738835290433,0.09243289333142823,0.008279500334924786,0.03354612216089254
LPL,0.06550057960730128,0.16071552991366872,0.041606582135162704,0.12315527443692183
SEMA5A,-0.045046022958804395,0.07301712788581488,0.027184924353530333,0.02660193987720577
SEMA7A,0.07346310589032855,-0.001333719241690287,0.015831756674101024,0.0326487902055326
SEMA4G,0.08638077155116089,0.06663853906173765,-0.035060472170928406,0.057575527831956616
SEMA3B,0.03159843102756785,0.05668648296331961,-0.023960351318068892,0.020912455807940752
RPH3A,-0.051791262821884884,0.12641192302768117,0.010438869428912704,-0.048539955579125986
JAG2,-0.14451663793062833,-0.023685458762127024,0.017818209073186934,0.04770853497838971
CGN,-0.047856376228988425,0.03718867179091756,0.0036627318922928666,0.12090135528412786
GDF15,-0.02086487070831946,0.012954174874792753,0.004781794241056227,0.10820596127012601
SEMA4F,0.11451623309679973,0.12546030521035328,-0.023248876992057448,0.02761966193931717
NXPH1,0.0002884847870614561,0.06740515042959182,0.0407323221199914,0.044636848698325376
ARF1,-0.031356528262456614,0.029061546505912042,-0.0443463067410027,0.01120075446106588
EBI3,-0.03249682984176709,0.047310789273644266,0.06635002749929442,0.05016896914335101
TIMP1,-0.021960238848847784,-0.10972903939421415,-0.01764542589823956,0.03934187034297857
SEMA3C,-0.04032528668618503,0.0140412352465135,-0.005564598054974538,0.09237951268542115
GAS6,0.0014382721990677117,-0.058589263600074604,0.001857483556351706,-0.024214914713393376
MEPE,,0.016810947421818618,-0.02425598806401686,-0.07675179065256241
SERPINE1,-0.011755528277496478,-0.09532711043275137,-0.030252924209488778,0.06033492563151901
RSPO2,,-0.011644386501167033,0.04754068120368314,-0.03537158355456797
SHBG,0.09604263798667254,-0.03832621343596955,-0.028419128218591442,-0.020366863928127275
LGALS3BP,0.011469299902856063,-0.04667899234164721,0.035674695776683654,0.017067318558710756
LAMB1,-0.1293881737994891,0.03391129526065868,-0.015962521466263816,-0.04696327653624665
SPTBN2,-0.03806428971409721,0.048777143022307595,-0.01644356076856968,-0.010293924527924358
COL1A2,-0.14052225914192645,-0.045816603478206055,-0.009714379237214051,0.026771745873426955
DEFB1,,,,-0.023970791344812826
CEACAM16,0.08351509033403959,,,
WNT11,,0.06095932738328901,-0.02347852468102924,-0.021520241463810343
LGALS1,0.05675045587285646,-0.10987793636193724,-0.0027757544915535744,-0.08306534059747768
BCAN,-0.07347320885790311,0.11077887315016505,0.023924250014029893,0.09641281532852147
ANOS1,-0.010128472114789943,0.03423195723639319,0.04447129158100062,-0.01667604500740708
EDA,-0.053947544522310605,0.06518175391373339,-0.026243571894922102,0.027311355008757417
FGF22,,-0.02749046770087429,-0.016082267174731477,0.08466289306206708
SHANK1,,0.013000489119004099,0.061459352211324154,-0.01701398421151436
NPVF,,-0.02894912083139487,-0.014537052350298332,
RAET1G,,,,0.05532506072676672
TGFB1,-0.05406461205156577,-0.08751646714920971,0.03779158047253854,0.07420850605858385
MSTN,0.023907765651482425,-0.005819586316158961,0.02579668991913729,0.04712477972999154
WNT4,,-0.005877913370245582,-0.011592557637904184,0.06880302610863205
TNFSF4,0.06186607215830743,0.020281596913192205,-0.011189206595832484,0.05852629993469172
NTN1,0.1430917399129616,0.055108014438224856,0.011151762290759927,0.10960683664071749
CXCL12,0.006722323096274109,-0.010255796302626227,-0.021481861271760185,0.0011258919768083891
GNRH1,0.025055571264428186,-0.0395202599449204,0.044333950100520096,-0.02718258896561219
FGF8,,0.07276557031336844,-0.02006533054293871,
RIMS1,,0.026112259690389036,-0.05183317762099273,-0.04464749011080194
FGF14,0.004554015497120038,0.09047359189852548,-0.009680580249698399,-0.038331798306870626
IGF1,-0.00870693613083855,0.001025136608015786,-0.05200822699401531,0.04260530859751948
TNFSF10,0.01082899480661681,0.02434405315055648,0.07658499092678882,-0.03169728762884285
GDF5,,0.07113472633427782,-0.031039940057254703,0.0003687462784862921
CHAD,,0.08975800174797514,0.02964891254805597,
RGMA,-0.024654799604850477,0.006087693036736878,0.010737959468437834,0.06933926692497054
WNT16,,,,0.10176717295459305
CX3CL1,0.06236915627858742,0.04001304443471321,0.04511800304013339,-0.022990907079193313
FGF1,-0.08266546355232114,0.021932428461179484,-0.009516803400618362,-0.09908320080310802
ALOX5AP,-0.0029184119966825925,-0.05165093037818792,0.019795542768888928,0.019619158575344093
IL1RN,-0.04208770388041801,-0.01919199911844687,0.0905612046870039,0.08219155988303777
PCSK9,,0.04277081090472596,-0.015413291867054129,
NPW,-0.0478480695428063,0.010262467017115468,-0.030272213307161944,0.0029378765300691395
CXCL9,,,,0.04156194374104124
ANGPTL4,0.04519300185369101,-0.07720145651128803,0.016199709322660325,-0.004549939901816859
UCN2,0.06822081343219735,-0.043662039659401165,-0.026774257471909327,
OBP2A,0.0009458722294805406,,,
COL4A3,,,-0.012196852339893347,0.10140080010446126
NRG3,,0.015128173567429236,-0.011241436741530867,-0.03823275142961848
IL23A,-0.06331828137501547,-0.02525120963533293,0.06549091843747379,0.06589434536470268
COLQ,-0.07072230539110627,0.04841484622951174,0.028011390239540558,-0.003033209393671134
SCGB1A1,,,0.001249367166185807,
TNFSF12,-0.04588008328601569,0.06268182228564573,0.028769217279694136,0.03164635070877352
DKK2,,-0.029807299829943228,,0.010513793719835953
FYN,0.007696265138654031,0.10755956102547778,-0.0028846049506871573,-0.05294920612547977
ACE,-0.13690395482695078,0.004725643805905959,0.06311248489513377,-0.003298759127377049
IL18,-0.015430164444446868,0.03235651233913916,0.045822915313888664,0.016759847048808334
PPBP,,-0.030917677827301912,-0.018245831840746424,-0.022212737223000534
CCL27,0.09940483391190727,0.04811148855512483,0.030282115602150404,0.04365523805972567
SERPING1,0.019722223781109754,-0.035198832509995955,-0.0031384392470164054,0.0038110558912134765
AZGP1,0.07918580460860533,0.0924117730503506,-0.004840377462871935,-0.024308051331351315
INHA,0.0630918076399923,0.057425066994575315,0.04806832301200098,0.11770302163633341
SEMA3G,-0.0729780095056171,,,-0.01578937493723457
COL6A1,0.0461367045929655,-0.05688951115456814,-0.02837010153674515,0.03139236507241154
FGF17,,0.12631010689172537,0.00289538388959285,0.05847387487526474
TNFSF8,-0.031731570801081264,-0.03354800770908693,-0.016884021298342766,0.13658906327128564
FGF20,,0.010173150219467944,0.08635546114581497,-0.018516453944759672
ICAM3,0.04847160286292393,0.024696351304759185,0.01651963215510056,0.017264211124227945
