,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916bulk
COL4A4,-0.030228071074287145,-0.012014146808583984,0.036242755891692686,0.035648865867279195,-0.019231403232231662,0.014751497661054684,-0.02201248504208532,-0.004207261755733243,,,-0.03557885302556166,-0.03399162261298734,-0.025241844309307503,-0.02985935701398393,0.03256813242891534,-0.04370022809317834
TAC1,0.09659962920368412,0.11375417666721767,0.11245633718312756,0.01639558496445791,0.077070527193866,0.08460783007542287,0.036570435496042365,-0.026366552991727688,0.17750695522039286,,0.23996260635846792,,,,,0.03686693111994749
RARRES2,0.1274553352846862,0.032977105973709224,0.07709424689062061,-0.05583619571291189,-0.029019401748409758,-0.07522910530433524,0.03428473068847731,0.04290296051165326,-0.011525210831406979,0.012055992499888243,-0.09603569157673039,-0.10068078247405436,0.05917490118657307,-0.01980509098652008,0.04572403027240817,-0.07039211480002538
FGF7,-0.03519130940281627,,-0.0017577063945178237,0.029172563167379293,-0.026946278431206037,0.02488953164812737,-0.027273315398849314,0.02246914489963622,-0.04007183417112974,0.015925622866824064,-0.028724045382545946,0.0845522262711541,0.05842510122563561,0.01600182362306332,0.012251957808135944,0.027725715605145796
EFNA2,,,,,,,,,,,,,,-0.017724265593280265,,
HBEGF,0.029647426183216263,0.0002841039248894291,-0.0017543510552719065,-0.0005191610053056738,-0.009339874228373709,-0.04551580250480091,-0.054652098185031354,-0.0032831943256060314,-0.0595634255817204,-0.014173244701520055,-0.010770038672983519,-0.002207126887750847,-0.005090059551076489,0.02965850209059631,-0.005774325956790044,0.021925022582284917
CSF3,-0.010605692653963543,,-0.023647146362376442,-0.04572246754769555,,-0.022351052414524588,,,,-0.029824185870725335,,,,-0.06215255875036817,,0.01889419244675229
PI3,-0.035809629476562535,-0.029079488586025513,-0.040807835325807104,0.014917286328429234,,0.03506438479224588,,,,,,,,-0.07807928381302962,-0.018051186803296416,-0.058529749332727914
PCSK1N,0.0662045862941229,0.04772188808745199,-0.029605523358603076,-0.01453278823757363,0.04698976507725163,0.0013060220192023006,-0.06911066964587848,0.014239914212474176,0.2320715477032499,-0.031473638111942835,0.19444508017360304,0.058157797189759074,0.024664540454072292,0.047402226150772726,-0.003912395989548328,0.06536576187741036
NTS,,,,-0.04597142844441092,-0.023477173814470714,-0.02747213205605029,-0.0021410555074184803,-0.01322808954702457,-0.03161665004372401,,,,,0.015671248275870405,,
SFRP1,0.12093246398990656,-0.02714651219060419,-0.017310871338705052,0.12270853260513327,0.03373187399988158,0.04794920310662081,-0.03370559189384231,0.017994781548618756,-0.02868568794416288,-0.005398538939220791,0.013184751017343226,-0.03677430374288037,0.043870906673488995,0.0334068074604119,-0.00921024440873616,-0.024868803655141394
CXCL13,,,,0.05505523144332672,,,,,,-0.017099097255092423,,,,-0.045538690966461175,,0.09664347671049936
MICA,0.11252462908398973,-0.07264729983246318,0.06306708635649685,0.031893890383626305,-0.03521126343381025,-0.013395694362468031,-0.01611715659331175,0.0021891819893506874,-0.018676007485629573,0.007215602335290816,-0.10859917471246815,-0.02919756817708329,0.020247017837392783,0.00019831458107148615,0.009267593791724992,0.027418043680691076
TG,-0.024096578325144488,0.06762232537647915,0.15427699337402725,0.03715575770122393,-0.027098847476573262,-0.02697572056092426,0.004797072724825822,-0.019038348482471976,,0.02794567277788027,-0.01774939818381239,0.20306641255965124,-0.032507489678118805,-0.010795488832580871,,0.04364813501040582
ADA,-0.03563490277876981,-0.02854265352868624,0.07338218537393038,-0.0001406297953633463,-0.01160979324627234,-0.07896564356616234,0.029194087817492467,0.08570622489202338,-0.09152637220818245,-0.024394663557730307,-0.08088428591809685,0.01662518113121742,-0.07969507637737391,0.042122397518080314,-0.005495415860906921,0.0710746082417028
LAMC3,0.06248246494791531,-0.014054794827871865,0.03788014826721102,0.006696616870050372,0.06837311807394633,-0.0971297870580871,-0.022843693923578094,-0.007422633532011898,-0.038379228993112705,-0.06662956756965469,0.04571379122993774,-0.005789016837882841,0.02118964188808331,-0.0372354018358327,-0.0013078257504919469,0.07108858091139945
CCL7,,-0.017582005725017183,-0.013506458093643906,-0.020570319655941124,,,,,,,,,,,,-0.04493262441101087
NGF,-0.017415237236406752,-0.030187430723516033,-0.030946745203904256,-0.02195667524655909,-0.025859568864868145,,,,0.002084062058394299,0.02476731144109173,,0.07223440285210968,0.06877704710771997,-0.01748602164465946,,0.029644306331645415
TNFSF15,-0.021544821942364088,,-0.01504010167967577,-0.015230194869471417,0.07381034549221901,,,,,0.08527021919039592,,-0.02882286789164519,-0.029963251916227725,,,-0.028493788313770377
HMGB1,0.04700531300341885,0.019707561887110217,0.04978659350496849,-0.010866208395452708,0.02451699199084251,-0.06332441552363365,0.040665728784536406,-0.07480920860977139,-0.08991527090234884,-0.02562833967051837,0.020552780964857544,-0.033768595168781876,-0.095591927457971,-0.08803290400586691,0.07143298578840683,-0.02095216765161509
ITGB3BP,-0.003915751485317221,0.005204687094562649,0.022032883209051772,-0.039091221325414226,-0.0014248790784677178,-0.026969120398989244,0.04972239411140737,-0.038742269006108145,-0.032190446840333564,0.034343465250735436,-0.11817221868066739,0.03457249872144453,0.04119141930180941,0.0020644717739680407,-0.051525023031950584,-0.07439114513694613
AANAT,0.05949165892181306,0.06875925127897463,0.07215191796382925,-0.013723316430703054,,-0.02016125414030617,0.010392893428113994,-0.021945809253236893,0.026123253427199646,,-0.03351976444000651,,-0.020794257678383003,-0.006923147924665225,0.013508364550165483,-0.034443413170676576
RELN,0.11195922767827408,0.016220745323224834,-0.023754018564790293,0.03334799673218175,0.06339604301633223,-0.003200425975657647,0.06488599172760817,0.0350793663493085,-0.0032368379456873633,,0.07587836030532144,0.02232484149220124,,,-0.0004708444823535714,0.08924418982224189
IL15,-0.030625592496972016,0.040321291791312504,-0.007270699836874164,-0.03054796006491724,0.012845776806753905,-0.005727244104607714,0.03509811275206877,0.0266510790750016,-0.021922874431809042,0.024117065979802472,-0.008135895350563119,0.10287050455139475,0.04658692141872551,-0.023863327778214705,-0.016308390722460608,0.016717613689700924
UTS2,,,,,,-0.01971376972482648,,,,,,,,,,
BSG,-0.02050882185229922,0.05576353730526826,-0.0436479873856717,0.047854396280802305,0.04728201129789367,0.004091132504582964,-0.006806035231857767,-0.0017399965319987993,0.09278148440251766,-0.031634563776236566,-0.16219759212301357,0.030732461815116224,0.010305558963994939,-0.020727090680557753,-0.04157373909289205,-0.004416234099675701
ADAMTS3,-0.057121948585285846,0.009250555949688814,-0.014259283616217807,0.0030947150427425244,0.07902537931955982,-0.09358091019464829,0.0021014991372988044,-0.02537890454873617,0.03756391890853951,0.0711740711182188,-0.008623993501512732,,0.003263142828786875,0.11203808555194703,0.016065916887483475,0.04254126048050296
CD34,0.14938333448802119,0.0011554563444263915,0.03229148622594164,0.01769490150826257,0.08010701202307913,-0.03633170905633227,-0.01882974667552145,0.08376750595977624,0.022424190677650033,-0.012626962385614404,0.05112061426152115,-0.056348735227229316,-0.056654665575051236,0.06201774992481582,-0.009175794812014986,-0.04712942201566474
CCL23,,,,,,0.01055175648888336,,,,,,,,,,
PLAT,0.011113330646949604,0.008937627587752378,0.03057706641468244,-0.04996637626069658,0.003317430393075473,-0.10106966816994159,0.0071175238429518495,0.011279299875055458,-0.014975025583768606,0.010354296354914477,-0.10899557978248708,0.02976026425614559,0.1283484313074494,0.0683646585409616,-0.06464941939303619,0.01708906212044848
NTF3,,,,,,,,-0.035425771406775754,,0.0763531039118465,,,,-0.009624204276677607,,
LTA,,,-0.0005915707966108217,,,,-0.01839776836287803,,,,-0.031088036097316796,,,,,
CKLF,-0.0006246984799390921,-0.04305559359759637,0.039637372278698776,0.003186532963605833,-0.026789874249758087,-0.06561649496847323,-0.04927407032393012,0.0011667973655044405,-0.0968223684780226,0.0029372816810388966,-0.15225777713615507,0.08386989660286683,0.07668354906165083,0.02220640402699534,-0.05337352082989938,-0.007400535940695493
APELA,,,,,,,,,,-0.035011891408720096,,,,,,
CD24,0.0015419460875133145,0.038679091134894636,-0.043607952749133226,0.031018532197341773,0.024304188425184326,-0.0068947386043742885,0.03233453962345562,-0.013710578800567782,0.005034031854667642,0.0548718040552741,0.011768689152200276,-0.11338859098880212,0.054258055639144764,0.10162715134757776,-0.007168185098916132,-0.0107190024326772
HSP90AA1,-0.01155888121337687,0.03761305149937106,0.04064103158191161,0.06941437692672121,0.04047771864839392,0.061353198644014284,-0.013732113885994596,0.021599586024153152,0.21179006086806,0.05973770442316133,0.23802389524229162,-0.03725200396337653,-0.013284097898168172,-0.09230265682749222,0.08176326146195469,0.039050844475040584
BMP4,-0.03769083337123627,-0.048973431288776716,-0.04038833902801157,-0.026632312376952884,0.05448390297161161,0.033795519609813605,-0.003030557280679019,0.0015102417117768207,0.035154144986529995,-0.0076846359921112235,-0.001458459631563203,0.031006670192311667,0.07047091733636576,0.07900468058597036,-0.0009693378881120742,0.07623091123657603
SCGB3A1,,-0.0175820039668401,,-0.016342775731010905,0.02256119894807233,,,0.04382382972554562,-0.03194468942328569,0.0002495329567823995,-0.005435706295743756,0.0354482479026452,,0.0913005695438163,,0.0663919019718132
IGFBP4,0.026409582283458577,-0.03330793496039079,-0.018051334461126493,0.024373508436529988,0.024922325877841493,-0.08026159030175822,-0.025942651515950235,-0.038553749296442716,-0.10581704637332148,-0.0008607074559869312,-0.030434603228113116,-0.04556796949833987,-0.08208755847342748,-0.014432336140008672,-0.011919342334975769,-0.026359004033430278
RSPO4,-0.021274497760134684,,-0.004683871155392081,-0.018862219796159,,,0.0038107300497377205,-0.018511502042524376,,,-0.018417652655902686,-0.019531813092032592,,,,0.07040596011206986
LEFTY2,-0.03563492136599144,-0.04187382721648633,0.014712027830855444,-0.02927708084952741,0.029973007262528824,-0.06529087352209494,0.031222744423828924,-0.020298088390272362,0.00406800232847983,-0.021474771649827033,0.053999595570119116,,-0.026573299003109372,-0.020379720963905935,0.06839688211797162,0.015879378759679433
PF4,,-0.01823850679113146,-0.011784118593613339,,,,,,,,,,,-0.0162455165243138,,-0.034022570592019664
ANGPTL2,0.06321967708348843,-0.020508897883417043,0.009756802812777883,-0.04775915762346799,-0.0019561706422291055,-0.059233728740832485,0.01820121730496784,0.005035157627188583,-0.08983819489108012,0.038070220742151877,-0.16931939753868375,-0.0798195547395368,0.00028886262485395506,0.043845526069015504,0.0044914455449222585,-0.01140973037631835
LRIG2,-0.028751126839726093,0.06098093984337497,0.026943621703728445,-0.0003121075798847026,0.04032778006875448,-0.03291814879391988,-0.04201911510301882,-0.034287685251681334,-0.03255378124616276,0.07056623005272689,-0.001207738712868796,-0.05266740707707812,0.12859194923034736,0.05411973991472086,0.06654095459624605,0.04624948654130551
ICOSLG,-0.023474172316387834,-0.03749376970222406,-0.008298345343945001,0.03232696179339894,-0.013773215956583866,-0.07258133704246812,0.0001081793132879585,0.0318728260638098,-0.07087060859755442,-0.0028877777855761547,-0.03557851668714282,0.0829597663511134,0.027831900051781953,0.04382808990296113,0.02085936189059555,0.02662834971290199
WIF1,0.07207088560190586,0.03241611653622912,,-0.05432186434949598,0.02888176995967072,0.11923584933026012,0.11682217888124198,0.07354848525484732,0.22456880317651895,,0.20878261346508162,,,,,0.022791181548920507
NPPC,-0.043418156941660686,0.09978473174355029,0.062481546038016346,-0.032903689093286365,0.06186903416711014,-0.02310688754231059,0.0016758676884883873,-0.0257264576814031,0.07220804376550215,,-0.1301500764223824,-0.04565448822100688,-0.02489895880664752,-0.030737606363520013,-0.02493160105391373,0.07661447517752445
LYZ,0.03920915600640618,0.013772315934438652,-0.05979936872327714,-0.046398973877791974,0.007723898488453978,-0.08837169685803895,0.016305920643103038,0.0010016274534484478,-0.1645342031194542,0.006000951892916701,-0.07096674558771832,-0.048256798910880284,0.02625068385833175,0.0016151331783992114,0.024361973464041738,-0.02099026912115041
EREG,,,,-0.02654361868253494,,,,,-0.032524314712040175,-0.025111393669356455,,,,-0.043054625000455066,,-0.013847348837926753
SPTAN1,0.014531396072536932,0.12734129843564287,0.03341454858294518,0.06453889213740363,0.05629129572218744,0.07914137152878241,0.021194485573916868,0.026839790765004642,0.20685518519130353,0.029277403572534718,0.1612689639687659,-0.04940974233366073,0.08020696777991575,0.09029835136783937,-0.01755095645499766,0.0509757328277612
LIPC,-0.04461971580442566,-0.022328726208866053,-0.021176938762679953,-0.0182617333064532,-0.0005698434652452825,-0.020839259467175974,0.017100906722149402,,0.0613697855384612,0.06087836837723689,0.011170811707368302,0.005948694138713127,-0.0511592569245398,,-0.0306022826490806,0.009225665180111621
COL8A1,-0.02032744463140228,-0.06273816599843023,0.06635188964516615,-0.03035706089450943,-0.028802141352214487,-0.03619837105404261,-0.03135622404482708,0.027550484355079504,-0.06157866862633882,0.001707017145670935,-0.1374491613829362,-0.037214419132225035,0.017818952072217467,0.02151358775205323,0.06253940154763,-0.05052533146900384
GSTM2,0.03686514245657068,0.13206728649279062,-0.014113613916745583,0.05236443161098949,0.001242325253177,-0.04827134352367353,-0.025498907643850613,-0.015536131148399399,-0.051730323251897685,0.004681832553725076,-0.06754229705592554,-0.04157720669169987,0.159324823887695,-0.01703607641669096,-0.04405172059495687,-0.02011306089556121
SPX,0.023295627360107405,0.08436487104600311,0.016251967990536437,0.09995412454935415,0.03883674642684458,0.10857898949423743,0.017358500164093273,0.017061229542048997,0.014928921947261673,,0.16812031280384943,,-0.021153986712672216,-0.020170885243904278,0.0439449375083399,0.03651537163115265
MFGE8,-0.0006104299322341484,-0.014116455584261401,-0.04027936418755733,0.048276155347130714,0.0011297698663223538,0.041846186366338245,0.0025130966523823715,0.020235051301146934,0.017053620292032393,-0.0596823136768251,-0.04470895837628376,-0.039971931849975925,-0.059876067557414286,0.005077916574151747,-0.01747291667482102,-0.014603636057498093
TGFA,-0.05843829138938441,0.0754634126949872,-0.015450834586609471,-0.06185201845646197,0.05467105192361676,-0.08508663612807034,0.025821981089313762,-0.04058801276844177,-0.10192461960841223,0.03790712305068457,-0.039100639427301374,0.08916756192397148,-0.06968030905767315,-0.0008312301631651478,0.054203783648697906,-0.014453178497531213
SLIT2,0.23226805110557006,-0.034972383304520877,-0.02563392115731784,0.04705606271727406,0.04917807169364087,0.10898031952508175,-0.03833565646062422,0.003992121284388962,0.07288619964184094,-0.032357458066171844,0.28495838315999905,-0.03546679773226154,-0.02815852041292095,0.014286088906381425,-0.03706716862595302,0.0428143573186762
PLTP,-0.0375080212205587,0.00940641019782932,0.0020691260886704756,-0.03176116163369263,-0.044602570005383,-0.08312118886083504,0.008897209434947166,-0.029393468924033616,-0.16611816820962416,0.06152897154856706,-0.002303877990205781,0.032643985751794745,0.0679313889625949,-0.04728378190197762,-0.002283037724023356,-0.05725291482045585
APOD,0.061497173957391765,0.06480372157133149,0.021637508726186423,0.022996966023647394,-0.053549975832751555,-0.07236537143899999,0.01357530136126057,-0.010860049644518163,-0.17677301312128824,-0.06496782219879221,0.16932231417647936,0.03103071465344861,-0.10265762518003747,0.06635179351181618,0.014222399253367093,-0.02603525358423141
B2M,0.052462461194488746,-0.03666015235539102,0.0696491753230093,-0.028969207962268123,-0.03997011320609691,-0.12192360695494951,0.03260833826364271,-0.019609758957364144,-0.24121163472376708,-0.07243914730529838,-0.24593975852777822,0.05677802208854502,-0.02690049745446477,0.014559681902479317,-0.05909383931801723,-0.00031807286682048136
OMG,-0.007974893598498225,0.1265237048736418,0.0626056007175843,0.024576138743866,-0.06424216660448523,-0.005127462466623307,0.03106141024072113,0.011712540808118281,-0.06501556792972052,0.05645066132937153,0.1974467535258956,-0.05408147262642942,-0.03802138152427402,0.05541062029166262,0.05445496079887959,0.06496235456953371
CXCL3,-0.005762482157509694,-0.014615444945885219,-0.03571637389541378,0.0019687289460404954,,0.019140043403092968,-0.028781442836645202,0.036534553175927124,-0.02168182023467138,-0.008940856030970504,-0.02238901561027381,,,-0.021961272284442283,-0.018506051156111664,-0.026737967969501883
CXCL10,0.049965097966451884,0.01657495167070592,0.00688167535756244,-0.027714479252860497,-0.03053951246494223,-0.10240415718006167,-0.03704350394271068,0.007848791242632524,-0.05082312037873899,-0.003961230391284928,-0.03557885527326909,0.05340805632763099,0.009765163419132708,-0.021789947177299606,-0.024931598343012576,0.035305840098526775
RSPO3,,0.07752247974122535,-0.0136849547738502,0.04032630078611253,0.09296588121507884,-0.00951329988542479,0.037514871955993456,-0.003197786840750801,0.12376093018043344,,0.02076284160425548,,,-0.012664345655715479,,0.1098092758216997
CORT,-0.0238524603096926,0.03401674026353532,0.017909659984621164,-0.02216335695407757,0.023129069273891575,0.024261274814753164,-0.056882354512655976,0.005507986681388437,0.0427112092064873,,0.0959628221780525,,,-0.017000107346382843,,
NCAN,-0.02723490896598998,0.04601378163984686,-0.050632380433657344,0.0925470942965721,0.018083953066052823,-0.049800958154211615,0.020483107272691748,-0.02500245097975214,0.09042373323430435,,-0.11921669990439847,0.11269178684349226,0.00024239340116425113,0.038065236375447446,0.06271849554461585,0.10843512633101678
PRG4,-0.032553007998324196,-0.026441236870324528,-0.013506460198424906,-0.013075327422844608,,-0.015333342405730446,0.025775402223221416,,,,-0.002436412868725045,,,-0.025084698694934116,,-0.04735478312216637
ZG16B,,-0.02438093291445188,-0.015675898896857193,,,-0.018790186137585537,-0.014618697085793051,,,0.042293067796556394,,,-0.023116252800999246,,,0.005201374862320961
TGM2,0.04616129029647561,-0.037099177413370196,-0.052406838162170684,0.0028164811170267173,0.01299940547575181,-0.08703218052708207,-0.01719744886585122,-0.03860832979951855,-0.038317177670434535,0.00579643699671771,0.05460954093396954,-0.04418403603623735,-0.04192465674793491,0.005189106413790628,-0.039880959228501,-0.04235640982293825
VEGFC,0.028519403619623032,0.017843798275344935,0.025372623587422424,0.016533509747808012,0.014105642023569018,0.04097302805632177,0.00477055256597726,0.03173421406755043,0.04980478707605535,0.014834903795760628,0.06012211437445623,0.07572819676703864,-0.02996325458825002,0.013842456702405572,-0.024409786420385257,-0.01778483144512691
WNT6,-0.029623447895911273,-0.016325777349480586,-0.01868117358492077,-0.018016542367453085,-0.02291640530419636,-0.013704906612008625,0.003520837914757924,,,-0.018706844778545253,0.04878518851374102,,-0.021983559127683707,-0.031595459344032024,,0.019516287846132376
NRG4,0.10762861556768345,0.005070145812217722,0.01828159463074463,0.12191611221763365,-0.0022823703527506014,-0.003130576055056423,-0.028084884079619836,0.05135285969628635,0.16446876330199767,,0.020559083907077953,-0.03399158511722158,,,-0.019600705920793528,0.013197887455788707
PMCH,,-0.01866404680099802,-0.022776422633823824,,,,-0.021397723600985148,,,,,,,-0.023852060102756655,,0.0423818656858482
COL9A1,0.06789444640661446,0.061448117896962084,0.04912720432916931,-0.002474039482073496,0.06733195167880028,-0.04774643672187567,-0.000534143458300378,0.01906493460187587,0.036692912675556084,,0.04801090158410964,-0.03482016830502732,-0.014031852078181443,0.0628765063574001,-0.043924386223370034,-0.029685818595904766
GDF11,0.07418272052754671,0.036126400795742204,0.05549250853373806,-0.03863147398481883,-0.005637146937568478,-0.09832960190524777,0.04796788579714043,-0.008805687116995439,0.008292609685593425,0.02425111124815757,-0.05795214200795355,-0.053107035368351006,-0.0109107595455381,-0.031607170920017975,0.021312012852931318,0.0774025695764214
IL24,,,,,,,,,,-0.0178642485935248,,,,-0.015986490022857906,,0.010584274153636077
SORBS1,0.10358201746315922,-0.04073576684599037,0.020723923317059304,-0.0656375314303615,0.005272768645114364,-0.06697521921695405,0.06167656138649239,0.030641862154621658,-0.11591857397477312,-0.01092005195525747,0.0016951850822652297,-0.09885948459270577,0.06119220000939741,-0.015284348833571996,0.013621702042974223,-0.007758910615510803
DLL1,0.02222443805009525,0.08084043718483995,0.07514769342086854,0.01978245152237167,-0.010292654728916923,-0.10354003715813558,0.020170424970378388,0.051032349353435424,-0.010969296022240942,0.01585368103674643,-0.0007589534293637633,0.0006653547276819327,-0.010492387105121704,0.08788721192595354,0.06551163045196771,0.03585108541405376
TLN1,0.03974834389102438,-0.006413691561159659,0.005897215185394353,0.015709557059496206,0.00994202977648109,-0.07117642978664264,-0.07389003136345745,0.05097022434557119,-0.1432473754804603,-0.02324488698275561,-0.15997460061935256,-0.1865715478369864,0.015558451306372421,-0.025093743430488546,0.004674719510450027,-0.0207432251095307
COL2A1,-0.022596694435945586,0.008131943339173534,,-0.011678250939231208,-0.024827073137561384,-0.026470771934501983,,,,,0.03815863766171174,,,0.008566466850799884,,0.02203554064674364
SHH,,,-0.01403542971872829,-0.029605156259176507,-0.0004185600277625923,-0.020809243107508715,0.0028232128469159895,0.005096323770993747,,,0.04070894652095011,,,-0.016477297479739594,0.001353262111039859,0.015511941718903568
PON2,0.01982821988963447,0.059162524339377576,0.08824952728503557,0.01357722182386547,-0.06996457946185358,-0.09894753477549839,0.03005395418351222,-0.026842670183459375,-0.07762540673182589,0.06392309765436836,-0.1090255942304308,-0.06850286268150903,0.09261658016767287,0.04208950175521107,0.0019030313940159738,0.029418219691794305
ICAM5,0.11789460489038038,0.005461974959707658,0.01855689031048158,0.04307790530984074,0.05546532401375908,0.10005309375035845,0.023082919302586297,-0.013476182009539397,0.04128846483273209,0.028438125348900504,0.13996444435505476,,,0.00976309937491324,,0.09644066421160041
HPX,-0.03598377401107737,0.003975345124590405,0.08077816243173372,0.08960978327121115,0.05857033592446721,-0.019100680594060157,0.009428383500712121,-0.01851150286304738,,0.037383340268108856,0.004732369665422065,-0.023549688124600687,0.07421170243731426,0.050245096600623644,0.11089202865371699,0.0015616292701502673
SFRP2,0.06723875846080819,-0.023375321128900128,0.001957071456771514,,0.03760853859126533,-0.02112613654119685,-0.023909811205280934,0.010898520282660218,-0.06575219536124306,-0.01763043540301704,-0.0009139611451393064,,0.039928646908685764,0.0176202372056544,-0.03206202889934881,0.03538841432832907
CFC1,,,,,0.023408064631598578,,-0.018397769474750213,,0.031736140602839615,,,,,,,-0.013389236108019311
CD70,,-0.01743315748007691,-0.027169668703145636,,,,-0.03431828172264841,,,-0.024804623288195392,,-0.012102988865496224,,-0.06029635769586425,,0.023529417207851185
