,MGH258,ZH881T1,ZH916T1
CXCL10,0.01074316061679013,4.809119700859802e-06,-0.030783327680727456
RSPO3,,0.0072374550873761405,-0.0274259737233161
CORT,-0.01909180332106048,-0.021519305555096516,
NCAN,0.04876564358211206,-0.020866288069018406,0.0069378119197013996
PRG4,,-0.03142849790751039,-0.01079763281977979
ZG16B,,,0.03802015293638436
TGM2,-0.008596165128471667,-0.013768069363803268,-0.040030274353095634
VEGFC,0.07793829424700381,-0.02314565937505095,-0.01947030445576214
WNT6,,0.030718729191417646,0.1591933138074162
NRG4,,-0.026364211442557108,-0.027425976797113418
PMCH,,0.03410281185938094,0.05977718105815418
COL9A1,0.08203480368862925,0.02058832191482754,0.062425956369619826
GDF11,0.009912349987511159,0.006675994316414768,0.027469903217875045
RAET1E,,,0.027092893736861027
SORBS1,0.008367878039221625,0.013643142603299817,0.016643127208171293
DLL1,0.006973314373979218,-0.015935801252496946,0.008943025667883889
TLN1,-0.0062820522916669855,-0.03188550182329485,-0.019425642163325905
COL2A1,-0.017932085874142703,-0.03197790302308896,0.01359913733391456
SHH,,0.015480040481104967,-0.006416307645645631
PON2,0.009727336451194498,-0.07082922532211978,0.04237420968149947
ICAM5,,0.03464702136689317,-0.005307052519727187
HPX,0.0707344967962556,0.033655207803475556,-0.028819680502547348
SFRP2,,-0.026733689834149248,-0.0575400033573529
CD70,,-0.03839295391270492,0.07983421252181666
HP,0.03160485899121783,0.03336411960680162,0.08990590365983606
CXCL2,0.007447141300276048,-0.043754057394493534,0.00524772736390198
NPPB,,-0.006103301428094529,-0.012062390771030466
CCK,0.039144161090017573,-0.02836025403511801,-0.03609082725473441
SEMA6A,0.014302625080831641,-0.0506286525831283,0.020426127906288914
IRAK4,-0.0011018232877723635,0.012208800874624497,0.05532058756278609
GSTP1,0.0007453268935769673,-0.020108958482549778,0.00508676270689378
VCAM1,-0.052251305177990905,-0.010771867476918252,0.022604007100293595
NXPH3,-0.018443399943699274,-0.027322019226820708,-0.016144938348586328
MTMR4,0.04834364493702551,0.004451751398536277,0.05332923673945326
LAMC2,,-0.014733999065294764,0.03307291738109195
IL10,0.004661371127474527,0.02055882673358415,0.028416898060487847
SEMA4D,-0.007677019017086838,-0.04955978494185646,0.022110689753697472
TRH,-0.01752994019040008,0.04092813669352621,-0.0037840571559198738
SEMA6D,0.0397098262219878,-0.01606218579744829,0.080567729487818
CEL,,-0.026356871605096754,-0.015431466233545507
PDCD1LG2,-0.009492729068933226,-0.03600963466049626,0.04261979546246369
SPINT1,0.01351658388161551,-0.00790819160175907,-0.030059878953111976
CTHRC1,-0.02895198072792225,-0.01666980502302246,0.03355653651416702
PODXL,0.03488208633099682,-0.03107295553915208,0.043354896391699524
JAM3,0.013019575048450267,-0.03707579887493942,-0.001279980207681638
TGFB2,-0.030726623720223355,0.058679394894160214,0.02285900687878175
COL18A1,0.05046258306332294,-0.028866974534482136,-0.00038297493165943505
NODAL,0.06208837799821238,-0.016849433001518345,0.05240348853986782
INHBB,-0.020124905761766045,0.03580769259986176,0.014059944087270671
LCN1,,,-0.0057796605814712096
ARF4,-0.02551095139064668,-0.042508954985683946,0.025566715968565357
CXCL14,0.027037754245240093,0.0511207492079638,0.11752167798224068
LIF,0.017121787226801754,0.018661782438522578,0.06457183750648299
IL17B,,-0.0028066353512844404,-0.029511242719483563
MMP1,,-0.015179423230490385,0.07636227771373678
MATN1,,-0.02160385968216821,0.020139855634679217
ADAM28,-0.016813810727543944,0.0034287915330972613,-0.03512420411012724
TCN2,0.010637153256081331,0.010551729141332388,0.05734822171406593
THPO,,-0.01874034763054417,0.06840362801249451
CUBN,0.048794158674690176,-0.017898515055378327,0.07193255954473946
TIMP3,0.02768445720194125,0.0030441554346260433,-0.07591575098392464
PIGF,0.07227249614454302,-0.015314529168264236,0.12544377081277033
CRH,,-0.03591614203178602,0.007482439766093767
BDNF,,0.001930535669683804,0.14067452708017988
CCL5,0.03453109913973214,-0.038195551626526464,-0.03175145091351959
GAD1,-0.05687943764718996,0.029162101712661013,0.02534593386218427
COL14A1,-0.020206290190403244,0.011633062674456702,-0.0057940940637929445
HLA-A,-0.018577764454250415,0.030535012531017605,-0.03405061148202083
CD5L,0.021677113317104497,,
FGF18,,-0.026231123476646037,0.024916486496395003
ADM,0.05670844761646095,-0.01656023971860571,0.06303612773388757
CCL15,,,0.0334313920866041
GNAI2,0.017001195086259743,0.02186409529679606,-0.05837628044344092
HDC,,,0.01876082854498604
COL11A1,0.06060331245900043,0.0026515698723557214,-0.00016758734032109004
NUCB2,0.06659388720324107,0.011935132669678784,-0.00409743664088655
CXCL1,,-0.025269325652549197,-0.007887740834453857
VCAN,0.019761992943235236,-0.03967830067392429,-0.07220760753074404
MMP7,,-0.04646776153667745,0.05152066211394536
PTPN6,-0.0451948197111565,-0.02086351740027083,0.07227870691312106
PTGS2,0.04002155596184904,-0.010152187093199946,0.008991581185092686
XCL1,0.03904076670910644,,
CD58,0.0010015896391977763,0.05865545829738403,0.03339284179571981
TNFSF14,-0.02800412261250981,-0.004679582925105684,0.0670085376698624
CNTN4,,0.0018401915167443209,0.0007929391525582694
INSL3,,-0.021918288393691438,0.008611938936700472
BTLA,,,-0.01246177081256956
MFNG,-0.006344141174825832,0.04310806635235058,-0.02002369436722445
ICAM1,-0.03696575610627358,-0.0032432589791362974,0.0467420866208213
PROS1,-0.017074513373682303,-0.021025368202325454,0.06627029701827382
CLCF1,0.04877811117090456,0.06136778666661588,0.08610495818325471
PSAP,-0.02907793123136521,-0.05852100553906662,0.05118367397993696
EFEMP1,-0.06967713044108803,0.06311661441989977,0.12235482124242184
C1QTNF1,0.008041579542903349,0.0014445427377993564,-0.004398626146692325
ALB,-0.025772433763953585,-0.03669067100496878,-0.03174677756094455
CCL13,,0.1479304980095483,
EFNA3,-0.01247174772893621,0.030148121630982263,0.020010803660895856
DRAXIN,-0.02952035652732828,0.02708958226532431,0.054495762723336574
RAET1L,,0.02926825402127054,
NPTX2,0.006748955574627294,0.05393507015396795,0.04489564980586302
FGF11,-0.013997793260512514,-0.004803192688657792,0.013816091195308116
CD59,-0.014151802750213792,-0.03312400494010212,-0.034379645913553296
COL9A2,-0.029092666924280176,-0.05070935356568607,0.024719477862111705
DLL3,-0.017841833165473286,-0.011398803769331488,-0.023955651402566617
FGF5,,,0.07329773605190704
LIN7C,-0.013244269798932187,0.0004241982794028532,0.011551951392906847
GDF7,-0.017732062939693816,-0.017818289104928314,0.07152213022243328
PSPN,-0.007383022367020845,-0.005551642102196902,0.0378148095864058
ANGPT1,0.08003146840385757,0.034946881438839124,0.04731110441885995
PNOC,-0.025041359314484552,-0.021124309490032026,0.07192055909318104
L1CAM,0.008008584653187979,-0.005738397621445578,-0.028015711902861586
APOA1,0.014940954944899887,0.040633250076579,0.046977380388661776
PSEN1,0.05519140936362042,0.021901283171740064,-0.012798714561918226
CALM2,0.0020556940779682628,0.034769419445278865,0.01846839989777412
CLEC2B,0.004135235061631648,-0.002501460972659253,0.0010841410468018246
NTNG1,0.04966536731368232,0.07414539463442053,0.0587072836216265
LRIG1,0.02421362981835985,-0.05734995677721638,0.07848685744740523
CPAMD8,0.04409742382078829,,0.013989148541221304
GHRL,-0.024892975967394742,-0.019273939110790058,-0.02797136856279369
NPY,-0.02288976047190129,0.0015977778429861849,0.007707092357596661
MMP2,0.015482923408827303,-0.020201367249349126,-0.008109690065393324
PPY,,-0.029653138610633126,0.016204016912080114
ALKAL2,-0.02336516207347185,0.12536757279351213,0.03747162122389155
CSF1,-0.007286652926437288,-0.0680750550134401,0.027363404670815987
SEMA4C,0.016923807325317064,-0.03198887769653417,0.02423857826998284
BMP8A,,,-0.008790740462772412
ICAM2,0.07557197941421533,-0.03877770538590792,-0.011497533118972903
SYTL3,0.12697132295931138,-0.04553014703615271,0.03791410184665984
IL1A,-0.01813007921410326,-0.02842108399201883,-0.05055003523675004
HLA-G,,-0.03231603087413887,
PGF,-0.011802348049594123,-0.04703284546466369,0.025930579590316145
LGALS8,0.06234930591977318,0.02828810088876625,0.004102174721701745
DKK3,-0.028354734385909706,-0.04226259418367039,0.030020363587705365
COL16A1,0.015269451945042136,0.0272333271055618,-0.004805700336707556
TPH1,0.004018950192713943,0.030626095778250977,0.05020380152334551
TNC,0.05972655145322992,0.03982678194423983,0.12705623005266123
TNFSF9,0.013460463515813158,-0.027537207832779537,0.0038905275559680424
C4A,,-0.018006212295803344,0.023433991583672244
CNTN2,0.03032590419820735,0.05369182400692081,0.06406820104471643
F7,,-0.017818290827913332,
LUM,-0.008817677379923847,-0.01849541784735541,-0.012701644354285828
IZUMO1,-0.014908860942551663,,
BTC,,-0.01724310394336486,0.08179355030210841
APOC1,-0.030288006627154824,0.017022332167187255,-0.06531674567879556
PKM,-0.022208782990977907,-0.012968906629454038,0.055775792419809365
TNF,,,-0.022416526902459374
GNAS,0.0460706137752032,-0.04642385518661343,-0.016504292840198657
BMP8B,0.06022314458048968,0.016762401661732436,-0.02030442978365004
LIPH,,0.0672115156147153,0.001395800831493759
CCL28,,,0.006099100891379344
PTPN11,0.007306703712348256,0.07414968187551509,-0.0074197160703430454
ADAM12,0.015916538874929782,-0.024372948500936388,0.03923524005344374
EPO,,-0.017047330303609925,0.04966739867961625
EDN3,-0.021912132147101294,0.06952390797460674,0.0022921937964619455
CCL22,,-0.014958290225319465,-0.023348012330238425
CCL2,0.041331906932698836,0.0013007840271130977,0.09348601324477046
DSCAM,-0.015964424053229863,-0.04737808235846238,-0.030934977345329972
ANG,0.10032978725404494,-0.03669068959376595,0.00024317112490897474
FBLN2,-0.020545319711760223,0.011892674696336286,-0.017496955304109225
VTN,,-0.022073991865260698,-0.04472717671465661
VEGFA,0.04107267564201861,0.0135270775380039,-0.011461457838981708
F10,,-0.003667218724904536,-0.030046230391098643
SERPINA1,-0.014049034130925528,0.08367236380981409,0.024853461479505724
VWF,-0.032107139414346605,0.0055897565195610925,-0.056954862202479306
GDNF,,0.007094190971839202,
VASP,0.00022564787242264532,-0.09570747173355311,0.06313271060791263
ADAM15,-0.009748420924262953,-0.012230667991597808,0.06838525241712616
WNT2,,0.0507363161489193,0.1034259475114834
CALCB,,0.030468787625116834,
OLFM2,0.06225946309645459,-0.004449830115111438,0.011592744960504608
MFAP2,0.12736886581074164,-0.06560522859648628,0.06220904389972792
HLA-C,-0.008601967372575707,-0.02370281180071606,0.016044648674869082
THBS1,-0.020202314815017393,0.04253426507548419,-0.014784865098656065
HSPA4,-0.013590110619899991,-0.05201428387589849,0.04500163807919291
LMAN1,0.00346008877267671,0.03538136954407247,0.009391824051135915
LYPD3,,-0.02715099342872264,0.018330419795682912
APOE,-0.07949996498643198,-0.03176956611132119,-0.0614830917720923
SOSTDC1,-0.015602692315237181,-0.03719509147959465,-0.016866998020214012
ANXA1,0.03974902112841032,0.035160523968932066,0.02016029616294134
WNT2B,-0.03478890816311727,0.0638082832708235,0.08466806989673965
AMH,,-0.015371830163964047,0.06594026989294158
GDF10,,-0.01658282255613815,-0.029642410513484138
EFNB3,-0.003226549009802707,-0.034518676185175484,0.029920682406790588
LTB,-0.021604366313138324,0.020268581735844185,0.005232470585112366
ANGPT2,0.03302419046595121,0.006261171444447121,-0.011981241980288085
NRTN,,0.03384997429394044,
ADAM17,-0.04011160414172272,-0.004574072016619726,-0.017259271555058908
LRPAP1,0.07085640421201422,-0.016428989154083806,0.0358300092141244
NID1,0.01752311070088633,-0.03447017946496085,-0.0074803826856279084
MST1,-0.000992800767546221,-0.05621249167904259,0.02915037693342251
DCN,0.03972552743677435,0.022339765202722055,-0.07796747891674297
IGFL2,,,0.001219118326687669
COL7A1,0.10469661129453925,-0.025085290036943726,0.016682395202482263
CALR,-0.028482849618665956,0.005729555038287975,0.037459991607522496
PIGA,0.022021666813354147,0.05810034494216519,0.0008144341767300814
CD200,0.01811242273536504,-0.05149191178736499,0.02705840212900481
GRP,,0.027830385590741108,-0.005552544573313222
CDH1,-0.007520436999864982,0.048062077098260804,0.005105251581686156
LPL,0.09919686359529918,0.020052202786570078,0.01455167917149554
SEMA5A,0.011076733533795067,0.00871255923828617,-0.006577022602841516
SEMA7A,0.07833274124635627,-0.0027721393321720007,0.03686839588667677
SEMA4G,-0.026528645108746828,0.030015842480047458,0.004988125567796246
SEMA3B,-0.032312456826594664,0.02820107561843176,0.09853845599722125
RPH3A,0.03913630374156692,0.0807616523493398,-0.0456006136557684
JAG2,-0.010851843219463357,-0.017877640027953477,0.005163738656130018
CGN,0.07560623562763184,-0.0398324740334966,0.017045125483256162
GDF15,-0.012361852437928268,0.0007893049419901588,0.03878744093987405
SEMA4F,0.10895907165906811,0.02762378860259934,0.04020311866615059
NXPH1,-0.0272787937893794,-0.01213984907244448,0.009905129528382201
ARF1,0.03316650817009475,0.04866630729912593,0.0010812684147387729
DSC3,,,0.03324343337491505
EBI3,-0.008571098695055774,0.00471954346854154,-0.0043746932932477835
TIMP1,0.03988883610462701,0.032372221793284445,-0.006840103427252787
SEMA3C,0.07320693732171954,0.005843007741499665,-0.056376152852127964
GNRH2,,,0.028200450365929455
GAS6,-0.021626088346603338,-0.004344889642799227,-0.045636896385065184
MEPE,,-0.011017683009510709,0.026614589670631
SERPINE1,0.12439621422470638,0.07228402603939671,-0.014561697010879521
RSPO2,-0.016485139168401396,-0.03460968505261647,0.06134967723373119
SHBG,0.08081341787054806,0.10156954019093561,0.0859414554034569
LGALS3BP,-0.0817551683990391,-0.019491405512154083,0.10416888606941405
LAMB1,0.05190873647522538,0.052418587203173266,-0.010257560246102883
SPTBN2,0.08248414292227803,-0.009646891881123306,-0.05778886079247075
COL1A2,-0.006658478142441402,-0.00949062821692666,-0.02510335625593472
DEFB1,,,0.03266707904814383
WNT11,,-0.0357655076519132,-0.013695861886361106
LGALS1,-0.029631373620345104,0.0013251431829732693,-0.0008601349576487616
BCAN,0.001860852680085243,-0.024760699895869893,0.04478070474410722
ANOS1,-0.04630234907656346,0.005536937541416487,-0.009327797077518673
EDA,-0.0031444215362849575,0.03227335370654215,0.024289401855664833
FGF22,,-0.02555677447011405,0.022104509631850944
SHANK1,0.07846323604638537,-0.009888042537739065,-0.040418619910115645
RAET1G,,,0.015897913051639026
TGFB1,-0.05014999968767155,-0.035029377621673186,-0.02540034971481496
MSTN,-0.02106848982449702,-0.02582832850041876,-0.007058188480127732
WNT4,,0.0215221519585429,-0.010158229453079396
TNFSF4,-0.02690739254817647,-0.019793002239101447,0.058328672418523346
NTN1,0.015412315638767903,0.005301964973205393,0.08421704362252819
CXCL12,0.0011284680734156022,-0.06757473506732575,0.02382237970020481
GNRH1,0.028981324820777747,0.007638345847686926,0.029372812099139167
FGF8,,-0.030712783034907862,
RIMS1,-0.02106710385278113,-0.04405186010469241,-0.018074860409280365
FGF14,-0.005819498715368627,0.032784151967265,0.07246273395584615
IGF1,0.0024032301950088395,0.030506775930919813,0.03696314974186218
TNFSF10,-0.006870646785243759,-0.013167480189409055,-0.04540293660281261
GDF5,-0.0164851326615637,-0.014756266128160191,0.06470376295202727
CHAD,,-0.023726271555517892,
RGMA,0.058941542009430095,-0.026955237321289516,0.05564688398155001
WNT16,0.11407998808105345,-0.015179422429078852,-0.0359275282558485
CX3CL1,0.0042156622472053484,-0.057323883355510946,0.03722726619785085
FGF1,0.01963147895221927,0.01701869782504539,-0.028166422277695405
ALOX5AP,-0.013395744743562159,0.012894273676166856,-0.014909760759104853
IL1RN,-0.014670724187365555,0.015447371604307918,0.0330044746979393
PCSK9,,-0.014734000714178378,
NPW,,0.03466398725803729,0.04269212938050292
CXCL9,-0.03440320320337138,,0.018354503714476153
ANGPTL4,-0.03278211930645254,0.0027661199179173637,0.10902027055476286
UCN2,,-0.01664934752010749,
OBP2A,,,-0.03080654087527527
COL4A3,,-0.023286001007972977,-0.023297137091526397
NRG3,-0.026627425925695506,-0.017308905437490536,0.05986722553261533
IL23A,,,0.025420522878132637
COLQ,-0.026767710235383883,0.008464976688075285,0.06544203843956024
SCGB1A1,,-0.017047330200999466,
TNFSF12,0.001603112689011664,-0.014463476673124264,-0.024551617765600633
DKK2,,0.0554748920180122,-0.04203822015967791
FYN,0.014321596716849547,-0.038842456350257924,0.03584220413220107
ACE,0.06263412347359684,-0.018650767754416844,0.026654445145345408
IL18,0.006619264444365205,-0.04046661724128782,0.06674937677555652
CCL27,0.010542910036085967,0.060717499490820614,0.04110031022225634
SERPING1,-0.10384267438971029,-0.031470586732368445,0.09488386317949409
AZGP1,-0.002390896267556385,0.029071781060974262,0.0579872856831405
INHA,-0.0228897528877332,0.001652699828781457,-0.010845210921897726
SEMA3G,0.1233278214229176,-0.024444483588361907,0.00966733429606
OXT,,-0.014275363533271142,
COL6A1,-0.030589729237365894,-0.004864187470540227,-0.008189210318719525
FGF17,,-0.0004896669333542034,-0.0014126536768389372
TNFSF8,-0.01813007913356667,-0.01517942443260792,0.01110386311786454
FGF20,0.01463055174462297,0.04273069626716023,0.029164795502780644
ICAM3,-0.01705536056252654,0.003924061238239478,0.0003354447388970739
LAMA4,0.06137548360076109,0.024801538198895603,0.007778140559750112
DLL4,0.08614890278442441,-0.04820828960538764,0.046425120433893075
SEMA3A,-0.0339249183130038,0.08800617675924018,0.08723715007331635
RLN2,,-0.016649345684165682,0.027767499539900476
C5,-0.011843084392507766,-0.006996907031565694,0.025984640478391198
COMP,,,-0.04184329502784903
C1QA,-0.06305946614992405,0.05524875166662863,-0.07751068308913556
UTS2B,-0.015374683546195986,,0.04692521262173089
COL9A3,0.05290190856580787,0.013932470727832678,0.057538132306320246
HGF,0.00039943621733846437,-0.06154533440472075,0.022915945868485364
P4HB,0.02794652465142006,0.05892614471191008,0.041164610839382186
ADCYAP1,-0.016910234191524327,0.037992573260559034,-0.01155815594922188
GREM1,0.05740761979794343,0.012591307625109018,0.009872163945100708
EGF,0.002100999327884607,-0.0036309049845500937,0.027110208345179524
VEGFB,-0.02129758731206604,-0.034436469632014556,-0.010279771311665976
FARP2,0.06943570807471666,0.0005533540600609299,0.06856623712547613
IHH,,-0.01644695909600028,
LAMA2,0.01775563324853286,-0.02058229048859327,-0.033374096876332325
SERPINC1,,-0.016242199931462406,
NRG1,,0.04369211883825974,0.08329099786462162
SPINK1,,0.052718384339893426,-0.010088850806194517
EFEMP2,0.000299452981080599,-0.0006098930742134532,0.0654923725558488
SELPLG,-0.014019816496126533,0.0058434164536847345,-0.03821237152323692
GDF6,,0.0023578151969063264,
HLA-E,-0.06770169977915079,0.011010009676714486,-0.08044291044115492
PTN,0.0535949406759512,-0.030524387222096216,0.03578484835366379
CD274,0.04147609680402158,0.017699792209326527,0.08573373536553083
CD14,-0.03371390511833986,0.00928064247768154,-0.026322440494716402
SFTPD,,-0.009615538288719729,0.026529391519185246
SLIT1,0.07767183822704479,0.019566385019155256,-0.05075721425135615
CNTF,-0.019830571628669906,-0.01664934752010749,
BST1,-0.0008180907292853871,0.02529794785225535,0.04559910558222687
AGTRAP,0.001942999560254939,0.01878035888969802,0.08467625711077821
LAMC1,0.0639001331447225,-0.02481391951028446,0.034800518039054
COL6A3,0.02759066474427209,0.0037039426356309945,-0.024518532363401936
FN1,0.02671521880017716,0.0036631488877061453,-0.007132626879536589
MIF,0.03983394853739672,0.044561101467675356,-0.011453382306921165
JAG1,0.04193958638674855,0.023145578644768905,0.024895761789121777
NID2,0.030283359803957147,-0.029489029698946612,0.043374501602379364
EFNB1,0.08851643348843084,-0.001466806552802732,0.027501013526578823
COL4A2,0.01698120680089004,-0.023420487582521066,-0.002695601056456721
SPP1,-0.02402852119798896,0.007471920244427238,0.04924174915539061
PODXL2,-0.02099895804607774,0.004395240332064749,0.07449508985638109
FGF9,-0.018130082032884725,0.003328380737801867,-0.010202602610982563
ITIH2,-0.008368343654745362,-0.010925050726140511,-0.004070088325866328
ADAM10,-0.020966182665445296,0.0290797389447057,0.015382377437573867
CFH,-0.032430258169317674,0.0020742776657682194,-0.0004119975698135154
COL4A5,0.04707470102967433,-0.00027274675490652594,0.09137107579521633
LTBP3,0.027660266187469706,0.012401071258371445,0.09169708148814515
GNB3,-0.028272860509381315,-0.03786839257368657,0.04057549769495805
COL6A2,0.01980939196245403,0.013304964484482266,-0.013001768409796164
GDF9,-0.019464360263536915,-0.016174424970938572,0.0043374157240729724
NCAM1,-0.0011149725727895511,-0.007587094935640642,-0.022164009098186322
APOC2,-0.032688444865800574,-0.008838114332306081,-0.02821612669703424
BST2,-0.005521996197188491,0.018869419435002,0.03004669047374649
COL5A1,-0.014924863703458632,-0.03910306346918202,0.019110114850422227
CALM3,0.0012267353831832764,-0.02750585490661837,0.019668104908214742
THBS2,0.027879157633141517,-0.00428969222139581,0.003420912471154562
SERPINE2,0.0482284376035231,0.03995480759201081,0.007448719601545994
EFNB2,0.04047636143964199,-0.08069337296766939,0.0602351231053419
PROK1,,-0.015612751064309153,
MMP9,0.03124227144791165,0.00460406156914996,0.050490025553754016
NPPA,-0.04372416784360012,-0.04006830610890642,0.035622094626174126
APOB,,,0.12259550718054381
C4B,,0.05679196193171157,0.069585048335329
NTNG2,0.08004585183962379,-0.027657107017269592,-0.0184643375514022
LAMA1,-0.027211779060979307,0.04431141636941819,0.04676827892395768
UCN,-0.023521764773344205,0.1076242357700035,0.03512385786454249
ARTN,,0.007573034661189999,0.046105981156960484
PDGFD,-0.019681931399665942,0.05822956917536835,0.006847687335639693
EDN1,-0.05055072702537607,-0.009439681518313559,0.04727863808821807
ARPC5,-0.010513154931264758,0.010134304868852008,0.04764674556600796
GSTO1,-0.014848050523324724,-0.017634311295903253,0.010641981196244365
PROK2,,,0.07409419879567303
SYK,0.026149862466613303,0.025259478789331324,-0.0009580407146132389
CD40LG,,,-0.030086111777061116
ST6GAL1,-0.011540528990508933,0.05277175319791294,-0.012058373840432086
WNT3,0.023075017816874734,-0.007460984015422279,0.036157633992204036
HSP90B1,-0.0013489996809956844,0.016326269339526092,-0.0015285431365076106
ZP3,-0.02823939174368639,-0.02728024691293748,0.03286662038514053
NRG2,0.008535855677414349,0.006300245504272096,0.02046390098268292
MELTF,0.0033283232499610365,0.02959794889503203,0.06256231272360892
NLGN1,0.015812567411970624,0.0690801189574327,0.035853048067250065
SLIT3,0.06024361344983803,-0.031956448759443284,-0.0039006662607667495
CCL8,,-0.033641607209154024,-0.018332498169853058
S100A4,0.00014362334279945652,-0.02578645052140869,-0.025423772669099756
TNFSF13B,-0.02459282236284121,-0.03413360527459979,0.08049664562533947
HSPG2,0.10191965958789567,-0.01205112620108396,0.026404453592495904
FAM3C,0.015259904580106258,0.05557575592490784,0.10227528587129035
FLT3LG,0.014056355084302532,-0.023655781320365468,0.02743913873034302
A2M,-0.0512773574108878,-0.03138656539458919,0.0632766128291099
VCL,0.038902100182318995,0.029909523554822418,-0.012566738291865394
FGF2,-0.004436000931901723,0.005483973240589277,0.013998596860765569
AGRP,-0.015143461037509177,-0.01603498306079712,
CNTN3,,0.03194725960742404,
RNASE2,0.0053168227976598875,0.01090968056523373,-0.00466840514569229
ADM2,,-0.020469134229116837,0.04458000125734416
