,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.04122095791236541,-0.021630219919424248,0.06949133259763925,-0.04180850597503643,,-0.003762398469139148,0.012240974278107053,-0.0373500631184898,0.07252337362490183,-0.018597845452059007,0.06663838916668931,-0.025569806706399283,0.09284801688150578,0.001976987921859016,-0.05107428565827347,-0.023934614497623723,-0.012829894832078411,0.006247398574892146,0.055905114563124844,-0.012813161637162857,0.007562244846875274,0.04059354098329521,0.015464289800902592
CCL18,,-0.02665079015845497,-0.021762126105319617,,,,,,,,,0.008658332593226549,0.08720593915573699,,,-0.06067561847203037,,-0.019670898989261096,0.02507941361639083,-0.01523604200883022,-0.044920317915820816,,
CCL17,,,,,,-0.027413984481741257,,,,0.02190499279472199,-0.019638124921151807,,,0.12255746402546494,,,,,-0.03141422451997341,0.0031934223910655983,,-0.026003604587865253,
VEGFD,,-0.030027650888936528,0.015538540290504856,0.003626861695117993,,-0.03054220603130309,0.020301662655489543,,0.09950097451419522,0.024079631672616095,-0.01440480212186639,0.0713539160931808,-0.012492763605083564,0.09951704863427716,,0.08799761630696899,0.0021714113230285087,,,0.00013132284118504874,,,
TNFSF13,,,0.024855990600672652,,,0.011167005970523424,,0.01614817781911199,,,,,,,,,,,0.004076857891648836,0.03290960130327336,-0.027537204731897195,0.01851313009882017,8.832189737566459e-05
WNT5A,-0.010636934782737431,0.003401169601572885,0.011205907311783265,0.011052157597259669,-0.10037379863320264,0.05938281113451852,-0.0032941420722632604,0.2914458095434023,0.1941506437037545,0.05667422319477606,0.009374335078995478,0.016785533749754628,0.03913655466069798,-0.031150424848266047,0.08389952002845343,0.01460045472600931,-0.06617412652860866,-0.005078571106956099,0.0071269025179359815,0.023696429511220623,-0.011579896622657893,-0.015906787812132915,0.037132626179820064
CXCL8,,-0.017119518611491802,-0.05408316033878283,-0.03685559882657191,-0.09657595999629127,-0.01956837662892204,-0.05133011217488675,0.0735751544024776,0.1139276071285008,-0.014213481771226007,-0.013414378077501142,-0.051697357262078844,-0.03663528132141778,-0.021899200008500704,,-0.004421941103464758,0.035299176088119125,0.007664245287884659,-0.02512893880581089,-0.06611136654834923,-0.031913342056048684,-0.06113394868235347,-0.06549231528372697
GRN,-0.04979392868621712,0.015383602318898461,0.09160776217030656,0.010078854655603814,0.036516850100430334,0.0545079253528816,0.0034166690397119835,0.12710482759730876,0.16187571201909975,0.029782553621000855,-0.026256040295126303,-0.03002221061471124,0.0735499737921951,0.031294198381749336,0.010795972259558799,-0.11082846131895205,-0.047505297914464395,0.03367616979696025,0.07953822570162575,0.05229966440671613,0.06390559672628471,-0.009561712761159047,-0.008493396306890303
MIA,0.000513746377956982,0.01963965405706736,0.04152558176724756,0.0012173015298165976,-0.0012240838630590857,-0.027466788992980322,0.049088603945924535,0.1399480037816157,0.08337467432439669,-0.024675521909683872,-0.016382428790543045,,-0.0361356257561588,0.07188665917046665,-0.009103347740897032,0.07271291617550961,0.12302628457057135,-0.03621036800256579,0.14044879583246828,-0.0021372234637724503,0.011829704590149337,0.11761183773287227,0.08775057083244397
COL4A4,0.047363690279758834,-0.030228071074287145,-0.0276977827149545,0.0455248654266379,-0.05849347355937472,-0.03212523067116787,0.10307140462800823,0.03455960528845884,-0.0027968866385417244,0.020036854016458168,0.024621269201324413,,,-0.030184902316883148,,,0.11690139268082377,-0.024870162559168185,0.12947931877305913,-0.031912062265151066,0.008019428231964427,0.011931696483029554,-0.07400151029310797
TAC1,0.05750175787854637,-0.03785830241094893,0.0927976405120016,-0.00393021272621744,0.0930850989953165,0.042080474265385276,-0.013359736548717149,-0.17547690065727964,-0.14269998635240366,0.002913487015011663,0.017479720064192114,-0.03177457656559071,,-0.019660805920652866,,,,,,,-0.00780444775642493,0.02801796786671444,-0.02490571101643487
RARRES2,-0.0543599421694362,0.004835932271253149,-0.013853053879154354,0.027050345544439528,-0.11597044438016857,0.062136132824759535,-0.059771232067787755,0.11773417714938059,0.23699370503758574,0.02887211132908411,0.032619912186508324,0.10170175012554718,-0.06835762215711698,0.013702414772047181,-0.0737523676818393,-0.02854051763666744,0.02806014375954643,0.018190716839450657,0.0036542052213588746,0.026496691582302202,-0.03421152056668851,-0.04287905293197688,-0.041320917605233744
FGF7,-0.007802230044077327,-0.04494367114180978,,0.056162607609946624,-0.0535514246844003,-0.03636416233024716,0.002033270162561813,0.03262973952961541,0.04864809272384655,0.01763214352234822,-0.024575014063553596,-0.041145739462235584,0.06794969115755946,0.02499140341357538,-0.0342628807843347,-0.06166901665692783,0.000460003045099265,0.05470787056424699,-0.031407856156904924,0.0333575069270378,-0.02215399786142317,0.06555720932155236,0.019175037660514167
EFNA2,,,,,,,,,,,,,,,,,,,,-0.03303765723575932,,,
HBEGF,0.05364430418301929,0.011449009995769952,0.07851887585082583,0.05183072135250162,-0.08200977655919697,0.018190328064015205,0.013053735146371113,0.20525227086063577,0.09834353510195976,0.05723587696584185,0.042529952626032444,-0.027795619594819746,0.06390630173393345,-0.005809157366997008,-0.003934218682693809,0.039364597699723426,0.16207933830988072,0.022005173450653233,0.005108687392367086,0.00852251484995165,0.06699057608756638,-0.04890698340929872,0.08774293101048444
CSF3,,-0.030228047142632976,,,-0.02756627785714349,0.011437774721698084,0.012727726221981839,,-0.006109844050876824,,,,-0.0016924238136658948,,,,,,-0.03028126808641372,0.006338905355021061,-0.03515645663709487,-0.02737778410153845,7.263079993229032e-05
PI3,,-0.002356020183123774,-0.052674045746380856,,-0.07629787791967088,0.004644400067223661,-0.036066193031035955,,-0.0032092607301423127,,,,,,,0.1615137857598754,,,0.007966561183114116,-0.007579435477117574,-0.004864546061891668,-0.05218538975680938,-0.07102984694603279
PCSK1N,0.03284196411847061,0.01630574814296459,-0.0006198794433741632,0.013871949990882364,0.06325253592077267,-0.007041912715132708,0.007302820341237864,-0.10797792735867677,-0.061661755630424656,0.03812670626763391,0.03317856384929725,-0.0648648883123463,0.11468162828019376,-0.030495755619627633,-0.008207223874353476,0.0031608080720916896,0.06779532599006867,0.07757576587223322,-0.004224264784327074,0.01733466834773682,0.006536635218861107,0.07669334160650708,0.0009390995420039266
NTS,,,,,,,0.011249377812367106,0.08120914014873702,0.00647269951041617,0.07032311437070478,-0.026431832917930997,-0.02042608951510307,,,,,,,0.0041813446689357445,0.0011549372988881345,0.005518738601933771,0.057673326340731926,
SFRP1,0.08072647414231948,-0.04667251477415329,-0.003608127834806568,-0.011084899026787526,,-0.02391976110924907,-0.021400295948138227,0.12997857677278443,0.04416849247717345,0.016320843974717048,0.009708337622142687,-0.06938092371903477,0.08334494939027885,-0.0382628756835307,0.013077012220088953,-0.056540154323860004,0.01275353495754551,-0.023206788448197315,0.0530458566425827,0.015006273144652327,0.028796322134891104,-0.039600653840860874,0.003102837777068412
CXCL13,,,,-0.04026263571553285,0.04482092602669966,,-0.020848920702875615,,,,,,0.07206905076451056,,,,,,-0.00602099569576966,-0.03521842693277272,-0.024104743595359322,,0.009874075509466633
MICA,0.01926867889123174,0.006861907714166589,0.12577812766723484,-0.023593744830629006,0.05930968463582944,0.050390307069734006,0.02300265064674439,0.040888700713359,0.13648945394939813,0.012280799698737048,-0.021830604238351894,0.060195967763634284,-0.0019479045529244999,0.0986283246891051,-0.007475859424640595,-0.0397377231285361,0.0446284309647626,-0.0483704748591366,0.05234521756907701,0.11062909701162338,0.04127438295182112,0.04011956601891001,0.05423387474568809
TG,-0.02655989970939607,-0.024096578325144488,-0.007940116229836758,-0.0005763954114649967,,-0.025813211946137095,-0.0006975743784300173,-0.04148084531958487,0.0995532848677198,-0.0015398788770251404,-0.014212025724501354,,0.10031013063828778,-0.024987492187066015,0.013324028781799122,-0.050248971339340955,0.02046078852889544,-0.03202882256853111,-0.041741650380787254,-0.04131567737978802,0.07634359480282595,0.0057199511204911015,-0.010572525193364485
ADA,0.1054699366178347,0.03280673589156585,0.025331854119664196,0.0834208455327729,0.0433668063309069,0.08582725870886357,-0.008828404327662982,0.09417920076043311,0.19762454061635962,0.01600734557260911,-0.023081472708459682,0.04414518365616568,0.152623480035188,0.003894216513118662,0.028958583926310042,-0.09610490059067268,0.07559707231760786,0.08490069854872904,0.0043071360845558715,-0.009792262652807337,-0.0049195750879838605,0.0244701919330848,0.047935583417072394
LAMC3,-0.02718011424588484,-0.04206587552452944,0.10527371986433032,0.029719670743173585,0.06747353093912506,0.0328236029278646,-0.01634694388263943,0.15151030387780465,0.15458556083426545,0.0034570587065341314,-0.007503578065247251,-0.02797876444424923,0.11427291332519762,0.061308181335092846,0.10095394784717686,0.08401148101051847,0.03799273711597999,-0.055535663547027166,-0.004861163478889722,-0.02045247314652756,0.0576732023670546,-0.0009750218832115971,0.08563100648000202
CCL7,,,-0.031131454415536997,,,0.0422995167293653,-0.01101258449953701,,,,,,,,,,,,-0.008860879019773898,,,0.031893010777636205,-0.046599498272286294
NGF,,0.015388066764444059,0.012546667059959094,,,-0.04276149581974555,-0.03049612688210459,0.006539815736488077,,,,-0.02042610296432777,0.04753774170815043,,,,-0.046710723819366154,-0.005206048289264959,0.0695577037263411,0.10537685435068679,-0.020669830177719888,0.0162255670204148,-0.039697272680682155
TNFSF15,,-0.021544821942364088,,,,0.007165111031429603,-0.03233630395944991,0.09418704313869236,,,,,-0.025491715778413034,,0.13527114546515004,,0.016122069369744203,-0.02952204826345096,-0.008025214622858842,,-0.02183155600974625,0.020738734158245488,0.057216456699587165
HMGB1,0.012887600745050213,0.037725542927641825,0.020423209429797216,-2.5706232463318805e-05,0.01964442874112393,0.033494673576406675,-0.0014428435915579756,0.21138718869033632,0.2006402511064759,0.003571827406102603,-0.001800570280736995,0.06581538047687444,0.08693740936384213,-0.0037208457790538275,-0.05626126384640803,-0.0537887450523756,-0.07087919789892475,-0.04640507255345106,-0.0008271179696786459,-0.026891596645127695,0.027331964084283775,0.00417095463580683,-0.025995721587950365
ITGB3BP,0.027003981568655598,0.02674598034800613,-0.06348775467034576,0.058674553404144535,0.07235142812058058,-0.009844282906864673,0.06835034446130765,0.2638731202707138,0.19548410109550649,0.016066961857684553,0.0255704935466312,0.003116779229587685,0.05029006025508467,0.01163013137666547,-0.13686800022105855,0.053883210541564905,0.07144587776993422,0.04261030277576664,0.05484165730349459,0.00620116553281816,0.03384535246496343,0.05350273600297665,0.06512831437036054
AANAT,,-0.031214059055301117,0.051007963409140857,,,0.012366252896504861,0.10080480928138946,,0.043448013065243624,-0.001387538530736806,0.01930164024978307,0.09063630524698052,,0.03717258147942643,,-0.0011729561500795351,,-0.020488065864819705,0.10033680505968273,0.03490936811966709,,0.026127943396906612,0.06841077867449442
RELN,-8.534870949607993e-05,-0.030027635303342955,-0.06356642504093013,-0.040049882361081646,0.03565845149376474,0.048577931746907055,-0.009714835362317462,-0.04571420624073492,-0.0765928655069994,-0.045880342518942505,0.017218334453693543,0.07830156154453101,,-0.041126339509352,,,0.07518846386120205,,,,-0.0263701537232256,,-0.09107151261387564
IL15,-0.0027336512456099618,0.008264614165318275,0.0003707946894847337,0.003301434581880997,,-0.027406314062735974,0.024624572381138285,-0.034200019650609134,0.06746715336203854,0.07958079708723266,-0.018732251091850782,0.02036595491756206,-0.005591217666751151,-0.013489854462421612,0.03082883619314835,0.09794080517710002,0.05611622446331503,0.044038411896325874,0.07790831375064926,0.005123788385242457,-0.009764953822207247,0.03779851731159666,0.060639755741365355
UTS2,,,,,,,,,0.11605954148547305,,,,,,0.05803297399729637,-0.07743884079814391,,,0.017520777427992493,,,,
BSG,0.023917159613542155,0.06957695945096617,0.005468769296838369,0.05440004725835576,0.04520963527126548,-0.050512114882160467,0.0064284190127590944,0.16573432011807718,0.020307073996619813,-0.027851300798746398,-0.05545938589356497,-0.05189244428045658,-0.04199956267216752,-0.018646597020241438,-0.0664127235200131,0.013288652808946262,-0.024194669815721548,0.02764861287181413,0.13013629055858286,-0.019533550724585645,-0.0169354292158322,0.02853169988542947,0.14960783511176418
ADAMTS3,-0.018961891487435188,-0.033497531110753084,0.050894002255028555,-0.012966457443126097,,0.05607957119721436,0.05601672639882836,-0.020803281609279838,0.23148691128619994,0.06293506087129616,-0.01512491621211118,-0.03083637414936014,0.06439070874903541,-0.03823047161020023,-0.032222182846527316,0.00633896757883818,,-0.024532373101557436,0.06729495233803873,0.06312190042499281,0.01559206706595659,0.0132302275470762,0.0753579373056346
CD34,-0.01346700056016847,-0.011650955279556638,0.08288800098748886,0.07608011681381058,0.10513891699304408,-0.03217948009191782,-0.008128164058573476,0.12239503742473158,0.1690873878727972,0.025998944676786134,0.03654225800237511,-0.054359266555056546,0.05598638722272651,0.041936543662242254,0.021579120205823758,0.064632402615709,-0.009634508160387616,-0.07447356852967309,0.03810708527784807,0.02748941692995831,0.014326305172845935,0.001993789907528518,0.03487734661333914
CCL23,,,,,,,,,0.12634865801281325,,,,,,-0.03347568159532879,,,,,,,,
PLAT,0.09268572625606727,-0.0017948120854699285,0.07862003285279354,0.053120110343383445,0.07584429200102012,0.040118692284570906,0.005569382086996066,0.22461738245115082,0.20364275433892143,0.043376559053042475,0.02296985605939239,-0.024952079685696852,-0.058620188938389724,0.02970036460065002,0.1244313379615646,-0.0560850810761335,-0.030884049812860945,-0.030608415865670556,0.06405490026668544,0.04857917823815599,0.016383410750402255,0.018666996637977454,0.10762004277073005
NTF3,,,,,,,,,,,-0.015553735284411485,,-0.01037915196878755,,,,,,0.0871700609114904,0.03920341767618097,-0.004789796096672295,,
LTA,,,,0.04681749999836183,,0.00048054422620952866,,,,-0.025646563622055727,,,,-0.03445330622219664,,,,,,,,-0.040852498474363196,
CKLF,0.010533516197787477,0.018557742812739253,-0.010872126645568959,0.1343899884229615,0.025262582520466557,-0.03718202593039011,0.04280307473216416,0.24182906124313505,0.2378034924178142,-0.0026559001674472836,0.007833619209249828,0.0027570710325155266,0.037403147699276496,0.04344311442879208,0.0022397635008669383,0.008647893556294162,0.024393915414220962,0.01680499576485327,0.10922896727030758,0.06944416438965227,-0.0037546216803701904,0.13018069306204497,0.09332612809587904
APELA,,,,,,,,,,,,,-0.04699261182693282,,,,,,,,,,
CD24,0.05723016862240942,-0.05410684275899294,0.002725804862084539,0.11078240887873257,0.04061557144451394,-0.061893194765994655,0.042376256097563327,0.16656394278605657,0.03341076275248667,-0.010013372650146008,-0.02770925084608593,-0.017689211555202308,0.05143764777610125,0.08670639594723521,0.13624946697944815,0.059421266668644626,-0.08437092325484194,0.0020785179678097605,-0.024610451375476995,-0.007506523638314146,0.03658115098223251,0.03714908356110864,-4.344140353086068e-05
HSP90AA1,-0.030600477253753547,-0.057748071193695565,-0.006589502169261692,0.009514931163325756,-0.10142206664905487,0.007180349440590929,-4.442798449292286e-06,-0.2711594490059083,-0.22232136418067194,0.0672070492146016,0.01443630262661841,-0.03966549034704596,-0.09150160139772202,0.029483300465873177,0.04936259188355576,-0.01892194414219082,-0.13795135995357558,-0.05863544312716267,-0.14061832947047762,-0.09788418656691346,-0.02230844345434251,-0.09813246544865827,-0.08088593119275683
BMP4,-0.027333992644639944,-0.021003215896788677,0.06671976743771912,-0.02913169021281015,0.026408315812050533,0.011719316207311455,-0.05654494611164862,0.3201803964695511,-0.02073100864321563,-0.03580485206150889,-0.015610448191500528,-0.03063006423254873,-0.019505003786165594,-0.017407939061849682,-0.034561731547050445,0.06879905035538868,0.10726654617792732,0.0343416982479406,0.054535699224075106,0.010119968398304941,-0.015476805693565701,0.03615153532383448,-0.017792990969450594
SCGB3A1,,,-0.03589589637857558,,0.005580793001889026,,-0.03469850307945738,0.1493528229850893,,,0.027080309470610187,0.03410733862031686,0.03757505230160041,-0.010167869497315081,-0.005448112599893013,0.06549924243288327,-0.01398868205539333,,0.03276061660908619,0.029571869714607818,0.05118635017666497,0.039019144887226444,0.011126064382912589
IGFBP4,-0.029437382975654597,-0.08677324205699186,0.12182667115388611,0.027912467745319663,0.02612756395016616,-0.04092629647136409,0.010868835557310353,0.18625188940320112,0.19220555083212076,0.0804617499388427,0.0740967388585366,-0.04231135857854601,0.053634001600536184,0.0750137910987761,0.07928302762097726,0.03150809542040745,0.04445945485439588,-0.040959133534613223,0.013386470940465042,0.018375334623929044,0.01371850142186031,-0.012080758278336282,0.036789262543727975
RSPO4,,0.08734464027743544,,0.10342136699010841,,0.05288259585200801,-0.01979050651563116,,,-0.039183572839207814,-0.013818737663602018,,,0.019600753725902968,,,0.017375988243656437,,,,-0.030532710458284124,0.05084959412429526,0.05937832485394691
LEFTY2,0.06273727413643998,-0.018152778150192412,0.14078234450093466,-0.027818717885200944,0.0025438758586756515,0.028291042434975107,-0.025219927805433834,0.17881439358250895,0.21985256965807787,0.024147363917160977,0.022148940086089305,-0.02042610296432777,-0.02882322455624325,-0.0025489299598151654,0.1441488270360665,-0.02472734652132665,,-0.02618201181508052,-0.018804885850799574,-0.0029838871460192476,-0.01392537868439776,0.013626283727133754,0.0001483545457069358
PF4,,,0.006186857549118435,-0.02499789271957981,,-0.0162830221614585,,,,,,,,,,,,,,-0.0028053377911200017,,-0.04085248902079203,-0.046948957476965966
ANGPTL2,0.049197655121780356,-0.052308115428283584,0.03999449480617011,0.015776418702072945,0.09806425457121028,0.08099221805162338,0.0600384549384795,0.3193962077246213,0.18116737761484406,0.025738892346405595,0.0021610184839047685,0.05209632223288726,-0.029922379032628996,0.016826833512205017,0.04330296389817931,0.0010960164411601655,0.0030142036217647933,-0.03078887157623864,0.04502349823228276,0.0069125736324209,0.04128955813651749,0.025807244839818128,0.10313768989385096
LRIG2,-0.010139130723236748,0.07285775280357663,-0.03749820492670991,0.05042456461526202,-0.026025334303256462,0.02448376050899085,-0.007691056740968951,0.16318275408539734,0.08533873462238949,0.005750073729994635,9.047012110020409e-05,-0.006074418667186901,0.055359489125047574,0.026422345973888137,0.04116664883396797,0.08661143710245019,-0.035661086439586494,0.05186679576629395,0.08255614915483,0.048356993174108465,-0.04319026891474141,0.09275435732049346,0.013495800579513256
ICOSLG,0.06376473863752413,-0.05928877614557703,0.051639516394582474,0.0365600730661034,-0.009508307007170197,0.019463832773832575,-0.0013693941661206226,0.17372013458267907,0.12396279629149456,0.026711802543396848,-0.026225383548161806,-0.001771207966200899,0.023945692753448267,0.022939907624347076,0.036603189133953044,0.11623503896776595,0.07904609120237342,-0.005234219456289314,0.081629632344124,0.08895692817056171,0.02747459887410406,0.04549774821361898,0.04388461619892338
WIF1,,-0.049509156455321106,0.0006081020688937267,,-0.07096871203567712,,0.03355134620233273,-0.2046396980590992,-0.1494073277761878,-0.010702874922225679,-0.026004003178729838,0.039743612421515584,,-0.0093359863400761,,,,,,,-0.02838311182750777,,-0.009157889405271577
NPPC,0.005891392623146274,0.02601277217521981,-0.021504647257590964,,-0.0032105325916506914,0.03245928466484409,-0.035749687841954675,-0.06614322271256651,0.031305379051677025,0.03377016693873099,-0.019204663613811675,0.021183910890883503,,-0.0319454637533302,-0.04304921743894577,-0.025601760202171534,0.008081221490027402,-0.024532325985665855,0.08431142223443558,-0.004112682580235782,-0.008094796380812229,,0.028225606852732444
LYZ,-0.0030649106073272997,-0.07915685793261529,0.10347519313513093,0.025632744481987327,-0.04917657528869977,0.043646485551396816,0.007499741588772546,0.07050921513934498,0.164692527995106,-0.018613656746942958,-0.02617206682452896,-0.03512187942400464,0.03973827318910155,0.07089255699619718,0.08698130655319898,-0.1074217301980649,-0.04548010820522063,-0.005698950522181614,0.10653674640582125,-0.00983355924353277,0.03484659269335365,-0.04902642192154202,-0.0038630623498032038
EREG,,,,,-0.055188429287255814,,0.06479054301208978,,,,,0.004713952146947223,-0.033704262399359024,,,,,,0.06628752537212447,-0.028931261206551227,-0.03802900565944315,-0.007111131243686288,-0.002582067538377334
SPTAN1,0.015457318742472435,0.05247029748834971,-0.025670119557664624,0.03272501545101944,0.07780940885504134,-0.0005252610934103648,0.022480285294379992,-0.04865491641624028,-0.0568742926833768,0.04902586150995051,0.08694349793934562,-0.058339730841469296,0.03893922032873756,-0.0460267927938514,0.001977292144568938,0.03328095761684741,-0.10111917093669952,-0.08281994568577089,0.04554085104717044,0.06783466077592937,0.027654534366244092,0.06424364463248822,0.005480151783249337
PTH2,,,,,,,,,,,,,,,,,,,,,-0.018207303328304846,,
LIPC,-0.005002363233190338,-0.04461971580442566,-0.021234461581927683,-0.03762316454468063,,0.01004570801207139,-0.03877277763579761,-0.05303546113552478,0.06667128117913022,0.006758261758744504,,0.05474620252132178,-0.021996961156362658,0.04430188873751738,-0.04564928839870427,0.06179861565498681,-0.025705204431377745,-0.019819776976218614,,,,-0.00983854466471642,0.01873143782880337
COL8A1,0.07480401999774926,0.04407118756520547,0.11139733434666416,-0.023613957088293776,0.01550281943047104,0.06557407088068484,0.09500115382659953,0.16615197785315583,0.08989021110623382,-0.03249375090500889,0.028102736943597124,-0.053987105095468155,-0.09554986600610811,0.03485747508707349,0.052896488737252736,0.0577662358903483,-0.002407856265947392,-0.02598975286040168,0.1002902854536822,-0.02393620924740408,0.04201295769350418,-0.0267268833365622,0.05113753115735086
GSTM2,0.0500098332515729,0.03617986764514908,0.03888386433092948,0.0038388349965507856,-0.003044748876943813,0.011586186766975473,-0.009839135320144597,-0.0289207217365429,0.0632905532280461,0.014594761862155732,-0.03358431041256536,-0.033420625269508196,0.05813718480664954,-0.04327998811892139,0.00309794348322887,-0.011475692671458307,0.14403463419339443,0.00987273134617127,0.08098779614739957,0.01650971642740182,-0.017380137894967763,0.01091581709579284,0.05815628963622013
IL4,,,,,,,,,,,,,,,,-0.058854095839772046,,,,,,,
SPX,-0.052826952034294924,0.0006751820827043788,0.05588767607024962,-0.05318543793409255,,-0.008994631682972057,-0.02560743998796876,-0.09614154270504631,-0.05101557501395763,-0.0486622338510114,0.028349626797406473,-0.06218354635493297,,0.0039466448744678775,0.10505112263614234,,,-0.0038125879875752114,0.019062767036708988,0.051934957885942545,-0.005000826750807147,0.11798267962219451,0.004294463533307216
MFGE8,-0.036302915174601026,-0.035680079402414716,0.03965694103008627,-0.0008299717575540281,-0.0015225491359516362,-0.010453690180340883,0.007926404651364896,0.09030390995583927,0.07359036881204316,-0.026026357948152102,0.0011907590390368564,-0.018893957311936462,-0.06215894582262565,0.09769338776917795,-0.0017812389072120603,0.06909230248317852,-0.06425724280720027,0.02299915506278233,0.040657568163889074,-0.03910857252581747,-0.018282304966332055,-0.03540996225223542,0.06318839052355885
TGFA,0.03450994766000604,0.02315597173775331,-0.006251398659970872,0.058196033693140865,0.1309395884615889,-0.008949157845133117,0.07581146795819542,0.19073705757905168,0.06672028001702571,0.0294126985981364,0.002241642451265041,0.039092307260537716,0.015249815469297406,0.06567831391082955,-0.059253272552650796,-0.04914585853157007,0.05383571744886466,-0.04031508378092762,0.03861272539343615,0.10205798512488645,0.0064195029895160296,0.08732574248246616,0.06892946323378217
