,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
LYZ,-0.032533759570439996,-0.03947335583336645,-0.04806337488099735,-0.01142525809761705,0.020896666432373208,-0.036251664454948075,-0.08359354511296782,-0.07279707845403982,-0.23053032112549493,-0.005672977092017636,-0.0340422774656443,-0.2064628539437485,-0.04409130118874703,0.049860641261509485,0.04243485164628482,0.0445818135095354,0.05517322653034468,-0.004910820142717269,0.01640825264845452,-0.01692563034103931,0.005018291587227431,-0.0023513175313048303,0.0037036871439185613
EREG,,,,,0.015223216248742212,,-0.05932938347007056,,,,,-0.03852238415476209,,,,-0.016180007652365044,-0.016300212027228207,,-0.012125750250845719,,0.020006739962913037,-0.025930680258171048,
SPTAN1,-0.08240927450874894,0.07193984442165134,0.11645108800702209,-0.007997922782079987,-0.14105867962695895,0.028662803789062864,0.07597350242931526,0.16152001885670203,0.15705355269063354,0.11428212683023513,-0.013566723448892223,0.3115418308297877,0.20327129080737247,0.023769583080604693,-0.0843989381133728,0.0003219640789191759,0.07164991449784196,0.0032383474171041203,0.06218187221231358,0.0865911954517859,0.00015989614844589566,0.036276961511839484,0.1332760151272443
PTH2,,,,,,,,,,,,,,,,,,,0.008538911148234464,,,,
LIPC,-0.023680176365371147,-0.04307210792076915,-0.040463469546153465,-0.01650274264207155,,0.014117527696545904,0.0015491509697380605,0.1361202564796326,-0.07578848455510925,-0.011929535796570086,,0.004803139431380501,-0.002397331669594272,-0.027513837957108468,-0.03965623226886737,,,-0.034734482172925525,,,0.07528261272240308,0.03066466940650405,
COL8A1,0.1051460806872347,-0.1403517095710148,-0.05892543029203602,0.03740393761508382,-0.04337715089929739,-0.0028625122896744786,-0.08824126294984991,-0.1263830002333078,-0.10756651063543836,-0.05651838039837819,-0.00020575221585477838,-0.2016298300984563,-0.17375850366845486,0.0487131160899655,0.026484246675058293,0.11101434300173312,0.031041425499606798,-0.010892214253925218,0.0022155252874252085,0.0391355270491961,-0.032747287527895165,0.03785557561885741,
GSTM2,0.11038501421501556,-0.0516260793523089,0.030420048632383026,0.02017372836367073,-0.0007295914090104383,-0.007096783374544652,-0.0027814731588422918,0.04843713248402283,-0.0634627399110039,-0.011912988399151808,0.02908464345300109,0.0430659132179894,-0.07953497577791006,0.03245378699351499,-0.04161465851182774,0.07038345526321485,0.09823064757532567,-0.017724038288010297,0.01318442456335992,-0.027318979021131628,0.008443561756564471,0.02330433054744225,
SPX,-0.03655808280617433,0.15365912923921876,0.030989769855367895,0.026140032924125985,,0.04423827037874331,0.17396526703606782,0.07701779263328744,0.18390678236012853,0.12976160091372924,-0.03207856619022278,0.1495705622871438,0.26341863735943105,0.05519054126678907,,-0.004018775355494773,0.058395138665861566,-0.016041552138217764,0.018555399501746617,-0.005945356709334804,-0.015501542430245187,0.04202199741755584,-0.017880960818167233
MFGE8,0.1019820171804485,-0.13007777036207635,-0.06987466863341804,-0.04999866793965493,-0.012081042577716038,0.048983814073737066,0.06497623471804036,-0.10558715622241038,-0.12717821484980124,-0.04597871478699068,-0.005955201625278059,0.004293735751248656,-0.08805161997089654,0.10499682523810584,-0.06146517731767659,-0.03794969843516465,0.027431537858848856,0.05039881537484234,-0.016236647973479672,-0.04866949705616361,0.03318698657147071,-0.06825728981695758,0.09023494251548872
TGFA,0.04728549267335377,-0.19613261010839014,0.1135376336091385,0.01023855049968383,0.0016270069804709601,-0.0005821189862137332,-0.05884321900978086,-0.06952571500646537,-0.2050400893041182,-0.1370089202206258,0.017815313722689945,-0.10433864897135732,-0.1351403258521043,0.0792695620186431,0.12434911690020453,0.016860501891260617,0.03943352927993924,0.04019692247079179,0.049742784559260476,-0.08651585685939958,-0.010918023681023807,-0.03824635028580274,-0.10291065785539003
SLIT2,0.004763538184983008,0.17052248203194573,-0.0018210917420904936,0.03041595340252179,-0.03885169176273983,0.01196879843664908,0.06287716479313257,0.019652050061374576,0.09153184307424524,0.06573667181504846,0.015512331308384482,0.09819262109111286,0.2383499122038556,0.015964049102133736,-0.0021058225622421615,0.06961255956435242,0.09157619964086448,0.10405536637379924,0.06704590906010402,0.04446444725806,-0.0616629125801717,0.016736695260787464,0.20974026346399557
