,UKF255,UKF260,UKF266,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,-0.012644891415473352,,,,,0.020966281993939417,
BMP1,-0.05211148637228154,-0.00920106929590253,0.049376638327444385,0.052402453519717646,0.003230168200422532,0.009985362109180749,-0.009579349081072386,0.0001676771817888599,0.017135952624012643,-0.029993762045195882
NDP,0.015222222820943942,-0.029989397155684116,-0.07900810355269698,-0.02246732769129662,-0.03516476523211906,0.08829143241006905,0.12541385444234188,-0.04688000766695517,0.05512647509507685,-0.0227326537477922
TNFSF18,,,0.038931457902305,-0.01877728414193517,0.07150074017373703,,,,-0.010286381368480606,-0.006662746007418745
RTN4,0.033097784776514615,0.05866363144689729,-0.04743805509447805,-0.006458060926655222,-0.018956221660114413,-0.11362265174726191,-0.14810869990803663,0.049584368807224145,0.06285374831954026,0.004454654054502892
HEBP1,0.04706009676583341,0.03941138973425902,0.05154663139994096,0.05646135286262999,-0.004731508177129282,0.05340471081149396,0.036527520512466716,0.0058584291667277515,0.0612027435875659,0.016306498400675794
WNT7B,-0.031103833501492564,0.003495414730743382,-0.02065512886682696,-0.013914437454342735,0.042605725402344426,-0.01693069599770702,0.04546652471136473,-0.035530093302839474,0.028179873481759234,-0.028831013741108948
PTMA,0.08263242303013726,-0.0018301495764732538,0.07715676701634229,-0.03617800974892687,-0.03150191654284403,-0.07139389477572076,-0.02350036053603247,-0.025288177283239677,-0.03478367763145316,-0.06122037849397433
FASLG,,,,,,,,,-0.017673823273997705,
CEACAM1,,-0.025660704010729826,,0.00698046447280651,-0.02481336580000677,0.10126602138808075,0.03988464227799301,-0.015130872413453223,-0.024590529273624005,
PDAP1,0.01413380119595954,-0.0005259048921326615,0.08683645620288391,0.05385234184685117,-0.010704192302013233,-0.09175767206414813,0.002714000126290991,0.0621674575914544,-0.00708335577000496,-0.0007309156098356112
QDPR,0.08481880843232252,-0.014779509144135807,-0.0711751618677722,-0.04106224321695389,-0.0015224399166298638,0.02768974263445457,0.08573952949599453,-0.011818086796154613,0.0574933567144331,0.025457996152694697
POMC,,0.07459710462396757,0.028100874286111615,-0.007365323609240861,0.01231199404742176,0.01028799988429971,0.005330262528643587,0.012944331776816347,-0.014965035059140775,0.037925266641426245
CCL18,,,,,,0.046424646594060606,0.026426033077466136,0.01417547515789348,,
CCL17,,,,,0.038125074887258706,-0.034806242597688025,-0.06776234213411676,,-0.016019335680783887,
VEGFD,,0.06736387036265319,,0.09066992562127973,-0.020964087675855295,,-0.02005600272729214,,,
TNFSF13,,,0.014800448880958439,,,0.038874987644950745,0.03290899117978375,-4.339017521195483e-06,0.037403136471194205,0.04450298751964438
WNT5A,-0.0003036187031857376,0.029903367580408076,0.07043914804531626,0.029666360900184385,0.04819147650830882,0.0057879987923393425,0.000903795585331646,0.023891392160981715,-0.004314792267851204,-0.01356425025054403
CXCL8,0.008856286519776541,0.023318907962587045,-0.019037716993085808,0.023874031860567982,0.03479231558051847,-0.03974129621115018,-0.15052711372854125,0.013644802037118965,-0.005520343195813684,-0.02719761813567082
GRN,-0.02655777119887962,0.032393535032759255,0.0031148937852733486,0.01808866016994675,-0.050328331165872355,0.0008034609342353433,-0.010921258920910918,0.025572735454996685,-0.03543663978902291,0.007222439920530234
MIA,0.08904829072906009,-0.021780480091317878,-0.009045623042091904,0.07980483346026948,0.03254060114587038,0.18277319777935105,0.2465095163541587,0.08482948006234711,0.14427735678502418,0.036616922673960904
COL4A4,-0.03154178309383941,-0.03652538844900098,0.21598201024216043,-0.01246060192077032,-0.02054330709660738,0.06441190478024114,0.06338165376094408,-0.015276953023297889,-0.0470437530039506,-0.016820854652031335
TAC1,-0.07774532910179448,0.06598287594251452,-0.04656133155559317,-0.061379694956487284,0.026789919904365828,,,-0.01912535333658372,-0.021059045667003597,-0.031145528056224652
RARRES2,-0.013909869886231722,-0.030807908571186555,0.015180113726667957,0.07422913053943551,-0.06311201039826825,-0.05255450926915195,-0.03251804722332115,0.020423529900755664,-0.013555589220492829,0.039673423313104056
FGF7,0.07616604923174776,0.0001797720345055642,0.09009083840842037,0.08633819063162262,0.0781509212334829,0.04423957855138978,0.07571515407715732,0.08100408602015803,0.09404752612200003,0.04927070942557569
EFNA2,,,,,,,0.02116679085768685,,,
HBEGF,0.0566073430993994,-0.041392904608689524,0.13729076232880313,0.00048412368612950563,-0.019120419268491978,-0.0012209734007493974,0.03684628443537974,0.03881174256041904,-0.02337406405342606,0.007450235351771106
CSF3,0.14253562534059888,0.08538855433432813,,-0.013183076995370286,,-0.04675626291070893,-0.09926305710875578,-0.037523259941006325,-0.01686588919765516,0.011591722557880848
PI3,0.05733845813732434,-0.013991647493721738,,0.08729197050268085,,-0.07818812908548037,-0.20045453201042357,0.06074325042417037,-0.03664397408411811,0.04326706509321445
PCSK1N,-0.007699262255883527,0.008102557828596889,-0.003034595024228841,0.03705057469107413,-0.045314002991447486,0.02935539900314097,-0.0323497202997713,0.12236982787249706,0.07778765465559247,0.03738823023716287
NTS,,0.026920873872077165,-0.01554554175993631,-0.016203587437634066,-0.02346834035140853,0.09634241777378892,-0.029093866879108362,0.06957661350981527,0.09592083338699038,
SFRP1,,-0.0013462710709695696,-0.023601016353550996,-0.02162949697780693,0.006245923625419498,0.06916955554951972,0.036958050883741385,0.009816075226689364,-0.024395701177186403,-0.04204093097690449
CXCL13,0.01543819318666293,0.07008729443153577,,,,0.043851157996405564,-0.02480039147974583,0.05991565880690552,,-0.00874028280427364
MICA,0.037807969937300775,-0.01679173146379898,-0.01029965487851744,0.07944133674170598,-0.00809756480669529,0.06935771665679884,0.10648753173461373,0.0017755385317377965,-0.016839260311525883,0.003797517204349296
TG,,-0.0347849680870356,-0.017943653202139555,-0.015910794470204014,-0.019823746311256402,0.03437511163956034,0.05804022488236462,0.02311143330665592,0.018386927036114355,0.002696140203923964
ADA,-0.002622081768756573,-0.027530304403776195,0.03899140219839411,0.04251796937780557,-0.04782320416737597,0.0738136803998759,0.01881690474988087,0.029378671223871874,0.059851010951271606,0.00045218614311983904
LAMC3,-0.041211898645904056,-0.026655588150293293,0.026891493159525624,0.018857001919580563,-0.012117498742604213,0.05703753858793627,0.07786712259260659,0.06321505018413673,-0.01924424648141472,-0.029334323433714202
CCL7,,-0.03679985090458168,,,,0.014415347700725223,,,-0.017673816989397108,-0.010752853397953299
NGF,,-0.002087240620614439,-0.017123057948098236,,,0.13593732800543443,0.037883651426202584,0.09218715112256325,-0.052914875385865354,0.05880873163742163
TNFSF15,,0.039290988017456493,-0.020791146289340492,,,0.003094664082983472,,-0.02053478743945652,-0.02729883110700341,-0.037295089631035026
HMGB1,-0.006369688394811255,0.018502886475248025,0.06527530265713019,0.0662093363900663,0.045605042934033405,-0.14568227771950207,-0.058760757138918374,-0.023379917004272763,0.03497004008846311,0.04733375306709803
ITGB3BP,-0.020972715591199436,-0.032719643544063155,0.06723280677600413,0.0650767362038404,0.023896770369071597,0.010994890817441039,0.04796388395382787,-0.01624710371237612,0.03139249704012671,-0.06423492859786328
AANAT,,-0.024550712240410392,,0.05233614546681734,-0.017827610908046927,0.014707962871516437,-0.033371043616001794,,0.09251007424077282,0.07802411311546566
RELN,0.06142420306860795,0.02195668220775664,-0.01861289877545107,-0.03489336921695664,0.0003260799696433479,,,-0.03013436868118149,,-0.011527752918735626
IL15,,0.046636208694838414,-0.014794136604230365,-0.017648260097925687,-0.01378719871290693,-0.0017842000764101177,0.01837602847259758,0.00666113638089866,0.03247380453139381,0.08277987759618115
UTS2,,,,0.021188206690218085,,0.016961154474034,,,,
BSG,-0.06729854951906916,-0.00743493334955172,0.01873965647953178,0.021616031631249116,0.045489688454856715,0.10270142964693003,0.02392353568109313,-0.003919943763901666,0.017699385461736387,-0.06432354948148489
ADAMTS3,,0.049221134482128254,-0.02382907431197582,0.019306906655327107,0.0021416034884204713,-0.00625747590993923,0.14219629456310998,0.053870240645061955,0.10101258475167152,-0.028362063736766804
CD34,-0.036607835038734333,-0.04862429127022138,0.11015863148708754,0.036662845307937356,-0.05133089641618814,0.0824013695420312,0.08265745599758473,-0.05478508176803877,-0.01340136026229907,0.07866784299458836
CCL23,,,,-0.013530630483932247,,,,,,
PLAT,0.0345969706680171,0.008328022806373028,0.06605044727243936,0.04343916491282135,-0.02888393664731379,0.1167183595533249,0.14326334778480393,0.09580908892855569,0.02973315760771884,-0.008729835515359287
NTF3,,,,,,0.10237706417910757,0.11185198166408898,0.029633562707829162,,
LTA,,,,,0.01530156556412126,,,,-0.025166891161117314,
CKLF,0.0346703429880212,0.018741439561643515,0.05942602378384436,0.03192448171962805,-0.0017260956139477069,0.04835173875921719,0.0885673478020883,-0.0035492630024894106,0.10392062398047952,-0.023682159263469744
CD24,0.03821809103306503,0.01722438584290105,0.05609771561103742,-0.037914587870223,-0.019448482367441424,0.03374539397899994,0.037428986215230296,0.04622692386293022,-0.009476606569943036,0.09085989043870603
HSP90AA1,0.07369185105856646,-0.021628028350329783,-0.04940640036407931,-0.07048916546936812,-0.07982764079851934,-0.16014983256880092,-0.27216767149957305,-0.025256790275768135,-0.07316525899379388,0.0705611692967938
BMP4,-0.028595880501553348,0.01512569564781565,0.0344643425538973,0.15482895569098462,-0.049248107945615044,0.04375901794392668,0.022468708692427678,0.019293328569858575,-0.01971776752893183,0.028901233718488687
SCGB3A1,-0.0235992512679833,-0.029236867502665048,-0.01888497702903951,,,-0.029648313449302598,0.06648457160504875,0.00223749999596476,0.11055493597308548,0.021414189196785796
IGFBP4,-0.04696647945286319,-0.0063645186364151745,0.054775063962908,0.02644937830853505,-0.03711617734750242,-0.03067739138965811,-0.0919698668717145,0.05621779968935889,-0.04977704771373467,-0.03426683236298307
RSPO4,,-0.033744097701837235,,,0.03584733162145132,,,-0.003444310090979411,0.018013449757081516,0.0724555539202934
LEFTY2,-0.015074329910728925,0.015428664096651576,0.02965028385573213,0.06287265919937521,0.04134756815903501,0.03990886094771773,0.11512306905626189,-0.022950758239160186,-0.03435819219280728,0.04103580250250626
PF4,,,,,,,-0.040892112788988445,,-0.025166885337312032,0.02866897833632223
ANGPTL2,-0.02179206801894722,-0.02287414206713962,0.08632605860081784,0.03110044756308548,-0.045671894228957184,0.08971088985448031,0.09286852170392161,0.005088180183229015,0.029728733156426535,-0.018039069792839455
LRIG2,0.02074507700288378,-0.02080722027539054,0.10544885157007802,0.08412283791367971,-0.009596351698915982,0.04064237725145029,0.06539063252871011,0.034447722946123104,0.05318145976948176,0.009553135890062535
ICOSLG,0.05490957507982431,0.07815188989356543,0.03410300301020181,0.0028631886692678105,0.015254919257223887,0.056357806711587216,0.13648007818243582,0.016460776470923307,-0.020292735622870123,0.05758659072448172
WIF1,-0.03826888001797798,0.05913977558990561,-0.02293578037538801,-0.0383469912776254,-0.015410050044387464,,,0.008583086253925103,,0.07118540264552062
NPPC,0.09308534069580618,0.059316680476460736,-0.024641923053749036,-0.03201737220850115,-0.01144930557620191,0.049398726627565025,0.0029392577777062725,0.03250473157874223,,-0.006458873084821745
LYZ,0.019422912389095926,0.018037937997066454,0.029778534583880023,0.0318502812178083,-0.01004283834161796,0.010223550157171078,0.04076057677887015,-0.009527943279327919,-0.06190058450794419,0.0005337387435744544
EREG,0.0765706844399205,0.009411329404845742,,,,-0.007508994875320822,-0.015941939932830097,-0.045296586096069104,-0.02703778463870355,-0.023399560009528458
SPTAN1,-0.009487398249737242,0.016682458106388277,-0.04295644582747251,0.028901037115981937,-0.06834767025653257,0.05404057094267158,0.06344663095312612,0.07309859825062401,0.023446116376949797,0.001438579372259709
PTH2,,,,,,,,-0.027976457646861828,,
LIPC,,-0.021026335190875364,-0.022941912458618405,0.09821185732395474,-0.03733515898766976,,,,-0.003923477537521309,-0.03169489495589833
COL8A1,0.048197324253821,0.04592179925849677,-0.007028392762022656,0.01842003386109952,0.024381253362925372,0.1384015662960789,0.09709185580780053,0.010993702408670527,-0.047268574158569034,0.05545830071575929
GSTM2,0.07276417422654463,0.06178135209220447,-0.012510434568002639,-0.005872598443173002,0.015953512279433087,0.11991838546162374,0.04475039840002131,0.12571659511972472,0.0706653875451503,0.10348472573378986
SPX,,0.020498875476539054,-0.010996661331826096,0.01518543599224476,-0.001071305544856728,-0.017260161908243078,0.02386437118333372,-0.09671679579557428,0.047482804012524256,-0.06940143492441685
MFGE8,-0.02752006924648822,-0.06062807510057959,0.009753382389917875,-0.04130096768218474,0.03167475869501893,0.06719444925975643,0.049303898489268014,-0.03708418854080909,-0.01646314447145332,-0.038963154486883936
TGFA,0.006730964499443665,0.008626422152982167,0.00908696110734301,0.0018809128636420175,0.04438507435385561,0.004246020439659268,0.08431858019115053,0.0861710179678217,0.03540833877334908,-0.03129574735388885
SLIT2,-0.01754061983067662,0.021573278601311835,-0.05594744814633215,-0.020258595170130907,0.005519240297065646,0.02548260911485196,0.09513207140879944,0.07723081912852661,-0.010092743167832693,0.026399150422399795
PLTP,-0.03474152703879709,0.06688017292268933,-0.0171527278611632,0.06018173795769452,-0.015519243436209008,-0.0074029636263423975,-0.02276998752397825,0.020955879937098788,0.007470157219945007,0.036429446893538234
APOD,0.016248069641529132,0.0003787757731900352,-0.07114056856755517,0.0006401115869861959,-0.05641315321691297,0.13479693540759002,0.1815151286559921,-0.003088148914785894,-0.1501765502504701,-0.09323418379982336
B2M,-0.08395163030399382,0.021917525883050234,0.003754139293879373,0.06268167241983828,-0.05116956178862722,0.020312024822194543,0.10047930873541133,0.017703188865919,-0.03961367745432121,0.009241288509642663
OMG,-0.021064214242796746,-0.0035034368956222864,-0.040503951246520786,-0.023796424824848724,-0.04388598578497139,0.09065570981330698,0.17594192018991398,0.010652336616302917,0.0806569972501233,0.06186970471957647
CXCL3,0.06652389852946161,-0.0067326956286263865,,0.00840880473238901,-0.008182288524555886,-0.05923541728464614,-0.03861024426582489,0.06387058813911546,-0.01078833515122823,-0.02957947306496498
CXCL10,,0.033567462212661055,-0.020221908740106927,0.06617944534612719,-0.09909337836483972,0.05214386358052474,0.09713488252432886,-0.01964485229162846,-0.06527093913706777,0.03452617662278469
RSPO3,-0.02207804987016584,-0.032669820393565537,-0.03430250355749181,-0.019526460746470728,0.09072218988150321,0.07147951454094585,0.06715204468169296,0.007307360365986799,-0.017935468297957755,-0.04437120690586764
CORT,-0.029300580130277885,0.06601669655771251,-0.034036804788573544,0.015542180280055762,-0.021103479120746935,-0.003985031468011422,0.018439526228766184,-0.012700995634836369,,
NCAN,-0.06225188866880235,0.015395671124596617,-0.012407758614623609,-0.02513934366106511,0.005207767330371461,0.14317481551208006,0.17659557485907673,-0.10103516874747767,0.13476096543447347,0.004914809288283045
PRG4,0.016132527939966352,-0.023391474111113197,,-0.01691522008968554,0.02054472873245915,0.02738718417826863,-0.029139974976189385,-0.002918659298642451,0.014336777694210474,-0.01048998789999937
ZG16B,,,,0.002381726525855789,-0.01364300227855037,,,,-0.02236359875458597,-0.01733891241372373
TGM2,0.01060419987290113,-0.03361416818962322,0.003010652588244086,-0.004194398191294276,-0.056692644147008774,-0.0188056606868493,-0.0399826426573217,-0.005532678533968181,-0.06438462120343122,-0.06263345311407363
VEGFC,-0.03282818666772083,-0.03600722984225888,0.0605405477301436,0.011659465607458758,-0.004230223887696928,-0.026000475603217266,-0.0247113902008354,0.02524144576648878,-0.036782116717641394,0.008086662074830964
WNT6,0.06412349243937758,-0.02037895914701792,-0.015174225758997814,-0.016633904005979198,0.05655651554153733,-0.005510509706645446,0.03277295009888789,0.04188801014812954,0.036645418742378616,-0.01791629857247393
NRG4,0.04600845958568286,-0.00010601473497774742,-0.018576057460104725,0.050886013260018195,0.1039948585784932,,,0.06221140941260621,-0.01793547030809584,-0.026943365070315573
PMCH,,,,,0.03559957291553976,-0.044682436381552566,0.07083080374866686,0.0012256306119714875,-0.038675687492930474,-0.01954012252873557
COL9A1,0.0029299299388724706,0.03644587689041751,0.10339840301364642,-0.014914216625916294,0.027742978978222553,0.05922382922213197,0.1403010515853061,-0.03794827726230983,0.07863495020464228,0.03949339447646843
GDF11,0.0006541795491411691,0.0416396147744368,0.0979723128573117,0.10179708108425056,0.003232943011208106,0.02728844168849293,-0.03155268312706759,0.08882016885804177,0.00228433173076346,-0.016644632602428936
RAET1E,,,,,,,,,-0.019675083493027098,
IL24,,,,,,-0.03953318682926203,-0.04024010884088258,,,-0.0301217858315477
SORBS1,-0.07095819166159802,0.023567591460001775,-0.027077348748194893,-0.016950157976399007,-0.036604378477916234,0.04149592111151579,0.05428270918972755,0.06479828210571426,-0.004990300864222195,-0.0025934314898912823
DLL1,0.016211788328591045,0.027512462876284567,0.07913214563830986,0.04468940065669281,0.019671795486639894,0.05447945775936687,0.14610397673109884,-0.04477102695207898,0.06769290631821268,0.03807038225937427
TLN1,-0.004764145808011092,0.030530242396268458,0.06060700085450744,0.030172320581488797,-0.03419627239072993,-0.052166394834084355,-0.025882624238292056,-0.014309089052881018,-0.06487400637806197,-0.0009989508901542899
