,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.0031077970544445537,,,,,,,,,,,-0.003759901141693017,,,0.021945940245718394,,
BMP1,0.0071341446000530995,-0.026522473733390523,-0.03148684023592578,0.03514814561559384,-0.03776369363493855,-0.053677081087044706,-0.024698333573992547,-0.15948706915167818,-0.014545888638232267,0.01735544528164033,-0.04649785836838185,-0.07934365517302111,-0.03837812413191137,0.06983024524188033,0.04167144870577102,0.050006678675729915,-0.009692276215621897,0.011675000689302415,0.1641748225917094,-0.15357111000781112,0.008958564996640815,0.021162124375793248,0.024272990587677592,-0.011307688366963413
NDP,0.06794640846108481,-0.023687496522049805,0.02973849701984847,0.0031395239661178927,-0.013475464586815183,0.17461428793633252,-0.017636788824239507,-0.04815276791645977,-0.07856578057825077,0.01132616193673932,0.05879666997916774,0.09944928605054039,0.015232412499730027,0.0913182886549839,-0.04127318482172069,0.027127350068089896,-0.005209767127054052,0.044906572525124325,0.08657116975823774,0.1735799386978541,-0.01579599691070613,0.21589957380574104,0.1394932612488695,0.11002929638329467
TNFSF18,0.027231485632071457,0.03582969341970926,-0.03742646972370051,-0.019507351950554135,,,0.026081953416193425,-0.03860432985537805,0.0023481297275146896,,,,0.09221812121299108,,0.0803311717564525,,,,-0.049352867724703264,,0.085995393014774,0.0497659065884107,-0.06924969273230062,
IL36G,,,,,,,,,,,,-0.034906099223629965,,,,,,,,,,,,
RTN4,0.11334433468452869,0.19900223189330737,0.01861727968174002,-0.010716387984656291,0.011620023082936921,0.16798994775465403,0.11879604049675753,0.20579717504567904,-0.011217251149480436,-0.02501923078438024,0.132875895716974,0.12699972986984204,0.05339443540177403,-0.027890340731006855,0.06380516274311791,-0.07757839954264532,-0.03394271926319648,-0.020243130647928455,-0.14532494932570159,-0.014503290624822373,0.000825401630633889,0.00028152703203124344,0.09389789084336637,0.030275659757777962
HEBP1,0.019259896763652536,-0.0971102632510922,-0.014504235620062124,0.06875284923779351,-0.05090228855957749,-0.013526903048138904,-0.010341173933749778,-0.04075522893764017,0.014072368061397823,-0.02140392900269607,-0.016707301939038882,0.010526891537460661,0.036811541626441624,-0.0638818289119494,0.07693269940851373,0.032005149879539944,-0.014757341294262356,0.022920999348356286,0.007369902036042381,0.012461401080663882,0.10954175783955947,0.17338455249979573,0.019707149413032424,0.05036381686930187
WNT7B,0.014900879578174184,0.2957363204874408,-0.018289526357109828,-0.020380655892641115,0.01718293996022997,0.08675226176642226,0.03849578903188291,0.21772094653078833,-0.043716068989105114,0.043918778799174496,,0.052846643544648186,0.07133826050982606,-0.0573118724363073,,0.026271504838384994,-0.0256581351055061,0.03656372329110037,0.029136457867506006,0.13294262367267326,-0.06125930080305826,0.028768448310842003,0.06762273047414598,0.0259385542316182
PTMA,0.032057031269880264,-0.04027949349012825,0.0017544352240906607,-0.06378349390257217,0.03470891194924762,-0.1784288698169634,-0.16829968991705416,0.12040486654129438,0.018288489079651717,0.01707613273299922,-0.16116220522828187,-0.11255391573426918,-0.0041061494367347585,0.14483967123179103,-0.04534218857508445,-0.20877931810955383,-0.041179698336729506,-0.022595562572629534,-0.10226754139586512,-0.12505793192966466,0.02620852995292988,-0.13730911824240652,-0.13248012852691543,-0.05549673184913791
FASLG,0.027814646603633093,,,,,,,,,,,,,,,,,,,,,0.023288015351441038,,
