,MGH258,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.0030090209060202894,-0.014851979311951083,0.07024106455752906,0.06802029517423058,,0.06172827663123466,0.032571560345105485,,,,,0.15859515292762985,-0.041787307943938604,-0.016671385419443033,-0.028234783564830473,0.03704845318782238,0.01322556528207654,-0.025709961131759794,,
PDAP1,0.009630981061686934,0.04193326684166502,0.02089015752605307,-0.01845407597892325,0.05625633913342857,0.1357876796474081,0.009387211614636685,0.0019163673847056113,0.12708045542155882,-0.010134918535693675,-0.011248850106984853,-0.08014590436273746,0.05151980914223426,-0.07446385213069309,0.04421033441744899,-0.017930356091572997,-0.03621219434809259,-0.0017277684365776017,-0.005658673358268227,-0.053690371376426
QDPR,0.05515458602175814,-0.00479991868292794,0.07134944807172323,0.01024353227438125,0.01683165176433192,-0.1374150126038876,0.004330713414976735,0.10400741235186112,0.08522439204978029,-0.08370976743657615,0.026262779199794414,-0.04045446269384086,-0.12831550749750353,0.06305356954866438,-0.010510885955884494,-0.010704699341272028,0.0644508407453648,0.08014285812825772,0.051153822767709224,0.038949069779192234
POMC,0.000904552418121315,-0.012394582500373426,-0.02826387309361148,-0.04665877051495389,0.017119645185189995,0.04944509973936071,-0.018183019502470307,0.01916959254801454,0.004176520951079967,0.07426805369852969,0.10199745403806397,-0.055717619966471635,-0.01778600163108683,0.07907630033663834,0.06621379250951719,0.04434476340713573,-0.03540320571623243,0.007221288224936546,0.047492315202340485,-0.046801243587482805
CCL18,,,,,,,,,0.07837073370616787,,,-0.06429592641541289,-0.029627888381501075,0.0020874462968863993,0.07151113982865698,,-0.016389118815578117,,,
CCL17,,,0.039205455941708614,,,,-0.019544390709022873,0.029129366328782567,,-0.01925828531442372,,,,-0.022212016994718593,-0.021178214072864427,0.10262541456270105,,-0.01674858207103851,,
VEGFD,,-0.007385738038200732,0.0795682221486176,0.011669723326503583,,0.09986568795453381,0.0065902087583064395,-0.009759339120869312,-0.042790836432654265,-0.02063970086482437,,0.15264382442127603,,,0.0005098842777710779,0.002854772709807813,,,,
TNFSF13,,,-0.018194695598078233,,-0.011844248438586863,,,,,,,,,-0.03147289254614521,0.09606715913047001,-0.04631639498409442,-0.009300384191796646,0.04889160647411627,0.008860429657276162,
WNT5A,-0.030345968471752884,0.09027829637926212,0.008744285868974239,0.06994917359166014,0.02715821189919063,0.1442787015667421,-0.010271917874011067,0.024630385926153964,-0.03149318704374957,0.008833179813171693,0.10968248258118912,0.07994205306476453,0.042290131928220856,-0.012383950690705733,0.0034787523525693625,0.04165672493814441,0.03799854943613923,0.05765182861739245,-0.0631923315723263,0.05895946796111337
CXCL8,,-0.016883260952849897,-0.0010962559691467106,-0.06274029754491271,-0.016847675195937446,0.0596508817202257,-0.0423571823397856,-0.009088320939526117,0.15821495795377433,0.1635818819978594,,0.07181972637766834,-0.05216456220617303,-0.07974473808409746,-0.03826689296519848,-0.035436910231585336,0.020979068235207773,0.04276719162316564,-0.05537517525174412,-0.057375002709992816
GRN,0.04030472534294579,-0.027814505324011928,0.002944967300825124,-0.02407200627688824,-0.00528507018918435,0.18078134651769728,0.04033622732713032,-0.03251373446325255,0.13565046605714984,0.09468591319571183,0.00945157579052454,0.015587603557897976,0.06413014861773958,0.05364948524704249,0.003860243257848123,0.01576208289094365,0.0540361889837203,-0.0026949598092648485,0.0726051498249121,-0.09254242769528503
MIA,0.03011258070604607,0.10309091326993158,-0.035027897701228355,0.034410265666727766,-0.0042912739066311816,0.04416636917760259,-0.008517510413914006,-0.011099192952307423,,0.034281187889662855,0.06202459668190142,0.044184108985410614,0.13687306030786572,0.02767575571503198,0.006709189119909846,0.040794773334321,0.022436414203271124,-0.0012368004520551257,-0.05185020447871446,
COL4A4,0.06159573449245876,0.009035059843958583,0.05863181147371997,0.07292762919370642,0.05298341777194938,-0.004873589658206116,0.06015401048160592,0.012964238645212097,,0.04736312469841126,,,0.0009660144668618919,0.0241982022721359,-0.03561338015285838,0.006573609475455451,-0.026172402639629482,-0.014776766883181002,-0.031634958304317715,
TAC1,-0.014561433967997394,-0.04348074206111143,0.03249566549579896,0.03121818556984635,0.02280704370901594,-0.1540139399448709,0.0689371598149004,-0.0029006205181776163,-0.08387121140532315,-0.01939210481313313,,,,,,,-0.0373383377679123,-0.022017714199887357,0.009994193650620957,-0.0692389715715768
RARRES2,-0.00020964124353759763,0.03904369513754456,0.04795357809486654,-0.049240371825168563,-0.03643679874774257,0.20614931162090766,0.05296869906392611,-0.01043967017828739,0.029604334290297008,0.03112106698997006,-0.02445005507528515,0.1619776751098856,-0.0601933023216434,-0.07910857328383328,0.039615690326384935,0.024163830775736982,-0.024651200201389358,-0.024157553212933246,-0.05718700118605152,-0.04757450204967852
FGF7,-0.008821374770739436,-0.03165572036841777,0.08299411278900265,0.008275969158165572,0.02871064353023417,0.08491967520051268,0.06477033177740421,0.026079605657596518,0.02893774217542005,0.0100677916785957,0.15233624845059182,-0.017563975880250167,0.05356129943814294,0.04815931332610189,-0.03366973435219951,0.0640175067666922,0.0077792047596061805,-0.03840488976266505,0.005353758210999909,0.166554602499301
EFNA2,,,,,,,,,,,,,,,-0.026835272219771767,,,,,
HBEGF,0.0817181740946631,0.0005510026439222046,-0.02755556903654045,-0.06906943097906595,-0.013700680685253812,0.0760047674217575,-0.06410059287093552,0.03557904172347319,0.1971238338433969,0.07512515197563881,0.0736612036067209,-0.06658042805434612,0.07557310720990758,-0.016458213231227658,0.03284247951192462,-0.00045157708396082597,-0.007561015403746507,-0.05911948050450751,-0.02841762057047376,0.042981780170614804
CSF3,,,-0.03143982943794819,-0.03237328179609517,,-0.03300412909529554,,,,,,,,-0.08710046263362804,0.02541752723899489,,-0.031026532545800834,-0.0176336731470594,-0.03327635659437284,
PI3,,,0.009961862025833238,-0.046415922593432406,,0.08983845812149861,,,,,,-0.03291139534430778,,-0.0671492256762694,0.022343393367121312,0.0927765135844644,-0.01701974062906339,0.020253616316394434,0.0018969871386027694,
PCSK1N,0.0017399556998212336,-0.030026600547116575,-0.03886687486111539,-0.011959459878637373,0.01131507938577174,-0.03237350720491398,0.013808535881891989,-0.0033232699629625107,-0.13863013099438432,-0.05249511125139906,0.047553219176814855,-0.0967939667672555,0.0649756075229858,0.008080720434233416,-0.049476381313130556,-0.033430040767943855,0.004072384040764985,0.009579351102716904,0.08413432695306008,-0.007390852545460989
NTS,,,,0.04117882510448161,-0.013757229315437814,-0.02040087782491073,-0.023310281826708492,0.041250236331654845,-0.024633545260341,,,,,-0.025427037697424583,-0.03269368684665612,,0.029638455655482777,0.02288920165778623,,
SFRP1,0.05576921138733046,-0.02144735035310363,0.07779326166327775,0.03500779391156664,-0.0156908026361198,-0.007599607564603736,-0.04328230301852737,-0.013304946580467686,0.0913617691015933,0.04128844753421495,-0.015875622446216264,-0.09095009497622224,0.09796522613178058,0.024606943335173104,0.018708543586423182,-0.013077243728834006,-0.0082157521866468,-0.025506263898119597,0.010850228235342438,-0.0395240116450422
CXCL13,,-0.07515093060136485,,0.06598275703896446,,,,,,,,,,-0.04989274427171014,-0.038783265231494495,,-0.0018944399285644646,,-0.008014677493524578,
MICA,0.03351326079810273,0.07174946571873436,0.02203366243077719,0.049158788613121014,-0.014891803318835243,0.0933319751616548,-0.0546612863548161,0.028827718029866285,-0.019829587244732008,0.035056915878001596,0.10823223392827601,-0.020395446223167905,0.04927087935328694,-0.016795731264694153,-0.00864882780121911,0.08494039806994669,0.01136735741073634,-0.024939816459805975,-0.017101958905076018,-0.06605550927315215
TG,-0.021827837524547984,0.006283531100905193,0.04433164164781444,0.004250573385466006,-0.015879469218288294,-0.019439696165780417,-0.019690234011320928,0.01931574294525524,,0.06644955695874583,-0.04433901976107338,0.026021586728345984,0.06810717319413921,-0.029514217263461297,0.09835486640893014,,0.09465058023904818,-0.022337596371635942,-0.029744932935677655,
ADA,0.030453990560852223,0.03675521173013077,0.08037383773145487,0.03481486201790679,0.04179693339507447,0.19044397956055334,0.01156940384981515,0.05616263911588585,0.06334948714742486,-0.03488582992945653,0.134587685802409,0.04809393615247674,0.05090287875442994,0.008860538338724315,0.00807591474697224,-0.014501713263333302,0.004795158814039298,0.036215836704575476,-0.007184629865868112,0.013078953675041497
LAMC3,-0.018520162490182793,-0.032865459496075194,0.01632160026543905,-0.010144755527474934,0.039009485777554045,0.13422651954995313,-0.005750572797371719,-0.04511799654779921,-0.029561694101229576,0.02736325600250883,-0.008432941391192751,-0.10464308820730628,0.07397563596464618,0.04825968481782967,0.03267232588911863,0.0725161234673314,-0.05592096079262049,0.007729618293261928,0.01476894914654949,-0.06082959332985337
CCL7,,,-0.01795737770078591,-0.024281859613272803,,,,,,,,,,-0.0332906935913531,,,,-0.018478380143473413,-0.05634771380879311,
NGF,,,0.030829104106866134,-0.036982896332611453,0.008710920385587725,,,,-0.03852552373204097,,,,-0.04402891269635556,-0.01461218724949182,0.08131678314470502,,0.057785943904139304,-0.017195352572181244,-0.03771232533716189,
TNFSF15,,,-0.01999641835391778,0.028659321788165666,-0.01839939525108213,,,,,,0.015465668558051052,,-0.04446547924527107,-0.03245468802909013,,,0.019051647572852323,-0.031246343286147043,-0.03682847056595864,
HMGB1,0.003968763267284119,0.010711871372717377,0.005461801058346218,0.04257988732471966,0.016410689872416808,0.20493244905426217,-0.007069702543027417,0.051252909734034985,0.0289980387408391,-0.025781601162330473,-0.0004738031611142164,-0.1744256254876378,-0.08067513929460646,0.021000117661373364,0.012609093736331557,-0.008143460741860358,-0.015577979117376052,-0.015779362602312167,-0.04335617664408026,0.06989380580925733
ITGB3BP,-0.007685125497066249,0.05270992767110529,-0.0405914518758771,-0.04406522425628662,-0.014250774255453994,0.1532290695763063,0.014668610759123636,-0.006597804234831674,0.05574093331336166,0.07415019696538042,0.012409185092079248,0.04315748272995864,0.18174974667873273,0.013393522238077937,0.025687194648700343,0.034021063166450434,-0.0009901723518571666,-0.006714977818761819,-0.06825260928678525,0.020723435954844945
AANAT,,,-0.018194697539963462,-0.028488246972360805,,-0.0025779769968524166,-0.017707542516466647,-0.011099193569672873,-0.0362196581103637,-0.01273074789799215,,0.008054889697243,0.01623513497901134,-0.014207113173717454,0.16193265608394497,-0.006447396069579196,,0.0021017348291636753,-0.02031850235174405,
RELN,-0.028986198557896668,-0.09214568599846708,0.014037321625315295,0.06783134989183594,0.09984865157256975,-0.04588507412624966,-0.03193121901525942,-0.006609505831800744,-0.07260706514193715,0.11454696620430378,,,,,,-0.020857103474603306,-0.02327238041015044,,-0.002241047136101738,0.03619695248588609
IL15,0.05357603730439181,-0.006902432732573391,0.04064768107639377,0.007839037313930562,-0.01309226355255331,0.10893653402702946,0.011183098212735927,0.03432689858894612,0.021142396735958854,0.07292612831787873,0.05259274408461951,0.09083872707923331,0.07536286323647902,-0.017601353516321985,0.04966126425629241,0.026918836263598426,-0.03885281489586466,0.09748636887234946,-0.04334461809812594,
UTS2,,,,,,0.12753536887292571,,,,,-0.00023927742887902976,-0.0014000161298403553,,-0.024870477449303322,,,,,,
BSG,-0.05028555157321466,0.005904819516995853,0.02594730319823875,-0.06403217482792244,-0.02365600532735484,-0.021715828812376135,-0.012377987635575032,0.018933240803707643,-0.059055360819199244,0.06083396721302275,0.07526244788348689,0.0716751957816882,0.02471535977927547,-0.0020818115714033567,0.044493142002449866,0.08793989588035005,0.0225454803191439,0.016872377861074758,0.009207040983686667,0.03804312224658299
ADAMTS3,-0.03841805814261316,0.012483467585990246,-0.019587660157034538,0.04701192749326853,0.03334500836258174,0.2039559309797486,-0.020664722385906734,-0.009851211993610125,0.009619250088815002,0.03159066681720441,0.13276710449544782,-0.04014763973123154,0.03895132569426597,0.0335611603763352,0.001333540664483204,0.09411848084979199,0.02148132489569233,0.021021755287362973,0.009876182666786503,
CD34,0.007166654395525803,0.026553896675528363,0.04176975650546872,-0.0406583063724687,0.005978819019949442,0.10166804887768052,-0.04486537187090607,-0.02076628980252745,0.0381796219157056,0.0041298189960623675,-0.019289724789629446,-0.02571320356086107,0.0668621101416765,0.0390706236203157,0.033534061127398346,0.07474108442898256,-0.03520600346977534,0.00754471203883274,0.0001714794618007051,0.03187605188397329
CCL23,,,,,,0.10777503118769606,,,,,0.023771632937529572,,,,,,,,,
PLAT,-0.009043601423028501,0.04236996087964904,0.03880912295403919,-0.027169869221348064,0.0020911365608755443,0.17961626293641839,-0.08184166611014562,-0.04118978400081244,0.04190438112059129,-0.00789312441570712,0.05398513551710047,0.04123198073370143,0.015393884658580156,0.05257233202394338,0.0014864165816031527,0.06761819674132274,0.03420718188085764,0.030600923366382076,0.05224573736284651,0.004056626676345541
NTF3,,,,,,,,-0.017916746184276258,,,,,,-0.002085972297911132,0.04086705128921965,,0.061704065420263715,,,
LTA,,-0.002861463232434289,0.06635505155836827,,,,-0.017054208857895752,,,0.1876096613730501,,,,,,,,-0.0263125606756897,,
CKLF,-0.0011933082277035948,0.054870300916872776,-0.005631641369953849,0.03601172464775511,0.02622930614676062,0.15329812658253092,-0.05111001290523124,0.021958218684081335,0.11729750223485584,0.0783095913888595,0.008100482809477555,-0.01992269178787485,0.14143958454653802,0.07907894360247895,0.06225497182790025,0.02228218608434413,-0.02716816352269667,0.07103425786910204,0.01146014917175607,-0.05928061912159128
CD24,0.12672059432918245,0.052354967367088605,0.00656765263776089,0.05967304050275107,0.009379100718740704,0.07372981195132156,0.05203911298933225,-0.013306195160470376,0.06670181805411926,0.05837776506685399,0.12415505608949784,0.016574624598948973,0.10161684758852231,-0.01794580862085783,0.01633370896332311,0.012578531608324053,0.04146744355208512,0.02376479456752141,-0.02751171892700643,0.03646074726174525
HSP90AA1,-0.0038875276477698642,0.042895461208397996,0.0215739646262422,-0.01763982479342773,-0.0151400367412563,-0.16887505968943295,0.010397139403189185,0.039883648240541705,-0.09883769660638195,0.03394793916223599,0.0004511286219887278,-0.0848304373483551,-0.10367456895246226,-0.10217333746729057,-0.03969109493239963,-0.04467326341534612,-0.008805996835682943,-0.008386323044240796,-0.037628983304446965,0.0208921891363625
BMP4,-0.02278007701268127,0.001148940046142732,-0.032217282605694404,0.01198793085128137,0.02844973691739932,-0.02355987471988003,0.02361780756322055,0.028986819504367184,0.022872056082811797,-0.02041558812528322,0.023532360741703933,-0.015211817846867289,0.05839177792342473,0.05402424795837113,0.027946249872344016,0.12914155039887337,0.01134567231978714,0.00782394743500415,0.02477873144647291,
SCGB3A1,,,,0.021530712765264994,-0.016712505978713245,,,-0.0093622783337847,-0.05534298918535967,0.0034491642998300243,0.05795546814718518,0.009398754175574349,,0.005409079447048753,-0.01791574556334089,,-0.019744595870622755,0.015383066830168386,0.02527759474819148,
IGFBP4,0.015911870071041924,0.02359415263126749,0.02532144676027082,-0.008241809483656826,0.006619937291368885,0.1501541981845339,-0.008889239165030411,0.04372225596964614,0.10117569341275089,-0.011773141681054663,-0.02671467533718997,-0.07249373790190196,0.07358127419181891,0.0035728637140713683,0.017215596259722625,0.10012630855437284,-0.010800138257233563,0.04660010093539874,-0.015600510085919663,-0.06879024121748013
RSPO4,,0.04195350445851871,-0.01047667799333104,-0.019902336111109996,,,0.05225506541353758,-0.009362276964339703,,0.0480139548021573,,,,,,,-0.0269459503420464,0.02841815230184551,-0.025620826631326647,
LEFTY2,0.020036826669018522,-0.02508993457845912,0.0606129353058503,0.02656507848799744,0.03604194150400448,0.21553470135634625,-0.018088365478192175,-0.010265851194561582,0.03451735101666803,-0.006571472467082387,0.009673644072760152,0.11318225710892893,0.10994435521605922,0.11589115592345689,0.023105994585734552,0.07336407728958183,-0.03664471225810634,0.025324931742292844,0.11083838418354018,
PF4,,0.002722477798724043,0.0774151665139448,,,,,,,,,,,,-0.02459638488186741,,,0.005713159576210893,0.08008602203603855,
ANGPTL2,0.04475272019913289,0.038585185930892114,-0.016824687423294373,0.015375708825924622,-0.023034475759499608,0.182744320663827,0.094262042460871,-0.021402089669706442,0.060990343369117364,0.06788205464912384,0.09936533816128905,0.06126850919181947,0.019250348814039524,0.07070045298073786,-0.02518367961491969,0.03546127814088304,0.012304044304537713,0.0024014810416520065,0.07207757913278334,0.02895067264027691
LRIG2,-0.037809844826488664,0.05817049058946257,-0.025819399970129858,0.0043371074727531385,-0.020015210451231717,0.08684907344838598,0.03402589508578633,-0.009552285050327925,0.058533620017752856,0.018815638776512687,-0.0350615086471093,0.03554761754122906,0.019179297953038854,0.05846765555591398,0.017832504240122997,0.010512402829710232,-0.04876368660175604,0.03792536013829491,0.038270570516479405,0.06314076149087632
ICOSLG,-0.04986040032761213,-0.03161846252249989,0.052223086368882066,0.025041393035236358,-0.035463333814582054,0.11674059727749539,-0.04738812695829928,0.11119248654736186,0.02415707709815161,0.009493981500311088,0.12042532469522453,-0.032258892072016765,0.012074352861181501,-0.04953350504823854,0.04562385349295662,-0.019345390130646876,0.10928426366973205,-0.0004629669856490485,0.01875980304035419,0.040255467616124384
WIF1,,,,0.012085887539762658,-0.03700289921620007,-0.12377788996760603,0.019880411412650793,-0.01761786683179416,-0.08212447453625632,0.020113699895203774,,,,,,,0.04934821147923187,,-0.022480812074099493,-0.07952164737496858
NPPC,0.019280263706288336,,0.03621390048350128,-0.00047427609646730695,0.027970142369190817,-0.00040407036455714524,-0.02985765740527129,-0.013011273832418574,-0.06416625744584792,0.07392434670552636,-0.05797720625471828,-0.06505103285563243,-0.03695006600556027,-0.014473120512920282,-0.0023229614439851027,0.028627506051893067,0.05560192143302736,,0.008209431156460197,-0.0511792959869234
LYZ,0.005201959908171007,0.0671017873156732,-0.011745788436050056,-0.04831028942249101,-0.037456816505453676,0.08693800146676772,0.027122343773196906,0.02025403826817439,0.1188350061468762,0.042681758687953375,0.08286685086553248,0.09656706316438592,0.02615473580339983,-0.0005288828711980885,-0.007268313553328978,0.07605724929558608,-0.07277107625352944,0.0042850534751235425,0.032857950879001736,0.12376063550473594
EREG,,,,-0.048381782196024126,,,,,0.020812165369247362,,,,,-0.04580663727904075,-0.060359612476954184,,-0.0216901485498492,-0.018519984979869578,-0.023106795441247087,
SPTAN1,-0.024106580007292988,-0.022699741292608572,-0.06126448497248641,0.018901102071766793,-0.02162983874655392,-0.08276640294532929,0.08041935446587452,0.005581358883509899,-0.15070775168449768,-0.057126031143882365,0.04127778455922594,-0.012480414022486452,0.03356647882443255,0.034423908171249934,-0.018272906082917786,0.06474950769164559,-0.024016565633339378,0.019234346646755437,0.01213260830492906,-0.09260331900340889
PTH2,,,,,,,,,,,,,,,,,-0.04285303787006858,,,
LIPC,-0.0342557046003949,0.03419325236252051,-0.028155589368527138,0.06556206707055726,-0.020302743738485587,0.007143500131389788,0.01858820166199443,,0.021919084227495167,-0.0016821890606867518,0.11115681295323306,0.11772407125976984,-0.027769522599472886,,,-0.028673672935932367,,0.08605919742654128,-0.03129834295942026,
COL8A1,0.08952309382451082,0.011618130035182434,0.0046128634643789,0.020986960536546168,0.044093267931216804,0.004541210368705547,-0.04908908278483491,0.03316317911351389,0.12045659590003842,0.014243272135521066,0.06939564248609406,0.03274257491994449,0.031121382994012917,0.08093378707479308,0.05656210921022285,0.05215097032326506,-0.015290449816868338,0.017138564475826908,0.02133177797607041,
GSTM2,0.02317019168328591,0.01751188764267982,0.01478459299353366,0.06161407239044039,-0.01107127174115916,0.05737309685113575,-0.003942279270281409,-0.027671854010068244,0.06831832638953644,0.047721764681250306,0.02524221181599706,0.06447864870312728,0.004117415455161341,0.01178492679466022,0.055602712404420454,0.021244669929107597,0.03616918283790309,-0.04309432813680525,0.006493435256140097,
IL4,,,,,,,,,,,,0.029714450794946026,,,,,,,,
SPX,-0.03004811048109324,-0.009392351048724103,0.04436139382097655,0.008966712790945987,0.013003059211729309,-0.04052803753199759,0.06953922805563581,-0.03733359829761671,-0.05812342308452318,-0.019367968958659897,0.004305881838649311,,0.032163386872161186,-0.033565210794772427,-0.03053955570600153,-0.08764603458017015,-0.014582875562136123,0.06283901620028302,-0.07337616660224354,0.055025827879157024
MFGE8,0.01718490045395866,0.04304910421835587,-0.027738919641977777,-0.03831291958159133,-0.008373235115085892,0.013114617216628358,0.01980520304189848,0.0015514719251529124,-0.039079250154129865,0.0382843284657603,0.002269762720738968,0.08155076777788738,0.029263066080008567,-0.012224693287709108,-0.015480908865494426,0.03368389072848862,-0.025182070759765845,0.011906030855574496,-0.03369732288885802,-0.022722841961517467
TGFA,0.00019278438960418633,0.05144829660688472,-0.013172142974806615,0.08688727838638026,0.052146854115153976,0.0156770343946594,-0.04978422483724271,0.030143105066869496,0.014273778637177595,0.07820403613342415,0.08797889736779071,-0.0686592095822227,0.021613682369874234,0.04887893181082886,0.005308447150790516,0.021515619316017847,0.0002728457881752663,0.03559211684868793,-0.04484862538816666,-0.04119840974868716
SLIT2,0.09665214999327858,-0.011075573420468839,0.05110078266580096,-0.03808282872455219,0.09802625044585256,-0.0671563798264079,0.000748579461114869,-0.002951640822601672,-0.07761473202269896,0.002014901062756113,0.019430657226490886,0.08857113379392349,-0.024645318507543437,0.08024793912957649,0.07574180573415869,-0.04399475428557577,0.0440647084108012,0.03592890399805285,0.03824393220236443,0.013111701624003465
PLTP,-0.07784064033173123,0.023281953127695158,0.005093466550250336,-0.011237501134592919,-0.0013970360410335083,0.1407884070774329,0.05684481567703971,-0.024021929941414593,0.19592062193901325,0.029735416126461762,0.1208458054512809,0.057198018102548834,0.06580120346711425,-0.00662868529801415,0.026155970336596324,0.12373082707682959,0.02836932207794699,0.03789274313210836,0.06796274154445528,-0.04478921112659914
APOD,0.08457932835227207,-0.010680582436498774,0.10907439896655906,0.08349847662264248,-0.02021933924863135,0.08042940924914245,0.017733963981247082,-0.001569094122552254,0.09323120813142594,-0.057168898903939724,-0.08323453015340072,0.05203516811176938,-0.08335261572727722,0.13210571916851124,-0.03691014226721258,-0.056068925025818464,-0.007880770877386537,0.05791597860320238,-0.06410774168626267,0.037162368502889793
B2M,0.07172012262484748,0.02944916701919465,0.01988499317596051,-0.04800588582107427,0.014452819920300177,0.2270977940958051,-0.007553848901490185,0.010890244626605046,0.19253567257462328,0.05959883623952306,0.12094641614240198,0.13589370166487322,0.1066414223951399,0.039661794672742286,0.09983212706509394,0.05518919176552119,-0.014699502348644606,0.004394254545105565,0.16007128900645484,-0.04703298968741719
OMG,-0.039812181755556175,0.025473240904303716,-0.03901969291572458,0.049576780604556864,-0.026229837309133343,-0.0087609728068591,0.07346953839305066,-0.05200016412695419,0.00014167977793460318,-0.014906278637109431,-0.012744662373395587,0.14917799815002167,-0.09101997180997462,0.11909221567562892,0.02397529024627652,-0.1079915594411111,0.009879896327190496,0.046840220713263145,0.040347402698184515,-0.047445316602774526
CXCL3,-0.02815673237259096,-0.02227623593630483,0.0038699988540066292,-0.051893003998562164,,0.034639765501508296,-0.06531993508276765,-0.010015657384747755,-0.026807556051979462,-0.01725485713302391,0.10086658916196091,0.004244210497565024,,-0.05077752464110736,0.08564715504803594,-0.01144528981026977,-0.059279976833834985,0.04001919243284075,-0.03695321420111278,
CXCL10,0.000988874083377894,-0.05711569066706763,0.014677282954421764,-0.006427140408797287,-0.017895641080227426,0.13285822725043797,-0.030721853272274276,0.03958754583344217,0.040486315660020054,-0.02742005612855458,-0.012779416922073818,-0.02419901765147247,0.2138094262094288,-0.03437691191602142,0.043072705268245144,0.012223144576974727,0.014501601135672615,0.005049272079886819,0.0032401880942616893,
RSPO3,,,-0.002511383358781086,-0.03790952795180523,-0.01602374378151431,-0.04888493266610398,0.13323600544801775,-0.024321056782493296,-0.0851166380758987,-0.018030993149214736,,,,-0.037581737391476265,0.09491282497102627,,-0.003159174637619817,0.06961435443444672,-0.02019808383796461,0.26369057463733336
CORT,-0.03496414674147525,0.036472331528566916,0.001808530717542299,0.005826082610672697,-0.030121312970125557,-0.06782068032446326,0.013961682590588201,0.028516849340599643,-0.057890440503177515,-0.0338962621211295,,,,0.02036616494206404,-0.025738866640459504,,-0.009063156680803817,,,0.02925460233766663
NCAN,-0.014878016072221523,0.02774703912338864,-0.08821921368371663,0.0249782244115078,-0.04655586045254391,0.04480824392993177,-0.0594623691268484,0.031691585225008645,-0.09158522041231859,-0.05315685394666469,-0.0752653136273464,-0.004606313273855814,0.03353038493026145,0.09219461119603599,0.021293797186205724,0.029742293539689543,0.05059750084565179,0.04581024050014498,0.044649140811366825,-0.02511279880772952
PRG4,,,-0.017957380499176657,-0.02714308591129645,,0.00369538933348962,-0.025348448824377395,,,0.043145434306962493,,,,-0.023899543779136036,-0.016920062632698983,,-0.058496131652435356,0.049287435516669476,-0.027935044284554764,
