,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,0.08702174299610253,-0.0143628716656168,-0.05890126313326986,0.0059725217470866865,0.05195982722110793,-0.019475043984958793,-0.14721938485602384,-0.033792916437322844,-0.05924756787980031,0.0018423134472691964,-0.08487080467795999,-0.07269942013567238,0.002056358391458813,0.02935400660022832,-0.04528553724441092
POMC,0.03949531722262428,0.0702820364414625,0.019954261153938346,0.007287483942685657,0.018823108393822445,0.009039225020240599,0.018369173305139926,0.016915445623530014,-0.030305901769550066,-0.014983942956942827,0.062960725012257,0.07769019400703855,-0.03282903712339616,-0.013675977272854386,0.005167772903752325
CCL18,-0.039999266883054295,-0.00604561564081791,,,,,,,,,-0.029210130371709005,,0.003804046422450343,,
CCL17,,,,0.02352300444954504,,,,0.05547877309459371,0.013237265544398582,,,0.10996171303118009,,-0.01586983565728697,
VEGFD,0.04886856312678301,-0.005210601566010165,0.0691997979059635,0.11006528266225053,0.08309749093738122,,0.114421571837162,-0.019654878776793634,-0.013848796663721267,-0.04953033674106766,,-0.030152927405197216,,,
TNFSF13,,-0.022229631719741245,,-0.04231090437774544,,-0.012721404177936026,,,,,,0.08662531520569991,-0.02253531098388454,-0.010096831585065032,-0.031067165252637287
WNT5A,-0.007326124798428124,-0.05941915421526611,0.05607827771047894,0.06664369141380776,0.006126024049582249,0.012300477388759314,0.11622901110306533,0.04432621379212734,0.0026987517209611086,-0.08501926341891713,0.11483925559118993,0.03229070341676409,-0.08362493312694423,0.00012907693263714245,0.0075578616002571
CXCL8,-0.11308583080937391,-0.033320471822028956,-0.035378415044650426,-0.06963633574600736,-0.07326551036947532,-0.01809537234358105,0.004703413545636068,-0.03921999293620608,-0.00799808105272821,0.06615604025953484,-0.023643569690060005,0.05947694670242096,0.05008880869514943,-0.003221607795693391,-0.008676300250649938
GRN,-0.030856128113179393,-0.07543721981705717,0.05523173709331518,-0.0009417426346085542,0.005052084932091414,0.03483257295322557,0.1462446356480448,0.030783838306981788,0.026593111790738026,-0.12299383877601698,0.025603565349274465,0.026828004899205983,-0.019192572353155746,0.008034174071566858,-0.03933870632581095
MIA,0.009707952758419285,-0.019645949680377833,0.0748576195972919,0.02531684451662486,-0.019501427095047656,-0.023002752219144253,0.0272214660928323,0.04453959423224432,-0.01896656168752979,-0.012555150859853696,0.058256392045718995,0.0994998376381725,0.014119450300351307,-0.023140198136087704,-0.01675140013754013
COL4A4,0.04663604913411445,0.0025688042304586006,0.08405792808098653,0.003894450749141123,0.005988902331547745,-0.012103854038379276,-0.021487530408146566,-0.008353143947413691,-0.018398268479242395,0.010748513258646635,0.0249386134431428,-0.04403956401561349,-0.0014311860336310685,-0.028209498460800363,0.09914096881487461
TAC1,0.03532011709980782,-0.009165033318929643,-0.023530867709104536,0.05686296815021575,0.01844377290397641,0.025112668523661875,-0.08479319375718217,-0.02348669479263972,-0.032605582176324116,,,,0.041790356641481875,-0.020862512684314667,-0.047982891701984685
RARRES2,0.02796136190190153,0.0566139245884718,0.09344152495525195,0.018130552270929568,-0.059008499451757845,0.00461502115393066,0.16221493560225247,-0.03689813268591818,0.025132221411206693,0.13436736747869402,0.04788017337774714,-0.03394368099629536,-0.020276675217111864,0.012374875438537412,-0.026588839605929875
FGF7,-0.03672120856880514,,-0.027355931653632388,-0.026321643227150245,0.06199806212018156,-0.023806315774513895,0.10698177411379786,-0.00746144873856501,-0.0031439605889053137,0.028429062657432586,0.02549652699606163,0.029772806981676798,0.062021338461262225,-0.0004666696978629145,0.04161477350498524
HBEGF,0.03173859453686284,-0.05996310182796365,-0.009356541924918289,0.028128210263891666,-0.028804717724262463,-0.04200366059543576,0.08757421403528026,0.07355676782855401,-0.036236721001323295,-0.023748378410619057,0.0501345139389391,-0.013225663657179646,0.00022963540513699693,-0.011323852310432989,-0.03281750313890795
CSF3,-0.04536825054052425,,,-0.021899991938701208,-0.030438275656068325,,-0.022733393588216362,,,,,,-0.028770592045266073,0.00836298340654634,0.01738807437801357
PI3,-0.042423884197237374,-0.030990601511472902,,-0.06658406912103994,-0.02828215543790726,,0.004409597483256149,,,,,0.07761824667445119,0.009434723769953465,-0.036301995172148147,-0.06678106236006846
PCSK1N,0.05737785569088124,0.07637034463745651,-0.04227221475670937,0.04195642871251106,0.05396868542138151,-0.05342728058930766,-0.05310271723713879,-0.0035613866899067903,-0.057759245039793065,-0.1190221010063685,0.07569901766131384,0.030422171518895907,-0.04913826306894968,0.018975328200242423,0.04169677350244058
NTS,,,,,-0.029694102731482427,-0.014776055686241175,-0.013816492312771331,-0.01444214926023838,,,,,-0.027755044379794046,-0.024742993428169813,
SFRP1,-0.00930934664569823,0.01607960678212947,0.08596828232073363,-0.02432759715001533,-0.013442568409436124,-0.009555242866064198,0.11689625316298237,-0.03627618830579879,-0.03689773732108291,0.10697535370987134,0.0519448523960256,-0.050752277461560046,0.006590546075936671,-0.02416802894583488,-0.0455664387551716
CXCL13,,,0.011439916275730202,,0.001615894612476479,,,,,,,,0.012811512393921221,,0.05416311964211193
MICA,0.03325471371764595,-0.04356081109533698,0.01226224666483966,-0.0020462764955669187,0.025400966664391317,0.0546216309212535,0.07396484000473018,0.035147032765245376,0.023661943441993388,-0.0007555128252246283,-0.04824402035131374,0.07044164357962977,0.0022244080290571063,0.09267331347721323,0.004918451845183163
TG,-0.03616573698810561,0.05564814990751237,0.05080291820750363,-0.022233892265148325,0.02793169006237301,-0.01705546342635151,-0.02743717215027952,-0.027639172247875956,-0.019410511791078576,0.04533707250352398,-0.018237734514149364,,-0.023678639358881846,-0.00490517059887119,-0.03264778551636512
ADA,-0.009693797584633816,-0.01717922619189518,0.057418430778682056,0.03494345460393667,0.049779358598996556,-0.009326982769725824,0.14101745532630044,0.00890196532731978,-0.0021277531987707716,-0.02583358819470963,0.04888429883968856,0.04019637809249281,-0.02584698317538415,0.0447974117663909,0.027217884377923152
LAMC3,-0.025323692033017133,-0.024438621867567713,-0.04200750352400675,0.031801126465374814,0.032174389737990666,0.005384182465198633,0.057481331197793716,0.03949875278085821,0.04152128672325127,-0.043633158312776366,0.15776350437984646,0.09678030481612727,-0.00035389821647088815,-0.007740276782704453,-0.003994367563774052
CCL7,,-0.018737500543881284,,-0.041759032827856805,-0.03529107623561335,,,,,,,,,-0.017508876563161788,-0.009920636501990533
NGF,-0.02613793879690066,0.03245783618925622,,-0.0005048321505451865,-0.03766955073948605,-0.016275486674378253,,,,-0.006959472685139776,0.10924505711317486,,-0.04075967326552116,-0.0035867870714974843,0.022227226442512484
TNFSF15,0.04051801995518366,,,0.034513234455112576,-0.012264228925192132,-0.019762008947402567,,,,-0.030078115925813123,-0.027892163236741874,,-0.017866043729988634,0.15752497549724925,0.08821795299682474
HMGB1,-0.00020158585764795732,0.012435523276516494,0.03344456280117655,0.02002099596330166,0.0130433008085099,0.04080802809069042,0.1268483457759701,-0.07245553395287,0.0027124364663632817,0.007204733301217092,-0.05373141101358501,-0.08553957349729795,-0.0945187694989207,-0.0077476477888860605,-0.015816675330778546
ITGB3BP,-0.021576303820372747,0.03728225754012314,0.023997575419464574,-0.008932122217016112,0.03765085049309756,0.0678156738492681,0.07901939775388808,-0.018644909977471733,0.04894681750801825,0.08783159287589183,0.002746412833894976,0.07050764472451168,0.023705360951613477,0.04580653106681741,-0.022886696926922547
AANAT,0.04164557157551567,-0.014108439166780623,,-0.027170194648224885,0.03953739739141977,,0.017276340945857057,-0.0013303038539906468,-0.01733348809994322,,-0.030423575216478947,0.06240070450837789,,-0.018525121562115627,0.0006641464947535263
RELN,-0.01937609253302683,-0.014643521033019143,0.02070639489561817,-0.03937590539250706,0.04560057265328212,-0.048252631321647595,-0.06017143769293047,0.01884135421642553,-0.019189667441355043,-0.042262021469503176,,0.04927633517028151,0.05105927705847345,,-0.0009364648050396385
IL15,-0.03351391878599114,0.02015361887859869,0.026288611750641323,0.016409590282171458,0.0649234856832635,-0.014061844203933511,0.0703510067785438,0.00900963400734002,-0.01607600907190961,-0.06526846998651767,0.047605306909261264,-0.044039558434638755,-0.02601926661950404,0.01894503896447877,-0.02067514793690441
UTS2,,,,,,,0.035403199320308165,,,,,,,,
BSG,0.044901840152067274,0.09138716146105433,-0.004052663129674887,-0.09954460165300055,0.0024007609369699713,0.10009147668156501,0.00879844320601677,0.040407731428233354,-0.01004901044742468,-0.03871295790155981,0.04469086257796056,0.09992135236588105,0.0033442096184310814,0.016322935354036394,0.01489279183502528
ADAMTS3,0.030967219440219636,-0.04134861474454357,-0.013471446995116924,0.04332721030084987,0.04980283956787981,-0.022649563098068336,0.11132869062776617,-0.03476340989111122,0.027749828063373887,,-0.036429134073389775,0.13219666521890067,-0.02734033607243954,0.01829203975708111,0.022773670202115567
CD34,-0.01984602500395423,0.02653638659510239,-0.0071275335104060795,-0.05918868416820213,0.07957293865410452,-0.016370014722080873,0.063719354092751,0.026013459076226136,-0.03722946131549725,-0.06912566382922533,0.03633295275840457,0.09521959819590083,-0.05251772226135864,0.01931204886757146,0.010921319366241888
CCL23,,,,,,,0.026200580305338145,,,,,,,,
PLAT,0.021091409229923454,0.051794949665885874,-0.03197404675832356,0.08444917300992771,0.05215014473355496,-0.026651279610417144,0.11057224283629684,0.09620873865225622,0.018295206764937358,-0.049509153053722985,0.09557170132510724,0.10659908142837896,-0.030042209764215864,0.022494159056031925,0.05876274048511588
NTF3,,,,,,,,,,,,,-0.02155076913058514,,
LTA,,,-0.026379751596293046,0.0356320531513893,,,,-0.011721155723433553,-0.016076011056339674,,,,,-0.02493202181978473,
CKLF,-0.0250088867648052,0.054396056315618176,0.006383440269677792,0.02410598583598987,-0.03828991663271434,0.03257007097009611,0.162584483084323,0.014832879477083007,0.0691279549439069,-0.06808672796765622,0.05158355451031379,0.044484725279639585,-0.05841717664953771,0.0017152411410188517,0.04948348083511071
CD24,0.03968711255504481,0.00044300280492088104,0.07804568014427145,-0.06096866662395098,0.10743697809792915,0.02979563494123384,-0.03344593262578275,-0.056996391706499255,-0.032674101955823626,0.08757854001146682,0.05783800838284489,-0.03738063917493885,0.00046758907085505834,0.02828781828518566,-0.016322649838463748
HSP90AA1,0.037759791142550486,-0.031960254872629885,0.008071574279356317,0.05779916128272263,0.029262346001058346,-0.01671003528100059,-0.12582232013297084,0.019148546968462053,-0.03203838433108335,-0.003149032557061474,-0.09785266629972567,-0.13148129558574467,-0.04824399661157166,-0.08123457597869048,0.012491132425495034
BMP4,-0.02523065411655063,-0.012043864071532549,0.02970752510722545,-0.006137380580611051,0.010005848206787052,0.08120640082710597,-0.012610467412154889,0.0016786219836510796,0.03558995196248434,0.016855185172753917,0.07851281109989233,0.10238318580856136,-0.04952544624097353,0.023395006283621417,0.01101147229774512
SCGB3A1,,-0.0008251884345431756,,,-0.028038171203531075,-0.017950192828507537,,,-0.011217627918758957,-0.031214144075064117,,,0.005479038992392332,0.05211993488897105,0.04618569658156485
IGFBP4,-0.05220551738157689,-0.037802898193432105,0.0029802446944110325,0.010709383181535767,-0.001952276969625157,-0.024390863503227472,0.05327639510499368,0.09299810342588107,0.01758879091152158,-0.006055065916209676,0.008515526748105412,0.1279081732566199,-0.006435214330683952,0.02097317925719224,0.028126584909174468
RSPO4,-0.0319301720005701,,-0.018966604961893847,0.03209910571029897,-0.032360607318364355,,,-0.007161540512310061,-0.006170060453985397,-0.04999873155825395,,,-0.024986709147037375,0.0876487237765904,0.007602830836343995
LEFTY2,-0.053483244646791314,-0.0722970861657064,-0.026703735081984606,0.017805270765735036,-0.018418701123524905,0.01854977942556628,0.14233170993350072,0.04802063446490686,0.047528692134923216,,0.08983400598428976,0.04101711838256678,-0.011455751554725812,0.06795661549544517,-0.03717710003426435
PF4,,-0.019437147061790883,-0.009385555842704965,-0.002552156260335581,,,,,,,,,,0.024137741686906355,-0.02202892836237108
ANGPTL2,-0.022779721150111468,0.015140179534077404,0.011108677097452864,-0.035709021797262,0.024140192750227378,0.0471122116543851,0.10655473979329998,0.01186697636704978,0.028541560710990517,-0.03572262246403727,0.06580739988337296,0.08447339301720871,-0.02554380815095506,0.022503944422449497,-0.028943990634791347
LRIG2,0.0010965121795977067,0.09146519698300759,0.11123685187526111,-0.0179984083720688,0.010899778604932282,0.02219979380559497,0.105123259285724,-0.004064014266145959,-0.026011516876976525,0.07441267052238654,0.10439859810774067,-0.027866839286818323,-5.7861924984142246e-05,0.056626431057781715,-0.030816564186095262
ICOSLG,-0.02723736149585764,0.0291683560231775,-0.006303224953036491,0.008309415037256454,-0.011577021294691006,-0.012708111368153406,0.06667128956531723,0.03409645395218743,0.015526700101114437,0.016830503995487585,-0.013984931862741691,0.052649890728039606,-0.027425923028927737,0.020787911651598146,0.03551942234285108
WIF1,0.018406041711097436,-0.034973991229995505,,,0.006333852855903386,0.021442449417724805,-0.10445329450620783,-0.02148539538580381,-0.005978204050249182,,,,-0.023227566412445805,,-0.0038542707776959926
NPPC,0.036645933566115785,0.05563176082150277,,0.01766570929137729,-0.02238660998125715,0.01920574850218997,0.034679537101780414,-0.021232796676073036,0.01164249492345847,0.037867594240879876,-0.015516813264679989,0.11583448692137227,-0.07047831535192274,,0.0977117664551341
LYZ,-0.0017968728628952907,-0.020620776921436188,0.05225928164306363,0.00011668417115186445,-0.048143097914163685,0.031024281500702897,0.1408663977766681,-0.04958057268469641,0.004284043757058464,0.009722731074176804,0.012581694820109726,0.07286159762913429,0.010610837293543174,-0.0031119149542027397,0.07063521749706383
EREG,,,,,-0.02860981124515941,,,,,,,,-0.03112136752031234,-0.01581588889484496,-0.02536182223599865
SPTAN1,0.02883726650979355,0.036333541715950844,-0.0076519485479133375,0.11464235924581109,0.059897587746107636,0.004334285896887843,-0.02743580351103951,-0.024953385484621865,-0.015474095526592567,-0.0023261663825809168,0.0808281720887625,0.1032303637469329,0.0412941635192797,0.045213189894085015,-0.006707520999540165
PTH2,,,,,,,,,,,,,-0.029710615814637555,,
LIPC,0.04886467624619751,-0.023796176956505634,0.05750697826296121,-0.0260262355681111,-0.006752129399738501,-0.021806314715326108,0.009522316649213273,-0.04084587757030162,-0.025253910027307515,-0.008811388495026709,0.0629051590219858,0.010199830103014963,,-0.00538159066957342,0.023952246331568543
COL8A1,0.029957766431101044,-0.04249993140047085,-0.010647306880430515,0.017005879188942887,-0.021050733552223973,-0.026581848823239274,0.038792424081398755,0.029897236049550097,-0.02939824150969063,-0.10969103158494856,0.08066216850811027,0.1199883177672676,-0.07996638506296314,0.03298941160900848,0.03983483938293105
GSTM2,0.04123386179412478,-0.005979041977083445,0.06177186205583815,0.012061278869899139,-0.025328512208381445,-0.011891182738467706,-0.005904736298094334,-0.014696047520885063,0.0085251743282936,0.06600332269250547,-0.04216109642051064,0.06474637914549222,0.07914647038694807,0.055888887869625196,0.005459306913507438
SPX,0.035665816272212505,0.0368245340188178,0.04106348884471028,-0.002367899261892858,0.07134709088999164,-0.02210977145122109,0.025007270682763715,-0.0503695794166102,-0.008619560994501679,,0.03743036744757946,-0.09596274930966044,0.018702252133172913,0.10769894833663562,0.07511664436726515
MFGE8,-0.03353917282225049,-0.057156463452767425,0.0017033251410829787,-0.006359953969217021,0.05040668922690931,0.03252867756000435,0.04981772955877236,0.04524518795722486,0.015250193780371018,-0.06453584278279707,0.04041556308012752,0.031179962158002762,-0.04998796453099115,0.04169185545154613,-0.07476692262539111
TGFA,0.062498030964973694,0.03051666075831403,0.05324656834234599,-0.03093908857763462,0.03390554854126342,-0.006424493001223878,0.043920384088340626,0.018193819163482828,-0.027015687263661513,0.03414770197034266,0.07079122766542738,-0.03626513338733099,-0.05177975495299304,0.06682092659609537,-0.06542440530555506
SLIT2,0.04353464292112925,0.019350013386806104,-0.018333921798621988,0.03190379422856516,-0.0032117164868318286,-0.01175723023153697,-0.038274230322174335,-0.017490204796641522,-0.03616112681674536,-0.04708574810716786,0.09790464719171327,-0.0041650096669281185,0.007639448868865395,0.004207146772741479,0.04267059955407961
PLTP,-0.03529770807238551,0.01554967751182556,-0.037240495460009675,-0.0027011975733736765,-0.025890505962552747,-0.02753087299496433,0.10658261325150331,-0.022569584017494405,-0.06777821237146503,0.022446434219518675,0.07759153290509425,0.08811490338251252,-0.02032145241131851,0.026240214082812848,-0.09644032242382189
APOD,-0.008204158829577039,0.03972396746626961,-0.050339582270791196,0.03990566186269187,0.04601083606056909,-0.07359853853516506,0.07499039357281505,0.005939496728396417,-0.01643616464524674,0.06792787192417685,-0.042266270692034015,-0.05463577962789717,-0.06512733930821427,-0.05764369706954229,-0.026827749057822425
B2M,-0.08009248811551038,-0.00297936028188104,-0.03506120465059064,0.008042904332250708,-0.02584426242925694,-0.05400413698152904,0.1389749407078505,-0.01896133580529021,0.01248895956292407,-0.1288357420251982,-0.02019727401631023,0.10178881869919144,-0.027670275332239192,-0.01917145462552576,-0.07894726103633783
OMG,0.06319258849488354,0.0822235307770306,0.051394560525293606,0.03345149635087501,0.07218596344099536,0.025114645476612688,-0.03072543964823685,-0.049422377064796866,0.04111970466082173,0.06671913403724579,-0.011306522128984683,-0.08066196305408628,-0.016910525635836678,0.07082298133399512,-0.033402090880744396
CXCL3,-0.08658885535338365,-0.017253353894804726,-0.022628418914099873,-0.07049644893343567,-0.00462766824048237,,0.0010763625956057388,0.029679308824492677,-0.01157763910736029,,,0.03440492431177672,-0.005671278470280919,-0.06532974221888954,-0.0416798945759928
CXCL10,-0.0031888857518007946,-0.0004235174332421914,-0.03472648529063002,0.06625675530149112,-0.045358795669952275,-0.01922094798882913,0.09221519872827035,0.0479067010317265,0.018097376124516104,-0.017358452756955526,0.039146317665237886,-0.03355020781251855,-0.0341420387080553,-0.02760174012381825,-0.031371814494171396
RSPO3,,0.03147861705104546,,0.02768816712094707,0.06381264621271511,-0.01353277366222759,-0.03367216300794333,0.03461110382467161,-0.012098409730055498,,,,0.04043302594047504,-0.017768086017855504,0.09659018520224984
CORT,-0.03579934853984702,-0.01258430047585884,-0.010749819944187942,0.06134204993472024,0.07084079786803293,0.06772213734071411,-0.04536758092941,-0.0332162505393942,0.010882420052719019,,,,-0.041556248448049005,,
NCAN,0.05599249679441497,0.07898399221707207,0.04649400747946835,0.0461488040444213,0.04819878170739853,-0.0059463160191896,0.1033721943896593,0.09052653789698518,-0.004452669310794054,-0.08600473445923847,0.07377793295513822,0.0226179459707234,-0.041609499903236084,0.020675235877522666,0.04630522412301097
PRG4,0.115974426135598,0.019988189002934566,,-0.03370933664987742,0.01025001893685071,,-0.00318603905528319,0.05851279016301411,-0.014145040915339233,,,,-0.02490581047503067,-0.00949758438985111,-0.014134055950173844
ZG16B,,-0.02598325531738665,-0.017140482517476487,-0.048466472268409236,,,-0.03149288362022129,0.04216806104958959,,,-0.03382083009125387,,,-0.02215489106495956,0.08645858661705953
TGM2,-0.055040439172960115,0.015346717775477994,-0.04861149625023452,0.015622264049886895,-0.06924475665688708,-0.04714049421162606,0.010386932068934268,-0.010052713053539478,-0.032158213356429634,-0.02502620635234081,0.023990565370286186,0.13148325491444735,-0.007697219267981295,-0.028158134311336052,-0.011570083726542335
VEGFC,-0.03505637911544902,0.014071649709713367,0.0001223858121258236,-0.0034600962578151535,0.008776828845486497,0.026437392692278523,0.004317427950099015,-0.010286394369527354,-0.014435578073501343,0.03006072282887585,-0.043838512718046646,-0.03284801061672172,-0.04264523420454494,0.06692314294274888,-0.0006609648746416547
WNT6,-0.04446082804073609,0.018053535545317297,-0.02670373578281087,0.023953052235485172,0.0049205118894209325,-0.014423119391592404,-0.0010518319724981125,-0.028002912063475403,-0.012598643590228484,,-0.03216361338747275,,0.0129985890503448,-0.026756584306742315,-0.01941874032405437
NRG4,0.002248406970222008,0.02291157478342112,,0.012631318697122626,-0.02065352083389155,0.04459701347210207,0.007805814145257646,-0.03654375926357295,-0.016840785577091972,-0.027710453955583768,,-0.006157300126186269,0.1938159045116888,0.14844766363138315,0.09748601302383385
PMCH,,-0.01989065369186623,,-0.05002383381933509,,,,0.10296847553043652,,,,,0.03971545002444095,-0.004416611785912894,-0.024092587386459606
COL9A1,0.07437713586930675,-0.0010504611389997847,0.064374169751149,0.07953359194269498,-0.012445174177858185,0.070693684519208,0.061602364477871374,0.0719252608677597,0.017187609693776862,0.05490947999132467,0.10450485697489464,0.04178538521648086,-0.04317108028592278,0.03187145597613039,0.03183214675278176
GDF11,0.0293998629587036,-0.016947752722241468,0.02984872647449175,0.02000634096483143,-0.016719549463630926,0.026974526183078364,0.11464799407942552,-0.003959890292392702,0.03194589173819146,-0.024529052173284435,0.07349936708304441,-0.013267794943310892,-0.009137714953290015,0.06415994693528693,0.014092215304012268
RAET1E,,,,,,,,,,,,,,0.06436172020478713,
IL24,,,,,,,,,,,,,,,-0.03264776676909535
SORBS1,0.053853455156969786,-0.005114911370267559,-0.05180628789503674,0.048110501730851706,-0.003315985239946231,-0.0176627623175965,-0.010364319903604443,0.00025083694444760795,-0.038443048832322836,-0.09782039672380216,0.04335855721250508,0.08106956282542327,-0.05396443535413967,0.049589487829681415,-0.03459820524033479
DLL1,-0.00928664005273464,0.044367658105081115,0.060861073056321484,0.07772416420361705,0.058975577078187694,0.001852764016598049,0.10920945813921323,-0.009686439311018893,0.04034693043630929,0.0078449037436833,0.059422501271369804,-0.0003697013593629957,-0.010738960994631676,-0.010241841337170144,-0.02782170215924744
TLN1,0.06674092954937279,0.0695754479990967,0.024519736520087414,0.054080512942688994,-0.03698586485558347,0.004074419460345405,0.10895890425343341,0.0031926052595957996,0.05804564133019407,-0.027095557204005125,-0.01570682623412526,0.015673069710401145,-0.003797600447551397,0.002969702241980928,-0.014736751095944247
COL2A1,-0.03391461213886255,-0.03589390217392489,,,-0.020035568289090637,0.030761440332677706,0.002410040148305996,,-0.01175368061820171,,,,0.027965278305041967,0.024084712711511032,-0.026310161681025814
SHH,,,,-0.021491457949866274,0.012318098017817618,0.1332664749557653,-0.021165209810364825,0.03427225620991519,-0.011217626938268442,,,0.023538252100720563,0.049395507646797406,0.005845166700167798,0.030226874047137753
PON2,0.06083509490956138,0.08356153694344073,-0.048748464491083,0.11051375691287757,0.015177794757573146,-0.05859829293550843,0.1409373245337823,-0.05151116166528912,0.0360157298822877,-0.13208297014847403,-0.0045661187863786585,0.10600267682107173,-0.01880773055115922,0.08740943612461656,0.05148829352525261
ICAM5,0.010781776036259377,0.015287000182481674,0.013141967707479578,0.01003845796748232,0.036363671870144464,-0.05997042346942209,-0.05261131766558033,-0.0010636079336688192,-0.021907419468182913,,,,0.012804689435262024,0.027067339572066907,-0.03947894214901292
HPX,0.015709770089254702,0.05911411123420659,,-0.016163046070435973,0.01135642065697528,0.03699260413206899,0.05317676342596243,-0.007313649944206881,-0.02851296884467012,0.020727027639212612,0.04567403649627828,0.13747794535784,0.014287494372675881,0.038309027719049926,-0.04660429630169527
SFRP2,-0.018169483943371787,0.029783615242397494,,0.04369898958280137,,0.021021623048390118,0.05127920832197685,-0.012422912238226416,-0.022006113310499995,,0.008360733511022327,-0.017517327778243674,-0.05807479045373723,0.0699409230496422,0.04457692529235332
CFC1,,,,,,0.06772234415732338,,0.05727681959620215,,,,,,,-0.025839889370668112
CD70,,-0.00561671351476038,,-0.05234804789741674,,,,0.03590738596353611,,0.10057504538710463,,,-0.03984277030968916,0.04877600629566618,0.04828959897483145
HP,0.08299748297023447,0.025603775315464424,,-0.0377271186968082,-0.012290407670110883,,0.08634604320520445,0.053481243357921385,-0.029602784345653357,-0.06209504825891145,0.0675228625081142,-0.03378147713999246,0.06870104213137225,0.050815346351237016,-0.01967384430381819
CXCL2,0.022307311005235454,0.002784668115161529,0.017012057893024225,0.007271925426420874,-0.0666613695069979,-0.022291556908878983,0.039844970281055,0.12604507113465158,-0.006728279517692907,0.043668391120881216,,0.03744609110877365,-0.005875023981901894,0.060584901291158004,-0.026794613160623554
NPPB,,-0.024173186786029227,,-0.06790499730169562,,,,0.1499718483328694,-0.01443557912344233,,,,0.025451943241119056,-0.018023746449490032,
CCK,-0.033630457876291715,0.026529627933890552,-0.06259875522901236,0.02083612356905246,0.0819175316475895,-0.004350714625998562,-0.1469669081600555,-0.08095121177964897,0.004482505906799961,,-0.005723158631964937,0.04121406104115237,0.01256265566181492,0.046598730447188284,0.018313784085439006
SEMA6A,0.008723395761688757,0.08540896290870761,0.039690677804334,0.02601721330623214,0.01990785518528087,0.058747240478074704,0.12026628509281444,0.02219251968855146,-0.013276230089437537,-0.05311522647714291,0.0054542436672925,-0.02946913081983689,0.003714928225756881,0.07168066872705384,0.04519476556393755
IRAK4,0.007028356942847508,-0.00998111702967466,0.02646086819173404,0.0359317903718539,0.016577645589497016,-0.008253664298885062,0.15948202720771312,0.06735268738353108,0.037795217752133806,0.007343967055132574,0.08275249356520152,0.08621352493518662,-0.008029148499523922,0.05213723275962856,-0.07300049357788747
