,MGH258,UKF259,UKF275,UKF313,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
COL11A1,-0.004560873024341761,-0.04510015381275478,0.08916991515974325,-0.00443579390682986,-0.0022258333484497343,,0.029635112966023024,0.0701473598444038,0.06934724582968091,0.009271432643188113
NUCB2,-0.004033908064334608,-0.031988205866107254,0.07325506955367621,0.011427032095106886,0.08487386784239467,-0.042081781924079506,-0.019659661933854544,0.009001576541431874,-0.023351133034914807,-0.006966712954054197
CXCL1,,0.022755864510594703,-0.022219678988945807,0.15405672734147433,-0.027455158707807886,-0.06020509764532383,0.012599925300004228,-0.028814854638671786,0.01695643725909828,0.06381639081859561
VCAN,-0.04851684001850828,-0.012840486451398087,0.0009795259379620348,0.054058431469999224,0.031118313996789018,-0.18301781517047958,-0.005495041744355098,-0.004850047848873258,-0.06870414020347027,0.016277036171556132
MMP7,,-0.02053379195262693,-0.009698023109759656,0.12244255005719423,-0.016372639073470686,,0.04730557765522491,,0.05064927518353014,0.05996101018415437
PTPN6,0.006143466317783206,0.02884299145364355,0.0015735544428765289,0.03261242359405914,-0.035887868562776606,0.018402670808153415,-0.034729266055728736,0.0965077404720121,0.1053455059301648,0.0726597906025893
PTGS2,-0.004806462876469383,0.013716173727750766,-0.0444695268583443,0.0710141990071959,-0.03559994938981814,0.010132253678444295,-0.0060109968860425,-0.023698628395458703,0.14654326509489735,-0.014159401829334119
XCL1,-0.01863584637290682,-0.011237794812470397,-0.015928640091961634,0.08514691045071004,,,,,,
CD58,-0.03420886668045956,-0.012847597800517948,0.022566867530259042,0.0861784936282858,-0.011079817006061796,-0.07508212874660794,0.036064306079069755,0.03281931982771592,-0.05187078005489935,0.04386519214705388
TNFSF14,-0.014827651918637608,0.039291060180953775,-0.02568565249379693,,-0.03267364996918056,,-0.019204147967561782,-0.01360465881179221,-0.018477347097953862,0.018335959624921752
CNTN4,,-0.020196339071797024,0.004549417375839962,,-0.030486179261208717,,-0.03921599068644598,-0.024056487575736456,0.009714808522424732,0.012845530590115728
NTF4,,-0.014215318308450745,,,,,,,,
INSL3,,-0.010328513757615374,-0.011182840641725226,,,,0.06135421384459052,,-0.018477345312744618,-0.01922670306603095
BTLA,,-0.016394490214712936,,,,,,,,-0.01859126051702602
MFNG,-0.018903935683443084,0.006065884293000255,0.0003175837875336874,0.07132685373319912,-0.0580110377876528,0.07124456197057828,0.03559200266136367,0.010714798051844714,0.048564857762079264,-0.021460281001489515
ICAM1,-0.027846672918082665,0.004451693522045801,-0.008184496608477466,0.06894920843667668,0.01868421331177623,0.06538674155837872,0.0034541558858254095,0.13408165095456576,0.03848214728924356,-0.008960821091109244
PROS1,-0.0005264235405175999,0.059523335945850284,0.09248329963997072,0.05444571213713055,0.006199807150974293,-0.00031882247526199417,0.059560653721814814,0.06807382444338575,0.11505374666281395,0.014278107747756338
CLCF1,0.04250599142981735,-0.03733216542859087,0.0010223350438363732,0.03162928957476042,-0.015835588393731892,0.05886616526203639,-0.025073778659007152,0.12412279603326089,0.008470694549259975,0.013982255258997656
PSAP,-0.0839824494242302,-0.025285496758293953,0.03476501431799824,-0.0724097990401737,0.03783028158613188,-0.05922941131542767,0.016174584506780082,0.057228344109579145,0.03449983287950551,0.07556165298410368
EFEMP1,-0.013646222413511029,-0.02274156658390961,0.01765905034241473,0.03204412382004507,-0.024204410900272397,-0.029417310387599368,0.00971964494819839,0.06345003031158668,0.0704676246628245,0.023360994283305046
C1QTNF1,-0.005556764624494044,0.07178766600538437,0.01319908147999581,0.019632539951040674,-0.06262693112079411,-0.018109186492565987,-0.010159836895266719,0.07859695248693993,0.021824040073059114,-0.07767950381405651
ALB,0.10726639853360592,-0.018336801597855473,-0.012208728897333,-0.013940987791277495,0.05531006161544748,0.031553022750858535,0.02718679450317631,-0.032342763844058174,0.018704896093680812,-0.021740797115453264
CCL13,,,,0.17041274040324939,,,-0.014255834237863163,,0.051691362292126355,
EFNA3,0.017626356624496017,0.00040020457038322435,-0.013251325257812344,0.01623255277346501,-0.041687483683476356,0.008313326733419455,0.09917232835085873,0.11163029759561363,-0.012169811598739264,0.008878928568060154
DRAXIN,0.1395341890261847,0.0159060723572763,-0.017014362634031752,0.09500952111939304,0.09722947191193756,-0.03361951267742754,-0.03019467336166478,0.01640992303750959,-0.03765436765989357,0.022831002606380112
RAET1L,,,,,,,,,-0.02244825172596512,
NPTX2,0.11371217790106501,0.06470153880187676,-0.01036553152488815,0.0763837923826981,0.005770285005641332,,0.004530376304725614,-0.045849094466611305,0.004449880574019338,0.049215971977768745
FGF11,-0.019240864896329098,-0.04903863374767346,0.025228451668242138,0.016820870075105313,0.08901163900624623,0.023880923450401593,0.034053826741530895,0.0660211188409825,0.002038033962327766,0.036778943297019265
CD59,-0.05984834075178493,-0.0025673312104876706,-0.035545482017536115,-0.02009488324662933,0.04419597150844245,0.12172623345371564,0.010621875192055817,0.07123916191235077,0.06497182654246451,0.028083423942157095
COL9A2,0.024182346477804758,0.01967895872290445,-0.0206244759493595,-0.02489921272580625,-0.06836219348160955,0.032799451021121966,0.010083683565595098,0.039115164880491105,-0.01360173173582393,0.06307087945128838
DLL3,-0.05621757123451559,0.010789870760264851,-0.0444639126062172,0.08865778615345736,-0.08173635828873013,0.11152784890007418,0.005171740413285291,-0.009633749251897144,-0.025147276593596765,-0.02799442842125557
FGF5,,,,-0.008908017251291372,,,,,,-0.02061848866600327
LIN7C,0.0343664788419222,0.030073513454396548,-0.013002862845202069,0.0628625289141496,0.031574024928533416,0.04200908786146508,-0.010038856271188225,-0.034391632084792956,-0.0004627950764283082,0.02305025050574359
GDF7,0.004867348043978272,-0.018429083961273834,-0.03185750075887159,,,,,0.0028174346661075265,-0.015021003226184241,-0.011346516524049121
PSPN,0.07991633243268056,-0.002101615883500934,-0.03371724002321904,-0.040732513695532956,-0.019846776678924507,0.030635241794988187,-0.026396199015909776,0.016660374609669674,-0.007097895881689964,0.06380790606779793
ANGPT1,-0.020050088752245034,0.007206316766948574,0.031062105953534452,0.09170649067040534,-0.05499689475832655,0.027730280489326534,-0.01385082643208961,0.024263089735200808,0.08442855577357677,-0.009833426796651024
PNOC,0.09669664209243027,0.03376387977102111,0.0061230371416190685,-0.013940987791277495,,,,,-0.01780801283064387,0.0012185496432358355
L1CAM,0.05423848396288328,0.0759770542716525,-0.006843570722896993,0.05669912666389117,0.0780971090958866,0.046646024177849084,0.007229053462907314,-0.030602276688912845,0.0025008850316148093,-0.024150782035234027
APOA1,0.007148920123411381,-0.01608495367398968,-0.014562003858544888,0.0245707726857071,-0.04660894722176931,-0.02980979448508245,-0.005936296116479783,0.04884453398741349,0.025289086835020957,-0.004849288971109645
PSEN1,0.002305288315570021,-0.026798976714247642,-0.01694296398141727,-0.03986091814139507,0.06378064111551923,-0.05877095041067025,0.00731656726497456,0.013936118361436559,-0.01315008550976904,0.05973278237083873
CALM2,-0.009038185641491362,0.012345101107262526,-0.017644406827516942,0.06006647038151286,-0.09079975555403089,-0.0662313043584386,-0.05800305550079432,0.04055405399871738,-0.004750010900599866,-0.05930212247462162
CLEC2B,0.049858192334994,-0.017588766927633784,0.011690701221371327,0.05174617618352049,0.0412056647872581,-0.0022968595307703136,0.03401962858344453,0.006837514083239084,-0.005210596576463829,0.05826559506018441
NTNG1,-0.028470651784191853,0.023699942446097244,0.001388211465294622,0.028081411760166194,0.007024929054297588,-0.015688406831608763,-0.02292547818920576,0.02803959296522217,-0.002028354355486338,0.11086972908166559
LRIG1,0.001409370190843603,0.01932480477650442,0.01262384495980479,-0.06442087958260026,-0.013454722726923166,0.020856739017948614,0.0576973012894489,0.09896935235463741,-0.04771330782085401,-0.02248147157742805
CPAMD8,-0.01698506765031558,-0.012216788797156986,-0.012404352231190954,,-0.027455155103862542,0.0280028262335277,,0.10302752442086649,,-0.020145890999214232
GHRL,0.04163988732176719,-0.013303096864057262,-0.021749229981343644,,0.08976947903613963,-0.057721090016924916,,0.019584175695403338,-0.0162481313362673,-0.0120951311399488
NPY,0.053800000980550676,0.10773888826580465,-0.045512227437189134,,-0.032061675713504455,,0.0057015863407365985,-0.04626158968975084,-0.04392288994420685,-0.024278623557131795
MMP2,0.008329094926324783,0.03163545977019735,0.013502697243481228,-0.08595046164333475,0.06170810631217943,0.0618653741510882,0.001994800349602767,0.019921750365187268,-0.016860345140242462,0.04961808315876617
LHB,,-0.010639900427229714,,,,,,,,
PPY,,-0.018520963482957176,-0.009065563433039018,-0.01289479204594641,,,0.03435780865226412,,0.039437053108532995,-0.017137646262786112
ALKAL2,0.10797489486326226,-0.010485319269417802,0.018987534738842474,0.012826617119276395,0.023927520842844788,,0.012042646872521129,-0.01861870731053912,-0.05179631185221026,0.02535127206707924
CSF1,0.020238924223706767,-0.03477062359408079,0.05585490728783789,0.0498578445449091,0.0332697543573735,0.0038172803156258915,-0.03484165309589842,0.05278104060107099,-0.014465963779145547,0.01406858913913858
SEMA4C,0.04799561852772918,-0.015013152808772804,0.0007795436892965322,0.02753439771638582,0.08191412951541338,-0.007469254785254359,0.08046155307957506,-0.023151409888140937,0.01828141770596108,0.024077186809805383
BMP8A,,,,,,,,,,-0.01725700095992364
ICAM2,0.028793735586549785,-0.01377662829780338,-0.00934734320673776,0.03247501895639375,0.04885791891650814,0.013533382678063973,-0.038397579907117736,-0.0345047968848486,-0.028709284448685528,0.09723233830553339
SYTL3,-0.04641504311757994,-0.032241376902580686,-0.01609795676274679,0.01440460098286951,0.050344401810982424,-0.06109820246122033,0.009423641911797405,0.06565981623871171,0.025156785984052257,0.0621798075232534
IL1A,-0.019736375630473552,0.03314088266904222,-0.06471269483610533,,0.05717962240073868,0.014723009747745331,-0.007888281340718444,0.032633536966361114,-0.023959269704389816,0.04926572455361326
HLA-G,,-0.011237793797603141,,,,-0.04541155254113513,-0.03144567363859673,,-0.013358608886802802,
PGF,-0.017008915890861873,-0.011608351950354102,0.03184292754005384,0.05315264004729007,0.03263832901257904,0.04879671223989188,0.008647564351020664,-0.008490651855971898,-0.006470642271493566,0.04587724322278937
LGALS8,-0.019738481907575378,0.02455435803076213,-0.041777609175351255,0.03163445921554452,-0.012716785335028695,0.0031387027856117434,-0.0066851636134686,0.03815714661736063,-0.03014638909817417,0.02540242888977756
DKK3,-0.035891264653539284,-0.03360916591752497,-0.006848001602212895,-0.022599470977174435,0.04406486559963329,-0.06910300233624862,0.0005819185791273783,0.029424614829300304,0.0205964665263397,0.09567360488101022
COL16A1,-0.02322012454349933,-0.015363804820417444,0.007889386463111657,0.03333100892588441,-0.039676093249316265,0.09430591801737175,-0.06076633878711777,0.021021402967490676,-0.002041765013946816,0.07450619815806489
TPH1,-0.03164229247185998,-0.020449882574841278,-0.020966745911726127,,,-0.04352260928320108,0.05646548279374796,-0.037192843531803486,0.015115692468942447,0.046429855736508256
TNC,0.03308600131305688,0.02468689509499181,0.009745789269892837,-0.05659002555494541,0.032366938390961525,-0.06661031859516266,-0.032883840667683885,0.07062176932088589,0.07453632355057656,-0.001478061998949328
TNFSF9,-0.01698505958892612,-0.01842908520092162,0.05478361962153411,-0.030517102302674882,,-0.04416006111692997,0.022050001617372063,0.09454695722962289,0.060176777966782134,0.082368694236082
C4A,,0.03322137994999038,-0.010746770732938442,0.034150317522329214,,,-0.01587124609542094,0.07217157585468408,-0.015179424432607919,0.013615808896973836
CNTN2,0.006931841484898191,-0.043189952134230866,-0.06237425494145649,0.07670859738062714,0.015523536385726726,-0.06348000143263666,0.04522700236455505,0.0002731351843937769,-0.0037571781413188645,-0.03322849478194231
F7,,,,-0.013940989747545894,,,-0.01999685373381879,,-0.015021004678678548,
LUM,-0.06928760464405864,0.07571972664068659,0.018217113484062096,0.014600242406849737,0.004804388862883344,0.04957944423193292,0.008903731506650968,0.024729815337272254,0.012629076385468405,0.06217770778560211
IZUMO1,-0.016229762501853994,,,,,,,,,
BTC,,0.03739841667323261,,,,0.09919246900725297,-0.014467020661126165,-0.02240702143374184,-0.01453611614658756,-0.009891385196183624
APOC1,-0.05154255410561963,-0.0013132891267988653,0.09511898006974448,0.036376217198415786,0.04351918834960847,0.1738641104547957,-0.022241280097954834,0.08755816182317874,0.05467736891386064,0.01794321944444452
PKM,0.00933502282793313,-0.051744085819717026,0.03526808878510991,0.002663769738856933,0.05198879700632023,-0.04599450940276895,0.03085990999437404,0.05904067040165974,0.014262175950834254,-0.020722032036521166
TNF,,-0.027847841613292346,-0.02451798918283958,0.09515838009050337,0.14096705963851636,0.07526630191452803,-0.014041671415830619,,,0.05119373746487805
GNAS,-0.012415109821673119,0.04002627004242424,-0.008631836427541836,-0.08582276250487324,0.018440205505870885,-0.05043443499774132,0.06305785748241183,0.07731369958614846,0.01533986668545738,-0.04982739852572932
BMP8B,0.03661246104427507,-0.016291906294850923,-0.027912225782444688,0.06084176567864437,0.020891514556084925,-0.08563713876229004,0.0790107689213197,0.02912279448655069,-0.001853712533169569,0.037688971220002206
LIPH,,-0.015980560530776053,-0.008664835017829503,,,,-0.014255839480812209,,0.039426254890521296,0.03938457558323515
CCL28,,,-0.013342420473108796,,,,,-0.018051181242061762,,-0.013400098560526024
PTPN11,0.01834391920526828,-0.012353507047610495,-0.02059233319156419,0.029270248897023947,-0.015513020042090157,-0.07670589988455902,0.039650445847559786,-0.020759429232555998,-0.006498258900305447,0.01940905321618298
ADAM12,-0.026608193388109568,0.017544100291993197,0.005269021195250311,-0.0492430926801284,0.05700981839794253,0.07936887951402995,0.03239092858509251,0.04995572206456461,-0.0018810781712906624,0.049362064610379015
EPO,,0.019158466029092623,-0.009065563828752654,-0.012675685826337728,,0.03683912656012957,-0.015482205752178279,,-0.014371076930025106,0.014819886811367674
EDN3,-0.023853512486771363,-0.02028115939733931,0.02577050818909632,,,,-0.013886949186578188,0.0011950214090943887,0.038484604651547356,-0.025891948496637566
CCL22,,,-0.01825370909622025,,,,0.08039144787131997,-0.022407022425389823,-0.012609994394499852,0.01619637078721958
CCL2,0.03757179440471911,0.020230714083253987,0.0003641603880880848,0.11047367046101286,-0.04100960558816789,0.09812079103563145,-0.0075708148707588655,0.002256767072976005,0.030106426631821243,-0.039945646309231385
DSCAM,0.07703826665217624,-0.008269737542251545,0.010486263125578984,0.06281945262326856,-0.01834391274488301,-0.010612128144488668,-0.01250045524102412,-0.05421387939356798,0.01611065478958402,-0.06570285793762726
ANG,0.1011582084084449,-0.023894872745712326,-0.011407512737678507,0.12927594360258593,-0.06072633681808642,-0.0021664910115570734,0.015137998332816248,0.0658965862680224,-0.046307968793253884,0.022183653973114777
FBLN2,-0.02236560262594134,0.021459047331151605,-0.010813457905263257,-0.03568856681601988,0.036824175120572844,,0.01787992710972737,0.05194317943658115,0.028106375976518275,0.03397258536508221
VTN,,-0.02094901338583563,-0.014893703288965858,,0.1066513169554004,0.009395897545313598,0.08347185449159257,,0.06173978248487352,-0.023239193939004185
VEGFA,-0.01108172332304325,-0.01715932006481791,-0.004775578624259931,0.0007414657714602062,0.054607532520380045,-0.08686395336520888,0.032781575716075415,-0.028538423784115554,0.05285227898768377,-0.10449109168191928
F10,,,0.18415333864452163,0.02472968296165335,0.0942828802503175,0.05068486857878522,,-0.01938629419864828,-0.024889778704984773,-0.02515810780735508
SERPINA1,-0.013505727533011986,0.028999965467548825,0.027669431983635268,0.11141202823706595,0.03727429107727353,0.05846605792442884,0.03039639139658562,0.05340077140238029,0.14358490180724434,0.022125227032778347
VWF,0.03381485470796797,-0.040774297833873936,-0.054915333291569154,0.033028374134023965,-0.018943145716283208,0.06387029646088029,-0.011299239037484818,-0.01146473426968733,-0.02652591753256199,0.018329096491895142
GDNF,,-0.013251532520219999,,-0.042119235482213274,,-0.024182560794235076,-0.03903255326423639,,0.05572478461617566,
VASP,-0.00017968534515100054,0.04647780691617446,-0.007714198503990388,0.013031912280614488,0.10022923826811947,0.015911977117189807,-0.0071981553598244145,0.04186799834484531,0.012544590908303918,0.041854095110390156
ADAM15,0.010148859634915896,-0.03819878028105285,-0.02371291859565896,0.02141401409300388,-0.06621879942646244,-0.030971381825086495,-0.02329272943302348,0.04067460587078771,-0.01415370417899126,0.05331768690941903
WNT2,,,,,,,-0.01920413926446372,,-0.017255690671473416,0.038435871300930305
CALCB,,,,,,,-0.016807134388836416,,0.047644223131703134,
OLFM2,0.04348593206857341,0.07673124189546411,0.048864440748690334,0.014842801625628843,-0.013812356254785753,0.007352860768055027,-0.024331207870667546,-0.015924874212600113,-0.004906961544194403,-0.016611930106934944
MFAP2,0.016981716028393316,-0.0007173164695511814,-0.011735028936759703,0.04947799088464236,0.007848148632671706,0.19160422184190015,-0.044985337013582344,0.10345359598346282,-0.0013544282596634953,0.060962293041650004
HLA-C,-0.00795385967443721,-0.04637530070294129,0.01679167044223533,0.06843111423942391,-0.0050377754452332205,0.06103847896220144,0.005433715839161941,0.0324818058877013,0.03340210272139381,0.02210319395745741
THBS1,0.015340318452385853,-0.04672301083659976,-0.040599222721112146,0.06781215754587336,0.010673013080948873,0.03818476415927246,0.0418528889322758,0.0415674554739452,0.013764292568861074,-5.719656444258705e-05
HSPA4,-0.034063521126183244,-0.01368001487253261,-0.013321236143935686,0.006272191752776602,-0.04743792437735675,0.004794893334356876,-0.07501578522814932,0.011397274551649747,-0.000964432387281623,-0.03932359662191531
LMAN1,0.013392227138900236,-0.029594585996455192,0.0009360702875797433,-0.0082324673480289,0.04032824202351949,-0.00961544536092033,0.017141857452628927,0.04615002132290094,0.06082820315987603,0.01037994288545004
LYPD3,,-0.011944879013783811,-0.012692518547558589,0.03581795590719041,-0.03780549191894658,-0.08106466893919324,-0.017826233045843787,,-0.022888570136295954,0.01408600196259642
APOE,-0.09863521235068337,0.04745472261394136,0.041707816693723754,-0.01877172228682457,0.03351550688871142,-0.09294043461418947,0.0201284984400197,0.05458408319027512,0.026067092063035466,0.06512345312812436
SOSTDC1,-0.016985066239571595,,0.030318163785345367,,,,0.05609623674183302,,0.06765633355911668,-0.02376375290965892
ANXA1,0.012344342554705767,-0.035037455941164926,0.030145853486964164,-0.013200433537894319,0.01460125949678341,0.018409786227003486,-0.009682581597513347,0.017491445119198788,0.08039891543213158,0.029907347974412444
WNT2B,-0.037871150543414236,0.0023430188298423126,0.017985691548619367,-0.021796576719875213,0.011791979919391394,0.12242664667107869,0.06940221137854456,0.024502093947028555,-0.02205155724613907,0.019043141282207666
AMH,,-0.016597921288302106,0.030143069741787282,0.06441862242320909,,0.05575913155395467,0.0063080810497824925,0.037632104328134026,0.021647869732841524,-0.049489081072836894
GDF10,,,-0.012208728556411138,,0.06871007851626833,-0.03950877299301907,-0.02387365239938266,-0.022782615063495933,-0.031101954467114085,0.02905943728116736
EFNB3,0.10921141512571245,0.011016485607472565,-0.005885545111375184,-0.05075233526125293,-0.0027122613114495073,0.03129973735699797,0.07915352746953795,0.0346638501916445,0.05242661717376587,0.02985586145666217
LTB,0.07154536119246518,-0.028302414994234543,0.02045083535768154,0.03659822228858512,-0.041166863852392405,0.08267420412065883,-0.02136869799191605,0.02727367124593557,0.03534196261038891,0.05465598898038531
ANGPT2,0.030475867055117387,-0.041954392316451615,0.009134954163161943,0.014380599987007844,0.10542865936668201,0.058419265303018886,-0.008057736276418115,-0.01617919636257466,-0.025634703791106366,-0.021434446868007797
NRTN,,,,,,,,-0.022782623236651783,-0.012796412833528368,
ADAM17,0.01120437050358622,-0.03004094857692225,0.05140706273126443,0.04739542650033379,0.026658069200893832,-0.04753928944289288,0.009432931686490108,0.04322553805335129,-0.030653637790500572,-0.057270417237020935
LRPAP1,0.0010603874036240661,-0.03142467900894683,0.006976129107195872,-0.0002933193472548786,0.007042157966490073,-0.08299839986927425,0.020469521236030117,0.008840357723068551,0.011363838113760174,-0.026531181948847602
NID1,-0.005346510613767429,0.040859842896600065,-0.025529921798887203,-0.004986193235429876,0.06777032722674366,0.01968668388110055,0.06731003945130182,0.014071910215832295,0.03823360160957069,-0.007833262754552428
MST1,0.02558283008208374,0.019822318996873433,0.03126917896332981,0.045207232449408996,0.030954594219504823,0.031516363498690754,-0.04151887282561001,-0.032310956764630853,-0.07000745962124931,0.006720109017088711
CCL14,,,,-0.00021828241276015484,,,,,,
DCN,0.06659547714977171,0.020923542158627743,-0.007470295041474001,0.03869936044624612,0.03879915234006473,0.03693156737983687,-0.013467010721485363,0.027343425178448625,0.01979845448909122,0.06755683042022619
IGFL2,,,-0.010746771870077521,,,,,,,0.008547130861841274
COL7A1,-0.027420706037942884,0.0047265099830915485,0.01806003345502099,-0.08011874039610054,0.0926364542300676,-0.03109241998487659,0.024523433911152998,-0.026411269633321036,-0.011364299756193018,0.054762009200123425
CALR,-0.018667657717488215,-0.023931629271228164,0.008982144715510133,-0.03270262598202165,0.032987165160056335,0.037123955145571916,0.047716763527107166,0.04914574317996714,0.040206316540038464,0.027743933260519323
PIGA,-0.03838578966662891,0.04961617773681573,0.03800768895952253,-0.03140227861226227,0.0189194760522133,-0.01837453147089657,0.004383798375461729,0.06490651220660927,-0.012060627809826899,0.012551979564006836
CD200,0.03692795480401911,0.022417843771621402,0.0059499197482937635,0.0010040404108302343,0.1190823318342928,0.03808913308952757,0.018472541064364193,-0.0006296845491461277,-0.018680114306489203,0.060102807961099576
GRP,,,-0.01668566373142586,,0.0540388506108602,,,-0.024931594358733666,-0.0140355733000328,-0.016908415162533916
CDH1,0.05599340737520139,-0.017114160627163637,0.024173755180180653,,-0.03559997363170325,0.10168964465823829,-0.023754958842312227,0.07507492658618826,-0.013968785654710714,0.04627841519332913
LPL,-0.0038405705118357875,0.05109552140086226,0.0015390065174276661,0.003984347539543861,-0.011740785985637579,-0.05676891314328307,0.04248847236481527,0.052672438252981034,0.04414643353926244,-0.07684817077742105
SEMA5A,0.01245650372825549,0.04568279206012383,-0.04808161265791937,-0.028983983681713947,0.04274348180374713,0.04481073999809729,-0.05207201259352309,0.04601585015344349,-0.03005427960251681,0.012406839923361513
SEMA7A,0.05746143574315191,-0.0038513830977719406,0.0426095185192157,0.027273420200720915,-0.029808285872957363,0.0956328939383102,0.025721982302536743,0.012381307375575742,-0.0200472243078983,0.038801053492749385
SEMA4G,-0.009289733746257897,0.006610633739346599,0.012867392661721416,0.024893093728307565,-0.02711100288515739,0.11327650061241876,0.013141864384740472,-0.023520489240901308,0.02975229186483086,0.04169554076396936
SEMA3B,-0.03498799435135696,-0.040294865633276666,-0.008246211697131588,-0.026285942501748368,0.023285469080964603,-0.005906381058310208,0.08236891518786761,-0.00791059913335937,0.09152736900102577,0.04425840837040518
RPH3A,0.062421177252822306,0.039303831565766674,-0.010359847045078842,,0.04186292952046764,,0.009176517862951112,0.004890669497496367,-0.01926573742673709,-0.034266451665067636
JAG2,0.06226487530115066,0.02339388493805696,0.010110523526618105,0.03350254460435358,0.012032067267697448,0.01708234074334231,0.009338891770910166,0.035954917386870094,-0.046855201678354684,0.04968565668178158
CGN,-0.031212457366366388,0.006956961196912138,-0.0004216399471574589,,-0.04093407919474706,0.00876240116912103,-0.030892911697385256,-0.03709130071394113,0.016374367358893978,0.062195807815210113
GDF15,-0.0377908051813139,-0.049283118522642985,0.0036144709372699156,0.05605466226820374,-0.029959059425143972,0.13095445814669104,0.010037418839679867,0.052622145739972766,0.04515454916846141,0.0295175338877358
SEMA4F,-0.02526594148036535,-0.03683698123104953,0.005296593088714798,0.033955143441361864,-0.04401555997272839,-0.08075667887714434,0.024413718751119896,0.01699126220152767,-0.022712785380098653,0.07162408897568369
NXPH1,0.010756547501774363,0.04626270620702351,-0.030182497433160118,,0.0031593487226134003,-0.001802374773547926,0.043620953966220476,0.03667584168578924,-0.023696324946246163,-0.016926513033861043
ARF1,0.07072401029985594,0.007415726189645392,-0.049910500609356694,0.043464393534633945,0.05311845776716695,0.05156045511063861,-0.0026324435472281156,0.06955285079750072,-0.023826675785705253,-0.002414872795493893
DSC3,,,,0.0006652813985841856,,,,,,0.10035416195412081
EBI3,-0.033762520126686804,-0.03703696832383533,-0.028379896719316018,0.0008997840212772192,0.07718585365736297,-0.012900255363736488,0.02896806886639583,-0.010111866034005977,0.051749772081623735,0.01804864910013215
TIMP1,0.045267591289725,0.015413432999520086,-0.0013156595942813612,-0.0512805824406812,0.04824244233050501,0.18634495875028287,0.010415527765631784,0.06243928860161609,0.07352121985713247,0.018001427029039407
SEMA3C,-0.029317927271353343,-0.012750372134611231,0.041430979130753554,0.0009422408427453644,0.06160594649315966,-0.07167218852200877,-0.0027575239650488234,-0.009873383925150761,0.029659691669535717,0.015272131574245324
GNRH2,,,,,,,,,,-0.015441703857117826
GAS6,-0.04193962675925122,-0.06153515217120319,0.040763791064039184,0.014354436525951387,0.016884227836719844,-0.009851833342890812,-0.04478618916941864,0.027379271607602333,-0.01392814539789224,0.03902781046469133
MEPE,,0.0025343975928429634,-0.03199250448458184,,-0.02745516519491308,,-0.02679371131351477,,-0.02165934478699654,0.06662305927082389
SERPINE1,0.07398602465775042,-0.02441279439662832,-0.019620019021491766,-0.04927175712071702,0.01368917066812647,0.03279741974752602,-0.0008576777675351788,-0.016940953824666836,0.01168776688035864,-0.015678066543815792
RSPO2,0.03384735192522349,-0.013498516158689678,0.005915246312701332,,,,-0.021649486046557316,0.11500873729856725,0.07810742397291784,-0.013204210779102369
SHBG,-0.020161104009137714,-0.021599100010918557,0.013321425918551425,,0.0024610315372440928,0.0033450698846692536,0.034013330014062024,0.07396785524005751,0.015969115743454585,-0.00013355519768312317
LGALS3BP,0.01700622685785565,0.025339272243591966,-0.011476232049859392,0.030736102146150905,0.030512374935882516,0.022205553146072757,-0.020606229311013254,0.07946456734656888,0.024191100761927254,0.011046670341224625
LAMB1,0.09122869473016268,0.018332298468747083,0.033543817408190464,-0.019183666071332234,-0.0025499768963300183,0.03503051940315848,-0.03597739838035854,0.059987290961821496,0.031730782183138684,0.06700093007827028
SPTBN2,0.045816807407695385,0.03271378334320361,-0.03141915040515873,-0.029492077808896427,0.026355961203578204,0.024157744471189194,-0.018848887608363552,0.01734948948119885,0.0017430349267633393,-0.03340568605268698
COL1A2,0.018098282553377528,-0.0312221906304692,-0.03829221539361919,-0.08232064636819085,0.07198722734018004,0.044898631895576815,0.008848545618676141,0.04948411155729751,0.03333257494667178,0.057108274228425744
DEFB1,,,-0.009574740818746125,,,,,,,-0.030516783300330266
SCT,,,-0.008800366724442545,,,,,,,
WNT11,,-0.018244101573693345,,0.06677972284341581,,,0.01769068866380041,,-0.0027644199466117505,0.1364003065269145
LGALS1,-0.006302996342010071,0.028725425341709663,-0.005005236927070814,-0.03897153363047222,0.05274779266369719,-0.012495188953426141,-0.010111327968637398,0.07337702822029053,0.0065900414640456635,0.022016313757514283
BCAN,-0.018302727462251634,0.023113562722027848,-0.03472557913897878,-0.018023652705106138,-0.036322616337030135,0.018084560591601767,-0.007721845731229969,0.05206601775237236,-0.06582019340695491,-0.02838903359765559
ANOS1,0.04356883477606512,0.0027193541034205306,-0.023662060244438423,0.15223688633866123,0.01086256810551739,-0.056421672749515,0.011496660515515537,0.020682227207929386,0.034299184558537144,0.019644477051980795
EDA,-0.02526379114081782,-0.02506003039569004,-0.013789308269944683,-0.01880210075867948,-0.013829495700627558,-0.022383498152667908,0.054526427132072716,-0.033138420961344575,-0.0017312088471281655,0.06153379796727917
FGF22,,,,,,,0.05256083980092725,0.016135274111333347,-0.021544626956370768,-0.027310470710668753
SHANK1,0.06453906142652231,0.0049480662980574235,0.00855089167645066,,,,0.03668529884570828,,0.0003983248621439847,0.03812411435881049
NPVF,,,,,,,-0.01752252349114612,,,
RAET1G,,,,,,,,,,-0.0177680810237774
