,UKF251,UKF255,UKF259,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
ITGB3BP,0.04392880890184816,0.015826974956098278,0.038055529075244794,0.12905271904780238,0.004544829382237446,0.039377831694828024,0.05309273508522308,0.009641580403170256,-0.020509022771118803
AANAT,,,0.008448816464632436,-0.0003597383974810437,-0.0006053341129684325,-0.022641579141559755,0.07829780275550172,,-0.03361711873696075
RELN,-0.02047662622080197,0.0833542336354894,-0.03090496914305497,-0.036383173717860845,-0.037638906252472036,,,0.07207198282459662,-0.06197921829056285
IL15,-0.020885180896364035,,-0.06198391083123075,0.03422402469902212,-0.0024690400715708166,-0.02102950549633778,0.025174190834464254,-0.031098653196271968,0.048748916290620475
UTS2,,,,0.05575542212422048,,-0.01928096172161082,,,
BSG,0.002971800251547808,-0.04852898539949257,0.0006808027917350623,-0.015608731162504727,-0.038171269241447134,-0.01471855251889587,5.03286157096808e-05,0.021010217469954517,-0.06679912387251788
ADAMTS3,0.018989687249505317,,-0.012932510165090005,0.17150796039784236,0.010278029790157898,0.03047739269539098,-0.04270502690231639,-0.010975415012073856,-0.07264056083927996
CD34,-0.03212853782907615,0.024745495263657862,-0.04472614741353536,0.11671966072662246,-0.021559534287118282,-0.026708761153200887,-0.03335084895396877,-0.016796880258382184,-0.08167792986447925
CCL23,,,,0.03849339761441916,,,,,
PLAT,-0.01623949530818635,0.1355341525000384,-0.08734029981856896,0.1799204172075401,-0.0030193436257005693,0.04196866399693547,0.008990724906877383,-0.027548953777529712,-0.12232737388885427
NTF3,,,,,,0.05894551689850152,-0.02173978138752138,0.042564872136274544,
LTA,-0.012055896485738049,,-0.023214861828805097,,-0.01646480661481566,,,,
CKLF,0.04275805427275875,0.05138592039628246,-0.017342935189838902,0.14280103756189946,0.011743419797515229,-0.018378418857314192,0.042956771953186805,-0.00768933704930512,-0.07906277144099808
CD24,0.040935566413967284,0.03444065283004765,0.05984796483032097,0.0442584551705721,0.06827472382186099,0.07377672856382217,-0.01651639448165031,0.009347554107138261,0.037023184747027295
HSP90AA1,0.06283526674706999,-0.02902261439221503,0.04056076226535511,-0.15026973119409534,0.041499732100568724,-0.08152855807283002,-0.08293354356167136,-0.04067324148750058,0.19934597169589954
BMP4,-0.01277995699160296,-0.06580138110785913,0.04399621280726039,-0.0020533695353920876,-0.04109338435169672,0.018149731437323374,0.0055558319608747025,-0.051018729764644014,-0.04171568204540446
SCGB3A1,,-0.04154279691737533,,,,0.04463443545809615,0.0762926698735872,0.021907300770253445,0.005221700363696882
IGFBP4,0.05514442064283292,0.04499826962023662,-0.0230165328602577,0.13901629742224003,-0.009897767034553232,-0.004794971497634081,0.025656596075224695,-0.024001816212545674,-0.1575938501958847
RSPO4,-0.01948973357876797,,0.04196484635095026,,0.04084453302237148,,,0.008615728482921423,-0.0423898551228833
LEFTY2,-0.012203961237308146,0.09074665317764442,0.028880434668311198,0.14482103994720247,-0.028605520917578613,-0.02190872846071807,0.04815302236385577,-0.019347661410471107,-0.06617607999229023
PF4,-0.010966476421490042,,-0.026290099566226,,,,-0.019104806776475663,,-0.03320637213452118
ANGPTL2,-0.012321681483876686,-0.011815151276503049,-0.04313591832784386,0.11764458960965544,0.012084222395277719,0.05178114204430829,0.033752984355582084,-0.04800224433936231,-0.11459735550430769
LRIG2,0.031526542281839244,0.014111645321263026,-0.013707168052231265,0.03870908521029138,-0.012257644792378746,0.0993148221649687,0.01913408053284473,0.0414411723075499,-0.05488729419901464
ICOSLG,0.034689479039015314,0.10836953888812631,0.019033368532553267,0.11261831018320821,0.06420001290590255,-0.006303120329530618,-0.04160430054289339,0.008975175051243204,0.011036919566417527
WIF1,,-0.004741770263817333,,-0.12852048641044492,-0.01477727148506892,,,-0.021606191070224354,-0.04400463656344022
NPPC,,-0.04184337047632335,-0.011130512473494548,0.0008143004015873045,-0.009007168801212807,-0.014264602581330518,0.010392166554080004,-0.043945130449393174,0.001460376263349014
LYZ,0.05366809099842878,0.04269711486036842,-0.045938580353376175,0.11865686746859562,-0.022435217084406132,-0.009910274540697643,-0.021009002860387507,-0.016188659094061794,-0.044409464770316424
EREG,,-0.030299023270188456,,,,-0.020268538789914223,0.021152217339140376,0.012371079466011448,0.0046713975362292996
SPTAN1,0.02579652846483281,0.1500942012227175,-0.1152552142942996,0.006810492473926141,0.010945501420245963,0.051152514197580906,0.027502976190615643,0.06850004181939871,-0.16420908133206402
PTH2,,,,,,,,-0.0271787531993258,
LIPC,-0.016505133112996877,,-0.027174434019109312,0.03732433884630668,-0.028054249735747286,,,,-0.02079469806040354
COL8A1,0.00916581899144403,-0.015977793937225485,-0.011316164742933392,0.050608182088095914,-0.05095683545649933,0.04475789545311449,-0.04753480097446631,-0.042855976185058854,0.003573729846288804
GSTM2,-0.02403038226554497,0.10375304664704778,0.008399044125190368,0.09048050626516282,0.016617792327745816,0.07465386066006112,0.13917470470412635,0.049034385255967025,-0.0287091997992145
SPX,-0.005047387641431628,,0.059935714992785195,-0.0278561997902846,-0.02004397722326188,0.02364755592087096,-0.023721059562403345,0.027854183790153038,-0.0997090392565559
MFGE8,0.06132595204221098,-0.03428342774068947,-0.010773671794135882,0.04474629624488934,-0.044772859103391495,0.019702763437523224,-0.009301974523113711,0.0390761768181482,0.0863094165584281
TGFA,0.02965471792774895,0.04312461376200947,0.04783456693084098,0.07771440736574106,-0.016834237006066816,0.02819990298243256,0.011138633956786916,0.012621495992911656,0.013776044800098778
SLIT2,0.04353498355916604,-0.030877522305942037,-0.036707471784629395,-0.007149680889473005,-0.024461627191470277,-0.0062416710546081685,-0.006375097323493565,0.06461570224733575,0.0046134283485391
PLTP,0.0824283859482708,0.14123974307729803,-0.0375164966241928,0.12765107113504104,0.022068890561528352,-0.04245621773429303,0.06794402677206314,-0.03625793004511165,-0.08247635802804887
APOD,0.03045058571042484,0.12576741351793339,-0.0277328243961473,0.025529545950714334,0.02028713977490856,0.0632181856160626,0.04468599198481032,-0.04398253241124715,-0.14877492351370014
B2M,-0.008515683598262345,0.09045229020629285,-0.03577771399478113,0.1517659966928018,0.027804291781352977,0.004976301710405524,0.0926268342983208,-0.033350240292981566,-0.11484281900509649
OMG,0.004060249081927588,0.055752676211852974,-0.07748050016738992,-0.04325334164258819,0.012452009080426419,0.09024020631924404,0.05209735908134744,0.03502843708907223,-0.12833878993147033
CXCL3,0.03834297619027077,-0.004004281982126966,0.15732446053633084,0.026113730325837702,-0.00981047281999787,-0.009259259652570939,0.012197565847858211,0.03594767887188369,0.33750702051314724
CXCL10,-0.018758558990279645,,-0.00856940499210988,0.12160391320461257,0.013022170850382462,0.03668359463845272,0.005661250670579259,0.006527675696883751,0.037212175869459525
RSPO3,,0.05395837874298711,-0.010067785326332875,-0.0467709316445527,0.012462777475728739,0.06424164401404449,0.05524512675434044,-0.0024575354899969448,-0.030936284982291732
CORT,-0.019585432441128304,0.020633813425051273,-0.033295766026601295,-0.06686510610019722,0.08780311205528496,0.1249342155715955,0.06255286489943447,-0.03865545912933706,
NCAN,0.028011885692517228,0.04050110224798998,-0.07397072722285147,0.01883440320239833,-0.00497767737303946,0.0876987104021486,0.025259181319132334,0.007315156635086236,-0.1574209516837692
PRG4,,0.043581241273476366,0.007403968693861913,0.1451632026927165,0.0905399676126063,0.10023658522497671,0.013211219436998326,-0.028619376582779403,0.035852523772470335
ZG16B,-0.01319637200687987,,-0.03497257257847235,-0.043743893338356404,-0.013082783505624002,,,,-0.028328441070019514
TGM2,-0.003616854337861722,-0.034893837851692255,-0.006171429649550173,0.039354738799321186,-0.052574981520228756,-0.03541976337427155,-0.04603231175902889,0.0006697550651149174,-0.07095166034796493
VEGFC,-0.016944649842847073,0.018945878417307934,0.01627483909663331,0.02924095326728447,0.012409850775139902,-0.03321441243990834,0.04575759863313457,-0.039668429403958545,0.09048971072453572
WNT6,-0.012203961557595048,0.036911896319675515,0.011481083558016376,-0.0005045817830687947,-0.029115268059880527,0.06933241381240972,-0.025940031127281767,-0.030846642059924278,-0.029271778770938627
NRG4,,0.13187409228716393,0.030833267423308355,0.09282329960234263,-0.025134145405563676,,,-0.006711440308783807,0.013848569170972297
PMCH,,,-0.02749828313170312,,0.037898255246736616,0.07487130706277413,0.015322844943557672,-0.017671402564074682,-0.04668109546358073
COL9A1,-0.01941818346855202,0.0015301860105834963,0.013593299133492661,0.0862024324591492,-0.03506356848955829,0.08841820439905759,0.030563012123898066,-0.08257386742284178,-0.08753042975549297
GDF11,0.005897976005012999,0.06780681435751999,0.025021321049915484,0.10912274774963805,-0.03616911744348112,-0.009427075300837584,-0.06853083934523056,0.0335955745626815,-0.023627195208031394
IL24,,,,,,-0.019558576760319062,-0.018800190345665664,,0.21740690332571985
SORBS1,-0.023536069880027006,0.09763205464877081,-0.07624260980932915,0.020278963497707057,-0.06251801086115516,-0.022414533081295165,-0.011981584957030056,0.051491318288491565,-0.12428007601406481
DLL1,-0.005107060410766465,0.06156738948045797,-0.0852080660893297,0.10572287439915233,0.033236332270309886,0.0359268250590942,0.07507665684515057,0.01245798051818151,-0.046405352295574256
TLN1,0.005670508052499415,-0.058039032273588684,-0.046106155596016156,0.10638281226409113,0.027926569723208974,-0.017957499892708072,-0.03125667575323356,-0.013111981518728964,0.0017937094858158943
COL2A1,,,,0.05055074204476159,,-0.01213947347943313,0.016675090982296012,-0.037227656422995165,-0.03965989653822296
SHH,,,0.055085770271279415,0.053550274464626894,0.0570400645456443,0.020618072484593512,-0.027018576969474423,0.028021221879711355,0.011277897413957442
PON2,-0.020157850089660475,0.11698420660899239,-0.13938273426214004,0.11439593971329942,0.011207680012488867,0.06556863023795247,0.042780561587188445,-0.003612444621885962,-0.1867568610455579
ICAM5,-0.015709239336206302,-0.028425978227320292,-0.01009228200127857,-0.021744150365981024,-0.04250944953494106,0.009818361472199597,0.04745185694884895,0.006733388329742686,-0.061561203633313154
HPX,,-0.011651233009630436,-0.048518870013358695,0.05550834228684552,-0.02567415178672869,0.04419002622634057,-0.013154518869290666,0.06221381019938625,0.04403172567087066
SFRP2,,,-0.0005963325712747112,0.02343209481000727,0.030588549285224344,0.024101974384969284,0.013992752811419613,0.0019453009200930261,-0.08533165357401244
CFC1,,,,,-0.016464807609868976,,,,-0.038951008793643715
CD70,,,0.2324337856316922,,0.005262870015901699,0.015131277626564224,-0.01885404000299691,-0.035161033329797656,0.24670344448615492
HP,,0.12229001806773628,0.016010169109317206,0.051608875612848215,0.009405048932563899,0.018717920435425937,0.01492611872267443,0.006730087896412012,-0.0068485902695328855
CXCL2,-0.019367659719705395,-0.04802336578017845,0.05714207171924301,0.07686098741708028,0.00944260922589091,-0.002140472416847444,-0.014634394674071774,0.004340192522614433,0.18706954460971262
NPPB,,-0.06662679866912383,0.14661155434262566,,-0.01441725514532394,0.030900310348193228,-0.014437721451077542,-0.02641173755375469,
CCK,-0.024725060371869906,0.037629209764480066,-0.06372856436585003,-0.1311349507131429,-0.008155109831524326,0.10433033173973263,0.029055499270724063,0.03536382409227774,-0.15068828386432642
SEMA6A,0.01865711480981576,0.05259753989832905,-0.07271506824080452,0.08169493536534463,-0.0037035047181588066,0.0021649849661656124,0.013486362848924049,0.02132186402119014,-0.0637970967900867
IRAK4,0.039287050815767215,0.05077145713292736,-0.04283725054485661,0.0369575982528549,-0.0038997169482960265,0.002313037700337323,0.005869844082781732,-0.018160446637198957,0.03859401162364246
GSTP1,0.025666540543328287,0.09664429677149024,0.012444343096661203,0.1300530483763079,0.006813198243980736,0.04095430579048844,0.03797112637604285,0.058641457463441723,-0.001635015652948121
VCAM1,0.05285563896754006,-0.006469199638634647,0.01382932175874378,0.15935000288382042,0.016124634975555142,-0.01894147220117228,-0.023674705838813696,0.06668648747634859,0.20588060153905458
NXPH3,-0.007645303453724806,0.022194425394109644,0.0348068508632005,0.011695038973896532,0.02417366216929953,0.03565187189590011,-0.041896625515928404,0.035736989617880716,-0.09611868366765546
MTMR4,-0.013967991107307528,-0.022437174548426073,0.016321477529986136,0.021451855118319912,-0.0003411047770768524,-0.01063941415505606,0.019929995616193682,0.08471811676256315,-0.02116860358467461
LAMC2,,,0.12135709819582435,,0.01280010908091548,0.06634964343612725,0.008334345001590995,-0.017152852535186055,0.054697002580713014
IL10,0.056374968553574996,0.08731555646268709,-0.006234084934032666,0.09192778584737782,-0.011471945796621098,0.09549640271011563,-0.011086475888375864,-0.042714111952435324,-0.021612145888592747
SEMA4D,0.06049230529166141,0.06211730869281055,-0.05012527749572765,-0.020794250398883607,0.0134338861198434,0.061777756885284175,0.025900791030978428,0.0041284350898879284,-0.0920601410985033
TRH,,0.09175263540129787,0.045695492269098,0.08305670839861043,0.0033566851870747974,0.0749908025621395,-7.157741737448347e-05,-0.027294200696371528,-0.03736323975454623
SEMA6D,0.036491725996052826,0.07844419168939688,0.0063353743779566134,0.05364867006899248,-0.005601513796122267,0.05185796014561576,-0.01709598527118077,0.04521365969937884,-0.07927190520495442
CEL,,-0.03293926989311091,,,,0.029196436780497652,0.025330936384024713,-0.02538924062948508,0.03688073104030595
PDCD1LG2,0.0014626206035482751,0.04753825790151557,0.025386165066318477,0.0009476487017457606,0.016422146654473318,0.010674796497501785,0.029627646914243137,0.062405724917340887,0.008665386429864086
SPINT1,-0.039271703291342566,0.012153278971591444,0.0008578580238140576,0.013039817237045752,0.014338884378388258,0.04237295121689227,0.08531290583929442,0.003249137479175496,0.02613276729228876
CTHRC1,-0.018307319521803266,0.028622668115175137,-0.054918397962827194,0.07262458141758585,0.017530913079900776,0.06728658005241772,0.06993072704838164,-0.008981581951553888,-0.057882401749773035
PODXL,0.01649803593067034,0.10900815636183042,-0.059539885965358474,0.14493242883768864,-0.023834686880534403,-0.0391196323038251,0.02847145544308862,0.015092777102597477,-0.16131222589677066
JAM3,-0.03549737071964153,0.00784983723170301,-0.03630523278626701,0.11134632083973119,0.02486717007124205,-0.06890039012312918,0.007605461194043654,0.020888808268406313,-0.04040955859239771
TGFB2,0.054631635404225276,-0.008461815578424044,-0.09055407106020193,0.1718828949520155,-0.03556440227174801,0.019591431134473758,0.02933379671859907,0.03011127676457617,-0.09733684368550069
COL18A1,-0.003487996957050152,0.12187356773282915,-0.01852196110083483,0.1629179316628696,-0.009901712168365065,0.0400362835766318,-0.021125909197332152,-0.03338996070120093,-0.12981817369132315
NODAL,-0.011754461100467465,,-0.025850463704748375,0.08291614977204437,,0.06277086863094189,0.04823587866807948,0.15472999097857568,-0.05268203420539189
INHBB,0.07686691682024692,0.012136343354184669,0.020255245594160448,0.10307076354405843,0.023452047810938303,0.006604004269443724,-0.029333287854630262,-0.011784459769990242,-0.11993893776393952
LCN1,,,,-0.03281812298591289,,0.054784567785987115,0.01527862432060376,,-0.029732883120583493
ARF4,0.021911904769103343,-0.03927720495843346,0.10259056425731398,0.0750655841373303,-0.03126328701151492,0.03490240653037329,0.04995899147396195,-0.002296358487014241,0.16324079526846844
CXCL14,-0.07161313827629028,-0.02261503739679064,-0.00043664559007847175,0.013160788758518746,-0.03845518700107327,-0.030672608293176893,-0.007818507862854788,-0.04263615834650168,-0.05902430394201314
LIF,0.16004598217962868,-0.051301895719658264,0.11594553983985885,0.004990168967026227,-0.016241380355120433,-0.07139186272859123,-0.021015106831936574,-0.0030781110006740738,0.17644358253923584
IL17B,,-0.030016289205392663,,0.01955629273454337,,0.07516619825287608,0.026551634164311697,-0.02440359598073662,-0.0336171119857234
MMP1,,-0.053876781263767985,,,,-0.0427576168388063,-0.012224274043731626,-0.01767140116460773,0.2838964689627459
MATN1,,-0.013516889727724569,,-0.03440757081128024,-0.014598324564630581,0.03339449997410712,-0.004039188865715965,-0.025150525507493592,-0.030635611720447462
ADAM28,-0.03347666014577271,0.09626281922268137,-0.03616135205414375,0.05212468743728486,-0.002726711789215647,-0.047862352492439836,0.0022042682385074383,0.07561859190087876,-0.12987277874810688
TCN2,0.008464361547675367,0.04460271372317582,-0.05957550178744479,0.10728479179710487,0.01624917360586694,0.0023136946581272634,-0.06428997151428377,-0.007487362859990004,-0.02962093022060768
THPO,,,-0.049047525355761436,0.022287591595415178,0.009897521165143695,,,-0.021816915960175997,-0.045910249565182894
CUBN,-0.028312979179276266,-0.023900861333510676,0.0036062727565009394,0.016247867649514136,0.06890341041003421,-0.0615000716358811,-0.004830465543498406,0.03911329688107677,-0.03542758060292041
TIMP3,-0.037416018998959785,-0.002500186990000028,-0.10343090471964081,0.10430073477466649,0.0240939763562743,0.062315943719308535,-0.027186035242643798,-0.05108250582165542,-0.11510923695183806
PIGF,0.024401212195541606,-0.00022449391546881225,-0.03420032979202763,0.06531546360602151,-0.01922354354321794,0.11265355683176566,0.05611429634612979,-0.0012714013696375618,-0.06583056481019299
CRH,-0.01475181768650859,,-0.01789113296924857,-0.05046564317509665,-0.022981170501563716,-0.018724540792297652,-0.0008308939878184381,-0.013066441821252002,-0.05153937692377089
BDNF,-0.013196369491538636,-0.03906622237263048,-0.07823300788608847,-0.09984381535675824,-0.005232815126711711,0.021006898297070538,0.07060179012052921,-0.012400961284988297,0.12324933619166017
CCL5,-0.039358723751276165,,0.01882385504633963,0.058170804007909686,-0.00018465744791377746,0.025112848763698688,0.026087064347301618,0.027098308613672153,-0.003838533364819887
GAD1,-0.03966374468516222,-0.01677951135368707,-0.07539319872472457,-0.08625619258867687,-0.0008321838295368669,0.038367798290931086,0.028468988663149845,0.009638530177892974,-0.154405543292291
COL14A1,0.016686643213330677,-0.0006241742326410728,0.017414400419906707,-0.010206005873770014,-0.03171072009803705,0.01867155968514856,-0.01703801654324932,0.01703549238629157,-0.015773592723713818
HLA-A,-0.006012767937233659,-0.009851263721474882,0.047962201922235305,0.16175881342257223,0.06835214626764766,-0.0971558752246743,-0.056091600503383215,0.0066749012001412955,0.14862244708448946
CD5L,-0.04190606426386049,,,,,,,,
FGF18,,0.043385349059399406,0.0933557144337648,,-0.01564267990004578,-0.03199508596342495,-0.02144669678933557,0.01746088075093226,0.08255044876568735
ADM,-0.017188898569620387,-0.08935896796270837,0.1493587886139876,0.13545070248577473,0.007913475180949444,-0.07994606026006415,-0.04322171919019548,-0.0012681065038157877,0.20173130636003886
GNAI2,-0.030121013665896895,0.10208020022782545,-0.07592830254931941,0.15293398079196135,0.003585217530426927,-0.03567949772414564,0.01311394762933988,-0.030599780894452727,0.009930499635459005
HDC,,,,0.014016294325487734,,,,,-0.03063559784586886
COL11A1,0.07575051724441204,-0.02968402283931782,0.018677334955799416,-0.03224574594896543,-0.02987579149368834,0.06289263039028725,-0.019289667728357385,-0.009573069882235934,0.0623966743240888
NUCB2,0.003725847924756966,-0.05120529903090408,0.01849671056331164,0.08262108865049342,-0.03324392409869276,-0.0748409061060469,-0.02985401597480708,-0.012411083087909168,0.16672732111918992
FGF16,,,,,,,,,0.05519280363579324
CXCL1,0.10960787878020788,0.08228635078507612,0.08542037144352126,0.028995571838147646,0.021242436413281256,-0.03539849171164701,0.03396814734985651,-0.0013201328611349324,0.10219648774308393
VCAN,0.017558607369693766,0.12182877461296325,-0.057207561083570196,0.14991859155079457,-0.0025879193803432523,0.038042717119293266,0.0007250490912127099,-0.021332132578919315,0.028890908684444775
MMP7,,,0.07569021794984346,0.007644286110160223,-0.014417255066553433,-0.021599511279965993,0.0022251386209778986,0.029100131276176933,0.22129513967605885
PTPN6,-0.008230138118790234,0.1404550270176885,-0.0005281271440379166,0.10569852053425013,0.011750195825162417,-0.03933846282099472,-0.016296182589479746,-0.04018164017353499,-0.07798445207679633
PTGS2,-0.01412313633255803,-0.08992402031237635,0.061909201391641216,-0.10078559679448405,0.03293526464632912,-0.06861930539787356,-0.0332779902040015,-0.012527000134874556,0.11884669525245839
XCL1,,,-0.009137558736954564,,-0.02367980200398092,,,,-0.05452159746859219
CD58,0.018987757146655446,0.1310547001074454,0.023873169697133892,0.1404646134455453,0.007708445243564223,0.033591929032940435,0.07300878343879683,-0.048882201078693614,-0.039118371800636674
TNFSF14,-0.016505133200986715,-0.01687191283514349,-0.052064503954239276,0.025782911401223733,0.04640862150029107,-0.025594385920509513,-0.004273929460036894,-0.025516575866367068,-0.03384055188738495
CNTN4,-0.012920165618021251,-0.004530399659782793,-0.020699967023268154,-0.0791861398481227,0.073605420508236,0.11196644689707247,-0.04372535328568659,-0.003980557944997546,-0.0708689984200027
NTF4,,,0.02561979535305539,,,,,,
INSL3,,,0.015872602215023974,,-0.01662461143633718,0.030831720178115057,-0.02166390067475793,0.033379189953062285,
BTLA,,,0.05351090443617315,,,,,,
MFNG,-0.061068891036187,0.07835968571330952,-0.008867507571250016,0.12182927783942506,0.04399844697404752,0.054868558762102046,-0.008050148797935934,-0.030059330513982803,-0.04930120810715324
ICAM1,0.005539852291031619,-0.05250945096655187,-0.01825558831980682,0.09719770734459679,-0.02397743973279019,0.025617928644040895,0.014124379785286734,-0.02307463578693308,0.10673928507899448
PROS1,0.02309357784063569,0.012354784198919447,-0.024359916298446152,0.1791244963260246,-0.013531084044082905,-0.024436400465287146,-0.054706252191754595,-0.03414113249676312,-0.06683412213992092
CLCF1,-0.03199760139427601,0.00901897479732328,0.018413224008459787,-0.028550536192407175,-0.04067991494408833,-0.0016799222856410012,-0.014276974171935134,-0.009892714921564487,0.08467760254103061
PSAP,0.035347599289339,0.10837196177300236,-0.03781151601365745,-0.07114752717144686,-0.0028260206317849814,-0.013727742029859482,0.0011178103202482941,0.00024385070044487015,0.04218861284602118
EFEMP1,0.03677807492284447,-0.05881669063672156,-0.03735947910755626,0.13051944275455796,0.05007993839155618,-0.007615184157893851,0.03217736439872854,-0.0037725170043329233,0.01596217463124937
