,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ICAM1,0.07542141031606339,0.03368507411635812,-0.03548320253093622,0.02827673781428151,0.09251141573609604,-0.028495068131054322,-0.028088888547325972,-0.02955918572788138,0.10237103092757784,0.0558917139860664,0.033637908351193437,-0.04064499334450746,-0.04021962554777892,0.09439734756828809,0.09511801304528494,0.07930424156506927,0.09831954817492446,0.061382882367544175,-0.018515799490844614,0.0075657266308955425,-0.021204149898404627
PROS1,0.0536596953401426,0.07159380885178054,0.012658846743294282,0.013570580014449052,0.05400083721465629,0.04078426322951261,-0.03369064584310241,0.009339608344103195,0.05920073434226152,-0.02241340023485748,0.08509739997906789,-0.07203244710385741,-0.04615430163998954,0.0005681716680741575,0.10214111142196289,0.18344293741400564,0.012774232472744581,0.10587821409392034,-0.0050036074265876985,-0.15161582099354737,0.01599366755602606
CLCF1,0.010461410236469699,0.11701867544505509,0.08121474501656774,0.024728704028204016,0.05357065930900417,-0.0037926861282223064,0.01471251458706466,0.01667095544984936,0.05004809638146671,-0.025038302566012756,-0.023580161752933,-0.05597083887001765,-0.023840296894380757,0.09208544173454998,0.048985448783136876,0.051751556011078156,0.008327676313015968,0.0056814589879538736,-0.016375490265740367,-0.08256927802415677,
PSAP,0.00417094727596288,0.012575854795826102,0.07479941738800304,0.008248736231939093,-0.025137570395734807,0.008046168923738271,0.02244930276171985,0.021044022453177564,-0.056681367757116706,0.03968253458808109,0.06733418809965618,-0.11202969594738962,0.1354256733061426,0.10635719478302136,0.12905389649598165,0.13042653858608133,0.020906018387780237,0.05030005677038225,-0.009348784632810997,-0.059680047118464356,-0.046595318263106346
EFEMP1,0.06305171673343177,0.0418858683534239,0.05034626041320342,0.018613078549619334,-0.04527015381215709,0.014172991459354545,-0.0534988678669286,-0.006506594039144802,0.0923268380409872,0.018100887762872102,-0.00648153489229362,-0.15049622000225238,-0.0854377535635849,-0.07948956049649299,0.0838095237666644,0.13894040209876662,-0.005256394904047267,0.00924783000489617,-0.1409016137464041,-0.15837482746706336,-0.02863864666290847
C1QTNF1,0.09910637326723416,0.05580893430230861,0.06292940208928656,0.0076525385309065535,0.025666024182107915,-0.039647829578971186,0.06223301292903795,-0.01471819659896475,0.050742111154533524,0.05174743635705873,0.05652221360788223,-0.013241564434548833,-0.06938967689270678,0.05236741314837309,0.09291008144153924,0.05638348201575326,0.058566844218947756,-0.044758675590105726,-0.020633733398893447,-0.01957776399541405,0.15361868461130812
ALB,0.053245238236818995,-0.035432172207367524,0.10325490739613528,0.0798155169188508,,-0.014702123828539125,0.004456866405462773,-0.020582128451227023,0.023079952280832372,0.03795694198930784,-0.025621178828523876,-0.07932431613042906,-0.029623988371618632,-0.04315999350591996,0.06076226272500047,0.04514429645264088,0.04391123240293035,0.05151692035633157,-0.005148348064837548,0.03873561431629184,0.0732063909213415
CCL13,,,,,,,,,,,,,,,-0.00038521745441090266,,,0.000981378131521144,,,
EFNA3,0.02110462442772609,-0.052527517806899925,-0.07110840819204316,-0.010047536307284843,0.01167329999879433,0.03931096665815098,-0.014515198788802098,0.018016737202893596,-0.021274047016179836,-0.0007293345920823644,-0.0056620792050465175,0.03164192672942293,-0.037439123412600854,-0.07639318806568587,0.06414441436191759,0.07904287534476369,-0.03742695029934776,0.054098221103159934,0.043008470706107395,0.04370866351525093,0.16555903870791733
DRAXIN,0.042335646259377704,0.029907393484567973,-0.022441337460807856,0.020029429902888713,0.05466506298864958,-0.027930924897831097,-0.02066409575694985,0.015528974395266818,0.07930188029259488,-0.03114122358900259,-0.010987346901871822,0.03420522567220316,-0.07148911332190024,-0.05695493346187024,0.02669155460315965,-0.023594491740816778,0.021657282917170867,-0.012914020376613747,0.10812937492450514,-0.046221009494554,0.08024133883971914
RAET1L,,,-0.005509785438120597,,,,,,,,-0.03849475780775202,,,,,0.0658364638171168,,0.026901887250339478,,,
NPTX2,1.4033025686150819e-05,0.06834865410885059,0.013008804298573384,0.016767190388075774,0.0010287898539606923,0.04872354685247716,0.04653389767561566,0.022948186335472794,-0.052610168945411075,0.07911973239447592,-0.015868597081936876,-0.11720598118114073,-0.11016092312601915,0.09465618034091068,0.05435667988440698,0.05618598054359908,-0.0525443835450239,0.00689360296522934,0.007895785914668545,-0.05531808673536667,0.03495182994525822
FGF11,0.010233994002164718,-0.003442691291445752,-0.0602250030986566,-0.010648453360303328,0.028843344611996294,-0.023440804356342756,-0.05601422311022825,-0.05108903294679884,0.028483405330514272,0.031195170319071368,0.008221154995639846,-0.029023180249198366,-0.09199291217200786,-0.023509924063091926,0.11956023585627527,0.07011562076506074,0.04429534059652304,-0.015799348913165236,0.001916717986343493,-0.0068993442514136225,0.01599341276239482
CD59,0.04177939522579828,0.05905014657553601,0.08523877702707168,0.015647492629660798,0.052097850407656326,0.03952290139777719,0.10882402629788367,0.01605013572914627,0.00682002254265757,0.0551282648093405,-0.0020187598250572232,-0.05473266385070859,0.08986262948508379,0.05571230540361177,0.09318547199144617,0.08955064815701107,0.05825948313394458,0.03036436195652059,0.014850636715033127,0.04804683880697121,0.07544215534046197
COL9A2,-0.040502462954350595,0.09610359863137517,-0.022470144177099992,0.03618321252244625,-0.023672902587923032,-0.011871429569781544,-0.017996789925374155,0.023161198468895777,-0.0191202885347003,0.03848027157902839,0.0033082315747994004,-0.02568320124495699,-0.08888829333144403,0.04143283700426229,0.028352613356704366,-0.0542719253886692,0.13187672452240204,-0.053192391736507694,0.1086956874639083,0.1051606110629704,0.022924521075269322
DLL3,-0.012347913896633542,-0.015616869114764167,0.003585032381296298,0.024086376396670783,-0.05608639554856932,0.025047773562481224,-0.04581711460583747,-0.024972312853828973,0.07089493918418732,0.04315497857529563,-0.03507785100418922,-0.041966452208446976,-0.06038172183323157,0.03177885607958692,0.04095142554250142,-0.024956677426293167,-0.020029328807359595,-0.0699794373173944,0.06714864685364018,0.010210492753158527,-0.011287282176263022
FGF5,,,,,,,,,0.04287234415481974,,,-0.023402943321632962,,,,,,,-0.03129913570869016,0.015151732119796571,
LIN7C,-0.03225107836160834,0.009884374000524655,0.01287009928801119,-0.03987823952999188,-0.05310847642222735,0.04842445028635163,-0.02925862378361979,-0.05229990056472823,0.009555571676498151,0.013907173385735777,-0.00886839583029336,0.044713060033843156,0.013317610001804587,-0.08156640357044387,-0.016992641447422675,-0.01258850787725643,-0.004527790707034534,0.030759210576694933,-0.022172624502170248,0.011992902478931769,0.05404178009569184
GDF7,-0.025657769382214906,-0.025033491419702233,-0.023868086781272235,0.0263631861535046,,-0.014700825914607701,,0.022718445999562527,0.02112602139467691,0.0013883598415707955,-0.033228148529266276,-0.017797382827572022,,-0.03412586687381981,,-0.016388106076213486,0.06969559079429177,0.04120017744568538,0.011745235295950349,-0.043969760806982006,
PSPN,0.017498956365736264,0.08164326598287043,0.03882179569087238,-0.021778806516799903,0.08398882127143277,-0.008480687689349993,-0.04196161988503773,-0.0001284959550021168,0.09171482125675925,0.005246965033070587,-0.0029264716311366724,0.03690921536667723,-0.01454630950745437,-0.06940487884991745,0.019854377882427495,0.09078651053084033,0.03892037399544025,-0.030177971273135294,0.023941220985164675,-0.028465459779979132,0.044825086778552035
ANGPT1,0.0326236425325499,-0.04837546790406623,-0.022761423494590035,-0.01838638497391457,-0.02437173870899742,0.04210900533855339,0.02462499558363232,-0.02511372873576533,0.0268780544047589,-0.005264302682272178,0.011383044662212448,-0.009373401812926787,-0.02170032960458556,0.004061978750933426,0.0005504598205048191,0.10052259050572049,0.03710306594496611,0.03860870911662047,0.04677348501453343,-0.026404961342308776,0.015810172321955782
PNOC,-0.0362341045423403,0.053324825579904075,0.023230595684218775,0.05421383051624887,-0.0063441251100934005,0.06584666037884014,0.1055107594630921,-0.02340084520993547,0.004177941641070405,0.06735360399007577,-0.03074252816484585,0.02912770684713375,0.1506723864770916,,,-0.04910283875713511,,0.0007199272202561812,0.05972920821597802,-0.06323121558763037,0.12031830548940363
L1CAM,-0.013369606993858777,-0.003982580686042435,-0.03111372759324015,-0.019851683579189046,0.026931122570285907,0.03154441535825567,0.030833579400490377,-0.03312761755657523,-0.011003582693608797,-0.040681580634352045,-0.03883913970659284,0.027050960823802702,0.15380070317654207,-0.005403960983550998,0.08847127002480305,0.0393271650608764,0.05908413272867302,-0.04508045614876856,0.04621373645744999,-0.039939485586009724,0.09798096774568311
APOA1,0.03706858474028183,-0.03145445785044818,-0.062333924054780124,-0.022037332404970307,0.05832387777778164,0.002315534384284521,0.00862690923378466,-0.03818587255174375,0.07053103407582044,0.024567047642976857,-0.004007227211755379,0.02114399936477639,0.02890292263903666,0.13370819203347478,0.06607242938248349,0.059151663915438114,0.08324528382357269,-0.006316344840685236,0.05184811466772625,0.020548293603983688,-0.04397595883019081
PSEN1,-0.08930406988786209,0.01159497127483126,-0.00109258122764944,0.04189454116708619,0.004009336162870675,0.08615324569771728,0.08057821216900596,-0.0714026565417743,0.003567650256020389,0.0296515748411368,0.009487462522096094,-0.11964581471639915,-0.0874364216848075,-0.03507703320480642,0.0127074752355655,0.02150666063991015,0.02696365908601424,0.009553321474869814,0.04929145788958054,0.016940040948439657,-0.03150922467858291
CALM2,-0.03840076914744553,0.006414083305512675,-0.012842341126150588,0.035699657263435935,-0.11676343549490915,0.056933641380219065,0.07905720490646008,-0.015800504768172425,-0.07306485185375503,0.06463841040818151,-0.07441302648048143,0.12367508449591422,0.13912821594394706,0.024744600931356817,0.020797659814806253,0.012646801199330693,-0.10157096542678663,-0.043474938837281804,0.034807743505939306,-0.02176052514742448,0.07412042766330036
CLEC2B,-0.01613905074077711,-0.015468411334725339,0.013301680724066348,-0.044903251227321535,0.052540500003357325,0.01587364710189643,0.02074954185530991,0.016308109559284214,0.04738786633188736,0.026654993018062973,-0.02422346677216785,-0.0016514164862781592,0.013330648163443377,0.1556309031250619,-0.01999650587055748,0.048691077905522906,0.07735753469894283,0.036326472579664745,0.018366665501808398,0.10576440440322728,0.04329116861658221
NTNG1,0.10157145011928596,-0.05057559302103774,-0.03640535104259082,-0.015575421188892253,,0.02128847552634242,-0.01724560498021335,-0.019507544485373708,-0.014657058363632033,0.013191095136349168,0.027697333379615434,0.03411235144984831,0.0658515714973314,0.0006027059656704537,-0.020262592605585054,0.03286800440005287,0.09324227640313047,0.005990160172066809,-0.03772762417786323,-0.0769108480284319,0.03268546340568245
LRIG1,0.00560652039863891,0.0551930491765869,-0.002310183312353365,0.048315461231638816,-0.045275853446683084,0.019553224635956296,-0.12149871834543126,0.001464561946966144,-0.03190974906580217,-0.050202158863171205,0.05499994171290935,-0.07802789893941402,-0.08720310272089325,-0.12452519420866945,0.028788004896660117,0.027924152149110173,0.10448502914781682,-0.017994872007981628,0.02689573245732061,-0.09124915267215171,0.01976042381603575
CPAMD8,-0.022576635091930173,,0.036666803187767355,,,0.03331043131374611,0.044542264446462636,0.004924109574501769,-0.021411183753986894,0.02091536523808403,0.000802241033718393,-0.012405427686951366,0.030193216132340404,-0.0449448247265526,,-0.007509189596601863,0.04776476288145298,,0.06921334656026384,0.25452703278811195,-0.03237254249419918
GHRL,-0.03601939823813082,,0.013847009080488432,-0.022140061597841282,,-0.031117089285280234,0.08833866621397157,-0.02188044267473843,0.02830671930759238,0.02196737605179556,-0.014302283558255286,-0.026100973420595332,0.06053599508296992,-0.04566312719973872,,,-0.04982792873166305,0.019955997606167057,0.012463216888477329,-0.02748360440908697,
NPY,0.009949345405935488,0.05591587075536108,0.02647540552236861,0.06429308539406899,-0.0191802981116927,0.006477790740800496,0.027966585869289632,0.038082060226271156,-0.03176429061724413,0.0006211481100887008,-0.017464400912302242,0.0011534330763074156,0.025184102645699563,-0.030377101185932624,0.13221758872744035,0.004101100502880254,-0.06871487006300987,-0.039244792378578794,-0.04411407811683622,0.00255003145975937,0.0291952571565987
MMP2,0.042105503190774184,0.08038342587626654,0.07998447362045352,0.028889338664699338,-0.007285361816079077,-0.030385877684310673,0.07593534122230054,0.009399744400005532,0.036649846892587205,0.008745402980110987,0.12295613221950866,-0.014222324734887345,-0.10409761793368628,0.08878357322870233,0.05349696633482579,-0.06792382587566805,0.0756247291111357,-0.04223210246,0.10422001282516934,0.07717961469530425,0.14547986086800727
LHB,,,,,,0.04274253590022278,,,,,,,,,,,,,,,
PPY,,,0.09489617670245207,,,-0.023648075516960756,,,,-0.014701009316669922,,,,,0.1377345206262212,0.14244814955782673,,-0.018604848656320297,-0.023740032460499043,0.03381054010928575,
ALKAL2,0.023040268403675884,-0.032720834758173174,-0.01367372437677471,-0.0040421167887775165,,0.012514149816632058,,0.076664909053589,-0.007655203022043587,-0.019647415758150582,-0.015681532654145312,-0.03397242870876963,-0.04497121773734451,0.030446782632136005,0.03658221351056125,0.035676800502377246,0.08523532779550441,-0.007046600138448208,-0.0019903884487336666,-0.028607253169275714,-0.03437630948632956
CSF1,-0.005973820393826124,0.018741474316559602,0.007348262105294282,0.012740469628430172,0.009178193440821499,-0.018372618423715605,-0.04811025580487798,-0.00542407383381174,0.03027597900827317,0.006929060825125577,0.05414465745487306,-0.062112554127187525,-0.10423653113825906,0.07738601326239765,0.08625564975870484,0.03575287258976811,0.07101379585389729,-0.05422839605333869,-0.01982966988440322,0.03588392676995575,-0.11787995675660272
SEMA4C,0.07833633364579595,0.0019329612505320569,0.0025283069929057664,0.09458442512028957,0.008714447190514577,0.011746120943109053,-0.03846197759198323,-0.0722315583178205,-0.025116508999906487,0.025290566881278027,-0.025719217435601082,-0.07803603670426751,-0.0347995207180457,-0.08414962421172939,0.060925864560794685,0.011972746393580124,0.07189716399252674,-0.002890853717620375,0.04485922151436024,0.03514505002851735,-0.038774430510395946
BMP8A,,,,,,,,,,,,,,,,,,,0.024466967310198505,,
ICAM2,0.018706005566702832,-0.0544476584817586,0.07557405299712992,0.06494325485780587,-0.015399126655066566,-0.05273077157160558,0.10138569203468699,0.01271574713976181,0.07478073033898673,-0.0210560595476393,0.04725422238972094,-0.017676181028170278,0.10925747549327555,0.088639788626162,-0.00447727704752571,0.049605854141236166,0.07092641552210134,0.06252170030895196,0.050432973787935466,0.0741644018246345,-0.05297132683597887
SYTL3,0.057048741518651455,-0.05078732657116966,-0.04067480034615176,0.08997544168687106,-0.01705876257816256,0.015429524598151615,-0.025281689588248744,-0.028269628326707767,0.016367478709334204,-0.05299523617949355,-0.008673577072265338,0.004392077632996513,-0.005851487003848606,-0.08181954156209492,0.008298946458621087,0.1201498074724444,0.06536005551398966,0.05895871070189822,-0.025551872672696402,0.0283140584521576,
IL1A,-0.026233687131542623,0.0181492481521509,0.05763250198315071,0.006106792533110124,-0.005348660482115197,-0.010915580323198146,0.060469036764067924,0.03432367027051985,0.029693974286370196,0.01375613728551563,0.03734649134408121,-0.05772724474994234,-0.026317208353056825,-0.0606952094822123,0.053780983899460705,0.022666024715798674,0.04414782611232768,0.03643297890834007,0.05505459145922634,-0.04940264258117583,0.022198337382986058
HLA-G,,0.07991600437736444,0.009286674231495767,,,-0.02002321468959118,,0.0074543770600376735,,,,,,,0.05543064085836239,0.0964217229786861,,-0.017688044450241934,,,
PGF,0.027704908794811686,-0.06985660304047588,0.03363846296063563,-0.019182477202152437,0.07762756593736408,-0.045042630336206146,0.05729119386066818,0.012188017429005863,0.042090460668001095,0.052495327119938935,0.04382304227902921,0.04606338255879728,-0.07154856749805052,-0.005283330519691913,0.03195646275733325,0.06863574694572165,0.05663190185239932,0.07108210494273706,0.032741372473423944,0.019966801833482997,0.1629102029009034
LGALS8,0.044480510305001816,0.04453533182004781,0.07596678938297162,0.04330221586431536,0.07523132665984165,0.0037279219450637798,-0.0177530700279694,0.022351214452366208,0.05099954461103573,-0.04016969871866153,-0.03966188942532119,0.06371940033719753,-0.003446850058797238,0.04815978288001622,0.012453475665287497,-0.0011789159895342445,0.004413073642771914,-0.0020736749682974723,0.047230399168716915,-0.010215017616460428,0.06391285885971505
DKK3,-0.04065723283713983,-0.000547553008407709,-0.014355801423121562,-0.021973212440016578,-0.03156845492137184,-0.021950548908853264,0.14312000077393502,0.02242251957491571,-0.021775644744349204,-0.008173430022553297,-0.01336342791361283,0.1307092839593793,0.15524483278638151,0.03964046608545371,0.09806779341531156,0.04530406368102942,0.09157057406246556,0.06356628607018316,0.03130674734307039,-0.003490011653170726,0.09385288942737123
COL16A1,0.043300898682834606,0.06579938187967718,0.012119024680087213,0.043703883167421784,-0.026964117089389984,-0.06687987248922894,-0.05785484956898244,-0.014739923196656814,0.015330387427359433,-0.009422108555691878,0.013671952269409645,0.024262235177123063,-0.08660435841502784,0.014506699448548393,0.04872241764359587,0.06477258130247136,0.07459130593835632,-0.04706933294645246,0.05967611333091593,0.12827567610514762,0.035084831700453865
TPH1,0.004567598593020268,0.0043141884284355,0.09044253290370638,,-0.02848324766712779,-0.01951695196867202,-0.021497498796823968,-0.016826509067703686,0.00586481594461584,0.03349751733094586,,,-0.016478484749705494,,0.030468919175966832,0.06780330104993533,-0.009830324731123994,0.02107474186300072,-0.004984898558668463,-0.047695441279203346,-0.042055490340097784
TNC,-0.01276643315625724,0.03325223843469643,0.0251407793181032,-0.02658826688527266,0.05040795895855061,2.0101788406044778e-05,-0.06395919416704532,-0.031499311298911106,0.09046258126548715,-0.08249671311132085,-0.0325982873504457,-0.08504037684477161,-0.1483613292779713,-0.11159667949164256,0.022617195701034983,0.016504280879842834,0.03685429410136314,-0.01554051264537982,-0.12525164307383763,-0.1784665104318048,-0.0096728338464094
TNFSF9,-0.02257662437669183,-0.04698573905831138,-0.0022151488758165344,0.038291831093978095,-0.03171971892806249,-0.01468540106201938,0.004406308260703883,-0.01847007693014547,-0.006190978656589483,0.1037190325475525,0.01352046981147038,-0.03748492682684358,0.03609604161788656,0.06113797497276338,0.08062602758685605,0.0065812607868636274,0.0462072991348664,0.029303101383327118,0.015440169878904274,0.035791029946140814,0.050623799034140056
C4A,,,,-0.03948114491348258,,-0.022475694700207185,,,,-0.017427309161310644,,-0.02816374418045491,-0.014485214078161874,,0.009937439833575694,,-0.0047961714106398825,0.010632176131666822,0.06236742138650089,,
CNTN2,0.000753357204095488,-0.019113963516106603,0.03601390705990104,0.0527779994822795,0.015576409796158259,-0.024720512479839685,0.07650692294024118,-0.037739484795069105,-0.05786777973342302,-0.026928709582272524,-0.022017499520645634,-0.07133629001390963,-0.008014008710083374,0.004362101633749728,0.037779385844693446,0.03489601018489253,-0.07880230744451681,0.007833916188731398,-0.005624120976003723,-0.014998427121529292,-0.03094886911122097
F7,,,-0.023965916667588523,,,,,-0.014613871140924299,-0.021411171309090656,,,,,,0.03706405660663189,,,-0.04556555867505641,,0.015790047806479118,
LUM,0.03444304925115806,0.06956450956144078,0.10810763896406433,0.0031865398497430957,-0.0495025655650035,-0.03905657112763954,0.062338330805369935,0.1173626111942107,0.05905712235050399,0.021066902921003196,0.10051776691309439,-0.058623635003995166,0.021060496467473704,0.09696962508987211,0.12230563907046177,0.10633983657606906,0.12290109502826468,0.012762934696968733,0.035307454332357754,0.07130762586209521,
IZUMO1,-0.021572679790076748,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.021742801690064296,0.031658160768249496,,0.008774498198093832,-0.012290042642851993,,,,0.06570946098824666,0.0622191178965459,,,0.03361204009055623,-0.008148600812440652,-0.00663864104573265,0.04586748493855832,0.057215523020038066,-0.029013953594906872,
APOC1,-0.01618703222484946,0.009250528852439892,-0.006430249614860564,-0.005900153734991658,-0.05452044570729118,0.10145893829376061,0.09105337134746352,0.015517692200520496,0.05599351782336604,0.05680431319798896,0.03916410144039655,-0.14487153070815598,-0.11006244662636021,0.0397222278338334,-0.09527234691598105,-0.09099876037301773,0.006357592287606544,-0.07443390943030874,0.0453798277724656,0.07077925534743935,-0.14801385976284462
PKM,0.014615999808529567,-0.0302080622044327,0.030386631559048614,-0.009620310078951673,0.13758652622435663,-0.008276635462292448,-0.08014443461930955,-0.02896765504868644,0.06874749740562378,-0.004673432875027969,-0.040236027358734036,0.1182641230581012,-0.06545244701727822,-0.02033193217769029,0.06148898952486719,0.04458181208967149,0.05482274019551928,0.014370099017685748,-0.06946730804038106,-0.14255717305275145,0.2037375544446947
TNF,,0.11118705752915323,0.0457560609074823,0.008870524384270518,,-0.024841048548964073,0.06537480970026029,0.046690318761234945,-0.03142355067584187,-0.024275236434857385,0.04522461658976943,-0.05227800334484346,-0.03440892802904202,0.04333822504565699,0.11159354208574483,-0.01667463046197369,,,0.1386012712960549,0.004007296837711812,-0.07722686554075026
GNAS,-0.009362345314592103,-0.008777634298985303,-0.006680561787983296,6.581139268718855e-05,0.026998037720823813,0.0004307877456735702,0.09402691366931848,0.014331902610636738,-0.02804501275501831,-0.028187358329732643,-0.051232548766936864,0.13886906912732658,-0.12482512238763395,-0.062301481545944205,-0.03273123524110923,-0.014716894197642117,0.06482315591931045,-0.022473258892911657,0.022540006672970486,-0.018225753452464626,0.07829040212258924
BMP8B,-0.014237372845529766,0.03964105835417109,0.01793986420486163,-0.009437525981350508,-0.012624779518743932,-0.029028503576394086,0.029817313572300337,-0.01817995640539982,-0.0017251534262877624,-0.01464422256811,-0.020104132983855796,-0.05212092567542541,-0.030489653344054703,-0.008384193327681064,0.10749362144784168,0.07289678020517154,-0.013628845879396704,0.018006806779412476,-0.010125954421987333,0.08010307790850528,0.04581521076026394
LIPH,,-0.034250297538595834,-0.024565924466648806,,0.08487663444005736,-0.00724853539498972,,,,-0.014051175226493066,,,,,-0.015490605836527106,-0.019927532972673422,,0.004463163632012772,0.03030401496600786,0.020412546920833056,
CCL28,,0.06661043587274616,0.04761937923688022,,,,,0.004179815337027906,,0.02890817562812025,0.03826531503274547,-0.0032640755202172373,-0.01306815423431959,,,,-0.002878681253242666,,0.048324401166013754,-0.009445486691860213,
PTPN11,-0.037138588406520595,0.03002570661548002,-0.036095983545478,0.02650149218652593,0.043665834626756536,-0.03369803979478755,0.0007607486096183494,-0.03629001899698074,-0.0014096241702333486,0.0019817343776833583,-0.00012475931546026365,0.024598444605320773,-0.032009750199861624,-0.03693812000439715,-0.02742076231348776,-0.000108325975536553,-0.03153425452159974,-0.0009728100744429205,-0.02126570906896982,-0.049979283020751435,-0.001329517503427894
ADAM12,-0.03994226420891038,0.04941204404580342,0.043714622980106844,0.007382363131560875,0.03112842956311788,-0.030243127422588566,0.09064554567595003,0.014446318932213261,0.028841104642885876,-0.05556143394877256,-0.03425491219346591,-0.023126503259415024,-0.06042148847437831,-0.06836800829995979,0.04529732649020326,0.0427154909191088,0.13656964372685904,-0.010438752560624293,0.00911472336556168,0.06642263098131357,
EPO,,-0.06907209814551546,0.011978354710104904,,,0.07589165719760944,-0.023067907310466835,,,-0.01470100995837188,,,-0.01647848716962679,-0.030657633023106902,0.12856974662249168,-0.0320334293303205,,-0.026573788876212607,-0.010100365244948105,,
EDN3,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0
CCL22,,,,-0.04991362984662137,,,,,,0.06854195121178287,,,,,0.01952368902088028,-0.02159013335417324,0.010477525815552457,-0.006832233276265313,0.06826084234018016,,
CCL2,0.014319126025131386,0.006341511543381641,0.09405815382738633,0.018341696953583023,0.043477167665879564,-0.05556809439589152,-0.05274163927919022,0.03534115944759415,0.021674919105848962,0.013075935319107532,0.028034979411746427,-0.1108175574427673,-0.08249304267718877,0.02397586697578776,0.06466282782235028,-0.00999188500623417,-0.08289459064999107,-0.05291903034350557,-0.08125997571872598,-0.04865973341285772,-0.17153580521461936
DSCAM,0.02485262345662997,0.055948917711650815,-0.0020546301793318454,-0.032505473094583105,0.02913859619450683,-0.005592323726354034,0.0003504412086488966,0.018494789264066138,0.03637881284773766,-0.014093216844606888,-0.026380228447799286,0.04962232901311832,-0.05159694428537638,0.000909817651673791,0.09485200610895518,0.03180344599778407,0.0024280014976583134,-0.03357274457080765,0.05948523257166366,0.01350452137829928,-0.0869758659718765
GPHA2,,,0.010601787575138367,,,,,,,,,,,,,,,,,,
ANG,0.012627044503350858,-0.022165857197282014,-0.004597286923074073,0.050614818974506565,0.04911293789431745,-0.0029161792626878594,-0.033586608513597085,0.035573414442269254,0.05286819991328456,0.0010235555021172646,0.031703689991500174,-0.03510207875142703,-0.07814590543501972,-0.02294875992596078,0.0899357160702958,0.06564164125409626,0.04667390105784896,0.0019844277111528297,0.017609453428101086,-0.062293001481655806,
FBLN2,0.002622671940674873,-0.001024413951979028,0.10160477516249394,0.064270791194149,-0.028027403138637896,-0.03720261171229328,0.22972407833768152,0.030930073442043737,0.014573024570455013,0.08085039121484609,0.08531367871259911,0.05424940495034732,0.08031700362875889,0.21502332083280676,0.18615591714125437,0.1452527669446626,0.08532766216215124,0.08978964281506814,0.1245963997845313,0.22281092608590014,-0.04302541665931842
VTN,,-0.03240733068240839,0.02222058473134012,,-0.0026936942394074196,-0.005746573622796256,0.05416135862331331,-0.016826503565420047,-0.02544493266493829,-0.001617920433515443,-0.01211512941184196,,-0.013692630726296279,,0.010078459700144596,-0.05155649652981371,,0.027454882346911437,0.05104348306649804,-0.048619958578878096,
VEGFA,0.05026217349309905,-0.07059087699450185,-0.05658610546252099,-0.0008081974723387662,0.037125070468988976,0.01252062055432592,-0.13372538483069057,0.04665255285657594,0.05705025008746258,-0.04661217417927891,0.021157290771748584,-0.03081943722833188,-0.1410397952249188,-0.06959373186808591,-0.013631329437669688,0.032897255248792646,0.06630217726259933,-0.0027185859877811246,-0.06894316427039704,-0.034863787552118206,-0.011502562595916716
F10,,,,-0.01951233041223284,,,0.06304652118923713,-0.0292609074176144,-0.03481502115471355,-0.0161193396796682,0.05485801345909645,0.1006604244709181,,,,-0.022049725130610067,-0.011486749845495995,0.12709782794462343,0.07945160940466932,0.02785451728488995,
SERPINA1,0.027950429255405536,0.03212436446702944,0.033534277238856686,-0.004431503381218762,0.02392760525335531,0.05073758914163424,0.013849396339646339,-0.030036139676420902,0.028263992037320752,0.038660807730744616,0.058429551371400254,-0.17169814963735164,-0.06329621164379973,0.1477816435088478,-0.018909160704353535,0.01362525107876449,0.009504342554653383,0.03448073777201548,-0.028650540561419295,0.03443904483792375,0.012021140134123372
VWF,0.026606600830739277,0.03515435241611446,0.10495939372878527,0.0773426380730094,0.019283193353563807,-0.011162455089967466,0.11036731402942704,0.03689736995509563,0.08586832046577188,0.02228120169357724,0.09416125606941161,-0.0270935950758784,0.089373885552106,0.08459790404226465,0.0754184782556079,0.07667555270300898,0.12065393678328841,0.0990696872568091,0.04899764907474656,0.1374632660816831,0.0863541075111164
GDNF,,,-0.03847201718965528,,0.022492271414326748,0.026533377430931242,,-0.026191105220420233,,,,,-0.01647848588633506,0.0799487185149747,0.01029148917979385,-0.0017620248015526485,,0.012663753628006355,,,0.10495630039950153
VASP,0.026347220281880367,-0.011066430022707732,0.039767333760598086,0.03514296799802943,0.07341356198760905,-0.008815547932685413,-0.0086405436693568,-0.04639657032293767,-0.01064330099197033,0.002904338230599611,-0.005538834400553558,-0.08766283958071441,-0.05483706956719771,-0.021166485979684894,0.07060999255490917,0.0636007908718479,0.06743471114657769,0.04327260335489614,0.03649419880779911,0.023370983384661172,0.05891886153051333
