,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.03458008590263952,,,,,,,,,,-0.020719496888308847,,,-0.027439727073019598,,
BMP1,-0.03859227489757709,-0.010953086765582442,0.015467611156480425,0.003577023869218695,0.0175764353633811,0.03356913792748698,-0.041097828599552806,0.11462910364844764,0.11098900342728732,0.05494994688932697,-0.031031221628315345,0.05209952977683691,0.06694937372888571,0.036040090445402635,0.0584507388169908,0.05813347065985141,-0.051545176074845524,0.01571454016424284,0.014612437253877873,0.06780923032335406,0.015400361897238422,0.08436206017165478,-0.007770285979436179,0.04183017335269492
NDP,0.0558461295557303,0.07566327912857805,0.03612076764699551,0.01881358037517076,0.07415151256073457,-0.018036260749882814,0.019191623359170497,-0.0037689612602090825,0.028112223416166822,0.015296626191111934,0.0122030815047265,-0.00461247120899086,0.03592271189435263,0.09912406931136732,0.051021987455657954,-0.040138125186651226,0.06957783567577029,0.03559675118075118,0.056014287740160276,-0.017546692292192276,0.010912206743833919,0.018152307227792368,0.0043296934483665955,0.05806650001489389
TNFSF18,0.08622724918032436,-0.030822769145227996,-0.03130579413676925,0.03203334936819259,,,,-0.022072199693348483,0.07634195824859473,-0.002845583024885844,,,,,-0.02937063557111497,,,,-0.021367651420315877,,-0.03264745714290944,0.09527385945177083,-0.012123976953242348,
IL36G,,,,,,,,,,,,,0.03776014026967567,,,,,,,,,,,
RTN4,-0.06703697684911215,-0.10338299733938307,0.09532389370574858,-0.03409463979688723,0.017539067542204113,-0.012989380797725058,-0.022685917753310095,-0.06482946013857988,-0.15514620671709406,-0.027160848339117537,-0.025947216411061198,0.0218259578378521,0.004893390774086422,-0.1011064152826076,0.056629289423544615,-0.00729021316779558,-0.03635193183386445,-0.0004902892338458387,-0.07084960303754129,0.03245158460360812,-0.01589530879403019,-0.06096565780621108,-0.10002717225979887,0.05538531571839427
HEBP1,0.06418203574495648,0.05562146327368644,0.046312705861666394,-0.008308875616723516,-0.013026562150472452,-0.015940467150375108,-0.012448015154073778,0.017277699708238125,0.07328833485504423,0.024263854859938053,0.08388007654388815,0.0033083922878915893,0.010442552190414105,0.1208430805387616,-0.006987465760959517,-0.025350825561844755,0.04910382677847968,0.0053949360685738605,0.035491534308360106,0.01814430435113746,0.030505609760189983,0.04595785364418028,0.001501446614363812,0.048482504484373336
WNT7B,-0.02178436876532556,-0.005699093225606601,-0.060439691126009915,0.04978907820841361,0.004918839802877497,-0.003322770092663581,0.0015539039694897516,0.0015245927809166809,0.05878472063624875,0.00031198135126051424,,-0.015259876613582484,0.03118007455346155,-0.038508455888086365,,0.029219081094671556,-0.01783687256677847,0.03362828911238766,-0.022494480437238364,0.09824308635771646,-0.03264742328994885,0.04682847673732866,0.07103467371252424,-0.0438123348852244
PTMA,-0.02614763723835699,-0.08563623840597896,-0.016225933073891106,0.011507642908662968,0.044483208485837734,0.0009846010667713108,-0.04972095994529086,0.12677934267285776,-0.06452592496178441,-0.04791083875977652,0.07390543545655734,0.023793747769540796,0.03148718344785902,-0.05103572537972011,0.006173034582696543,-0.05248428563750936,0.05429711022806392,0.02025573443395381,-0.06167101323032513,0.041832133043157735,0.06054252346488417,0.06386856571520189,0.0011987882637171426,-0.03859071283196378
FASLG,0.04143122764494791,,,,,,,,,,,,,,,,,,,,,-0.023798465929231735,,
CEACAM1,0.0011715383929414465,,-0.0039111413354094675,0.03079546644548161,,0.01957821153285104,-0.03764294868157499,,0.06414630143053189,-0.028408463521912,,,,-0.05416864948362326,-0.031049322714847512,0.10633223062238058,-0.022267311972879192,0.1176864721425901,0.0012607224957441418,-0.015867632708469737,,-0.008222529418396712,,
PDAP1,0.04087644411857707,0.05508188676570702,0.01919496947566866,0.02342732076187818,0.06364535109284987,0.04198723536607049,0.010259846875444262,0.027181013159373203,0.13884159606404617,-0.04507020658285392,0.020902579968446768,-0.010711043872349515,-0.005175940060754713,0.020586627463028993,-0.03546089551048119,0.011410337376959795,0.011702762740784065,0.04195510750308931,-0.028229044145214207,-0.015496697646224371,-0.047386482178115585,-0.03881903675616507,0.027379141649925106,-0.010545638607093599
QDPR,-0.024725200464764664,0.026581650954705476,0.047768359366154305,0.016775531171407322,0.0536113551191306,0.026885259477185973,0.02997113017986401,-0.043496265847383926,-0.1593271990859974,-0.06686940498337741,0.045269511778589434,0.05053413978108294,-0.08074933267886429,-0.018244390659530076,-0.007381813733194055,-0.12493617639710779,0.023722440026693412,-0.035910948398460964,-0.05820081043455903,-0.04134887970006358,0.06272799070222,0.033285093434582386,-0.035566209852001554,-0.015211377169076942
POMC,-0.0008536973988872254,0.0018125548047081136,0.03783099494496504,-0.01317623073885967,,-0.035845363952290564,-0.035308796005809974,0.06677171950346106,-0.01276652869506745,-0.007434919557778555,0.028000745165049842,-0.0012352546702727905,0.06860220438556414,-0.059203226162899185,-0.02223987676477446,-0.045243103920713276,-0.04328361291632402,0.04855913039657473,-0.03291103955373706,0.12865679236048777,,0.017509342853701527,-0.07257205072555287,-0.043667966689465064
CCL18,,-0.010519114196325665,0.005028343447595138,,,,,,,,0.0037872794712022683,0.03295569002378426,,-0.04644678500218369,,0.05501620652757708,-0.017904927560585173,-0.004048625694387555,,0.05108390635105953,,,,
CCL17,,,,,,-0.018871706037774216,,,,0.028775186012452592,,,-0.020790864490207894,,,,-0.015797580076562998,-0.033912118063422945,-0.027317459785101722,,,-0.021570636330224473,,
VEGFD,,0.0036371766729842952,0.027163538888961305,0.010685319045234884,,-0.010126657047225915,-0.03601464202409458,,-0.018068882125359915,0.022509441433428937,-0.03244697704430757,0.021065759625338045,-0.022282213436603197,-0.05232749519003643,0.03787431385577067,,,-0.023491959301362646,-0.028811488557928214,,,,,
TNFSF13,,,-0.007353885989327997,,,0.05749293649169582,,-0.02140542918195094,,,,,,,,,0.11431143568982263,-0.0019955223602190404,0.11097073660431185,-0.017818288042638953,,0.07143731759188862,0.01842829201252004,
WNT5A,-0.0326472486082112,-0.030131828171929168,0.028478030225071557,0.05244387358852467,0.08478963417703009,-0.006065958694091905,-0.00981444775495988,0.14604032929092664,0.11037294307638292,0.03936129892209184,-0.008352869113383822,-0.01712413250812796,0.05537228859074478,-0.03854566381041562,-0.08121275665639528,0.010083782494917476,-0.024799867959394154,0.04394638029949494,0.056944264647221285,0.035296397684722536,-0.037131819137315086,0.019854521800242927,0.03700168147049765,-0.009241936405510668
CXCL8,,-0.02320841347189742,0.00035661245269035414,-0.033246408334813946,-0.050294574290264085,0.006461881020470816,0.012334553739739948,-0.030447834673263348,0.023738573353389098,-0.033329584435182975,0.10952537991267604,0.013147711138806816,-0.03290392757596363,-0.06632172259092046,-0.019675544633979067,0.061489847644734134,-0.10330250731715385,-0.0279230377804159,-0.013493847937952927,0.0006472704485428755,-0.07886646690841041,-0.05054475387108842,0.004417836829278005,-0.030892345718273893
GRN,-0.085697920767353,0.014108943364642124,-0.00877125467632486,-0.03872420454136661,-0.006646090389531186,-0.05669866040762753,0.00740056850443466,0.0531165533304792,0.0783278240432025,0.0596218634283442,0.028744840550168196,0.007931178739489592,0.028880483916974807,-0.10114792237646979,0.08828573040756695,-0.04180883325304603,0.00038723614832591405,-0.018830091757054936,0.046909684622276154,-0.00876955258488166,0.02628099591764355,-0.0029826224524977674,-0.03381589407863719,0.036377360599215564
MIA,0.152691487675526,0.004430957251560645,-0.021272092987950086,-0.03157721294198985,-0.019459597637182417,-0.01739686953511093,0.004777513215411189,0.06581378673828464,0.10255905198879174,-0.005661930674472908,,-0.032045089729630646,-0.019549508282629323,0.025846792685996347,0.06664022953794292,-0.0871955892068365,0.10826525346343227,0.09155975609244307,0.09734466808369208,0.05525718960846178,,0.01809928976890454,0.04558039044806533,
COL4A4,-0.025228960573602514,0.01810119751482784,0.04821330452304088,-0.02761032805884054,0.04218535057376485,-0.03051076729063186,0.0065092731713181145,-0.020366320165863483,-0.026398728565392892,0.09863017868764726,,,-0.018266333308833888,,0.005263922916181468,0.04586131071105851,-0.009692117175278717,0.017879209450709085,0.010154230628611696,-0.020369080325616108,,0.01413189827747051,-0.02312052511206576,
