,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916T1,ZH916bulk
CCL5,0.07407210593392664,0.0009159078078240112,0.07855905069728983,-0.020105347065541304,0.023216717682821974,0.042710485103121205,0.020247512471004127,0.017688818051010288,0.15878869490742778,0.08484273970129837,0.009989629006753388
PSPN,-0.025019922614387916,-0.02739416995291248,0.010115940917884956,0.03609268408627832,0.017731247067061046,-0.030163543993964405,-0.038469853150545824,-0.0716339140514206,0.08844737349747146,0.010851450036499219,0.008773795896103827
PENK,0.05339996129416195,-0.022504566105171177,0.24190998501790287,0.07646333215187208,0.10409488606755228,0.056122975526357775,0.05704357498464721,0.044930788054394974,0.05050771899613057,-0.023551816850145083,0.013440021915334508
EGF,-0.01561625143372983,0.003711433269802326,-0.028814061977044614,0.009580039036960775,0.052101777550592566,-0.028978321499133205,0.005012234066475648,-0.00048211812396950574,-0.027984512363256955,0.022475261180405513,-0.03338784476096879
SERPINC1,,,,,,0.03675910094035817,,,,,
UTS2B,-0.021753897480362307,-0.014471883828009652,-0.015506867075338274,-0.0068817869040225434,,0.04355968161369892,-0.030864652583309518,,,-0.025094411534775287,
F10,,-0.01735477471809023,0.06400107512359512,-0.04659086445235512,-0.01869466772042333,-0.01818428034542471,-0.037176246340298494,-0.03502263610440735,,0.11754950007817995,-0.034372778338054244
FN1,0.05062188111818898,-0.03773581642914864,-0.0803714599788745,-0.06404489994855714,-0.02651312285624047,-0.04516811951231089,-0.007325690939743487,-0.07463553820949728,-0.08036986879708449,0.10508344973286804,-0.06821878359884362
FGF2,-0.009217868833643277,-0.0023277448981618653,-0.07321533827953468,-0.06556393171007159,-0.027338764411372948,0.0023092547636837115,-0.027774369745161155,0.060466458896363595,-0.038864996055800384,-0.01589250910559931,-0.0093763073511197
GDF9,-0.052015403872939306,0.023619945076224256,-0.04657414283507582,-0.0027723729718717866,-0.042921198206075345,0.013111750524443242,0.029435180676136468,,-0.02920300888802604,-0.029912294415393226,-0.046499372534761885
CSF1,-0.0347440529688237,0.06036215748688177,-0.06423709376294912,-0.022098509030263166,-0.0021240258819052935,0.0010619164530907158,0.031752030928613985,-0.08469390244424184,-0.0698338707969977,0.062341055091809656,-0.09864466695653067
GZMB,0.1670228011081405,-0.012203962492385407,-0.030983538709046844,-0.0140018543013478,,-0.04128405235546384,0.0022762310706100236,0.0010587803764301005,,0.03165388523502421,0.03363696725195306
WNT11,-0.024576595968435658,,,,-0.01254286917986113,,0.06856413955320219,,,0.0884470322277258,-0.010786866134486964
GDNF,-0.021306952989470128,,,-0.00815256060577447,,,,,-0.01823409700430839,,
FASLG,,,,,,,,,,-0.018791443249961782,
SHBG,-0.022209869918434468,-0.020187696939659074,-0.016066506837714538,-0.03794425395031277,-0.012031320457740783,-0.03339276256518182,0.04452843802488007,0.10094016696035467,0.10192754017493964,0.10906516280022943,-0.0018434522355043027
EFNA5,0.05096229473513672,-0.023588709856990703,0.05802811254525414,0.04183671088522408,0.03668160351311835,0.0895165057226426,-0.00753241780383677,0.15966475617274262,0.08860346951161908,0.03370082696260605,0.06958515281482891
THBS1,-0.006607857240527525,-0.024910437286732867,-0.05527738141242073,-0.026077572979362897,0.0031174987114675496,0.04049293377408685,0.0004055460296672753,-0.04894605241644336,0.050493278893938245,0.021551103535467193,-0.06959946771789753
PODXL,0.003109527356694853,-0.02062889135610583,-0.10572185901189268,-0.07024542140230276,-0.009598949441540817,-0.047314761858000626,0.009999207022706357,0.09653891488535363,0.013877573888314454,0.1098463057448435,0.003947499525635711
C5,0.011175267635352615,-0.03526345346429454,-0.03413326608667106,-0.033504240100328965,-0.006527237023967424,0.021761436209354012,-0.006988983877432296,0.023717292162801665,-0.0304876014192628,0.06172595470080856,-0.015787067565150942
DLK1,,,0.07330965938080089,-0.007915457548502043,,0.04450853402235727,,,,,0.06774120671747293
CXCL5,-0.008049648028102901,-0.01675471359480899,0.03252310583924526,-0.030035190331512324,-0.013972917375584155,0.09194276977573776,0.01197241104106178,0.011198319498295195,,0.04991942975567734,-0.019878565377143997
BCAN,0.05122903601363818,-0.002698586711656127,-0.011551434462206757,-0.08326088849703585,-0.0921158554983452,0.12727393585658794,0.03462203092773423,0.09814556979985907,-0.1433296443851989,-0.0013619203509407994,0.06087604853767743
RELN,-0.02564172292200684,-0.017376383328877535,0.04151754330958987,0.002036338797636095,0.07697019709000079,-0.040128394010497004,-0.023455568507889615,0.02581081992821958,0.059277196859143295,,-0.0307929280960779
COL4A3,0.0070189303008001535,-0.005721125188245501,-0.040421857873365837,,,0.054477420266487615,0.008255770362827796,,-0.020213840052206198,0.030247184896433618,0.00020306432489569645
GNB3,0.0024235930702527233,-0.02881732700162838,0.02379832988269425,-0.025548232159361018,0.01002468306688835,-0.0047397020239439,0.03268734055361031,-0.0407862979137312,-0.028167555451004526,0.03634575581890794,-0.036327636736289026
PYY,,,,,,-0.022334265985667845,,,0.008120220634022452,-0.03283028418587487,-0.02503808747189767
MSTN,0.005354283417337232,0.014756792233519318,-0.05323357261589868,-0.049342059074398405,-0.050724704669245106,-0.03548027773402995,0.013238287826741309,,-0.05214239885814642,-0.04598638500954825,-0.036238568866420066
COL18A1,0.08427524279968565,-0.008454471404567883,0.04946581873101197,-0.06572705970679849,-0.021673771578340644,0.026575507772043126,-0.04617936169750491,-0.07976572124864954,0.020106610567939744,0.11911498804143553,0.0519925611924472
FABP5,-0.028371843557365644,0.023315021397482105,-0.026216707429332117,-0.09420045106741817,-0.04233299377662761,0.02440288175677784,0.056040754308645475,-0.08065896550164485,-0.17253649873492816,-0.053373038221665295,-0.12397188721429107
TGFB3,0.016774490916717226,-0.03877876101054867,0.010428781669184602,0.012776050977619184,-0.029417024746842598,-0.03670324243270922,0.06844247099842145,-0.014572326789345485,-0.06954167356937034,0.09191383015109308,-0.021177091616357814
BSG,0.01825636562537751,0.028257844674740018,0.038207990678132284,-0.02683272962497597,0.0707801757092487,-0.06958742792252905,-0.003972636263648374,0.0792168265778818,-0.1191526795297159,0.04005968379662473,-0.07462699782878962
TDGF1,,,,-0.03623074215245718,,0.04330402664056043,-0.01887313737536196,-0.05472332578383461,,,
BMP8A,,,,,,,,,,0.03116026374506337,
S100A10,-0.054568340660026964,0.060945425169491606,-0.11612744779716759,-0.06651373478073759,-0.026438413970716744,-0.08266112936635087,-0.10075728789579098,-0.1618700459603149,-0.1531154950773086,-0.052991369382469226,-0.12276578053100083
PLAT,0.035499628581095656,-0.013712920151709877,-0.014947085107429285,-0.06931765757188803,-0.06009451522612429,-0.05973320859358263,-0.006055858289191066,-0.04238996886686232,-0.051896734279784223,0.10872828714657048,-0.017301275919959568
SFTPD,0.012437058818111139,-0.004141304679277356,-0.01587744615043922,0.008744784896157959,,0.16323905758911347,0.02957164838651256,,-0.025996343197914055,0.016623347522656762,0.031010068935094497
EPO,-0.027315029547444025,,-0.018908081456550378,,,-0.016584257901153514,,,-0.018234098424321492,-0.019069629979207393,
FGF7,,-0.021373543101943476,0.005456577135502666,0.02134358260491384,-0.007221764697768352,-0.05526197115963287,0.05326056241608338,0.009434275551987937,-0.06380492640273945,-0.025235707874743427,0.05023762541068882
CGN,0.11583077063008326,-0.0008135325554021225,-0.03250413756145335,0.007015892703053738,-0.03378630135523278,-0.040830075087900215,-0.015304166885165968,0.02406317863643626,-0.04565236096197144,0.050070026711868394,0.047061687688683566
FGF13,0.0030401174437265106,-0.05400126260701361,0.10056565152586593,0.0926966720972371,0.09157995387067876,0.05184233501489742,0.05217565966558833,0.07277327416639338,0.18220199599348327,0.033503160159775544,-0.0218340891803679
CXCL13,,0.011862117992113622,0.04218664760085669,,,,,,,,-0.03649830080293116
ACTR2,0.08173388635080255,0.019091335679378017,-0.056875116311495506,0.02752864258428358,0.026937220139543888,-0.07156893930600691,-0.0626428828831653,0.005068080264896161,-0.011417530905137474,0.07102075294345088,0.04616054261797263
SLIT2,-0.05643538577878126,-0.03135860792222199,0.07592915604700357,0.021832511834277184,0.006320197478443136,0.023205784439294014,-0.034530286374728554,0.10192844050391443,0.15094378079237272,-0.023927100420001134,-0.04899100222198393
LAMA5,-0.009794493123509442,-0.04296359841090565,-0.06663232181025591,0.004262175810883321,-0.040409735510910615,-0.07716448931964578,0.029333219702529452,-0.01639998697649671,-0.12683970285147925,0.017444184884748137,-0.08170304184845051
TIMP1,0.025044992123526028,0.008694292708739726,-0.122373523408603,-0.002832575363346001,-0.0032197175595894993,-0.11147998096597252,-0.032435981706676324,-0.17169524612048503,-0.07882359206803935,0.136359922292694,-0.06768250912845955
PLTP,-0.03349225099633141,0.04238251172522669,-0.08089219916988066,-0.06031414111177315,-0.035800578329898455,0.05093954914647207,-0.07888079177101667,-0.16695565464729267,-0.024574919850080257,0.031066310219754537,-0.004053851103587291
TNFSF15,,,-0.017620863240546163,-0.017369489377379366,,,,,,0.12314980007788967,-0.049799727870958946
PRND,-0.0031973798309847157,,,,-0.014123432423160737,,,,,-0.02444416376831463,
NPW,,,0.06393659640635119,-0.024589230522845038,,-0.022334266895189317,,,0.0015145423346649123,-0.03939354805474716,0.02383520424317153
SHANK1,-0.02457659439064858,-0.013221175629626884,,0.07786959484062277,0.058411888807793376,0.00027214533737644325,-0.009681826894282097,0.05092599889781402,0.14527355309833614,-0.021151165459101607,-0.03172798277057095
PTHLH,-0.01725613920694147,0.06059455581238981,0.0804222771675754,0.037570929067701216,0.020398088280437144,-0.0020886700975882373,0.012949900784092732,0.10068504078902853,0.026286038411883112,-0.0005110879746554807,-0.049799585214814555
SYK,0.011377542309438705,-0.0164821065220948,0.021595609424237112,0.026869457074236887,0.010604397439202643,0.0005436878742106362,0.01769157145342468,-0.007481390341973568,-0.04433445111120293,0.015732218231577336,0.008482401077782253
CD160,,-0.013859854705569205,,,,,,,,,
FARP2,-0.008614191656686759,0.028299078060997164,-0.046227077272635975,-0.06522487646787717,-0.05585853961110953,-0.017305845912468403,-0.0008214606100792988,-0.02506165395707604,-0.02991496347481241,0.002567157245779939,-0.029252142373500885
P4HB,-0.011032784597235282,-0.02486968174126862,-0.14405509895351237,-0.0974321199800115,-0.03948329795437704,-0.04652112526818629,0.05264302034962522,-0.09178571253192187,-0.09965120738097645,0.10009849425561015,-0.052437331814122426
TAC3,0.03421815545811424,-0.042484429969646235,0.17041940113047102,0.07539189002569764,0.09338591274963037,0.018649164086961326,0.0830128157137164,0.11537487675805232,0.060229243964712124,-0.026989068739867027,-0.011081150639457183
C1QA,0.04342309817518064,-0.03060119291607474,0.020645916185669418,-0.02963598977189236,-0.040762458939992925,0.031935988848740375,-0.08516689791414,-0.18764227601957897,-0.07311249964888011,0.03700528718478976,0.014517289356229918
EDN3,0.02156399763513489,0.03198975675225088,0.056270417552663966,-0.04232240702267724,-0.0006330286094390129,0.04992807693545381,-0.027669661552304665,0.051739444420894884,0.03536329951759023,0.028573925400461234,-0.04163139520199485
AANAT,-0.02877334213188215,,-0.015877451608769282,,-0.011314003103510563,-0.021037067746762773,0.023209015236394664,-0.008472528508441608,-0.022344262227947748,-0.019882123532726215,0.04421642028496911
GDF15,-0.06580778255851374,-0.020949150794268304,-0.01683101791501329,-0.001630691865517461,-0.019467670642799088,-0.045061412210684916,,-0.02777017747619305,-0.06953196476684005,0.016960937173380243,-0.03155356724258292
LRPAP1,0.03753043403233498,0.014723330200179966,0.04658275413186024,0.06711572050165014,-0.05172589068718049,-0.004440587877026315,0.05876826487739875,0.10465788678476907,-0.049310261102037324,-0.0242465447891806,0.022786883632808737
LAMA3,0.09126060163213459,0.05809795722547843,0.08957707394664373,-0.01987728423795186,0.08149609579599282,-0.00610009474642488,-0.02893229880449552,0.04992043273089841,-0.03613425681382923,0.04639729586459008,-0.014717614401936027
VCL,0.0148694169261166,0.07312770875062227,0.00011551407576619543,-0.05806077532786318,-0.0328047364348275,-0.0377661279078776,-0.06183230280029396,0.05871879458260716,-0.0012175241041936435,0.1105616079260876,-0.010760314445819813
COL5A2,0.04684917365288898,0.0003630211231828281,-0.08249168333504175,-0.0010732187889552504,-0.012025526187576928,-0.004410921753970782,-0.037994428824808905,-0.022311566948597712,-0.12233766293229946,0.1044320776767165,-0.02031364401520129
DKK1,0.003883359813891216,,-0.03355295427174433,0.022137218183978277,0.03867492761780511,0.05322147509982027,0.043857434174345164,-0.04607526728363464,,0.0712966626690229,-0.004330913227185154
COMP,,,,,,,,,,-0.029094183277404016,
POMC,-0.045908942255621976,-0.02349191585011957,0.10069306207022724,0.0029877702258435967,0.05082956053491122,-0.00874104746569333,-0.03906514441191756,-0.02463886563585856,-0.039066748267215214,0.02469371352184558,0.051325214138365785
CD34,0.0625599402652278,0.002762138185541364,0.04198758837726052,0.0442189772208595,-0.05084028171429624,0.026513356695539475,0.0810513906131811,0.026699647645190002,0.08191796016314343,0.09338772177235401,-0.038298159004362974
SPON2,0.03498235228318247,0.06552926283815165,-0.010010746491849992,-0.0017602104081211644,0.0259272204457775,0.01674164910199786,-0.03378799437043429,0.0018317786541652225,0.019540013873388627,0.10054628828232633,0.011519968950128167
THPO,-0.0130804616832144,,,-0.001705947284607201,0.11150977292817249,-0.004814889184164554,-0.015605709763133588,-0.010162732768203704,-0.015151440832237972,-0.028526098064443495,-0.037521841537982666
SFRP1,0.048811688918625876,-0.019877486389721526,0.16293760558265966,-0.0048508676411523005,0.008312270001757794,0.029688180978023507,0.029612026892140212,-0.0187477247231113,-0.031391351982386254,0.04079964950330575,-0.017733778192527336
ARPC5,0.02890449403657722,0.011386180613864132,-0.09954314536341473,-0.015173566606592241,-0.00916327487880097,-0.031932270198108785,0.041327383578558904,-0.151090736752715,-0.09349751013898401,0.049505204204020686,-0.08357823576032908
VEGFB,0.00699457193591752,-0.055583155281838034,-0.0590093674711104,-0.04348785542815066,-0.05726720503705143,-0.0468635786891618,-0.01515365913963459,-0.09607237364629258,-0.11976389425316081,-0.03261952844415625,-0.055307425832661086
GDF6,-0.02421457586341614,,,-0.009811359349286132,-0.014997048781361115,,,,,,
LAMA4,0.06299305874421675,-0.030721245752066587,-0.08619720170079315,-0.016109516091150765,-0.05965027595639735,0.05517036285211981,-0.04366608321980358,-0.05262932645472843,0.005947341946217129,0.04613627034683096,0.022794833010088913
PLG,,,,,,,,,-0.09689937266019212,,
NPPC,-0.055555114134527704,,0.0009485750708192776,-0.001886075141594595,0.03711442672707989,-0.003329537327906987,-0.017580458521093367,-0.023134481587904623,-0.09140045782344074,,-0.0063965831394607155
HAS2,-0.027814433113884467,-0.026339358965700166,-0.06540760424356162,-0.07720234597615017,-0.02289444524857752,-0.023758246053934555,-0.05961557784243783,-0.07598038814759069,-0.034218388940705856,0.01780903063575106,-0.021018655593215033
JAM3,-0.040158919440349154,-0.010030079964869848,0.03279851002572973,-0.04869487486169052,-0.06655249316782091,-0.0270772430316922,0.030448075927525055,-0.10908019251773368,-0.09653939303253986,0.07018064083200208,0.04903543356493778
MEPE,-0.04591596516088941,,0.1378953864887222,0.11681894544577344,-0.020263352469843857,0.018836776949184713,0.0030738770625334485,0.1051147450922775,0.16552031089592853,0.037130960879855776,0.014912161715207053
ALB,0.0022235333840829375,0.1046790010769283,-0.013324473828076848,-0.02256172536623657,-0.015960442835834292,-0.022334265413968695,-0.015754438333079976,-0.06966462201438361,-0.03278011592500354,-0.029094184064332302,-0.03544941232414086
SAA1,0.011967988887312774,,-0.06829239311068294,,0.06775979802998196,0.05348323603940384,-0.01545563294560211,-0.1034803822932557,,-0.009114128833426884,0.0022131696637823013
SFRP2,0.01333074889272584,,,-0.011083918218158824,-0.011855471526170612,-0.026331129559266978,-0.0002650936541093576,-0.07173548767109432,0.022630531660354617,0.03289658344904541,0.014258694843307624
CHAD,,,-0.021959608524485287,0.0477182055068063,,,-0.014996909420769868,,,,
CXCL8,-0.04854187092750739,-0.017731183229005687,-0.0467408865598173,0.023066482534413395,-0.017177093746304894,-0.026465014913118215,-0.01227987754017036,-0.09670936626618758,-0.04681992180211546,0.04305407396587205,-0.06094841551121708
VASP,0.03663337965115882,-0.010944500506891202,-0.0601600263999198,-0.03448200512962258,-0.017017044256054915,0.00041677118431113707,-0.013194456011579144,-0.10764215603014102,0.0024583071212312606,0.07136478556411607,-0.05444344667455483
PDAP1,-0.016317112159732826,0.03625364574838264,0.0015181742653134075,-0.006909218277600404,-0.03666233581229003,-0.026248232769667285,0.00428338095946992,0.005718102810782956,-0.05208952260051488,-0.01172996818852887,0.027892558636266367
VCAM1,0.029639389595423567,0.008507101734390718,-0.004017926842001607,-0.04150659015203041,-0.03307670910130145,0.0376283401012667,-0.07770920916988242,-0.001341889351299052,-0.050344083015284403,0.010948606614748358,-0.056120538653554035
CALM3,0.055367914526034796,0.01116386742067833,0.17904630750560616,0.11211057119124289,0.08101932072598125,0.0514296345350446,0.1360586720722767,0.21172692347525052,0.1779116212699409,0.09392113701333474,0.10255965192521513
JAG1,0.05998432805919936,-0.014771790646985713,-0.04584446935781706,-0.025850397565412634,-0.07612564479944739,-0.015707117356557707,-0.041758254809477924,-0.0388052583083973,-0.1058807501488159,0.06970142411381243,-0.01876602889359102
CFH,0.04018512114877428,0.03626460754191979,0.06240056842247562,0.025613193853496228,-0.02600528952581566,0.007896893841937185,-0.004511889682322077,-0.051120128054647204,-0.01760789107825478,0.03447101174700312,-0.013874678497655718
VIP,-0.025584291734632884,-0.0022062978201004523,0.16074665543011246,0.07012630447919255,0.11101252136242247,-0.029027609804092514,0.07392946127377438,0.07956537033823143,0.046802410678273225,0.09859635170019397,-0.02620113735048503
IL7,-0.03944286889094458,0.005920587063391236,0.025396640636069896,,-0.01555425517955334,-0.021560293220408505,-0.034770100091246266,-0.030722978824016204,-0.018234098424321492,-0.0069605802323702394,0.06316165517329908
FGF8,,,,-0.015457133737911912,,,,,,,
