,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.04672808659117595,0.05192004642010493,-0.018706927239570514,-0.014932698931550848,-0.02379318376911573,0.03704931009851293,-0.026682224371645337,,,,,-0.056913912125367644,0.11891227618740045,0.07899194446582068,-0.01821210678364319,0.14430392168378714,0.0034265518300690668,-0.015151583052549874,-0.05752458065505133,,
PDAP1,0.035547416059648194,0.018356718783283554,-0.010264002386829228,-0.009344676181076225,-0.048926906241940675,0.10018433078815955,-0.005273684750436078,-0.026752892306842926,-0.10031519525939507,-0.01371580720951568,0.07527140614491241,-0.0030684130839710405,-0.012005062752752387,-0.00385101300614345,-0.0697206290653096,-0.04438371964572345,-0.039757932421666566,-0.04772800323615168,-0.00725783545621397,-0.05400078011988406,0.03159867319962973
QDPR,-0.1186671241573304,-0.031084266979856147,0.056364012701365235,0.02382856546526768,0.08933579098613195,-0.11576098760090645,-0.012047820648641986,-0.023433423957806766,0.10059804316644574,0.07275015084447031,-0.10036822390094466,-0.03880760178235609,0.06633295009056772,-0.13901746926629083,0.1000474468134033,0.04082600834942634,-0.08056191827984524,-0.06285323144341391,0.026839803969052632,-0.09461835745806843,-0.02212944204264571
POMC,-0.06063314991349712,0.0057109987271015995,-0.002553327612245621,-0.008722268427177757,0.03964141043346707,0.04413420111479146,-0.02597748414093895,0.03676304175970549,0.03145382150472584,-0.0022167847279417063,0.17320871562815565,0.050998060345525426,-0.010822513336389733,-0.017617591992675728,0.02181744625852114,0.0076490474739246365,-0.004705373553084108,0.019042503356053755,0.08275204031755672,0.10357889544758783,-0.07844186494339891
CCL18,,-0.03814950934293616,,,,,,,0.06300982799797393,,,0.19290699305125314,,-0.029834986433115402,0.005767796249712097,-0.005276173090246897,,0.013788814135528885,,,
CCL17,,,,0.07017494262544943,,,0.1257361915734924,-0.023251371869341095,,-0.01901275426152126,,,,,-0.012920608272248437,-0.025822634420921687,0.027183902176274366,,0.03830953334490363,,
VEGFD,,0.05468139024432749,-0.02679392011173071,0.009234156488500185,0.04222746231718542,0.14103031993997195,-0.02069631369261895,-0.01705516245489617,-0.02241635773068617,-0.02037655763051282,,-0.03400432543994625,0.03220420432001811,,,0.07341563974221661,0.010975650150160138,,,,
TNFSF13,,0.020183551177137497,,-0.01873310105027992,,,,,,,,,,,-0.006511800171542191,0.13349047651841484,0.007610206376664872,-0.02065503788368187,-0.021165315726061704,0.05094742311235312,
WNT5A,0.046092328373896804,0.04471982771363015,0.0014815256088202631,0.09142819976272008,-0.047947483568711924,0.07232070686279694,0.01891610742317708,0.0473826091125529,0.005595203724417227,0.026139840639146275,0.14565246556948683,0.07565564826205293,-0.002521398394190921,0.03671545996378332,0.001714520251717997,0.028693195335834403,0.06212344536381756,-0.0010814266638701257,0.10251936214821927,0.10704404680290043,-0.03580507192499009
CXCL8,,-0.06306021337596085,0.029048487691132382,0.06577297313394043,-0.10564240324720986,0.03683505455074015,-0.014836150764418205,-0.015882508861116987,0.016506685351068973,0.004648099806336979,,-0.073817251104964,-0.010430409516853105,0.05335274998074559,-0.0860747084530055,-0.054148160808875176,0.11358373971155453,-0.03472028858249185,0.04560551029844837,0.016685838185234874,-0.013147298554908407
GRN,-0.028105590520839375,0.1634399222259603,-0.00862740419546123,0.004722370380548487,0.018974419336539528,0.1203685078756402,0.037127555337877254,0.0421766698592415,0.015623878416636632,0.0774577844420773,-0.005351291120689665,0.11457168166734016,0.10486426561140925,0.12707419294193117,-0.016465457497126582,-0.005223983029314782,0.09918839632557985,0.054828494843158875,0.09050896967592732,0.07069514954233022,0.04327939147869509
MIA,0.06297952045612717,-0.0036492246875098997,-0.023828638772887843,0.02216056547196964,-0.030907634879219943,0.04256153222136513,-0.028079033600884887,-0.019396655508675465,,-0.027906629482909836,0.039184372616300346,-0.06032753908351023,0.12067001833977944,0.1132682156588292,0.09743844929732945,0.06335029499220053,0.07993051461882231,-0.07162157814089855,0.03131024336875033,0.07838221123097863,
COL4A4,-0.03303470328346917,-0.045817250765029696,-0.013982873165115463,0.07049112081508221,-0.0224826279535486,-0.01203179017578626,0.04065597842599506,-0.005813712978527795,,-0.027070465909215947,,,-0.04891644595010598,-0.03772074489057349,0.09865802419172347,-0.028641688394840933,-0.04117726481236522,0.04385182185573296,0.1431758089745047,0.029355336330608023,
TAC1,0.005307771884387951,0.006432098619464581,0.017870596700077145,0.001099197814850563,0.14826130311690228,-0.09844913236949426,-0.01048185874730302,-0.004056505501977629,-0.03677955988906291,0.08031678460307513,,,,,,,,0.10323276108633771,0.07344458332582021,-0.05781491376884791,-0.019354149981977823
RARRES2,0.06380664518758628,-0.06885715980967104,-0.011393243563755581,0.05478247344900086,-0.1428052519353414,0.13056888173522016,0.035253111676581454,-0.01962332352719366,0.010830010881286406,-0.037266905590380664,0.03709293566461666,0.07753312848787688,-0.049343423162421615,0.040989821293960685,-0.06479282240819044,-0.047676195640131605,0.031600553031453926,0.017938698012654544,-0.010405687871796868,-0.074606034734427,0.016077455704938164
FGF7,0.006204431942820934,,-0.030241893254449696,-0.008377436967236872,0.03981517544319599,0.11601663475209804,-7.40462915775763e-05,0.03439411789625078,0.02400649439980715,-0.014924929402830555,0.05242633471086182,-0.09385707662484603,0.009687021998902702,0.004899804882423237,-0.0015243257686680582,0.04528432599758261,-0.04525574343222501,0.022267797260144436,0.05458301202477315,0.019123816697123694,-0.10248315113696406
EFNA2,,,,,,,,,,,,,,,,-0.017001467644209033,,,,,
HBEGF,0.07838655208852816,0.1450724471161022,0.04651614651868467,0.0015176650804667835,-0.06428501142433414,0.050199327155946535,-0.004623626589903199,0.04395326748234557,0.040772211097836825,0.06101353873588083,0.06193366763534537,-0.028229548303554935,0.03641882612708224,0.11370428401402655,0.03441657003827005,0.0010530110523652725,0.017567685937215118,-0.04440953129033864,0.0220539585702498,0.10765778707337025,0.007448760455078265
CSF3,,,,-0.03237017616974349,-0.04617925287505661,-0.02856256002066322,,,,,,,,,-0.04281718997265402,-0.019626139421809196,,-0.041257535103929814,-0.0394543440962176,-0.0028480960174268087,
PI3,,-0.0066220902857390095,,-0.04402195163225302,-0.03619876713374206,0.030122721566551658,,,,,,-0.04712876055244034,,,-0.10760802684294483,-0.09852126779339901,-0.032611716760614556,-0.0691052661198083,-0.04766797602797963,-0.020677142507725184,
PCSK1N,0.05206421798311804,-0.05214561883823404,-0.007755899004889566,-0.01984784275962145,0.050089450741064676,-0.0192587589213909,0.05648916008535851,-0.06361417966787766,0.0016406423222701983,0.06662699586150651,-0.06367406285732187,-0.008324271200686175,0.0136297782113333,-0.01262899034098676,-0.027660124147528387,-0.015682861680422332,0.022168357216184792,-0.03352095189569486,-0.0408114011871661,-0.11654812664449855,-0.08452605299156918
NTS,,,,,-0.038593553757394955,0.0002565649784678361,0.0028412885044269906,0.005521991372817934,-0.020181922699137798,,,,,,-0.0301424341134028,-0.020713062067758442,,-0.00604047019704967,-0.012932971333757223,,
SFRP1,-0.019253985811942383,0.05486721403947975,0.02191197363643393,-0.011520714028223153,-0.011965983550124775,0.08971243327202084,-0.037789030546507146,-0.02325137210350151,0.10781973423833796,0.007915976557228158,-0.06769305054372272,0.0717565931546387,0.04211038616704757,0.025709409648463234,0.013357499378816067,-0.012149424792726578,-0.009617685385450003,0.019242131130894985,0.0479787510187808,-0.001515024613236283,0.1297688426872452
CXCL13,,,0.06289410677458881,,-0.02573635274670784,,,,,,,,,,-0.014045609441239162,0.08024737389391716,,0.0003133082398806721,,0.0013473072073990678,
MICA,0.05599626230176605,0.10786294529593309,0.05058365291539813,-0.0068837960958225706,-0.036506142040607203,0.12923079814946117,0.03365938506209966,-0.0178250609432517,-0.003331822158227701,-0.0485953896342302,0.03131141074646037,-0.04335569115500134,-0.03290389329155137,0.1368013842840615,0.05071013270864197,0.0066069513275160835,0.12962965614944236,0.050323762396232964,0.0932660312982266,0.015537147584731823,0.0037811166108159037
TG,-0.03303469583897159,-0.030294424988953628,0.0009116716684306243,0.019209932123192122,0.014913981943927335,-0.023271684002183886,-0.008587917943210288,-0.0168269168499434,,-0.028559839656305736,-0.014444932163242072,-0.001493863670832835,0.08535895113082506,0.1044289456471191,-0.017168258056613594,-0.009416055395706769,,-0.011203976955856038,0.047801218143414766,0.0582458090980362,
ADA,0.03715254870167173,0.07645022986199035,-0.0033288577896161188,-0.03699266075172193,0.1044854906132054,0.03560308208846218,-0.009943190046024017,-0.02732826618586184,-0.014426226137203218,-0.04723905928652062,0.047927557535805625,-0.007724984034256649,-0.036332823740970625,0.09980372471299594,0.0758815152362043,0.10288358350917028,-0.02358607665758521,0.0680089798293438,0.16016969207545745,0.061592607701438117,0.027869481668362735
LAMC3,0.1423781724563396,0.18410507455153702,0.07315449534242968,0.045710100454155245,0.14381419442610388,0.10786339667232127,0.15951576875005266,0.023711719384092195,-0.0004341379111806705,0.04744238087687393,0.13025269341123438,0.1761488908047197,0.16212255074651666,0.1359391638194627,0.07507825412785489,0.11119602824854995,0.11597531391152498,0.12763564381345618,0.18290251953648134,0.15744828038025221,-0.07173531362432857
CCL7,,-0.024266310727401083,,-0.018488760598028186,-0.034121652113778794,,,,,,,,,,-0.019365013591858826,,,,0.0038599708109925937,-0.04767170821789039,
NGF,,0.020248627835870194,,-0.034768352359036324,0.023202176597498073,,,,0.0850936321436142,,,,0.016686778397715207,-0.012875418119074439,0.19475489057974749,-0.01677293931604852,,0.020387175894701858,0.035991329526450955,0.02305973117973547,
TNFSF15,,,,-0.02058813919960164,0.1481259694453231,,,,,,0.1209547873160231,,0.0012726926443510681,0.06813331584898492,-0.018878713748580796,,,-0.02562022099505719,0.029714328915126747,-0.0217835446439368,
HMGB1,0.0018700120151442126,0.020834485250829756,-0.008182099959037832,0.0019522996077336826,0.024891800577118442,0.1466790704565123,-0.06264913629336492,0.0636082925298408,-0.04322123279395083,0.009973030765134611,-0.16938851976751432,-0.09093875154345349,-0.0850093792964775,-0.08392018777581164,-0.11847561094397752,-0.017708948776643772,-0.0015945548940794556,-0.01819156874663041,-0.13685746340184987,-0.0923618396520746,0.0068519456492295025
ITGB3BP,0.006374668141423362,0.04652290113281305,0.027012960673189982,-0.034998666797097,0.04870180417497508,0.11387983975882258,-0.013230515084294469,0.0512380408414571,-0.01702752599223294,-0.06304115240220291,-0.004162944455777438,-0.00862670999164791,0.010859010374991788,0.07519785407681537,-0.004930551146142787,0.008963626504500046,-0.09975118830933337,0.015039645215153538,0.052390598724385014,-0.023342483322771234,0.004154023770966191
AANAT,,-0.015088643196336845,,0.044299054975329134,-0.0067703595147147405,0.0825488306861586,-0.0034836305180943787,-0.019396656587566972,-0.01897398790890378,0.08303520977089193,,0.04079655831138176,,-0.031074388997237783,-0.016988581047711213,0.030603873394097373,-0.037107394534003205,,-0.0329242609140155,-0.018731743308213002,
RELN,-0.027386638671395343,-0.040195056055972976,0.04704067512208863,0.05090159056218766,0.05304317147549586,-0.03284950426734242,-0.008475961975935097,-0.017236794392164873,0.06685876437728568,-0.028234898238738163,,,0.015610862735809587,,,,0.014696567053291336,0.020804035017738247,,-0.045283518601310524,-0.006417154033399977
IL15,0.03080350448289618,0.023229719145499282,-0.021596477952163816,0.008243411096908217,-0.003921242563197663,0.07496878346709183,0.01468565284659244,-0.012545367085886631,-0.038881939364004546,0.03400283750033503,0.022033443700538533,0.028160337967009084,0.011361941057637995,0.048548419432233224,0.05588182333835335,0.04373194107982911,0.09837544250590101,0.00374744616373457,0.1237038030847949,-0.05536747797665923,
UTS2,,,,,,-0.01985723121863422,,,,,0.026966016387453152,-0.08936544828443124,,,0.10352131823051046,,,,,,
BSG,0.05237727445167539,0.06401894378349603,0.045031717530382785,0.0579845515630991,0.02124167369412282,0.024983646638862766,-0.023958749665197124,0.058279389502978174,-0.046210879895204365,-0.06507318881720942,0.019592117135756232,-0.0036111988032967537,0.01771609570112463,0.04956364293803474,-0.03720643084948594,0.02914485668816799,0.12262267660776577,-0.10356016402454168,0.06883571764286672,-0.020526534594864636,0.03415489750127494
ADAMTS3,0.03867603277564949,-0.015785881989435167,0.10793965790442071,-0.003982893687231617,0.003957641231674153,0.12067599435288036,0.01117428923358999,0.03163835751717473,0.0389701937052627,-0.030275137903830792,0.06177878995044138,0.06410692660651468,,-0.017496293469473404,0.09800623769880983,0.130226863983279,0.046913916289044795,0.051185624878989124,0.11742370370546112,0.06042475610948824,
CD34,0.09421585736505601,0.13394197065787378,-0.0036637300093057346,0.02819770473998813,0.04937600694300385,0.10266661384364718,0.016813808897436857,-0.020306322043579586,0.01343132517101457,-0.02908251710684768,0.13728424153707391,0.14202217546141196,0.06974788557859676,0.11596630299047987,0.06561521474691732,0.014249669683437948,0.1765627768686436,0.08470817183151583,0.14379981292093863,0.07463848354583352,0.19454321596956897
CCL23,,,,,,0.049837220953006606,,,,,-0.0400185335143538,,,,,,,,,,
PLAT,0.060214914622501295,0.17343784950751395,0.05704133052335162,0.04047352681795963,0.011289969798480744,0.13007953159564414,0.002762666565078204,-0.004243815281513443,0.01932612541230005,0.0004823648465488241,0.057898486064468756,0.15086630863031958,0.03184461029251814,0.1205970779191007,0.06621169934758833,0.08510365740777583,0.10109205005855056,-0.03363818519032599,0.12733042839699,0.09363609588232771,0.005221249658523436
NTF3,,,,,,,,0.0075440357607565785,,,,,,,0.018781936378932183,0.1240359027410296,,-0.06288629414419247,,,
LTA,,,-0.018706929159236323,0.08705394830537681,,,-0.024364789361968123,,,-0.023653590540208373,,,,,,,,,0.03534000770915951,,
CKLF,-0.03969905554958525,0.06301058254955123,0.023455863717377717,0.01764935483677682,-0.03590512367402213,0.17180977791108812,0.02478344615736208,0.029082729670674334,0.13685847310807758,-0.06847187848973076,0.07773405825261123,-0.03571845175960428,0.058260605052083865,0.13846982352301418,0.057997066992241074,0.0869071057365717,0.0004104840195776202,0.027478950153565836,0.08126718141664993,-0.0010936563657544035,-0.0037035414389022152
CD24,0.05705113242947246,0.05524820593534947,-0.052504810846096796,-0.015530433890436873,0.04664594127828427,0.041558614084965494,-0.010207240263584922,0.06721149475622214,0.005876141325250525,0.028178714404665784,-0.009731371956307612,0.04547405842991013,-0.08194951182802049,0.08197886059522405,0.04564597366687818,-0.019275238733007332,-0.07674196881191367,0.022406497687632088,0.08641101915275975,-0.0601442760042502,-0.05479328965023758
HSP90AA1,-0.04450643186912979,-0.03673995450370667,-0.004962110978703713,0.04147097095250067,0.14879456347746717,-0.12601681874052434,0.04035724742546497,0.00834802181971356,-0.008973744653895367,0.09030919575899324,-0.11967590220115826,-0.12562316657940845,-0.037740372858906995,-0.08592391804113472,-0.13631672987530655,-0.14773829217950216,-0.021648535465475235,0.020530666625921186,-0.19650529879681408,-0.05729090732040426,0.010880614719317883
BMP4,0.06873005138770028,0.11044939196676438,0.013761758733141838,-0.010306917347486426,0.08634364060013289,0.09387200819334021,-0.05240053650381618,0.035426903581450134,0.0625820374707897,-0.020155302187766788,0.06039388173289733,0.21971226904130345,0.053375629847250666,0.05275469429541755,0.044294031935899786,0.0019492350907064661,0.06740332344808633,0.07174508782775882,0.0813163741311998,0.09294576082154585,
SCGB3A1,,-0.009873696634989054,,,0.040964325946693254,,,-0.016361269544287505,0.03243355870655023,0.08667528904271792,0.03320629552431406,0.08888248153268669,0.007560362178583694,,0.017517049345352552,0.06685349770477882,,0.0038722853269863465,0.0922068553639459,0.15720340494734003,
IGFBP4,0.09632626707234229,0.13474529322802759,0.06238920253247606,0.03358791249314214,0.021302472617144814,0.06615934939169195,0.07952665733616432,-0.0061279940384991235,0.07658345785330892,0.008442417363611171,0.11062178296702484,0.14879130372386226,0.057857111752900585,0.1673686082716976,-0.0059945181797378105,0.03962472381615999,0.09013544334489833,0.08566335092284144,0.20553405906610933,0.1295755401079063,-0.02045019789242103
RSPO4,,,0.03649886144026191,0.0375615102947166,-0.031288288793911934,,0.011573016537893804,0.001368667352613577,,-0.03281125390729045,,,-0.06128964056761058,,,,,0.14778891754165438,0.06183036646891583,0.10405411490717298,
LEFTY2,-0.00454892480540774,0.16972496716566615,-0.018936678711405957,0.06647616536146103,0.055071370668884345,0.10496141154320747,0.005835346482541995,0.04660867683932719,-0.020181935987594848,0.05092675698779174,-0.05166315468114947,-0.029317652868846845,,0.0824450404719393,-0.016438703624872954,-0.019548633185524873,0.06480732611235093,-0.04872831020129084,0.1410507040806773,0.00596712086129771,
PF4,,0.056829844368026405,0.11858141423860759,-0.016131079371476394,,,,,,,,,,,,-0.015583022162356791,,,0.013473151362543229,-0.01804278836777308,
ANGPTL2,0.08110015373299266,0.1288491798466576,-0.022222824459398598,-0.013906678557466974,0.004495541480104899,0.10998271439107327,0.01685530413929321,0.06478419549413575,0.03356376204870122,-0.09506498579309756,0.018898833094396116,0.035382536758328836,-0.010321200592721952,0.05250536546148236,0.11795408853882466,0.08492031107934803,0.0059021983728965435,0.0046772078703018775,0.10416592496794609,0.07254315251348192,0.018082535618972637
LRIG2,0.03906547163442287,0.04413586194499865,-0.019851592041348193,-0.006726391959064581,0.0063660931201702554,0.025722158643323945,-0.0025129913789507254,0.03532975336262478,-0.032407548749546246,-0.004091491594038611,-0.03316618236906374,-0.007753290050060903,-0.005093372587469284,0.03117181945323823,0.04310835324039205,0.042861317715911194,0.04009620630963304,-0.02719778262655404,0.0789455638253507,0.010538231886472203,0.02156572942305674
ICOSLG,0.020988506424082426,0.0586036456108847,0.06712339456791507,-0.008341784925199327,-0.046234448248324816,0.05307951596111821,-0.029288556296420017,0.07078907311180828,-0.06119374162548206,0.07341369196449242,0.03132816039215013,0.0890565252811671,0.07101502821090401,-0.010128210118077956,-0.0005691984797840292,0.05715535090365464,0.026231275089020123,0.006216449458020452,0.15892397640273928,0.017286202219772548,0.010902202879246948
WIF1,,-0.045293647174388496,,,0.09392478360647637,-0.06152959610883349,0.05461030283828635,0.006945684446686476,-0.04623109095354158,0.04052952288500314,,,,,,,,0.024997018734664807,,-0.06062994156343252,0.05833806344898713
NPPC,0.020986583261900418,-0.039118959919374766,,0.02350665013322932,0.04520031611519851,-0.028196796125699336,0.017777524856286066,-0.02273815739044343,0.027616763859645243,-0.06864837937395792,0.010257318356583816,-0.030883418916601707,-0.01868028770575412,-0.03720834585926562,-0.014040162444973003,-0.015460737825693944,0.0676874214886965,-0.0013052435447463205,,0.013055827925010302,0.029959898683837385
LYZ,-0.07937139571195163,0.13740666963420967,-0.01263221646308303,0.008133337325321836,-0.01857291312694894,0.06253533630245112,0.02521747094909733,-0.012448146612664062,0.042794986106377525,-0.008761157997286878,-0.08784417424991724,0.04197389763603099,0.013514851924058154,0.03683486232955722,0.00378922627921448,0.01820080669092785,0.066724171884416,-0.002921729749180057,0.09388130553557367,0.08704985587121998,-0.09021088329401175
EREG,,,,,-0.044030046089471864,,,,0.33478002082916725,,,,,,0.005100475225661838,-0.032590203692109146,,-0.03602465068726293,0.02948567003720735,0.06880700591086564,
SPTAN1,0.07035256843576666,0.019120747782876965,0.03007313881690843,0.06527121009654498,0.04810234597686242,0.036573069479569925,-0.009070160111187253,-0.008354740148286256,-0.06904830990472115,0.019675279382743528,-0.037004294327728005,0.15927610342277526,-0.013529396879925562,0.12105676487798345,0.012454350557244743,0.06193237899715032,0.025542705294209534,0.007078745298855152,-0.033236558144077215,-0.027249438907555643,0.01769495905846902
PTH2,,,,,,,,,,,,,,,,,,-0.022508996963511125,,,
LIPC,-0.03016337330001835,-0.03081763348310357,-0.012683718914022219,-0.028988751030630904,-0.030292213310230874,0.055075882635565954,0.019398620248316793,,0.020061270490179983,-0.008062771764794682,0.022247120106528216,-0.04951924733478784,-0.007190959869893577,0.033170359439990076,,,-0.016360784137990168,,0.03457848912786855,-0.0016660792621427496,
COL8A1,0.0032104243972482733,0.09563427640159311,-0.05288581926737961,-0.01813270145403165,-0.0646657495601332,0.060332194440919015,-0.03629698657698351,-0.01056334450683625,0.06797402955353077,-0.072152713897996,-0.022914528299249358,-0.07660331269288496,0.0017205109865615317,0.12529978533865105,0.04839972158674535,-0.0003537535161388809,0.11550416252842564,-0.03731783309138856,0.09007784861563278,-0.07081844566034615,
GSTM2,0.08337461831900646,0.015836206724690997,-0.03728753471321786,0.036056407277293714,-0.061337147921288936,0.04473240570321005,-0.002269471011109823,0.0243451096337996,0.031183649930039935,-0.04094925719100568,0.043116796438549106,-0.02266135672848602,-0.014153235328999106,0.09081337545956951,0.06681196784781401,0.012215558513976295,-0.04760436469203595,0.08403769363450023,0.029219746671439395,-0.022355537424651288,
IL4,,,,,,,,,,,,0.0031684812313754096,,,,,,,,,
SPX,0.0068297052536154665,-0.0009797202829997102,0.02577353666231709,0.024258140952299456,0.20293937431301012,0.026443249855975223,0.0018045756039183666,0.03626395512207325,0.016283712377049255,0.08889360756697992,-0.04687347731385066,,,0.049005869007514906,-0.01952469874112814,-0.019348313814441354,-0.03899765094364016,-0.010972639099279001,-0.055207894416814854,0.0361940368022576,0.04751178017190136
MFGE8,-0.04270257980752185,0.11998291333170945,0.03094327908173758,0.025302181209637793,0.041696531717648165,0.040062592891270676,0.01903527071204393,-0.010815404342477419,0.00039656839118283886,-0.011611089431168304,0.08958144877991142,0.09201639174826172,0.05672942424503111,0.043594943804269905,0.037300574708844327,0.039153327478176514,0.12236286251644365,0.07293171568307465,0.11606928135139062,0.09601896500416861,0.02192182284683296
TGFA,-0.036055359871750174,0.04013533904100769,-0.0070518270467153175,0.08040474529345314,-0.027878647581887798,0.008790892015575867,0.03028611995883556,-0.0005096816553251186,0.029087257600354275,0.0026458742154742685,0.045418641819832996,0.044910924919055746,0.005061761727210046,-0.044117365561340834,0.045208977596649026,0.022380125762171445,-0.08101864213116737,-0.007976223759391225,0.05314006898831087,0.03624122430945843,-0.08806288785809689
SLIT2,0.04819242121601577,0.12119389099271052,-0.03624705730378189,0.013313466719780183,0.03708920878844587,-0.04089805446155894,-0.02806210360552287,0.030491274269463818,-0.02471243814453286,0.043465761699322425,0.12509369589569527,-0.04196650084512115,-0.05103933148606585,0.0764235524642692,-0.032866423705139446,0.050011705355962256,-0.03674661652748427,-0.016995308347965428,0.11052428598218351,-0.02402446061541097,0.0274424039579867
PLTP,0.03841775096650294,0.039252183768366686,-0.05784280050164836,0.01747807027590116,-0.06681058068786608,0.07927126993174882,0.040198912426938314,0.04091856703867364,0.022549917578744524,-0.012143234924353525,-0.0473482931534521,0.054925740176889754,0.08707657593765665,0.11310046833817511,-0.01455182236548514,0.019923332326758844,0.0831070613542074,0.06646118228540393,0.023884821739501943,0.06640442026279415,0.03151623326581327
APOD,-0.05679455433236334,-0.046395244337914185,0.0272554496928806,0.05690990748907756,0.005485435906017026,0.060047884567893194,0.0742124415157059,-0.006439461242813481,0.05331897285806551,0.07777023015074198,-0.07415157099227751,-0.010754582277010908,0.0556579905931569,-0.1265884725359173,0.14015930282713243,0.12630137885235954,-0.0668250416968027,0.07135941650913491,0.024102462770488175,0.08251118348068397,-0.04282426334543528
B2M,-0.0015858755596019228,0.15347216548880233,-0.04078256481438881,0.004870705676694294,-0.0486159389115823,0.11254675347935304,0.06488343616895301,0.058379621116685626,0.06063796478945113,-0.030690123356867532,0.03357156006322372,0.17907360190379557,0.0644901415329162,0.1063960237505409,0.018360390457017796,0.06801222952283431,0.12426164854283714,0.0826747307347298,0.13360827123152522,0.09565523967662026,-0.03968143820283672
OMG,-0.029884335408255202,-0.016867586997096687,-0.00482947708914983,0.011921225117631731,0.13043281917744476,-0.040651427139179644,0.00287952450310528,-0.03659729689345069,0.0689426381419883,0.10141948844067661,-0.02240906784087159,0.06364457595521597,-0.029492309832377363,-0.06455841590976327,0.10270428720029165,0.11763335679215112,-0.09746642140010221,0.008845415411929358,-0.018219614389770572,0.000710009224172333,0.004133592659164334
CXCL3,-0.02660294533328014,0.004303886964821995,-0.0048501717354907945,-0.05116680190965533,-0.04961414132806497,-0.009441750040456647,0.013841971119911737,-0.01750309746119754,0.008639844522197765,-0.017034868532253732,0.00751186032501403,0.012265187173664288,,,-0.07270194844943297,0.026104124072829155,0.025490106517880657,0.05950810171943774,0.04994423901494903,0.05685652518581358,
