,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.051689990581291104,0.12788929507365962,0.05718898579424063,-0.013609079617600352,,0.008365246554783125,0.011873635245333343,,,,,,0.07437152501687609,-0.023746770828366386,-0.05221395049746223,-0.009648490637467831,-0.000908881296792791,-0.015130307481412116,0.034701670437120226,
PDAP1,-0.04015512625394528,0.017089000916179986,-0.044718814118292934,-0.0015988382279677833,0.03874820260785165,0.08270795160093032,0.025614867635416826,-0.0018518899997208534,0.0022544508950486744,0.06546925677248411,0.010513129183457648,0.09432157269589359,-0.013383810258654474,0.030486267615126815,0.03254182128919706,-0.06778485860236703,0.015221064599291779,0.0631899855261277,0.012086433000571615,0.04815092179158718
QDPR,0.1641443027916533,-0.0017017946408058855,0.03724645979233442,0.015140048723477063,-0.051160134419669254,-0.10482035637961427,0.007825840109833816,0.05255176362155672,0.05912614984604892,0.09609023453596112,0.009911009086264461,-0.055260618781735306,0.020642734346909743,-0.08114465720379008,0.07480298559283034,0.14853127885397416,0.026542691055741505,-0.011277739247298116,0.05473360910753055,-0.0675946761642957
POMC,-0.004458142832099759,-0.036684870760245465,0.007096843480260411,-0.025731306157861546,0.02529343618382929,-0.04603732435631874,-0.013546472871840229,0.0035415502511108826,-0.029017963087529575,-0.010516927507869487,-0.027712699524067103,-0.04005334106005634,0.001161033217978167,-0.012028598441416499,0.08910070755986843,0.07913162580030084,0.07591384676660554,0.04318517582434444,0.03387023352136808,0.012088531888725614
CCL18,,-0.03757770317258432,,,,,,,0.08280648014435185,0.05937857192291967,,,0.09613677566408797,-0.03789096218445164,0.022219650735679518,0.06170802595063289,,0.014546887255953213,,
CCL17,,,-0.022419329763205854,,,,-0.014560703655432758,-0.020630337390270013,,,-0.01181620122795181,,,,-0.06038600817368019,0.05484760137838782,0.13403895746086134,,-0.0312092538237307,
VEGFD,,-0.017986439587229053,0.022631185059963293,0.001971479933818745,,-0.0050547870594967875,-0.0155131981836042,0.060866017799017784,-0.03763297031723352,0.02752083390651632,-0.012663788843175816,,0.04689461050358552,,,0.09255375344930623,0.034467209731897104,,,
TNFSF13,,-0.022439631889134212,0.0033149107139583793,,0.059453810974794165,,,,,,,,,,0.036558148298950474,0.03534156591461609,0.03674583775166479,0.04650916348710461,-0.0018438917807052312,0.17379777621073253
WNT5A,-0.021415440561705083,-0.0467379845888656,0.03175387886763272,0.01596609195127434,0.2113444000359327,0.04822203834336933,0.009396894401873095,-0.019866459798141552,0.051689851560686874,0.09700152966566654,0.05864460377091993,0.09133316276475384,0.02601509073505067,0.07774513859478208,-0.007696885572496812,-0.01338226732145191,0.07124547457527737,0.023760015026805633,0.02937461489265027,0.07722078065447087
CXCL8,,-0.049345775462176104,-0.011715606076268715,0.015930784465108084,0.0029637828438802264,-0.03336157342709233,-0.045803913719517635,-0.01409213693927652,-0.0014772205605498474,0.027881785574450306,-0.019535340572470274,,-0.09291262880792243,-0.03310524302562248,-0.19391093813219443,-0.2262022079809125,-0.029308085214792088,-0.01749605867166394,-0.0008038478584016282,0.0554518149971458
GRN,0.08601099014598855,0.0988885771792834,0.017894993051755577,0.031394808716229766,0.15804681078065078,0.08674831805610966,-0.07036988935239129,-0.03041830204684384,0.04442212035086388,0.053199692298002206,-0.02330683285692566,-0.004962523682280919,0.04867680672940594,0.09537595440308208,0.075254894997283,-0.050738531884833495,0.004582167416955756,0.03984809810215988,0.0436409198442546,0.003628331279130682
MIA,0.11542460832012899,0.0021700307043050894,0.044091479241571675,-0.006313459119373144,0.06727462465608137,0.14101273006290732,-0.009416618653843334,-0.017210147841403654,,0.011544304697374452,-0.017343639171275498,0.09867518130382819,-0.0018615081500798487,0.028372720891906577,0.1959600514048749,0.3283395095688198,-0.024785338747864958,0.032890669926951395,0.11563363138522192,0.18506682497010157
COL4A4,-0.034619931778845835,0.034957126262653834,-0.031700261755937244,0.01953136543243106,-0.005495071133857908,-0.018009747742843238,-0.015201825105098968,-0.028911679695903324,,,-0.016823973429513597,,,0.017453442025062795,0.07224038610925464,0.02456849158472307,0.002745614070873608,-0.04539091954363667,-0.01028748327120456,0.07326354177735601
TAC1,-0.029893152402717768,0.051573165131549435,0.011515773014599393,0.015580807576924599,-0.15816624321272357,-0.04218165445518513,0.034394123909562084,0.03183540559920104,-0.0032331219861889966,,-0.029815601876187394,,,,,,,-0.0382125664366156,0.07598729891336233,0.02953671851938593
RARRES2,-0.14589200726208146,0.010265531928407625,0.01656407768341117,-0.05400153748550246,0.10512800774592555,0.10284723164927388,0.03263808737269419,-0.008372757960683824,0.04057075512577384,0.007505335214804442,-0.01869996887778811,-0.06214362016016352,-0.09620589942282258,-0.0028042330801570287,-0.05895590910624336,-0.02961330111274269,-0.02418628145293926,0.03143736409333964,-0.009406556635651061,0.013886426753882075
FGF7,-0.006817959107865324,,-0.007199525968411399,0.006771958286206877,0.024650175011909064,0.05993098549556014,-0.03465450394784006,0.00923818787544914,0.03576678786259461,-0.06576324885140634,-0.012793535998757127,0.05653695017883779,-0.0007847571788929421,0.10030588365157306,-0.011332483809436824,0.07625135639251227,-0.01117349441049941,0.036705050025671815,0.10430612914783371,0.002651985758890889
EFNA2,,,,,,,,,,,,,,,,-0.012556142343725667,,,,
HBEGF,0.06778187738742368,0.06432604223531355,0.01020871795041569,0.05136537902885325,0.16843458222471058,0.01611866065882787,-0.00974661955262085,0.030629774675741128,0.04496444890097073,0.09828756117837138,0.009542399843606364,0.0886227770933348,0.003945023960890845,0.014590020898940226,0.006330035715773985,0.06304860598386615,0.0486449591804904,0.03445621312209776,-0.028818228880756715,0.05729456945806274
CSF3,,,-0.005183205411116917,-0.005607080320786142,,-0.019053966467329448,,,,-0.009652091153999637,,,,,-0.14985483500870272,-0.1049064423117845,,-0.01932787058006476,-0.0328585296807252,0.03535396331714493
PI3,,0.012966199907437897,-0.0018131725272233397,0.07667487832352272,,-0.021455017727349434,,,,,,,0.08009147846497358,,-0.19835959345047527,-0.2132834705556802,-0.024711770250414863,0.006077801081825781,-0.06537464262478855,0.06727713658624067
PCSK1N,-0.08037226414260736,-0.026491888460230564,-0.008186132476048408,-0.01526614508068269,-0.1002394678949107,0.008394817093879932,0.0025551861946822452,0.09722701398075277,-0.08794264670942288,-0.0024172757367607084,-0.01707602626487831,0.049355717993020666,0.06624539319267124,0.025632854787230572,-0.015980096530581932,-0.05322832079706356,0.025204131223902755,0.07049580373608941,0.062483395576774195,0.021837927428835738
NTS,,,,0.020197709796487957,0.04775903863879665,-0.007138233310137805,-0.0014943044221696295,-0.006258172393457263,-0.03388176201531852,,,,,,-0.061130987643895,-0.011734638417865937,,-0.017590091042889416,0.019243925718619947,
SFRP1,0.07531301939769018,0.05001310435083619,-0.019561731805988806,-0.0175481999403388,0.033251782802990036,0.005609288855740364,0.005009345939402464,0.03606712687103307,0.06220176090673829,0.10414087090626939,-0.033740487752934076,-0.005362281910527475,0.10748246826031431,0.08374204887708452,0.12462046783135851,0.07401714272528043,-0.04902132739360888,0.004136699006784963,0.0032175124627319405,0.10109733260403612
CXCL13,,,,-0.029524950528151326,,,,,,0.04259772081808615,,,,,-0.05872358059416882,-0.04936122730199476,,-0.0386182051857031,,-0.02108578461028237
MICA,-0.013468259514362948,0.06103693086532962,-0.03528368351764613,0.05558402633573253,0.11055866015728102,0.019550603285556755,-0.03844401183977069,-0.05066105558245111,-0.020517075296450787,0.02024702252308932,0.013297105408229957,-0.006915126289332048,-0.020787122356430675,-0.022570365613496915,0.08383065795676063,0.07581062877847675,-0.037604722414339015,0.05246791307154113,0.11651376316488384,0.05662947512304649
TG,0.018249363578101887,0.031234120769920586,0.03545319032907885,0.03358142437940779,0.061705288617647146,0.026623242858454133,0.09833413870212787,0.1393519468258799,,-0.006576084724800721,0.058735388310361306,-0.046010541926294696,0.029294316226420307,0.010416292303666506,0.029407619698458495,0.10215879869473864,,-0.004381324960748823,0.0265575139462102,-0.03904968567407428
ADA,0.05647407588158121,0.04775136438837281,-0.0013147282454711005,-0.028044430005435963,0.10699068977879382,0.0993187865585014,-0.034088400110291864,-0.024247659659550835,0.06605008837838237,0.0750143958877599,0.015519710387747913,0.02854683095372328,-0.020509016375345995,0.0683504262465119,0.12756475409806814,0.1554838697016437,-0.008920741650886153,0.010470702395209237,0.09453331801452257,0.026513345849626432
LAMC3,-0.01074258714215938,0.11051446548991976,0.030523499566945302,0.01906316531729327,0.10327250143201645,0.08358551241184652,-0.043369664630065426,-0.02597605854156707,-0.06323584857101072,0.05614659793637745,0.02796324703792785,0.06306244844393116,0.03829758750378035,0.08402094791306602,0.12198453595288963,0.13854469966481095,-0.044806353273324384,0.05962544339388105,0.05856134497283745,0.06431689675212306
CCL7,,-0.03322902164521506,-0.015262646559329884,0.017537053710830187,,,,,,,,,,,0.034118194106674694,,,,0.025200552477086666,0.0093830012842076
NGF,,-0.011587686914327978,0.031926568299180086,-0.041782821816115874,-0.012533860520586226,,,,-0.001192147079747094,0.056176396037104566,,,,-0.0563083620580188,0.03471730687958405,0.11571483858242157,,0.05670080125121457,0.0025414119610817107,0.07283832238316511
TNFSF15,,,-0.01699570343029468,-0.02898255365668683,0.0501136539309631,,,,,0.04329385581810851,,-0.04241007242206224,,0.05594385442399842,0.013733833216885677,,,-0.019377906504000113,0.059424720356135274,-0.012900967228805632
HMGB1,0.10401719580737263,0.033198104111452485,0.006381600762895939,-0.012014269616693971,0.07145667566113809,0.09810164898078219,0.05596483957025491,0.06247502154047757,0.0658973776468551,0.10113289337016525,0.018264235954054,-0.010368494654800277,0.0026623886774124633,-0.031488725672914886,-0.011534602815358544,-0.0842819658408053,0.01485404048588638,0.06510122212619643,-0.0033437609746239843,0.08103881706643423
ITGB3BP,0.039135308386864534,-0.01212886265587516,-0.01843654589803774,0.08062745951812168,0.17672690826372195,0.09301173746432666,0.016154572904572465,0.025687012338939295,0.0002966739761547554,0.04161289237717995,-0.015003256969319246,0.029670708659547473,-0.12600938074749182,0.07099561160887727,0.0790874235674641,0.014844202135444285,0.065164590007987,0.013023383433177715,0.005017329235533825,-0.0019202618517668202
AANAT,,0.003763333053071795,0.19549473918103058,-0.011539219359705713,,0.1409291368750439,-0.013192239291922002,-0.01721014879867602,-0.03185386012991088,,-0.01585030371544199,,0.07248920865416511,-0.03946502543377652,-0.004224354540153046,0.09046724754634487,-0.0359762206071818,,0.03961176559218563,0.0702704109408763
RELN,0.002997856939946752,0.02104787627199512,-0.016005151464008154,-0.05790801376571591,-0.010336351595617315,-0.03300468513069907,0.021855081014697998,0.03732496131448932,0.1223472431496748,,-0.017547654308817523,,,,,,0.052856720841021256,-0.0013547929126785567,,-0.016199922694013835
IL15,-0.029354142773977788,0.05828547085166433,-0.025505304229596352,0.05033412358689475,-0.014211877954729616,-0.04483120407156131,-0.02075386819090086,-0.02018692833386729,-0.03762787144227778,0.020605578182607436,-0.014700424106951828,0.059324370891616185,-0.07814795571607042,-0.009982176288709501,0.052075987659999524,0.045175425983751995,0.027049476996535822,0.007097595622286484,0.10626585952843716,0.0025393822037647583
UTS2,,,,,,0.02587260960671185,,,,,,0.02069996431237069,0.005629248515821976,,0.037381155059329395,,,,,
BSG,-0.1604138764772826,0.044036168919826854,-0.004734057001044636,0.04167695455788013,0.04228826981603827,0.03865611073272733,-0.052804377986130475,-0.019395925318224653,-0.005685504681204919,0.0426744060078473,-0.028223195102920644,-0.04376243491124158,-0.009005139479179431,-0.061487374014133,0.03323171132061789,0.0802600823039351,-0.0014628301490434668,-0.021203258865349534,0.05569852723387433,0.1410700817567448
ADAMTS3,-0.08482861069067175,-0.015916208852916874,0.0019565425021960243,-0.02161595737061219,0.08858070901232516,0.08566903931018922,0.019417246438899034,0.00612999614894558,-0.017938790593074655,-0.0018486331743008196,0.08087107302232198,0.043256460326955404,-0.03437178764852212,0.03358667379362694,0.05569021537707734,0.13051211946010613,-0.027448971893159424,0.05322385198241019,0.07434269633161153,0.0017141125568400713
CD34,-0.016890303839758383,0.08931410923592378,0.009929015363868001,0.028730549953937454,0.120635728253338,0.06905160936339075,-0.034200327688940914,0.06108433836247277,-0.01029073018825881,0.06994612295625965,0.01949085365852651,0.07183084281773731,0.04632837825690167,0.048689953611434696,0.13946848562763509,0.17678609621970207,-0.03556085443560022,-0.01637949546968605,0.034876513127997395,0.05375873066291266
CCL23,,,,,,0.05985092828533589,,,,,,-0.040018547819635146,,,,,,,,
PLAT,-0.01728589568876277,0.07508968204193953,0.04126738262965084,0.023043923576180046,0.18808362494020092,0.08967765911074789,-0.04533534762755968,-0.0059287005505435095,7.554556468460284e-05,0.06588553240292461,0.04176010982956428,0.05067599452513994,0.07672249391655563,0.03185892928486272,0.10212404925004334,0.08956371584769461,-0.0009942703442335518,0.0694379602174025,0.06600875802616009,0.09855695345962796
NTF3,,,,,,,,-0.02778128571989516,,-0.0483510952658642,,,,,0.0195755484711281,0.19880836210352934,,0.02721537408314144,,
LTA,,,-0.019561730890860246,,,,-0.012705501284470143,,,,-0.014700425921579037,,,,,,,,-0.04013997274242755,
CKLF,0.10029761689307055,0.05561005421762141,-0.011052779458225307,-0.03923583066826466,0.1635447089810626,0.09459637388136448,0.0024127287884520357,0.03531614130058919,0.055967921523846456,0.0848135213575596,-0.02841955862212684,0.050179199507184184,0.02057617929530345,0.06180268448607501,0.17572840120734953,0.16932498491003556,-0.021168355802480558,0.06797507017628206,0.05125538832072563,0.006620783442691567
APELA,,,,,,,,,,0.04640065646322076,,,,,,,,,,
CD24,0.025055602183274444,0.05231738013741012,0.007975937838584454,0.03416822254309433,0.06931179890015571,-0.04022723853931053,0.044900540148328116,-0.1186290231338566,0.11416906287880299,0.08999919956650346,-0.015991129695059593,0.07334052757887087,0.009161576640015611,0.035083361266580376,-0.030847127271728926,0.07869909835416426,-0.0487556782178419,0.028038804681691645,0.07833212896411554,0.06597963591373879
HSP90AA1,0.08046372670379609,-0.05886103251057314,-0.06521061216589324,0.005279292974595314,-0.1497667813996433,-0.07179875713992932,0.040175588465733506,-0.013965929203728113,-0.01725482957581765,-0.0653130810453497,-0.06202899476863877,0.025134726941472552,0.002569910203570378,-0.056560089969229004,-0.2703567602759207,-0.33311860237760876,0.018086070929219537,-0.01524613529964283,-0.10010788214218974,0.08430481365125318
BMP4,0.032013906494226196,0.0582395015241502,-0.0024587367208162513,0.0016307723023475497,0.20872470172501476,0.004114197160323055,-0.006202446346695628,-0.02427517596280604,0.0069112791502396725,0.049821081533902835,-0.012526281210230819,0.06363063966365042,0.0871186550864264,-0.0033257855286497797,0.061716042563423223,0.0680148800876343,-0.03750224695711108,0.02595627183146952,0.06979230650609138,-0.011590507876427682
SCGB3A1,,0.05810421192503606,,-0.031099757986199794,0.036397909086580166,,,0.005550269409422541,-0.036657715762583996,0.018382619062948708,-0.01025776280307558,-0.04938610294799554,-0.048366199844056115,,0.10668748793427657,0.14355843876485175,,-0.004753448368120504,0.08490727349519969,0.005235579861359338
IGFBP4,-0.045872299219790004,0.11098146489042075,0.03426737607713165,-5.778967509770821e-05,0.20680614790166038,0.07967278407440113,-0.013115680293195741,0.028448675165924427,0.10447943955809733,0.12541289661628197,0.032409922519580726,0.0827992471166697,0.023046888749228632,0.029832625407079906,0.03341932544030169,-0.0814849272017985,0.04142995008449435,0.023884227356200542,0.051709675204795316,0.11868319610492013
RSPO4,,,-0.010722610158411,0.018347928096790315,,,-0.014777271485068922,-0.014516926715375049,,,-0.02039180506817021,,,,,,,-0.02867713085381121,0.05591375557134896,-0.01868846687369063
LEFTY2,-0.034277627152009944,0.057916838287547595,0.0024209766884142497,0.004576881104084895,0.15618864267549606,0.09825773250568126,-0.012849643889004532,0.057011121578512056,0.028662567598933323,-0.04331387986063462,-0.018147511631208035,-0.01505628107288567,0.11289158831435749,-0.03590987356728777,0.028076045309297314,0.04425647161125085,-0.00720214049217106,-0.016462262260872884,0.09004636548169566,0.11100734392121722
PF4,,0.025737791723387103,-0.013316358430948519,,,,,,,,,,,,,-0.01718202576338886,,,-0.002596497968705787,0.013859222132773944
ANGPTL2,0.03793937085632916,0.017864246355481245,0.04949994961102604,-0.002270839529619028,0.24050813056531803,0.06374494986403191,-0.011276944697276973,-0.006185373204020514,0.04979179653520298,-0.004826375046455807,0.050728484629039235,0.02248172338851773,0.11547409636860885,-0.040884236519674697,0.1868382720244603,0.14978154890250964,0.04472274606669906,-0.07125161335888504,0.10585647838601728,0.07320934998714783
LRIG2,-0.07456454150887473,-0.06178533677996743,0.007694528273920499,0.026679882709851083,0.07460564093759643,0.08628875555242556,0.03854395972429259,-0.026149842747600703,-0.00994391126844673,0.03814337814229213,0.031718661370887136,-0.022412961137949477,-0.011187079621661157,0.015364816529023427,0.037686697209229805,0.05410676362705852,-0.00615155246724759,-0.04611628651235384,0.0929601036623906,0.049332707371871634
ICOSLG,0.10545125048678756,0.03648824777791297,-0.027747137895290194,-0.04628245450170224,0.051761228983490275,0.030659899489257215,-0.03289651150957358,-0.02755041598727552,-0.028363043214770175,0.04076947154206701,0.025365948957843092,0.030527991736993592,0.029740041606583556,0.0644330430961793,0.05124222573078671,0.20318732874972853,0.009209838581043014,0.05314155211248318,0.05896367754764009,0.02725034199759329
WIF1,,-0.05553239038877423,,-0.024052687679677588,-0.17700174456993317,-0.03809196666699054,-0.011403270395265997,0.004665576891077393,0.07514585337066855,,-0.011307861676106474,,,,,,,-0.03271953020052937,,0.01432084380478356
NPPC,-0.03834457067800159,0.02013639597827225,-0.02065695582595435,-0.0016739734958904737,0.014286477738253584,-0.005176404872406984,-0.02224415730304074,0.07749294177567123,-0.0148143259738065,,-0.03147823550159764,-0.035357760456121996,0.08751622205450664,-0.014110342800663976,0.04967778525371725,0.09369734545798569,0.025102026758723233,0.03833548592926626,,0.015110343968678525
LYZ,0.0728782281110193,0.017842768961653974,0.10795455191579784,-0.016148712113903535,0.08629643332013731,0.02854736474245429,-0.009808355142690416,0.009288763954269455,0.04817885012048564,0.022358995641732757,0.04549378211264382,0.061833551161221224,-0.008186400348980808,0.028962128541978185,0.09635072022936157,0.08101699954740114,-0.03370939355999745,-0.021561179011013676,0.004412084239952785,0.005599812826474594
EREG,,,,-0.028504465840964794,,,,,-0.0348544545124386,0.0416795268862252,,,,,-0.010703217323041742,0.0032908134984163543,,-0.009478971163571466,-0.04485546389220132,0.03811388641802951
SPTAN1,-0.11555726805078603,0.011128708476286251,0.0041434325310501785,0.004916886280311471,-0.10184226053666379,-0.033204449243520895,0.02505716856643865,-0.05848663065545919,-0.05933675396182572,0.10673058482659767,-0.04501693528525127,-0.07103579319966526,0.05343623746546197,0.05987410631856676,0.018483868455905394,0.03172502919163654,-0.06248678019962799,-0.018749437336607333,0.06675913035193078,-0.07755091735293705
PTH2,,,,,,,,,,,,,,,,,,0.05856176984838433,,
LIPC,-0.009104771549847818,-0.025336042031665063,-0.02393048786753807,-0.012900410737558224,-0.023819912554335607,-0.035495277663599265,-0.005924472856262458,,-0.06242369276876798,0.001842981893761285,-0.02309299441793145,0.002501965068517704,0.01784814297965609,0.006018153610061542,,,-0.041894008754274084,,0.1010400905939575,0.00814360556318651
COL8A1,0.03229820914180684,0.04178022679740568,0.024299954322329575,-0.007784516732247326,0.0932237056820748,0.025716170490396498,-0.023482852920234217,-0.026377795259990126,-0.003361011256117189,-0.08149663472683777,0.022323297176117182,-0.01947842859410818,0.010550003965681029,0.02002617658908422,0.10338092290107227,0.10749792459931679,0.025986400051088758,0.02791962172638235,0.0615205953590728,0.011751863281829904
GSTM2,-0.03629481510798737,0.01784150973873125,-0.04827285160858874,0.02892845932034218,-0.003079685020329924,-0.028370512066813885,-0.017834338595180566,0.0009423194614272623,0.016123719890089625,0.01176117837407244,-0.04085045303218754,0.07030085438054466,0.016564885480941066,0.0007025160405946401,-0.02758962475992948,0.07302255537377844,0.0551127201008796,-0.07484313121015233,0.004816677310333623,-0.0037422237880752043
IL4,,,,,,,,,,,,,0.022830307080250196,,,,,,,
SPX,0.03395497510286659,-0.057898670593141494,-0.039212794688316996,-0.03494503770974053,-0.08629827649074766,0.0076505578660839195,-0.024091343006965582,-0.009770032845943074,-0.030101602613643242,,0.0023225435327661344,-0.04687349406954413,,0.0738402755375693,0.09351954715226131,0.10476592457866071,-0.03452888081910592,-0.07543227202699171,0.022001492608204016,-0.08445299217250596
MFGE8,-0.05789816408826806,0.019528290180589766,0.03160995717245707,0.047706851148289195,0.0831260463111611,0.059041787489724225,-0.01134614564384255,-0.024857982868755634,0.04969382959829442,0.06129346644728047,0.014845629974248199,0.06248042455208055,0.10773857653974009,0.0003167349990153454,0.018338758381583425,0.0466145534253311,0.017738848441995334,0.019951233075127386,0.023612751530792356,0.058056830685215846
TGFA,0.09837135609142363,-0.04552005282909688,0.02041519482182455,-0.05262013666034645,0.10873450158256444,0.06337096662217469,-0.005826184146725473,0.0013911869809139815,-0.01921360661627921,0.009993905721429122,-0.04890058063453884,0.0666721071485079,-0.08112320208251765,0.01485482152513166,0.04947533613488104,0.12655528564007681,0.09503646625085362,-0.08162199747651874,0.10645265141281005,0.019883918829100632
SLIT2,0.1371395958113776,0.055826653612500186,0.04790966978047692,0.021388659487699885,-0.009516421478520496,-0.019714894751856834,0.021008353026462732,-0.018004431996349497,-0.029790973017948776,-0.00403826317718407,-0.033066907216436445,0.11736090218879776,0.03807070092010382,-0.024499973131032034,0.12324644036299463,0.12138295475354077,0.013118406344840966,-0.019672004516758632,0.02805858695282624,0.10953701751349763
PLTP,-0.07607092901617951,0.028765211348544345,-0.029162913578362655,0.018490982421532604,0.05102290115574819,0.05164582714911479,-0.05854756501841089,-0.10898111485545313,0.057364297965623694,0.1091704025753022,0.04431925825007596,-0.022376981353441662,0.06142386200512916,0.03250724371068027,0.11178678453804346,-0.09959517282036054,0.027586287218210027,0.03427820209910648,0.06624103423361281,0.021359402386858416
APOD,0.18240511720881641,0.03299573427016309,-0.02707887912378825,0.06886911569112904,0.01203463110109322,0.007990123012096007,0.0546296717933622,-0.029717436477186013,0.007288673754332561,0.022859489897101615,0.09250428908030948,0.009732986216777104,0.004163988416016783,0.007593921294939091,0.23165684939817244,0.22349641842266377,0.06728225418687493,-0.02956516164315436,-0.039675303717704814,-0.05265803745863613
B2M,0.025781601914462382,0.10999279435127292,0.04937688095315254,-0.05445875793965916,0.18183791582775655,0.08914418183838291,0.015730297955496412,-0.057997300880133745,0.09503131616545979,0.0913916314103973,-0.010600306559349867,0.03642027895248893,0.030082995999381423,0.04246412443724147,0.16085295006793718,0.13284949613927802,0.02109587586356247,0.05196632986405187,0.029485438580507315,0.041259600078190586
OMG,0.13040807742589075,-0.011487118167546887,-0.02893656678631929,0.03751476560263766,-0.0464899468727406,-0.04107236804913218,0.027442987505003028,0.07909888633513373,-0.0020043572115570995,-0.028161069677933127,0.025610000444246085,-0.02337611918778545,-0.0034037971299006016,0.053741753489244704,0.16943792648236713,0.25542719486496746,-0.006857546639560756,0.012407892054657168,0.038521135126114874,-0.007784495213130647
CXCL3,-0.027879534580696398,0.015628118982415107,-0.025202763840371647,0.03318019602148289,,0.09437921503853326,0.013005366046698337,-0.015530043045564029,-8.008712458191783e-05,0.05171530092303715,0.05298508321376794,-0.03643971792093435,-0.08363731085121737,,-0.06251230342290082,-0.02294452162314314,-0.02533447187687088,-0.014634654716560053,-0.021013880639149853,0.06245595215051252
CXCL10,-0.08473347979638944,0.017967366063921398,-0.024369886748564825,-0.018214507241034954,0.06887423971214997,0.10472147433732307,0.039219740616858186,0.0002582501544451389,-0.009715137231277518,0.050573063472990815,0.06307335834473977,-0.020813474703549467,0.001549587710098866,0.07469867085302409,0.006185389454392701,0.006133343774127104,0.040863385114120576,-0.049003761590297505,0.07443592187929686,0.05170760523959128
RSPO3,,-0.036449449172358456,-0.015464352419083335,-0.03475144892317512,-0.04016390972074791,0.07052631581732154,-0.022318834787186388,-0.037711659278692515,0.01805645425715278,,-0.011063178258729486,,,,0.07187389697067016,0.19281940646503568,,0.00859741924025373,0.0012024623896968356,-0.015412497270803677
CORT,-0.03461993122157888,-0.01866499713518296,-0.03467999773223666,0.02161179093289601,0.015004345802038141,-0.004538175966515922,0.0023683070779951638,-0.00742922673829238,0.04313210063605699,,-0.017345078150475705,,,,0.0173888372606669,0.08495291628995781,,-0.010228223754527633,,
