,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH916bulk,ZH916inf
IGFL3,,,,,-0.02423799462063391,,,,,,,
BMP1,0.04889737643137369,0.008126829487075271,-0.0870370913053323,-0.06068117678981894,-0.11191776775268586,-0.052483725567782406,0.0066337304905147625,-0.04447938183177917,-0.10394321308689489,-0.021616729735218394,0.02319151147013329,-0.08727980187836572
NDP,-0.009816345061072068,-0.028314571285818713,0.1300840573932546,0.061853449869801416,-0.004830856556053883,-0.038996775132339734,-0.024357978457016708,-0.13867270665317494,-0.040535257294976215,-0.0016799353583159754,-0.025288442726178383,-0.024209726222681385
TNFSF18,-0.007617201553686719,,,0.02334585357070035,-0.03599269436710318,-0.01768454267491828,,,,,-0.0349392350038622,
IL36G,,,,,,,,,-0.013752903078448278,,,
RTN4,0.016301900720298558,0.007807988273612861,0.1218943041779972,0.13097559025197375,0.17944693817716348,0.02315904121809483,0.0816634704329225,0.19136621885459276,0.125287205300708,-0.008442592834535101,0.15068728959276773,-0.0036207010661549453
HEBP1,-0.0358864936718213,-0.003447160296325632,-0.02281636681301633,-0.010280329192779528,0.00037786745658976615,-0.019460407803065734,-0.03232895172198474,-0.10214779103781263,-0.0033482950114341126,0.06666250081184288,0.04196173808707814,-0.11186363745998747
WNT7B,0.12327134601364374,-0.0457554226958019,0.0348484801050587,0.09023661717731953,0.19324535117315922,0.01427623327630367,-0.004863181754456015,,0.030358986214022114,-0.02179263447733154,-0.014839801991314539,0.05240353898326141
PTMA,-0.03464262380478962,0.12166583578467986,-0.09435413139078686,-0.15861487249275114,0.024645078977031065,-0.007032046425943011,-0.02119711124080595,-0.2536197812994814,-0.14572118401562154,-0.0384777286384024,-0.08306071121961284,-0.2107773886737493
CEACAM1,-0.01077121870952783,,0.034170787660871504,,-0.03883950093252021,-0.027813572567645092,,,,-0.014464088448152734,,
PDAP1,0.024345902090418405,0.017415195605804897,-0.004542856315072866,-0.04007081399098996,-0.12952033967015886,0.004790196126216167,-0.02509883132900215,-0.012985839286842146,-0.05552824296825019,-0.013305813567070359,-0.001848877153555766,-0.04101084961223062
QDPR,0.03757577119827737,0.04125959047392622,0.08280825921355996,-0.00846110882839518,0.048202155229950645,0.031860372091379145,0.050422507361836295,-0.2165357847956175,-0.003112674649127663,0.061150439672576315,0.033332096808224215,-0.1723572253795975
POMC,-0.019138737178618987,,0.06028813567727795,0.07144877722571594,0.028894733908206634,-0.02051974485928215,0.034949754250053706,0.009594108090328027,0.029391526758692475,-0.02366134861706439,0.0071977930037744765,0.022368002619350562
CCL18,,,,,,,,-0.07114145898098719,,-0.049810642539469714,,
CCL17,,,,,,0.0028832235162780024,-0.005849146044069689,,-0.012563667406948517,,,
VEGFD,-0.015427609778616626,,0.09955612328595377,,-0.0012079682179300783,-0.02349887470271028,-0.023768300112378814,0.024698546578307917,-0.013464871498728267,,,
TNFSF13,,,,0.009933204336407854,,,,,,0.07673891734806525,-0.048972863484342675,
WNT5A,0.011620027455852569,0.060756564620495994,-0.10645529555159194,-0.026558465130618276,-0.1591856563017842,0.014242136040688134,-0.0073610767494651196,-0.013493676322567694,-0.06365015582090129,0.013130713780431878,-0.0024040529958603285,0.03714024934632355
CXCL8,-0.014445499373102398,-0.11136643394786307,-0.019679399942290503,0.05102965902019173,-0.004363040610273225,-0.0033517021161883877,-0.022134074544694363,-0.08210391593559857,-0.04048371645162168,-0.02507214541111607,-0.10358255819111628,0.1319795756933015
