,UKF251,UKF255,UKF260,UKF266,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,,,-0.015352601125133248,,0.13342097271488773,
BMP1,0.06902418812321875,0.14243417744620124,0.03510035665378422,0.11329269601785835,-0.014659375227879766,0.04233348350884991,0.043993133630091066,0.2563152962900038,0.06454631038252204,0.10430186529455697,0.031717705261707696,-0.008717822484362888,0.052254610396457984,0.20352133725087995,0.0897571044540494
NDP,-0.033120312210714396,0.0034862004253078346,0.019004643573966466,-0.004931253714488213,-0.020133609744077966,0.04618588892266351,0.04760509053960867,-0.04176952608105231,-0.0585705056201383,0.04302662390777544,0.02513718413659797,-0.04241511300832233,-0.0361928732292254,0.04424111151371704,-0.0013352814525557654
TNFSF18,0.057677788542540145,,,-0.011440816696545389,,,0.036735109793888776,,,,,0.203988847224826,,0.07350062207706723,0.05944140015967198
RTN4,-0.04160138044510322,0.05373462344390931,0.022926686869543147,-0.07363946393275289,-0.050877824066772305,-0.012447055945339297,0.05998319508509234,0.043359879041854774,-0.024142946495554343,-0.05147934850182656,0.003071806448808993,0.0012324488254165256,-0.012003442802668362,-0.006056073559039283,-0.01155990021932144
HEBP1,-0.034195409267616834,0.035171089782613456,-0.02107053213284601,0.028121361975126557,-0.025163178843481515,-0.03896346998849135,0.05732676756917957,0.053411168467429763,0.03816236401239334,0.005625901174205091,-0.0024610952577223074,-0.007383474650103561,0.07527043515063118,0.06860459308918103,-0.0077702173753368365
WNT7B,-0.022663549732051418,0.0705281187750829,0.011494268914707636,-0.055310627798454165,-0.013194807750121247,-0.036629340573460754,0.04270329013908119,-0.07840097201686075,0.09972517070443512,0.008217029771204852,-0.010704097527232462,0.03201703459846757,-0.040258114900480584,0.009256123320071549,-0.02262554843132457
PTMA,-0.019812273197929626,0.0770296286212956,-0.01809454749193119,0.1085978740971335,0.020508856778932032,0.05396955423286381,-0.0228910859635977,-0.007329395531080455,-0.052760195798320066,-0.009657118269806858,0.01618571147051635,-0.038196345674204706,0.02826741740962015,0.12421228317580747,0.07376486994565114
FASLG,,,,,,,,,,,,,,-0.045179088252073236,
CEACAM1,-0.017392911298621166,,0.011173876406023794,,,,,-0.03846523657431841,-0.02856765837642348,-0.0016258357350032292,-0.02043581275571623,-0.022750176260183805,-0.02671989636141264,0.023928114184654483,
PDAP1,-0.04228186972284241,-0.0038598969155349324,0.0009827499383377636,0.08840825504923325,0.013595392277135647,0.05926055528092856,0.09739529347859407,-0.0016235391460093767,-0.020586936666191737,-0.02984448571397214,-0.006836965875336764,0.024726385260724303,0.020835763614549987,0.006494980533394801,-0.06274798562628296
QDPR,-0.11718042936181122,0.07408104442076713,0.004925683561661424,0.01628018167938838,0.017699206328227076,0.0016185953741655551,-0.09976856439690036,0.038427414333138885,-0.11098881764938144,0.0730586403773304,0.055472289043971446,-0.08353291761870824,-0.025628619996475116,-0.003884638848723206,-0.06780449693025847
POMC,-0.030904428467401848,,0.050164600781669,-0.030183181948521206,-0.03548879741280937,0.06431084785611074,0.01471958791458368,0.133479231095784,0.013783860531451265,0.048551843389501935,0.035461636309527755,0.00870832460179573,-0.0049075513429511115,0.02003595052113304,0.19543757094387884
CCL18,,,,,,0.008728785054235893,,0.06392196229045666,0.12198868708150391,0.016016145923490953,-0.041342274554067714,,-0.0696953915125997,,
CCL17,,,,,-0.016331473121137204,,,,,0.05928413406027018,0.02765917645703091,-0.020241517740190965,,0.0002841613837991609,
VEGFD,-0.024911855906506068,,-0.01351137729551757,,-0.01197933303780834,0.13747285800494632,,-0.012730414721511986,,,-0.02043581275571623,-0.021348553685239417,,,
TNFSF13,,,,-0.011095205506652975,,,,,,0.04935561927727373,-0.032065903019336164,-0.0217064100803224,0.022195641601316686,0.02047746175052109,0.018565328283082414
WNT5A,0.08644842959065893,0.10590346697358456,-0.047739476397196966,0.04316431094269476,0.001629300274946659,0.05691938893402433,0.10974770851956994,0.05719572417682777,0.016673084588230143,0.041424024308723315,0.01858391923899134,0.04504999290636907,0.048063018801738924,0.0568413336158202,0.03435118437296406
CXCL8,-0.023325985298062117,-0.0707904968788993,0.019178784211015872,-0.01578221020755356,-0.011155675803524365,0.006552227644409799,,-0.12362190145982883,-0.03566200996869443,-0.007202219460462508,-0.05982659182514576,0.022912957330455123,-0.06735791029401399,0.020930648495690055,-0.014189663911011395
GRN,-0.06574347270135181,0.05853200825745483,0.060239230349166055,0.04659450312925821,0.01732605702748404,-0.03431002966774318,0.09503187932684402,0.16934333028664642,0.12203690602253209,0.01460579594682703,0.01607523059140716,0.0946163668694274,0.0537380249614465,0.11427811755291782,0.11107138627676381
MIA,-0.022154862486824887,0.028735666634665775,0.011086198364425906,-0.020062271390816802,-0.013623968506459923,-0.017042214713569342,0.1654812455527407,-0.07567517580250696,0.06607708510439982,0.12205861000123777,0.07871915223807556,-0.016679082008614347,-0.020892454744727226,-0.0009575698441362419,0.05284004374014726
COL4A4,0.064864711665494,0.007774953092710189,-0.06339084946930447,-0.010556597848787014,-0.010386474702747395,,,,-0.025608572232718823,0.023573443069565866,-0.03272093154336378,-0.031180421855153316,0.010740304766334792,0.01844628942905006,0.08694134291966359
TAC1,-0.03229872374298742,0.09995531258488838,0.04488788569930365,-0.09004385677923117,-0.028011218170536298,,,,,,,,-0.029446840703617996,0.04861763273344558,-0.07660150408479355
RARRES2,0.06073547518782008,-0.03485347513397019,0.0007884745237030947,0.10752021163415444,-0.017484446165412202,0.024839192640617506,-0.057832432301560516,-0.0807131528227563,-0.018201206171166006,-0.03643816624977841,-0.069968152491767,-0.027390113550655088,0.02243455242862133,0.0020690116142979952,-0.08862233955446511
FGF7,-0.028117635790253358,0.02289413721183401,0.032556570078234384,0.02485773486461978,0.046010946696797075,0.002982994867112339,0.08062493244660643,-0.009233436263288788,-0.0033277355326024145,0.04847519126417023,-0.05929455492896577,-0.05104315124396447,0.03349607290154563,0.09982075703752362,-0.03322742365186242
EFNA2,,,,,,,,,,,-0.019422872396834042,,,,
HBEGF,-0.0614460540624422,0.012602216434117497,0.059127971688021246,0.1273993517305723,-0.030764075850776767,0.12587811922519423,0.10336721587757842,0.08482958181367321,0.11165281255322779,-0.018480411936907745,0.014900415778752788,-0.017187815507266887,0.06713608895534849,0.10550732106233159,0.0628460226802547
CSF3,,-0.025392670797932983,0.02230793956452019,,,0.10747931265558466,,,,0.020734681459675688,-0.041126449009097274,,-0.03830662133628062,-0.0332282200367086,-0.03652384812512601
PI3,,-0.02580223694344378,-0.022713434939514613,,,,,0.021558215555580212,,-0.055252517201200654,-0.06987580128360377,-0.01719847063725243,-0.09584929169069328,-0.040111574330493914,-0.03912565092341585
PCSK1N,-0.040737710316524664,0.07459858237654039,-0.015412104781566256,0.018261655954328226,-0.040809087760119385,-0.016927548506540862,-0.0018062159131789633,0.02148896497806375,0.021895253087944565,0.015097247821402635,0.018098321170877365,0.008083471254397491,-0.04207862250661116,-0.03548799944488363,0.05619051500932828
NTS,,,0.07988331034862227,-0.012887207428008387,0.03676193041307258,,,,,0.01540566154256729,-0.023663084264775685,,0.030681405873371776,-0.021278831007694083,
SFRP1,0.03354008370868298,,0.03082034888835179,-0.020697584290348472,-0.016331473285608553,0.02943928616585694,0.023532811911150697,0.04366399588064532,-0.04039464438625115,0.04945815756597609,0.04836736006710164,-0.055787526770947726,0.03790785343353389,-0.023209645273399207,-0.04556644127909339
CXCL13,0.17379683312535218,-0.008204334554129063,0.00804304923634317,,,-0.025972446221906805,,,,0.05852799239378575,0.030599604753083657,,0.01770143136129169,,0.039219816338790535
MICA,-0.024447275897449935,0.02551312682414438,0.027431214589704437,0.012726063961372245,-0.003020311658233592,0.045195142996733904,0.10476077443782848,0.007414882737508133,0.026324244472036573,0.04369644521353644,0.00374346519518051,-0.0606777999789666,0.04222095146495448,0.13589269062538814,0.0026505025461777093
TG,-0.023650854967476567,,0.0745200618940329,-0.014875234610875778,-0.011819016176366758,0.011522516362339405,-0.003802843294057364,0.015005747477680919,0.011911179740634296,0.13672832693787781,0.04243134093413914,,-0.03152693800155162,0.13274944930351437,-0.03264778732472363
ADA,-0.04885951742430256,0.09915656686552086,-0.0006968039655000843,0.0801875811118041,-0.019195032756333146,0.050001524880441066,0.039986193630428817,0.03252399506985828,0.06690124769081716,0.0716741182284099,0.04261688716763135,0.006812698608315245,0.0992181811657018,0.16229037590845308,0.006914502887572174
LAMC3,-0.04205755187204587,0.09685482340880502,0.057146583273647446,0.023740018751092364,0.030223303231873607,0.049715196269692154,0.06704308723656377,0.21813646286055513,0.048726705137153686,0.0889905861672637,0.11454445120927226,0.1421691401038941,0.18027443456448955,0.2085529389898927,0.08928955161385664
CCL7,,,0.0503359380656665,,,,,,,-0.032739955510545475,,,,-0.045179072186928716,-0.06184677506726942
NGF,,,-0.021617585461942344,0.0877822915284832,,0.038076328331125356,,,-0.03010011887538471,0.009125373574874146,0.023556576540342315,,0.07250420717931366,-0.009411557855573916,-0.016688049309935643
TNFSF15,,,-0.014994986057574019,0.07184007564961921,,-0.01832295531660448,-0.04615103581641722,,-0.03039857514456397,0.07702341826920736,,,-0.02378775420628561,0.05395938403518359,-0.040422618438318195
HMGB1,0.001287395997828467,0.006049443335707622,-0.009364528547451623,0.044603999071554205,0.05375721398929855,0.12107239531433375,-0.06397232814517671,-0.03987107362687142,0.006780705068713886,-0.011300118414091427,-0.03370845480324545,0.041483184589162635,-0.030323393297347245,-0.0746988852741639,-0.0811602265066909
ITGB3BP,0.0246218345737693,0.08224415895762321,0.011921206008525425,0.008137568670317962,-0.010329117422483063,-0.026154433304230756,0.0509083213204318,-0.01891168500046518,0.1116896153206965,0.019116598199536396,0.036068582167229454,0.04808849423899399,0.06273773626956741,0.060018059628770604,-0.06402375461436718
AANAT,,,-0.01351137922434282,,-0.01362396926425984,,,-0.03315230019540672,-0.02109636852431915,-0.02872217904991264,0.00554509748971843,-0.025038108054664537,,0.009916861680061685,0.021564613248517647
RELN,0.18704874759968368,0.052933627035757894,0.01980277881556554,-0.05711688735741653,-0.042475207895906864,,,,,,,0.03437756664854011,0.023428289380739407,,-0.00508834980095281
IL15,-0.030130827391577096,,-0.00677135361824319,-0.012264294810770843,-0.009712573353001587,0.02971553957643108,-0.025348134171013368,0.06716369708807492,-0.03566210317452261,-0.05262020881548275,0.02658394561359417,0.03997753874550688,0.008243850538247515,0.12074731670140858,-0.020627334574674607
UTS2,,,,,,,0.025087158960800514,0.012494293141562453,,-0.006106315524532072,,,,,
BSG,0.02070992772621343,-0.00614390875227171,-0.019940121922490926,0.018915680616722563,0.01807309373659779,0.05463528148907468,0.062629753920652,0.03327912660848385,0.031645702157722166,0.046088376454261885,0.01970614977503015,0.08868840963455397,-0.011503795851942075,0.10909224525921579,-0.034906284212073556
ADAMTS3,0.02584065052743671,,0.056917801905908345,-0.01975423103408888,0.009335345862704486,0.05074055107320247,0.13351338096937343,0.08310396324692239,0.22275180881546558,-0.0346830827053447,0.09727132783078384,0.015044594102079615,0.046216308930876755,0.09358382533244727,0.04184126765928858
CD34,-0.020729692422600806,0.07703177846814324,-0.04720927488100063,0.07813980444272352,-0.013768786680868979,0.10692026425964642,0.14903895200559122,0.2454676321481041,0.06691413582323005,0.051115971255944234,0.09653373976491542,0.13804056266824427,0.16272779201102297,0.17372531787448456,0.009102272795158068
CCL23,,,,,,,0.14946934732961567,,,,,,,,
PLAT,0.11873259673899265,0.12461446904742798,0.0008886278330074428,0.06797610475429626,-0.004459355128529106,0.0342075849052704,0.02282322959198665,0.1912928218926894,0.023940982091708196,0.12443852330106032,0.021730259877489323,0.04613778220251336,-0.05723515673047204,0.12599691604382973,0.0860259769681178
NTF3,,,,,-0.02199233645200033,0.05359452091486805,,,,0.07089980089109128,0.07748968879410262,,-0.016434374090419104,,
LTA,-0.017392913083445403,,,,,,,,,,,,,0.02607400395539581,
CKLF,0.004906148232061042,0.06823283587965169,0.10544348211561161,0.08185620793659698,0.040841665764851626,0.01759549971198536,0.0315922763886927,0.15297115109253437,0.01828458920431598,0.09028042498438216,0.05033110072240779,-0.006873776538731575,0.05076848603242618,0.05286661195042476,0.006964537293258792
APELA,,,,,,-0.05011602075034041,,,,,,,,,
CD24,-0.0023648005606153777,0.0038245213825637845,-0.0309868137572643,-0.0022854203463461183,0.0428650068995761,0.04032364336143977,0.11044213067729884,-0.07442538276142817,0.028771020713020356,0.008289469023678163,0.020380395133596674,-0.061888338803466426,0.024147656946487087,-0.00019184534844094372,0.027796676281925555
HSP90AA1,-0.017345084575494888,-0.13031578633074442,0.02868076462005842,-0.034477553549458244,0.027787470595067677,-0.007737550753989722,0.011662599354023091,-0.0960864405718432,-0.025168331284069458,-0.11849236830481322,-0.10194376209132458,-0.035850885861293376,-0.05686943837672153,-0.1796780479706198,-0.05892079030872531
BMP4,0.03516109674030005,-0.023200313890316532,0.033362613265204635,0.06880519720650437,0.028621369522433535,-0.00902064000866748,0.09083436415622757,0.26233526271794505,1.7322154134029492e-05,0.08295196411109815,0.078899822526253,0.06212459775949049,0.0033138848874800933,0.08595408174605225,0.022435283707693987
SCGB3A1,,-0.05264375890690431,-0.01609038468179972,0.007467612027419902,-0.011491951326215843,0.09837775642300149,-0.023961421028644916,0.022330474978029164,,-0.041087584646380494,0.21314855626914533,,0.015006786284465697,0.0901562863600143,-0.021031770876770363
IGFBP4,-0.059179605383548085,0.05517492492759374,0.05577542440584443,0.09290692171161494,-0.02047422881500326,0.0935677792978736,0.07902535149061998,0.2462393749424305,0.1282167013841726,0.0714970168062315,0.06781340523156623,0.12920659174581106,0.1388017652120942,0.22655515369906018,0.11555473103321962
RSPO4,-0.02811763045212199,,0.05982095997436488,,0.08624486159691573,,,,,,,,0.010306717216438116,0.041416609522366137,0.043396947049752464
LEFTY2,-0.017606524518963884,0.03960210626814218,-0.028824937757370085,0.05434131173688704,-0.012601063335657662,0.07209255421149637,0.05475639938647893,0.05878569602389004,0.02718055793053394,-0.02779251472127274,0.015143132924865566,0.10825848757627202,0.015733073932742758,0.005491386911949516,0.05802952439030777
PF4,0.026088133602607356,,,,,,,,,,-0.017802407259798304,,,-0.034823149647913464,0.23647477279135506
ANGPTL2,0.03341680241789953,0.08571030566324232,-0.020241949651196165,0.07786886182573517,0.01277743073527597,-0.06801956967959372,0.07210068487831493,0.03097324745734113,0.09005615026931828,0.09197759336718138,0.044416238696392316,0.0440253415662204,-0.02625503212703598,0.13035822199493735,0.07343268048930114
LRIG2,0.0007278629215963196,0.042123167672161156,-0.012225127650024103,0.0068139478701005176,0.008545867252444333,0.028426975757390765,0.04009742862633371,-0.15180234305163953,0.05014467100596235,0.0019330708248903273,0.03797877367924063,0.03165605596716413,-0.008239077059181867,0.0529048257042088,0.007921109758636604
ICOSLG,0.04212783273119655,-0.0057219629882612295,-0.0019683997931659275,0.0863380307122379,-0.021809574398164992,0.04204252281229384,0.03644373953523491,0.015354040362944901,0.06486605427172258,0.13041724161356236,0.0702484487709326,-0.009314537701455135,0.028380844400077012,0.13292606618339625,-0.013494276203199417
WIF1,,0.004730994668603359,0.01632955700772652,-0.10499091213693541,-0.02162546987864279,,,,,,,,0.031567215577364645,,-0.04042261512103523
NPPC,,-0.04105610942725049,-0.03239553816777284,-0.030035192604776856,-0.01597099768275899,,-0.038476644249961375,0.00030293574502112704,-0.0252607050937403,0.006550524806690722,-0.009096051141227721,-0.0026362575247920778,0.04030297900425808,,-0.0529406061871416
LYZ,-0.007985200746990384,-0.05585721444580487,0.03490537988487803,0.031169561208401694,0.030312444978952552,0.0179715969080088,0.13578272162566773,0.093455277656593,0.10735991088304593,0.06169147523241556,0.009673947700927025,-0.015481641766778237,0.09021809706068566,0.0750640374827833,0.06034915875429453
EREG,,0.06103196440580654,0.0884200949332383,,,0.087325234558557,,,,0.06318797785628272,0.024383224082776895,,-0.04143656269541333,0.017241925791298858,-0.005866684666286413
SPTAN1,0.018472311380702603,0.09866701628960378,0.02769714481152706,-0.03868929533780582,-0.0056340554009180355,0.073780955135482,0.018507560694129788,0.09074097106331509,0.10100767088252391,0.028079703671944036,0.03488509427091385,0.026938714060133918,0.04954743872453138,0.017867176490124495,-0.0149812642823368
PTH2,,,,,,,,,,,,,-0.00011318886526907148,,
LIPC,0.0028296001482545404,,-0.017979706672453404,-0.019018776522243028,,-0.026769213308739836,-0.040800542599220974,-0.028776057778877675,-0.010340142703723507,,,0.11395164938702014,,-0.008085188770172282,-0.03435279705505022
COL8A1,-0.05118906900473311,0.055206992203307916,0.006164443226739834,-0.03865593486611044,-0.024731501141657578,-0.01758150478010876,0.0733609944960867,0.11873678394974053,0.04135544439715236,0.12570152450866148,0.05345515934752455,0.09532327053704723,0.04618293525658031,0.05173491753501274,-0.101439763960147
GSTM2,0.004050615643523483,-0.02039012325635475,-0.016537650414502673,-0.010371112681828918,0.04993570383572142,-0.05928773875975429,0.03827741595164887,0.06229656414989639,-0.06355334502037109,0.05892005689345037,-0.011629839526454142,-0.04197077075477722,0.020317847955170595,-0.03344594778839829,0.0706340130995417
IL4,,,,,,,,0.0689015492935957,,,,,,,
SPX,-0.03202160686803422,,-0.016225743910248835,-0.024169621336909298,0.025030631446507638,,-0.05100817282544408,,-0.034583443753766104,-0.019330936257641283,-0.02210396409158236,-0.06394177909702481,-0.031489777375253845,-0.07093869229322561,0.04382080795951137
MFGE8,-0.04311404933105322,0.049919482525383585,0.03934162862776257,0.03368085464228498,0.022520543804508873,0.019250251595085394,0.03210733575822369,0.15699721291321225,0.06606893106390285,0.06871096784443452,0.05119036359803382,0.04282728623755597,0.14611602712370028,0.21310066707947034,0.046260368386431196
TGFA,0.020523391700686396,0.055143937268083344,-0.01107679502466972,0.050264582512877194,0.0006558941839351213,0.02713191294739247,-0.048809908795573204,-0.023890508516511155,-0.022330838892834617,0.08081981304317598,0.026093437149763365,0.03295080619454241,0.06316818612543831,0.08951542841204796,0.009753768369020342
SLIT2,-0.03340337364325152,0.01836182164363842,0.04339416354328484,-0.0053697924710620175,0.03188674824680568,-0.030959216125626667,0.07796218041962241,0.12800208724916562,0.07380009298140115,0.1371599465683899,0.0414792009297294,-0.035316160547577996,0.025167577515308848,0.03360893288852215,-0.06128080511931085
