,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.029681516469515258,0.03288734098240631,0.03869487192727799,0.032517355493112375
NDP,-0.00771145658093453,0.05295496714492698,0.004203914616102488,-0.015852052263271414
RTN4,-0.025377197984603406,-0.04622826003938871,-0.05985293434865286,-0.029657908375303462
HEBP1,-0.011395294070484006,0.05376211229317813,-0.05665986110274675,0.052275362824355034
WNT7B,0.01692215445545035,0.04579140648549076,-0.00788581628708674,-0.022338912311980718
PTMA,0.006929817742918384,-0.09486455890192304,0.035534391689024454,0.07389387168703485
CEACAM1,,-0.033474705152485774,-0.022409296402326008,-0.014826660991910582
PDAP1,-0.027276156134191067,0.002284970461407668,0.03603813558709086,0.01846007447800203
QDPR,0.012800780542811254,0.07338977829459105,-0.04448575647556379,-0.0039671136104691964
POMC,-0.02325924244586789,-0.029986931196629128,-0.044339690212380434,-0.024254469669081048
CCL18,-0.015070518412559198,-0.03251704537817432,-0.0384159569985678,-0.03600751654057137
CCL17,,0.12716597158714033,-0.03234922619969966,
VEGFD,-0.01571488441532223,,0.049340959034332985,
TNFSF13,,-0.045570155732068816,0.010834467672733,0.16436307508430048
WNT5A,0.006820828904456706,0.052652415872880616,0.00637108677035572,0.08055630468256417
CXCL8,-0.0029017790979988206,0.047624561743859636,0.0990897097793736,-0.02843000345789129
GRN,-0.03562132588205249,0.023212566032957065,-0.009919674990941912,0.04883224762541144
MIA,-0.0033199009255501528,0.05840673860550447,-0.04695578430214288,0.040350509941933406
COL4A4,,-0.03222117981748804,-0.03588078743334319,-0.029880846467045006
TAC1,,,,0.0040561342568677106
RARRES2,-0.005620522134741296,0.04347775266312418,0.07531846094235962,-0.029209578150163226
FGF7,-0.03423973992188454,0.03342996915598051,-0.04598685877313152,0.0016275723581812371
EFNA2,,,-0.002141646299024561,
HBEGF,0.033163278342870445,0.05525996086944423,0.07148565458813803,-0.053025271637911514
CSF3,0.04286158605130142,0.0620399937507994,0.07527412499211665,-0.02125604383401487
PI3,,0.04401001882045411,0.08871017904818018,-0.030903415525973116
PCSK1N,-0.046324806970433285,-0.04794359018870857,-0.106376227582348,-0.04974133192899711
NTS,,0.004696894636354494,-0.02594822508022094,-0.016840645378599164
SFRP1,0.006809933977259,0.02605987029316241,-0.021104394959263785,0.037895635637140955
CXCL13,0.039833311331330695,0.06074592937070914,-0.024742511490681397,-0.03467303078819964
MICA,-0.004279691700418126,0.008782862273943594,-0.025885679895565707,0.012396482201111354
TG,-0.03354237633295667,-0.0029824782782686848,-0.019324904981158922,0.024194801543249437
ADA,-0.03231434404950375,0.0494437094028329,-0.010763842926691348,0.04783329900322697
LAMC3,0.01619972066588186,-0.006278517210332922,0.021365316897595965,0.04650823222748221
CCL7,,0.16599950928523746,,
NGF,-0.007259628423858004,-0.01851061940191921,-0.021012248368008406,0.029254808958307576
TNFSF15,-0.015034600872057529,0.06897734508474229,,-0.013199638299676601
HMGB1,-0.0030905401820615274,-0.09174230022577115,0.022649011953817477,-0.022698451551281647
ITGB3BP,-0.035393942771542126,0.004259622111193181,-0.004172171384749768,-0.05114204595205764
AANAT,,-0.031225807551380887,0.013567064955072051,
RELN,,,,-0.015943732590478505
IL15,0.0577218080650892,-0.049088576225930894,-0.009486401806747516,-0.03219798027753523
UTS2,,0.08980510203198848,,
BSG,-0.003474708193055495,0.09444906743680877,0.04246720914120406,0.0004893294624558637
ADAMTS3,-0.029497204620597108,0.005580952787938367,-0.02954479804909204,-0.038394008725226435
CD34,-0.0033763667733824566,-0.003330663958940466,0.02346370505202821,0.06547104617924866
PLAT,-0.002534482260961472,-0.01856008900990622,-0.1321940360272823,-0.0365486328882942
NTF3,-0.00555393800551765,0.018931427033621398,-0.050548617566732325,0.007359039700625951
CKLF,-0.012458933899398344,0.008702561222889434,-0.03464604062782046,-0.0007695285984778607
APELA,0.01356929620523199,,,
CD24,0.03613849229306557,-0.07550438705757317,-0.08016998067457792,0.0137770377138069
HSP90AA1,0.014723486878038499,-0.05623112553673735,0.08845747904336256,-0.03275983848281174
BMP4,-0.004618394097016612,0.029392987868046668,-0.017510445575949996,-0.019416827249213814
SCGB3A1,-0.03147619910290829,0.07121067265183637,-0.020955798741137965,-0.012902403265615495
IGFBP4,0.013661959366395696,0.0730938799446376,-0.010021626208597766,-0.002996764687349216
RSPO4,,,,0.02264910877534758
LEFTY2,-0.016999470762017976,-0.030215107097106633,-0.024489490363583433,-0.02510501645304191
PF4,,,-0.019521583297348943,
ANGPTL2,-0.02289456892462083,0.03199965213774684,-0.046848211297621435,-0.03412041676187007
LRIG2,-0.039432812555864435,0.0027137306174490504,-0.00501488684349047,0.01935722247917787
ICOSLG,-0.05194589729428759,-0.003037481171553973,-0.015490276382117968,0.03576609912838561
WIF1,,,,0.17658706529565324
NPPC,,-0.001204311086275424,-0.03693614432563722,-0.034655021818507756
LYZ,-0.03500964414716869,0.022808321183625205,0.020636793468246113,0.019499190664262103
EREG,0.11484965738343733,0.06218610084523442,0.004148738062681682,-0.022992823753694432
SPTAN1,-0.011271294173441014,0.008599198978038151,-0.06244309801433058,0.00806732090354231
PTH2,,,,-0.029358293584442377
LIPC,-0.02485517029965561,,,
COL8A1,0.0353665157393718,0.019741763025888183,0.017513951811465464,0.07568487773859044
GSTM2,0.009699869497231976,-0.002811908673005693,-0.044092290430758116,-0.039192305780104755
SPX,,-0.010156687138770446,-0.024238540884853554,-0.01933236562541876
MFGE8,-0.008876193223261402,0.05726051129757763,0.013506246370031453,0.052717361373763885
TGFA,0.061979506120646476,0.008490294658246455,-0.07976317072947749,-0.02223934471371299
SLIT2,0.06398570884772932,-0.04237935209516925,0.0007336758553154966,-0.0032678611303458994
PLTP,-0.014921672550873436,0.012942423053845348,-0.0120788214144014,-0.010268998026725882
APOD,0.02324263620562594,0.05971589128480143,-0.11132342553792536,-0.042355514979495426
B2M,-0.002123542275747099,0.057782507806762,-0.0879867939473967,0.048740630409392874
OMG,-0.012588990874683102,-0.01640757056433704,-0.027714930062194842,0.047019521516711286
CXCL3,0.007013325270482794,0.05574959276499668,0.0766558663237785,0.029832703836729604
CXCL10,-0.017153789700210205,-0.036755166660848305,0.0370527992151784,-0.025224530319683396
RSPO3,,0.055787663933782886,-0.04922218458939702,0.0003705723312154787
CORT,,0.02718981642765887,-0.020428344714653778,0.10958837893293778
NCAN,,-0.043389691097585455,-0.09695112197857941,-0.007959592821073946
PRG4,,-0.03898506283994268,0.02711755090370367,-0.0440211981746532
ZG16B,0.04694065936329262,,,
TGM2,-0.014811483841841949,0.033703481916183116,0.11490706284728162,0.05100530508175863
VEGFC,0.009985354464205598,0.060504307055643435,-0.0002838977459908356,-0.019093591624213077
WNT6,0.08546131859986883,-0.010218405571054367,-0.03796699172226389,0.007818340061921412
NRG4,,,,0.03761442611130648
PMCH,,0.024041335948124624,0.042184029460928266,-0.014035573300032798
COL9A1,,0.03638562625348523,-0.03307543156653042,0.003756535405514131
GDF11,0.021402377791752338,0.011693730790163556,-0.034046065124141864,-0.03712745467585376
IL24,-0.014141373729275097,0.03778831261194743,-0.019210321576810595,
SORBS1,-0.005032300314320857,0.03341390494387289,-0.025123312072034373,0.0010791850031602861
DLL1,-0.03475903075356631,0.027089675206808415,0.02184371157060795,-0.0010598238695975735
TLN1,0.029006862071611395,0.027197666497298392,0.05723994449300178,0.005076695783643687
COL2A1,,0.048498491043155394,0.046213526852801494,-0.02956819633409473
SHH,,-0.02585998345339447,-0.026214504735180222,0.02128216417749515
PON2,-0.02197945583782534,0.06549876447671672,-0.07621203275200586,0.05105352767650812
ICAM5,0.04432599189197475,0.006721161488203949,0.0017292798234594924,0.017144808674394225
HPX,-0.026580475026567095,-0.026872636054414218,-0.022213319278101763,-0.02794997207826643
SFRP2,-0.013956286755563652,0.04626770482243466,-0.0027065622356303685,-0.031022307644699248
CD70,0.06160177622655346,0.06150481572054606,0.0517344291271675,0.032178127649316025
HP,,0.01302336861273343,-0.026317148296368387,-0.030642380567573624
CXCL2,-0.008094346320036163,0.056923455735776535,0.05551522857898896,0.013554699521699784
NPPB,,0.008437225375191586,0.06715184830060669,-0.020977614938758753
CCK,,-0.023917173751980922,-0.034878563600247804,0.07572130459010656
SEMA6A,-0.03138411163464936,-0.0643452093653192,-0.07242027173049763,-0.014379643559188506
IRAK4,0.007199723919814907,-0.022798115397101824,-0.04510350093650156,0.02648817602035437
GSTP1,0.03706551605495874,0.04352164008495712,0.0156290475572228,0.01765131522282571
VCAM1,-0.013461606373491834,0.061627247233114676,0.035861472006297655,0.050616374810891374
NXPH3,-0.02668526100936571,0.10369456165147653,-0.027238298857927425,0.001662396641395623
MTMR4,0.03892620394678447,0.06307846754729432,-0.02063294492029804,0.02033980122696702
LAMC2,0.05602879362069015,0.047009225124166935,0.03934400623332091,-0.013623713125730803
IL10,0.0031317983100268036,-0.028594929922415496,-0.0006441423328685156,0.022144334249277916
SEMA4D,0.03336756705999891,0.03367120435792995,-0.1181027895378521,0.04741196233368622
TRH,,-0.06000167852827134,-0.03564543516824063,-0.007986517988519588
SEMA6D,-0.019055947045625483,0.004895852450011642,-0.07109048290349,0.025014104402952146
CEL,,-0.01895669733581248,0.12970694964936544,-0.011306934418940163
PDCD1LG2,-0.015814168822443044,0.017748192177434834,-0.019335479229743005,0.03706333642581489
SPINT1,0.06781907315717163,-0.012150723785221673,0.010013278986677232,-0.025178226217021857
CTHRC1,-0.03619137984198798,-0.010126136977578129,0.02973252073127757,0.06495091359794057
PODXL,-0.011211839037442045,0.012781344824273112,-0.026521210881236136,0.033278355118111225
JAM3,-0.006657387641448221,0.06857043934837427,-0.04026576875643411,-0.09055821222905865
TGFB2,0.005329109650610695,0.004934202485475768,-0.06119385044907322,0.028886705252768378
COL18A1,0.003245922838099479,0.08340882327529608,0.05689088865343351,0.02961161503677574
NODAL,,0.038887030218049456,-0.02372927238119991,-0.015579737756642441
INHBB,-0.00948941564101314,0.02459547790747846,0.014287319729516718,-0.020411175815198204
LCN1,,-0.012307598669683138,0.04897651676555078,
ARF4,-0.016803699543182626,-0.005443651011446638,-0.07871851757341149,-0.01334171293455588
CXCL14,0.07042482679978754,-0.008998519685278645,-0.009037844519343323,0.05392413695581718
LIF,0.029264441788629077,0.07717898702050428,-0.044322885277824395,-0.03978548629486152
IL17B,-0.03397941552080056,0.058677921264840456,-0.03588078955202669,-0.019382641470029216
MMP1,0.03808156779587956,0.07888148412110503,-0.002214655612152281,0.03976080195069251
MATN1,-0.014141375767588912,-0.04511340026158628,0.06669241642010847,-0.019975892859371062
ADAM28,-0.028905728673219156,-0.03830962948928322,-0.005688598517626817,-0.017821281391272703
TCN2,0.04094122648303946,-0.023097444898882276,0.037532816970223086,0.06946867726974008
THPO,,,,-0.01732816181564588
CUBN,0.049396998994347116,0.0014003040704199852,0.004827787171579822,0.07239022413548214
TIMP3,0.0282204329302165,0.03591747373219815,0.04029125743648737,0.06355184014314742
PIGF,0.038798478462998116,0.04488321704760357,-0.06261716940574588,0.010183922750180088
CRH,,0.035343776408761296,-0.01869804802954201,0.04370735616312846
BDNF,-0.021813045316820726,-0.003431394208798688,-0.035332799395196936,-0.020343391554107203
CCL5,0.0036913620664211274,0.08240589579683544,-0.02890841020958334,0.010011878291023015
GAD1,-0.02118538145907049,-0.03033158124364147,-0.018371648631649997,-0.021491006376361702
COL14A1,-0.04391049988071203,0.0908448964187576,0.04668672367630544,0.05719727368994191
HLA-A,0.030679377000122333,0.040106041823192475,0.075244295270929,-0.03869116034730549
FGF18,-0.014683430196905602,0.06620774941850666,0.07541978804262674,0.04057630226967391
ADM,0.008912855204136165,0.03215317963553236,0.08425758490595123,-0.08232550397347446
GNAI2,0.07674229256284654,0.010976618828328526,0.018932200039409677,-0.030020313453122373
COL11A1,0.030598722552501362,0.029802469283538274,0.03511897531873844,0.007611889067339426
NUCB2,0.0275501899595029,-0.01683234288371637,-0.06060052896188485,-0.05671017452379863
CXCL1,-0.006917146285848703,0.10629082149426912,0.10239549620506377,-0.040036780814142865
VCAN,0.007271825524235025,-0.05539537249710754,-0.031937390477854884,-0.08007543330699451
MMP7,-0.029108658413178203,0.05088410888388647,0.0413804539288582,-0.018480334246427955
PTPN6,0.02120038336962956,0.04723603872618327,-0.002683076539891082,0.07397665730087978
PTGS2,0.008243821145648828,0.06489964143454244,0.10476462171496699,-0.0148406481998047
XCL1,0.04752850153851543,,,
CD58,-0.0033708691620871764,0.08484423202838431,-0.02836121849263288,-0.017676992636033898
TNFSF14,,0.06573741430163364,0.04390276278280313,-0.02026662963732873
CNTN4,,-0.036571575992109966,-0.021231617293250547,-0.0011615159299762764
INSL3,,0.028348964586425784,-0.022136504520345497,-0.02026662767924598
MFNG,0.013795934558629161,-0.004059782693833542,-0.07712670060929155,0.007713759573896226
ICAM1,0.014398351607780382,0.011564723752101472,0.06237537147000841,0.007500586710566586
PROS1,0.028582295511367397,-0.000704572508736643,0.004393540581504068,0.018748326453621914
