,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.041121822301009754,,,,,,,,,,,,-0.04766048734775453,,0.04718492354331683,
BMP1,0.08156879188121685,0.11273222011541598,0.16858050987332845,-0.007036284630858222,-0.01908553171746409,0.013759374841564375,0.05537265386157896,0.17625693085252445,0.011055668878449965,0.02583669186150673,-0.049224613955858934,0.06937699265552363,0.013108443712034932,0.1000359028639464,-0.002658697023413814,0.10379718056428076,0.011331993223800529,0.009648977854566355,-0.007018881290601608,0.027577258831127383,0.03517913421436342,0.001870218187991382,0.07396630640469591
NDP,-0.022125018793082984,0.037829308995124926,0.0779973747227423,0.03369477343654152,0.030209909108201604,-0.04272113318407723,0.011630812148401904,0.09121158954196806,0.025574669054526506,-0.05990224635303289,0.03372541019118644,0.07020233996264348,0.04762440487698007,0.044468501296356974,0.05762221213850282,-0.021732702240342353,0.11060389381402211,0.052685982081115565,0.04745993225344069,0.0449675395412723,0.038042834852973356,0.24928125031938458,0.11250122063681141
TNFSF18,-0.026870479134348493,0.11532749352233149,-0.03705603533072402,-0.039483697361017575,,,-0.01764334399602813,-0.011825656532405885,0.02079952057712264,,,,,0.21950274769580255,,-0.0527192168650443,,,,0.06791871233245637,,0.021370768286071103,0.043196508782933206
IL36G,,,,,,,,,,,,,0.013359037809195668,,,,,,,,,,
RTN4,0.027250437621959667,-0.00493822069158917,-0.07513099101551259,0.008785028024078727,0.009040125856651616,-0.05915816365615191,0.07535609125436087,-0.24641222579344907,0.023937700847753533,-0.06679086872805863,0.04016935461454016,-0.025379633466184475,-0.008517349370185164,-0.058925271302729065,-0.04861486891938172,0.061594796044640715,-0.03886224347692864,-0.03764296613052813,-0.08625436581572016,-0.14577311997765333,0.005502286050153836,-0.0816742638187148,-0.20873361101430274
HEBP1,-0.05055352142854777,-0.04817817841845419,0.013854081118762417,0.025420426293443973,-0.06661759610724861,0.025292319575394337,0.0036999321324555773,0.11050353342038347,-0.011233068642831365,-0.02769375479394564,-0.07387159086005027,-0.048621832115260555,-0.02104346003042114,0.07589083895947787,0.024874405398319397,-0.0007366777950144824,-0.033620416456182176,0.00427198652821625,0.07261765977443518,0.017644626819811146,-0.047798875571851376,0.2391349434078412,0.040654830807282556
WNT7B,-0.02367205051055119,0.0295986025826214,0.05487299819392249,0.043403866801623496,0.027106175014187366,0.01203080943682915,0.10907275014743574,-0.049565063740042506,-0.02222058559893523,0.007630333012116319,,0.05770310496281117,-0.028994525313751823,0.04593550183359353,0.06085812457502199,,-0.004592515382057425,-0.038185392877768586,0.03785710317708553,0.044874388864074015,-0.03590475399055155,-0.0616027722033755,0.02104445278439326
PTMA,-0.010063909848224153,-0.08141799659377967,0.012203696673244105,0.08012440585066469,-0.02247230080470305,0.04274019156080588,-0.031221121625557288,-0.08154542449325623,-0.04765583240157602,0.11580803555628948,-0.12557579990605255,0.012148400967755019,0.031533863868816035,0.059443352016038724,-0.10515312270388463,0.0503482829574034,-0.14169320112939968,-0.0674260606859344,-0.08678429343614893,-0.09991739406566759,-0.025451730086857777,-0.19476347389879417,-0.020829868446609032
FASLG,0.01771897276890474,,,,,,,,,,,,,,,,,,,,,-0.03502430243334778,
CEACAM1,-0.0035945455133609256,,0.03813170928844801,-0.018822267353815748,-0.013778680542223247,0.0019594049814665323,,0.024443058539828005,-0.017706622282006625,,,,,,-0.059339024035559386,0.028382706847266546,0.06748919929279745,-0.04008749978828166,0.014515463441359785,0.06456180401626478,-0.02383050741151573,0.05351197679918764,
PDAP1,-0.05350143121691953,0.02870270665053439,0.034805515739924256,-0.022205045086972828,-0.014669631122157932,0.0018392043528908766,0.01560965418799302,0.17150368442674413,0.02578720846912274,0.04078301800363081,-0.05340601585010655,0.0830954564796611,0.019819724857488875,0.1263588957994514,-0.05392528150867687,-0.05641237450275207,0.058801174677067046,0.03336574380240922,-0.07496663527637319,0.0012376168194418646,0.022466184098608857,0.053201630627644214,0.019603460061621652
