,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.06656512613450513,,,,,,,,,,,,-0.03867663668520251,,0.035893660286996816,
BMP1,0.0876255468332232,0.08561526928148229,0.07973212499457921,0.07258660205911027,0.02989596691086305,-0.01820513193546319,0.02508615261278148,0.3161451939682103,0.4377423008460829,-0.0013907453027429291,-0.03244492588101356,-0.0313238132358816,0.08474976718753126,0.07199145408329605,0.15791520845868937,-0.08142585670273884,0.04527354663419493,0.1116609390626115,0.15152275534975845,0.02700750111370311,0.06839625844619153,0.005516067868371254,0.18565580366999124,0.12756073440982343
NDP,0.023023422053152692,0.04747571202414599,0.08536971664802281,0.09236395037625118,0.015946770680878866,0.0010798582829273553,-0.027983758614720192,-0.00618304696988664,0.07683435261811385,0.02244618347779929,0.013281727666833037,0.020863927113760325,0.0037013391173029314,0.051364035862187234,0.0735784985388027,0.10623792045613321,-0.16994955581085555,0.010604508822871022,0.11502289766814579,0.12743306329286608,0.047812225365515826,-0.022463311220971036,0.044587546894888405,0.038161712942922456
TNFSF18,0.007686871748747535,0.13518392710468966,0.11085807457842882,-0.012396603643909493,,,,0.06953102321372351,0.07291356498083913,-0.0183023780356096,,,,,0.08246259732233428,,0.004817587203443054,,,,-0.039886532730721284,,0.0989045767425643,0.014873292143429912
IL36G,,,,,,,,,,,,,,0.05755159525491285,,,,,,,,,,
RTN4,-0.051466807984964925,0.0062160467237646795,0.01854391460847925,0.03852280957901553,0.08360053115625837,-0.05919594188394426,0.057501656505415215,-0.3448635206344672,-0.5213398970819911,0.005177442080409948,-0.035890941626836474,0.12081294149932902,-0.05427407154656259,-0.019140742859497985,-0.13048975697084858,0.07124218185399012,0.02435906498484461,-0.024963350936169026,0.020999984529596435,-0.017691559979856195,-0.07298654466598907,0.06275440094569364,0.021072868145994014,-0.11894304406320769
HEBP1,0.04368042005132031,-0.005631501385481874,0.03458686719130845,0.07926203309125693,-0.0476161908762097,-0.04425739165978751,-0.003898319194203214,0.16184595080988623,0.16210231133558026,0.011293581336410532,-0.014598125499957397,0.008898337335049609,0.00799842386681656,-0.0021401987150501097,0.044001914679715426,-0.04343736277798156,-0.02183154763416093,-0.022608101822611856,0.04891202408585545,0.08900703024959165,0.00543289008649013,0.0015293385385723236,0.06576755926950924,0.05565295388649175
WNT7B,0.0433181693635778,0.07775292052902988,-0.059275989242080156,-0.008649168990075529,-0.04076062493693116,0.016577477663583057,0.07343036079614891,-0.002686794280703135,-0.1897107641344787,-0.045491330472720776,0.05917748800749442,,0.01543183354092857,0.00174010232481665,0.04622240797309345,0.058204186501044246,,0.01427183645890396,0.025259224610810028,-0.0013292622662177094,0.05631206961451521,0.03570778220429934,0.06136003152870706,0.07484999404888787
PTMA,-0.04243320664380821,-0.05134989029000713,0.12402785366256094,0.06498704279168836,0.16395203379644388,-0.024548162778614078,0.007719896507787753,0.48494901368924687,-0.23066101121312804,-0.054317438750008225,0.03044662701163531,-0.1060952753663795,0.15413359821003028,0.0805454717425189,0.02211301395150337,0.026415288442919255,0.04065422622561741,-0.10005461775840097,-0.05376839510749222,-0.04787231450401436,-0.0683480195621341,0.10274264931379515,0.10236457399548093,0.0011977101920362593
FASLG,0.023936491852975618,,,,,,,,,,,,,,,,,,,,,,-0.01883961766813266,
