,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,0.04399756065364634,-0.022758882222547436,-0.04136626653747768,0.01265389992237708,0.06748608499363153,-0.034643233262910904,0.03318598340786174,0.09668893457412074,0.01557608147947524,0.011630968719236233,-0.07143234754721207,-0.12911461684922207,0.06706440284991971,0.03993906462505646,0.0053712042435753535,0.014498182217047781,0.031694968793776514,0.08195870532069682,0.012386530375063615
CXCL8,,-0.02713909675924855,-0.01663449222037378,-0.002005789898141744,-0.06441370165989364,0.03122416597858748,-0.017465469362336734,-0.019725760771829318,-0.009508760060233712,0.01495811066042946,-0.052066008750475706,-0.010858736625003257,-0.04179052219147481,-0.022437561198476424,-0.08942159158958,-0.030703913317024423,-0.019440562435182874,0.003848921804874543,-0.017546729396342272
GRN,-0.08835687180724584,-0.07085403451923865,-0.05779809458690703,-0.02074740184285066,-0.04751293783270697,-0.014961373829459145,-0.04447835229040115,0.08778885702866418,-0.023186576741583458,0.045111861957813346,-0.11745820347852003,-0.019673736853911265,0.009268874108347253,0.02687257265655659,-0.03472736619199025,0.10738716622657593,-0.07912808134876893,-0.0618445433610945,-0.0926888837597326
MIA,-0.019897542997842348,-0.07079325149414073,0.0016205481778112376,0.0025595240572771827,-0.04078771392668249,0.019122180000257293,0.018630971265373972,0.07580742999068503,-0.011612657975878146,0.055491548388564814,-0.001203614062557475,0.051502542958513246,0.06965863394260612,0.022316956640220233,0.06563460706570741,-0.06355122324429768,-0.09048746587896939,0.12240545039357456,0.10938007984768006
COL4A4,0.011618403201648404,0.07597024126255654,0.07130921704938634,-0.011568477748259965,-0.03103719640584149,0.02093785786012992,0.01612957108580113,-0.011855476915954191,-0.01950834187542244,0.058353440668904806,,-0.028590543507786993,-0.030009402361865837,0.06704687278346265,0.031607867655932986,0.013111103539262354,0.00018342378716332394,0.04782879795827458,-0.024606815387018716
TAC1,0.039540107559824594,-0.052442341305188746,-0.07280183186420852,-0.010413921672381527,0.04266616875657231,0.030112185571034646,0.023187833652815522,-0.06471620685539646,-0.0373870825046233,-0.03170168871892075,,,,,,,-0.011125881789514276,0.047092833303537834,-0.0242965923265367
RARRES2,0.08208755755484856,-0.03910246193815328,-0.02294917605459679,-0.0261686551153136,-0.060352771702320354,-0.03509834467679933,-0.02344838870052599,0.09064200909070563,0.007716908387106256,0.0012284005245048874,0.04713866416979195,0.061520106024744135,0.013961015401010453,-0.02740926689532431,-0.03686951845649767,-0.050940294245831436,0.01871224272604677,0.10525977607722407,-0.019280500261086377
FGF7,0.058052296541321054,0.06586477820276548,,-0.04522942916799998,0.10519666743520631,0.09404482935337119,0.030213131649616105,0.17499617421548147,0.01366543130469748,0.020243118978360522,0.04731513660233975,0.03346448080978526,-0.05203386579590086,0.05726329458986795,0.023382242699060665,0.08549723909875888,-0.00012020798313691894,0.1260312808588726,0.0665702447250673
EFNA2,,,,,,,,,,,,,,,-0.0215969549607114,,,,
HBEGF,-0.011711252337085675,0.004046452747108436,0.01695608559106169,-0.018715658630945847,0.07495107023657337,0.04092240746965239,-0.034400394261807715,-0.01491463450398086,0.007016904423440698,0.04315282228781519,-0.05513018497980509,0.052629828767713556,0.02205704519799429,-0.005336255615493383,0.01708547045564586,0.026473435840608708,-0.05911010300654167,-0.07322537059445731,-0.009864029227766318
CSF3,,0.07344539978107287,,,-0.02172485768056389,0.129734027585847,-0.055874175834183054,0.01774454430490538,,,,,,-0.027617794903475445,-0.046499681763234706,,-0.013410744238778966,0.0590745011684265,0.13047697053447024
PI3,,0.03607310998356153,-0.02275495592336969,,-0.008354755759764437,0.029473794741882046,0.0034243039116266106,-0.014123433100225248,,,0.02161128778408255,,,0.023650382775438898,-0.1130867926085877,0.08475906503543153,-0.039453436411412135,-0.04985409621724719,-0.06355824813876385
PCSK1N,0.05526671680426481,-0.04050373752127798,-0.019237304759207638,0.015418541656062218,-0.041347853692085726,-0.03989673643850154,0.05892661740234089,0.011162284762683558,0.0015151498676378298,-0.0332031542663705,-0.07182993012898108,0.033930683951741404,0.05219168599664724,0.0031075354848339553,0.006616412003448025,0.048674564990955654,-0.03245246081847746,0.17634700969612144,-0.07039903603655942
NTS,,,,,,,0.046942628469449375,-0.015416691588735081,0.028832880016670465,,,,,0.002862916007517229,0.036303134990445705,,0.026136881119743167,0.06126752145660893,
SFRP1,0.009578652239137026,0.00882050582475176,0.037838140589470666,0.034613317142088984,,-0.01670431097791286,-0.01913199281004464,0.037500750596062914,0.027591643061223595,0.045355620431912,-0.07140974383282246,-0.09462946119451725,0.01246528180845365,0.0687104575311509,-0.017745893225064507,-0.006094107799891899,0.022614106033017188,0.00044457294378237805,0.09571953976033071
CXCL13,,,,0.019195654511613227,-0.01577481722191121,,-0.01896004920146343,,,,,,,-0.039357486594168364,-0.05548873393915326,,-0.044991032981748065,,-0.02192621857799208
MICA,-0.033203405955057906,-0.04486860553902507,0.015414111080000095,-0.044792818614437874,-0.008344613432669139,-0.010808200773527248,-0.003338013489032687,0.019898653235337002,0.014320031260165499,0.012932839223594166,-0.016721924644717518,0.00443394357503357,0.02337525842082434,0.048396730763356266,-0.0074284612395390075,0.027667164835098595,0.031989984802869846,0.01839172362335594,0.04473400936572222
TG,0.053451295475533664,-0.03337923003248486,-0.03406093075709527,-0.02967423985421187,,-0.01802659808004186,-0.022410829995382586,-0.015138117544833185,-0.010074171296156467,0.05281965362318554,-0.08551933716555495,0.027678076571935512,-0.03864734785505184,-0.004230502059979046,0.07194025462284215,,-0.02269993117131267,0.010097942846529973,0.05918780103136865
ADA,0.02087910917837432,-0.037842473865802126,-0.03545234023854595,-0.003327245011174355,0.10391589391935532,0.05509135929004835,-0.008328248180880566,0.07658011745168335,-0.016361264350352973,-0.057509784277296104,0.04258785700149912,-0.013569172736854495,0.07259204750093017,-0.002462545511049466,0.08263363812722439,0.0378230806127448,-0.042250203003596686,0.03670162325112471,0.015583255141037249
LAMC3,0.02003920260278733,-0.008215360148486466,-0.041883122457186825,-0.007823672559955131,0.05140748647487352,-0.007866485365630067,-0.057877911858195456,0.026138355118780657,0.01298806056170158,0.06916386999795729,-0.06539963606276979,-0.040627761632321596,0.03764627569470689,0.002592003976840836,0.08877701413654909,0.009350341323857748,0.007271197771088382,-0.0636025198772295,0.02518567082919189
CCL7,,,-0.01375807432560769,,,-0.013033201610246225,-0.025137524702105334,,,,,,,-0.009636852874619751,,,,-0.03665073231459511,-0.0332141439238385
NGF,,0.07154304154692616,0.006175578693384045,,,0.02149180801718633,-0.026831691272579398,,,,,-0.004124271067150317,0.005631854295210211,-0.030329460735814103,-0.0024313253291354774,,0.0002350242557213133,-0.045301354069484094,0.03543545960284156
TNFSF15,,0.009432888191722362,,,,0.06364730661175959,-0.018611737987194624,,,,,0.07721434844148613,-0.03562256671127903,0.008762568127689411,,,-0.017127587308866193,0.06264679206887519,0.07141324507849078
HMGB1,-0.006528581578039814,0.042296893553593194,0.014993007524703481,0.025200771140103925,0.05011704126583416,-0.010809145082323945,-0.04371388253706088,0.011791069520493561,-0.01892392088442352,0.023279586715334373,-0.04777252371282109,-0.11303897746894134,0.01821184752363918,0.03377943005473174,-0.03159331359158475,-0.043311394533727586,0.01902717174778725,0.023513337461851337,0.07998177954508669
ITGB3BP,-0.027197068994665966,0.08882200282212897,0.027163717449436048,0.01428744641964749,0.0062259399477781075,0.022448164735540857,0.02275626949004554,0.04551132308050804,0.0399805583010478,0.02573318184366854,0.023697175212528773,0.06611555185342698,0.01269152160877163,0.022460267316551003,0.014611312583948734,0.10112189625339475,-0.01258105945921864,0.04861961058188327,0.06930046689150951
AANAT,,0.010000315293179372,-0.019960872701586942,,,0.008355273973682962,-0.01677028901551229,-0.011314004915565166,-0.011612658621803832,0.08348015091142727,-0.05929618892868645,,-0.024721776976368393,0.015375441865264015,-0.02906365193615309,0.0012474901773339936,,0.07748065412901228,0.013967469783162115
RELN,-0.031724824464037564,0.014029641313726395,0.014898623662069316,-0.021673158447708372,-0.02446550914532997,-0.022921695004120734,0.03151487167994167,-0.03319884030497318,-0.03784823682394721,-0.018657690592845277,,-0.012193728964314629,,,,0.0027192833633374203,-0.020688269312601277,,-0.03664407465284273
IL15,0.003588902950583732,-0.01422686781440675,-0.015468291717303281,-0.048467806235436346,,0.10865282239336709,0.01710633739015509,-0.001220959857135762,-0.024959409074031068,-0.015630349204753258,0.05862631478592681,-0.016953590307415736,-0.04179063141471362,0.06470482170717122,0.029525137179708043,-0.03573352691818541,0.052878712967264964,0.01552223077345357,0.008733840027460138
UTS2,,,,,,,,0.05287453311188066,,,0.0711961556571796,,,0.02533527721260963,,,,,
BSG,0.04363908428843215,-0.01610395077536844,0.005850756182694882,0.0045667548447626775,0.00830478313480479,0.032232046094546246,-0.017862345630875326,-0.01582295288875435,-0.06384242971533975,0.03404155630247401,-0.1341586252024011,-0.03725307453912726,0.041195404785917926,0.01715910626715385,-0.010844068637201427,0.08152994940338577,-0.10964433041179697,0.04793394494912148,0.04610788990051923
ADAMTS3,0.028930739055228014,-0.027663876235102598,-0.006164744604877705,0.03732777179368524,,-0.01513421466826214,0.020713268627295726,0.10618109896507108,-0.023120564300270405,-0.00029497543579700845,0.04106561136713051,,-0.005681980297571389,0.010629096093490243,0.05349653350761242,-0.020652346210973303,0.12831323730957486,0.15801610167043756,0.02713779805023994
CD34,-0.03103552063655227,-0.040196011678148076,0.015155112296797153,0.03494969919118307,0.00753957262683593,-0.04451208927159286,-0.01356306883752451,0.10065438024251114,-0.008632401195379233,0.06172591118507426,-0.07554957026357786,-0.08521203621386723,0.07337386968118294,0.019445701076139667,0.05757809130012446,-0.004159487866614118,-0.0629949368846572,-0.02624507886570122,0.010189081044027382
CCL23,,,,,,,,-0.012873541613842687,,,,,,,,,,,
PLAT,0.04513071151142903,-0.001582968240878712,-0.04665952958190927,0.022353326797555747,-0.06077666299467566,-0.008177524649624868,-0.006703926764004305,0.07620382570266729,-0.0003213800228061175,0.0592438520063753,0.020408593733160965,0.04969151600520184,0.08493511935301107,0.008109942186564955,0.07211096955122928,0.05704943044006915,0.03738798642166396,0.037298529282538184,0.04944606539485338
NTF3,,,,,,,,,-0.01874560126782605,,,,,0.03589248534147791,0.0799070250308442,,0.0477686553067642,,
LTA,,,,-0.0279778689858969,,0.0006368005347173983,,,,0.06935318213531681,,,,,,,,0.012273581391887684,
CKLF,0.01751844451964886,-0.013150419004952734,-0.03516155597503022,0.07270914821673238,-0.008403516589581123,0.02643517557869068,-0.04866035833720667,0.07829355698514674,0.0039402465393235196,0.056437549956663564,0.013971187136496933,0.08895646612495413,0.007046660801596886,0.0960400246529632,0.030976903753180164,0.0034534288064846336,0.0018072653359399078,0.09922009025657871,0.08328304398573946
CD24,0.03904560439876422,0.0023184981307115635,-0.017257365143609846,0.02334482816531974,-0.04479730374493094,0.006686420627443142,0.085099302481033,0.04098792754682514,0.049005419402098835,0.010309620636739913,0.10394347993360095,0.014459159871659263,0.017241694603831858,-0.02724451540609397,0.021117241148975736,-0.005101283987022447,0.08774269078741986,0.05705578778883398,-0.054615980312727366
HSP90AA1,-0.05106797704160246,-0.03577633250961403,-0.005931182763402468,0.009994892520812215,0.028593671861523756,0.028346179103229393,-0.0036008982148228647,-0.09140955082081197,0.037984657729050415,-0.02303099064695513,-0.044396936547011004,-0.18294535280092247,-0.027020985680885557,-0.03595725651897149,-0.11626384621090473,0.0030879598696362054,-0.07179050812033105,-0.08557998020234683,-0.031658598830587234
BMP4,-0.03938287806060911,0.0027422484883959527,-0.012740225055411402,-0.0069631463014750055,0.001863849168197648,0.055814423686449746,-0.020365592367567433,-0.03465518300049927,0.030452271686378905,0.16550271312840178,-0.03585896878985441,0.009365619338910051,0.06693842440615967,0.05623066875464336,0.00027750189280586156,0.01900428668485088,-0.02384780668050557,-0.016899362959765848,-0.02467841013362671
SCGB3A1,,,-0.013758072949818642,,-0.02322172448070195,,0.055131802920602394,,-0.009795391127299389,0.04943116203429077,0.08488958691592169,-0.0679693618219587,,0.07340011365821512,0.00879245507406052,,0.042433395180203955,-0.027130717161095903,0.03115915739185708
IGFBP4,0.04528273071730178,0.07051893403950048,-0.02520254724810916,0.02513456899012931,-0.028049049506709826,-0.037519119853237394,0.005732083083183538,0.08887115729642085,5.2207187130247594e-05,0.07711414961964282,-0.09663952822503358,0.012592898124688893,-0.027261792178458207,-0.01135131402015948,-0.02434588671660201,0.03382928586080042,-0.07590531873139446,-0.04886074953276614,-0.07180775909671765
RSPO4,,-0.029470007939679604,,0.008317406133626103,,0.008811801464323659,-0.023050177342554958,,-0.00979538969450185,0.0855044492532763,,0.055465721052675866,,,,,-0.008023923625587511,0.07323908691755188,0.03542828570970189
LEFTY2,0.010820694072525451,0.009818082105000816,-0.036461106258988914,0.020366273832184156,0.0007357069213905117,-0.003937900576969225,-0.003634854987600978,0.10015417744386791,0.01567076372507675,0.04889871787698672,0.15169626021085103,,0.05933879792975151,-0.0222926946230692,-0.02483261794137248,0.05148578732059312,-0.03257576847393861,0.12759214952049602,0.06098907647571445
PF4,,,0.009504427668347502,0.10658024087592961,,-0.011371211635557536,,,,,,,,,0.06330612216597374,,,0.10554520925970881,-0.045134170987268116
ANGPTL2,0.005129487991415582,-0.03210153537949171,0.00392372546323181,-0.009106053453222069,0.08571437612896111,-0.025537257979542843,0.02368200106106222,0.06705018124979448,0.006626411088853409,0.08647255516184141,-0.023751201508406903,0.0006543996376452472,0.04959283923758355,0.058699044477796655,0.12538716385974127,-0.02068233453574152,0.05742499917524285,-0.014069857152138623,0.0007501569257763145
LRIG2,0.0328244279432647,0.020495175231024548,0.027442912797155144,-0.02494134408481773,0.07451215445923695,0.0067309682708343995,0.024368148173846655,0.027185733549995473,0.04286393922248247,0.006607513040568618,-0.05767180501045856,0.04138764384573059,0.07989156776175255,0.011781926378189735,-0.008678893669748737,-0.03308983038766002,0.004447470455062953,0.10433490817511513,0.09856540298803698
ICOSLG,-0.04718386336794235,0.07963593988767742,-0.03825516102314375,0.012619450437451826,-0.029217918313548533,0.003977343688365171,0.050905538421242374,0.07092318644685007,-0.018589820430461923,0.039244800020672356,0.002760463401630169,0.03965846811651798,0.04270851841252336,0.03088391391816086,0.03438059136041084,0.00478852537341897,-0.03351761098393877,0.10944516624601826,0.02674589405863662
WIF1,,-0.008836058325759203,-0.02567977354709441,,-0.023976087104049495,,-0.005070245385894572,-0.0595628923723344,-0.018432895316020347,-0.025449196308182872,,,,,,,-0.005175096267904743,,-0.01826939081935682
NPPC,0.1068280787198922,-0.0601440017162076,0.011807988246053471,,-0.02913357557064164,-0.017639553460604668,-0.0013972656318930134,0.07355536859783234,0.027802210871840306,0.016192023120721183,-0.04660677867217126,0.028697040371918676,-0.02960175429592876,0.006082847451791786,0.08553588695692964,0.005229108149012359,-0.02994736812322716,,-0.016872695435770454
LYZ,-0.05529080080767352,-0.005152622596300758,-0.0042750161580665655,-0.012883290095564067,0.01894497574188804,-0.05046456773286517,-0.07752373592765373,0.07879575658884894,0.03945479047057921,0.003717456494470537,-0.08998421662536535,0.03892676686517424,-0.013832470550350938,-0.0027921101179229206,-0.010386966764317669,0.03464074752064399,0.06845771924753447,-0.04444781833980464,-0.03521884614852142
EREG,,,,,-0.029283508311055473,,-0.032437068624880314,,,,,,,-0.00018899911680434514,-0.020781805185262518,,-0.029835029368071586,-0.020889224981762215,-0.004422149666055079
SPTAN1,0.056837873423641605,0.0005784801958042051,-0.021647154094393477,-0.019138969405093968,0.008669617512073517,1.7381081184608798e-05,0.0023914180224937917,0.027758214211288313,-0.04978396047930005,-0.07041201699647577,-0.0079892094707,-0.10764994244945104,0.041778775863013276,0.0032787107421659444,0.016866787728566108,-0.006536917296936956,0.06414972199285554,0.126055048603972,-0.01901141427140498
PTH2,,,,,,,,,,,,,,,,,0.0035820409459840804,,
LIPC,-0.038395253004879684,0.16582242678163686,-0.01747242490887219,-0.0014970851084587893,,0.052223268861754976,0.07673161999766784,-0.029591621372089354,,0.08532456870079874,-0.05492016348452761,-0.007821961619344788,0.04918793151531757,,,-0.023689983977691165,,0.04626242329415512,0.02294796208689334
COL8A1,0.0491644240642803,-0.02887129051782823,-0.017597288704979175,0.0024347244211646584,-0.027123881301889616,-0.006851068193702624,-0.013207281938679778,0.04891171954014116,0.08829065426943498,0.04749187278811313,0.03213739339605061,-0.04198691180471375,0.01478181646387511,0.03703798142550211,0.012472088161422862,0.04162311937760516,-0.04638410324376305,-0.06742991523329327,0.0019412526288445403
GSTM2,0.024181399467681608,0.07185993778453775,0.004472510987230929,-0.05576680983465486,-0.03614980033039457,-0.029012509935729857,-0.028152630353155822,0.026030918168009013,-0.02895199475837117,0.0028139413650777913,0.03796926643545261,0.1495572325077631,0.06481575980082832,-0.011365040711044909,0.10958724351788632,-0.043563446647717746,0.009228996708220541,0.02168459733275598,-0.00665239952109103
IL4,,,,,,,,,,,0.09459242400796788,,,,,,,,
SPX,-0.021564018140971263,0.06287943622653075,-0.02825888684277668,0.04354866497838844,,-0.015798866807776004,-0.04475757297332502,-0.039679250858769846,-0.047283020766781904,-0.042560784342114744,,,-0.022265462252859712,0.038673008979978905,-0.024578152354895744,-0.02336223937265048,-0.046572108770186464,0.20508002890333465,0.0802787574856361
MFGE8,0.0711578870731133,-0.02006060756685271,-0.04201940363452983,0.018953291786497708,-0.052416207579740394,-0.026190986453172485,0.03788590315776167,0.028399620397472996,0.04633359429010394,0.03751486073470929,-0.046794240815497226,-0.06667781322725436,0.004069912297053436,0.03291215832779604,0.04389760963931334,0.0055371649504446525,-0.05898240352278618,-0.019671675229363333,-0.05759275760994765
TGFA,0.062039699134627306,0.02612869936592699,-0.024790295440326907,0.02276672882059728,0.011186105625212883,0.04522838848443448,0.02903177131607723,0.033690697004761135,0.008021694546873816,0.02306424845913604,0.07498951674275679,0.03076666223639237,0.11753846570876861,0.0060092936313822344,0.05750607658105853,0.026294688692204915,-0.018336358272809772,0.08548632697454027,0.037603345311475515
SLIT2,-0.015656830193675256,-0.0012686318056307135,-0.03168883424025968,0.0069570649724822855,0.04199699958425556,-0.004923372840824602,0.057888130537667816,-0.037594705187185204,-0.017026646157645313,-0.03515866638634324,-0.012159782246607923,-0.00993663442775944,0.03186234400689213,0.04276045348190473,0.04796533572863905,-0.024900121156470417,0.014336138407856983,-0.008822396495050516,-0.04570364902303258
PLTP,0.044428004060372145,-0.05524293640778799,0.0005938210983529159,-0.007786624882679781,-0.013150804596687505,-0.008462635925202366,-0.016309884687073773,0.10175394929058715,0.015848741441919268,0.007246397151551381,-0.0591127110132986,-0.01053066525501835,0.0808683408830076,0.08435991009262828,0.00013573041510016952,0.07954993702083266,-0.05121016358693266,0.013483163519448265,0.07080351871952124
APOD,-0.11531036999203281,-0.09592750015673952,0.008157519746468656,0.0028032623276721394,0.006198450764914187,0.004367030371055887,0.015555908484748603,-0.0003404637214254917,0.01165886735939735,-0.05836899051286519,0.019294200817688335,0.1428872459567436,-0.020128591744919384,0.05277567886171434,0.08406202314542661,-0.044355298589718435,0.003237248428611161,-0.017040743882051342,-0.027186841634254895
B2M,0.03862459166396668,-0.02518944514806406,-0.019478415900928123,-0.009685132702155676,-0.04509347892893982,-0.03197845036657604,-0.030159853701681786,0.0938216958567937,0.030748339288524846,0.07073554109434177,-0.10008171110016989,0.017039396101964192,0.02416528591865004,0.11886056462366104,0.050848859425069774,0.030962857430922208,-0.0676093155530519,-0.16901202803789234,-0.09636614498802068
OMG,-0.004898179768620983,-0.004062755859495801,-0.03704686795096083,0.024931664100858102,0.04229970227226433,-0.04819140403967205,0.0076698800810336325,-0.004261758383518752,-0.012123719568901714,0.0024437853599606507,0.024279072451846576,-0.0653326745844569,0.056557155078316323,0.05605950854060867,0.11035817860117875,-0.02986049209643952,-0.003368559571519668,0.2269373522111779,0.014593663858932647
CXCL3,-0.01575166795568868,0.05984361800930609,-0.015767171941154626,-0.013424252601651079,-0.040904916045407406,0.08360306971489274,-0.05408971643161176,-0.014854747615483872,-0.010478996456086874,-0.011256683260452602,0.14221884864140805,,,0.04737375815880766,-0.03447366643771515,0.06834291125699946,-0.0541454292810891,0.07713752775842893,-0.01150458869550083
CXCL10,0.034760313154747265,0.01736523794810428,-0.0001516178868273488,-0.04368392908552498,,0.05468443936079918,0.02156989869219936,0.0702079274674499,-0.01591836259236861,0.019956275068979106,0.016810463329959266,-0.04117192762386712,-0.03992920826274033,-0.011275368258916854,-0.026550973596493367,0.03168247561043003,-0.032730847282846,-0.018830760195730257,-0.027160216536624
RSPO3,,,-0.01868859400083361,,0.025390956354917216,-0.013205443896399917,-0.022316351750608643,-0.018578195989408363,-0.025446184712762467,-0.011763017055854972,,,,-0.025364794948016387,0.07119937784011775,,0.04408972655637819,0.08069926008980866,-0.030398001138551362
CORT,0.013093777026442108,-0.015271795164756467,-0.03139393177449536,-0.0011885782112069168,0.0609122716318144,-0.008380779771479356,-0.027084262288252378,-0.03215373049531226,-0.025014161902996088,-0.03120691896006801,,,,0.031229252629112792,0.019436185762698475,,-0.03068598532473804,,
NCAN,-0.06509745919382892,0.007937269409541006,-0.024860844466146042,0.03809538335234399,0.05746836760587508,-0.05844182685784365,0.048962301546515756,-0.010783458124384429,-0.03607024942339853,-0.047041303076333474,0.029591280789528163,-0.056769673124964955,0.0706358197788575,0.015933596671621475,0.08831845819458552,0.05126092052803605,0.039305241053903366,0.11858160237976782,0.07578089509294461
PRG4,,0.03356566637124866,-0.020690500720592152,,-0.024291198145985217,-0.013033203641277228,-0.015978427733617732,0.0783216991105212,,0.08283433564533539,,,,-0.02876316466325639,-0.030565616672033002,,0.0763055152353186,0.03340438409643613,0.1175209546869321
ZG16B,,,0.10872404862830749,0.03785417872850972,,0.02301090512730287,,-0.017375805766623238,,,,,-0.02748233936091598,,,,,0.02019996775086035,-0.012797538722644367
TGM2,0.023484733821674163,-0.04299630431366817,-0.024094929613637718,0.053438381842339545,-0.05465566480296176,-0.04349451448972763,-0.09522676467265087,0.011147576488153359,-0.014828543964348394,-0.013845918224037865,-0.04634418926909123,-0.09634155038518673,-0.031966350417567325,0.04821416941706503,0.01363891326810383,0.0440600405746978,-0.028790789523229346,-0.030195707610384523,-0.10855165257700529
VEGFC,0.012836570217752757,-0.032355346249004074,0.028345224951319876,0.013297939431028617,0.03195792197192527,0.03927035957216089,0.0065954176984658235,-0.02121861892881962,-0.030738451222913327,0.03348101402459889,-0.01980593533550669,0.001579877709824405,0.004842035876186736,0.01813955125822723,0.018264876772774268,0.0451732675909615,-0.001074145401645317,0.0776844457994075,0.007279156854864517
