,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8812bulk,ZH881T1,ZH916bulk
MATN1,-0.028495235047096952,0.025491094850918602,,,0.10627854776083481,-0.005032108622732512,0.011052089264078606,,,-0.02245146096650462,-0.019238774910318075,-0.017046307673706688
ADAM28,0.008145137209856409,0.005422883206099592,-0.008997413821084321,0.008175045920668983,0.002147302117537393,0.021834348330182267,0.028137919022493362,-0.03612530831282916,-0.01844974956872812,-1.430672740849018e-05,-0.03833494531157745,0.06626537666976792
TCN2,0.002261031267181893,-0.024601310973628315,0.04350179029708595,0.0396104819659063,-0.026545434541013407,0.019326637776964976,-0.031695779241789526,-0.053554997645853725,3.8086097287928094e-05,-0.03901740447554155,0.05278136171231479,-0.018771927303139934
THPO,,0.011187899291913085,,-0.02722178955385061,-0.03963622202109926,0.08517226548603778,-0.0020114088126190156,-0.013250334299203914,0.05279345074699989,,-0.016688746136540696,0.09181934881441212
CUBN,0.028737914474218546,0.014230321807299664,-0.05578967582243437,0.009228279515864777,0.0125683559832367,-0.05507219740541897,0.06580873790381439,0.038403524505227035,0.08329391532907994,-0.029291883365504257,-0.02082388573502504,0.014070419122473617
TIMP3,0.03795864821904541,0.021956471722926658,0.05748014431905796,0.044256932752426904,-0.006616415958034325,0.04834214495264462,-0.002420355397803979,0.011162867326101346,0.08515210337202814,0.026357927981607493,-0.03917831553420816,0.010499309816920465
PIGF,-0.018936411150552793,-0.0393849829345545,0.0037666795959953674,0.038166847444511674,-0.028499839092300226,-0.021347747429116718,0.08081736681411829,-0.02776877395419637,0.029957648768765836,0.020139809709540483,0.05951116481659322,0.027372491357741408
CRH,,-0.01488272081047483,0.03592846140101673,-0.015134712307918402,0.04370919589335473,-0.009747273741577809,0.04029800893366867,-0.023973720072611823,-9.968853184405412e-06,0.17879787426222407,0.12665547888484724,-0.008868155650609996
BDNF,-0.016450427786815415,-0.005206961061430103,0.0010870318867684978,0.010492891495891376,0.011831856024715216,0.04320391867700046,-0.027707255892795015,0.03044093200197101,-0.02716516765057321,-0.04810245015839437,-0.05214001368586933,-0.011711190457887209
CCL5,-0.03801582756108032,-0.020989838840374038,0.049270321981136636,0.03494416498497566,0.09916740127836116,-0.03131900727679605,0.07150109510097986,0.0064100393731583065,0.0042462770666836765,0.04935717544855872,-0.034014089664019996,-0.004780996214567336
GAD1,-0.044672455337697335,-0.030194533629961447,0.033293642982455685,0.05146056494446665,0.04034316181758141,0.006944253361683269,0.038236194605285684,-0.04784892109637202,-0.031240327898189958,0.027349103026298973,-0.11139887898771436,0.011158572507864168
COL14A1,0.011754509557819141,-0.03010014959258851,-0.02733873910718894,-0.0018202029704077513,0.015624976783274092,-0.017332824855910343,0.01638178321645893,-0.017356083626437657,0.014159531367239317,0.05367049257028019,-0.10014255736436162,0.0321549892074155
HLA-A,0.13623792347178537,-0.026180186048553145,0.076141220524661,-0.017266570874219855,0.007808534622566697,0.002350407685977293,0.09847969628273018,-0.018176397904965582,-0.008504856259586191,0.09577130909299295,-0.10636962029969393,-0.04034258979176947
CD5L,,-0.014882719088657393,0.06714368939734303,,,,,,-0.028562043877879764,,,
FGF18,,0.13847813315807714,,-0.012024415747781474,-0.009666868455059825,,-0.012778010247428393,,,,-0.023359468522585084,0.06321582547973889
ADM,-0.12359860343867891,0.005569976240914507,0.051232539838590004,-0.02402554162781959,0.01988783716947993,0.04190017347834502,-0.019671397753968894,0.024114817444329053,-0.009503933930329453,-0.08365402509655234,-0.0766330664501669,0.02537310209856113
CCL15,,-0.010181209131573159,,,,,,-0.014037894106349322,,,,
GNAI2,0.07193835849675806,-0.05471700081921706,0.02020837939339631,-0.02236321458995236,0.011038901985829836,-0.0176322236556986,-0.036920833948304185,-0.03253258733962622,-0.00663540706918032,0.004176073657489509,-0.10961800283917753,0.06237226527345421
HDC,,,,,,-0.012941368863456969,,-0.016130577721446795,,,,-0.017046299953595273
COL11A1,,-0.002090206566165139,-0.0010769815660243243,0.039061294754007866,-0.013634037517714113,0.09478474959389308,-0.024404588746667785,-0.046056714728955624,-0.034669614992816775,0.028993686713571585,-0.12102475421761065,0.04121756407401152
NUCB2,0.005702656405419414,0.009485889194510513,-0.005497059957070798,0.020427760355328374,-0.005172024130149929,0.02349217057549295,0.00992939601622415,-0.06730574617337147,-0.04769526504605492,-0.010493994499598314,-0.030904537461803477,-0.018469738455959277
FGF16,,,,,,,,,,,,-0.01679691259912469
CXCL1,-0.03115154615616697,0.08027032365871145,-0.027553971834709194,0.020008573415873525,,0.008141838177098416,-0.026982937124373947,-0.012057883317622824,-0.038967497880538,-0.033747824362960886,-0.03855940856509416,0.01646059900796125
VCAN,0.04546932074176175,-0.003106081801809037,0.0065161156156295,0.001705866544742641,-0.03712376358903296,0.0050923876447787255,0.01704947978415176,0.043820519011260606,0.00974879609643878,0.0006248353231589189,-0.07254614683866911,0.08791089245379578
MMP7,-0.037766845197567386,-0.033957418607569796,,-0.023905356441574162,-0.028871947031666064,-0.015749253417880624,0.14986052730855864,0.0006099607125606816,-0.016808353346916372,,-0.03994088778962461,-0.0015930537693389917
PTPN6,-0.028364545021735597,-0.029446067259964483,-0.017018943589510168,-0.021040443883894193,0.007070477230187918,-0.009091274965831796,0.0028887101634943392,0.006382126555292577,0.050270210212243864,0.0024597927371629194,-0.0162808159464158,-0.018261296280393146
PTGS2,-0.02628615901963416,-0.06275290034646751,-0.021582751762317217,0.0022488027096995845,-0.004878639368278486,0.005999754723085126,-0.005235219036749122,-0.014226441478111,0.05441047711180394,-0.02775572387096669,-0.06708404050769382,0.03489605458656924
XCL1,,0.026112104093897408,,0.030097388045996674,,,-0.019343280984932643,,-0.022047777085339646,,,0.034116575349675424
CD58,0.11363092977741618,-0.06607127025415736,-0.005439594187273243,0.03372564077363417,-0.0036484267385344634,0.06336758142226989,0.022688565636903305,-0.02955476006068607,0.062447644688218513,0.04285191653930954,0.020912043191524433,-0.004437631021548778
TNFSF14,-0.05744279785514471,-0.016432795465366076,-0.010809441952190668,-0.015093508250332018,,0.016168921588035446,-0.031191915355007736,-0.011777379120193448,0.02784136600386634,-0.021365163468977755,-0.01951878339197424,0.008262809902711195
CNTN4,0.08973222764583907,0.021534913213239165,0.025067917367705073,-0.023512495180629957,0.03574314789417439,0.010180308238748477,-0.014866627590221063,-0.04033069879299684,0.018343976547202694,0.009901302138245556,-0.013358074826944679,-0.007197500478992693
NTF4,,,,-0.016549415318804567,,,,,,,,
INSL3,,-0.01460967324767268,,-0.012024413389262507,,,-0.013580119049320317,,,,-0.01951878150614548,
BTLA,,,,-0.019086398321595626,,,,0.06257020482357523,,,,
MFNG,-0.06181123521538557,-0.0021284702882260966,0.06149728853715362,0.028679893890785523,0.02599801299751516,-0.009382429533877473,0.0568081931039279,-0.03398631940331352,-0.03260870802604255,-0.04709596308472384,-0.002795609040648268,-0.024733022011413506
ICAM1,-0.021821822944588107,0.0027080102981902913,-0.011374186456034892,-0.014458354483666478,-0.006480607498398762,0.010218835086082229,0.04879812222937318,-0.032430870885793904,-0.011016583852305214,0.08264550197956681,-0.058251493439189915,-0.016502281591419886
PROS1,-0.017044279698686254,-0.008382727550234781,-0.05299246502684679,0.002563528983644545,-0.034482294773772744,0.0158214475015267,-0.009161479259606356,0.025088914072548256,-0.03343940872336583,0.04122201420577329,-0.038873820029045755,-0.027870509241909217
CLCF1,-0.004949967113895668,-0.035610288322601,0.04178476484126035,0.027511105017015012,-0.013012494249211172,0.014697318342770325,0.03103660549696917,-0.032165734375047036,-0.024867545011218045,-0.007131311683904992,-0.028427324566575676,0.033838257860027296
PSAP,-0.005395746210601986,-0.022226364826181542,0.027980099006248482,0.009392612857030259,-0.0039002503970775467,0.009942625462766431,0.02046988924614848,-0.02092263411093934,-0.006466522254216301,0.022467049219274865,-0.042331760262547605,-0.0029307290794949635
EFEMP1,0.032598083410453386,-0.0009164217934336967,0.05226702680826164,0.03822201299895348,0.0021428462445516375,0.03730312267781789,0.0428552459750436,0.04262189830460769,0.004165558592488188,0.02007256897520392,-0.07725831338442136,0.035621291614793854
C1QTNF1,0.006984689337368839,0.006171913611422509,0.005766314480313809,0.020196803428989447,-0.014467938639320074,-0.03394229897660763,-0.004393595627088769,0.01981486139536343,-0.03882660837066415,0.09636371336688819,-0.08537571560399727,0.03879733764632608
ALB,-0.01040229214661806,-0.022586936079225302,0.05093665539940479,-0.02134762927405052,0.013261299108662418,-0.026417391111265176,-0.014825928149958974,0.007393142190421401,-0.030699548857864717,-0.018044733086716176,0.0027340556737821156,-0.02413450049400224
CCL13,,,,,,,,,,,-0.02189436938574224,
EFNA3,-0.042083518294616054,0.011284851164065492,-0.0025280614780673477,0.05081258504443902,0.04186553855331886,0.04946069046405538,-0.035310008625299205,-0.03482067631443853,0.05356866633363836,0.03266692797902437,-0.05659188930229443,0.02512389168252981
DRAXIN,0.05361372995660073,0.06737923781230003,0.08821258809752072,-0.031546610283261445,-0.039491890424469114,-0.02011307772590072,-0.019897496467214497,-0.010740765600047678,-0.023010314622925843,0.095071958941401,-0.07007026470181706,0.040010485301673046
RAET1L,,-0.01138107734743244,,,,,,-0.012864484029582481,,,-0.023713499597360826,
NPTX2,0.02088799817840975,0.01171400114390976,-0.02987448784822951,0.02593310882511544,0.018663985492461132,0.012535496886335588,0.003986774488879939,0.040769427486809395,0.023413696400305314,-0.040377470092451635,-0.09902502300312598,0.007282660209034813
FGF11,0.028063463747344797,0.003008752975895403,0.031967816684378945,0.047801103883795715,0.0009695311561739819,0.017359431629557096,0.0037234321124948217,0.06269622210055509,-0.04490248127650621,0.06294899728997058,-0.0389718053184554,-0.02901727334167609
CD59,0.059995673477499845,0.006412864510183517,0.012377464988413923,0.019110577032575883,0.07282293524250918,-0.032239914623418096,0.004467704848441964,-0.04188459937428445,-0.0033768209309599055,-0.054616751692770714,-0.06488013116089195,-0.041807988026779215
COL9A2,0.09814371093544343,0.006213276070822556,-0.05349215686235789,0.028068269105487483,-0.024452673582711026,-0.009463777420773273,-0.006405258773956089,0.011671060968486862,0.03209644070080119,-0.006601554033701913,0.10040563993708089,-0.06764038829382023
DLL3,0.026260914952420496,-0.00927592292969688,-0.026326416066785964,-0.026611813233506216,-0.040143961121771626,-0.03989628471806235,0.010946360504401757,-0.02728747495932174,-0.033560501808575706,-0.07236368966066409,0.12023671839727738,-0.06395996292904853
FGF5,,,,,,-0.02103601982641443,,,-0.016165474827003683,,,0.16613056053831593
LIN7C,-0.019856125743500055,0.005868706695972577,-0.024865135761120847,-0.021953022449825024,-0.029090991656925448,0.012153722408055553,-0.027511388469673277,-0.001849630425183194,0.027642222004828854,-0.011045805761795674,-0.017129610942297945,0.059989195986937645
GDF7,-0.02849525443904684,-0.026839399914508653,-0.010469148847106617,-0.02145506402335919,0.04691861879286733,-0.037630001839108876,-0.01565658642481941,-0.011777378662524476,0.0402120440629388,-0.036685143417410325,-0.015867630063327857,-0.02605754188321155
PSPN,-0.02323133331138137,-0.04610751073514805,0.06153269240548913,0.0318382216907919,-0.03371676891537147,-0.029702681096829872,0.06261106655249986,-0.03903710391120486,0.0014315812755654482,0.05324422827847666,-0.043411302842039125,0.024979918831857247
ANGPT1,-0.005726590069837341,0.05043700850761326,0.04118603668104081,0.05727355839577932,0.016797818717373354,-0.014589513661369548,0.03337319963988698,-0.0003647359179276555,0.02467204970331773,0.01219833024962914,-0.0032979900099430106,0.07834643648982843
PNOC,-0.030930750017487865,-0.0485018107143149,0.05162069631460012,0.04737082825360286,0.04616595850345417,-0.0004488583443251977,0.00020129479954732047,-0.013183852936593873,-0.03198744410365288,,-0.01881172352503608,0.02624160327913768
L1CAM,-0.009726417020917321,0.036844625753094266,-0.0011549632090611804,-0.035241909102043056,0.03563067307306938,-0.004012943891310258,-0.0022595466934146164,-0.019183569713058138,-0.00015999980641969602,-0.035841244793861214,-0.08240240302103763,0.044816375380765376
APOA1,0.10842933461830671,0.04553869168885754,0.011327486270619061,0.043726930875889566,-0.014132796729437548,0.009444936410891062,-0.01768367737065357,-0.019060556616201874,0.03740616087164624,0.03549253869256114,0.011131807177339416,-0.0557674909890802
PSEN1,-0.04199201781826429,0.024380219478644525,0.024676893565583048,-0.017800655962586162,0.012056893255281179,-0.004803126211724445,-0.025510209222520012,0.02833269948168008,0.04089312533896883,-0.06299985275748686,0.008273814597663074,0.027118223978018087
CALM2,0.05548232054756235,0.004021934921077657,0.03700614436934816,0.004930231058511322,0.02755547739597763,0.0061191253406689666,0.022398199576002715,0.016702086807082163,0.04848386799035694,0.088024774552905,-0.004075098116576429,-0.002871165217363755
CLEC2B,-0.10259677878129751,-0.023372032658958444,-0.007911871263919226,-0.04182223694327932,-0.04101145707623827,-0.008156177383118546,-0.01500279833690838,-0.02260291182987845,-0.04513944749119135,-0.07847158708508359,-0.06814728125919843,-0.01296286187892985
NTNG1,0.04113865918191384,-0.0014768343386455658,0.010416278593147593,-0.02408056153385894,-0.04956470097611975,-0.038009083285169255,0.040495036265906836,0.06591267641161627,-0.028323407461665073,0.013634055802762618,-0.061626228162912945,-0.004002934953243458
LRIG1,0.12169176124430847,0.05570385022783793,-0.013484192378612155,0.015108508612623006,-0.08308645343431,0.005483850100119984,-0.027049164558072828,0.005300715193744317,0.04627799497173829,0.03707917517228301,0.17684269567467442,0.017456142428989622
CPAMD8,,-0.006877447048517118,,-0.014222735451943918,0.05868570513207304,-0.019029910888566152,0.059137956952684166,-0.02179895407303852,0.008695164535868879,-0.01994910944295363,,-0.018476750198527774
GHRL,,0.02083753474656026,-0.04068983148180535,0.05682522654553478,-0.029359848684211792,0.02814787018668195,-0.015131414497930089,0.04270200786303765,0.042955944201587444,0.055538946507918414,0.09145693504481978,-0.016287447551401785
NPY,-0.01487681073174442,0.030249298176014613,-0.025426689772480204,0.02108561993017573,0.03940488668671856,-0.012459069895613913,0.06032389287305587,-0.008228766251429093,0.0016064415435540628,0.007497320176475191,0.0005724948540899462,-0.020725996438637692
MMP2,0.17641836421245022,-0.024323598465461553,0.0007316176695427298,0.007726211981449244,-0.05856903585347753,-0.0010505850835475234,-0.047806873448340434,-0.054532692758214624,-0.01973535445111921,0.038904091531845805,0.0023437134046880126,-0.02232649097568588
LHB,,,,-0.012386928473931667,,,,,,,,
PPY,,0.053638729643585174,,0.03202452848206164,,,-0.01100895869073584,,,,-0.03480011323912279,0.09018020180085683
ALKAL2,0.07438466498366446,0.04444732018019355,-0.02574933956807281,-0.012206965723497144,-0.020501565735144642,-0.021576753819076304,-0.02655538310669533,-0.02855844606402781,0.054246406706163805,0.09965478083751156,0.0014369816662234923,-0.012566523069616685
CSF1,-0.026337345719899583,-0.0013229230629373282,-0.033579831106076014,-0.008164958216050126,-0.0021557411284764483,-0.021026921080186636,-0.0035258517040550265,-0.0018200129878250888,0.03967198849365033,0.08341274793340643,-0.10106668442651334,0.02239401924949403
SEMA4C,-0.03970361903351542,-0.05959624399733369,0.015975071811431523,-0.03810758119919281,0.03892757798235951,-0.0009398536984913267,0.017337704579541504,-0.0524044886177019,-0.013117506867036565,-0.039490834106302546,-0.013816569339826296,0.060673602659465
ICAM2,0.0652634942570176,-0.04587916709386508,0.02579152072470816,-0.019305543070392242,0.021965516664744007,-0.014974906571306453,-0.017515277720571557,-0.00377882335993291,-0.014670637704019772,-0.03465372123672026,0.016652640934596306,-0.020976413643537594
SYTL3,-0.05917470819248131,-0.04563430615710542,0.08388676644814096,-0.02248507036987938,0.020727610737662668,0.02600402780856401,0.052864121447057946,-0.012183982693954643,0.037441642864301454,-0.04527288973800268,0.01057690995153897,-0.006173134357089543
IL1A,-0.0387596645955435,-0.028967508762051973,-0.015579389110165012,-0.009573629585009765,-0.0007581140681648812,-0.0062715632156065074,0.011316973085751676,0.029928565718567505,0.027633615907704866,-0.0434128621747535,0.005782467657286793,-0.029277198796949244
HLA-G,0.032513039335014114,0.06031162394718291,,-0.013082993485489476,-0.021307554790574886,,,,,,0.024642676542133802,
PGF,-0.03488836864529102,-0.0009011137707880456,0.026307015881292462,-0.003954709112143353,0.016753271890685213,-0.015543107102261918,0.00721150143703337,0.042459069028426714,0.0576188755156746,-0.012632112362175736,-0.04741719212703097,-0.05527767219808384
LGALS8,0.01499603020893074,-0.011719061753411324,0.04102874249820353,0.02292656472719542,0.06638645072932839,0.09371690477471573,0.0443454852722334,0.022087295500352065,0.004733428802877992,-0.008917742331837604,0.020444516027566615,0.003790116996519665
DKK3,0.11250680638241999,-0.001618093712574389,-0.053508037052347704,0.006210051166952355,0.04978590173162316,0.047867694449296026,-0.029220474044053937,-0.011985393277293888,0.02758192198318687,0.07255013238483835,0.018644051030714554,-0.016173374999465175
COL16A1,0.149108270526196,-0.03955991543937602,-0.04742526326307435,0.06907377238368846,0.02913554780210718,0.03017515332864138,-0.0554673461416398,0.019514302982254518,0.013978049204803864,-0.014541573538839007,0.017062465485412993,0.027106448354042554
TPH1,0.0842759570211753,-0.012858813819245671,,-0.0238076694878257,-0.02257832565159488,-0.005162113731540732,-0.02546141134263398,,,0.06811321971080435,-0.027367742990063122,0.015874081453738458
TNC,0.00865343872802474,-0.0352983713047832,-0.021059989495359675,-0.03055095759224689,-0.0350510588340849,0.009276273235633433,-0.012776818024189333,0.0016047543805833662,0.014277994327171119,0.04883453325743137,-0.0987042381876413,0.046949344699530264
TNFSF9,-0.030921583305448346,-0.0072489853591545545,-0.04305876596226128,0.031619588206330686,0.02727004015875563,-0.011804559888128148,-0.01824664106864199,-0.01794032225001688,0.09334711883521712,-0.05263762415866156,0.007767482678246808,0.04815839998228013
C4A,,,-0.025374819969360918,-0.014685422491000853,,,-0.013050568332747004,,-0.019453975994654836,-0.030584901526682903,-0.016034980343456625,
CNTN2,0.033190384608366326,0.04499866611066479,0.03775281248573342,0.019124288921695796,-0.013414213964637493,-0.05957348903380035,0.017444692273608568,0.050059936225370735,0.048075318824781554,0.0141782485935379,0.1032450566355718,0.04333289485253685
F7,,-0.012544742005724733,,,-0.019609340257245787,0.0018688576489309407,,,,,-0.01586763159768891,-0.022838307380626446
LUM,0.05278428364202602,-0.04870468524016753,-0.019652140485645134,-0.02091100988316979,0.05186906543225088,0.014856913640584694,0.017014981806700552,-0.01728534844409198,3.3585969891458804e-05,-0.006233781012145786,-0.08564935389153548,-0.02508308156273012
BTC,,0.01855368356702159,-0.0068288303764722745,0.10879386672140398,,,,-0.04833638342390119,-0.0010240298334707183,0.07012032789576775,-0.015355413356782217,0.045533993222822644
APOC1,-0.08656918735518268,-0.0036895965701178456,0.06683143284463264,0.008899620220004853,-0.03572858210872354,-0.012743242321722121,0.04783244589760035,-0.02399085709093663,0.04120283665233521,0.02532852185114241,0.13369596427647829,-0.08263790658094396
PKM,-0.000608817817892715,0.03298692142712484,0.025092490460827264,-0.03510110213872132,0.01177462070297975,0.05196209179328707,0.012634661310931347,-0.005610669209533495,-0.02040765091191535,0.0732659564116644,-0.04827311947996738,0.025279024774906317
TNF,0.15050153610063188,-0.0292727238166611,-0.013896283172802098,0.005387907013023633,-0.017184319716272673,-0.027928739299725294,-0.029773938717376065,0.05692926716110234,0.06747058010090826,,,0.153703180001122
GNAS,0.09990715588826454,0.03440878988445173,-0.03352976250892808,-0.04597469197973259,-0.00408444151884413,0.01619582828892673,-0.07685618956450375,0.015263019532004016,-0.046111645415559475,0.12801795729398704,-0.004205515089541878,-0.024974508526049953
BMP8B,0.06200554619295462,0.045273693531752576,-0.06089283559547304,-0.018966970542492138,-0.05351969919958981,0.06297489229874227,0.038079667240903135,-0.010426472517846043,0.02085919865260008,0.028055408002661215,-0.05792175004175341,0.03519809797876546
LIPH,0.006569654942813342,-0.012858810653506246,,-0.018604503079884392,,,-0.010522325664357388,,,,-0.025198500802342445,-0.028343296685376055
CCL28,0.05525190204310994,-0.018087516728478126,,,-0.024222685202989168,,-0.016202650492473884,-0.012332315360757299,-0.02416485865953402,-0.021141459908095336,,0.010260303978067653
PTPN11,0.023168257348556424,0.0218290785511107,0.11266381595282189,-0.009155625563432503,-0.01206252112615626,-0.031305596111640376,-0.017903307388521777,-0.07854541947880886,0.018707877949856358,-0.0095075037686699,0.022137438550427012,0.010183983442179662
ADAM12,0.05886516762983466,-0.06568265658609926,-0.030216506553781847,-0.014731449511140856,0.0494729551459977,-0.0035251606012026704,-0.010973451888236337,-0.011918416152370737,0.014959155017532278,0.00846962678749053,-0.06360551368574312,-0.016446711823790677
EPO,-0.04159438803216361,-0.017278060657586386,,0.011054165203264766,,,-0.01100895917127906,,,,-0.015181072056476156,
EDN3,-0.0393266887858686,0.009986614079960569,-0.02654592052742366,-0.023611242656023528,-0.02812558153324706,0.04921889068497524,0.046988194792467165,-0.011003521817703765,-0.028950541979503322,-0.042223103580117556,0.00026453236187140117,-0.028343288709029347
CCL22,,,-0.011676411167075088,,,,0.05158873390433199,,,-0.026243000937930045,0.09826809568059403,
CCL2,0.11072025957029015,-0.04015425855933149,0.02299629710377948,-0.018271864103957453,0.018930047314459908,0.03772954345351134,0.033477398301846886,-0.02551468496670501,0.010444312989907393,0.039826425894664855,-0.018742102931224497,0.01759046686674064
DSCAM,-0.0451791883541893,0.012899628769898829,-0.008366228489009572,-0.026478041527670686,-0.012997264351676344,-0.013326756001808139,-0.009085488899535204,-0.006406402528984133,-0.03593767562381581,-0.0236650193298088,0.03152598565571973,0.022344466321606273
GPHA2,,-0.014331797863294884,,,,,,,,,,
ANG,-0.07033770393680065,-0.0543325119345926,0.03515999235847451,0.002238884221354953,0.12360047806410858,0.03719841607527584,0.024396427279640257,0.030005908809016445,-0.0009169308921774052,0.04934135676000419,-0.0343560412962887,0.08254160572920889
FBLN2,0.03664145995984126,0.04626176994073072,-0.02790704832808949,-0.028759390637067492,0.028769340201317994,-0.006458218910783095,-0.003048354783136758,0.024419133234339994,-0.032547106371844846,-0.03062288416767255,-0.06469874993540355,-0.014772616701685492
VTN,-0.0368887870254792,0.006224473359221001,,-0.02438875553249391,-0.022578318268462027,-0.0072853122697913685,-0.01808648358939743,-0.016444740594144698,,,-0.01965743932406996,0.06046069773340609
VEGFA,-0.10262536073914412,0.04932360554141832,0.017491397889863966,-0.006410397802601474,0.03657748506688615,0.0064585438695482986,-0.005446730817691945,-0.023530134881312406,0.07959985816833096,-0.018910236863938504,-0.14381638596622984,0.03254495946264366
F10,,,-0.0190208507665391,,0.12901198874503336,-0.03094302294399663,0.05590973037083272,-0.022267221133917273,-0.026547291568898335,0.06687151170228611,-0.02629263804166829,-0.02340151165820787
SERPINA1,-0.006359800773024596,-0.050350114771858696,-0.00060356144120632,-0.021411073194938717,0.04778325566857893,0.014654079396753929,0.05245771922300279,0.0034699566186446474,-0.012595482048830538,-0.045848918446071196,-0.12568870735715296,-0.03183690006037381
VWF,0.03127763684015951,-0.0018501790674215536,-0.002057363046683749,-0.024501736485869334,0.04231958487723806,-0.01872639009406515,-0.002617496475963333,-0.030902887045118926,0.029806828038105363,-0.0073281903035396865,0.005281531028184217,-0.07128113616467961
GDNF,,-0.020137828933400638,,-0.015427379853843504,0.0069130234060274815,,,,,,-0.021258108283162516,
VASP,-0.07612381657504967,0.002328154968223892,0.05958774206235297,0.03762151730995509,0.05510653371424867,0.014142529101356952,-0.08059754972877788,0.030152374805077375,-0.03529047099803962,0.0625637114641895,0.010504623949950474,-0.037165965322479795
ADAM15,0.012818683778127242,-0.02304213855028365,-0.01565846481983412,-0.017478528482425443,0.0055055419186125784,-0.012405888514010463,-0.014423928398366042,0.002973841985686724,0.014602450618796219,-0.08674812975048321,-0.02518035992783366,0.05760764860651263
WNT2,-0.03313373331867414,0.08212042120748297,,,-0.016014154036437245,0.026625817946481497,,-0.013991936677181353,-0.02736848757389131,,-0.01822827090436038,0.11418937959275623
CALCB,-0.034679522659551106,,0.020709024822056166,,-0.022885540946134646,-0.021036019597809156,,,0.039234946246202176,,-0.023713494918874218,-0.027383283230266828
OLFM2,0.11133039733307074,-0.02618298685237618,0.04361055403203733,0.0020951907119624866,-0.014926348283547669,0.026470805012011402,-0.07101992682652204,0.028801805228854768,0.019350484479926443,0.008683501679628818,0.0023823799966729907,0.04641186348185032
MFAP2,-0.044460825742669546,-0.023088510873137492,0.01498059458440087,-0.001509111475318499,-0.015868888965744704,0.051932650310068204,-0.028911632493691594,0.010547646637302453,0.07834771921345819,-0.06321633203620963,-0.014619598395310539,0.009167289270987833
HLA-C,0.06656516920468586,-0.06284851150699161,-0.0372135218148754,0.05230225342371766,0.04666454348144137,-0.013487575996965522,0.08992565272240624,-0.03328112068765462,-0.01686884461436515,-0.0019629237217975186,-1.0597645318120872e-05,-0.02459766455878576
THBS1,0.06672291924663275,-0.011441251495622886,-0.005669116262612005,-0.016017342034542376,0.017767409670689623,0.020899191910263796,0.0383539466454202,0.055242471145463067,-0.058360415956963584,-0.0009390987725237371,-0.06971122136730526,-0.0032129878678987794
HSPA4,0.060327113429841206,-0.042692054199647576,0.08208096094798288,0.0658107744934825,0.04991729026059714,-0.006132315856119204,-0.008096320506081146,-0.011287081610560643,-0.047038474408923066,0.057701940957915525,0.0699785215795401,-0.08033552962382333
LMAN1,-0.020274627760528435,-0.035919422945843035,0.025005520452615414,-0.012514212570127886,-0.012247862465069632,-0.0028191264288782024,0.06000436523796832,0.023309477050787272,0.07828522510553174,0.02617668038421061,-0.021811267826309322,0.0115831281533972
LYPD3,,-0.01961661793940733,0.05156526093077493,-0.013906179196456224,-0.028376379000546858,0.013957900777314928,-0.015413428343816605,-0.016340631759613495,0.026840643816730965,,-0.024178635616573105,-0.02588780276231851
APOE,0.032544765656598085,0.03950022949360822,0.04240713791490556,-0.0069645869326131725,-0.007294175902202005,0.01115201640621755,-0.019468625198005626,-0.015116726527064457,0.024360638783050358,0.07600413225467065,0.1527480776640324,-0.07530797983258512
SOSTDC1,0.04381746491158035,-0.028967509636879215,,,0.02490075457278837,0.018430619887130715,-0.016117871100715823,-0.02521775678017474,0.033618381684812335,,-0.041013293338895425,-0.021764777420244567
ANXA1,-0.0017065844325514481,-0.026922006616732427,0.011412123745500699,0.035720945324173595,-0.0028413427908770775,-0.023747452715051794,0.028684716128205084,0.01838774623257831,0.026282922099374877,-0.04219028638434382,0.08000406042741907,0.058841457840065246
WNT2B,-0.023259839177723226,-0.009106400909146859,-0.02434610417370915,-0.010522181537083437,0.03755972805173545,0.022006055590223277,0.019462065404084853,0.01588333302042598,0.011778805912566767,-0.029912034500050446,0.0036336432174656572,-0.008473248068639527
AMH,-0.015771593500725028,-0.023953889140673423,-0.030653834081233653,-0.019323231943785855,-0.03213988292306755,0.044398751192794114,-0.015868857332981667,0.00693589237474597,,-0.021141457212109804,0.02994020170571848,0.06295226809612378
GDF10,-0.03233588526751691,-0.014882719771446992,-0.03326780179422353,,0.016229950366881865,0.06045466699996076,-0.014825927735953303,-0.01764291846872019,-0.03370787083990161,-0.026682893296984835,-0.032854949852507295,0.1505204269607504
EFNB3,0.03752190284871556,-0.02710462960545068,0.05902917094593323,-0.006557270982151842,0.036287995932851556,0.0157764386657813,-0.010731655812581845,0.01706243947799484,0.00785218543828255,0.06764753813826335,0.006389801171908374,0.010659152744891152
LTB,-0.03932668017001066,-0.025344613949434207,-0.012558343878477658,0.006496882375579523,0.008702975038146647,0.08105233655012553,0.05275592278548856,0.004988519962946183,-0.04002458577393753,-0.003467753938988731,-0.009796484612204635,0.02287139664906994
ANGPT2,-0.01974386579487074,0.009974485191749915,0.026232950893128156,0.04430982434753666,0.06627870171952163,0.00909023398739513,-0.00026595391786357196,0.0007855955614567593,-0.024493885782224258,-0.008417533582641095,-0.012246340232968068,-0.012662750968952263
NRTN,,,,,,,,,,-0.026682902869347127,0.177670516528242,
