,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1
CKLF,0.06967999781277254,-0.0030827722129877825,0.015320411680647407,0.038690150155882695,-0.0028897678660250573,0.06699730514043549,0.012440826792088956,-0.011023978538889471,0.024892781668329506,0.05624725659946761,0.10660692342995177,0.06168309999290846,0.09526414212656378
CD24,0.00982293962398209,0.06424849740681665,0.030946226195193875,0.12415035846885153,-0.050884577055653094,0.007798620321295975,-0.014575229064468558,0.0425102673310558,-0.013361220944326145,-0.03654679566402533,-0.0823389909510832,0.037201221709088336,0.05630430145447553
HSP90AA1,-0.07987563170339924,0.0006310350182609652,0.07783421321869237,-0.0703902988453885,-0.0262861767877125,-0.045041092825619196,-0.05923828295667623,0.016690482982704948,-0.01230063978048831,0.009619396640098376,0.060171146569318636,-0.14493804975926478,-0.04023714721719325
BMP4,-0.048764010932039276,0.03881552733132478,-0.018040736672908647,-0.03437065038495747,-0.05695956211020511,0.07064025887633033,0.045297582926901565,0.0026562775288201494,-0.015630623874136846,-0.005781040696583542,-0.0036800169880449657,-0.01596692588211815,-0.016775871317636006
SCGB3A1,,-0.020301626577107053,,-0.012337051347595638,-0.03495292996447551,0.05412800223535504,,,-0.012799906809854511,-0.03968691344570514,-0.04905852287668283,0.012269879489781898,-0.02316004240335479
IGFBP4,0.03627111151325224,-0.04606812490611531,-0.010158785623500992,-0.025321076206167182,0.018559001443816496,0.05513522790463257,0.09680568741981191,-0.03429905792460827,0.044194215814843264,-0.02903481055755804,0.10584155023186222,0.00924604094736737,-0.09820054036980691
RSPO4,0.038816613755239884,,-0.02751254574258131,,-0.03128571720741274,,,-0.0186748250157768,-0.02544543187126906,,-0.0448568471288193,,0.04037401342488754
LEFTY2,0.021209439946090532,0.005782317218699174,-0.017227636305296,0.06932564709202703,-0.03174335039542498,0.08872412513640578,0.1521703316918025,0.012147021698616147,-0.02264494336333916,0.06481018974540194,,-0.024489496307840457,0.0382504881207449
PF4,,-0.021059678685997268,-0.015480749542408929,,,,,,,,,-0.0195215880357615,0.05589950558066831
ANGPTL2,0.0579961698666423,0.031100594317841113,-0.01677931706322262,0.06628682218922681,0.02085095180153278,0.0042768785214962295,0.0223966421548658,0.03362186087960943,0.029201451625310924,0.09321736419570427,0.055168254340825756,0.07016108920830538,-0.023876010483039795
LRIG2,0.05705733969671769,0.05735404446146113,0.004166288833079736,-0.017365392929667687,0.04421013937238499,0.06081055777344256,0.026479613264034085,0.03590748486279889,-0.014804513329704908,0.014521850101109696,0.04721135969460616,0.022782689653655343,0.06291031385871226
ICOSLG,-0.05624289047610994,-0.018713134227439653,-0.032503108334419696,0.08531628538114809,0.052214553141439454,0.06855280782850943,0.022651135359730432,-0.017991702066318213,-0.006303755467658254,-0.03858384812089471,0.1543034921907707,0.01099155972402743,0.015347709040489401
WIF1,0.014578277777484381,-0.0010463020786949085,,-0.00593154589453398,0.028334483887755686,-0.007738495011308934,0.011417522715523433,0.06577781854373127,-0.05527928964079883,,,,
NPPC,-0.06741812898135462,0.012752150543991436,,-0.027349325760766936,-0.0054542819243002085,0.06293748629730059,-0.036371103828896086,0.004068104036048054,0.01722245992470883,0.050747998983391204,-0.06639124343734717,0.044242329689782936,
LYZ,-0.06072140725446304,-0.013788478917851198,0.010119041401663002,0.0010389271197260054,-0.020047834381463354,-0.04432762048738386,0.04578367147186551,0.004348602897766979,0.07605307741428592,0.0828223746188662,-0.006128686666753278,0.10130245699044542,-0.07940432621296546
EREG,,,,0.03590023701925392,0.07483054547138664,,,,,,,-0.049149295298913986,-0.03478992220879688
SPTAN1,0.07299967249168272,0.060667880099972496,-0.017118945868827895,0.07505723183704151,0.005556498710629957,-0.020405345207147783,-0.016055791896612066,0.007365267536406544,-0.00646348684338648,-0.08940088882570314,-0.026127684703008223,0.047344718790838625,0.0693400371268812
LIPC,0.054537038672832536,-0.025782582138521283,-0.023299355423381088,,-0.0194894240594012,-0.00834853791223025,0.030050551291583693,-0.0008635196338954464,0.02129738929751438,-0.035745502266241146,0.12115189494706774,,-0.037309078348723934
COL8A1,0.02633273291382039,-0.036166407616009685,0.008326168653196625,0.03314269275694923,0.08307605816763783,0.061096963646330736,0.014869297298160711,-0.0270376426029444,0.016527558200621736,-0.08013187965870519,0.028128532484678188,0.016765793163994465,-0.044511334498342235
GSTM2,-0.04642648511670328,-0.027995739723913542,-0.013705736401559936,0.02739683568026796,0.07663621310012853,-0.013102104712592063,0.026027907903642823,0.012845920271984976,-0.014711976323244034,0.0634136593062607,-0.007347361559322144,0.04508501869450883,0.05237570122824509
IL4,,,,,,,,,,0.09684778907374361,,,
SPX,0.018512058923977993,-0.0056759873905077645,0.009722416251204399,,0.05634509333054806,0.012646523007711,-0.016630245784735126,-0.04625235620623362,-0.03512101642790836,,,0.09124940140851297,0.17098811023043242
MFGE8,0.011607688831660695,-0.0435758526833983,0.03564012277382936,0.011427262461329416,-0.0334621502892985,0.08688619455414508,0.037225800770689835,0.0021603086913772863,0.008446970402665005,-0.005720019588932061,0.021938823273056435,-0.009105130297327667,-0.01406514128731935
TGFA,-0.04746849783057349,0.11295497400042015,-0.006972962232897811,0.009456873006279055,-0.00775619853052623,0.09402774898566849,-0.03946311931346206,-0.022379591160031735,-0.0038209262244680306,0.11516269355676073,-0.0533433951238655,-0.019111865910177234,0.08386192899685263
SLIT2,-0.026526710785931357,0.0013620842485695711,0.010813343798650888,0.008727997074643841,0.04909103461152534,0.0645784760454686,0.05679953259836406,-0.0025287823039300125,-0.03282258840793368,0.014843121310292346,-0.03735481997976491,-0.010719499368391873,-0.06456962474919792
PLTP,0.07327307699836384,-0.05910198616971104,0.05557110436889378,0.043010070282059026,0.015599946522331995,-0.02281467664783175,0.04037242006803732,0.06493029370196853,0.030812184920047593,-0.033625171416926045,0.025325738747415123,0.003883416976428017,-0.020212088387217404
APOD,-0.018793674513731578,-0.0142613885587161,0.04241773486707952,0.11164401440355888,0.0022409440033069935,0.029303828784236475,-0.03377410177436857,0.016009015267253516,0.0074090609757677004,0.0017637555815305675,0.040385156937448125,0.08323629870668754,-0.0914411161029548
B2M,0.04959540145869775,-0.037472801419652695,-0.04058466479819522,0.0634397743899774,-0.003599600396739379,0.016580772504285468,0.0642793165304854,0.06940157606777309,0.03811507608461786,-0.028322954327029005,0.10952508638017365,0.045020349085947785,-0.14420706886445406
OMG,0.043110528038350124,0.07046550134229893,-0.009609791332205464,0.05698932596282696,0.045573731215634426,-0.04261936106721872,-0.09010780763373082,0.025018027256242612,-0.012128754219392312,-0.036825773987132125,0.03284049966833859,0.09306891620432058,0.1709244692780955
CXCL3,0.057779723843618944,-0.01657264344026777,-0.03182694778392274,0.02515877055679076,-0.005101960079226807,,0.005401641572391825,-0.026663416017312654,0.09001957730962817,0.05234986997540438,,-0.01271057670915119,0.016354957874719488
CXCL10,0.07543568713433207,0.005459473709518124,0.018774167096019985,,0.0003158430106918147,0.05010676365635047,0.05205835479391702,0.056868430219590066,-0.020993398834412067,0.10809388541502471,0.11387078339242694,-0.026184108795778326,0.013119124046637684
RSPO3,,-0.0026034245746143743,,0.06541054677291262,0.018618500970357194,-0.03660774510522014,-0.03155262199357836,-0.015459251594437163,-0.013804925445350304,,,0.05390622557994654,-0.02102909918708725
CORT,-0.006418093662946722,0.011385377738590803,0.05720905725951543,0.1211107523211354,0.0026218633145036405,0.004869618294844684,-0.02451945670382325,-0.014684761425377424,0.040189245411455465,,,-0.02042834967316168,
NCAN,0.14808817758508833,0.04355060799843821,-0.007682993794123514,0.08021530322855774,-0.015686789289844023,-0.05043790764511345,0.025065868468615714,0.027023035429285584,0.08279820077452274,-0.046753113382876674,0.10791727178608176,0.06638497719694018,0.12829997313759964
PRG4,-0.04834475401310169,0.05000550728216389,,0.02562535442688934,0.06564444222317474,,-0.0273331430799356,0.036801615240293926,0.06897334294207558,,,-0.015477540252148286,-0.02969663337463785
ZG16B,,0.07047983652706108,-0.018628566009282154,,,,-0.0018953389237013425,-0.019360035929592966,,,,,0.03716195486704116
TGM2,0.04544893341884711,-0.07432256081153459,0.0005785077995767194,0.06462229659830405,0.019217075391120865,-0.003244742864102556,-0.004621778498273022,0.00313086091082879,0.005172261050414726,0.1548535689944635,0.07369699032993207,-0.031164436583565682,-0.09508278965403254
VEGFC,-0.017534387735020758,-0.03876546395748362,0.1524573043899415,0.11328513665409475,0.061718319359741446,0.06247272146625193,0.09623043250369785,-0.023343712342002828,0.025193740437812237,0.016554545210763792,0.027091946347936807,0.02025817918138027,-0.06342910238755384
WNT6,-0.05843455995642221,-0.03275622894975215,-0.017227636757426758,0.013953228038793647,0.0011093950350256955,-0.01589187759595492,-0.0268785670989041,0.017656349056867495,-0.01437571873959396,0.0077372013953484016,,-0.027020889699014908,-0.03166727495177089
NRG4,0.078276101525637,-0.01869851268741489,,-0.02733506131889535,-0.039832074101172156,0.019532095111189703,0.011278852298352331,0.044918151219539904,-0.01921622713399531,,0.01630882300751817,,0.26112748131572194
PMCH,,-0.02155104215003828,,,,,,-0.018343895935159893,,,,0.04391561887643519,0.06203008519651986
COL9A1,-0.03165159180798235,-0.03584944460899178,-0.002066254647678671,0.0018242237474452138,0.001115161116257864,0.05467063537692097,-0.0010043971980867358,-0.006788569615895599,0.039613707051847274,-0.042869373867295155,0.03496179564429802,0.05406257528298825,0.05210195928083426
GDF11,0.0022583126124778863,0.026898610623829228,0.0814403367749156,0.093606947997585,-0.029718776710593094,0.032296220874774934,0.033049349631035195,0.015351820952103074,-0.026888682753224463,-0.08060146724872537,-0.02505688691984599,-0.008372412524517446,-0.005601657025930823
RAET1E,,,,,,,,,,,,,-0.023068774977913573
IL24,,,,,,,,,,,,-0.01921032623967157,
SORBS1,0.08023359716117122,0.036977278270764524,0.011165576984453104,0.034204359170743596,0.01878410146190546,0.0007228700729259729,0.015649411715822882,0.02011201504934997,0.01429487188626279,-0.022400588304876,-0.061364074112519526,-0.010595155801269946,0.05294442754905922
DLL1,0.1132246009971337,0.07040894953583533,-0.01644323960019543,0.04755746207423971,0.03155975935247147,0.0070654138945357315,0.0377318938826157,-0.01202465336364601,0.02855858745265204,0.012518526809909197,-0.04735994312957771,0.06717696100608599,0.049093518080901115
TLN1,0.04068971527635293,-0.020784089417572905,0.0552746387360821,-0.017618618281967115,-0.0021041813528922494,0.014143797652053989,0.022807277905726196,0.027793336011590543,0.032717052793913376,-0.08907179606713486,0.024276123523519533,-0.0361803538783513,-0.07777747533137823
COL2A1,0.07808763246445091,-0.013702912873586683,,,0.07538694631530642,-0.017216871587434256,-0.025228843322274874,,-0.013411571294336478,,,0.018781769515494345,-0.030604446956480718
SHH,,,,,0.04399050485554105,0.11964821348918042,-0.019832936316080383,-0.03046266448053542,-0.012799905691062975,0.027166034268371258,,-0.046423541875205206,0.05476510079905409
PON2,0.13513264212574477,0.09158646440688271,-0.04027690275831005,0.10596075852714612,0.04713418907547264,0.04320889111288593,-0.0007162559168304259,-0.04228479319192182,0.0024912122398728755,-0.04739203121036946,0.07870980264114924,0.03290102982219719,0.15299651392120395
ICAM5,-0.010793118660305745,0.04241344952870927,0.02295191672850094,-0.011316891272566161,0.0019240042311790967,-0.022052606455311756,-0.0069571093850118795,-0.007787505288114767,-0.024997524402481416,,,0.02787063197607985,-0.045346729769594106
HPX,-0.040113836141016365,-0.04287944280123041,,-0.03646845647428822,0.04293217662188898,0.03010178861154317,-0.004165080810506046,0.0503050765572678,0.0327104022801267,-0.04671409933211281,0.0994471205993489,0.07299404022854103,0.017115116861280723
SFRP2,0.0035920893716749934,0.049737509282125655,,,,0.046349985601622054,-0.02013496206765868,-0.03166457320289374,-0.02511013929695946,0.09877862520125805,,0.051632137224079715,-0.03799447488308231
CFC1,,,,,,0.00018882702669977902,,-0.0015503637186912822,,,,,
CD70,,-0.03437773243947555,,,,,,-0.0014621062913371622,,,-0.03885456245713052,-0.05902767371987461,-0.03208369407474065
HP,0.16078806947238058,0.00028484343819773543,,0.06278372980251928,0.07158545440629042,,-0.014855109804540002,0.028200575458364997,0.030190668396530836,-0.012926515523873316,-0.005896560584491621,0.037486830599813885,-0.03145723586673419
CXCL2,0.06150443810632936,0.006503203471345335,0.13391789927908115,-0.059390607492962766,-0.015091945483863136,0.005382646572862871,0.010771293371547315,0.02134595872436966,0.0161665855630004,-0.004112706620601492,0.07367455791073722,-0.06992663245008232,0.0037156602406666467
NPPB,,-0.026191063169507416,,-0.051791333916762494,,,,-0.021334800617895545,0.08474136384279135,,,-0.039879789328037235,-0.021331681500660775
CCK,0.016747495795500847,0.09310614475286601,-0.04364062925237015,0.04245971155499245,0.016167925028778878,-0.007059566680690047,-0.016100271300293113,0.007281008591128321,-0.021359011668371942,,,0.059545028505209506,-0.02767294950912232
SEMA6A,0.13845516734388666,0.028530875364470253,0.022372975284495344,0.0304340329428556,0.027130329792106323,0.015185341971399313,0.025103680797159886,0.007260312513200807,-0.004764067983491193,-0.06711293323998092,0.12849660967192733,0.02974702851342641,0.14143930368570198
IRAK4,0.002742014948005278,0.005720389052443801,0.04064279133892912,0.04413785608721769,0.05346478309899737,-0.0011014768160618128,0.017614279920988785,-0.01284755102377444,-0.024247290255063822,-0.035911107129623414,-0.05311259334285878,0.042237719607078304,0.09387162926478217
GSTP1,0.027613436921087357,0.010518422212862494,0.05471192366991483,0.012956721201197726,0.02750278688376841,0.06493513891606184,0.0032940968674202,0.00025513532322001095,0.014173927728969145,0.06107469423510523,0.06486273618340178,0.08783043772413782,0.046957125224168256
VCAM1,0.03675817894561612,0.04952064579213172,0.029615016961949788,0.014054149247459909,0.02690617292742195,0.10628277844851522,0.04587737594215976,-0.02476481408746437,-0.029416396812492137,0.07954403627510134,0.03676962190702102,-0.03113089599662745,0.09524098100761422
NXPH3,-0.006121689825755642,-0.024364343682225856,-0.023693813911438977,0.03607038749083482,0.00793833885234182,0.03635333762944307,-0.005866524931526748,-0.03127700291297455,-0.01498540172997289,0.05794885685813426,0.07892109023776524,0.03159554548604687,0.1251593221955339
MTMR4,0.04531785066402517,0.056871179303208584,0.03772554705138816,0.05597407356401443,-0.01605276477179068,-0.025165534171292286,0.010100656940628153,0.04577720006678548,0.0036362111447887833,0.16734282109893858,-0.09840031646545902,-0.0382410561043518,0.062171806735032344
LAMC2,-0.045716797386300904,0.0459522868224909,,,,-0.021774443367563855,,-0.02685813377828242,,,-0.03580109807733236,0.0075642090475378605,0.004141546563322154
IL10,0.03657560685109508,-0.035279700379293975,0.0427124457638853,-0.03805601120398815,-0.022928142429578573,,0.0018528554231199532,0.015276529978342914,-0.014744566416726392,-0.07178054452086033,0.01930809851978079,0.01248087401046696,0.06418302645874162
SEMA4D,0.034546993438732805,0.016571531033438367,0.02750301211960088,0.09776873355517085,0.056231475136221426,-0.08569273591323433,-0.006675300155985848,0.027804218773269742,-0.02586475866698816,-0.046565576894779886,-0.04468160380002582,0.07291830280595497,0.08280363080616696
TRH,0.05958083739989132,-0.0014098860920565247,,0.08368123465084547,0.05479815724295197,-0.029787857387766747,0.002613090727891344,0.008575834514137116,-0.039479790923061656,0.18868636958713156,,0.08153394330430387,0.064082340179889
SEMA6D,0.1275692733812325,0.020808395425852295,0.04253760136100614,0.05272137221166704,-0.008951942218044741,0.013192829750456566,0.004930601802441731,0.025878406737914972,-0.00773735847317669,0.02041269104313402,0.04832075255901803,0.036432985223972515,0.15100911363344072
CEL,,,,0.10697419801311733,-0.040804567537693064,,,,,-0.01815272776665108,-0.02932549555857722,-0.03136340493807702,-0.034632571775572774
PDCD1LG2,0.03650347190946028,0.008487768450372577,-0.028484008148292727,-0.03805599148370133,0.05001438809431912,0.15137049029040903,-0.02800758567882539,0.012970083839997105,0.015716695312269054,-0.023362464519870525,0.03505840841171188,-0.03259972182070299,0.026979133981738616
SPINT1,0.026230328004318893,-0.01830394047169134,-0.021799095504974622,0.022247582859342706,0.013417177383446964,-0.019778131669816644,0.04718189407618027,-0.040009663947888165,-0.02164184926720598,-0.09001049512915205,-0.0525286514189515,0.00680264381232617,-0.009947678667419078
CTHRC1,0.014543554712566981,-0.009659346923511712,-0.02584339923026819,-0.033092269729474176,0.04907578309147081,0.01591114419025113,0.03778998034905747,-0.029587539547218423,0.008075083739026758,-0.07037315135457949,0.05031192546394283,0.057378843128566004,-0.038736212615852174
PODXL,0.08931783405104414,0.003021763651944266,-0.019888800676137033,0.10544424740368619,0.054254649731792684,0.0137947994507228,0.057255367825722395,0.04694598615723154,0.02354370137858022,-0.06158910984523674,0.07813459973351751,0.005464947106151628,-0.05140315775146474
JAM3,-0.024931212330818468,0.012108385358588452,-0.02519390249813795,-0.020190244570080545,0.007846252371880455,0.006063836642146402,-0.0019308812097838803,0.017193989542752128,0.026584938236633292,-0.06100320006272794,0.0745046403570376,-0.015848890333393918,-0.04952711862731698
TGFB2,0.04096130315903146,-0.010081165784318087,0.020459934588572846,0.07535014676222465,0.04751010903499442,0.021970118822509647,0.047535206109219456,-0.0010066105371162155,0.055538501486486425,-0.03952114083032578,-0.08240750018845347,0.029980286540735104,0.03307750335983828
