,UKF259,UKF334,ZH8811Abulk,ZH881T1
BMP4,0.02321425110791781,-0.018944344358759163,0.03638452497264775,0.0006735901349832528
SCGB3A1,,-0.015513510165588376,0.07369796505168631,0.12240724139258766
IGFBP4,0.06541656913977895,0.00804959985342121,0.06760558154630575,-0.08566900629414399
RSPO4,0.009365031320455349,-0.019299002353366998,,-0.015828241942050635
LEFTY2,0.04779793157130826,-0.0026520308546582904,0.016460597753308836,-0.021525363334952478
PF4,-0.00891407794892009,,,
ANGPTL2,-0.028262996883202735,0.043039300614077326,0.0463080241792602,-0.05373023044051005
LRIG2,-0.06492595621720551,0.03679759588358548,-0.002438671562391199,-0.03540404312015392
ICOSLG,-0.012905607447010381,0.0718590212442583,0.0010703880850432665,-0.02940184005266367
WIF1,,-0.032867367671396676,,-0.01471388403882041
NPPC,-0.01382793316767458,-0.055840858394456676,-0.01709627396892175,0.010849644521140695
LYZ,0.043545419922618026,-0.0063751912719941205,0.03449430266882238,-0.024905333645851558
EREG,,,-0.036345879626473156,-0.01971434220409878
SPTAN1,0.04922647151183285,-0.02044140650369351,0.056904035238105014,0.08282901113080812
PTH2,,,,-0.010127192566414407
LIPC,-0.01601926197113682,0.006549089191509992,,
COL8A1,-0.009471202209105868,0.04271437887870298,0.03269670485439006,-0.02525216673291353
GSTM2,0.009171508696068571,-0.002671285006893676,0.03631650549015724,-0.03360398601726837
SPX,-0.02624936165988732,-0.05472123661857847,0.005492652830027347,-0.03895244148096807
MFGE8,0.0289739631755702,0.07963899532123618,0.029918405083217064,-0.047747262917631206
TGFA,-0.041545229848630405,0.02846356371789946,0.00012100620161674939,0.008633753982794038
SLIT2,-0.010074644049704243,-0.043209417991697176,0.0713704217487239,0.05468322038018299
PLTP,-0.0386365367851367,-0.025097290966266096,-0.03215634498494444,-0.06108258896342917
APOD,0.02599528539840024,0.04114942262849396,0.06387959009917227,-0.08628187467789888
B2M,0.03602545461157981,0.05511841711621798,0.024191074572102955,-0.08721667391909091
OMG,-0.0030790976718283454,0.04540934668385184,0.03154545164133706,0.047697755829022935
CXCL3,-0.04087671604628686,-0.016011390579749075,-0.010809904824230575,0.0005661136911059995
CXCL10,0.00700698896125761,0.04209772597206356,-0.011409740770416968,-0.02162783605819625
RSPO3,0.0442221333047107,-0.01673159456651277,-0.007039658009303264,-0.01929098452862554
CORT,0.052439247142507917,0.004364214785120625,0.029644075713855318,0.07145811635265976
NCAN,0.021412046599642947,0.07974930706813049,0.049159388133597486,0.03379028090686688
PRG4,-0.010216940543011716,0.050990273748871495,-0.013494697633472235,-0.02731425195212535
ZG16B,-0.011858009029348072,,,
TGM2,-0.005142655255962466,0.0006661657339436196,0.038432295100774116,-0.022420202522341694
VEGFC,-0.0182093237329477,-0.019963800619104834,-0.008440804802967748,2.479313030185664e-06
WNT6,-0.014131344333511956,-0.01742339706978422,0.017259584590214344,-0.02100666021056405
NRG4,-0.012434484023710897,-0.023290101984022163,,0.01454601690098834
PMCH,-0.017229189026109294,,0.10522975486524866,-0.01203428069695436
COL9A1,-0.012986911022915265,-0.02653851752511927,-0.03195969052130822,0.025824826239208544
GDF11,-0.03854046933966567,0.06938895809652765,0.109188065297509,-0.030910394718758637
IL24,,,-0.019901353931822068,
SORBS1,-0.051232061537355024,0.02751594555055084,-0.0010698334509622368,-0.022189993651189455
DLL1,-0.014565823489281038,-0.0007187780570584723,0.06939727585231101,0.061028789849600654
TLN1,0.044033137269089,0.05958346038603537,-0.011389396500625627,-0.036748335215288655
COL2A1,,-0.01625484862522738,-0.0019781834616330973,-0.0253521510508104
SHH,-0.010617078703462918,-0.015513508809611012,-0.035068902047267606,-0.04162767453406958
PON2,0.007183951338541938,0.014179791811507468,0.11573270321583046,-0.05344276049906866
ICAM5,-0.016547470719034497,-0.0302970447123784,-0.05562975845619358,0.050372481553601196
HPX,0.03205793904134231,0.04293140914207363,-0.0036854449712030806,0.010999618134361214
SFRP2,0.035697050963987405,0.027811995194503468,0.0678576204672443,-0.08656967681771316
CD70,-0.020552453095425943,,-0.029526834366594205,-0.030438017345256044
HP,0.04546579394515859,0.08293995298177294,-0.046863574871752495,-0.07591303777176822
CXCL2,-0.03844707799905829,-0.030704962520602185,-0.01014655329333136,0.006915362827878788
NPPB,-0.037820511377680145,-0.019963802071129303,0.025840971012360145,-0.01798647630054812
CCK,-0.027235293186941092,-0.03611098772565968,-0.035364101683590485,0.08751529814209341
SEMA6A,0.03328374290251113,0.01239120978744139,-0.016999628326826565,-0.00978740550606228
IRAK4,0.037044438959185966,-0.005326975357391983,0.04701344560062734,-0.023319021992419264
GSTP1,0.04062180231915434,0.07643907276313286,0.015201816288528538,-0.04904033784472004
VCAM1,0.044108760018116575,0.020803192713881775,0.02316917178816883,-0.01867266528613334
NXPH3,0.0006727364453745777,0.045953513621619126,0.009485127895880158,0.0335863011441398
MTMR4,-0.025443700317632698,-0.03542677453131815,-0.0360038358991934,0.07467932331813955
LAMC2,-0.02373103490184858,,0.04574389773623326,-0.011681146497196721
IL10,-0.004543190122446493,-0.01787044112047545,-0.027210162224766632,-0.003319014281896899
SEMA4D,-0.014625868709023784,0.02285106765207574,0.03629952140984161,0.04050230232861798
TRH,-0.0251676883171349,-0.025426023957054174,-0.02757999995192441,0.02920967029658624
SEMA6D,-0.06743244559308247,0.0051209312950569125,-0.011366611650076528,0.07300271003128167
CEL,,,0.02702595054607283,0.009168477528870917
PDCD1LG2,0.038225087181161015,-0.03056951218150468,0.04045520715954276,-0.04194791692348275
SPINT1,0.047191701529805036,-0.026229960389277825,0.1366059619856407,0.05912555492837001
CTHRC1,0.009765149514011123,0.056521492712680546,0.038245939124279586,-0.021939492415981202
PODXL,-0.024207291525155442,0.030726927710643826,0.03963515142141275,-0.057435601392065536
JAM3,-0.021537151090950987,0.09351903508768103,-0.024422600136642478,-0.10058859000233933
TGFB2,-0.016201728666930967,0.0037141482098060155,-0.006266208281667492,0.03445835041120694
COL18A1,0.06687604752731456,0.048336037580562936,0.09431449425187988,-0.08180988010384181
NODAL,0.033099037216520036,0.03655465189814053,0.0141223439879848,-0.013358267121723845
INHBB,-0.013477070799285635,-0.03622259243502245,-0.012259563565803194,0.03821661806015721
LCN1,,,-0.03164450666965889,
ARF4,-0.019820337764856713,0.07740149098860905,0.05158353791439716,0.04033618650746707
CXCL14,0.01288384912395744,-0.03346719770882417,-0.0836066682489846,-0.04025012259556125
LIF,0.02454153408847074,-0.011473673289591651,-0.08143134464550912,-0.052567619607721106
IL17B,,,0.06683017142087602,-0.01661892557664279
MMP1,,,0.0059780453388553695,-0.012034279743912964
MATN1,,0.004704866419219684,0.05312257103874556,0.068034391780979
ADAM28,0.023785151721286573,0.0029409583305581204,0.029420335640407833,0.013448447512721657
TCN2,0.01341769139047518,0.016856711486876237,0.05983221620769424,-0.02613769212193236
THPO,-0.021539333982299146,-0.01625484846962442,,-0.0148573883513003
CUBN,-0.022437646071983716,0.025558307346406718,0.08474673074867178,-0.038256387412165346
TIMP3,-0.038995554269183885,0.06440682620679178,0.10977702710868846,-0.04267570322101235
PIGF,0.05585934374555352,0.026884610501735892,0.054603217699901466,0.004470934527698338
CRH,-0.011975392818366543,-0.007227869552042688,-0.05379991469631122,-0.003913072651315231
BDNF,-0.03211730502656596,-0.018307134223476396,-0.013832354507278094,0.0314325298901851
CCL5,0.010823991092185216,-0.022051656685419033,-0.0259437936991968,0.017745398283562537
GAD1,-0.020108818362835294,-0.07343298128663087,0.008659206922520543,-0.024963113187012123
COL14A1,0.0007058004427932528,0.013008764325047602,0.0415497772172258,-0.06401393358752851
HLA-A,-0.03056737437602778,0.029427940146669634,-0.05632400582728328,-0.1316994681552359
FGF18,-0.009514360039450324,,0.020167860546477488,0.05110531380376925
ADM,-0.027817190033716334,-0.06477584254222901,-0.07342490592045342,-0.07384082446671479
GNAI2,0.042470751778851755,0.0532816946301664,0.03481445656731252,-0.08021606251508952
COL11A1,-0.010651760068449215,-0.005197103911985268,0.023101566352677905,-0.046396504757411916
NUCB2,-0.04815167609097568,-0.020599159376836245,-0.01566752883254406,-0.07524369065862067
CXCL1,-0.03149724203367837,-0.0071330772766872155,-0.010558579287014928,-0.03432804975046557
VCAN,-0.020045864917397783,0.07598630674185765,0.0465801576358187,-0.03844980668828544
MMP7,-0.018915194952278114,0.028039797574204516,-0.0035079092417849354,-0.034545944051840166
PTPN6,-0.0010163321046698294,-0.0074177455834934245,0.043096584059849605,-0.026452020431472656
PTGS2,-0.043998469187173046,-0.028036331664121304,-0.059583678606765514,-0.0472956668542074
XCL1,-0.010351964225700814,,,
CD58,-0.057889033662857234,0.06015541527595862,-0.003462178190753703,-0.04332935399302471
TNFSF14,0.0043101194028826555,,-0.026042944694478574,-0.01737686837745761
CNTN4,-0.018604342137423867,-0.051119981611720225,0.029310130664969434,0.03955989747287087
NTF4,0.00847568944623388,,,
INSL3,-0.009514358173264134,,-0.028963002537141732,-0.017376866698572326
BTLA,-0.015102177876835782,,,
MFNG,-0.05465112542070556,0.07442357638076803,0.029231590614352494,0.03317309339982135
ICAM1,0.001096333511923265,-0.002258991108815943,0.000966838929921642,-0.012683364977299272
PROS1,0.016790146788885935,-0.02135169537696784,-0.04726880633828465,-0.04160499032844143
CLCF1,-0.021084218226756785,-0.012636414836528942,-0.02975376822433071,-0.06430072563656938
PSAP,-0.07953848621703179,-0.058240484782659335,-0.08124264051859705,-0.10337882765207794
EFEMP1,-0.0048710711108994826,0.062350021050411625,-0.027466781107050406,-0.04137872707805936
C1QTNF1,0.016377532873793288,0.018123804543013308,-0.00125107145267837,-0.09559904198517717
ALB,-0.01689138459301028,0.005449089760003977,-0.032280710197806685,-0.029088443754486847
CCL13,,,-0.01933248500571001,-0.019491766847513487
EFNA3,0.01963061886877643,0.007130235598735818,-0.004794299505965784,0.07842423372042014
DRAXIN,0.0019015550212022343,0.029229327803367875,-0.07604897732081632,0.04057576924916648
RAET1L,,,,0.04897464545665815
NPTX2,-0.05614765384124039,0.017485255151586783,0.07500000864714429,-0.06278312537033297
FGF11,-0.035403569888583175,-0.021339770602066075,0.025550749787380835,0.02714587800297308
CD59,-0.01260190368576754,0.036686367682243384,0.04560756923054988,-0.09269072990584608
COL9A2,-0.02517627190410702,0.03745629513790581,0.07761420591922084,0.03602470895104738
DLL3,-0.024481915751238273,0.06215931452921438,0.05208447209024774,0.058974710747275436
LIN7C,0.05846844051708122,-0.004896873296970636,0.01294180157998794,0.03605333476432396
GDF7,-0.01697639270543016,,,-0.014126378347228977
PSPN,-0.021898587709304595,-0.011779321907100213,0.05501452315816843,0.002431294428678931
ANGPT1,-0.02214610886643972,-0.025760973921459797,-0.016665364491543717,0.009792728045989074
PNOC,-0.02575436895547067,-0.020857388505122785,,-0.016747398497289817
L1CAM,-0.014576463305064288,-0.06807257591756093,-0.04321441831123693,0.013355095850546953
APOA1,-0.014817040868233477,0.03094502196675906,-0.04648785129097389,0.06471574258014973
PSEN1,0.00054513789049492,0.0019783894615618197,0.039140097627937874,0.030151802315668674
CALM2,0.015866534750499404,-0.02069388378062976,-0.03373682589529866,0.0689637029518157
CLEC2B,-0.02320903454585562,-0.03590108092005701,-0.0266776476746117,-0.03259639145251841
NTNG1,-0.011344615362672674,-0.01913248185876328,0.017640719681834942,-0.027456178020645327
LRIG1,0.04202242318100234,0.0001303354520943093,0.052803805746955944,0.045967515957281234
CPAMD8,-0.01125378801548969,-0.030022486462411593,,
GHRL,0.01170984514378192,-0.020745587201280207,,0.08454519651027026
NPY,0.01659387331504319,0.014789732577974625,-0.03952170661890892,-0.010099179583013368
MMP2,0.008014472245902073,0.06749447677218698,-0.00953454507549757,-0.015977626817295906
LHB,-0.009801199472469095,,,
PPY,-0.01706102973052382,,-0.005755120402827603,-0.030981284803104327
ALKAL2,-0.009658803331380934,0.05690053262651169,0.0564554979678433,0.027217133453322793
CSF1,0.022045807677188112,0.04435794973484584,-0.03411980978944977,-0.06399384468083627
SEMA4C,0.013086682261260765,-0.02950989691150861,-0.04087873477492681,-0.03588893460187535
ICAM2,0.017228867068073556,0.024708556809821654,0.011742080601918043,-0.016653224358584785
SYTL3,-0.027143441151947938,0.06655433225421489,-0.007781593123145298,-0.0033678825800614416
IL1A,-0.030962413172873925,-0.00935954718306972,-0.030624720856422913,0.042782732176607545
HLA-G,0.017043553142680183,,-0.042643804913078495,0.03324156472792964
PGF,0.09678631601683103,0.01623311468633669,0.08151173031129018,-0.03346369907148806
LGALS8,0.037768869508865446,-0.0293603955734419,-0.020139665267383734,0.008694570963571084
DKK3,-0.012899671987921826,0.00335683240350145,0.079463865027832,-0.00471529685751102
COL16A1,-0.01253457102916236,0.07408911872551756,0.07267454753378294,-0.043151152984138616
TPH1,0.011386211782239794,-0.00196880930122358,-0.04684102174397977,0.05853961458177176
TNC,-0.02646167654314242,0.039485155540182226,-0.04675355663677357,-0.08288998354049668
TNFSF9,0.018504005061060983,-0.03318929101006471,-5.5600279537583154e-05,-0.021831558247897564
C4A,-0.01161989071582148,-0.01719573983039586,-0.02152316181866957,-0.014275364261582841
CNTN2,0.0009041147862847935,0.07692845810929723,0.03695559159788838,-0.005769592023991192
F7,,,0.00516203793925678,0.09010363872676888
LUM,0.08201780986224488,0.04353832133770148,0.12393431339794604,-0.028298117761784623
BTC,0.06570970068194544,,-0.019618877109673857,-0.013670370300434513
APOC1,0.04887131597723016,0.001893200746773348,-0.042405136611975716,0.05890799894129788
PKM,-0.0836180168577751,-0.07755559459922311,-0.08649453058133369,-0.11573619175814087
TNF,0.056997660950502765,0.04087113186502901,-0.019042056576433788,
GNAS,0.05772517394299565,-0.05578632108007434,-0.034209658825293324,0.03101485259400523
BMP8B,-0.015007680238618959,0.031247106814012795,0.035203810132161596,-0.011646118103658966
LIPH,-0.014720876620532786,,0.026824463133200686,-0.005488715268399964
CCL28,,-0.015513514613196625,,
PTPN11,-0.020993865311466294,0.00357447471460958,-0.031882349317826866,0.053449141717904415
ADAM12,0.04555821154801604,-0.01896961355231789,0.004052449240141109,0.005902415098238912
EPO,-0.015007680658849809,0.06599390140582964,-0.0004973564835549569,-0.013515160533138313
EDN3,-0.018682476414680085,-0.01976385214812582,0.10930459617862547,0.02372281902935671
CCL22,,,-0.023762474667997312,-0.011858965016572498
CCL2,0.055538955820551086,0.06467294684896405,-0.01779702060210083,-0.025602701777910054
DSCAM,-0.02180848888726231,-0.014809600052875805,0.007889485499940226,0.043162917198776546
ANG,-0.05936783055897693,-0.004376430377935935,0.021349552812929173,0.027933399446403044
FBLN2,0.0048892522398571465,0.1080117637233978,0.10695911567178719,-0.013600074236849193
VTN,0.05576984316415349,-0.016254845409433782,-0.00617326249147153,-0.017500308749400652
VEGFA,-0.07496536292929164,-0.03819272978342037,-0.09698414774961756,-0.11604272123031563
F10,,,,-0.02340738668856106
SERPINA1,0.0025191799180963163,0.015303207664848283,-0.0474276753986012,-0.0785730540925822
VWF,0.06465049100665872,0.06951417448791399,0.11370089109348833,0.011861843732055325
GDNF,0.08283927833735238,-0.01956199988286436,-0.018624653111969824,-0.018925326551968727
VASP,0.020050166085037003,-0.001073010266428978,0.07084345495643725,-0.026065253088395957
ADAM15,-0.02402906026488197,-0.003543511596262366,0.01920483328431947,-0.07331154710723625
WNT2,,-0.018307131582864355,-0.02604293289211682,-0.016227971687208347
CALCB,,,-0.02279232966234577,-0.021111268653363966
OLFM2,0.053705691878787265,-0.04475632614720914,0.026191043334703727,0.05901365640830268
MFAP2,0.004259476021562191,0.026458838125989974,0.07852574545709613,-0.03356016531334499
HLA-C,-0.05714175679522987,0.04481194068956266,-0.043382313826066644,-0.07821193670820058
THBS1,0.03276417272768932,0.04015414571459839,0.015175337089496619,-0.06892012871313681
HSPA4,0.021873651553140843,-0.022585456935332687,-0.022302433307739455,-0.001417899067067537
LMAN1,-0.035339601106735063,-0.015955493140027407,-0.11030560151376725,-0.029897227648990467
LYPD3,-0.01100331179688374,,-0.02349157712687318,0.06528468367007219
APOE,-0.030566773468336302,-0.007377813164258724,0.024655986927645913,-0.038718491998068004
SOSTDC1,,0.018183632718018823,-0.04336401285856747,0.0957734685912031
ANXA1,0.05629506449752972,0.040579899226039495,-0.023537697825067573,-0.02241940245729963
WNT2B,-0.03677055779793725,0.043903247533750064,0.06877772747984588,-0.03881931142486307
AMH,-0.015289573289488637,0.03595157078703939,0.013749222907865013,-0.02635180285978041
GDF10,,-0.037634712703855946,-0.0048380818103205435,-0.029249576045284643
EFNB3,0.031069924098501886,-0.07561568703384391,0.009004382771035706,0.05098662360729752
LTB,-0.026071448394495766,0.0014531807339785096,-0.060456814909137846,-0.02884549743126972
ANGPT2,0.03198219270005689,0.005555193568107214,0.04719578286001333,-0.027701830423396898
NRTN,,,,-0.01203428069695436
ADAM17,-0.05768937778535376,0.007753282639889564,-0.04302886419742994,-0.013604937327432893
LRPAP1,-0.017333682822065644,-0.05274771359491951,-0.0224883348755549,-0.04410622561708741
NID1,0.0655556456316314,0.05318441446053708,0.045009828393568076,-0.09988737225532172
MST1,-0.02246685803184294,-0.04545986816304237,0.0511172875833177,-0.008455317216347322
IL13,,0.05202318698535645,,
DCN,0.05128083911587406,0.037591644859880986,0.10617633808627708,-0.05709837981632448
COL7A1,0.017507877939540763,0.040184525647782764,0.05200383613771936,-0.06073920838823846
CALR,0.031061339489331475,-0.015659803060482477,0.05775067050761855,-0.07003598094724282
PIGA,0.007413318566342642,0.015466828412310346,0.06467073675183663,-0.05618422777775697
CD200,0.0211112675037898,-0.02030569292446482,0.02130272167381617,0.05514306710849879
GRP,,-0.0028522245760763737,,-0.013199638916986983
CDH1,0.04093106698639377,0.00954022627999904,-0.04491600517063852,-0.03779109308081415
LPL,1.4100353605121975e-05,0.07446002471974494,0.08184536592776406,-0.09688081852637534
SEMA5A,0.07131168971800647,0.047601942827127895,0.06252492233932726,-0.05378761702984928
SEMA7A,-0.009258225720717304,-0.013206953468263128,-0.023642482334544135,0.006172387734232657
SEMA4G,0.0029228629818387375,0.011939888209594674,0.04282862424060601,0.12275979037605529
SEMA3B,0.028602938199470507,0.03598819422051931,0.05089988914068088,-0.07233373821679308
RPH3A,0.011028656804210932,0.07537125894489143,0.043931752645856414,-0.032421618370868786
JAG2,0.06930984073711258,-0.023909151367721312,0.056062308037200526,0.0403390774815104
CGN,0.03825034536258538,0.012115203355221111,0.05278912469839833,-0.013590995173209962
GDF15,-0.0352353352136635,-0.04482356653786352,-0.019365929165517784,0.011435651077637842
SEMA4F,0.026507608648914792,-0.04267322784777448,0.029243664652317237,0.019965290743807783
NXPH1,0.00827399340660044,0.0815630238571868,-0.003076428165279847,-0.0014563030747129784
ARF1,-0.03491808419383333,-0.009660324344511351,-0.007500760049792103,-0.04497269879746151
EBI3,-0.020631875597291224,-0.028320405502172373,0.02019195003659057,0.03287003339018143
TIMP1,0.07570186821935948,0.07434435037469346,-0.04700064902819433,-0.10345096356635454
SEMA3C,-0.022953628484367203,-0.00046174844662056746,-0.048665483778407084,0.04395363158474505
GAS6,0.007026427546191262,-0.04178304416681107,-0.0010403830165259885,0.034369761528296676
MEPE,-0.032563427278978166,-0.03624117308025276,0.08390675948338129,0.10814947836765618
SERPINE1,0.013914732216313189,0.011708530922585158,-0.0955406512481961,-0.06800677119649819
RSPO2,0.03333505311024295,-0.04285269236187654,-0.014819658419287113,-0.027438633566478018
SHBG,-0.019896529021178187,-0.015764334159215528,0.02730574114875399,0.0586835957641664
LGALS3BP,-0.03697719072351669,0.04026346880525864,-0.02101241878677546,-0.07700243445027492
LAMB1,0.030885787061689342,-0.023652675710807387,0.02415863405370925,-0.07323586332032239
SPTBN2,-0.03485658219677952,-0.05948895747283895,-0.026649663111770267,0.0223050454530703
COL1A2,0.06383876553605403,0.06676871491011956,0.07020891052427139,-0.07200456190840879
CEACAM16,,0.007247532862631839,,
WNT11,-0.01680599174237885,,0.04037829554088145,-0.02835497223647003
LGALS1,0.05234616460417304,-0.005909920875642795,-0.06439854897141141,-0.11969678911874665
BCAN,0.0115911336269541,0.07960379236998621,0.0836583840618931,-0.010122226282209695
ANOS1,0.01640547287555938,0.08006992465469247,0.05513414283654685,0.0728531827949077
EDA,-0.02308464805419685,0.00728479617223206,0.0008672064634512588,-0.027099594975743813
FGF22,,-0.03576711980943501,0.0625929639428886,-0.020261466371638257
SHANK1,-0.020263144903951712,0.053691830096662445,-0.012215358777862935,-0.002490404806463447
NPVF,,,-0.023762476260776173,
TGFB1,-0.0024136978130012907,-0.01451013982367647,0.03551589904821471,-0.09082749548754293
MSTN,-0.026409207630086348,0.006389813621187972,-0.02690602534872013,0.08935725087908308
WNT4,,-0.02186949390332923,-0.04203793132038931,0.024047605892606367
TNFSF4,-0.023344914168101503,0.007569280657692354,0.07071567494135102,0.01962886987407659
NTN1,0.02562705509656683,-0.03496760339278273,0.03922887131675002,0.020090546664078463
CXCL12,-0.02959712018117575,0.0235633001741909,0.00868529072324534,-0.0578097115841744
GNRH1,0.09775828951481882,0.020471578173007616,0.010881979688251522,-0.019039800637238286
FGF8,,,-0.0236570211055428,-0.02434916117324999
RIMS1,-0.027981852990557585,-0.05758365170688742,-0.016124135547550603,0.030387835858848477
FGF14,0.0013274341941323456,-0.06671377879665247,0.07071426054866055,0.017999661899955288
IGF1,-0.025634746860364727,-0.015204419338127046,0.017304099921571083,-0.05059542569100247
TNFSF10,-0.015872855684349776,0.022174968926576815,0.05729443537066216,-0.025299959617273677
GDF5,,0.026129777952627924,-0.03834692152263856,-0.021730648427996133
CHAD,,,0.035620451515354416,0.021897382242058748
RGMA,-0.00740532000142847,0.028296115460203056,0.006580871845126396,-0.0645630431271934
WNT16,-0.0033599263845238026,,,-0.012034279108552157
CX3CL1,-0.05841382967423737,0.029998304722505285,0.017730110484863452,-0.019601032389795853
FGF1,-0.00016555365724562387,0.03674969959345727,0.04510654165146013,0.056759923811217514
ALOX5AP,0.007201275494613363,0.007977063873918484,-0.053291096744848436,-0.03250992392606313
IL1RN,-0.02473733037493638,-0.017195736045171404,0.010554280478338904,-0.033531003333150594
PCSK9,,,0.020869751030997752,-0.011681147804435238
NPW,-0.013929747191957895,-0.01915230603111863,-0.006572000251361711,-0.013243495228243196
CXCL9,-0.024569581279651594,,,
ANGPTL4,-0.052293152387687274,-0.04414773948096005,-0.08169460940711099,-0.1001528388557669
UCN2,-0.009658804058024405,,-0.035839367521600725,-0.013199638916986983
COL4A3,0.040841057896244426,0.04167816128459049,,0.0016077377684293427
NRG3,0.01351752890734942,0.03169465228617689,0.0598090846001099,0.03617264302668964
IL23A,-0.0151961394894591,-0.026384637860518877,-0.020727098173729572,
COLQ,-0.02693001801576952,-0.001913771865111084,0.017813333823827566,0.05175002365451162
SCGB1A1,,,,-0.01351516045178852
TNFSF12,0.022570887020905307,0.04464630772395048,-0.004532026151474195,0.023476455066632797
DKK2,-0.009801200278521658,,-0.02446690035017328,-0.015556543610189051
FYN,0.00857241095778828,0.07496909738588939,0.01860812930841594,0.010551452649501334
ACE,0.012478188855803294,0.005807101585137075,0.04484415553718151,-0.004394386889969499
IL18,0.03579414349628145,0.008466004699461101,0.04493553403530921,-0.0037987550259887984
PPBP,,,-0.025378338419619218,
CCL27,-0.02275596947677077,-0.038471761023746935,-0.025978373090440043,0.005436528099777865
SERPING1,0.0008072466644169955,0.04258462875796757,0.003065785910175167,-0.05014258873831933
AZGP1,-0.023081233624770263,-0.05103454232141939,0.024227004489121705,-0.04054773144288195
INHA,-0.027507782352669388,0.015852129388723598,-0.04039181556006142,-0.011315316262015663
SEMA3G,0.06156088605722877,-0.010549862211621384,,-0.0193796397419728
OXT,,,,-0.011317539250131887
COL6A1,0.045781785722461395,0.002088366174287208,0.025881666402303664,-0.11120112861113587
