,UKF243,UKF248,UKF251,UKF266,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
DCN,-0.04889192863098967,-0.0109588327497722,0.0061524176249134754,-0.04977391840186587,0.001827075692075569,-0.017309263925482595,0.008352636981655356,-0.04567423092050654,0.011599777954113521
RARRES2,-0.014835014553307258,0.06658675591234348,0.13888261464316404,0.017972458248620867,0.021730911480311667,-0.02387276205107033,-0.06954317390819165,-0.046620265432231724,0.07029989842840906
SEMA4A,0.001271206943570338,0.016463581618885618,0.013185161819681417,-0.0025277543426064867,0.024109211906835838,0.06898847093185925,0.09462309236538917,0.10791611230416749,-0.022701039852275246
GDF11,-0.07574840066593676,0.0702049686361785,-0.013477854585255546,0.07972480544720326,-0.025408646465197613,0.039847003527576814,-0.004242984882353065,-0.05226191674029937,-0.021304897926728114
GPC3,0.008105762185960354,-0.016427753647353698,0.0045529491446215245,0.18545236129186674,0.019721158983507285,0.03351860688890342,0.1579638946500589,0.09726101497286097,-0.021086483544542133
OSTN,,,,,0.036793118594058316,,,,0.00047358410554780784
GRN,0.12599366158125558,0.05740190600007656,-0.009899709815370025,0.013652588273175628,0.05039220639465375,-0.01303017670938265,-0.049948034711226975,-0.1406231583358869,-0.010014029180480468
CALM1,0.03293311641859701,0.01000666275721139,-0.013352734649940785,-0.09435113652428652,0.010630678336907565,0.0014975278968234116,0.06810327241990367,0.13501256357789895,-0.05987734196744253
ANGPTL4,0.00039674600080270774,-0.10606190616571887,-0.012500053087700202,0.014115589573403193,0.003302855455976608,-0.08067071256752344,-0.1593177911500557,-0.09376550188431784,0.012021805626851538
BMP8B,-0.055385227025688565,-0.016237555159777307,0.025026459626837295,0.08725518060712785,0.018198726248078313,0.04381522835733025,-0.038305666471226046,-0.037471489035869276,-0.035852391011118256
TNFSF4,0.029809233413986922,-0.039861065316287705,-0.01825692848545094,0.05253693961520684,-0.009313677342447141,0.052510728409691156,0.11253074409775278,-0.010802483772583717,0.03482579234722642
RBP4,0.007412168083027636,0.06068012523771301,-0.04920341934779088,0.049862922786857465,-0.0015101934478611054,0.11349291543716378,0.14033648469856044,0.0727813726524273,-0.03634022642091218
DKK3,0.02985733449833553,-0.005478746564494801,-0.09648299230630909,-0.1277147695479708,-0.03212018548602999,0.12345226862500902,0.11955484251381486,-0.06889517581718298,-0.04833239932502238
COL11A1,,0.02497696104277893,0.09718180850047425,0.11916299990759506,-0.004574781926671685,0.027658995916145707,0.021086368578798316,-0.055285714809351946,0.026615599054912686
COL5A1,-0.04585298825964237,-0.03429412142138091,-0.0059127360788659485,0.12163168052873595,0.06894140347112433,-0.028519285202896122,-0.11888268533308895,-0.1126372356360868,0.040595696690031755
KISS1,,,0.015008919823045752,,,0.00943192073802875,0.0799431260152304,0.023738619523197158,
