,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.010475123616601047,,,,,,,,,0.029477905738742274,,,-0.0018783240072850077,,
BMP1,0.006066632692765616,-0.05065484844046201,0.027820125892772447,0.00047556744967861795,0.11433258478211232,-0.0031790587236654776,-0.13052223816647737,0.005420928971479719,-0.1317715238957714,-0.07349956528358122,-0.05002824980834824,-0.1311006158460043,-0.17986216832975252,-0.027580144512718573,0.0855410742695843,-0.11091953268728974,-0.08054327379134754,0.025006522667854397,0.009364242203911126,-0.021823844785295244,-0.024827427026539728,-0.10692640322330478,-0.07969792825716955
NDP,0.03684839032049743,-0.06321221180941132,0.08744070158256649,0.031726764655154914,0.09250781319640569,0.05641909014568222,0.09300561387387372,0.019649435951352188,-0.03365756583941609,0.03895064739759776,-0.04560897499408935,-0.07587731390139019,-0.07567393863467772,0.10238445142059602,0.07206183921608715,0.0842519752891211,0.1256299485014069,-0.008621295394876284,-0.006474054181899175,-0.03209642121000209,0.07727073165833641,0.04646773919672289,-0.07975926521378274
TNFSF18,0.0042286110561737325,-0.03563484960249805,0.013737487609775917,0.020594056135931932,,,,-0.011885303706292006,-0.04206455609682584,-0.008404486949217246,,,,0.015803252285169687,,,,-0.013322234235040736,,0.0947634589675294,-0.02441354811170954,-0.04489164992342903,
IL36G,,,,,,,,,,,,,0.002862346769301862,,,,,,,,,,
RTN4,0.02765454851811234,0.29746661171459154,0.015273134540280535,0.00039158987680552876,0.05598790727805861,-0.045721845323639786,0.14743947026285653,0.06338451639789633,0.14376298908003626,0.11486151375943368,0.14488262565895732,0.23149063615457435,0.2522255165970882,0.030416581235904537,-0.013958206233611672,0.030674461991680786,0.0023435344562360945,-0.02364790041706915,0.1605320607284495,-0.04113285281889324,-0.015321076464192179,0.29862198249304767,0.15623307726007507
HEBP1,0.0037122054546187854,-0.09863824527122146,0.051412973065704644,-0.04014285401097191,0.03167756819860231,0.009383994378816199,-0.012593985062230743,-0.009999865913560339,-0.11357613215590343,0.04806950118614788,-0.025615440396626245,-0.08681717192274525,-0.053689624290418646,-0.054329102090452615,0.01643618623855047,0.06303708805014192,0.126267653427254,-0.04587556058345822,-0.001990582005903831,0.009843949020320528,0.0960511546942478,-0.014728885031578324,-0.014949702080718079
WNT7B,-0.008263128468905045,0.3913991951327309,-0.06049369325413527,0.06700935164054007,0.10468104920746818,0.003552489472749502,0.0912244757580024,0.05981167163071936,0.1668643068215714,0.0485941623075406,0.11016557171359899,,0.12521374338995356,,0.036834541401319,-0.03078906448515824,0.03765186991721509,-0.08967804564440392,0.004218308848091515,0.06086528189935104,-0.005766392926537327,0.037223875601730065,-0.008075923348748166
PTMA,0.00543261141345946,-0.019087647763147503,0.14202071200726626,-0.05124270241617703,0.229636534092976,-0.033521028261254276,-0.10504774903188642,-0.0018859335648078856,0.10046023550091072,0.08652446699909726,-0.06386976270348463,-0.23112300422720497,-0.2770058928853944,-0.010382442716648638,-0.053818325845451175,0.030017433052074393,-0.03670722381439116,-0.04138787367014554,-0.05068454041096999,-0.09038358458152775,-0.06317750671426661,-0.22560761822142977,-0.09839378788609339
FASLG,-0.026111446110638162,,,,,,,,,,,,,,,,,,,,-0.018635509128291095,,
