,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
ANGPTL2,0.076966615020618,-0.03890615171802006,-0.006141061399041698,0.06564746739065801
LRIG2,0.062376492852041054,-0.007513441294120342,-0.027247108132826436,0.004920069197576077
ICOSLG,0.05330976401054382,0.09203139145152232,0.06109838990692958,0.030417871889558655
WIF1,,,-0.019866009442260118,
NPPC,-0.03749442486825164,0.029903305127277312,0.055113967484119966,
LYZ,-0.039193641422298794,0.06646518391968924,-0.03186600209535236,0.05482573726489198
EREG,-0.012144133585010337,-0.05561066179395905,0.032138650849454345,-0.029757045668327663
SPTAN1,0.02589266223056869,-0.0036450294288592703,0.022262758409909954,-0.017247769470182462
PTH2,,,-0.01100733462345736,
LIPC,,,,0.07593338691859294
COL8A1,-0.03980399624732192,-0.02099597652470947,0.006116461559765324,0.06056314141847193
GSTM2,0.02767398412633319,0.0054845721650377864,-0.02748397714583736,0.001510911716641327
SPX,-0.025323625594256948,-0.0021223963611567073,-0.010169970710892193,-0.05096295690397215
MFGE8,-0.0539281559909629,-0.0592879870097744,-0.04101986769591488,-0.06606520286618764
TGFA,0.044168821423177865,-0.014669581354440204,-0.04272816311520995,0.08096544468054001
SLIT2,0.044956551238078186,0.036177594706602464,-0.06111305305893576,0.06651982331929326
PLTP,-0.03626585341580538,-0.07139658803590143,-0.0018454622660606368,-0.029133402062860095
APOD,0.004457860428267967,-0.00529808260852306,-0.027261012635024458,-0.009788879511530395
B2M,-0.027916034360144837,-0.06677753142445628,-0.031074933539635384,0.009312895090627035
OMG,0.05866950187685974,-0.015449974940574249,-0.05989897977448989,-0.03825402986608127
CXCL3,-0.004883453576600831,-0.0287085078676901,-0.04521001971430728,0.006486866834389352
CXCL10,0.044441200094302656,-0.006540028611040625,-0.029200909441326934,-0.015612606075730716
RSPO3,-0.016285679422453514,-0.02580736078927548,0.014650335972759053,-0.01404201711590778
CORT,-0.013906608826380838,0.004059277942232794,-0.013945459675131751,
NCAN,0.016948074145491307,-0.0136619991114454,-0.053501260504717936,-0.058637304170088125
PRG4,-0.027509532409251043,0.01806369899812135,-0.03495561598093481,-0.031808953140978334
ZG16B,,,,-0.017508884143323293
TGM2,-0.06341073353895704,0.007646873629059196,-0.00638066292502922,0.034763402664051285
VEGFC,-0.004695318642979132,-0.014792171121878934,-0.036473499217763154,-0.046600135197235146
WNT6,-0.03749442992692204,-0.0340375105914057,-0.02836222638375986,0.05938577008301623
NRG4,,,0.012629606600291719,0.015825545350960642
PMCH,-0.025529206768933364,-0.02569561466204085,-0.016248132262409083,-0.002944385690339753
COL9A1,0.07050452292594796,0.007163222662904703,0.025937190079583786,0.009541548790722536
GDF11,-0.028387789936078864,-0.014162395093812886,-0.008782229196520937,0.010961251457221717
RAET1E,,,,0.09147215631111782
IL24,-0.019033961391400442,-0.017222105162247266,,
SORBS1,0.012009891632677945,-0.017021861269643772,0.043893041789490064,-0.005864655270894234
DLL1,-0.05209208856203539,0.022803999703314818,0.028620384982805783,0.022703884020331105
TLN1,-0.0383405893284432,-0.033460500997256594,-0.04061238806025582,0.045596111223842495
COL2A1,0.0007828922635059308,-0.0025199920929191186,0.01219409109515939,-0.020435880974382273
SHH,-0.009500114057365873,-0.0318546013560789,0.028962685539929305,0.005295151675821558
PON2,-0.006000293414794473,-0.03165169148443587,-0.03442204461795523,0.020482187271784684
ICAM5,0.03265895207064625,0.032079075867440535,0.03339384685117158,0.05263186480490981
HPX,-0.021818761001505507,0.007384771251093852,-0.02626435145570035,0.022837896542506633
SFRP2,0.004988878160646746,-0.007122526919319894,-0.07138608025364418,-0.04335241547123655
CD70,0.03204055984009559,-0.018406074606894696,-0.04109601097773843,-0.02142363671077719
HP,-0.038134306527356394,0.01580957000342771,0.021571463079327505,-0.021005324123967526
CXCL2,-0.02254539552764599,-0.056682082751459854,-0.03421747754556526,0.024090331337617964
NPPB,-0.01658642631934793,-0.02437692513538926,0.10072265380181739,0.193263289237903
CCK,-0.010373091508655457,0.06021997734343128,-0.04046666551298878,-0.01847839639718635
SEMA6A,0.046187628313983424,0.015047514797422468,-0.03708064311716647,-0.01587246157291172
IRAK4,0.04460034820678526,-0.06234711385787847,0.008999276597184507,0.0547958208120387
GSTP1,-0.03633709479941487,-0.040427753041606264,-0.030964791990264768,-0.03566085260161838
VCAM1,-0.03128035241314008,-0.05859226593395627,-0.06992411529573193,0.04768775501632897
NXPH3,0.02635371737981675,-0.01891388789758975,0.003834053294649057,0.0005957592975658173
MTMR4,0.029782530550333124,0.04947568601367167,-0.03735175992544747,-0.004186132759446463
LAMC2,-0.02340051920472924,-0.022617456508008855,-0.015771346708828453,-0.012130683007492404
IL10,-0.013076503137238937,-0.00994474070567684,-0.01759586086161411,0.026645590483583174
SEMA4D,0.027401307894802628,-0.020678467148006908,0.020009495035627465,0.020854304622336915
TRH,-0.021749072516100025,0.06121468196413078,0.016345666730635217,-0.015954307017657977
SEMA6D,0.10012684248075951,0.04805791429949918,0.012662875342199627,0.01145984413588845
CEL,0.000807804634558965,-0.02811737038459281,-0.0004907741516547146,0.011130863109436232
PDCD1LG2,-0.05384946544826343,0.00863134993616052,-0.004126219404404975,0.04839352859190418
SPINT1,0.016728351750071462,-0.037103455339829575,-0.07059782998351795,0.030733230139474384
CTHRC1,0.010534482626726783,0.027966824756695416,-0.03498184531653224,-0.020349512246371
PODXL,0.010971499635633384,-0.005120368459972208,-0.021407140892224574,-0.035218858444247964
JAM3,0.047174588274665044,-0.013045932491862951,-0.029075596552791665,-0.008000683706712405
TGFB2,-0.0005287715518574577,0.03045579181656065,0.0005514509826642589,0.04276043436000357
COL18A1,-0.08694862928137309,-0.03892511445991048,-0.03148934977666206,-0.06733812091189577
NODAL,-0.02845387335089661,-0.021273356759730196,-0.01803571783441033,-0.02183492003016712
INHBB,0.010147703394640373,-0.015662855138223304,-0.04982818496350958,0.010952229508774143
LCN1,0.08574919190114877,-0.020089994730681807,,-0.016133863631147664
ARF4,0.04403111417232652,0.008446802121643579,0.04030088750645362,0.05215378408281046
CXCL14,6.271908039495128e-05,-0.03509557004440577,-0.04000883454378976,-0.0016562128469638153
LIF,-0.022158940432195674,-0.050327483642202575,0.09615591527125059,0.040728826071405
IL17B,-0.026337208333365624,-0.03216722471295877,-0.022438108901412242,0.0037456860303694485
MMP1,-0.009285435917594077,0.045808547060146275,-0.016248130975656427,-0.013321740062460887
MATN1,-0.012942611894283746,-0.03553362809919003,-0.02312488006727988,-0.01940384656655537
ADAM28,0.0218961572730994,0.0014636390258746987,0.025181630102051995,0.052157965531441704
TCN2,-0.004382543721897714,0.010688377566453265,-0.060351214106498116,0.0347012425246772
THPO,,,-0.020059762364276423,0.09886256742945132
CUBN,-0.024102926588061263,0.03503560411680935,-0.05194964545205126,-0.0034551801207274085
TIMP3,-0.009972068375396383,-0.008601713402140353,-0.04944187700799445,-0.028378272929919877
PIGF,0.061354962183926276,-0.015485832831691047,-0.01842747122247092,-0.007356214375321317
CRH,-0.0030138764495238517,-0.004557010235924828,-0.015736136625722853,0.009781875596764286
BDNF,0.05826793026378197,-0.010700299239381985,-0.03142571149927329,0.06177620482994925
CCL5,0.007201482796553168,-0.008445171482755294,-0.03142795315413853,0.012638697261872736
GAD1,0.00846213696599302,0.05212465673662098,0.04441381101129807,-0.043929187439146845
COL14A1,0.02786969003730658,-0.039044163233507616,0.013202612669089465,0.06560420014569432
HLA-A,0.004523154396016161,-0.028881044917702884,-0.00895957390589647,-0.03478697688353627
FGF18,-0.031136888864935694,-0.03136055475793678,0.050779467716835586,-0.015954308297659512
ADM,0.044831848437240564,0.03718273536458412,0.03166227631594555,0.03635135622835636
CCL15,,,,-0.013837170347975332
GNAI2,-0.004354128182075326,-0.0612606576825707,0.0007021120934450898,-0.015174927348581283
HDC,,,,0.0173658387548777
COL11A1,0.0346618793288973,-0.010627135305202512,0.0027858009791872458,-0.044561259910091376
NUCB2,-0.005433040294256614,-0.007627110124380375,0.0008062960529236394,-0.0005969870926027636
CXCL1,-0.042506758318095514,-0.08678649054142372,-0.046348153803432844,-0.022925319952229153
VCAN,0.016105937944273434,0.03692714077071907,0.045313549796246036,-0.0539569020977011
MMP7,-0.02638670142265794,-0.07432339661905167,-0.0011237619896942986,0.030875419634475952
PTPN6,0.023283110995172537,-0.024258588117806405,0.005919491912567248,0.04400391529517969
PTGS2,-0.00044798470838225803,-0.010315211491988057,0.004694041506784356,0.04290797745228362
CD58,0.013857563234979314,-0.041868428338624614,-0.04485241683813177,0.0030862709509498014
TNFSF14,0.0114320536097938,-0.021907169604437886,-0.023461448408367294,-0.03318815311735217
CNTN4,-0.008145798435718374,0.06652253899399153,0.011232108165657664,0.011303002439883036
INSL3,0.020593029562227822,-0.01984543607193729,-0.007204496827935577,-0.018946224832330067
BTLA,,,,-0.018320052089133818
MFNG,0.050590500933712285,0.0024040076687524966,-0.033631371871774264,-0.012615106402422019
ICAM1,-0.003692688437085883,-0.009869695485631942,-0.011068593427557586,0.06398818635856546
PROS1,0.008769760911634077,0.04895497400222263,-0.0482121621531729,0.06645813658887473
CLCF1,0.047844294968856595,-0.041224868817658675,0.01837486073593557,0.0511838136114697
PSAP,-0.006712874504527985,-0.02810256921058042,-0.07567385106397917,0.0552290746091677
EFEMP1,-0.014712906223931182,-0.028680608630011813,-0.0009531483825115713,0.08076189395134174
C1QTNF1,0.038536688185970544,-0.0026076415629075465,0.04623635178691469,-0.009552780799388434
ALB,0.06993588548924855,0.021391774410357226,0.022969006774468607,-0.021423643396833402
CCL13,-0.018489886389595124,,0.07593988205273544,
EFNA3,0.04676794695494772,0.06470041538742481,-0.03163595650673129,-0.01654614618269432
DRAXIN,0.07131777649817167,0.04742547912748123,0.00819905539470406,0.034830321629368936
RAET1L,,-0.020089981564540504,0.039686522522689276,
NPTX2,-0.04176662397138054,-0.06492082500619752,-0.03484938595350739,-0.010670109637171589
FGF11,0.062584740619206,0.009997441517670385,-0.04411519598268891,0.006373431534536118
CD59,0.007765344162048296,-0.059105129331610225,-0.04851562223223478,-0.017918577068959746
COL9A2,-0.024410835983247663,-0.0428003106147461,-0.024922355529775585,-0.0032586049569272046
DLL3,0.025191526509303806,0.022488881661996005,0.05893717072308792,-0.02675004390747418
FGF5,,,,0.05379487036056918
LIN7C,0.090460317370637,-0.02019942956125949,0.009364768341849822,-0.009771901965471579
GDF7,,-0.017222110618558894,0.00033985030060267713,0.04959193392512094
PSPN,0.048259441587680564,-0.02879071832132449,-0.016680176145011875,0.011558573743959629
ANGPT1,0.016127504233679108,0.018882450329351597,0.033696786748839073,0.04953496258712207
PNOC,,-0.01831406818654946,-0.022611567129567016,-0.01955426287901436
L1CAM,0.06017404313956295,-0.034582902321917804,-0.027873674210470954,0.010331239911845404
APOA1,-0.040788592067432274,-0.014103383418911845,0.03752367318569761,-0.027471550568423785
PSEN1,0.017993168665601342,0.03406108287217331,-0.03058574691450864,-0.030944074421709294
CALM2,0.08851429557114299,0.015755797717248183,-0.0606992181722795,0.012518683216233792
CLEC2B,-0.09664343689733901,-0.03216135603666853,0.007564468677168928,0.04034999357744667
NTNG1,0.042741357334067476,-0.041163685212866355,-0.005402009033470213,0.020876005631758437
LRIG1,0.019999987836295145,-0.00731684916637236,-0.03009166335781139,-0.03644152779294014
CPAMD8,,0.0011584686274311454,,-0.01985200369547918
GHRL,,,-0.02063092136859977,0.09914747374051355
NPY,-0.03750018358222441,-0.04249096606942932,-0.07393877726771099,-0.023924448146578754
MMP2,-0.0524150198346499,-0.016185950840003124,-0.024484978987383502,-0.020766528385278735
PPY,0.0015134854086124947,-0.014696786420178631,-0.04182950571093138,0.009837818853978822
ALKAL2,-0.019710646549303348,-0.02549735291189821,0.006408011638496662,-0.048075972781657365
CSF1,-0.016243122804445512,-0.04692954603901538,-0.014206154768328112,0.02901780551254878
SEMA4C,-0.03836098554058788,-0.0659977020093893,0.0016162365928540205,-0.0027921488474645893
BMP8A,,,,-0.017005256647256464
ICAM2,-0.07699409015971696,0.004192265987510319,-0.022575651771764616,0.00495306296488249
SYTL3,-0.005359933387048413,-0.03110747504867741,0.019960825543227693,0.032138422013269816
IL1A,0.045676952650819995,-0.04537630971184102,0.06644477422939711,-0.01599729922699367
HLA-G,-0.030193129076637674,-0.0487104345537874,-0.034591241991439106,
PGF,-0.014982693989255726,-0.033148210861700014,0.07484450777952054,-0.008170207593063474
LGALS8,0.07842396077742747,0.03542552263945492,-0.006582702276871256,4.007767760046034e-05
DKK3,0.0011463908861869335,-0.0010656745134451713,-0.0336138439913293,-0.03480772441156371
COL16A1,-0.03444844432792003,-0.018187976326718272,0.018141594756200707,-0.06044044635799178
TPH1,0.041275400086382,-0.027226095497189715,0.01118919143317972,0.016505262836827468
TNC,0.0726369156172908,-0.020239488148373362,-0.0020864157369319303,0.08732114167605186
TNFSF9,-0.02466194328092539,0.04370895110226323,-0.029475965771356874,-0.026912069799599495
C4A,-0.020585083431050425,,-0.01927394020940256,-0.02290017692413915
CNTN2,0.05446939930978525,0.011736301724570259,0.005487952858042098,0.02823562670666467
F7,0.02407227796798278,,-0.01907278812496227,
LUM,-0.05866554663248555,-0.0066937467986823386,-0.01793879191044414,-0.02534088467962501
BTC,0.2372615259863229,0.06614799116200029,-0.018457105190656114,0.011271590319926824
APOC1,-0.028749407170551775,-0.015912587760925828,0.03781542178178811,0.0618073966902685
PKM,0.025766490746939034,0.0003618709617434846,0.04510324717579374,0.05223583187680321
TNF,-0.018212116167089336,-0.020089987044087498,,0.016114131574756958
GNAS,0.054296025842081486,-0.014549757854983362,0.0397841015969024,-0.0625036123023515
BMP8B,0.024065419928268807,-0.01282978352269704,0.006082952323190653,-0.056052567226222226
LIPH,0.004667955212376863,0.14396532948417015,-0.030288431131698858,-0.050737889388163954
CCL28,,,,-0.013204618557388392
PTPN11,-0.0013258349831844944,0.012506741436777623,-0.012224689680219517,0.00011209228369261927
ADAM12,0.008776049457690447,-0.023885743484678177,-0.043617358476258354,-0.015489786502099569
EPO,-0.020080496212406936,-0.023262661090029352,0.022659477180952906,-0.01404201442737654
EDN3,-0.012661307959199064,-0.028907308050038383,0.06605679327646471,-0.025514237978278252
CCL22,-0.022726796726708038,-0.0212733473792004,-0.016011429094662657,-0.021698592012063252
CCL2,-0.00035964244587812194,-0.07399607579769135,0.031206557658524134,0.03475819822334272
DSCAM,0.05128217111234303,0.03193521822339901,-0.03524049791709384,0.027845036489404576
ANG,0.06762014586705156,-0.03939042481617329,0.014149525289882349,0.010339339857993018
FBLN2,-0.04812414724972146,0.030264745190446352,0.01360784802273268,0.02832986566116784
VTN,-0.022953381346237468,-0.01635783431849177,-0.0236281119207415,0.01333771803838331
VEGFA,0.048015960311990374,0.015079007863307077,0.06646153946622958,-0.03366169507146798
F10,,-0.02793768667805599,-0.007694588911922286,-0.024791102522214427
SERPINA1,-0.006686371022686004,-0.05380634389463127,0.009505721642398041,0.0833425792834025
VWF,-0.09280339949013246,-0.002603075557686706,-0.08454705783529427,-0.0549065021905202
GDNF,0.01369083397277825,-0.04167402806646938,0.0030494623511240463,
VASP,0.014769241364227463,-0.031150182728925054,0.02395846351675736,0.02424764228660442
ADAM15,-0.013928260361735499,-0.025716969400372366,0.029336332055357524,-0.0212802730552214
WNT2,-0.02490786209247625,-0.02389191819452405,-0.021910260942402806,0.03233368975890918
CALCB,-0.0018051975789819485,0.044671514861256194,-0.028503463891607572,
OLFM2,-0.021525855618766927,0.0005469840951519654,0.007879537147209447,-0.037456846171714575
MFAP2,-0.05563335970003363,0.0011928253802742494,-0.009755784760356758,-0.029371870366618674
HLA-C,0.0023423595635913555,-0.026759799267766286,0.054613476702120196,0.039567828976133375
THBS1,-0.027359773255891374,-0.012341916726973464,-0.011774153711051153,0.0020732257040902524
HSPA4,-0.0063168933864850094,0.03998819930311114,-0.04960070400904587,0.01729147948810428
LMAN1,-0.0270161524969123,0.024828653660627732,-0.004067774863202499,0.031657748667605054
LYPD3,-0.020163170866841714,-0.04451590430616351,-0.029062559930666126,-0.029120048374420213
APOE,-0.08627697521886252,-0.03719112883224639,-0.012825487116374466,0.05930432163486693
SOSTDC1,0.034056340094705886,-0.033280300723720325,7.946827481118483e-05,-0.023417088407725606
ANXA1,-0.08486438182517811,0.004730643400967709,-0.0028623958622041143,0.10283198410387934
WNT2B,0.0007680382685443062,-0.014091220944144752,0.009174565654499763,0.0499201557244511
AMH,-0.014254153578572109,-0.035146319175146545,0.02722690321061078,-0.039646102283058156
GDF10,-0.030964243354967343,0.01026443455228462,0.012578575500690506,-0.03710136236857459
EFNB3,0.011978070806591936,0.01658110329079136,-0.030622167442766777,0.033650351976720054
LTB,-0.012423822603692026,-0.014158308964804113,-0.007337936555724765,-0.03987351229531102
ANGPT2,-0.09437582841426435,0.015661543142771267,0.009033869106311291,-0.03563381829503445
NRTN,,,0.006884770458521986,
ADAM17,0.03656364474044274,-0.002977818659354903,0.04259732029541924,0.002129053250872539
LRPAP1,-0.019863054092845445,-0.022967141842314024,-0.04726752555487242,0.0020546110481819225
NID1,-0.05333462239310543,-0.0035222918392044745,-0.041986329515152354,-0.0538718250295796
MST1,-0.005148881756359973,-0.02411151371095367,-0.001643850770135013,0.08282673722151933
DCN,-0.065965860951463,0.028720934761747936,-0.03500458246942513,-0.024020715057609714
IGFL2,,0.013893739314088467,,-0.025995976017689645
COL7A1,0.018273759160001197,-0.03860594204963317,0.030015536905595823,-0.02374604124801842
CALR,-0.04607745954784239,-0.0015104597270329256,0.014502423395617732,-0.030438952881560524
PIGA,0.02984518568681158,-0.00643000247820088,0.013188653643698454,-0.026689734060927096
CD200,-0.02521631421475983,-0.0008268357160850072,-0.028977638664854515,-0.08788106048221543
GRP,,-0.0034358937417220247,-0.01782154532871455,-0.01666175600296914
CDH1,-0.02289958466940549,0.021265967810958287,-0.002940261913666238,0.01679949928752679
LPL,0.03989397609033217,-0.008406673001767784,0.06473620073511055,-0.0504273697743507
SEMA5A,-0.006699332812239079,0.03184691434308945,0.01389074548191235,-0.04329271233479525
SEMA7A,-0.05422073871810399,-0.0019844614340305254,0.017985385543742027,0.03051429179188196
SEMA4G,-0.004778045206114323,0.051956301287883484,0.10922265674514632,0.01104869202772452
SEMA3B,-0.021148302390555592,0.006054585367349861,-0.0011096101807188089,0.013537723470869584
RPH3A,-0.04258043054109794,0.010330305646247626,0.03327120313519992,-0.008037404304958123
JAG2,0.04434984232156929,-0.005247698061241976,-0.018916180110172157,-0.04774282434382385
CGN,0.004477394959067655,0.024889909160992808,-0.018484028554901697,0.02427488538998563
GDF15,0.02855718481748105,-0.013546370262462065,0.01994609052639137,0.05247964341650101
SEMA4F,-0.001545320465246169,0.041822227450673606,-0.017410858129202313,-0.02251187995614587
NXPH1,-0.0017509098637833393,-0.016591340345149096,0.018053472983580992,0.030746302658058354
ARF1,0.008709666167222532,0.02209085519140686,0.07937783891832495,-0.002532186403652819
DSC3,,,,-0.014042018689682882
EBI3,0.03135524840045353,-0.0468853917651931,-0.05913200244177259,0.02760157176348121
TIMP1,-0.054573974737270846,-0.030139626681019046,0.024462668924049497,-0.07729219585562724
SEMA3C,0.09539132761211709,0.02895816648082005,0.0017394915000874904,-0.012528590009983284
GNRH2,,,,-0.015216441012609218
GAS6,0.03696072791908173,0.006815202169717478,-0.03443516957585229,0.0175574990577621
MEPE,0.015102205501292912,0.06986968323195292,-0.02750176189175073,-0.0194038492427479
SERPINE1,-0.021983143094324833,-0.04530804214228357,-0.013752179955654696,0.04753910700068089
RSPO2,0.0983424982810592,-0.03119710278820247,0.017521537719373887,0.03023418396333739
SHBG,-0.03008837903994785,0.03742975173909311,-0.025860405222357098,0.030546744694447885
LGALS3BP,0.01905282623792272,0.0003753355155631194,-0.026839752720891348,0.01882160696768731
LAMB1,-0.011237380134661917,-0.008601636252867865,-0.008222379883119113,-0.018970842630608147
SPTBN2,0.03524786809423677,0.01670481500442793,0.03534351963190153,-0.016950272042399614
COL1A2,-0.06478056316247012,-0.04068514041491494,-0.032356236227734855,-0.07284551728836523
DEFB1,,,,0.024435071435071027
WNT11,-0.02124379404571226,0.02366104550853172,0.0022720962970612883,-0.018635516694386324
LGALS1,-0.018942300308002046,0.008535451989099187,-0.0252357491820776,-0.04966979241262814
BCAN,0.004165258227007021,-0.043705790439356115,0.016506639410789406,-0.036665086889841235
ANOS1,0.045650205357165435,0.02068267420538475,-0.0340545181553938,-0.003415323961361701
EDA,-0.03004259593425331,-0.03582672291231021,0.029837125030959605,-0.005849505269659974
FGF22,-0.03061647345152813,-0.02195489745747344,-0.013979863312842691,-0.02691206685743604
SHANK1,0.01087880100384683,-0.027937683744687813,0.03486056495672715,-0.025034088088547526
NPVF,0.0535371655610042,0.10574180406592973,,
RAET1G,,,,-0.017508881099344804
TGFB1,0.0024163032148503973,-0.021156354806315524,-0.027288049132767004,0.007347396333522283
MSTN,-0.025733337010035908,0.03455931806626577,0.02581777779803851,-0.009530742209660369
WNT4,0.056297867998111276,0.08659125829384072,-0.0008971395912659346,0.009667139167832616
TNFSF4,-0.013685567003744853,-0.0001025317395662068,-0.032376346147413505,0.0343060870395137
NTN1,-0.0018323191560784943,0.010276847825588754,-0.016798700747305245,0.02580929072385938
CXCL12,-0.04447116783757041,0.03359876090482896,0.022987612689351938,-0.003242517355714957
GNRH1,-0.028948199567378218,-0.025552534672261717,0.03259784131878603,0.05352407951225081
FGF8,0.02943008056820843,0.0021363087234476685,-0.020826262871274752,
RIMS1,0.07557705570603346,0.03609451910973298,0.044296751833262635,0.009874328477810789
FGF14,0.03953710115948439,-0.00036084791824677064,0.05522179563037257,0.03234889002459715
IGF1,-0.021200440158166117,0.021903278275111335,0.05626177111066165,0.08055542001099504
TNFSF10,-0.008469705262815444,-0.07680353316247683,-0.056915816068779615,0.02920163121162001
GDF5,-0.0263235599209946,-0.020942645262950983,-0.05559671222759632,-0.04050135700233509
CHAD,0.022073645190674028,-0.038378661608692494,-0.025396720411859287,
RGMA,0.02100612274653996,-0.013932002667004116,-0.0517549043629266,0.0034768927764989715
WNT16,,,0.006540114783559144,-0.03289618270295541
CX3CL1,-0.01981248550235698,-0.009095030229005195,-0.01043868406428976,0.0255384754525832
FGF1,0.007647929040665047,0.005886824925926745,-0.026065478977425727,0.04412201079835892
ALOX5AP,-0.029793544220375272,-0.05760914719512281,0.0016828780331213794,0.017430129829188398
IL1RN,0.012829833764317306,-0.030293568469390623,0.06565829252589409,-0.025274043147494093
PCSK9,-0.01982372281658876,-0.021041637895120528,-0.01577134847380177,
NPW,0.03894894500733754,0.02731102441942809,0.028232016990927065,-0.01037735999025161
CXCL9,,,,0.016189801724465817
ANGPTL4,0.02147625124710636,-0.029480076457419072,0.0810768380379231,0.04613700444729512
UCN2,0.004623451852810829,0.04973378963936514,-0.01782154532871455,
OBP2A,,,,-0.015772857460472463
COL4A3,,-0.016650677390003907,-0.02492545260328639,0.05730276006618438
NRG3,-0.06275573897318425,0.0018698166873739929,-0.019573925983770453,0.05153180872774938
IL23A,-0.019823715901243464,-0.02702352137313278,,-0.022769378420907472
