,UKF248,UKF259,UKF260,UKF304,ZH1007nec,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
C1QTNF1,-0.011188918213259978,-0.04290654620395655,0.012798045186506674,0.0283459498195721,0.06924852300889986,-0.0031958819746013122,-0.07166588543364943,0.06659426390886287,0.12896792853281996
ALB,-0.022586936079225302,-0.021745514404521344,0.05774210137294805,0.0981319400604516,-0.0366994002887032,-0.01302102027613431,-0.017610190805035612,-0.03704145122645298,0.004100876026899899
CCL13,,,,,,,-0.02042424254627568,,
EFNA3,0.05749897016259569,0.005277468313836623,0.026201703073422542,-0.10437127336198858,-0.032410631228184494,0.00954824229879391,0.0018388356176638964,0.04448430130176847,0.0871548639001779
DRAXIN,0.025732146030384907,0.06161783709994148,-0.03785362898124145,-0.011004900705870182,-0.16076839450496147,-0.041147124858733244,-0.0471043436163206,0.052905163517511414,0.05989302685319256
RAET1L,0.1066273921875034,,,,,,-0.022121224816500407,,
NPTX2,-0.003698556136522135,-0.05155872297673836,-0.013352374764255109,0.10921401864710226,-0.008506425014009755,0.04038635323905031,-0.04370668127551183,0.036786938104380454,0.059791344864115206
FGF11,0.010524847990806063,0.005694250022564514,0.009273568680699801,0.012817908760364921,-0.04394513568546067,0.061241060169841564,0.01096336325450527,0.09119937641714561,0.13255512936189942
CD59,0.04821698541533015,-0.008847297762629295,0.020819811763181827,0.048425234061905076,0.10450130908651387,0.004854241810473448,-0.09131946941209425,-0.04377427804130663,-0.02066469107244131
COL9A2,0.00045980516513670794,-0.046490127022595855,-0.012288556842953232,0.11813229434296901,-0.035692501668086025,-0.00881654876775599,0.04857353600009016,-0.018176647994171104,0.009115454432872249
DLL3,-0.02919039403454771,0.04392543882343374,-0.014093006544513809,-0.04240196140979086,0.03780008469720462,0.05955418546581512,0.004452335524988245,0.05457950971029452,-0.03843702017042686
FGF5,,,,-0.020429512137747054,,,,0.06687889769659087,-0.02117347775302063
LIN7C,0.03036133142310567,-0.06581218035662667,0.0271462908222184,-0.06862856362083171,0.019767478148541885,0.03163052117565326,-0.008793645607680586,0.0764782366642227,0.051936446030643624
GDF7,-0.0018967602340339495,-0.02185495156302951,,-0.03755262091461575,,-0.018979992535500742,-0.014802176730380262,0.1080190502537503,0.012261534836054539
PSPN,-0.00710692110907504,-0.0016128499382429724,-0.030647848866433916,-0.004332606845976394,0.009591075751594487,0.05035336935333771,-0.03169610193045207,0.05188944365750918,0.07327011267893405
ANGPT1,0.057760174878594125,-0.044630936496307165,-6.437895082900638e-05,-0.013703835666043345,0.10455091455744013,0.058814109406973326,-0.013997737491204223,0.0751454818679502,0.003094460263379731
PNOC,-0.028351843002121586,0.004029490718203364,-0.003481692984629674,-0.06762181638905904,,,-0.01754858508229154,-0.03380929477239668,0.05604048372234732
L1CAM,-0.043621596248240954,-0.02071073648036303,0.0395300201230197,-0.03808919593536636,-0.04325895750015656,-0.016828942463808286,-0.0014877118760058463,0.00852259426492955,-0.020720631014311573
APOA1,0.05879475404315027,-0.01907506006143995,-0.03562951950451419,-0.05444679250930135,0.024256518111188605,0.04041714227801474,-0.041094125708576956,0.10077215643831522,0.08587065741467487
PSEN1,0.022631671184944448,0.011155937559958118,0.023722675826913755,0.07407701992897138,0.06825483861333326,0.03451431941195239,0.02710685032504455,0.03262014480536729,0.046828746585011946
CALM2,-0.015403603940938222,0.035626884993983074,0.011266947817888786,-0.10249182183374296,0.08389477104538631,0.02930062890792344,0.031438652191172284,0.10009339677984168,-0.040209168855197285
CLEC2B,0.0057386525367555535,-0.009929115215901207,0.06597345886794861,0.12872480091179922,0.052482584010878866,0.044857636928491235,-0.0023043366582937395,0.037909705283036894,0.003014188909378818
NTNG1,0.059060054773030154,-0.009850409620287255,-0.017836728102034117,-0.07464146770686131,0.08537230824259902,0.011215950553834833,0.016037545451498842,0.10737942936118483,0.04873007996524793
LRIG1,-0.01145896351807329,0.03886949348471408,0.05046585672118569,0.04900773794369386,0.017394575738884074,-0.04149494863290006,0.039285693335856395,0.07519080415413192,0.0050567103586957604
CPAMD8,-0.02286576120017026,0.025387367540524442,-0.015515219602909965,0.06183046066827114,,0.14839114427576305,,-0.034324088252054595,-0.010119514010862696
GHRL,0.07690557386942269,0.02505816626753881,0.13137547718595888,-0.022784747455682805,0.07425864261008934,0.008656365056312966,0.07932604145661477,-0.04711927681746612,-0.024770618625896523
NPY,0.061666426307090946,-0.037824006724733884,-0.014804783402606207,-0.0004504418337011267,-0.0552176584102655,-0.008167546770801393,0.06526404251141764,0.05232614765884223,0.030717792956373467
MMP2,0.028809189814352033,0.019816057002149393,0.0332224826655188,0.02839136904048584,0.041575337202028245,0.008855293630135038,0.017649068682945534,0.00784630579397514,0.05996315128542488
LHB,,0.0798025718861736,,,,,,,
PPY,0.01596050199839123,-0.02196391099369049,,,,,-0.03246341289448412,0.04827313760291354,-0.028932642402628973
ALKAL2,-0.005531481260927911,-0.012434483734382345,,0.06281324377919532,0.13739764561894738,-0.03681678266037233,0.05153815724869746,0.0674770910336529,0.0020851918983553768
CSF1,0.019166002324079705,-0.016797006395423416,0.012680206270734806,-0.04659557991440049,0.015119803833006684,-0.003256096885171402,0.014853904985170268,0.03235770255918683,0.10561193644209545
SEMA4C,0.017288608282771144,-0.018092065059334785,0.033553947109883055,0.030186700713611327,-0.04663888276871707,0.036766921067642636,-0.026541077620392112,0.0432935444034918,0.049735592910533144
BMP8A,,,,,,,,-0.001955187329657406,
ICAM2,0.0222460420279494,0.02958728389261094,-0.033739283143903405,0.08342242055189796,-0.025197019843474423,0.08599757779337526,0.009501359321072133,-0.017101820016754636,-0.03559232394931208
SYTL3,0.016734541010470724,-0.0036281219506745493,-0.015256894125454614,-0.015053895100842622,-0.0023206868013388887,0.03602566205348743,-0.03782323201855148,0.05239626857340362,0.04548939845714922
IL1A,0.05481507000803062,1.0579346120170797e-05,-0.02978659101603742,0.025416412446277136,0.07121405009399949,0.01528682880803478,-0.023610230232625727,0.07105317962728067,-0.044525965381934283
HLA-G,0.021911708344822884,-0.013326839230752192,,,-0.04496382802348137,,-0.026845877143789495,,
PGF,0.034805915670266,0.052535253961834345,-0.05774570010850133,0.0720246703745983,0.0305627281523765,-0.01933653867567857,-0.01659814547428408,0.013952782268431425,-0.05135350558403009
LGALS8,0.061312091485156206,0.08736169744489151,-0.00876510495217947,-0.024696556823858202,-0.013917398535046841,0.015912705814727552,0.01762597638388763,0.012291006996844125,0.02049542540158065
DKK3,0.0336462803329393,-0.03778533353978731,0.01608108034187174,-0.11188973660170595,-0.0283016390210833,0.005441820306649549,0.018984285490240123,0.04966349251754937,-0.07365567509215831
COL16A1,-0.026364854068527316,-0.0019529485687418524,0.021468730400146283,-0.012338737190194394,-0.05819060247555247,0.004680404534454579,0.03205583279081722,-0.0011725915095246507,0.09513072481873774
TPH1,-0.012858813819245671,0.058248162462043125,-0.015230199330385434,,0.0162351325651737,0.06109423975094506,-0.008997628885418779,-0.02567470017198948,0.027381174157752607
TNC,0.02535668785737133,-0.024494059191005214,0.017385179657915376,0.12200602543939489,-0.07368730065320701,-0.009618788604814101,-0.05868855306645396,0.06222156293682945,0.09079314175916048
TNFSF9,0.040183197526842296,-0.021854953033121155,-0.015994483625589962,-0.0301953778765868,,-0.016190702393389614,0.02767327541334763,0.055777189910044093,0.10347188374704787
C4A,,-0.01495913490978235,,-0.024585435501488853,0.009906443164472539,0.00848023167767492,-0.014958290051176017,-0.028376745687752527,
CNTN2,-0.02470914092875442,-0.06000024143639834,-0.028019284294421836,0.09608711349381058,0.11382748667904964,0.03276323577271109,0.031722596324527765,0.062494201279617,-0.0370498888939041
F7,-0.012544742005724733,,,,,,-0.014802178161714584,,-0.005332696164205149
LUM,-0.009572434200619259,-0.03410844971041162,-0.0011034118634172519,-0.021763696147761045,0.0072254379814993995,0.02020373394171642,0.009036322412881444,-0.06739234148026137,0.06152950869138989
BTC,-0.011381072606847946,0.04539738862126758,-0.020504577376371826,-0.0299629228773594,,0.017706606265602613,-0.014324353502571047,0.04188366264616747,0.028417240044778923
APOC1,0.02516387881367071,0.07910885308718431,0.000407932359908134,0.09228322746057115,0.08080822866556304,-0.07667383697207945,0.06084660602492152,-0.06046411811891535,0.025523310729359004
PKM,0.0313085672820543,-0.07826494801809111,-0.0389635738178926,-0.02621404790737616,-0.03855800264226011,0.01520301735948293,-0.05144231739777861,0.0718626428905157,0.11663269418405013
TNF,-0.003953284430062375,0.0139409243834326,-0.008343892022058931,0.021302343149571603,0.010425754735354998,,,0.04122844551405922,0.10834416191957794
GNAS,-0.031877868824666644,0.03488850602453997,0.010369011289130675,-0.15929086474183143,-0.2545627133149356,-0.01061859899483989,0.018266379737237562,0.01659055993647039,-0.040649856664911
BMP8B,0.02871248713259793,-0.019320484061583893,0.03714631088674333,-0.003487959119917569,0.001375205340386407,0.051147090875137705,-0.021173656181446038,0.03677184968531158,0.09740454355564755
LIPH,-0.012858810653506246,-0.018951260794301088,,,0.0027295546848270804,,0.03852286855495557,0.05253875731328047,0.039263980861450436
CCL28,-0.018087516728478126,,,-0.030538928090576643,-0.04089348244057346,-0.019652635170192376,,0.04934108105973371,-0.015860398093992614
PTPN11,-0.01009981253185404,0.04093386189478311,-0.0025535739928985515,0.033250310222955215,-0.017681564128678023,0.026343719414726918,0.024139403883135794,0.03159926043480086,-0.031930376013588016
ADAM12,0.03635436830095676,0.003170812742020042,-0.024543738062398384,0.009910273020172776,-0.04519598884630537,0.01189571099845922,-0.02711405301857825,-0.0338396535909703,-0.038612112015703325
EPO,-0.017278060657586386,-0.019320484602577792,-0.016342776887382376,,,,0.03942428929077081,-0.0065291167438736916,
EDN3,-0.0223994386684611,-0.02405131786269718,-0.016742478542569772,0.07167005659398945,,-0.03574464862130202,0.001634946958065127,-0.004997414058765514,0.03379281560137605
CCL22,,,,,,0.08199367671734498,-0.012426291558949821,0.008003670857261433,
CCL2,0.0373984437211172,-0.019797539228537747,0.0464542016955037,0.10376682642779765,0.13814978730918273,-0.02036587364056552,-0.011882550876974826,0.01584200821591947,0.04701605075703335
DSCAM,0.06772614836005024,0.05429245677990236,-0.04785740291898633,-0.019211746143314754,0.01398169950324478,-0.0356616670231283,0.06711657703969182,0.053149045098257436,0.13584086671958945
GPHA2,0.008877975650415985,,,,,,,,
ANG,-0.017435229355308036,-0.025890088206046123,-0.0057410891501057035,-0.03372192693504473,-0.0498194799548016,-0.001214702938288871,0.034104342466661094,0.04598823775826614,0.10738784408206584
FBLN2,-0.024355410668301315,0.011140592643982813,0.011031540877099798,-0.03272360690721486,0.011780457233926133,-0.0006966007424729039,-0.03841560518089296,-0.052741507377448156,0.0113578741837962
VTN,-0.024307633394748465,0.0684410873555068,0.005658878999422118,,0.020624347730950395,,-0.018337514158090075,-0.007971800411120479,0.06345193298099472
VEGFA,-0.00035593750989788896,-0.07371577525630428,-0.015366819382383429,-0.03247104148558468,-0.03219751445325941,-0.01731010736342044,-0.022139855747010568,-0.0014947370780470618,0.11299397251327643
F10,,,-0.015373316312408711,-0.016826622010925843,,-0.021106195881535318,0.024664797781334947,-0.022905281008876312,0.02276848700508297
SERPINA1,0.0024976925409148226,-0.010958054131341063,-0.03721336343680759,0.08972953152166074,0.06976496612480192,0.04073752140171025,-0.042904910131725406,-0.0358461573617318,0.01986540132628659
VWF,0.05752749446548998,0.04702446552100924,0.01607852295108709,0.11903783476394798,0.07067076449148191,0.06444640666293625,-0.02120792369901093,-0.030817705500417708,-0.08329170774878226
GDNF,0.01367777291912162,-0.015714921152559565,,,,,-0.019830704050012263,,
VASP,0.0484884322065513,0.004540761004601647,0.0033647713711904533,0.13511486128489245,-0.014452901769296346,0.040168850911152076,-0.03974533573213938,0.005382155934177679,0.02331936315054633
ADAM15,-0.004694869571571641,0.011517831531680497,-0.023509892349277035,0.008879187259955415,-0.019995980297126535,-0.0018225857691492229,-0.019000667328952177,0.06429506778002074,0.08065052687253713
WNT2,-0.02249334860185216,,0.041461161221897413,0.061242329801367096,-0.02825495552251378,,-0.017004309171485873,0.053200010516907224,0.013866614880552136
CALCB,,,-0.019902512148319416,-0.023155341692801555,,,-0.022121220452157066,,-0.02920551811082189
OLFM2,-0.04989576759313585,0.010267081792866482,0.01851877420135024,0.01082881413409962,-0.041312881456976834,-0.05631666231930972,0.044921080829952734,0.05195151268112197,0.05213317227649229
MFAP2,0.03607376693986168,-0.0010687349057394895,0.028033843453658384,0.05400328329809485,-0.042732376601437465,0.019954522843420256,-0.027638801053300195,0.007779374120860681,0.03840671267686024
HLA-C,-0.02366938676651952,-0.0020062874501972252,-0.008758123460321409,0.11850425473290568,0.06896022801865197,0.0704426599020837,0.024347237357578076,0.03513401438194822,0.05074955010591181
THBS1,-0.01902324854980238,-0.05921481444326125,-0.005035541133634663,0.03557300058133269,-0.08870697882852274,0.015231458921526974,-0.024920624905482226,-0.07399998792721516,0.08026421066870006
HSPA4,-0.03642743704949223,0.05272780610190414,-0.019937251481337157,-0.005105132274705892,0.007800053103480446,-0.0235638545751503,0.07922299562146035,0.021536439883812816,-0.0002765621000239774
LMAN1,0.05605263689060566,0.016324400362940833,-0.024861213786060425,-0.006657196733241362,-0.01499107275878192,0.02069642260235815,-0.03262282344648771,0.045153487095896304,0.07808836600391836
LYPD3,0.04819674972212115,0.027234422055496,0.027668039613769457,0.011277633360791774,-0.02554136195287313,,-0.022555128652962917,0.0700046206001904,0.04528674227807547
APOE,-0.02643132520280744,0.045986053693483867,-0.02018526346951612,0.0847272936221149,0.026707421224113466,-0.022421748685403538,0.028420074355892392,-0.07982770254902465,0.01951617682294247
SOSTDC1,0.020937748634945894,,-0.020570322117849774,-0.07197650249781125,,,-0.0065558721185825924,0.1242216860749013,-0.014509634437008393
ANXA1,0.04056780150456473,0.00770938965456491,0.006225726099837188,0.07351847634073815,0.07397148027173352,-0.01646687130923771,0.07608200362899559,-0.008706664594485897,-0.023430630657004077
WNT2B,0.008147036555445387,0.0443428310338181,-0.007309352449353012,-0.06964301490350559,0.02798504107532082,0.07643673531896028,0.018452987146564025,0.03175234702644549,0.0011868624776841838
AMH,-0.023953889140673423,0.010334311495854304,-0.020460337352079534,,,-0.019652632664063648,0.06419354774205326,0.0716540491196921,-0.008240027373537705
GDF10,-0.014882719771446992,,0.011083509599468666,-0.028789775601203643,0.0030303346567594563,-0.02480382951463154,-0.006447290148664481,0.018462765614557022,0.11350890249789007
EFNB3,-0.01717191741845631,-0.014971588549516301,0.04912050581620112,-0.07838973607824162,-0.03722631496454335,0.04163179159441055,0.01696947012330017,0.04944575064125795,0.013583560989187024
LTB,0.031197707943821516,-0.03356368173890513,-0.02346921300691313,0.05930341631227499,-0.02378288267863026,-0.012738989951749933,0.018980472209830866,-0.0027744355351509526,0.08154542629522775
ANGPT2,0.027062699230470694,0.02270076201413658,-0.025019635195601454,0.10770808008756026,0.015606659915403855,-0.058761871566218656,-0.010034226605562092,-0.0076598137389611775,-0.025469958927673758
NRTN,,,,,,0.016767529428532917,-0.012609994247695112,,
ADAM17,0.017698190594301944,0.0692446320848745,-0.033148557965456044,-0.0274177845784203,-0.07037265616896293,0.055205203047004194,-0.05612972218731887,-0.03171869654487484,0.08120994567567474
LRPAP1,-0.02373722147720417,-0.0006893473745636722,-0.03506548632370769,-0.06710388587768931,0.042687237806600394,-0.0010270383676968039,0.032941719551385716,-0.0016019842211562679,-0.045595158198487355
NID1,0.017312283489973143,0.039672670445756716,0.010472576840627544,0.04256736131120564,-0.03190741144637752,-0.05010752253684311,-0.06574462284882955,-0.04301852361324362,0.01953124731799145
MST1,-0.01739731539387911,0.01176336264111016,0.017132708427148913,0.031642649436749715,-0.04698623482675917,0.00502705610247442,-0.007549885328244148,0.11518144048732512,0.10961588218008059
IL13,,,,,-0.04028363312805992,,,,
DCN,0.00906120610878767,0.02274678127250491,-0.06364969337033642,0.02438440771416992,-0.04709096309035411,0.031780089105777086,0.013317550547537553,-0.117985618581782,-0.009630969479568586
IGFL2,,,,,,,,0.05045575714315836,
COL7A1,-0.05646994756080956,-0.00837121128591319,0.04038662764653643,0.07110391186219656,-0.0670543913967634,-0.011169082875943584,0.0429309288356485,-0.0015393059112801383,0.06922265998598415
CALR,0.000554107978943848,-0.023357042056846675,0.017719372757187254,0.0783915214926806,-0.09842681378926235,-0.011993728014639807,-0.05990946368730459,-0.0317615612574023,0.09439933969887276
PIGA,0.026083973199065184,-0.018436620369234283,-0.007498526612870981,-0.03263208476513328,-0.03450353733006703,-0.046050715826031124,-0.039496573694713266,0.12611293350993263,0.0828376225044843
CD200,-0.007467286305671629,0.03225925688190582,-0.03017942724006178,-0.05050587751768146,-0.04504333307328423,0.045036918268011934,0.01948179194152213,0.010697867455882531,0.028735942064510078
GRP,-0.02386478174361448,,,-0.025609292856807946,,-0.02714346067290695,-0.013831102581559604,-0.028808154192029974,0.21764957648994449
CDH1,-0.041383168031666195,0.005202612452020954,,0.05989938919255642,0.17842465035039315,0.03556099840333931,0.020612050954638698,0.0556761305361646,0.07773004245428608
LPL,0.01860207997437038,-0.02560293475859726,-0.019407626191687774,0.07014401789151783,-0.09823119601391025,0.024280788103207742,-0.043728849393802754,0.07859609097882878,0.05947553419027488
SEMA5A,0.000588322148423187,0.0017244308374690647,-0.044289598497744345,-0.03169119434132294,-0.06758954260315995,0.04376346216755639,-0.0004407932168570181,0.03159946479899131,0.03559263673011561
SEMA7A,0.05172389002223457,0.027449776534713626,0.027393879657395995,-0.009459199485199372,-0.023797768007244483,0.07142035392469111,0.0032539904381244924,0.061569881464098856,0.018268276689866757
SEMA4G,-0.005787522558318061,-0.042785207173923354,0.014904222346759583,-0.008940264740587135,-0.03366462652515548,-0.0370889550844088,0.030828443182716207,0.05367073221749189,0.03510300558307154
SEMA3B,0.07060177439842899,0.017583971639456093,0.041242581945428326,0.08910925813544572,0.023020131012123895,0.020151933857991803,0.0071924929193185804,0.05353630062325028,0.021913369522750335
RPH3A,0.0037695337677592093,-0.006124164358946909,0.003336556572103169,-0.07957356667015894,0.09525474783828344,0.015468185949197194,0.02392683185976699,0.07717280652167752,0.008375792264088676
JAG2,0.009087385690171658,-0.0007388161843378215,-0.04528526122012681,-0.016702062586051572,0.028971717352145262,-0.04039831806426046,-0.015827211423921614,0.05622112271023227,0.0744599461053052
CGN,0.06907025147236959,0.013075891506749976,-0.003644684407379285,0.033544164649785324,0.00344436174442258,0.023244240410425242,-0.022204519600890982,0.005210231529829859,0.005306167935198657
GDF15,-0.002284130149823862,-0.05251049893798633,-0.05729154756166908,-0.004624325814727695,-0.12074844205619223,0.019541473081247596,-0.05393859681733327,0.03277827952181198,0.0077793145219551135
SEMA4F,-0.002583192078394017,0.014372081412711686,-0.042966244284830195,-0.0661548653432431,-0.041205932451305376,0.04093742123954079,0.034517127706736955,0.10583870537830362,0.0148475735846467
NXPH1,-0.03266766825315839,0.05149508991233437,-0.026531575105690333,-0.02246800886399691,-0.009668100227097699,0.035688041749437356,0.009660348714432065,0.09723179689185663,0.06801645350127818
ARF1,0.04160800101178078,-0.020701265500526148,-0.03547650478640348,-0.04779686999551677,-0.007495179853472911,0.08297657775413228,0.004119354311508368,-0.052960687490504005,0.05564305492379651
DSC3,-0.010846021122553656,,,,,,,0.043631469086254634,
EBI3,-0.05175384359203048,0.02627425716793155,0.10188353571080709,-0.04153140292181258,0.08878200250996204,-0.0362895660520384,-0.024494125472586885,0.019431239502450428,-0.029378766886743023
TIMP1,0.04960242652756077,0.003367727530253977,-0.02391629226752837,0.12338815355227348,0.028469307744853397,0.002602944625433937,-0.04938934800631027,-0.06001180420130061,0.023759836780229335
SEMA3C,0.011431406835569908,0.0010472684381715306,-0.0167981559770227,0.055367900273491207,-0.07874478792065298,0.006479592662035791,0.030672878604788227,0.022231161833772422,0.07693750019828229
GNRH2,,,,,,,,0.06962254940110413,
GAS6,-0.014717580199304423,-0.049041452161349496,-0.016586436702643648,-0.0025398720847845907,0.14927868771216027,0.06112109189182313,-0.004387240459922227,-0.03903474926943486,-0.07721112406779805
MEPE,-0.029044040747732088,0.008544575949439625,-0.030970661221214866,-0.03423024250691013,,,-0.02134381070117153,-0.020585257794014603,-0.002827689664736056
SERPINE1,0.07012080634017176,-0.09243559713663108,0.013956821793918677,-0.07908129257962106,-0.18906254061077632,0.0031353967829895915,-0.013771250615633987,-0.01566243753254023,0.05574999461627669
RSPO2,0.05926339403850287,-0.01600781772120934,-0.02707230482621816,-0.009112834190597866,,-0.013815697420741522,0.024170762917372524,0.0504874863449061,-0.03566722017721688
SHBG,-0.01404880338794004,-0.025614256548811498,-0.024717334581281957,0.22771712512264944,-0.03840396555167531,0.04972124654683031,0.0560411067377251,-0.008751546525065313,0.03941205126339495
LGALS3BP,-0.04131475894840511,-0.07222582571029103,0.014634940488341006,0.11614067036767542,-0.034373172050877795,0.0493550892152825,-0.03278511013066913,0.04846557245109937,0.04963336921137003
LAMB1,0.020566745468204986,-0.0021749534174608253,0.027237207471540608,-0.021945440770876002,-0.025155510123413778,0.004042423969750162,-0.04120604262472733,-0.03625768288490501,-0.03298718932199804
SPTBN2,-0.018897511402974985,0.0515468524665055,0.011577423038829235,-0.08511008793128913,-0.010512620916951052,0.029070629998944667,0.10041044478452324,0.009627109005771064,-0.005795997158216858
COL1A2,0.05950726422768417,0.024141313906919145,-0.033545085182502356,0.03523150786708958,-0.02597486477033402,-0.039840880837353584,-0.05535273251992221,-0.08963297887302331,0.03489209369994813
DEFB1,,,0.09451255166678846,,,,,-0.05199376702724229,0.0769560102036144
CEACAM16,,,,,0.044449711282222554,,,,
WNT11,-0.015545870640998782,-0.02163558194438322,,,,,0.021648357358463866,0.1140356311862313,0.003343658639502525
LGALS1,0.0233904667771623,-0.10548397644853803,-0.0721963134624913,0.12206024108873302,0.06260032743111481,-0.0345523494804948,-0.10996411383440587,-0.015451713718326997,0.030409202895718603
BCAN,-0.035434805535642426,0.09160680473300654,0.014823592025314502,-0.08592132869506622,-0.12484701091543728,0.011077612794617496,0.0419577718615151,0.048376604654535575,0.04146503549161776
ANOS1,0.039984267568723544,0.07038677109740091,0.005052507334892637,0.030314149720453664,-0.00011737670422521389,-0.04114066882446716,0.018155396870854133,0.09300400905704184,0.01312034974706669
EDA,-0.011381076506360565,-0.029718555280161443,-0.02877974530989958,-0.009740502099589052,0.13386022532395211,0.04009585467402281,-0.028396025102313004,0.026569128546751038,0.02460620569416053
FGF22,-0.016183935270611818,,0.056063311589980486,0.02754360758489394,,-0.026575351830444877,0.013294711320463013,-0.02800282273003374,0.005537534578958611
SHANK1,-0.015545869642973106,0.020786369836514027,,0.021150660014700586,,,0.00659967254117887,0.08212994379782351,0.056915970689624576
RAET1G,,,,,,,,-0.001416783865742995,-0.027748588470046444
TGFB1,0.07391637933051878,-0.02455911839464821,0.003965783955266795,0.012372609376370844,-0.08562194775094042,-0.013180664953367466,-0.02970970652576668,-0.034135359133860614,0.034072955691428146
MSTN,0.016840453783804523,0.03732629071271548,0.05796623197183272,,0.1409821488137379,0.08248408984420601,-0.021456352002267837,0.05044427836871268,0.0037632628236123704
WNT4,-0.010474772918945536,,0.012036604473197763,0.064871851472512,,-0.019145609078065156,-0.02653607067896269,-0.029277275131292437,-0.00989889156371359
TNFSF4,0.03193547669828411,0.03743419382350333,0.00030771736051740244,0.058524724404704555,0.033239671274457955,-0.02949658934981594,-0.017969780821663686,-0.02174906457905736,0.04373007504393518
NTN1,0.06756499386194133,0.006440153474316888,0.03148198864013221,0.17012873315806545,-0.054045537200764264,-0.06060135233300874,0.012051092021534251,0.03614823879194793,0.07626345676684883
CXCL12,-0.019801053866395028,0.0014668578927364085,-0.06332247346086868,0.04972244762866023,-0.0591682031148587,0.0681843166477674,-0.03962921850978098,-0.018405633233972995,-0.020410423718895752
GNRH1,0.05830597485120306,-0.03551188197213891,-0.02452871350576587,-0.026918496291905306,-0.07354804697611891,-0.01940064921008781,0.054506667630608505,0.08495463882715767,0.013687100548971631
FGF8,,,,,,,-0.025514012018066856,,
RIMS1,-0.010708467562609084,0.024116217970216937,0.007335491034616763,-0.09221744185246009,,-0.03880241795715832,-0.010195993025067355,-0.018133389238733172,-0.01241561613299351
FGF14,-0.07295488348942515,0.016457866068884934,0.03001428079891995,-0.05278131232315716,-0.05367113492649641,0.01563559090383633,-0.04337878383018372,-0.0284351780465235,0.05835972540435971
IGF1,0.01743442342078882,-0.017426072466471928,0.010650986691707519,-0.015954204929208314,-0.028591354746365347,0.05384885654027398,-0.00490206205684457,0.011374393303154212,0.0051829160286000955
TNFSF10,0.03716981836662992,0.029670811854596826,0.02669068055876942,0.02049547907488792,0.04722859995336446,0.010042879151174576,-0.007275124948496795,0.045566782127942504,0.01287370864478398
GDF5,-0.01605818300596946,,-0.017768336435331832,-0.019675633672469182,,-0.03741763054232725,-0.015324865278385369,0.04121860911175709,0.059281340180699284
CHAD,,,0.1129429875975529,,,-0.0215707489857128,0.11279103523590432,,
RGMA,0.005540928958514823,-0.006921520280111394,0.10097870971817424,0.06995766329992882,-0.03367556212282588,-0.0116941955120158,-0.023138420945658846,0.12405281724379821,-0.028665851958251578
WNT16,-0.011496955814460008,-0.0007889515045673014,-0.01167825089650454,-0.03634216902467837,,0.09620194751129062,0.04733108670228538,0.008026468132899832,-0.04213696790502053
CX3CL1,-0.017493570168774484,0.019710408745955355,-0.010399329421130197,-0.14476654757682564,0.0007699028589050576,0.018699773737227986,0.03918431560809554,0.06108237983798784,-0.031107210671653656
FGF1,0.014893046492339553,0.059292225274546854,-0.0054928020634084805,0.10675907715587846,0.00027550818693837086,0.058327247009039074,0.02233357596805266,-0.05316600024284114,-0.10993956346135215
ALOX5AP,0.06854289264943735,0.00931017518414357,-0.010876212119431796,0.1436919326607358,0.14187417904415145,0.00481977822226736,0.022807278167837678,-0.02347926049225246,0.08154003154853225
IL1RN,0.01521872782024003,-0.031846174067943385,-0.03991700732420685,0.07505494222147954,0.12007415110882627,,0.008571052251045748,-0.03969875494880834,0.06935343849603483
PCSK9,,,,,,,-0.012239967666508169,,
NPW,,-0.017932782037264505,-0.003820580370640154,,0.23294333382101992,-0.019901651506357535,-0.05473231302195272,-0.00017335150542036807,0.020636850232249947
CXCL9,-0.029086992815449,-0.03711575528243495,0.09950744723554962,0.06499676950978402,,0.08316806374189306,,0.04578408117528865,-0.04341050263347103
ANGPTL4,0.026237424333172856,-0.0620859641637714,-0.06198124003412428,-0.03630095178811941,-0.04023188361400266,0.04064656097088648,-0.058341505191444654,0.02015736034993717,0.09680330427593438
UCN2,,-0.012434484669843614,,,-0.04440161976501878,,-0.013831102581559604,,
OBP2A,,,,,-0.01643533428522541,,,0.047834993117165686,
COL4A3,-0.021047617037617365,-0.029226399170963428,0.027026546640370436,,,-0.03347528896142696,-0.01934436579371101,-0.005936669987215682,-0.017224173976658163
NRG3,-0.031173942335560183,-0.03713022064845028,0.07099913483642628,-0.028782322739527532,,0.012553742652786427,-0.027023097348570148,0.06888583576159069,0.04406129590912506
IL23A,0.04299535918322651,0.09979184205863631,0.04742318098648103,,-0.048222332258663146,,,0.04776195400313543,-0.0372511972544891
COLQ,-0.04482380416140793,0.0024357656043395488,0.05394333291165829,0.010210970666268249,0.07127000212519362,-0.03397030204192753,0.018142684021300454,0.05186587431561466,-0.0013910041491163288
SCGB1A1,,,,,,,0.03733872728126945,,
TNFSF12,-0.022010040433835778,0.009790992059518961,0.06508296074608727,0.023446066683596476,-0.030069504425881834,0.10331315486189047,-0.031220417881553185,-0.003579723246612918,0.04071432634429062
DKK2,0.05781320646408412,-0.0126178017358261,-0.012908549791754131,0.023515318342623263,,,-0.01630076033444594,-0.03126381428911047,-0.014007183762049394
