,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MMP7,-0.0010679313897395484,-0.013432883339323782,,-0.01845336866739459,,0.058142100662406965,-0.026148493117915186,0.07180879596027653,-0.019833394819282646,,,-0.017407431766819165,-0.07672361401463797,-0.045101556124187994,-0.1077319051903643,-0.03918037153447471
PTPN6,-0.017127775368448048,0.030696369617384863,0.11296353558353532,0.045015891614359746,0.078932507248225,0.11675607960154634,-0.025419456864120622,0.03734733649622613,-0.009281295280419388,0.07648592422616059,0.05582190324660633,0.057563825840573055,0.004180407479752766,-0.01678488626106531,0.06986430299480632,0.11892004439859118
PTGS2,0.1036703484243253,-0.019951531554948266,-0.06847631137109757,0.00934965882799557,-0.05662697753305838,-0.04942607433072805,-0.010769807866383596,0.13667150388362864,-0.02961973229823325,0.087704122618316,-0.11124340965401948,0.0361491985101485,-0.1150516946596255,0.019677628795591477,-0.047590670578206366,0.04688369934021365
XCL1,,0.020244440550095014,,0.01797847705037053,0.06783044872934633,,0.008987116336133248,-0.034196674252155286,,,,,,,,-0.015998657726214914
CD58,0.08592090456391875,0.022804142950694852,0.05504750216143123,-0.015658339962671495,-0.01616010703001332,0.08699737536686325,-0.005737173892693432,0.015622778623228153,0.042530909257143173,0.07539062195686108,0.10646749594913821,0.06296192173352148,0.08874507388337058,-0.03346719498398183,0.07484264519832783,-0.006524298840545492
TNFSF14,0.09830702164242947,-0.019274214068837385,0.09481796145159777,-0.0024363025662878157,-0.023289148011364377,,-0.0011643192268318617,,,,0.07128130468647344,0.06377411999227948,0.007963860910590148,0.006526388666718442,0.020823906742673117,-0.060716464519496666
CNTN4,0.004204067504836185,-0.02118750298385956,-0.0015590824813111917,-0.026637596798627,-0.06258014649189214,-0.06552807442685853,0.043559087462155734,,-0.04035591365517882,,0.08378481341216432,0.034734110435531845,0.07650323978640022,0.05794715984547753,0.022522119709672137,-0.08454333394823155
NTF4,,,,-0.03869564833908515,,,,,,,,,,,,
INSL3,,0.051050115836500085,,0.10684279629755501,,,-0.030151962750493092,,,,,0.05071774454456459,0.03540248233782341,-0.02008101011481189,-0.058764871199210277,
BTLA,,,,-0.015113977963412371,0.0001466902027611378,,,,,,0.07029610324292408,,,,0.019719876232955624,
MFNG,-0.004057260923393841,-0.001570551831068377,0.20187071693490882,-0.012240107583475018,0.06981811094439903,0.13275196181543072,-0.03245376621226751,0.09429118573817848,-0.0324134352873584,0.07860627893211872,0.1490079282736226,0.06019712539397569,0.03130125836829224,0.01168162197383567,0.07748463421773365,0.0021066309828584565
ICAM1,0.08715846426418641,0.048187601979530544,-0.020320967799638365,-0.032716161625497224,-0.010496745290363351,0.12943580285760145,0.0019186699869776322,-0.013482110644310055,0.06008783855134286,-0.01174016531900396,0.0593363679991843,-0.02203284941840038,-0.020337446911822484,-0.04500803514508126,0.09236226785496056,0.09142489059790229
PROS1,0.09131627342942045,0.017786012851341047,-0.03290140987880526,-0.005406085612773761,0.06405502906627455,0.1720791630333569,0.013120590754978094,-0.002437711831540298,-0.0520968099630266,-0.020629187944387613,0.089643586620441,-0.010315075655417652,-0.06474225587927145,-0.07278478483348425,-0.046833533772484774,0.03804045300264606
CLCF1,0.09787682204231167,0.016265865085052685,-0.010270474741804524,0.006512084224275397,-0.03750422442867166,0.13415617435193086,-0.04137286474786138,0.06361169207669633,-0.011125195483592566,0.07766290917638094,-0.014155169354235985,0.05105722801563745,0.03154459387496493,-0.034510769385075815,-0.015528886764749774,0.10365442241563064
PSAP,-0.012601432727384041,0.016053956202317782,0.053349611526234055,-0.04098731794257619,-0.05021983066830112,-0.16405241031479095,0.02665550441926548,-0.1398406885237017,-0.04733158990848866,0.024318640193182042,6.463291263320679e-05,0.046101735681737865,-0.05029604261194438,-0.07665855356765212,0.04519794020152383,-0.11301433287494074
EFEMP1,0.0981283364480377,-0.00024793304659540227,-0.025174568153059313,0.035543682735790505,0.030818130912299797,0.14361654887883188,0.035110679527213945,-0.020370052258742333,0.039773870465167685,-0.014777768938701974,0.06316999512163027,0.05828739125807024,-0.08219897159006687,-0.005193055649756443,-0.10588211976116303,0.10542555517515756
C1QTNF1,0.08504692181184068,-0.004683223674123756,0.05069807586262718,-0.009922376583029082,-0.031013130545396013,0.12102925520313883,0.006630844949056093,0.025984624120004567,0.023503530604299022,0.11281657451950253,-0.01396418990258695,0.015321585219895288,-0.11159752810150253,-0.09237342989798115,0.027815733236432022,0.13209104625080376
ALB,0.034897956941588634,-0.007954578734792371,,-0.008365200248936833,0.013051954951099457,0.08741074617972257,0.03734740268079568,-0.017359783228522958,0.0840767680942197,-0.039710854601263626,0.0735938140081284,-0.028165409072106115,0.03606355922601724,-0.027817920792928313,0.04381627131171025,0.10786785632220143
CCL13,,,,,,,,0.0522833748628078,,,,-0.029233422666885008,,0.002494907381097754,,
EFNA3,0.05458595982522024,-0.014525316003269983,-0.03535126254224267,0.058340127897984026,0.0350425694521428,-0.06855103138221255,0.008789568762561907,-0.00516322647006191,0.042031270153937365,0.05210060116656668,0.05648573900800262,0.09892624578055205,-0.03126470417078857,0.037225373731163997,0.06330390024590477,-0.020547573323086547
DRAXIN,0.01509355099265031,-0.006630788810373114,-0.00939654616163422,0.04111660552536995,-0.05049821282717153,0.1993796598358383,0.01254749815155148,0.04410857032966781,0.02635882701262395,0.11578668255287318,0.1479824622030215,-0.02518827373477014,-0.05881678386867351,-0.02390812202841225,0.07545529949287481,-0.05379982879167926
RAET1L,,-0.025735778306778787,,,,,,,,,,,-0.027182386719663793,-0.018129965368736477,,
NPTX2,-0.04945718392337959,-0.009547392959078293,0.09386399404100022,0.00803401353584405,0.0018422895265119328,-0.17245266816303084,0.027413427654259467,-0.0018869956947906727,0.013407332682494999,,0.016700757881660182,0.05128550976805986,0.03218629757248178,-0.07486967378067563,0.060729082214103954,-0.06199141146088265
FGF11,0.11343682745539393,0.002315258344252194,-0.020695713261508535,-0.02897612011136138,-0.030031274703471014,0.1599470467660417,0.03152594401079767,0.036797843750579,0.0754516885290621,-0.0024509201280328336,0.13188714878904018,0.030712457412048894,-0.04198274954545808,-0.008774386036024437,0.011661821170340462,0.10011284508181552
CD59,0.06687581100424182,0.0035155569205161997,0.05924738728758216,-0.03540245724839424,-0.06189492896768016,-0.1700906093374098,0.008961256972016855,0.048818985068844974,-0.053283322138544205,0.11310823208681907,0.055254554665346414,0.022465165537310938,-0.0735328323008974,-0.11771526841099439,-0.06528156527469307,-0.1252327982397156
COL9A2,0.0412987356570682,0.06368103593408243,0.1658413302177917,0.006492915032713713,0.07107345135032649,0.1337283117883688,0.01020768159455737,-0.023417686882794872,0.042525687899468124,0.015732425153419247,0.04169464628168186,0.07219414369688162,0.14392323402147994,0.006124692615949779,0.11086244277925629,-0.007897058982047784
DLL3,-0.06515287060619647,0.01732345520050791,0.14469567068526376,0.0017512990244479905,0.04497429970844528,0.17583268551935047,0.006907093359721404,-0.02224516710635157,0.04000963092352593,0.017954687172920675,0.07394706460786514,0.04207631669064116,0.1473080043428075,0.05893530967795345,0.1424331066770808,-0.030272825319414214
FGF5,,,,,,,,-0.04188196794376331,,,,,,,-0.047153902986844666,-0.03504263994285858
LIN7C,0.05326829266193116,-0.004391050667569461,0.08289673558889454,0.012622161386067107,0.036084044206852135,0.05915140938949475,-0.007050757936947618,-0.00944736685456285,0.01979973425155303,0.09930857653841929,0.06482709643657747,0.05186449605918182,-0.024066688908989064,0.08820562957335197,0.09457738020083217,-0.04775517843285808
GDF7,0.05453570241948651,-0.025470498432438003,,-0.008180215189361031,,0.03035740735160402,0.0019205890090060553,,,,0.1012983983549713,,-0.02330206573154729,-0.0014120915392576883,0.0005705870285357592,-0.029292672591411363
PSPN,-0.011387910566923974,0.05933192039303216,0.06196821108447102,-0.005946888295731307,0.004277332938556914,0.07821770006088137,-0.06634699887047385,-0.04220483026839163,-0.005765523822620304,-0.004887258351232509,0.11087497076853453,0.026807957565512228,0.019586119584129192,0.021604169223566783,0.1724804243301024,0.05850343226317907
ANGPT1,-0.009733596546225283,-0.053576245708956215,0.01843927439405454,-0.008320499436639104,0.06877128480210057,-0.012761725969577439,0.050269510615326723,0.017175648086225216,0.012625251825172119,0.07279157726932155,0.07288876747628587,-0.01977133850284651,0.006347613829658173,0.010347805223342754,0.020937218999296354,-0.0094996415454135
PNOC,0.005622097898998992,0.07054577896663407,0.18217086876243777,-0.03532230692379562,-0.02747844055824248,-0.10820505160667791,0.04591637887967906,-0.017359783228522958,-0.025390526557126626,,,,-0.024779519197556082,-0.04808942876637402,0.03726092610274202,-0.08256621737581894
L1CAM,-0.0693630328136681,0.06850830803182352,-0.018251572855038055,-0.023541168799085264,-0.0587882637236439,-0.07588192468468892,0.028050439287375512,-0.010691854467579842,-0.032507924678315654,-0.016634494956127763,0.04236811263457244,0.07452050475545051,-0.08356493933316979,0.061737653489497044,0.05905597618956956,-0.1065132601118515
APOA1,-0.033055492140969596,-0.01269853844651054,0.07481650126830955,0.012959482907530816,0.048148230693384406,0.13410221087643004,0.030304919735958606,-0.03005865045874476,-0.004068638075976448,0.05776923682844005,0.019233169628103612,0.04419989991199893,0.027571809138931515,-0.008568241739598944,0.04045482766319286,0.03368044931690745
PSEN1,-0.043246799961815054,-0.02624287516550441,0.046924142545055926,0.04986859472377159,0.051221600718924065,-0.011193090525931076,0.006390652127069329,0.015923431400581802,0.07241175703136431,0.02280503833814978,-0.0626497023457593,-0.014452204883203031,0.03314809532298688,0.020533369047356483,-0.02501570292938232,0.06415954275373435
CALM2,-0.01736044935240629,0.0729649383889551,0.0422904906476318,0.003548238449359231,0.06333032159880375,-0.1649039483282302,-0.02513122151140105,0.08468838290942797,-0.04776764074781954,-0.0037446725500160016,-0.07252861408036068,0.057600571389317956,0.026095299008476285,0.08842853430848185,0.1142995485661014,-0.06653724753011307
CLEC2B,-0.055592963451474034,0.04247671854071015,-0.08579178649674127,-0.044303413360809944,0.006011523304412984,0.01246345433486969,-0.016250135210579206,0.054330177762258305,0.006104105951764548,-0.03173079847941858,0.01150377174171697,-0.022082024086851185,-0.04021155392749215,-0.0034523803268383334,0.07614738084592379,0.03916840142732906
NTNG1,-0.08292344386135528,0.05138675203998663,,-0.014937542083114494,-0.013383953355257073,0.01138797357622558,-0.00919112510790993,0.0838129515439283,-0.02083485964497637,-0.04675514671149631,-0.005792633065479087,0.13899891191150682,0.05744856284283519,0.006728935008978198,0.04332963226170414,-0.018221186302806586
LRIG1,0.10107012365259413,-0.03824815701277842,0.10085254837951314,0.05973231765334391,0.11685758942634596,0.0882359064359276,0.020024112040477306,-0.07117529090946147,0.024617341064457978,0.02114877424613536,0.19152590222058788,0.031095968825728165,0.13741295886297192,0.028870114854922812,0.08431409793506266,0.010505999483693898
CPAMD8,,-0.02977047457685766,,-0.006683842878973787,0.050737304477880225,0.011764419759804605,-0.025146523225803085,,-0.023700808043973915,-0.02908912354684278,0.04607923294853887,,0.03767461456009324,,0.007363771308759378,-0.029400308253309665
GHRL,,0.04413626032687941,,0.0006703662115918675,-0.004942491046471274,0.09252392996837117,0.014409556686571984,,-0.016377297084725503,-0.055015611195230255,0.06935487845885986,,,-0.02679229313692222,-0.03499805825716011,0.056558536705577235
NPY,-0.08800105279768786,0.046840239981327914,0.051810465918599655,-0.01886468366726932,0.08108908391858555,-0.10560206810534735,0.015525931691060849,,-0.04305226927944946,,0.029764415179654207,-0.033117272330635834,-0.08641091558190217,0.004393767666086424,-0.006437988603910056,-0.07466517252790392
MMP2,-0.05582707472097748,0.04287524214962482,0.11993446218625052,-0.03553799964396684,0.062212928691433945,0.13128773659295664,0.048109775874459776,-0.13572336916847533,0.0003646153558455434,-0.0631496207976578,0.1113136148602538,-0.0007367422431954671,0.04393966716704442,-0.02956525957852359,0.0005146178548475979,0.02293270107746854
LHB,,,,0.010706755934758653,,,,,,,,,,,,
PPY,,0.006314924923836045,,-0.05041608455657973,,,-0.024443210781822846,-0.016057025373379153,,,,0.052413682974064256,-0.09621146927014945,-0.036072865859090426,0.08092113935690567,0.05955265128155279
ALKAL2,0.12223321735039956,-0.048263409618127945,,-0.028542183746333823,,0.060957096931881616,-0.007680274289153145,-0.040937730626841466,-0.03390259645545396,,0.06875426424478537,0.020205226704459622,0.035554577928242265,0.02455696071827169,0.004912207086692473,0.03751498492902825
CSF1,0.1187795193739759,0.018989277283437682,0.03427168260814432,0.03365627846596987,0.02666230245503832,0.13046812401325214,-0.03854525702442694,0.05597940774930194,0.01623311998575844,0.12020553954936194,0.07886746860700418,0.0030503150668283237,0.007022047850321638,-0.004286050409180184,0.08994833538898431,0.12909388536248412
SEMA4C,0.02702561687888904,0.0576546353931521,0.004416507162899552,-0.060473994515886545,0.004957687195461302,0.131366237774774,-0.013035051570616574,0.008055092917698544,0.06410014466814475,0.048294480709691286,0.1022672718177027,0.01463889339713564,0.008881687638014136,-0.03222263552306028,0.05510859139656666,-0.05218715619634236
BMP8A,,,,,,,,,,,,,,,0.05310487979892437,
ICAM2,-0.016056446134520275,0.012091117843003938,0.04381260762813625,-0.031246535183196932,0.019268420589925332,0.0408737864783829,-0.024891860374760107,0.01579403404664174,-0.016047859675318004,-0.031274313203214874,0.03376017865185445,0.08064811021031555,0.05411072054826769,0.004035593457646974,-0.03220645151392239,-0.05761719527004717
SYTL3,-0.019709021887741533,0.038684961626939365,0.03512062909446239,-0.026894286505120296,-0.0011629948419632269,0.0539793749034279,0.06083835923110672,-0.0014266536254138984,0.015073732032516161,-0.008947275536034785,0.06540934347109933,-0.011935603631730353,0.021533879911269104,-0.0068689736542946155,-0.03434693905530854,0.12790091218003716
IL1A,-0.019187491056535916,0.0643035811316996,-0.054889615772318885,-0.0012168133503571146,0.0015068246675844985,0.06768256089641257,0.019235342641004856,,-0.024663361104327243,-0.01743729896026032,0.09164132256977114,0.004706458938004936,-0.03358750194006648,0.00011003731416559052,0.05535325001077739,0.2504447151178305
HLA-G,0.011545824763535472,0.03344203602233828,,0.017166381298366885,,0.09195828937409846,,,,0.10247290047747715,,-0.014390627747469574,-0.05256822504219122,0.060911404611508374,,
PGF,0.09642963797479798,0.03103575327291857,0.03265910512412556,-0.019770096422000637,-0.03303116752606681,0.0893371332210972,0.047128593800757325,0.03664856792842138,0.0007075116833901193,-0.10415339189555653,0.1770612472033434,-0.005438639096871256,0.11934269680516099,-0.042950740918519886,0.0007368897060473699,-0.016496626829715356
LGALS8,-0.021074738652031248,0.014355910360626382,0.03812913830435456,0.08113685637036278,0.04358279154692689,0.018954201283512495,0.04527574433589333,0.03805538215202184,0.029002489614312163,0.013879339281720098,0.09566699066949035,-0.060187782251661576,-0.040962543426837486,0.0533220284886211,0.07083825701221227,-0.04383935293093525
DKK3,-0.015219467114767744,0.028854564036818183,0.04176614109426427,0.016879069896107594,-0.011233060735673836,-0.21571644435540718,0.024456430468359804,0.09060306487136434,-0.04787112281948214,0.03702853062099003,0.025229952594228635,0.09473852726714439,0.10970385574563794,0.017692707044016563,0.10661961214144616,-0.20930030163785635
COL16A1,0.05326798387498439,0.018021292876271505,0.0944154878945672,0.02756898696893378,0.13105714469871804,0.031425784346240646,0.005226643907554149,0.0729808621898803,0.10202381565899118,0.026626734082136425,0.04254634508024169,0.011408325428479936,0.020560159391297416,-0.11120241363692107,0.08577622564969306,0.02099337692914886
TPH1,-0.021581918901706396,0.05724499630802743,0.08862131077293389,-0.03089944821954055,0.021788022582282393,0.042059640457845014,0.016346506915696262,,-0.015442930510786105,0.07445370787071288,,-0.03266321485247953,0.07300009210926635,-0.006183258018388085,-0.00865305167987062,0.1254104021955438
TNC,0.09161899724519014,-0.006336855865083322,-0.09061327459808623,0.03133420795424327,-0.07705738383062852,0.20017635512296683,-0.035324107934775306,-0.14753090596623333,0.044537961060627754,-0.006743671516263809,0.1872233953947728,0.011108813638262919,-0.15647174560275479,-0.06466141703503128,-0.0985888173905297,0.0637430790854215
TNFSF9,-0.05978700661351421,-0.002539758759451611,-0.03064577488014515,-0.023877969979360893,-0.001519501357815077,0.029226560943696016,-0.036578275703219185,0.016443599512618205,0.011973518206013636,-0.015483739493635176,-0.06164291346367079,0.050828325411080545,-0.04423776087161347,0.018250579814079196,0.04680248205810665,-0.03835560268599517
C4A,,,,0.0026750503677784514,,,-0.028976200342032122,-0.019041594907526077,-0.013574922563612065,,,-0.032546032565761246,,-0.0020251207767843916,0.06626148723478135,
CNTN2,0.0406499879296206,0.015420995129125557,0.0788101983678419,-0.04152004793127021,0.04435776728328743,0.03762755957086947,-0.026652638215691183,-0.001215647933666549,0.02362369235389742,0.07019364654372066,-0.12925586557527072,0.07495094813189275,0.07906277401360512,0.06409676170863818,0.04478812722789518,-0.17647766719700847
F7,,-0.028367147443023186,,,,-0.020691065498661464,,-0.017359785664533653,,,,0.024274727129927072,,0.004931984870330657,,-0.03634044243493405
LUM,0.001518757669778947,0.03493323454345087,0.09432975003141122,0.004882883048027459,0.021815978290016594,0.0013317942345016755,0.0003626344089170688,0.04716377900385061,0.013056114975224745,0.07835953608020686,0.11402861142188016,0.028304930882731203,0.04454458632343795,-0.07083074769863604,-0.061034313909159844,-0.020123277800573387
BTC,,-0.025735767586999993,,0.014061429776967638,0.00520622214220809,,,,,-0.05810124656997247,,0.03032192892839218,-0.019538989695172992,-0.039253875691743156,0.00918158452088705,0.09268561569620894
APOC1,-0.0959125881293782,0.039319109983949746,0.12400675677532275,-0.02316412872767844,-0.06007216419601809,0.18128087441890292,-0.026924967087352192,0.1373206257066816,-0.024289930518427726,0.0736497743008358,0.04562819812264602,0.02381013194489703,0.08808427316881727,0.12388436430492274,0.0953349530257219,0.05027933147603591
PKM,0.14622773853395188,-0.08972293202984234,-0.058865017813070755,-0.011211055578532017,-0.06114604067430396,-0.007289404262873131,0.0049316962215229165,0.10296539996308554,0.0865983630822841,-0.031923083117232465,0.13304098029183764,-0.04004587987128815,-0.1840791961662155,-0.06576927686063867,-0.05123591838635208,0.056871829843950075
TNF,-0.06871817329818845,0.0077758418667138495,,0.012993495943900623,0.026115615769550397,0.08253650740932021,0.007553435607036738,0.06801013347569507,-0.03224657440136496,0.060406633668908215,-0.028483001698453293,0.0007005527702325352,-0.02718239413366589,,0.09922415687366652,-0.010312943618504853
GNAS,-0.03336831455784689,-0.041758234371086146,-0.011243182736684482,0.00030688601831848505,0.0020498909751291224,-0.14946127342768042,-0.00013550847262752547,-0.1420136296783577,0.03986116389782275,-0.007554758656205478,-0.058207646187419845,-0.04624494685791611,-0.039786437786194395,0.0636012187902805,0.14474858081797357,-0.16783160029441402
BMP8B,0.024504467768887823,0.02671306345859331,0.010846764619175747,0.05648008530129227,0.04908018516942154,0.25277710328290054,-0.026708291685133733,0.002703279305080409,0.07578152729262874,0.009868730211146357,0.04045314994554972,0.0524393281065371,-0.025748952599379826,-0.01986121526086476,0.018715669020673717,0.03460010641921108
LIPH,0.10288757527934159,-0.004372184362493773,0.0030470024299674133,-0.007604987436842486,,,0.0006576441702415612,,,,,-0.02923343341822673,0.08905707025557712,-0.038426096566656485,0.05922143945018388,-0.022896891101084123
CCL28,-0.041044728775866714,-0.02368330555334346,,,,-0.00948019922717576,-0.027512757289927893,,0.014744074949828934,,,,,,-0.004442397823358154,-0.030715283936078922
PTPN11,-0.05408539790912096,0.00911652282969398,0.05313023209244215,0.0016798857840931252,-0.0250992585133569,0.0203340183118622,0.016737454513083914,-0.04036217659749522,0.0025606618946300654,-0.022624417662078893,0.004896652758248478,-0.02100505414448607,0.019111600241464577,-0.0019122911741528805,0.04637909612360059,-0.10950059679980245
ADAM12,0.1493604380327738,0.01842624687896958,0.04128942665287632,0.030442156503787957,0.012489113699019925,0.03276642553727409,0.010205087222515008,-0.10927929228753235,0.02872232017491759,-0.009691857026183274,0.13186409722289816,-0.033529825439766785,0.0054245549837627,-0.06057800381183625,-0.09318523752768205,0.00875456512150398
EPO,0.042606754148426434,-0.020846131991078983,,0.022307398356246167,-0.018878436193986877,,-0.02444321184877383,0.0808082563454529,-0.015442932778632752,0.08675853078024308,0.020308380592801316,-0.03174825527691789,0.11479021658554366,0.009735803876778547,-0.03361835615608898,
EDN3,-0.012145749526965644,0.019712002611023127,0.009665345791549441,-0.018153858083057695,-0.011350207238462338,0.008010898722686451,-0.022583138040743255,,-0.015602280862335519,,-0.04508748139215395,0.012614645167188613,-0.04182219917903116,-0.00016959044467594565,0.011631367220829433,0.015167692578796351
CCL22,,,,,,,-0.02318606492629002,,,,,0.07757073070965113,-0.014528499556506027,0.08795061702710291,-0.019620935078187036,
CCL2,0.08630344389147337,0.024471358948808863,-0.0015515193315092995,-0.004033774150725961,-0.004382043304336885,0.055307642436414936,0.060158118795354154,0.176267098957305,-0.02245373195995109,-0.01678071247600702,0.05789601748222499,0.00913691761691559,-0.042363261986477205,-0.08226506726511294,-0.06875849148753645,0.11377462956820901
DSCAM,0.01833988874657856,-0.039202245166019785,0.04508282509512451,0.048462245600029014,0.08569254782196552,0.10795143791260929,-0.0096713564798915,0.026801511039131056,0.03456137868476187,0.008481170947535957,0.0930011886513867,-0.002069091467959758,0.08950624546586464,0.04476148955983235,0.10095177590798263,0.043690981742989604
GPHA2,,0.04146516309071573,,,,,,,,,,,,,,
ANG,0.018654523333016704,-0.002979150738665633,-0.09463605883482741,0.010319667026514054,-0.020549196156536984,0.02845310217754911,-0.038075370456815964,-0.0035402357028045594,0.061612712490839626,-0.003584551777325124,0.11229776572545323,0.05167105021748757,-0.08535342110977645,0.03003785561714478,0.11208772573149202,-0.020487780553847916
FBLN2,-0.028617664704562302,-0.023890183066836865,0.007271539642998047,-0.04092901470346154,-0.01759043697893577,0.007721830771300977,0.04586996206990065,-0.008135629640624397,0.003762427420354509,,-0.06172273745581906,0.024745325275257222,-0.0012222899181902397,-0.04725239364351195,0.012877443819634134,0.044004274175798636
VTN,-0.008315223538818865,0.05696483457593585,0.03312792437442112,-0.019412882141885354,0.025627633668627192,-0.023823823546014013,0.0014453261271416755,,-0.01283214737446216,-0.02190686904655738,,-0.010593071036607143,0.05333687998010093,-0.0036046550458650344,-0.025965414967346744,-0.03441990628953593
VEGFA,0.06404687357434279,-0.06859405842659498,-0.12873324657580126,0.0475243188591054,-0.054719154100358804,0.17922112551066607,-0.03009770134729539,0.03445810255945604,0.1046881403473262,-0.05397645772059316,0.06265060874970604,-0.047067351090548486,-0.17244756873593114,-0.06562072471931164,-0.1053510159241513,0.16036206379021573
F10,,,,,-0.013051967297786436,-0.006356570247944426,0.01842141663416449,0.06800842288633553,,-0.047549723114664766,,,0.09585468446348319,-0.028421895784581565,0.006831449284466136,-0.023319129852049026
SERPINA1,0.04222530609071066,-0.009745034799191648,0.06946531022254221,0.07129802002278456,0.060496991632590875,0.10441736050870337,-0.03288154386994182,-0.008126177540786058,0.02796404810172604,-0.005822528772761883,0.06323522798803052,-0.05497105580810198,-0.08043983147684516,-0.06013280872719054,-0.015414433843034986,0.023894198911477874
VWF,-0.03592601073690861,0.03890984327484224,0.15438954515870765,-0.01447906570429687,-0.0383548454070499,-0.023401582710719345,0.025686497068317715,-0.04858885417601118,-0.05473271023190483,0.04818936929447992,0.04051506412111728,0.05428340415152767,0.07461522857378487,-0.03787951367934161,-0.03668525673611132,-0.12112735643971678
GDNF,,0.008713934539985273,0.011879036960440749,0.0042600367866225935,,0.06504590820096355,,-0.018596553407528547,-0.015442931575986677,-0.06936023878929781,0.10664298697955794,-0.010072424854715763,-0.012727826439091814,-0.01220368305619683,,
VASP,0.045759319901504024,0.015916359712027848,0.1649572173259204,0.00397912135112225,0.04240763189968886,0.13271018470718918,0.00908114818095597,0.11803942399849178,-0.024769683830864777,-0.03957554490631404,0.13469791812060086,0.0514978030439566,0.010277375574410743,-0.012308154314705336,0.010860718973887863,0.062407112684378804
ADAM15,0.10838893053206196,0.032401274105408766,0.053737772669487614,0.018880403334477193,0.05683791265187339,0.14026230962215086,0.008136176065617439,0.06566807756025682,-0.038005725610046025,-0.031911345079032025,-0.00935314762581631,-0.015766827079661625,-0.05270642590441578,-0.011584178813609616,0.052230647235493595,0.06723643141176205
WNT2,0.007280299382497742,-0.022704678247864422,0.048765342169207866,,0.043701293648485136,-0.018759899010035577,,,-0.014452294350252404,,,0.06689103578160602,-0.0323265284117735,0.011773977216377232,-0.019710063578964657,0.0322588620497636
CALCB,0.08944324428294946,,0.0728853978692282,,-0.0633958601110728,0.037898216829009554,,,,,,0.08155798569518721,-0.0274492169089018,0.021635149720186524,,0.06666244028379471
OLFM2,0.03825436222627061,-0.039149516893548834,0.13854358301622208,-0.02462431664508426,0.030559906469984924,0.06422843142090945,0.020230145456197234,-0.01669100123449226,0.018216254491997035,-0.031957829059708294,0.10933748443029967,0.006603507170426429,0.10850325389393013,0.04966159347708147,0.12076505466764371,0.008304240469089784
MFAP2,-0.0324797781383361,0.04837526587256104,,-0.006700620100950727,0.015992111738837394,0.20225291388057193,-0.025189858534673787,0.0062293535963626545,-0.03614688943886619,-0.0487744380324398,0.021782320619255786,-0.0010498335468609825,0.07227020062747493,-0.0025998879314481963,0.0030380520936986286,0.01795213415029591
HLA-C,0.12618033550716048,0.03883987537277383,0.12048917376897149,0.0326986991746877,-0.04561004540001053,0.04628112801925806,0.013636176001904069,0.0709605890658151,0.017570159836941778,-0.07453212652759883,0.020765430790580356,-0.0183089003195943,-0.11327514031150854,-0.06608166600872954,0.057504442444421884,-0.06317295104437795
THBS1,0.09297968060638798,0.024760572051091324,-0.06017165791274858,0.001959485475356773,-0.07114958833614039,0.12443373755549257,0.02839154124513212,0.04212984683181505,-0.01419108181546233,-0.030541890907844496,0.0428055781839392,-0.00886549412698858,-0.06474113985245111,-0.0688026951537886,-0.1783117089780737,-0.013870182747390226
HSPA4,-0.012894360689949832,0.0392416800374754,0.00752589299912625,-0.0026763178909114792,0.024242846076208472,0.029382369141248383,0.012290194293666972,-0.038481503197316344,-0.05251295543455308,-0.02761983269560609,0.06616538481132636,0.004629855842691364,-0.01949869857834675,0.007369837431396626,0.020470498910766997,-0.022437726359034016
LMAN1,0.05765269026666627,-0.015163026928028758,-0.0889511863577667,0.03019073737839893,-0.008968420827722435,0.07574940033388057,-0.0046332281626632905,-0.021553976391689777,0.007889405369743602,-0.02886741844558174,0.04013445561109529,0.018938010114819225,-0.07993988859065732,0.03729268161385045,-0.02545847348275902,-0.005850358504449434
LYPD3,,0.0649723343025855,0.09758282125074867,0.016768195886342444,0.02517819140940314,0.03103779367144939,0.03317970012305767,0.050281756055766125,,0.005989763822592271,0.033044363351054214,-0.029383535407265553,0.05349470300770251,-0.02141637751547292,-0.026044396258417805,0.009692522700096792
APOE,0.014205052341692037,0.03668325354750657,0.08939853712935387,-0.01081498776971118,0.05060143689627132,0.08690579288824471,-0.0022569868001958387,-0.008574707463512979,-0.05809074546285946,0.16274761129715867,0.10936588954274969,-0.011610841427672798,0.06464940865933569,-0.022652475787091193,0.08191120625512614,-0.1414888985016493
SOSTDC1,0.010272711737983336,0.02832811157759947,,,-0.022747030084294337,-0.04946691214677973,-0.048926134395599494,,-0.02348233428850444,,,-0.036599846642402935,0.052570186469169264,0.05801128860188959,0.019065717189970268,0.016291474656576634
ANXA1,0.029716169629004308,-0.00514615649767814,-0.008377145199912155,-0.016378310295813974,-0.010587923090128536,0.1061110981459194,0.017250848879759362,0.049069696718013735,0.003741145670113561,-0.0194365733451032,0.12283347831030376,-0.01940017982272372,-0.09139617208645712,-0.02930710539711177,-0.0427964469315084,0.15287597496240135
