,UKF248,UKF251,UKF259,UKF269,UKF275,UKF313,ZH1019inf,ZH916T1,ZH916bulk
DCN,0.06036246967638311,0.038872811092700035,0.04500083312467611,0.028563745411194903,0.029647322558481518,0.06585191702571042,0.01797680082192816,0.009990768641198636,0.13084717749523905
RARRES2,-0.009714849535362991,-0.007366079518749742,-0.01533822838344149,-0.028661287425770714,0.05224413084759163,0.12413728602907667,-0.06934444604118939,-0.0665439487278839,-0.06057253325627271
SEMA4A,0.018617060712886976,-0.00811099861335279,0.021481138390203044,0.029223873852614362,0.010206445322518885,-0.0141248210679797,-0.010080764919192457,0.10059781024282048,-0.000941884017219163
GDF11,0.011658315879007402,0.05146516202330478,-0.04267586580405861,-0.021026857613453343,-0.02462323919014872,-0.027343791035260093,-0.017554653784195514,-0.016909201149878466,0.001860233608601375
GPC3,-0.02915553599028465,-0.02047657632666964,-0.018656133476691743,0.013838708899794643,-0.013082788213567412,-0.02649788891173336,-0.022430781307056988,0.02188771442964499,0.07947267810706878
OSTN,,,-0.024153287698905006,0.03352092289449721,-0.020217282106737337,,,,-0.04044690919692227
GRN,0.06284204136474317,0.015721939914054444,0.029243012631700267,-0.021633228798159366,0.015021085105201648,0.02315195930686856,0.05535207884359659,-0.0001331585479980563,0.0620406736186519
CALM1,0.0184450541597906,0.04029149191826191,0.008677009608292053,0.07407394931103603,0.023729835391306124,0.07466167804177193,0.06989451918443498,0.04018021445071739,-0.04215841306960092
ANGPTL4,-0.0496752706377024,0.0025988877840712366,-0.03730359359580316,0.009661931188509986,-0.01533146252631502,-0.04031276497554355,-0.053737992345345396,0.07443428183641097,0.02029987844444685
BMP8B,-0.03525168705394197,0.002663988248507524,-0.018424766068317725,-0.0022741569553315424,0.01222133737906922,0.0610909164339421,-0.036815539907124495,0.1531061176586543,0.010865480081848008
TNFSF4,0.014067812512787645,-0.020977495766110712,-0.028660297633833872,-0.03286908256981583,0.0006137274529388514,-0.0010080191356603874,0.1111429544897281,0.021126754560014685,0.02667277378873563
RBP4,-0.04318709876767476,0.08248701526867962,0.025771843360128718,0.06863103924724,0.06911843034284142,-0.03170044011013063,-0.005179190601206533,0.01992576715886075,-0.05419780841580501
DKK3,0.02725271658374252,0.00677321864271764,0.0150967036866129,0.08195829880514821,0.005040146676401104,0.08294997568926794,0.07468124656665104,0.03301817644768292,-0.02619189779700608
COL11A1,0.028069214682825815,-0.007730467943631688,-0.016697279104487678,-0.037646822462160785,-0.02041082187577955,-0.01401424602305389,-0.04101122526470523,-0.0032420044663129303,0.04973495953656365
COL5A1,0.04065172020377755,-0.00960047937168348,0.008367847305757525,0.0037591387448663053,0.004631950487157395,-0.17484961870278204,0.015959627574579388,0.08778826374378218,0.04905025508746586
KISS1,,-0.03306859897140534,-0.018770847019112562,,,,,,
MEGF10,0.004025282473856986,-0.05234628209311453,0.020145299900982065,-0.02459668432266276,-0.013717584105593528,0.03279518928230571,-0.03432132392368313,0.07459255044012902,-0.027874402910309588
CEACAM1,0.006552485360652173,0.07764959445200295,-0.031788083592109946,0.0030802097637376903,-0.0162561221491582,,0.024971105913620794,0.04423779447343555,
EFEMP2,0.06266294176117577,-0.025924615606801295,-0.03548731147430402,-0.026631759817714797,-0.002932101876055149,0.03282002458412719,0.04011200969038697,0.017545136937304844,0.04117977480404024
IGF1,0.0019906201788117265,-0.039491894938459796,0.04897460506852274,0.02435052851751769,-0.011439942941995037,0.08150142610972967,0.03468299236599082,0.0011565831161446838,0.018451544386783567
COL6A3,0.02269117091389608,-0.020093555539949737,0.06781910660698301,0.009291234933039254,0.010713039701730287,-0.14707004204827157,-0.0512432444367181,0.0737625954320055,0.09155849028439911
RLN2,,-0.013756812693728552,-0.015265681871386586,-0.023822037761478447,0.011818544444487555,,,-0.021944346973622075,-0.01879292864632243
WIF1,-0.024629792665777216,,,0.05843824454465317,-0.010095674156632758,,,,-0.031816548775380094
IL13,,,,-0.02044895149859982,,,,,
PLAU,0.06756778601447097,-0.008793432863877246,0.039822885874104735,-0.048233596984352374,0.001200383041294512,0.028991117295653755,0.0757662444721394,0.0974220578809678,0.01243434043199805
CXCL12,0.03323765562485505,-0.03899739409319555,0.04353035751679018,0.021697473804853568,0.021849810118492848,-0.00027772651652099037,0.048641085810462066,0.07112087867614927,0.09366138845336626
MMP9,0.06929568065399173,0.011607129248954821,0.059669389836797856,-0.041035110839796766,0.021130001236256083,0.07517441690169378,0.06769795126539312,0.0662358726787685,0.1559521340281478
TNFSF14,-0.010545880170883745,0.0633572852677428,-0.021162728746669374,-0.019396175769508646,-0.026087414743359884,,-0.03105138310705051,0.09506922822168976,-0.03465584283460572
HBEGF,0.07614943093067633,0.04199895221003911,-0.05788596302055286,-0.05384181495133815,-0.019007879751963382,0.07387009560361854,0.044153936693360284,0.03682870631087888,0.0873877820357609
NUCB2,-0.017096526281991334,0.12380785183859852,-0.03235010553579491,0.02649439235683911,-0.006480217345484413,-0.035512154583235575,-0.05133479928466332,0.06505301611289196,-0.10802805444572339
VCAN,0.022390778800372234,-0.050428847520684446,0.0215012456207451,-0.06908425870756259,-0.01980956574079323,0.07056649973488809,0.016371224359163068,0.00618519333633116,-0.01430813990307858
VEGFC,-0.0355397768993241,-0.003469133868157453,-0.02235538902131494,-0.02241478083941979,-0.024067877457277714,0.013382942958968908,0.09369842669887923,0.05956337329521609,0.009364891215045506
LMAN1,0.024150571128377634,-0.015858517214006763,-0.05573553769684236,-0.04046671949767395,-0.03918855000367589,-0.010523754270525819,-0.037326933968796945,0.045623812052349035,-0.09299632530850195
IRAK4,0.05569242362948785,-0.008851814083398189,-0.04609513833669122,-0.05014833288641178,-0.009142468465821887,0.013202579718668936,-0.015910353322282307,0.03631799353434112,-0.04705668612558704
MICB,-0.023568384990528882,0.0362041719816285,-0.0253131800322678,0.041312029017595654,-0.03507906683736971,0.09925421233591247,-0.04016696573464585,-0.00022754411739064952,0.015920128342944595
COL1A2,0.059989359218187065,0.005131095220055021,0.07948069916427095,-0.01930946314342542,0.0060721161481719,-0.16250989283921466,0.061227004596943475,0.05534859669235787,0.1215269188112612
ICOSLG,0.056747489671586146,0.006189310619538501,-0.03646607103735611,-0.026155283177672826,0.04825019058654511,0.0031205749736975355,0.033989589845876834,0.027936106546409205,0.0548102254237999
GNAS,-0.04161783282376506,-0.020402261670889973,0.0161424851716286,0.10289825045972824,0.039129915421665086,-0.13560783100296933,0.0910464941903762,0.005088475818997738,-0.0327411526667544
C4B,,-0.015154924842269225,-0.006222567318831042,,-0.012095960135952509,0.04296244254752889,,-0.019958212669134577,
COL2A1,0.039318950053465355,,,-0.023596006501969552,,,,-0.025858570366620537,-0.020708669794689036
GSTM2,0.038222424554554955,-0.0045398083603686015,0.048573365968832174,0.005022310126882572,0.005654154933487496,-0.03993849192127201,0.027378094217442837,0.06932677068486733,-0.041562855626489446
NLGN1,0.014641526222995908,0.01737287811734183,0.018236049185330866,-0.01396157223235951,0.07116287840066554,0.06763897575458754,0.03122854433601163,-0.028408306466318548,-0.051419601940377875
SCGB3A2,0.05403041119263433,,,,,,,0.10040202855355428,-0.017553394540543783
LEFTY2,0.06243999552637089,0.03092791130814762,0.006396654294200029,0.01961535399379013,0.03675885149188169,-0.028074267596250875,0.17061635389250168,0.04094000992011934,-0.09345454085251258
ACE,0.042863739661034767,-0.01034363684174957,0.04519733928975969,-0.025702800463600795,0.03533975157692894,-0.001655076480563021,0.010255094880377298,0.05571481532275115,0.10639364253651935
RPH3A,0.0437486805625028,-0.043683340452826555,-0.003965905490508619,0.02178640549380398,0.03815213452634832,,-0.004740419205969071,0.00011877773241806153,-0.04299526458715766
NCAM1,-0.04305398465302586,0.03610383040767102,0.048629720552384965,-0.013660856183477383,-0.007600109386598101,0.020506800076373784,-0.13611998037879838,-0.029371599411107417,-0.08954981149677123
GIP,,,,,,-0.030535190484431776,,,
EFNB2,0.015996489623422146,-0.054520109988613626,0.008032872107437233,0.04056653933295893,0.009694614492999269,0.09071103274459098,0.10084817182541027,0.00831447276515521,0.01829952653462625
ICAM5,-0.0057770257588022275,0.015427889720305767,-0.006196772618739541,0.0004389467880530403,0.03866986083289578,-0.022107601434821777,,-0.03831474570707342,-0.021656903044660558
CCL5,0.051422713498232846,-0.0027060467740768136,0.04761478479835106,-0.03013199654660375,-0.0311616475859203,0.0438223556789612,0.013557850563902907,0.03516442556644321,0.07388378523223209
PSPN,0.010602794382814333,0.02817385293021562,-0.03638749882225638,-0.03833240922112475,-0.01567854577577049,-0.040018197439270355,0.028136206611374243,0.07676523388889345,0.016759583178540857
PENK,-0.035763515369949705,0.017571781384084977,-0.0008682649624770164,0.10193386771973796,0.004220731635967167,,,0.2055329696467583,-0.08656460415020507
EGF,-0.03814001149331622,-0.03896649879439165,0.003931086194517925,0.009803123769264526,0.02817895108096166,-0.01682577234507833,-0.03105135524103743,0.017687951367759837,-0.009103660243866087
SERPINC1,,,,,-0.010801459336601375,,,,
UTS2B,-0.003843668674488441,-0.015648719208558228,-0.015265681783683488,,-0.010095674156632758,,,-0.023381658362225104,
F10,,-0.0008663720249216997,,0.1100043856433491,-0.010095674401916036,0.012874339137601503,,-0.03136945599949422,0.023427804010429796
FN1,0.04855713601203174,-0.06149842001975527,0.05800729237115113,0.008382805033301268,0.016359310408868892,-0.1713721331375579,0.07487274215903587,0.08441005054813193,0.09209100695736233
FGF2,-0.05041832605926944,0.05024742184505959,-0.033165766555699014,0.0019184339296917153,-0.02531038918167589,0.0519861438722707,-0.01030242068011322,-0.0026397687447134517,-0.03261181843124309
GDF9,-0.04408453420361738,0.005400397585224541,0.010994935074212104,0.003048202659035907,-0.03433301736539778,0.01993201938966586,-0.030789420567090105,-0.005597734613779826,-0.029707987150480765
CSF1,0.00615659939307026,-0.016943194582003523,-0.03772910789656866,-0.04820886148957728,-0.04413846771935274,0.07190720574233178,0.07699373641449211,-0.023667181393821665,0.004090597250746738
GZMB,0.005670659005525435,-0.013196373364018434,-0.014844851111054165,,-0.022920365428554614,0.0075885817502815015,,0.0025054368339457876,-0.0009374247099290362
WNT11,-0.023065022548239517,,-0.020632533574549573,-0.019923702311520464,,0.06641669026543699,,0.11722354908249731,0.11691629931252462
GDNF,0.10962880954328301,,-0.014986360853850739,,,-0.040234942561101335,-0.025383015247330405,,
FASLG,,,,,,,,-0.017508882628902097,
SHBG,-0.020843861009884376,-0.02182933504930181,-0.02442675263318624,0.023613451460578985,-0.01853922463989005,,0.08544052161216749,0.10100317741677854,0.0034793944668507206
EFNA5,0.08190300760756954,0.026073416432110457,-0.029055759845876074,0.01922660370664461,-0.0002541387177847669,0.018381122622436612,-0.022430800955478836,-0.00015880176950628267,0.05586715478803511
THBS1,0.062057706317609,0.02056564585785994,0.040296185937321066,0.006386846242557248,0.000759607812084438,0.08503296566542964,0.019453956152687572,0.0163921211393131,0.07941849427953017
PODXL,0.027489373230602857,-0.015649312959158296,0.001150188954371434,-0.011669101152562845,-0.011577104157964415,0.02130403196030473,0.03341709958822491,0.0810009236338588,0.04247806718689872
LCN2,,,-0.01807265749275934,,,,,,
C5,0.0189334333680478,0.025887516282128077,-0.029041474128760496,0.01692488917656177,-0.014461407184729802,0.05527335449479148,0.055906385242075855,-0.005272760410023059,0.07103869765175733
DLK1,,,-0.025408053830876662,,0.04940754321946816,0.017150348819654836,,,-0.054147425947733994
CXCL5,0.032449469421308004,0.04058621735868626,-0.011680674076398017,-0.022195260288738236,-0.012299227957976241,0.0013072372176994183,,0.09241069116021321,-0.028474061099686938
BCAN,0.042705385845582394,-0.047625387718792496,-0.014127044511376132,-0.06360184064404438,-0.04797322413005486,0.028742247143644796,0.06397824945408764,-0.038850137604589184,0.012346207115241361
RELN,-0.02725695633763959,-0.023301925938503866,0.14806499467006118,0.10808601066594023,0.04140123369609678,,,,-0.008256034474652472
COL4A3,0.013973473046687855,-0.03168979081900751,-0.021989517262787677,,0.04350292527925253,,,-0.03228447844581575,0.12805098177135377
GNB3,0.001968881155048544,-0.03116071576783148,0.005788471528371634,0.012729061286010986,-0.03560028516072304,-0.008799064495948526,0.010135413898099474,-0.007558790774256096,-0.044895931108986646
PYY,,,,,-0.012399692102955457,-0.021785418244388066,,-0.0030840872291922504,-0.015996585337397357
MSTN,-0.008460427163170836,-0.0017617105329181058,-0.001687265961743318,-0.07680341738220588,0.0017197176010625315,,0.056634474787502206,0.008786164942881225,-0.02315246162581219
COL18A1,0.07725828595421776,-0.01445416817747049,0.0442916417509203,0.016430876669492073,0.012674228504911053,0.0007607582085263307,0.053736943044892974,0.08139495438353947,0.1426729866758729
FABP5,-0.031238822120621682,-0.018926769087413805,0.0021599053208165033,0.006960596616189497,0.04224454276597192,0.03306912490966772,-0.0769320458593146,0.009191359554307563,-0.07099131604326184
TGFB3,0.019862442352892945,-0.014842076090633557,0.023964875491654925,-0.016565175472343863,0.022215286416247784,0.008900558607968206,0.015074538399684409,0.07266956316857573,0.1310178821564512
BSG,0.043911049858248674,-0.03753845141097215,0.038852438405786324,0.068749745747298,-0.008238596639355887,0.03690175439794104,0.00812629273240187,-0.01818749554859816,0.04003215919246004
TDGF1,,,,,-0.010095673981430426,,,,
BMP8A,,,,,,,,-0.021517625110791923,
S100A10,-0.0518956629069339,-0.056391060058685966,-0.046339451468725056,-0.06032044613484169,0.02853182674024488,-0.09980209396838481,0.058758837721458276,0.021556353267397778,-0.08629809855165144
PLAT,0.030196333321460635,0.011214870661693369,-0.004942995135213375,-0.041662172357476046,-0.025097791102523536,-0.004900120415466942,0.008837584076254843,0.051749551814965204,0.04984625074677038
SFTPD,0.024539770655820515,0.007488135425552343,,,-0.018539224649939658,,-0.03014214175081175,-0.043225594809353146,-0.009489141791243582
EPO,0.02724461312658565,,-0.01842476658423058,,-0.009207362886350113,-0.020101093730635622,-0.029722097249676338,-0.01776808245333759,
FGF7,,-0.023111612729158446,-0.022832077488794445,0.01911239766585815,0.04924302623836611,0.01695227263013706,0.04058415721314003,0.02551687454599399,0.028275791880270486
CGN,-0.002882535900651388,-0.003034170629319627,0.033798945528714486,-0.02419035968679145,-0.0024846270472894355,,-0.040166953301695715,0.014355307481028302,-0.029052736307059974
FGF13,0.044061137950011535,0.0022613361275839604,-0.037695912085668755,0.052307584304805255,0.018008615425171317,0.029487002732720962,,0.011173862064158244,-0.03471577021435122
CXCL13,,-0.03456968625662104,,,,0.03189417017438845,,,0.02129695831535098
ACTR2,0.040716124094305715,-0.03335672682990856,0.025037344877517995,0.007251915268766685,0.0333114006800038,-0.025049980953922895,0.024897043402838447,0.026354836333411492,-0.057875772137227534
SLIT2,0.02876025272746366,0.008276320644361282,-0.037246738350013055,0.06386331756254891,0.02118027539328399,0.024778009440462535,0.08095258362372598,-0.04195907338422504,-0.06239036343920533
LAMA5,-0.01254747112165684,-0.046422967670027925,-0.015220419757838909,-0.052658506650044776,-0.011646714329736912,0.1480569823186852,0.023738425070019234,0.021574098292972174,0.02807752968374628
TIMP1,0.04067485732183832,0.03428859465196546,0.027157353690372886,0.00308656287594364,-0.02796052803591702,-0.09000013168274267,0.06878978432426049,0.07026691558827441,0.07152119424158132
PLTP,0.020644362175979147,-0.04206503791177221,0.09118923181185755,-0.05148793746801348,-0.01065337173553848,0.0015289362918343733,0.03477354415571393,0.013653387388673967,0.07483611767839862
TNFSF15,,,-0.013967494529364818,,,-0.0248293263945627,-0.02862110269063702,0.011798511190951549,-0.031816551386406
PRND,-0.019078301952058035,,,-0.0224343456972136,,0.09877825037576886,0.326919474478084,-0.022775791549803,
NPW,,,-0.01710139937164917,,-0.012399692607909869,-0.0031205202577517335,0.02236228212387036,-0.026709474932580714,-0.056206404075362926
SHANK1,-0.023065021067493585,-0.014296304993454249,0.022355123881454976,0.11608628624953013,-0.01308278206441785,,0.010648988925861138,0.007911401615331765,-0.02804607942361038
PTHLH,-0.04644166955898923,-0.025611225266442564,-0.0177410096060324,0.04654971515650213,0.009896856233444018,0.08323277985748301,0.07490616650223803,0.031072755863235296,0.04861108748143069
SYK,0.007082186699801508,0.07784157872196808,0.04017771176973568,-0.008027772133224633,-0.04030701636657422,0.048595369592577126,0.027074384534717298,0.0016348999841003054,0.02464524003924446
CD160,,0.027969147496039466,,,,,,,
FARP2,-0.0012333398257401637,-0.042086339748892844,-0.004585704482154087,-0.019844062964671776,-0.009694313095910819,-0.030768741986127408,0.056419111206947606,0.01387367161455961,0.008499342181707968
P4HB,0.005125550987819762,-0.008196725618211335,-0.009395274686128339,-0.05459879090845339,0.0023383620927160216,-0.11378931297906991,0.03848615691890099,0.09027988691751061,-0.029979386139656797
TAC3,-0.032804162042330734,-0.0030700274021264714,0.06855446444281273,0.028398176434825635,0.0070635394314480975,,,-0.011807779208181587,-0.016976518340746337
C1QA,0.044237960638840536,0.023890520766353236,0.07886431255060597,0.007182584952826809,0.014529800617930423,0.09525633476239923,0.09102427036070036,0.015217095460000609,0.1259256652718857
EDN3,-0.03323349138088353,-0.02538620443110057,-0.022936273430957627,-0.0323589034854616,0.06370229966719808,,-0.022775820009418773,-0.03228447645291462,0.0886097892900114
AANAT,-0.027003649566132933,,-0.01270899287337105,0.025808876238433958,-0.011679504622012908,,-0.019862816828177414,-0.018525121392607438,-0.017553394540543783
GDF15,0.02171184897727532,0.007677741323684447,-0.03146108227984581,-0.026771874193577818,-0.05850669449737526,0.08680563185682251,-0.015267217041221512,0.06046855454946595,0.07725580562388079
LRPAP1,0.04388210254298287,0.026697768064321326,0.05656610347340454,-0.0265005186997315,0.00018821952221656244,0.04242409475375578,-0.02341801707760153,-0.0003889420567310323,-0.0064111998159678135
LAMA3,-0.03108035113539895,-0.018490154043677876,-0.008633554196841059,0.07346391534063454,-0.021045276604423672,-0.017429288524573684,-0.033820808336067196,0.08173714524665697,-0.02539078286403711
VCL,0.027276695414379108,-0.03707809962747039,0.012353956420991352,0.0663829828839611,-0.017287765607668,-0.04016373986145994,0.07929239096177314,0.0744615792589412,0.03843445095420675
COL5A2,0.057611423946067726,-0.03508298497718943,0.014240407903959985,-0.04628450982546134,0.04866937245689953,-0.14909827662530412,0.019730787458090423,0.07671090968236251,0.1447229783132203
DKK1,0.013087717572164849,,,0.013227823326358575,-0.031057934661809675,,-0.028340102458245177,0.022825222792893587,-0.049025111818407824
