,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.013357113275866953,,,,,,,,,,-0.04790305369582291,,,0.1860636462442181,,
BMP1,0.01674149807193152,0.0045574948208216386,0.005394696971957656,0.0076280889648393385,0.11820984430959436,0.023552493121019265,-0.06762567374925162,0.07924925514915676,-0.0411770249554737,0.020892397726605783,0.012470317088108439,0.10156668778373379,-0.013947571718251535,-0.030790691193398723,0.04405893451642626,0.050125640917378915,-0.09322510176610005,-0.06138963520188414,-0.06732486035427446,-0.029850572092605925,0.1678064704160643,0.045259309527766446,-0.07238939090226991,0.09963354960822939
NDP,0.07845787942433519,0.04879531344921849,0.012603807041065153,-0.011814077420843885,0.07434386126127654,-0.02231371835355732,0.12054671436414079,0.022326622242228585,0.018357905161169346,-0.00021461166616364733,0.013017705690674303,0.06721576365086276,0.010933421121552813,0.0644128217589022,-0.07763398234168248,0.06265730195484649,0.006548232222008078,0.17076831615324284,-0.07249997500807495,-0.05224584715681662,0.03702517665337192,0.023205355430680762,0.020779227403696296,0.005024680710348197
TNFSF18,0.12467324344750878,-0.011411749458601702,-0.012340412118738441,0.03605754824667607,,,,-0.011351261371266184,-0.04962345235439491,-0.001527990341535103,,,,-0.0859399634254041,-0.04478957274335356,,,,-0.007412402109677769,,0.004509662914634622,-0.012222781347904091,-0.03141082766433094,
IL36G,,,,,,,,,,,,,0.007413258049622455,,,,,,,,,,,
RTN4,0.09446957162068223,0.19441001130225938,0.05063376560228643,0.009033315822681107,0.015747586971509565,-0.010449526143998201,0.12908605948766413,-0.13260260014819622,0.08415147057526326,0.013818776598101766,-0.028447714549026597,-0.16494527600194753,0.05266248899766646,0.06988182260293219,-0.058373527689562874,0.04126883218779269,0.006666255859507477,0.016362028109775353,0.18128545428163953,0.22154824680819502,0.03318945478012781,0.0020228650646300253,0.16269976510695555,0.02200398141310333
HEBP1,0.027959955681824827,-0.07979201284325557,0.027249258149449104,0.02915440549956487,0.004004125035433545,-0.03526109550826654,-0.06889312679411055,0.028355942856660696,-0.03589814612660315,0.11199174174629309,-0.038365704126904245,0.08171765505101575,0.08015476319678023,0.0035558622254516143,-0.004991097677813367,0.07014554469314314,0.132403234968073,0.10913170384403145,0.07802737294455016,0.1102225572000987,0.049773343876326225,0.044307570995487475,0.02496407564864699,-0.0028835215746658587
WNT7B,0.04816388467788028,0.3682457672026577,0.014601344603783432,-0.031466551327710424,-0.03329192006034545,-0.024342219545901527,0.010733313481015581,-0.041394745413741635,-0.028018320764741665,-0.012853318391739494,0.024267215527923672,,0.046498301904740996,0.05020069297039366,,-0.0760362634456943,-0.015408639188709383,0.05970745802405222,0.02740436062953812,0.011273223501178788,-0.01477340425723042,0.20872873212576087,0.02365373967637075,0.16261056106673777
PTMA,0.052685839363178257,-0.03519872979036892,0.008883091026796734,0.032981080228025636,0.1490215332090081,-0.03741140468553782,-0.10988818953280997,0.16329467191655958,0.13637163649912737,0.0034305131054380416,-0.055091617621521184,0.2528748243080484,-0.019721049459527316,-0.007440868001762205,-0.04517440383045518,-0.041566380755160996,-0.10585828351855474,-0.021851329866589886,0.1680651576996464,0.045953907448796454,0.028820932891669305,0.02715880359602468,-0.06561400276875523,-0.05674175420649118
FASLG,0.005041304321732915,,,,,,,,,,,,,,,,,,,,,-0.014042009016092073,,
