,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HBEGF,-0.0593349325608732,-0.037637012086307015,-0.040845057994836814,-0.03142739002618108,-0.027476689426056487,-0.007042722301866431,-0.15122058170877561,-0.15671770884631742,-0.20364386583113842,-0.24065497408177353,-0.03359613186090311,-0.16214587583026338,0.02895204578991686,-0.06734423106123764,0.1192900861020726,0.0006704388280383517,0.011864534521803733,-0.007220152394696501,-0.025173192218875175,-0.03445474166967254,0.06484002236633177,0.021199027505442388,-0.11935859280356914,0.038414233431913136
CSF3,,-0.054839771443758685,,,-0.03431403194327923,-0.03663198767403379,-0.050891816615464075,,-0.056622819261883874,,,,-0.03792493135589897,,,,-0.06218504172906302,-0.1624684555513439,,-0.04434902658920634,0.0077866973232739,-0.017021966886600192,-0.05671130740970923,
PI3,,-0.08488085390311413,0.02552012567373755,,0.010291991833095973,-0.04764263788556924,-0.07090362268211611,,-0.067906987605448,,,,,,,-0.03562757026748797,-0.13977164316030297,-0.23900604223973596,0.05800822790638146,-0.05824706858044736,,0.010310572113365741,-0.06297986557103576,
PCSK1N,-0.03924018394419343,0.3611129747170174,0.05939297896979511,0.1222726777335173,0.035344257563165615,0.008466641601106804,0.0838503462109348,0.17758076029130923,0.26020163024213155,-0.13569271857931775,0.04269114557954959,0.3795281568598962,0.05747492318422665,0.32203261333108474,-0.007895333626925644,-0.02521010224410988,0.10488300601811794,0.09933920557692816,0.046977012025831294,0.2147021385758055,0.04466802432325111,-0.03519073246018955,0.2342098524511959,0.1963098088263449
NTS,,,,,,,-0.08563072155586955,0.10088462615188279,-0.05602251436914894,-0.03921072333194916,-0.04011148923887114,-0.05572867626287868,,,,,0.06120896805603817,0.03985067250276627,,0.0709213710715577,,-0.025207211822926217,,
SFRP1,0.060299407370663166,0.20022365251614307,-0.031131523882607568,0.036869292840489454,,-0.01791942085607354,0.11090811585574133,-0.10942049121613658,-0.04945807244121527,0.04902629151672491,0.0828919364396599,-0.1476900121318195,0.055154482827056955,0.05443260798405516,0.005290218953054724,-0.03669631131738541,0.16417075949050927,0.12290272158500969,0.014755347788909363,0.05412744369567181,0.09321647688834538,0.044877648393055296,0.07166261762373748,0.06762499181139091
CXCL13,,,,0.048394343167276394,0.0013810665368677508,,-0.0057497098170506186,,,,,,-0.01874365282286094,,,,0.004771619009969517,-0.035697064134796404,,0.023538027555493595,,,-0.0817395408747917,
MICA,0.01027627621805831,-0.02474275873832458,-0.005133053239658001,0.00036888190527551844,0.0013112874804843985,-0.04772403667614918,0.0024485721899453815,-0.051503937891841683,-0.17864550623862016,0.0009152340822078729,0.02909487736724492,-0.0523886037798152,0.026746963229187945,-0.08906243696019482,0.08266980692617866,0.0602787048121075,0.10989035593736758,0.10550159311006597,0.06768697156049693,0.02699931738257714,-0.0016547913884731346,0.03471953676697344,-0.0724867048851298,0.011764485302455068
TG,0.031963356100058994,0.08595954838263604,0.0398789778590388,0.0027670812579110022,,-0.038404206518010665,-0.037381148495056235,0.040027680601284865,0.04467526191880372,-0.0012499688156106708,-0.005896827460511809,,0.016574080749177374,-0.05239660720705698,0.1644343605544761,0.062258342496105665,0.06209663835085773,-0.009403504256750952,,0.015459291336930654,,-0.03319608223933803,-0.003651824138569241,
ADA,0.032182162837475096,0.041963833192490425,0.039543808638170086,0.012996018646278145,0.01853326001460376,-0.028596816078271664,0.06138123862246831,-0.05700144900251093,-0.30251783808875743,-0.04833746682903258,0.03781404850363697,-0.15837506034697335,0.0764804732242465,-0.0750818375735564,-0.04109135085517336,0.0999415199446032,0.0527823073578236,0.05375106773564617,0.043020826496738426,-0.04047574911006734,-0.0251452702281679,0.03452745458159097,-0.028449327936441112,0.11459397052320355
LAMC3,0.028902656720361852,0.08366396652124906,-0.02074917351511415,0.017835128036998563,0.017955848811178746,0.016567520036910106,0.06318502731116286,-0.0746206397605605,-0.2324656358135231,-0.028949143451112387,-0.009717639283122081,-0.05087985411683162,0.04508372637948996,0.06594337765048287,0.09471805641181896,0.09037128632687759,0.02693646026157112,0.13057158816716208,0.005100885078965196,0.019104416248331407,0.03450135511673083,0.06422728286852902,0.05361432610780892,-0.11373303579152261
CCL7,,,0.013254248391743188,,,-0.027766179952995487,-0.05677828992176253,,,,,,,,,,-0.022374082319544915,,,,,0.027495928517215242,-0.0788499039829429,
NGF,,-0.04127996377396231,0.028858561067246484,,,-0.04231452228870634,0.020688893715579363,0.02340238798373277,,,,0.12286033567212933,0.022085473667806204,,,,0.04264014801907089,0.03709696762155595,,0.01430048385831094,,0.07890816228551592,-0.018027597434254163,
TNFSF15,,-0.02853416566791023,,,,-0.030918999404125888,0.06461128716673696,-0.03705464599487173,,,,,-0.02415134172644113,,-0.01859597339266565,,0.040020493991813816,,,-0.02006179641098039,,0.09683574329782264,-0.07530001495290675,
HMGB1,-0.011396289997184318,0.12162004583316874,0.007171570231669041,0.040939715396326334,0.02937257437127918,0.06713642282893387,0.029607654489680436,-0.1151157892447656,-0.33854857167765484,0.1199022371939385,-0.06625462837693083,-0.1207226182404128,0.05602265160546661,0.01354730937019793,-0.05482668216255445,0.03735222817579595,-0.037840040938210834,-0.03176269220251182,0.025610385346117363,-0.048151330507706605,0.11525438442380488,-0.04882778037687547,0.1132424540987095,-0.04690723155138366
ITGB3BP,-0.03834089605033636,-0.1735433264718218,0.017663697521881048,0.03651968133375874,0.014320206868739194,-0.041800812737163295,-0.0034132861588035673,-0.17475844860883694,-0.31630242129854835,-0.02377854223790567,0.03251076328939957,0.014906198812752344,0.025394153879036135,-0.13665166610235613,-0.004201235623772145,-0.00432847925445197,0.040949270844278726,0.012113605117362232,0.002073548129259319,0.061384058676690584,0.06536774512619324,-0.003641880144954873,-0.07278827059853361,0.042984275346084844
AANAT,,0.04360628771335437,0.036011354948766214,,,-0.02813313026560887,-0.0034917115914182414,,0.03472630315431617,-0.011639933777769618,-0.05441097750716697,-0.06203073788356989,,-0.014598958551377602,,-0.032709785655092485,0.04130772398340834,0.0298760343823487,0.06672616782781411,,,-0.018872682669432653,0.02863192649410637,
RELN,-0.015333522295644723,0.13322545491797658,0.024158654122787615,0.036793410867582726,0.0684786801530627,0.025390186909979354,0.10425393975284843,0.12684530077789635,0.2274841095900769,0.06603451477109581,0.041565358625216035,0.054374638412093564,,0.1590430412912751,,,,,0.0660267909303903,0.021831293679504562,0.03883212012666687,,0.11164825043068669,0.08611341633736841
IL15,0.028797207900947832,-0.05599547972465526,0.02291032749703264,-0.0602267351453921,,-0.04274425025656698,-0.04367403784590758,0.06120027744846388,-0.11741501894610623,-0.032026515391052265,0.07421773157391805,-0.005477291394858694,-0.04308710757887122,0.026572136458822723,0.07685666303716165,0.07405403586196208,0.05335449539706805,-0.01767689954553588,0.07060559907481186,-0.01833787443156986,-0.03499255014478073,0.02640934058563056,0.014398753090935232,
UTS2,,,,,,,,,-0.1420864028268431,,,,,,0.015348471117851493,-0.052382303410280315,0.03717015135421971,,,,,,,
BSG,-0.0033736000124641105,-0.13178015945296953,0.014108220608031028,-0.02565478768508353,-0.005219196331640948,-0.03869157888711036,-0.04221346568109615,-0.07494282107068373,0.1730479925238743,-0.15934030784758083,0.011098232975358804,0.26226758051823323,-0.08261301332165216,-0.1995618659379605,0.009829435610456735,-0.12454968518703731,0.03337623619639077,-0.05374283863928345,0.06357212141567986,-0.0066842285978784815,0.030582253113201598,0.004839938493521934,-0.02435653457415077,0.11398307077554455
ADAMTS3,-0.06139994228083617,-0.09320597706717212,0.06215016868408676,0.03156071055157475,,-0.05534947168934554,-0.012743654362710157,0.026828960134878354,-0.39352379565590057,0.011252090873883049,0.006855061146419016,0.05595079821365323,0.05979399291969004,0.026699283012328046,0.09415983702495664,0.05386091049549465,0.11668323353103173,0.1112505441208237,0.027678642939488837,0.033497514846789256,0.01463507968996327,-0.0035292327120868966,0.033570225237076465,
CD34,-0.07093326045351911,0.19885280162781077,-0.09565456386008535,0.0005267208009611758,0.08079922101572369,0.030878840476239167,0.05562380093931747,0.026666195086363174,-0.20109804111934454,0.026286057038022306,0.10348779689853198,0.037908297699474874,0.009890275796562755,0.05073071849769303,0.13625443142640206,0.06898071481378301,0.08816835574199748,0.060846318619122604,-0.021606690287198214,0.020289052966372123,-0.006141283633999492,0.04893312198669629,0.04047192320495685,0.1519576219070078
CCL23,,,,,,,,,-0.05175582141524872,,,,,,-0.016411142478966665,,,,,,,,,
PLAT,-0.0068053607496544105,-0.04793412299077763,0.013164233436417762,-0.0002408977215035402,0.012144180035396475,0.03550598195676979,-0.022388148237525902,-0.28971365405489236,-0.38838593915607844,-0.22004324026092612,-0.015068971702963336,-0.008269606889522574,0.04781220273340996,-0.1108016144440927,0.0610411383911481,0.08987128439897166,0.17685933179016738,0.1732202311900396,0.05491168312561303,0.033613568623465095,0.07210286370757,0.023292655806377034,0.02772938383220502,-0.013073716400067732
NTF3,,,,,,,,,,,-0.009582934972613854,,-0.027635233868125237,,,,0.18528746512514557,0.14584879483201335,,0.0797121215898222,,,,
LTA,,,,-0.02456160447993071,,-0.019026943838641782,,,,-0.031645171953461136,,,,-0.014479417701694579,,,,,,,,-0.025399786691517476,,
CKLF,-0.001729592055349255,-0.006910795223964416,-0.0369087716487096,-0.010173937943491982,-0.012926941019106207,-0.015359527167884076,-0.0686724479618921,-0.272852359677845,-0.45367315386153634,-0.0630128951747219,-0.08173961803175271,-0.199526309557216,0.014433843725214267,-0.18859783501067198,0.011580594903257045,0.06667935401108796,0.06012636534486978,0.1339039336529153,-0.006739817244383202,-0.013238775941965611,0.037385788332607646,-0.022747715701490704,-0.06595128689079433,0.055650336823195
APELA,,,,,,,,,,,,,-0.04452170409852685,,,,,,,,,,,
CD24,-0.04273819299607117,-0.06779721678697861,0.0772416418532093,0.03342405853300822,0.1420339339159747,-0.02254987250474975,0.0455140505749843,-0.15850289726294228,-0.05392285857041213,0.05973385140920743,-0.12200095753758296,-0.02981730833321822,0.16627681346048845,0.030186002772716037,0.1045625320232806,0.02958260677574798,0.18056011704404584,0.18077839742597274,-0.010372405160159998,0.17876069748232462,-0.040498901425221924,0.04565228418712564,0.08654210007333685,0.09581040532070577
HSP90AA1,0.019585000074264676,0.11748582135143822,0.010201300877809691,0.024596247788264813,-0.014018758610369069,-0.019534342756190457,0.272279026155927,0.30176078679152196,0.48207534803898605,-0.021507150779581347,-0.07829677467477066,0.36556703244537914,0.02567688006154457,0.3778857559060945,0.040736116385173084,-0.055224009038043184,-0.17798340925819922,-0.2529888892168467,0.03657650640077905,-0.039328244467736286,0.043230671361662844,0.012577071335046602,0.14626618283049006,0.07474074532428038
BMP4,-0.019034880381877225,0.12667255251172485,-0.032136194782465,-0.03685364702954391,-0.0011769387958184595,-0.01658957771719893,-0.021507875373019552,-0.19300106636360115,0.06773974947979387,0.08915312783008231,-0.005997901019132408,0.0061788655146633766,-0.03748743822040594,0.03165280495453041,0.06659848749299818,-0.025707205038854812,0.03172575578542748,0.07821566683204279,0.04784955515919581,-0.024153636599728585,,0.04799230835356448,-0.08872039209276458,
SCGB3A1,,,0.055613307482769485,,-0.0053986290992185,,-0.01030388431510918,-0.007154668275506237,,,0.04871456740034816,-0.05483480419814977,0.011609263626693022,0.08717387417237224,0.03560109630677464,0.043647793751271875,0.03146415619427632,0.0658884133496943,,-0.06596456236184016,,0.028920421050622373,0.06569886877215377,
IGFBP4,-0.021343997098164133,0.030584917276842986,-0.026960725315628303,0.006440835759630597,0.048354791928209614,-0.03250241349615324,-0.08399030170028358,-0.2527596050521486,-0.23884523380809328,-0.06876775603548785,-0.004553459916734252,-0.12445847887415037,0.05602287310454432,-0.030990808882765855,0.10483618824926255,0.12457445676610197,0.004370153541966644,-0.056689495572160443,0.03781854071531525,-0.07056796856604013,-0.038122463752463545,0.05295254134088816,0.06512106036974888,0.10249095899477889
RSPO4,,-0.05042770792761256,,-0.005288599784064805,,0.08865705755574413,-0.06715075283185812,,,-0.061014044265767446,-0.025385701597660508,,,-0.03904751899492947,,,,,,0.025262956483441665,,0.006204500403685393,-0.10661500663023403,
LEFTY2,-0.018312943277387982,0.08583318069128115,-0.002453467856669539,-0.02574242109597209,0.0830358655606506,-0.03936294981049166,-0.006577072164475457,-0.1257038787873077,-0.29066072214152244,-0.037673375730378315,0.012481661194632189,-0.04584489709914399,-0.027307677206462103,0.05236144979664182,0.12015189551184578,0.08864975627305066,0.023320357202428005,-0.008892931302099664,0.034830260421087646,0.03167313298627565,0.11649425657757696,0.00833577663790162,0.01458760834132184,
PF4,,,-0.042691048376274264,-0.03162410104047757,,-0.024225444982625553,,,,,,,,,,,,-0.015315409513732616,,,,-0.025399780813818437,-0.04199355669773178,
ANGPTL2,-0.006408821470812655,-0.04709073945478903,0.021314378145644814,0.05874434688493436,-0.057401526699075396,0.0057079287112558694,-0.07586264904756002,-0.34726616223720747,-0.29389358446157365,0.004342179929091324,-0.042652151849059315,-0.18530037821560677,-0.05227556375661216,-0.24238978528008098,0.061130477874251576,0.06195079013368444,0.09244657428924215,0.10698971935228911,0.005517105315107244,-0.0164836067037867,0.02859743516497045,0.03651019321629586,0.008367004538718704,-0.05448272951910691
LRIG2,0.01204775206212575,-0.08579764558062157,-0.013077529116205395,0.0408198730809542,0.0714814526791809,-0.044739910023946276,-0.036265326049063545,-0.12918840146449218,-0.1749860006671042,-0.03308459816628707,0.00030639597560483254,0.02262997448464781,0.07613383488933047,-0.07858476316731394,0.05388150957431952,-0.04868962729213707,0.027135745815303473,0.07784009235448167,-0.02001331770907878,-0.026406025280711638,0.03987575066142898,0.05078925282714404,0.03630214245776479,-0.09982337246176748
ICOSLG,-0.038650782553735316,-0.07654715454280908,0.03396158511908264,-0.005014131149144004,-0.01652847852063463,0.01578639558669636,-0.02890117740926287,-0.10036947539043324,-0.26693336522321376,0.004047843500418951,-0.04613491339195125,-0.16246974199858405,0.0017539559606663923,-0.11443077472667616,0.10195531688789261,-0.01355893013734617,0.06183964608517876,0.12975071344094427,-0.0020528426137903194,0.006645618482040414,-0.0031905043617631705,0.027830884548700665,-0.03501740465456927,-0.009223204480407905
WIF1,,0.5082462271790563,0.0007927029246877977,,0.0231450716675986,,0.17866124963800967,0.3487077947016699,0.5577804806844201,0.017824969105070025,0.02536879438877351,0.21278277770581638,,0.2995575624838924,,,,,,0.016367953876085493,0.01786137383528059,,-0.04278340175118311,0.30387241769686163
NPPC,-0.010146063469268517,0.0519005037034199,0.04770477596924003,,0.05819493793736845,-0.006067227701892773,0.06869444781694878,0.07574695787579806,0.056122659278534805,0.09592608140894582,0.07458220809606589,0.04720128949951095,,-0.2268634451320486,-0.032577042522949184,-0.0362667902331297,0.06872954705845437,0.01647852425436647,0.053219339487874044,0.03081205152969847,0.023319874307770577,,0.0338795061094418,0.1559509121328713
LYZ,-0.005448303248414103,-0.044146099525723556,0.03524342894537622,-0.0589132346473109,-0.06335050356494984,-0.02673405504323399,-0.10410880243319505,-0.07708205110925363,-0.25642426787624806,0.015259482984768638,-0.020031564681173734,-0.3302530399967432,0.017367639101508108,-0.03496876994756663,0.08155094354405587,0.10436426936621371,0.05022545236108562,0.07939999799325302,0.03450945143826472,-0.017993152985555882,-0.06964861893981437,0.07456428440828143,0.06693456423527958,0.05885306478286182
EREG,,,,,-0.035228146068066735,,-0.06359990543644978,,,,,-0.0314875876224141,-0.03193206631990918,,,,-0.07452495441366563,0.007104122688942097,,-0.0186389448655241,,0.04055232260292186,-0.00756119922791476,
SPTAN1,0.019977669529021476,0.2366963554749324,0.08776872459338511,0.030550836954449493,-0.06867804498634672,0.04305733997838607,0.12879060379472604,0.21085610091861473,0.22344163544943635,0.0808084149631258,-0.0007395119913799939,0.33322820162007616,0.05339438550211203,0.21037469376945248,-0.009981970175659091,-0.10027860729275853,0.12245286915772098,0.10751763239725834,0.033374792451581425,0.07117394395877025,0.03482363998872312,-0.029414434311881846,0.27418299599865814,0.22671398357379877
PTH2,,,,,,,,,,,,,,,,,,,,0.12497266839519096,,,,
LIPC,0.05654368383112476,-0.02078833146245335,0.002020352340059236,-0.0003795716278427767,,0.003587315399466988,0.03780328454515303,0.112677235633834,-0.13268501344150663,0.045080232830502595,,0.012856479466077712,0.01832443179665527,-0.010554558377652552,0.053287917351718665,-0.04951942335608867,,,0.0521175322179708,,,0.07361943865927742,0.052718059713281425,
COL8A1,-0.031551557212330474,-0.23686625063760552,-0.035895863165154564,-0.008252138888341403,0.009559956970237574,-0.029599005094224792,-0.09439623648189295,-0.24102639731237727,-0.14652341273251204,-0.029907871944834175,-0.033982743034435915,-0.21054859517015997,-0.0464820591543836,-0.16267806981243027,0.02781909557045987,0.06448446485407505,0.07006264709190285,0.13276014788933624,0.06405651691683494,-0.026573038065804785,-0.0006088875429737031,0.038710103828523135,-0.11795007095408927,
GSTM2,0.006980139985187646,-0.0663727767766143,0.04429964119343832,0.005028323594953316,0.02338694022703883,0.022329241023894487,-0.04636435809504321,0.00013860802500889735,-0.1082043294451108,-0.015186779284019947,0.042590083617707386,0.008635151749851147,-0.03131724282791997,-0.05382611927028112,0.0914139600573292,-0.007113251295156589,0.054143596891063586,0.06107457891430172,-0.07530300464589754,0.04599198770639807,-0.03452126747670302,0.001948508061534998,-0.024109593904405514,
IL4,,,,,,,,,,,,,,,,0.04265740521887051,,,,,,,,
SPX,-0.023343032053633625,0.1967346787465404,0.07326077360329435,0.005724006506574944,,-0.008351860768066433,0.3025136758271024,0.12253613839496255,0.21006189800763211,0.09233934916743808,0.033916567569909156,0.06787238857678626,,0.26763693923190063,0.05187351612441057,,0.09643179535485422,0.040131431304747014,0.010600161333233507,-0.017871358852204682,-0.051012007919041855,-0.0332025597549165,0.035412105963240355,-0.03674580691958088
