,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL18,,0.041372925719391634,-0.051025253793276666,,,,,,,,,,0.015561424740788452,0.05472264147868087,0.005848412077085533,,-0.03953448047544507,,
CCL17,,,,,,-0.011730444287909028,,,,-0.020834738120981362,-0.011394961510006294,0.015733433110187694,,-0.018543140474854888,-0.03234923804912291,0.0676180520913582,,-0.019543076185884144,
VEGFD,,-0.020347492908731977,0.01815302495832906,-0.0016903497296756123,,0.04945317962195506,-0.01937053283580243,,0.11033309148299665,0.028281570146125288,0.016625147553671088,0.013091317019266621,0.048849673169216346,,0.04977830105161152,-0.028536444769158852,,,
TNFSF13,,,0.053030518843482144,,,0.13465724737212845,,0.004445141787227567,,,,,,0.028475029053383144,0.0015587950963824296,-0.029014788614092787,-0.024444489186077095,-0.018192046535823517,-0.01156164386475218
WNT5A,-0.0014991328760955483,0.05187445427332921,0.031104547197091794,0.034357125307419425,-0.05529329109386017,0.056115919178538795,0.001339640263799328,0.021932781386088323,0.08268639268563605,0.01244226838847792,0.01926054397294807,-0.0287160579390097,-0.08912014389691195,0.019106373494647576,0.026544406110902863,0.059144844426391924,-0.008700881722015101,0.049236741490530714,-0.05272205467565907
CXCL8,,-0.05183850365638038,-0.025692335151995836,-0.01773118559804074,-0.00956095557265629,0.019671801686329947,-0.052696757386203504,-0.024154385629785315,0.030832539958239435,-0.015757581109566595,0.07080163866810457,0.016973501605553883,-0.11635768207624571,0.01314905136649089,-0.1224424801130439,0.039399616946513866,-0.03143461318404723,-0.008492202533292817,0.0046364180840630185
GRN,-0.09818081573627176,0.010530266284946507,0.03870246795517788,0.02437675038362959,0.028326501451619412,-0.010810529671601088,-0.045960422858563645,0.03615496016709848,0.09352237542285115,-0.0043148599307833635,-0.01784369468796526,0.02413344280735727,0.0925564742354965,0.05130868601724453,-0.0009703177413820209,0.09802569199430797,-0.02404655324267783,0.012517419348867955,0.01940488648914407
MIA,0.15389636551362337,0.03958351017045602,0.09040796498030347,-0.016840959712239822,0.009538706887555192,0.005178939403161469,-0.016358805904457617,-0.007116770235500563,0.20020737493730803,-0.040950953376803684,-0.004944308488318849,0.02242224739997903,-0.06371125968348738,0.08890137038317558,0.11367821076722223,0.08336369426468729,-0.07951009639321034,0.04177214023378888,-0.03945915969936165
COL4A4,-0.0060041188458664855,-0.004314623820397029,0.047567450568382984,0.09030398421606854,0.16054321507712344,0.021098788173538354,0.007434778428069384,0.030159811989514923,-0.0208822195856046,-0.021752111197423,0.0020460339158030823,0.02254666340305434,,0.05488267816817724,0.07438237029670015,-0.01746027393432673,0.015870341758592067,0.02751079198168879,0.03172286622316785
TAC1,-0.021188852345200283,0.04597357375020072,0.010308235086140174,-0.022752820645503276,0.03318779143452578,-0.022794589729637042,0.03437825850829999,0.017256569363958574,-0.05140051541597184,0.04020825116587789,0.009877635002053579,-0.016436979574022986,,,,,0.10410897185067769,0.038752800809518546,0.015416785083270379
RARRES2,0.02908034606043358,0.01393408946074889,-0.04417555442153574,0.025682856218781375,-0.008101022016350235,0.013297795546100324,-0.05494763734437476,-0.014474651451614888,0.09670137590326838,0.08084605929133527,0.00019441836840431955,-0.013735693310029709,0.018937350553309938,0.03199109847828533,-0.02607074281907419,-0.003542740755068344,-0.005180410518072698,0.012099903364090779,0.010050569734749042
FGF7,0.0494981034629259,0.13746733530259694,,-0.02137354595762841,-0.03690870168896963,0.03513601362314188,-0.016584063063127815,0.10525578493822892,0.03913420642037545,-0.03720773017250166,0.06614895205729444,-0.0065570211758841325,-0.04812337767171729,0.04814634210273286,0.04623165402151621,0.021957961781939796,-0.07354931899805037,0.0560808942402776,-0.05316719768561467
EFNA2,,,,,,,,,,,,,,,-0.02129854433292745,,,,
HBEGF,0.06116384722772746,-0.02682711019466188,-0.01569370241406498,0.05240665910565435,-0.010621444218597908,0.034431642791154134,-0.021759130863543537,0.01718413066017714,0.02888250048181194,-0.02195023203244922,0.03414048724483212,0.03753125272321939,-0.024085819837540993,0.037167128355879965,0.03037381401184482,-0.033686062481508856,0.026935109083522493,0.048618004781965145,0.0839534506709671
CSF3,,-0.03665309026462953,,,0.02555567838038417,0.0176862137802127,-0.041247417911826276,,-0.022092986388753538,,,,,-0.023909787460848944,-0.020385902709998738,,-0.031208019566735676,-0.020575844348392235,0.033831533821386074
PI3,,0.06722442328935271,-0.006444391698069935,,-0.02158428241927858,-0.020528953245997374,-0.024142853756851497,,0.03699082504042031,,,,-0.047501733830869454,-0.05368248784829599,-0.057147240864570584,0.06249298032550555,-0.07556863113066302,-0.044704474114899195,0.03888090480364568
PCSK1N,0.0630923444530958,-0.018701245154241878,0.02461092615433294,-0.004348396345985253,0.043307227720242945,-0.0133900754155194,-0.045292934618250805,0.003900007644785834,-0.014403349216207064,-0.016686652115586207,-0.027894604425652395,-0.011448255809829453,-0.031159475618685914,0.020117890885506907,-0.009650569055341259,0.016233114952854028,0.019384079549276206,-0.0020442556957229636,-0.0744254599401499
NTS,,,,,,,-0.03777084157391448,0.11304987655731497,-0.02715493786726322,0.04283140695677235,-0.061055204458875176,,,-0.022396696942666716,-0.025948234584976932,,0.016928229403943493,-0.030470019732782752,
SFRP1,0.07708972303950505,0.03962554060765713,0.03933252603592487,0.01963138583315287,,-0.027074449134359115,-0.02209842343821885,-0.04782015565366497,-0.03681265471104133,0.02992265450877158,0.011929088995936978,0.005994556394162011,-0.02888617739064179,-0.015902664418875872,0.006659774766112097,0.035595991709633415,0.04556070716585704,-0.029761973668216892,0.07636588595938855
CXCL13,,,,0.04696722975925618,-0.015774829027476997,,0.010981156904445599,,,,,,,0.0020173952817565573,0.015529590901997336,,0.04723316317387212,,-0.022447558892851084
MICA,0.07105016698569183,0.08828518403318196,0.06425580063294647,0.013794742291549679,-0.02771283267413161,0.02144676851581802,0.03506077265138996,-0.04186406549952029,0.007222434199662284,0.02844721484345219,0.01949592289676905,0.0055875071792963,-0.06318798093364611,0.07816724896219734,0.017694473797288793,-0.005034689819740143,0.027353979970584703,0.08058397891787261,0.05170838305662631
TG,0.06844406169143986,0.052666979783075774,0.026114926769818827,5.048666477081837e-05,,0.009805511216108708,0.11233957575419977,-0.02276627597778774,0.048191966641334336,-0.020990210197615412,0.050256886540202605,-0.004339259887818554,-0.006759312483402028,0.011732943908603534,0.018882615165345864,,-0.02568467966397833,0.08758552425391376,-0.028012239137284168
ADA,0.06310771250895651,0.014769430955044825,0.01460250870147638,-0.018715909673341087,0.039922933313565306,0.0009921220313838916,0.042739954844755776,0.024848588925865115,0.07300512573164734,-0.04015747205540626,0.02526733399696019,-0.032737413132541936,-0.07018048197844495,-0.034764756677658895,-0.00090981893295512,0.0238078700522742,-0.030074569735434955,0.03259641936261622,0.025401940521052213
LAMC3,0.010498951219166849,-0.02820404162509533,0.03826750944731224,0.07072473386086284,-0.04055264554892077,0.0015930606985388644,0.00028421233394624435,0.10442636724436917,0.08022151096778689,-0.02789169927567725,0.020427259654467664,-0.04243665191650747,0.09006409215423507,-0.017572153031134338,0.07039262410263232,0.053242144381244166,-0.015995567875712373,0.05362993550063501,0.03241010819255695
CCL7,,,0.012549047967680606,,,-0.021124292676365636,-0.02903511780352345,,,,,,,-0.01220391732431888,,,,-0.021561490364016105,0.0270387657781816
NGF,,-0.02111688722046745,-0.009661822243705584,,,-0.023813340067077693,0.027027490580697044,0.031488341568252934,,,,,,-0.004762459693318249,-0.02101225606473113,,-0.024294667631514322,0.025047649307379422,0.009864007646073135
TNFSF15,,0.018595812213649397,,,,-0.023522933071053125,-0.004103198606804047,0.07129973499533215,,,,,,0.037396103811448304,,,0.05854133861304994,0.018401252273149617,0.014151618226609616
HMGB1,-0.034469045935522497,0.004108895037217704,0.10076318923608284,-0.01151725744382899,0.04869789895238017,0.003914994384727248,0.025935868886880046,-0.012123119780637053,0.04992588362341196,0.020722010876319006,0.010911366796348356,-0.08207782297228716,0.10939265731279278,-0.04013684794570111,-0.016025456487078725,-0.008608246839396651,-0.025793047428650715,-0.012112928368562806,0.059027463990630975
ITGB3BP,0.030761240681337967,-0.046093005909741,0.030457594021942612,0.036046644765296836,0.002655427126295997,0.000932506440954121,0.04702557836064658,0.008582893670315141,0.055883306140726355,-0.013069414017774091,0.026182544299834513,0.00697163849754746,0.08598019490997909,0.0036620366189003286,-0.0013379012630405764,0.07980068322818175,-0.05178181228266708,0.009986823925115405,0.02849267037366563
AANAT,,-0.03784868134818496,-0.04650480525883833,,,-0.02140346560596745,0.11262406516260184,,-0.019928471601298393,-0.004037147795910456,-0.019705655943634142,-0.012493093214203038,-0.05569106203740619,0.04748939483549912,0.06939375970968215,0.10097199161368116,,0.049193455360717696,-0.00910360880525229
RELN,0.04667277799900229,0.025697441624793933,-0.042967873243198756,0.006329528645031964,0.041676327749854206,-0.02910045083180771,0.009609868366100827,0.028561835533296068,-0.04568752282864532,-0.015379511523965042,0.026536209688612197,-0.02823490528316148,,,,0.006412656343517374,-0.023408510188251352,,0.08597687350660789
IL15,0.052349442036592926,-0.004004529191400362,0.011057783951099937,0.006125455713222611,,-0.028141677170050543,0.0194369699789057,0.020396714361102627,0.05618018018656733,-0.0014045217313197803,-0.03474378561620047,0.1379348263028456,0.1381494886195779,-0.02293535153981608,-0.0012632654407110132,0.00983310125429609,-0.03923005584126763,-0.02147308633256194,-0.03075830357146402
UTS2,,,,,,,,,0.06898840485490884,,,,-0.060326287202101314,-0.0002788675236568678,,,,,
BSG,0.008506571549195721,0.0247939414961759,0.04103467747441725,0.03758415968858859,-0.020695444847585454,0.02596139072899785,-0.00790296791640894,-0.008026094269650244,0.014551484560244432,-0.07814326198601282,0.04784344751469876,-0.009803172627181979,-0.015433204498464383,0.05293920849586845,0.01043521943281243,0.027574291337657087,-0.025808158486318056,0.0246001114958355,-0.0039074460192915226
ADAMTS3,0.03880338222864441,0.003217479350359989,0.025755572923404493,0.02145519315795596,,0.04076626570192643,0.01819000081383064,0.019326267988425856,0.158201610477066,-0.05671640378688046,0.038188272476375754,0.03209426930007091,0.11273313303267438,0.06111256360586587,-0.019023703766433378,0.07325374046604834,-0.01872826609223541,0.07238490215762597,0.0374021763808721
CD34,0.07002281065641171,-0.005694122462015208,0.10766940068909776,0.014796419485185891,-0.036022231622825286,0.010976818504352037,0.05490923814560596,0.08574363980412548,0.07028637209976725,-0.0032679799742576523,0.025883520657212323,-0.027658469055534297,0.10307814851202858,0.02666375559420254,0.05316553709273532,0.03652863309622634,-0.038230085860145556,0.06608940050903071,-0.001519193972045235
CCL23,,,,,,,,,0.010647057148345494,,,,,,,,,,
PLAT,0.03526496061527855,0.018382563681427547,0.1046499656119226,0.015677043738342902,0.04083647226382293,0.01441983657275201,-0.010358583812135369,0.007425569995988619,0.09768578294596338,-0.09067706501741891,0.04449673695287036,-0.008371571732893431,0.0782268131106692,0.04138474201695034,0.03039750560023591,0.04932196062021749,-0.07641267811642309,0.0076146889271404014,0.06580224316388589
NTF3,,,,,,,,,,,0.01317003800349527,,,0.06784948322597588,0.010481831455657302,,0.053654565124394746,,
LTA,,,,0.010987240133490615,,0.04592162090901776,,,,-0.018180151057394768,,0.04903948614464242,,,,,,0.010227419416269949,
CKLF,0.047696093080120475,0.05910128158213721,0.04703801704846494,-0.0032803069243316106,-0.07042574634902689,-0.0662126168160714,0.03339184475986128,0.008129015989498061,0.07199064125233325,0.09847390191000363,0.004456016323159509,0.0015535728137429977,-0.02525471474725769,0.029037086424909726,0.03109610146312927,0.005941031145569448,0.002999811316542663,0.06607417908010746,-0.017218862496165464
CD24,0.08639208146129303,0.11682184122848072,0.01979588935766774,0.024516027965512107,-0.05257201103183074,0.007612495851603907,0.04653891577668915,-0.007985958206557734,0.03314212938567762,0.04869289869412361,0.051549770120128104,0.08255316883969353,0.08913769547113501,0.06621814975551367,-0.024111782892435044,-0.028781551562157892,0.10205907034083808,0.08198656499212068,0.08401299852571975
HSP90AA1,-0.023269800576886046,-0.028593578986894706,-0.0121830219434069,0.01361679145008263,0.13269411858138935,0.03854892372673498,0.009930937329909718,-0.004288122296378706,-0.08064451959222026,0.04589083747272799,-0.01077450696394768,0.013198787641899312,-0.02115899278810635,-0.06079537648938779,-0.13192262585142786,-0.03622298623387495,-0.04814226073191203,-0.02673208895723609,-0.06307347223659239
BMP4,0.05076498301740019,0.07338373710356441,0.013761965523858805,0.07977322588855261,0.011023595568312236,-0.041576854845969284,0.014046226231765992,-0.0036838223673391125,-0.040936878048525235,0.023187006380202685,0.055610771557380236,0.01345431278698871,0.03604683596823129,-0.0076391263950971,-0.016694704563277006,0.08745141311113379,-0.03543400138170523,0.05776724959260018,-0.01866794508599392
SCGB3A1,,,-0.00029667049269542506,,-0.023221741859388,,0.04126185144055535,0.03831352620328296,,,-0.01662191352335691,0.06391648492907682,0.07211095415489864,0.0544129495232405,0.01152752096450028,,0.0770388744787712,0.002231353870657014,0.09200683236647161
IGFBP4,0.00886082627869992,-0.019588879883081167,0.055696765445781254,0.008537138295099165,0.057305613715510635,0.009251952568742793,-0.05389688974032117,0.042690877539045005,0.08175417704096148,-0.020011124122486578,0.0003328855341057115,-0.019240660907890606,0.10466566108483343,0.027134088181620386,-0.038182307521476264,-0.015781288348510888,-0.08607214784824571,0.058942535557861366,0.02527626075237677
RSPO4,,-0.025796442722794893,,0.03960229352364542,,0.09928742732708801,-0.026624125583738868,,,0.03254004634291363,-0.016621911092026043,0.05225217792525985,,,,,0.001039265126405018,0.00435063264793213,-0.0048991262568122106
LEFTY2,-0.024296653985604214,0.05182268650047079,0.035503285212967015,-0.013383552719984752,0.03500529048684745,0.005756266147043256,0.0020270203975008847,-0.005250079917504359,0.13002909561864265,0.04144258195915637,0.10867665269377876,-0.02920010065247055,0.0819503473303005,-0.02359217028467964,0.010148385675983272,0.07394657226366935,-0.03685906233576715,0.032524096467834974,0.09417649367932439
PF4,,,0.04512994143199197,-0.012026457023707748,,0.045388810979401874,,,,,,,,,-0.01952159044804558,,,0.03694219436645391,0.030163785483294625
ANGPTL2,0.035277775661463555,0.01387265392004169,0.0006182061168126486,0.07440769915063676,-0.024262818189812744,0.027334801704248967,-0.017578727324942773,0.029132922463775978,0.07843247270691268,0.018400846360364116,0.012123688942192063,0.01301236190408588,0.09089327814590806,0.030565790997511437,0.029725111124340363,-0.006391154100324591,-0.025352035556277425,-0.010176092266650989,0.04061510632530881
LRIG2,0.059436866019286015,0.060131410954691336,0.009362676216481073,0.048980365394159564,-0.010052585093258175,0.0349224112168232,0.0422837956010125,0.014091362633663807,0.06934429118274522,0.022725146548368092,0.08294856110635207,0.003701678284858627,0.06660293603992702,0.052085696875045884,0.0053172386723003015,0.01963627303313778,0.010962920828169695,-0.02745440583356861,0.03464021893915691
ICOSLG,0.010557564103397515,-0.061502005807917946,-0.03438379942942892,0.004483065001349666,-0.0033823225688550188,0.001078157215327143,-0.04981162601494554,-0.015663916076688954,0.0737659883494973,-0.011702859264559487,-0.003318993449434065,0.041852244740022,-0.003470894183450218,0.030020098006910034,0.02420700123228756,0.02123494019141003,-0.041186695037386485,0.01804523678353172,0.002256724437665783
WIF1,,-0.060032445097096224,0.05288455341715317,,-0.0376567054155239,,0.03132341907823224,0.0669509738777631,-0.08603381751194007,-0.016316804326929724,-0.0031199436093279002,-0.03675693237412366,,,,,-0.02519539208462463,,0.012441081976746676
NPPC,0.08864502432088776,-0.016195231828786922,0.03978301408592028,,0.042283195530739705,0.043899876921958104,-0.00811308727503828,0.030614851938585083,0.0001375358274160413,0.04132632602688037,0.026909013069219622,0.016003435641399152,-0.01293697701161802,0.05366837489694585,-0.0024020133563056488,0.06195284136658482,-0.046790651269850526,,-0.031076933514682662
LYZ,0.017001743545869107,-0.058951954758206096,0.0010738383189459347,-0.030089832597004817,0.029806387131586096,0.06293640493404903,-0.05292645185321202,0.036501241152221635,0.05432726227967612,-0.026088627342266777,0.01859126350674021,-0.009789170338267846,0.05404582836290776,0.005961879883329673,0.05320195918581667,0.02135470747437008,0.024656605371095926,0.01845191527775401,-0.03130644724873004
EREG,,,,,0.005974710820333956,,-0.02728813380550957,,,,,,,-0.014973212898310169,-0.002265628658806412,,-0.033757951348008054,0.0366909183325796,-0.031245181364314416
SPTAN1,0.05253155148853053,0.07804052185817485,0.0902117342553487,-0.019020229396719088,0.037186773114767174,-0.028720257335748844,-0.054638476841526194,-0.00891881173151906,0.001260161178784281,0.036610229080415994,0.06978715285712808,-0.016693525262668037,0.0705370649872209,0.058041212526701094,-0.015300213016138707,0.0761710872046437,0.04940222967452735,0.01713391851450389,-0.04888649576311157
PTH2,,,,,,,,,,,,,,,,,0.01064386264883385,,
LIPC,0.08945850885596368,-0.007576569099877251,0.05297894439730618,-0.0004981489063979294,,0.011380602043522606,-0.025776535645436836,0.07296960744853978,0.03334444238043417,0.005298981420697468,,-0.0011026148405109762,0.014180326151751146,,,0.02729591501677735,,0.028351317449917566,0.006666237070556736
COL8A1,0.0820533430822184,-0.004814163669691239,0.010125556316547286,-0.03642226855547605,0.050972956083951235,-0.025617577372901674,-0.039579303605749266,-0.025285426943567734,-0.03888280158547024,0.029329612224650192,0.035167620957332606,0.0010968684619414297,-0.058772311153745184,0.05087241455769585,0.061366201138233295,0.0422237456109117,-0.035789575365721325,0.017056211421806557,0.0767468091475275
GSTM2,0.052016571942412666,-0.027326238166160186,0.01913785596618309,0.026141232675831395,0.026520522442273486,0.026194840183561944,-0.04466186559362371,-0.01587279929948953,-0.01174011082519011,-0.014942552458290077,-0.0019773329006603584,0.0539340860290728,0.12063250019735249,-0.008005922922275432,0.045587840549014734,0.011501197124728694,-0.05047962409809335,0.05142237582835223,-0.028316052287358482
IL4,,,,,,,,,,,,,0.06995390917512448,,,,,,
SPX,-0.041394673143081255,-0.04308476979786996,-0.040998287393186304,0.004429869157799924,,0.03124571996663072,0.020581007369829582,-0.032824767192410294,-0.024043133716955392,0.06387731008227515,0.010972735338442624,-0.013086824717500256,,-0.011894770399567585,-0.02423854976335742,-0.05130969168869599,0.09228402047463878,-0.013185164407588641,-0.018163982191818803
MFGE8,-0.013397345836559235,-0.028517117645464465,0.023954043790764046,-0.025068213472749876,-0.018367283745291674,-0.010163503001357954,-0.004515760318527677,-0.014404267102682538,0.01831685567945831,-0.03565089248170602,-0.02595514005880286,-0.009953273123602276,0.0824483145958272,0.0028815856451085233,0.02500443148485874,0.07086162550230943,0.029236402299074316,-0.01533834949625841,0.05528985140174893
TGFA,0.026887952647967405,-0.03479643586313458,0.06612571100281663,0.019772654808188336,-0.004413489107189694,-0.017719864659782644,-0.003236742899991421,0.056082173423454486,0.08179462632586991,-0.0694552076211998,-0.008432264781088841,0.06389662598260967,-0.029120186783463488,0.04102171505600564,0.016521162277168353,0.010115768853288538,-0.05150660972671681,0.025571980346127697,-0.025485642536545366
SLIT2,0.04730253457962668,-0.05227823374220837,0.02614395374793017,-0.008308344303308785,-0.01726002834311289,-0.04861053990738226,0.0070273777982891965,0.07380464094160456,-0.022974067092367694,0.04319685176001388,0.04310379263596093,0.010473973124111217,0.013351001603748563,0.05772007942773305,0.034195522377985045,-0.047206835637840276,0.07241800114088277,0.03692059504810705,0.05931307172442505
PLTP,0.01183861588846452,0.0690384140785962,0.04618433364215043,0.0008872634754485984,0.04268622267446089,-0.005645649990324393,-0.06269910473819797,-0.024864518611038156,0.10094865795077948,0.04426363352194851,0.08440503786072641,0.06261883139990518,0.029461569863,0.030300198943514885,-0.03736259683477707,0.048494328589692944,-0.061029679917797286,0.025015627515922345,0.028388747240772734
APOD,-0.012050901541351007,-0.034359316548364494,0.01805582032841298,0.029386159606362088,0.03250021105675565,0.051164738890120826,0.0666002984757277,-0.015885246450898755,-0.008874480135730485,0.04317059458022163,0.007395407672201902,0.025214847859782213,0.033878833960329,0.03888409811643026,0.07807627869222546,-0.06336723808870541,-0.03473616007650145,0.002420175811939691,-0.08107105266729892
B2M,0.08490286970213687,-0.024499236769411736,0.053482384292527246,-0.05175293026239645,0.014214090296818154,-0.0007712906342591604,-0.023285374354372466,-0.025266300215563857,0.13194754162368244,0.00933392127959696,0.08306831702137228,0.02326887687993569,0.08323459305109614,0.04938650515302794,0.07345849407322506,0.0230910340060113,-0.09916122836662289,0.028678820947202335,-0.01742656060648247
OMG,0.012173957654511038,0.022420107918013323,0.03999605907923126,0.012587806299173915,-0.008593383330860538,0.007887799355214942,0.012862723127377318,0.003060510721025173,-0.009925600597032992,0.040007224332641624,0.01365319792597333,0.03634550368001656,0.018048442455003665,-0.00552031214979026,0.06840740735164165,-0.039576740942713816,0.032132590224893794,0.031266858591077376,-0.05373152313978713
CXCL3,-0.01976156056493975,-0.077969484236897,-0.03129280490429339,0.0030377173911971984,-0.040904946657849404,-0.0035441089368749078,0.0358533591041332,,-0.026165130580097302,-0.03508442936013473,0.04657451998824603,0.003005821017667921,-0.06537109836097557,-0.02990618672971262,-0.08078559933788111,-0.023568353009308547,-0.04264540326205116,0.045904479076752124,0.025645667847145923
CXCL10,-0.04319931219404964,-0.07858041710114044,0.013890544695046955,-0.04033338664548594,,0.0030887452112238734,0.06077407577502375,0.09038253920242403,0.09596006086363187,0.034179577092401485,-0.016277834450986052,-0.027070474373308284,0.1003415361418899,0.017522523398494447,0.039988164266873925,-0.03175159875424625,-0.03703453201007574,0.08340077586622352,0.002480797084017766
RSPO3,,,-0.049932837594367535,,0.07755052267596256,-0.02140346402449367,-0.011072128119918078,0.06945866518209705,-0.020029975296102953,-0.014543121754680585,-0.001071647437561405,0.04083384168634657,,0.1037412289145479,-0.020901010872628988,,0.05386585362600941,0.15030815633376549,-0.05782391796563444
CORT,0.013908691106422913,0.1118141062438894,0.04340230008775822,0.04062258047070922,0.0074545915122577085,-0.02291163573208806,0.005154440130629882,-0.04318470060078717,-0.0336843418524415,-0.005399630753590435,0.0319589344524205,0.003654401241366353,,0.01073248252814759,0.06016179831576635,,-0.028900758688194108,,
NCAN,0.04769066022829609,0.060824994226578735,0.08586978093737989,0.0323855007775045,0.005656914182628595,0.005494637916705817,0.03306142765045959,-0.0032786816097477075,0.10545898153017894,-0.05499063288527867,-0.041500052790844184,0.026161521657155684,0.10639053495741455,0.01897992022022986,0.03602790941324099,0.08954101220259157,0.06457404997119257,-0.03250366320144484,-0.032020653337582056
PRG4,,-0.03947222706507446,0.06541910724596713,,-0.024291216325044516,0.035552047281265126,-0.018455895600644454,,-0.02834753429229261,-0.027021988093247896,,-0.02081244459767695,,-0.01596240428199393,-0.030143283760921333,,-0.01909330809989321,0.07965023076787255,-0.024072772659006654
ZG16B,,,-0.03684466449739706,0.07556169645690787,,-0.024517328967108183,,,0.07134195392771156,-0.01444578038161792,,,,,,,,0.03325639128800701,-0.023152463670520013
TGM2,0.033000776341976845,-0.03858442092736807,0.018879890351107115,-0.022267409520071942,-0.047164688972555956,-0.039767782175834175,-0.021355075796676285,0.08989058124491628,0.04993778746584274,0.018294921983469797,0.023354039781269164,-0.04405741902597629,-0.0377598985651035,-0.000900267712194837,-0.019162788178847832,-0.0396115531285005,-0.028325503081447018,0.06326904654263277,0.06332238712681747
