,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
BMP4,-0.053913575488200284,0.19176506216177178,0.021831008281790312,-0.027268609142981785,-0.01565703559068354,-0.031295186993816636,0.009829516583871881,0.13224767104226007,-0.013311268968762693,-0.022786906059825224,-0.05137025173788297,-0.04777435336376649,-0.02142339112721541,-0.08653957822041942,-0.050229059532340026,-0.18363701714869674,0.002828432891860349,0.05887308911925069,-0.09321683909997702,-0.017386214027418828,,0.003098825307081265,
SCGB3A1,,,0.059115800814066435,,-0.03524045668039098,,-0.01744720173236269,0.05732962194914825,,,0.0038216625841843094,0.020053269415998574,-0.08142066831399988,-0.004754107057448906,-0.05497943047769965,,0.07349227044508388,-0.03878334685862851,,-0.03953438666943682,,0.019867266084848772,
IGFBP4,-0.15874998805511287,-0.06795356735520484,0.024152996570451776,0.020947486751186312,0.07888813554831639,-0.005108949853435052,-0.04357770667228739,0.2013980586019237,-0.3070689302549276,0.09674074848109922,-0.023304367854467593,0.20338908799307762,0.035090059668919094,-0.10930180811841726,-0.036671731732215586,-0.1610854354174559,-0.021594009127453184,-0.061615680802972604,-0.31214353282501495,-0.18546091920800248,0.05364783529668469,-0.013449684533768725,-0.06203549751685535
RSPO4,,-0.04696616086535442,,-0.009560708968997907,,0.028248431099230212,-0.0537085452114891,,,0.0022518589080180408,0.03194660557331813,,-0.01658705945651473,,,,,,,0.020930914945692,,-0.06398625785219753,
LEFTY2,0.06917655056525136,-0.05646518338478683,-0.03630342891034989,-0.029094830900646303,0.07621212890163954,-0.058457933617129365,-0.07412184691176948,0.09657310695992347,-0.23657785804697834,0.01829437336492078,-0.02093515820700643,0.0855162605054897,0.015642478098928127,0.15762721898597115,-0.05914446339212786,-0.1104830076268094,0.08920819373101628,0.012035700853212447,-0.31875566454585424,0.07725909317820455,-0.09795033355734453,0.06505812400557061,
PF4,,,-0.015424651527093375,-0.041496815970723626,,-0.017809765480536623,,,,,,,,,,,,0.0394453505119086,,,,0.051554372227052815,
ANGPTL2,0.04967457876152446,-0.06876307519146499,0.0002574901251010729,0.03793383674467166,-0.031093193903015136,0.05777917387220125,-0.04374594096991199,0.3101477937165876,-0.14742280568477037,-0.019879633553327423,0.004977466818230686,0.3910988547639286,0.07345455977039132,-0.09484032362249598,0.010548853878260154,-0.11819260645665583,0.040274449564991696,0.11684052719636731,0.07603035282335484,-0.17729753276808005,0.07720875013923538,1.91707242370303e-05,0.201514399907557
LRIG2,-0.1173015067666435,-0.010293018743596848,-0.008270935154353802,0.029791615828935542,-0.019199386286184,-0.0382681775170596,-0.002646527104524744,0.11433203790515128,-0.1030885617604541,0.006719077241352797,-0.043348759560168836,0.00032807192122505645,0.10915701840030614,0.07910907258897072,-0.027075080969479543,-0.2173965306284184,-0.0012992088563249197,0.02923762535625628,-0.01726602166311947,0.01802830509547326,-0.07552489887466228,0.07569630399391576,0.06828730125527492
ICOSLG,0.16905272620010975,-0.03724079381625197,-0.015214609609364823,0.07286293654154563,0.08702864329931365,-0.006560426028288047,-0.030218688069616025,0.10097683963980952,-0.0037424228718159077,0.051346717678705314,0.010168846911943754,0.28006263522654357,0.13806529790770417,0.04460300836247357,0.04250496598275593,-0.029130897724205365,0.018260641329714094,0.11345601196713566,-0.006768789225434885,0.027999148227521774,0.10670443498695076,0.025397393268052737,0.09188586330887438
WIF1,,0.42850433517169817,-0.0105312063336002,,0.016222546398143956,,0.13950555129906483,-0.36354203783041467,-0.11925032352910196,0.024761773225175632,0.010919011523497541,-0.3275434149071142,-0.18017905730993414,,,,,,,0.0997349908052544,0.04147423356921275,0.037637859779446496,-0.08891339008605786
NPPC,-0.25193354977420995,0.06189004094747503,0.02611667410686267,,-0.044212069981938704,-0.02762733826291627,0.071039181150402,-0.04519405635815899,0.007450718133837526,0.022166938955450834,-0.05347880586553573,-0.15895856629979893,0.05786035003459359,0.017699527955197903,-0.0686847657299126,-0.05406589317972665,0.016555891110941103,0.0232485468756904,-0.06314705477392614,0.03896436716820594,0.028773400148952476,0.09077169503928496,-0.06169543657406361
LYZ,0.29523805518105295,0.002490370255852275,-0.00938504364060129,0.07745572176804778,0.06595696715643168,0.023103324176974936,-0.14257308787867257,0.011933599013822098,-0.13785875093144176,0.01683578934226052,0.017887993707678344,0.45809946612478775,-0.050991257640266435,-0.07961810870014785,0.008261286128232391,-0.11077907064734831,-0.009962716848677203,0.0911609359750435,-0.033637081303286055,0.09344553108324553,0.03982821972441084,0.05387552698995534,-0.029529567934630453
EREG,,,,,-0.04443960253439478,,-0.019638925986294065,,,,,0.08904869495353111,,,,,-0.010898258150021474,-0.05412944169584779,,-0.011633859427625846,,-0.013308187707946584,
SPTAN1,-0.31063435285395213,0.17213120592261186,0.03402861478403543,0.01543190472491347,0.07347386052532665,-0.057532990793218476,0.08398426013639573,-0.12484837937290852,-0.14247784496612967,0.0791047805022148,-0.09955007424462532,-0.5842074451799393,-0.05517978042789814,-0.01387671937203612,0.05309912322537787,-0.2186215777199638,0.056029708956037844,0.06617190936524395,-0.07061673184043715,0.14928569597173236,-0.10883368339477037,0.28091044040104163,-0.16002982890740172
PTH2,,,,,,,,,,,,,,,,,,,,0.03568133405670365,,,
LIPC,-0.039115226914720316,-0.017430814129569594,-0.02494193316966036,-0.06089718145868947,,0.0059681147362170275,-0.05180256531484178,-0.10341493269512764,-0.07927343940455615,0.00866187165108788,,0.10003748061364266,0.0345400131933273,-0.014890087861825732,-0.04951927943264982,-0.03841002329475411,,,-0.04633387639584224,,,0.04469209074824539,
COL8A1,0.13465986231994553,-0.153378796152547,-0.0046720291512097915,0.009570947489776594,0.009884909394499309,-0.012388476015752175,-0.09018212689103619,0.14574164378334917,-0.0680394645814336,0.04705231385082485,0.03895575920624018,0.24250863938056214,0.08062107968696185,0.010603258644454272,0.007150668510038101,-0.1213168825648579,0.04165502513071075,0.06648528088167688,-0.17546279161473086,0.05577771205850473,-0.0642780966471289,-0.1523341547375351,
GSTM2,-0.13475269034093537,-0.030009235978740296,-0.05862805452146275,0.016040176380833618,0.050417729543331284,-0.021146391089671163,-0.0542311862466558,0.015986939811849243,-0.09721003689840607,-0.011501795331553129,-0.009199770980387125,0.050499391215896715,-0.03191408474168116,0.012264721026112922,0.07682863089709192,-0.14151039979799218,0.001640787489828809,-0.03984466908048256,-0.001935427927248733,0.03217187919040302,0.01732508929881002,-0.053049432734306345,
IL4,,,,,,,,,,,,,,,-0.04733570511149579,,,,,,,,
SPX,0.13103040339546487,0.17162635546206886,0.023216267625957968,-0.022740128773086305,,0.04070870531302899,0.21898690747956573,-0.13391492744152173,-0.0011045331686092173,-0.047405815433091664,0.06745473900485466,-0.09529142325412716,-0.12654077255881227,-0.014666514798747086,,-0.012634146364651527,0.04636418319472144,-0.008252930305355316,0.16074945418869085,0.1417281296316146,0.06731859017640816,0.16968574559778246,0.080921146278752
MFGE8,-0.062066476634133165,-0.16152472873405396,-0.03238478514919165,0.024825901186926205,-0.05153833816355891,0.024424136722934236,0.08127979314936733,0.12041504320386326,-0.07821581088310008,0.03052017552478569,0.0034121224684164142,-0.14229206774907113,0.1044063343484124,-0.13371614225765216,-0.033073306493513775,-0.11244137552187128,-0.013075432934352434,-0.0010129373590429195,-0.2636668350652502,-0.0740875073565466,-0.0869284027442973,-0.10888546975534283,-0.06493404398926168
TGFA,0.1824084278896745,-0.25343595949431436,-0.014260337131839653,0.06796291369586781,-0.028974258290200783,-0.006497594614038486,-0.04323622836796707,0.1261047127810624,0.1246921493291052,0.030765071858711662,0.13532219094399314,0.2496095474867405,0.18605747836015601,-0.053417404647692124,-0.019031422144199468,0.06422838650640694,0.08598288518663616,0.10754063327346926,0.21911763635158005,0.029315749001715286,0.15707464747592226,-0.05101469653611527,0.17678055595499295
SLIT2,0.1029506634197039,0.3064099691208267,0.02770966119198338,-0.02663800137893968,-0.026193180718779227,-0.022391254111365454,0.08646846812414623,-0.04482594608886863,-0.006730412606452441,-0.02594426233716227,-0.044743439738122004,-0.28319391381545844,-0.11986863774446797,-0.10616395463385722,-0.03616421899302479,-0.06873654125013867,0.02360684024678112,0.002007279859924373,0.035440728903560724,-0.06497178070806718,0.08342936156314784,-0.08304542394942711,-0.1643841348029375
