,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
GSTP1,0.07734675269529877,0.0481883395888001,0.07932802969577776,0.005589475285495422,-0.022970764379153703,0.0019561132466919427,-0.01652184283688045,0.07841613494716614,0.03040313489423979,-0.03752739821319301,0.03296224013283859,0.06513364416214858,0.02075632340990161,0.030897604707276066,0.02474113552388529
VCAM1,-0.051921363734868886,0.03869454162407778,-0.0027041089992914636,-0.005394960585330419,-0.046869165913799714,0.030509095371763398,0.03393485560986487,-0.01244851464384797,0.012787598734910506,0.09511311989750984,-0.006966445788147306,-0.013093970119596279,0.05370382134405029,-0.04500537437214194,0.03206380520481971
NXPH3,-0.0008620978352971979,-0.029011231976609646,-0.010516645748375582,-0.017952659241571505,-0.009612512086618884,-0.000735200780163593,-0.008872487197800023,-0.07196846608276057,0.01739924523915844,0.045227804181194084,0.07419511256131132,0.025604697116437522,0.06276148191979523,0.04702929173419482,0.031029069044849925
MTMR4,-0.013326318111975021,-0.009698304864520417,-0.014030166988165966,0.0318555821017669,0.05852061300949449,-0.03750311288682817,-0.010849710320109198,0.0190487796251575,-0.025586154471169405,0.07381481681132153,0.0513935751092133,0.024511752710262024,0.027056036945731575,0.045721438731171814,0.029970162492980713
LAMC2,-0.024933962370242372,-0.01233032018626662,,0.049742111010241855,-0.01867946525898388,,-0.01450314405192648,,-0.04314466162484242,,-0.02273894251440038,0.03770660740249517,0.04482521957797806,-0.02080054782465673,0.08852606026960466
IL10,0.060647887778930876,-0.026052611238673185,-0.026461292048153576,-0.012764115200430172,,0.02277652199086823,0.021703248008969396,-0.0009124278118278451,-0.04994570888374013,0.1149294254288446,0.07847393684801951,0.08046453890951266,0.10345081609909781,0.00023353182634151958,0.06687361091852888
SEMA4D,-0.06402101546598643,-0.07469585255419449,0.046360925340380034,-0.038613408879804516,0.010859803517315568,0.017411490317526295,0.04185912101564117,0.13193235361569555,-0.11972505919755315,0.04621455001337758,0.05209507819122224,0.08734803244931212,3.9335069003357385e-05,0.03661898184422658,0.0430142178618725
TRH,-0.04865769693199356,0.02526006984231209,-0.019584109589488523,-0.017322652324131913,-0.02555386779912933,-0.008246807106967275,0.003884894089769109,0.03637638486629135,,,-0.023384248254934986,-0.01435414537003976,0.08741701829800547,0.04247933284394472,-0.018395371349642777
SEMA6D,0.025346412594651112,0.0014695202542807288,0.029578977725227967,0.07303342989537434,-0.03849641729017771,0.040997797737383046,0.007832156301639415,-0.10523213503371048,0.0001782554019532831,-0.002022423404569048,-0.010550832001066511,0.014826267644152282,-0.016628941030210103,0.02487283901519048,0.025170094959638838
CEL,,,0.07441871923263157,,,,,-0.04223812186731604,-0.07636628279613254,0.04619178336903926,0.06503585758344842,-0.01896009544037764,-0.014052903373703834,0.035624647023024134,-0.001156114814683689
PDCD1LG2,0.048086541182555946,0.02375047885178243,-0.026461278336147188,0.020716666341580828,-0.01311766694977177,-0.015863683006983067,-0.00037864927552036303,0.11052194351185735,-0.0352692113095602,-0.009014300366436141,0.0034573468757994412,0.013903826409720158,0.005589906520905399,0.004043080010415592,0.05269357887305315
SPINT1,-0.03860537859058049,-0.031193565126830407,0.014818784822734285,-0.019374763911274736,0.06878404508868599,-0.05539654806515914,-0.014434258893294163,0.14462845112792036,-0.0612694611584105,-0.048272237789159164,-0.008393595161312425,0.007680806269428399,-0.02463656532714053,0.07433560671704016,0.018564181431304682
CTHRC1,0.0254990047356002,-0.0036000940914080407,-0.023009879021585994,0.024355750658574312,-0.022311453135460218,0.015092126028961208,0.010310127461435246,0.0709815159272501,-0.015439965353212912,0.022334780829363073,-0.06052575227809975,0.01884657893425112,0.004333628753234987,0.09071666033560545,0.019012556369162655
PODXL,0.002632567313674811,-0.027527967821268044,0.05046425447059987,0.012804033729932272,-0.045493209561231325,0.019518769678163704,0.003058430808244249,0.04009935259611531,0.07208605636680063,0.05372504677513623,0.014191141815291389,-0.003629882142950922,0.07417157712967962,0.028046631907923565,-0.006340441700968665
JAM3,0.03894153279808713,-0.0004325405316584855,-0.008276842706491492,0.03730955484331062,0.02482979488646304,0.027338824423235746,-0.030279481063890015,0.03604168130703096,0.0293697135187774,-0.022555394244094154,0.05947759303074618,-0.0077170413333623525,-0.03608495445292455,-0.05166649357161105,-0.020590504737738716
TGFB2,0.02200722967964722,0.001971967630342288,0.03330079185625697,-0.016927625909088972,0.03938699454980288,0.06484954170032069,0.0035420241154154263,-0.017461406165625557,-0.025599139548003455,0.07502459931917937,0.014570673222043787,-0.04247517214950189,0.04283873810598165,0.08331862031597054,-0.02774726211868686
COL18A1,0.01881499971173431,-0.019314420159473916,0.012331770427526667,-0.02123827945338118,-0.05470151500095388,0.04668005915668339,-0.003359126105424725,0.07366186946659065,-0.018912999480712525,-0.02129140669805962,0.002733747641101488,-0.024840242742485974,0.010295360179133678,0.008602856316789852,-0.012779098215765554
NODAL,,-0.025335355041624395,,-0.033098847346582555,-0.025908260753654003,0.04979051852829784,,0.10315748481054217,-0.05565617635755745,-0.015882716879049297,0.03865469836281094,0.10849017180516943,0.05724881969762567,-0.023786986507415,0.02289484365227631
INHBB,-0.007451698710090211,-0.022235415331253568,0.011280489146040667,0.05501274912541079,0.022155405662492442,0.04739623138731813,0.007886279990850505,-0.019948031676603015,-0.0030057775837413116,0.016472545381480422,0.05977060908773414,0.0033516742699650015,0.04469454168315276,0.014305060824324926,0.004109188637591292
LCN1,,-0.012330322960638867,,,,-0.019493255844403822,,,,,-0.029409636748701652,0.031551205580524426,,,0.026474446882844692
ARF4,-0.06997481362923283,0.01079169703619382,-0.01736651296848304,-0.041649149317222925,0.00017944703891919594,0.02485513421371195,0.0013300914900840747,0.035668358285590736,0.07400562001681578,-0.03711806635225196,0.003376386532802558,0.06026835550121256,0.023956307564914934,-0.03486828835487703,-0.00794545467887438
CXCL14,-0.02042728434626363,-0.03128172040147525,0.042181460832577435,-0.005000842748852783,0.06402959925576497,0.01322449559225996,-0.01796894709731801,-0.09864230678908095,-0.06827711082196407,-0.03174490381072449,-0.0652060766415969,-0.09407834923889356,0.059793284698984005,-0.026741569206329415,0.041371079280725136
LIF,0.048468136736112166,-0.0005472018851363178,-0.045745110285277814,-0.036896349933838335,-0.016548992455516505,0.05089072621578135,0.011729782238505565,0.07720384728268734,-0.04248614252886604,-0.0054169776676435966,0.06746409322563693,-0.06317155209930951,-0.0021359406591107753,-0.0005433044658751508,-0.0455463285200656
IL17B,0.04587349597571937,,-0.019584109589488523,,,0.01719818996838017,,-0.04348691439054743,-0.01753971289190705,,0.09131859233786495,-0.013644245162706506,,0.08625467560273532,-0.01755031778154799
MMP1,,0.024211761132417426,0.013084420719292002,,,,,0.057759153073922154,,,0.0019887466983561143,0.11130520048940364,,0.014248808875776,0.00786199936263878
MATN1,0.0014362110227989736,0.005320584587940995,-0.031285561022281874,,-0.01597624468083127,-0.020437353504240027,-0.011665284826487123,,-0.04501717353427599,,0.03432374804129465,0.036831826837877106,0.11914715793017018,-0.004107287348691838,-0.02237270241873999
ADAM28,-0.016200951229179923,-0.0404586028403351,-0.05412972840945012,-0.04191350388777124,0.04061362664485775,-0.024551971124684536,-0.019050849827982854,-0.02776856294422849,0.04598300003180738,-0.018834401631866886,0.015581751934297014,0.022127332633629187,0.03633210878246593,0.010428758819069949,0.04117191783869456
TCN2,0.054412386614357384,0.009936971926817086,0.0055285137833672535,0.0030407360455106426,-0.009584303345054192,-0.027954190410883466,0.025767254738756035,0.10465053851542308,-0.07680100754659333,0.024456454307910252,-0.0034540459718864973,0.022983768652305045,-0.0019933360012176927,-0.019382432034143676,0.045445368107884625
THPO,,0.09456054559219712,,-0.007625391196064028,-0.022718916543936315,0.11017104715253824,-0.02394832393454283,-0.015892156546266818,0.0031244094364946758,0.08611435206111823,,,,-0.026456462730339397,-0.0242192189720991
CUBN,-0.020551352333918225,0.023745456124758205,-0.013548588868043105,-0.04188176429953126,-0.028421277713605513,-0.01691549322740504,0.007472904642358323,-0.11116357700894602,-0.02359292783675635,-0.07542792965656217,-0.021851304733062824,0.08061812947911529,0.03218841490927382,0.09475342901414258,0.13843499244001242
TIMP3,-0.01049421662727936,-0.007154686250833273,0.031873457942994315,-0.02478028555699082,0.02715973424758395,-0.031159507859876062,0.045564928098388274,0.07722452530405238,-0.029845012251060614,0.03605615146156267,-0.05060275406722201,0.0004681556489414296,-0.008495396752179127,0.01697117931982849,0.009858163822815107
PIGF,0.06299343846337786,-0.015526961947297765,0.050310916710187364,0.01871314695225643,-0.05486242143540028,0.026374264663128328,0.006151691329710836,0.08069203387316738,-0.02000825405078449,0.0036516435099061117,0.0038878024293683257,0.004408162290965989,-0.06515638038663331,0.023396201888147384,0.01111232162751673
CRH,,-0.014446441378236866,,-0.01895666152670802,0.0972529143973515,-0.029975501468710405,0.011662465267899583,,,,-0.011953492885116317,0.07347025984315461,0.0549422371638438,-0.0767136024559673,0.1543704781323341
BDNF,-0.04253626093624704,-0.033939010507843516,-0.025032287086024327,-0.025224562553340116,0.058357509051661344,0.05238628620886466,-0.017565886800034486,-0.10041380826000287,,,0.018794441543940988,0.016414421343606836,0.12198380721081763,0.030174851410530112,0.06276047287195027
CCL5,0.0030234201521648738,0.024405862842546682,,0.005843636858350451,-0.019666587931084372,0.03288272810540217,-0.04541590113569972,-0.06363035260204501,0.017847210524996684,-0.0481284890601378,0.009854471365543812,0.04951777280838314,-0.04896847474383227,-0.03861532033060798,0.0345561031879965
GAD1,-0.0826023230482402,0.056775551579680776,-0.005465498814136037,-0.015377516354813561,0.07111105663953037,-0.0009654799952522142,0.004093789909046361,-0.0973691676809831,0.14301115434959738,0.05683435295807955,-6.24925464461295e-05,0.04415753787268058,0.009787933661618061,0.022851633788006708,0.03650603602453411
COL14A1,0.0027940150591232453,-0.0292177789332337,0.028411679180932754,-0.03864193148798649,-0.020842217280843272,-0.0005853520527262701,-0.025339523063684723,0.06034080296277587,-0.031540540962990554,-0.09229224457934358,0.0673647721231725,0.048262069748141886,0.03968938414268154,0.02810528197616603,0.014890316258396572
HLA-A,0.07967003258057502,0.036643492963809435,-0.01107761497814062,0.02353310240780739,-0.005489857349368869,0.043641696000752704,0.015763941936282496,0.11863612499344807,-0.03257122542428316,-0.04826920378369789,0.018821551894129776,-0.11059622285430122,0.08079274340758907,-0.029563491666353275,-0.028379205553923283
CD5L,,-0.01444643970689364,,,,,,,,-0.029145932465561318,,,,,
FGF18,,-0.013071416827099717,-0.019584087719685724,0.022594213890640456,0.001882356127276079,,0.00944384566224524,,,,0.05638579073998237,-0.012105213152257627,,0.015807347013492307,0.0036642613353636655
ADM,-0.055011048366293135,-0.019280480180955305,-0.06572263658045908,0.047366256145841786,-0.009230514118141134,0.06014265046612546,-0.04274758956363312,0.01613235035048215,0.07659546255008422,-0.04814987471638833,0.062037837422947065,-0.04199094074541128,0.014414692108693518,0.00341403973082771,-0.05106909755801177
CCL15,,-0.024102605001674444,,,,,,,,,,,,,0.035891102662365275
GNAI2,0.03249021623749678,-0.027993830696929185,0.015879672165951913,0.023250342807343394,-0.013424971290276243,0.004307875533502137,0.018853407450944038,-0.06612675228321684,-0.05239646373222531,0.08482072105634991,-0.018103800133439117,-0.0013022991192534676,0.06862231904516312,-0.050816078178717125,-0.02312006006526892
HDC,,,,,,0.024803660813357362,,,0.04456473940847549,,,,,,0.020340391054766666
COL11A1,,-0.024346275638177466,-0.0577992334141479,-0.0111644219186298,-0.03267030529807643,0.06655954720790694,0.00036560410195833246,-0.07197152492637929,,0.06832292320002382,0.05299699245025388,-0.03913288148883523,0.01927123861258282,-0.03524760211107869,0.04496622383504567
NUCB2,0.005490835276176863,-0.009068521552044658,-4.250680458820983e-05,0.02255983450712236,0.008653559923178844,-0.041696381535714755,-0.01840783604229838,0.12560895184066148,0.06821269389363242,0.0014406744642612497,-0.04938164507959756,-0.03224958311572394,-0.011875259408744919,-0.04474373267606424,0.002221264078972021
CXCL1,0.02525955677868503,-0.029585452204567243,0.03405247297879883,0.022845876804659965,,0.017307803948585034,-0.02639547487910444,0.03750599519791671,-0.03800409508467492,,0.04438794763786831,0.011548447161818694,0.02180859764704688,-0.010393843231701564,0.0060165299499648885
VCAN,0.016779388377325722,0.02383855812459153,0.07707704148199866,0.014856060040746605,-0.056998441650011895,-0.0033860225702839666,-0.034451695464161415,-0.049088494051248925,-0.019553929670147907,0.08807713818989546,-0.021808695430368126,0.04280556740104228,-0.02439114820181162,-0.016699616653410177,-0.052871005166845855
MMP7,-0.022401609518379214,-0.036138326077585665,,0.047297310295237975,-0.01654898781029634,-0.014228469168755295,0.03561209250760758,0.03824234122278412,,,0.021573446198261886,-0.0790817110657927,,-0.024554513318680776,0.027365887317196715
PTPN6,-0.09359867897375057,0.05129983754452018,0.12963991467769398,0.006762685515093324,-0.012260084158390222,0.07748819578600359,0.0022793011756908465,0.02869438753039517,-0.05601847355635824,-0.0038165573676849016,0.03203801912140664,-0.002036336020457779,-0.005243126043834597,-0.010409049630521574,0.06517180058300279
PTGS2,0.05439331955634838,-0.008393048196188536,-0.027468008417574945,-0.0013077941641500006,-0.029245784657799753,-0.009614093688109187,0.0683011862510123,0.043356284098503006,0.06665189200613397,-0.02958827666344536,0.03767343367279007,-0.014963906018636916,-0.03483128919002977,-0.06668112275725122,0.0781872231515113
XCL1,,-0.015830714026533053,,0.001017145718103878,,,0.04025714567275011,,,,,,,,
CD58,-0.006134302744255686,-0.027798424048584024,-0.017051910074528182,-0.022562399167673292,0.0013768626202150488,0.059105386695784926,0.05618043618610001,0.03252961405554185,0.044733742236704434,0.0011892818985141684,0.009604770181387199,0.010873070020213323,-0.0352322501258454,0.03720279287028824,0.052190801042722536
TNFSF14,0.018370985778420987,-0.01595107637871449,0.001319239429252215,-0.04693240441632258,,-0.029647106548686113,-0.011166983526468525,0.2625482206244127,,0.004768820015609816,-0.02420368095248292,-0.03893561950257038,-0.04032894416475381,-0.03094288577022929,-0.03826605570062031
CNTN4,-0.03884545427858945,-0.0017879527707481946,0.06774767142493583,-0.029450075014267572,0.012285760463670707,0.003772341691230992,0.05142128450943888,,,-0.012762869079463179,0.033452116584861184,0.11047482978125235,-0.03535725619493669,0.038032156476324255,-0.027147242840610864
NTF4,,,,-0.006718280386754875,,,,,,,,,,,
INSL3,,-0.014181398066619047,,-0.015060922866581804,,,-0.013284457861994108,,,,-0.02691751186583578,-0.022600331887570903,,0.040522807525354095,-0.0218450629713215
BTLA,,,,-0.023906261670868824,,,,,,0.09671483658140996,,,,,0.01894923391968453
MFNG,0.07861907179322496,-0.018175104351739975,0.053683923745828616,0.012953277468334955,0.001203259105054258,0.07416431185727478,0.0391433503195687,0.027276442203241352,-0.0025716490990210132,0.03006137394079244,0.00769773400646695,-0.034374632249251844,0.06070168890933983,0.0341410085928058,0.012425288786122009
ICAM1,0.012291434295171709,-0.03167461670203577,-0.03762446303300981,0.033752845794084156,-0.03734227192238007,0.04871690034293961,0.004330625797302306,0.03803065297612266,0.04459384335845495,0.07645519800698065,-0.014646760974546869,-0.014224214971383068,-0.01180860405301273,-0.008122578057826053,0.04296602057510532
PROS1,0.0034892285517625844,0.0011262486831343382,0.03430779337145083,0.06980004198507973,-0.05271713167144398,0.04770267545998916,0.0007015099971204522,-0.02966534903721922,0.03772772887063266,0.0019378242216372722,0.05792439135475142,-0.049398854060261316,0.051235436812962214,-0.005310423667996263,0.06055798236567089
CLCF1,-0.04633153754479203,-0.012679120694507747,0.009591901435737798,0.0014946253317563059,-0.015383936758450522,-0.013628145753509985,-0.029235552664173995,-0.010573300660408081,-0.07636610260533544,-0.03613213375810754,-0.007677197066583113,0.01586611073297792,-0.03333698345005206,-0.02602693549217309,0.042861957544761894
PSAP,-0.014745551821411714,0.012387478665875789,0.06056040828489542,0.08747317835709367,0.06366392678907806,-0.030690321822625842,0.0413914406057352,0.17089573649015005,-0.01876549838672972,-0.009641778788838675,-0.008362519018076999,-0.03713669267916821,-0.0310466026400333,-0.045739109306700824,0.054452334989397284
EFEMP1,-0.015928121711302205,-0.0468286706331792,-0.0009582146765935358,0.027949835339834025,-0.036678925129777225,-0.004779575798306718,0.01508101821945043,0.07619501387226421,0.050811331709383546,0.02590411015721069,0.030507220754505137,-0.08423941298416177,0.054613913500863705,-0.04011694734997315,0.03964559182331405
C1QTNF1,0.0983638711469741,0.02571709227002471,0.04104647069620324,-0.004616711004693273,-0.03413089514697552,0.040029683276613645,-0.010225733404278133,0.04489816652141591,-0.0003353528050210009,-0.03501606584455888,0.04621652874040147,-0.05628958493099826,0.024136382901839674,-0.001710675106489159,-0.008628436158841101
ALB,-0.03323570573614553,0.039320887961994344,,0.01787055294888818,-0.015830089009168335,0.05533097194304768,-0.014503143680683693,0.060146314039228516,-0.020372311610585912,0.11656426151863085,0.0068621618767443675,-0.018857356934959813,-0.004756230439391063,0.06138962855153673,-0.024701535172345232
CCL13,,,,,,,,,,,0.07776322901059726,,,-0.02352450388605593,
EFNA3,-0.04359881582282316,-0.0492149664282259,0.0510441801160671,0.04099816177841383,0.032029008785147965,0.004872553017705926,0.022530266710275252,-0.04644536989392455,-0.0013828935649141142,0.04481511566217255,0.07328653186972972,0.04548120230512322,0.01726498034165632,0.01063701234116812,-0.010728574434695142
DRAXIN,0.02909069729496669,0.00715877120085597,0.005262425167855422,-0.03290099693014389,-0.010608110843248319,0.04322505664627218,-0.04554116005048021,-0.06544301873571119,0.0282715734978402,0.04716082498686952,-0.01534974482681457,-0.023543935111351433,0.05285370032849832,-0.0011148551857461414,0.08817104838329955
RAET1L,,0.049175317255088884,,,,,,,,,,-0.02287882459866116,,0.035153334944083625,
NPTX2,-0.009339646912211043,-0.0062954847313800195,0.07039739643985878,-0.015926102447826034,0.04483761922887435,-0.0039173648767914,0.03908680763655358,0.09259185542028647,,-0.017057696378207247,0.02019116071963298,-0.009425000380866527,-0.021606974147393626,0.03413334940307594,0.04176117411693853
FGF11,0.05872491249681028,0.01728057775005587,-0.03505573005491286,0.041498590209794385,0.02556876711334326,0.03696271058354491,0.028449838119964793,-0.06401775787128429,0.05139085415961606,-0.011953964808247836,0.01823092583442218,-0.034461769269336105,-0.018039951997334946,-0.0051672986287382115,0.05842211557206654
CD59,0.07594193952512854,-0.024725679741535313,-0.016499155874910888,-0.024910564992961716,-0.006550087866236014,0.024932447018800197,-0.04236204022853142,0.057824116463268495,0.005581825387785304,0.04187909281051381,0.015170136346052023,-0.030086747924791254,0.007874202253084892,0.010012730387034532,-0.0063849931367517205
COL9A2,0.0813423984215207,0.0004957719133722773,0.0788214571264941,0.031117192602742573,0.00018486685725329645,0.026358203886970497,-0.0036000018412837283,-0.031883578379198994,0.0602280276577359,-0.005497519844984857,-0.0022796151523533864,0.02257759958844393,0.0981560269221025,-0.001514853953738737,0.012223083505187674
DLL3,-0.06519443256134547,0.022220863653430317,0.050645254134205474,-0.004226010932954246,0.009471740143829116,0.023069122861401583,0.02720376190044937,-0.06530553343582297,-0.0651425497019191,0.04118118450979517,0.05680961658127369,0.08386509409483187,-0.05128450420828758,-0.015214564699791627,0.007070400210684801
FGF5,,,,,,-0.019004733214442175,,,,,,,,,-0.015351933265205573
LIN7C,0.030911969985224934,0.02409221036047023,0.07240874420275371,0.028839440991534477,0.07699574661026048,0.07644626350268631,0.030585011639905894,-0.0117319672087378,0.042991456702489037,0.022890792418274766,-0.014097171520073514,0.01669418466295958,-0.014607382947426443,0.06969106158519313,0.027238394875267108
GDF7,-0.02348164683509147,-0.0002913806009623626,,-0.026873083442219024,0.08192722343306588,0.03465203864136174,-0.01326226599438656,,,0.10060501366499991,,-0.019612842689522937,-0.024715401114337444,0.019546481659407738,-0.017083756062535597
PSPN,-0.05065084299576853,0.028776299962058417,-0.02706371362919251,0.04307671395250619,0.0023329780334156607,-0.005055262475458979,-0.02643591769412437,0.07326527147592549,0.041189218289658186,0.008994390038453759,-0.03477437048792502,0.07212813394120189,0.0583575829792527,0.013923131518449074,0.04419881518186892
ANGPT1,-0.03100030396698902,-0.014260895204245614,0.0906444460233769,-0.003591459233170824,9.908916354327681e-05,-0.00874369735124642,0.048725244952602095,-0.04455086592464477,-0.06120490139951366,0.03225572954050784,0.08035239642071959,-0.015723538687810807,0.023928923606977813,0.08293944042477938,0.042963761165908124
PNOC,-0.044719083487811,0.0554867990928582,0.026222045117174596,-0.010613964473658491,0.02438866138211881,-0.021243786620310096,0.011586051974506321,,,,,-0.020856383186908564,,-0.029821992512897633,0.05220109438499049
L1CAM,-0.06545508794471254,0.010295831953074902,-0.0016903003363264695,-0.02339576301015396,-0.008321334659160328,0.022783112859392066,-0.02361649064583097,-0.035962836083252014,0.019944585068731653,-0.06389846135821918,0.060067330448231426,-0.04507459719955271,0.027122791669615506,-0.002535116446323365,0.018324709770588213
APOA1,-0.0036658071880989835,-0.0015665702857049276,-0.03439913147108151,0.027513722752835354,0.008908967121151658,-0.020662121237748805,-0.017298675072167622,0.04142118574264839,-0.01955894095222616,-0.04759991900619985,0.059153352477941845,-0.013021621573776723,-0.038866147857962025,0.055786997177891755,-0.010420264942400356
PSEN1,0.01724186861250763,-0.0036318444082807317,0.08544324462988287,0.006817217242084573,-0.017200552888343105,0.0026488358942252347,-0.05111593015687739,-0.04122603703311384,-0.034603353079614305,0.05440812219919428,-0.005703622108123898,-0.01517379825336459,-0.03920769200593679,0.007888704057273354,-0.007568038463328824
CALM2,0.000267704844434728,0.004406692764750476,0.017534412790838876,-0.016370993709489592,0.008824315870264346,-0.047289327625051364,0.032216217843083234,0.012120784340965723,-0.050485183958607904,-0.0033888436139099185,0.029071430628732645,0.055016540197108485,0.015684162048374996,0.00327784484221046,0.028337658134343073
CLEC2B,0.019480970831264686,-0.025996127078001165,-0.00674508312863475,0.017217509082844144,-0.007233253648896656,0.05243092056573695,-0.021557989110431115,0.034516191311482175,0.03919082055181633,0.05073819486758851,-0.0032817320388073335,-0.022187244471709514,0.0511308486766068,0.014732978088515869,0.042751854431555894
NTNG1,-0.02196946958538907,0.017339800202568048,,-0.013573261150289156,0.011272705665275067,-0.010891837036717818,-0.010913146912942083,-0.053008476555230645,0.060816108706687425,-0.028456458521342067,-0.06846103027970649,0.06354690984978222,0.08433396503356906,-0.032551574664623446,0.024990562330101603
LRIG1,0.060202901237925446,0.05090929521865316,0.002009660618879018,-0.03076298457938831,0.017696103564515783,-0.006262186290045813,0.018525798300473614,-0.01342158230894684,0.0576584026010148,-0.005998825538207537,-0.03184778729621706,0.08277581172049737,0.04400148730132528,0.03435363416858007,0.02436058493857127
CPAMD8,,-0.022195462977073994,,-0.0015406150817186305,0.01946035594414642,-0.017192338784434984,-0.014735530962119364,,0.06442096895823798,0.05177691621065644,,-0.022033444818337654,0.007188441936676264,,-0.02288942914340556
GHRL,,-0.029434027315297984,,-0.015077172982832706,-0.016828646071367102,0.03586788259156427,-0.02583661329661982,-0.025034166658882393,0.03510113101459649,-0.04962996833459496,,,-0.04675387608006945,0.0017460301200366009,-0.03142205380902851
NPY,-0.008914999931761654,0.011687307185246066,-0.018108528013155285,-0.023277963762336252,0.0382706369947489,-0.017452525825337222,0.02317350244840996,-0.04590456435068258,,-0.03301601669460889,0.04722803472836835,0.016328793840625504,-0.0526418478863571,-0.03888374032390823,0.03285465992884595
MMP2,0.023130523483521005,0.030153966943829717,0.02761718909686873,-0.027110784510121944,-0.036443449827127654,0.05061171287231134,0.0183420821967784,0.08541995335594263,-0.05609208182352698,-0.017693049266750284,0.0461085898397571,0.05497894752274059,0.05174799231981943,-0.021078433658081173,0.00962104890687727
LHB,,,,-0.015514983414188232,,,,,,,,,,,
PPY,,-0.0006895907582226774,,-0.027007061129770728,,,-0.01076927582890621,,,,0.016152063880064137,-0.016702104397127045,,0.019220252276915723,0.14124052403176604
ALKAL2,-0.012060234076242578,0.012551275119705134,,-0.015289574904399925,0.023622980880804362,0.19909765066678295,0.050122165049137975,-0.04265760268394033,,0.08210874604976241,-0.019875958947562538,0.02257148207814905,-0.00578518974206424,-0.02955684462307708,0.025883200851743234
CSF1,0.04697947654535466,-0.02947498197310235,-0.01795097894964406,-0.0075193513827635,-0.03311164858175229,-0.011891757305481795,0.006674635685068702,-0.042426600793336704,0.04317851551447288,0.0478491157133873,0.05273735983836577,-0.05423786740681826,0.07880013002144719,0.005262444404659411,0.008131905949013507
SEMA4C,-0.01277748305490565,-0.0031655660768759525,0.035220557083718074,-0.020600599148455405,0.005320118554348306,0.011599641969745202,-0.027613968019245365,0.10491983740926838,-0.05648397286648923,0.0864604529395038,0.008193228079802,-0.01709417049108746,0.008625103530039677,-0.061533791978696115,0.033668757293155806
BMP8A,,,,,,,,,,,,,,,-0.019607119919156743
ICAM2,-0.028547593217439486,-0.01055736452071685,0.030611451672470306,-0.02685177858833671,-0.004917839280672061,0.03548314258188105,-0.010312717017449515,0.05483885989518573,-0.0664978980475243,-0.010448149352593313,-0.02370035702750085,0.0393987270676568,-0.017715432025479788,0.081335091814748,-0.0031911559773121047
SYTL3,-0.04627943767031625,-0.027308969368599462,0.06610980110812957,-0.027930526187245827,0.04645191724697006,-0.041222700050773456,-0.02972045454077536,0.08562335044231108,-0.004621368729992856,0.022302563712180465,-0.004070622873886022,0.032942862670859295,-0.017441780999830212,-0.0074005463365305136,0.011516535282650115
IL1A,-0.0026781702529881245,0.0318954968815317,0.03359962350108009,-0.010473063488315724,0.12727755980888783,0.046490985340006535,-0.02376018144216167,-0.056831620500741524,0.031102587671833944,-0.02684962327391047,0.031547496160032315,-0.008841199401570713,-0.054479788169296224,0.009369934321135018,-0.06088177025167231
HLA-G,0.03940426358795634,-0.016999382727965393,,-0.016386824817990926,0.04930387635715115,,,0.07651415217653422,0.04736808615655603,,-0.00405186552582069,0.00903125813250342,,0.03071736112008602,
PGF,-0.03237597278085393,-0.03300286888601316,-0.002398125298227652,0.0003565754882304437,-0.0033083472664223517,0.0695804486360535,-0.029693211234002526,0.055550587337246285,0.029226280324382507,-0.019523232748090556,0.05697195469388489,0.06731167470078622,0.04567412657926449,0.004852124820102239,0.0007045566072599505
LGALS8,-0.0018373045611830966,-0.01185160554613307,-0.03383410014035525,-0.010705868027194903,-0.0501191218648708,0.017783359666386722,0.016118268491955953,0.02107333882894509,0.03726308733706626,0.015101272018718475,0.016174386645794236,0.005920718802968875,-0.009066253077093593,0.011968782798347328,0.036335739254970106
DKK3,0.011275516697747697,0.03043751796873487,0.05365570082713932,0.016712212534501336,0.056949142947132075,-0.03325201830506479,-0.012090745701738386,0.05696705105614704,0.01437701360150509,-0.05104906252903275,-0.010113854048621678,0.0017828880954384393,0.04031271296604681,-0.005851842929778658,0.0421134432952045
COL16A1,0.076534981349239,0.08002519718792894,0.029229512030201965,-0.011485832573215825,-0.010080597573765396,0.005164490729780087,-0.010977713406668862,0.0024800144581053323,-0.08294379742660468,0.03441206980137739,-0.01235969836466933,0.05436320504603997,0.043650205702460296,-0.027301622935218452,0.006239542881940034
TPH1,-0.03127325660181829,0.041069129903808926,0.05014277255258173,-0.02981978930543138,-0.012941573894387385,-0.001997225418337467,0.02297078111675616,0.003540907993833343,-0.01944786035914821,,0.02227411044075524,0.002123739589045533,-0.016456912521074202,0.07794141349462723,0.04490231079423542
TNC,0.015402326924970794,0.024798575196448423,-0.0036814816066246254,0.03177194616607571,-0.02080533447064389,0.03122539537057402,-0.012334506745705959,-0.02339456168981732,-0.0409158357060537,0.048071969916783225,0.06846334114851552,-0.09915079468004123,0.042571073260448684,-0.029993028722518834,0.034463100947886495
