,UKF243,UKF248,UKF251,UKF259,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
PI3,0.019878743421305863,-0.020748181563160592,,0.04797640121219159,,,,0.006294316182122616,0.06538355938971456,-0.04882457021639584,-0.04176928691299705,-0.0535792568967602
PCSK1N,-0.0030397595654346504,-0.07771783678495976,-0.054323222272060254,0.011833213223650139,0.017023824023674635,-0.001658882333364449,-0.025925010141317317,-0.0012014777443273817,-0.057962024934168015,0.041272223462285436,0.04548704241195463,-0.011991691170923769
NTS,,,,,0.062216177657518225,,,,-0.037989584413754926,-0.025018851349800406,0.07540034462678877,
SFRP1,0.04677086561624457,-0.02528162859850161,0.006378235548497681,-0.006482318356503012,-0.021718053652493692,-0.02899707409087074,0.020947496781984012,-0.1063941670687113,-0.04932280152144771,-0.0027713854375772304,-0.027807874756555957,-0.01592139407316017
CXCL13,,,-0.02829808587435254,,,0.07926437020968405,,,0.06260214398440843,-0.0007456207977312716,,0.06526170929730013
MICA,0.0013322613878215016,-0.0005332592738395758,0.04282644775796439,0.004218630851400725,0.0019296842351974176,0.0406922011564221,-0.005031275743086143,-0.013553296206333366,0.00753122820333488,0.03828589352829708,0.03712247158558571,0.055008710577683584
TG,-0.030376722517732782,-0.009274684297940183,-0.01591328780679238,-0.022095284917137203,0.015171902100972409,0.05180224466293133,0.14830713838052487,-0.01677038312816929,0.017604998066802262,-0.03081345040869358,-0.03749219153846674,0.012725817797445445
ADA,-0.018104001339428494,0.015877041200681275,-0.03287473387085216,0.04949262788248785,0.011367752682049205,-0.015151349040697646,0.030129567721996514,-0.012446670348372758,0.04861878568304088,-0.02952003345031639,0.01178452037782054,-0.03426125955958872
LAMC3,-0.021060683143737907,0.03989714480939185,-0.005610477090264825,0.011512090699334749,-0.050626406872318674,0.016447829357054033,0.011872614253074482,-0.017243917969492966,0.00189342120512926,-0.011755004836992048,0.0380655984365679,0.045939340993867456
CCL7,,-0.012544740804090062,,0.12662284636271465,,,,,0.030739645556373367,,-0.020145815270562667,0.018273697456947336
NGF,-0.02195406426475047,-0.02153869700025726,,-0.004485579489303513,,0.05162839018933107,,,-0.028187457836145513,-0.0202596638814038,0.019971074162920096,0.06873031149849838
TNFSF15,-0.005336165508066098,,,-0.01778878313412279,,0.013652194673166598,-0.02983596506714066,,-0.023793516040429067,,-0.035954199561745684,0.09970690723838864
HMGB1,0.056341513149804984,0.013967525759662031,-0.023600003387572434,0.04642835092457009,-0.028568164315281423,-0.0011100156053968746,-0.010558190345423296,-0.08745939481313737,-0.06283781785440873,0.06821525626879145,-0.010105260294955808,-0.04495702916984898
ITGB3BP,0.0367863406898662,-0.006667173591269344,0.021789505995949636,0.0067865650161058845,-0.00587534493151084,0.04466931911063678,0.042981978202197096,0.08758833102660991,0.01271169697479761,0.06041448792268482,0.05771469289885097,0.022825190777401694
AANAT,-0.03934918882593348,0.03873748900855673,,-0.016185975058176077,-0.015399604300533071,,,-0.049600142267107204,0.0999080343624863,-0.02763548779232797,0.09480292394936977,-0.026674505430797427
RELN,-0.037853554690024924,-0.029506221389966298,0.0641715888000673,0.05448465985728126,-0.03390495766102064,,,,,,,-0.04671989729889843
IL15,0.019821585732205497,0.027975424635191627,-0.004517414642492093,0.027383897526189527,-0.036833276302841174,-0.017288839486896496,-0.03638192190241871,-0.019534001042566786,-0.03922640525047703,0.05136409923784533,0.07138724199430592,0.04934941916198582
UTS2,,,,,,,0.1279482264127208,0.0030390464081100923,-0.018233301259673762,,,
BSG,0.015291867139718498,-0.050801450998767046,0.006696073098239988,-0.005546247528272764,0.019594705878083696,0.009608533049631083,0.06783035368422675,0.12334673510630434,0.05803399019870848,0.04780823238855663,0.08067663101661245,0.09168630912295289
ADAMTS3,-0.04534812197247459,0.0069691832816740715,-0.0051815686315868125,0.03686488682839378,0.03837116741140975,-0.03571391469871286,0.05647190059047772,-0.07049969173058691,-0.016424791724405242,-0.029198359197744633,0.008204503394027526,-0.016179046134664418
CD34,0.0010393834849656994,-0.028476754634177544,0.006884967761727048,-0.0077698545611587155,0.01059877278131844,0.009628611638174734,-0.028488524224499667,-0.012361971514243076,-0.010548175648186985,-0.003999048102025984,0.0020660099367938553,0.028994546460608797
CCL23,,,,,,,-0.028153500491623844,,,,,
PLAT,0.06617526403077882,0.0048734619921096435,0.03809703430780458,-0.0007419462945328249,0.023353498818732367,-0.017485497494509512,-0.01163938072137061,-0.11434667608148345,-0.10443543615785603,0.022082970539817007,0.008307455661633358,0.048626840523413664
NTF3,,,,,,-0.005824941740069279,,,-0.05421874815868697,0.0660212671893905,,
LTA,,,-0.01170268187243137,0.03621726207043034,0.05854975806552538,,,,,,-0.013773339748357202,
CKLF,0.06872641349747483,-0.038933960630992644,-0.017257773801868083,0.03538302947110714,-0.00013893683890013944,-0.0050437272228595715,0.023084116133276194,0.01648649836227595,-0.018941555563208676,0.020187691945851984,0.06548116398802178,0.06354343546051996
APELA,,,,,,-0.0016574135298168017,,,,,,
CD24,0.023638247591784046,-0.05033555683525151,0.06756124577190956,-0.01299052530001964,-0.02769320562430895,0.04175475715745848,-0.04098481348426158,-0.0010263711616689182,-0.05230197137727981,0.01143926739239183,-0.0013283516561353969,0.031316014058516535
HSP90AA1,-0.02761081284148685,0.06959474214935854,0.003429324573584149,0.011190204926559665,0.0036100961764229454,-0.056335773689871936,0.04241176725118939,-0.023643132817744782,0.029732057610227125,-0.01293924133317154,-0.017420615790701668,-0.08809749106952319
BMP4,0.008336124313741094,-0.009872392212539534,0.03873903684582762,-0.033301446178995206,0.05413549436137003,0.07083552972402439,0.03323769471748037,-0.037486795740129135,-0.03021534546646901,0.026269666627391722,0.04584957082956468,0.06837895744069449
SCGB3A1,,-0.012544739549632741,,,,-0.014638837755326126,-0.03474368135226489,0.09043770362996041,-0.025645646798686937,-0.03931060361434525,0.07583182934288633,-0.003044693021581581
IGFBP4,-0.009112250846000682,-0.03172834674234119,0.04259012132390336,-0.00526917413858812,-0.0004667796782374343,-0.0017000348470360724,-0.10621206782319015,-0.0662306118432597,-0.009657101881275389,-0.026109789029676356,-0.0028653339516322585,0.06722475313318915
RSPO4,0.01817174591157024,,-0.018918721815551647,0.0054279435722808834,-0.01724984882975526,,,,,,0.05203310575481005,-0.018202278027624638
LEFTY2,0.035656300688537104,0.028116510537516477,0.09670278384594241,-0.01949446658348291,0.07547314337657209,-0.03812246229806451,0.03984389302803777,-0.013912947067317254,-0.02071828428521395,0.11330826826972297,0.011595483826617636,0.0016401325368892545
PF4,,-0.01301315355749362,-0.010645179723800597,0.006548007311447866,,,,,,-0.018822389166086306,0.031240605668797713,-0.006779191661904133
ANGPTL2,0.06360902886110767,-0.03636299983552894,-0.03322356282894347,0.05214430467818609,0.01483483206460504,0.03151973097427835,-0.010047652489935114,-0.05809771525994665,-0.024906512322162646,0.02454746896756961,-0.020507439421036888,0.024911577783663964
LRIG2,0.06747197405595164,0.04906084332019656,0.03896207026476403,0.017921746550360527,0.019124794434781874,0.027903906427040086,0.012767327180578379,0.030002759757925903,-0.0308908085416098,-0.016401385522017725,0.00541660854704401,-0.0636087571478719
ICOSLG,0.06149072773056325,-0.015637888011440334,0.05883190845811734,-0.01824765913286945,0.001875341653524342,0.02672945781114064,-0.01580196981282554,-0.01868392554667225,0.036431864025461655,0.0002568228570698739,-0.01800666970212005,-0.03038570920146337
WIF1,0.012254693554565828,-0.023415057618668498,,,0.06859418534833144,,,,,,,0.027670540355117273
NPPC,0.0012926293048617602,-0.03891714221197388,,0.08664510829130193,-0.025966116357167245,,-0.024874583927199195,-0.005219766775727539,-0.03643437938957471,-0.03561322215530986,,-0.015997681054039994
LYZ,-0.025516884745794787,-0.01870207383602554,-0.0005335993192007785,0.01757630925947742,0.03106965781903392,-0.02633658162040149,0.023670153404113964,-0.07407737733299395,0.054713372509130005,0.0542673120050371,0.014142920652835173,0.03865087234456393
EREG,,,,,,0.009960875375736354,,,0.08917339392865443,0.03132725596510886,0.06877795644312619,-0.030335028134244598
SPTAN1,-0.02084541843364271,-0.028087618137343482,-0.002557785529275471,0.049767567252371914,-0.0072764371603435225,0.0037100005578878945,-0.006591787377961338,0.03905710388329339,-0.04879962040194729,-0.02358995283696326,0.028354368405875546,0.020482586074311106
LIPC,0.063062984411028,-0.015931520394010305,-0.016021564411409308,0.05501361801459383,0.055621429248856935,-0.026978798145834888,-0.026376949989878783,-0.036957074860120155,,,0.02267868511246871,0.006828789499134545
COL8A1,0.06530372061154158,-0.00716115509076279,0.00806705397423706,-0.01806415653301017,0.05128404104557273,0.014867224026693418,-0.015237875945737972,0.09121607138756589,-0.0002582069536878728,0.020939809408734748,-0.0020377944896898125,0.04095268513444437
GSTM2,-0.006517383847546765,-0.004009828385561123,-0.023326338216263596,-0.04150777473660143,-0.01293086825847908,0.012493877015551647,0.02886635312942801,-0.07554564400943295,0.0015389854085487388,-0.04388204295894743,0.017825582018730943,-0.021133782782493036
IL4,,,,,,,,0.08533218804650625,,,,
SPX,0.004226694654640188,-0.02576671723563219,-0.013690756021109828,0.020923808360280002,-0.00999955818138682,,-0.03297603262064269,,-0.02460767395853444,0.011236309725515554,0.018029603366830235,-0.07832774968429085
MFGE8,-0.008635132043969335,0.008034369987787709,-0.03232199431360963,-0.02883099014460371,0.04881499708174138,-0.00710030274307882,0.027711355017075202,0.060563188428409416,0.039956694409468085,0.007370260025462655,0.01626950933782824,0.015577737110138433
TGFA,0.007057941940522994,-0.011538703917302846,0.060158723192535735,-0.03507272043001712,0.04512304336206973,0.04104412915848602,-0.025873766805205915,0.030878164047416723,0.016083466848768067,-0.027524927190321867,0.03971259824216822,-0.00570915583404231
SLIT2,-0.032358864489729494,-0.0020131551196520135,-0.027756974573898748,0.047735496150973694,-0.03721226842511914,0.026292526600583125,0.007502199394932066,-0.0169021180433934,0.05718313762554027,-0.03218950159266858,0.014292914905518653,0.017059204268089396
PLTP,0.04744350309949213,-0.045628573036696894,-0.015635920681232058,0.040260435596072085,-0.01712460572142961,0.01862948422992636,0.039264233883227306,0.1176422166002934,0.05984754997666666,0.012544508793696724,0.03735948315343904,0.03674607471440141
APOD,-0.01903591885920568,-0.057339717281179335,0.0008718365290257514,0.03568797555474764,-0.004966284539093711,0.0102378052238082,-0.1164173870775787,0.02588823406645308,-0.034784766547234586,0.018034857777529185,0.02369960674359196,-0.042454374786613354
B2M,0.052408934533740466,0.018244076219444207,-0.004485903656973976,0.06574323360370768,0.01746828222648065,-0.04328634414655149,0.014483721748159106,-0.15415345136838618,0.07149172476458497,0.04904410507295132,-0.040071890203058666,-0.007706526994234147
OMG,0.05261101284019512,-0.02808315922336907,-0.03423657491083215,-0.0017963517348685777,-0.010449659676245249,-0.028231663015244008,-0.04442682863767769,0.07707014131826045,-0.020487790654838,0.040348921723282485,0.09603098555823872,-0.002928295671266377
CXCL3,0.09526623607742338,0.045993523936158735,0.02505875993394538,0.005516249350549626,-0.034334733658871554,-0.003559960808790573,-0.025635753226864913,0.06143517172692171,0.13427843973685155,-0.0642741326033601,0.01604383900806263,-0.051413203288155275
CXCL10,0.041112182964851696,0.010124489761267457,0.021862253203155248,0.028249893905221323,-0.024202170132362075,-0.006677352841423231,0.060011494207868755,-0.06030709100918272,-0.025202756666806388,-0.025246280416246786,-0.04965534711136176,-0.02482501086045902
RSPO3,,-0.017040434742888688,,0.054615769770419306,-0.0047943614563169,,,,0.035809620328531716,0.02483455207173647,0.02026103500571213,-0.04136057866554602
CORT,-0.010533141698250233,-0.0276206961700134,-0.01901161688503748,0.012164241573232273,0.013240847202419442,,,,-0.027829774308718108,-0.019696673593601027,,
NCAN,0.0782548645306236,-0.030582712817948034,0.04422864392729605,0.04752128373549182,0.028808101699043697,,-0.15063975430968776,-0.04381190965751565,-0.07521838521691979,-0.010641375063645993,0.038947528847542115,-0.01907241565056278
PRG4,0.003902244723605238,-0.0188657920072112,,-0.015974858182250088,0.026914934165017966,,,,-0.026731780635396378,-0.029063647206502768,-0.01607011737465878,-0.008795503429278208
ZG16B,,0.0026355241755752325,-0.012809743651122567,-0.018540776641520602,-0.011784912608010447,0.005937433677036502,,,,,-0.025491546594895626,0.024740874537091343
TGM2,0.07477608887527772,0.038203874221119004,0.018321113770876366,0.08246940935043419,-0.042890616270104175,-0.013765842212940796,0.02524906343571665,0.08126439706276467,0.10213893571434333,-0.01130267594337013,0.02151036930042024,-0.0008518291940115252
VEGFC,-0.01013205609379271,0.033021648711389226,-0.01644820414518049,-0.008262369086623457,0.002874026278234281,0.09428620758880218,-0.042430677874374,0.01824186130139207,0.08238384914541994,0.055142050538501186,0.0677778447988285,-0.006962379831538395
WNT6,-0.03734402638459318,-0.020240661960857328,0.042976036897605284,-0.022095285834545154,-0.004605706273373244,0.0013249013321215708,,-0.044797591461494854,-0.036434384305225956,0.02245763879581193,-0.03078628161951739,-0.023226565842956435
NRG4,-0.006461814872886571,-0.011554146695498363,,-0.01944213319163369,-0.022640725267238718,,,,,,0.0634464431802557,0.026111392633120543
PMCH,,-0.013316775863676248,,0.018186438648360333,0.014244426632719872,,,,0.08080008640124961,0.07620789033940348,-0.024207863859753452,-0.04473185799270048
COL9A1,-0.016078134335416834,0.1240628031218197,-0.01846947992443388,0.009062642476496175,-0.03158510497378472,,-0.03419824717833028,-0.04585299066871156,-0.08863107935802857,-0.0030838723770489156,0.08086811188565947,-0.001997829699164769
GDF11,0.047891717813082685,-0.011523603046429975,-0.04407286839506499,-0.023344080059189646,0.03627211713538973,0.019055297346700684,0.03901665430464998,-0.04954753954698299,0.02051199665806739,-0.023485163247351896,0.02816768861552063,-0.008430016200695419
RAET1E,,,,,,,,,,,-0.02242699456043999,
IL24,,,,,,-0.03171298650318298,,,0.0052658633320974875,-0.018522275740487575,,0.011835219914851475
SORBS1,-0.04695353706843265,-0.027770566906258756,-0.03820136540631677,0.019201727943990825,0.009483577709755343,0.05005989667953452,0.057689970252052,-0.05454227420882276,-0.03718287237832993,-0.07903384570402842,-0.0064013382900761214,0.009153364049758918
DLL1,-0.05873677107552228,-0.012945220266845756,0.04486626136751267,-0.008251897300827251,0.02101905799487005,0.013043216811018282,0.05832504179758978,0.014257534308789788,-0.07203129812866547,-0.013722311356379429,0.021917809009612314,0.06343488400337019
TLN1,-0.0454893362322014,-0.024816086361098628,0.03751521163051693,-0.042828897667575826,0.018335469911947674,0.050136347355048384,-0.039467948671122854,0.12113442306805762,0.07765801427943177,0.016718909580288377,0.005694812067564478,0.039034602632984645
COL2A1,-0.02848593304147466,-0.01714602001539594,,,,,,,0.015942631223146795,0.022003505942981647,0.027215498713752916,-0.015602253680035972
SHH,,,,0.018288911263208262,0.04853636206916059,,-0.03711958366778164,0.02647911471492559,0.033870977072500585,-0.036549486308333295,0.010004300022157832,0.09093133463565382
PON2,0.08419716656391861,-0.014392864992275033,-0.044767859484557124,0.002307649682553852,-0.013388839491670485,0.03122662291124608,-0.01703025347891646,-0.01684051886641582,0.0009846119449154077,-0.016698175869296627,0.007691298816351057,0.0061526045353350635
ICAM5,-0.0663778230542297,0.013677380447072533,-0.015248988793739862,-0.014424134157239196,-0.0062184344956716054,-0.03002023825947216,,,0.06672566402184336,-0.018503789481382156,0.07502976935514592,0.026649007047639738
HPX,0.09408371670199621,-0.008618224987484704,,0.011337591299352601,0.027033125550875805,0.04925398684400048,-0.025635739814789782,-0.05503844827392973,-0.01697888329419278,-0.014583898079603676,0.006799576038224819,-0.00995481275520828
SFRP2,0.030779902522362037,-0.016678264662215347,,0.042229334407632206,-0.019274976003306295,-0.006555021596591786,-0.04469871415924743,0.15707103527174007,-0.01084997064032855,0.06545747918027696,0.03722643418889282,0.018955706190793977
CFC1,,,,,0.003607476845704264,,,,,,,-0.030906839569768002
CD70,,-0.030470776701893156,,0.0062587593284436464,-0.017228799632599313,0.05670674823382052,,,0.03797513913583055,0.06848481743614118,-0.031191115834366127,-0.035122590080090596
HP,0.044159492886824095,-0.0037724312213782427,,0.011798655368755642,-0.002736946449909188,,0.00953522262709351,0.002683097336477798,0.054170704106716636,0.037674839879560704,-0.030582085886449305,-0.027245515710901506
CXCL2,0.031594885176364634,-0.009764647175361844,-0.030071358776068837,0.008413394570638104,0.011726100864582058,-0.01819361852232762,-0.04601079646044937,-0.05001909112127252,0.1110300397195914,-0.026340667398040172,0.018446345286760774,0.035434861063993336
NPPB,,0.0053047474727896905,,0.021624644784154483,0.07013867405013748,,,,-0.012612208514951463,-0.021362564911879035,-0.02073822755817727,
CCK,0.012353591670787608,0.011314542377680014,-0.03397363450552985,-0.004784303018274359,-0.05081465916932678,,-0.02637697127968835,,-0.04973351420893969,-0.006468989225099442,0.003814721327452653,-0.05252686440046924
SEMA6A,0.07197712967659158,-0.015018279010470603,0.030761422770120363,-0.03495166514265059,0.020906639809169892,0.06650258165543411,0.09777939828788208,-0.1138628149867179,-0.0204786292638971,-0.06532653281253116,0.024894901882096705,0.07965083382509161
IRAK4,0.012142588501882788,0.03834245682501909,-0.0065926261350191424,-0.030797002566835954,-0.017822657058180168,-0.01364530662497295,0.05857035422313903,-0.0999866389544877,0.01881748122327279,0.0528167399383832,0.03460562687921919,0.0015528713045929884
GSTP1,0.08886307267425674,-0.033209894178546875,-0.025486744137899715,-0.014123286491355655,0.029018266014053055,-0.03449877171507934,0.08899576073899308,-0.0667345700512466,0.02489585692162655,0.047727176678662074,0.07635499725074049,0.040044430489922477
VCAM1,0.06487035065127444,-0.05474807987429036,0.04481376291395889,0.03956658024240373,0.0072923454727532675,-0.015552765792580551,0.010456268274955185,0.044524789885522525,0.015587849310842821,-0.04399748901227414,0.012754226823708893,-0.0859185024426762
NXPH3,-0.00250727913342621,-0.03220625873089198,-0.014910129650541566,0.004915521605515535,0.05863711764733102,0.01059203912976458,0.02394609263336055,-0.03347978551525216,0.04309890430732032,-0.02504879443934825,0.06988739993054068,0.001482816050612437
MTMR4,-0.002377474710420696,-0.023850143587474847,0.011768086998394435,-0.00012701243930039234,0.006022906519403203,0.06094828078019544,0.0408879205779701,-0.02265384898311272,0.03562016622641813,-0.003129576238917903,0.0393070724749857,-0.003994875389928491
LAMC2,-0.025414350045260933,0.09615036619737312,,-0.037105033104490225,-0.01634918243656206,-0.03686781647728186,,,0.09602793274947745,0.04465251938907977,0.07218551606623547,-0.033635513263241865
IL10,-0.011926883663966199,-0.014414549783132386,-0.016967868412867845,0.0299177260456104,-3.5477019675796175e-05,-0.046901197476618174,0.018313472412918367,-0.05496481489663531,0.0943693278487858,0.023847847985229525,0.002471093687201633,0.0013852377576411517
SEMA4D,-0.02794865981456336,-0.01980777796806103,0.03318617527684756,-0.006786834676951459,-0.013435048258811946,0.02558142614918613,-0.07604797375122217,0.0037687479999003264,-0.007696380458163972,0.011645964586232647,-0.011378699231594892,-0.03364528593499016
TRH,0.024680647928527952,-0.007430803046582754,,0.03475021910495641,0.04246795062257424,,-0.009847718859487,-0.051079885959122225,-0.03794353117219724,0.00264355982641731,0.1389732878542663,-0.0017827495716250068
SEMA6D,0.049905803060432026,0.0036254760693565746,0.03116949680250312,0.00831927469511411,-0.015913119975396038,0.011008599894224114,-0.022682498554735205,-0.02041363563778603,-0.0018025451151205598,-0.0034254320220867417,0.09856713618757273,0.10026985582188996
CEL,,,,,,,,-0.021383474165018037,-0.028009109882859946,0.03602158711831112,0.08389263940852722,0.035285568227700244
PDCD1LG2,0.07507845740456805,-0.03543159249000002,-0.03058256845731638,0.0017072825064494276,0.04148322997598329,0.03759818619530483,0.009926363665713488,0.023525935359450623,0.00977949356388773,0.042367143184283626,0.02078927359461205,0.060312042535294465
SPINT1,0.02163055507341334,0.04605415525135889,-0.038121117807438,0.07313259792969518,0.002489648885480424,0.0371275436864496,-0.025382299269270762,-0.07964836630891754,0.004404048999597211,-0.006652709053049762,0.0033255205858918595,0.05271314272979909
CTHRC1,0.008173677693730372,-0.030577032139274284,-0.017770950219592914,-0.022015652281047016,-0.0055897804179982115,0.07715424245802742,0.030249936260490638,0.04094774807348166,-0.03985611364233533,0.0045289274405742475,0.056893557412201194,0.020325791320104022
PODXL,0.060147449090772645,0.004706052503398139,0.02306611614428829,-0.012459661651309323,0.02918059591003447,0.025296599494010696,-0.014321362324939848,-0.027958999164005377,-0.02059545807960066,-0.011639657602877034,0.05624241518067345,0.012003977150055823
JAM3,0.033471645362158,0.0004227418396081927,0.0034985157283989317,-0.0454595127922942,0.028794478679362787,0.013817579483130612,0.019611313070814464,-0.016027508935739492,0.043908087034217086,0.026219775113440813,0.029243172300409712,0.02206564499233308
TGFB2,-0.0778995693718406,0.012451807950840301,-0.004529513151090738,0.037875320910594035,-0.0007013442587826385,0.07595135916300372,0.039633482047040154,-0.03986905187050078,-0.052664081493407205,0.032018160995966716,-0.02774001599537455,-0.013458945851540793
COL18A1,0.008188825457247239,-0.0031567015810291896,-0.008854444250101097,-0.019658626456249377,0.0539753665806457,-0.001874197920178332,-0.05917936919495594,0.04566533186515295,-0.029168712888104294,0.030794937827686462,-0.015430053689953748,0.037831353805630304
NODAL,,0.040357161399249254,-0.011410077965033148,0.011918440173152293,,,0.04082673002339541,-0.04113496527307137,-0.027649423091892795,-0.004918063119142024,0.08748553567100299,0.027133673910829534
INHBB,-0.005429466842778725,-0.05698948281349335,-0.0061507784546529255,-0.030009138549224892,0.02717170270976721,0.06483472417744791,0.0028440020672351844,0.06604776799037082,0.015048140234828707,-0.03365759327605058,0.0424092335792941,0.04165149576120911
LCN1,,-0.01270269421848002,,,,,0.055225613140678226,,-0.029409630640667244,0.053264088552079474,-0.023489625788969876,-0.02359244284077431
ARF4,0.04286233371192921,-0.0058407517374410335,-0.007734924343174643,-0.014335232184045392,-0.008832904814095642,0.03714114641673636,-0.03464818747455799,-0.04743834191407369,-0.03505114733118197,0.04799016724064652,-0.0269406577511991,-0.004600808800917963
CXCL14,-0.07449615442179716,0.0028260791862775615,-0.01898596028784127,0.03828031121078198,0.035641908227986976,0.035360018782848134,0.03747910880039324,0.04509657876202623,0.0263372457125589,-0.01209154970043561,0.048327964654661146,-0.029710800851784454
LIF,0.0420818563250906,-0.008997347546195735,-0.014438799125756836,0.04689536289681279,0.05033505000387778,0.015191023712096791,0.0310269591626653,-0.010493119189127617,0.041539070239045774,0.030428966997673102,0.0011798979646559281,0.07311932509990994
