,MGH258,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007nec,ZH8811Bbulk
LRIG1,0.03269865098883054,-0.04914238539323192,-0.06624265927612637,0.08799358105073547,-0.0047415290473118545,-0.016393578308437684,0.07753619363106123,0.05084707196048996
CPAMD8,-0.017638268561193132,-0.022865754025822138,-0.015991935701502855,-0.022192014724329974,0.008306533604117122,-0.01411222887113203,,-0.01703949754127533
GHRL,-0.011800991411969419,0.04327035309399433,-0.04265608059687535,-0.013062799391786296,0.01372087561916908,-0.012426560768789844,-0.04600593161979141,
NPY,-0.02587602836832582,-0.000567511759923715,0.03771612589731734,-0.08212065536921559,0.007057384978675668,-0.045686419158655706,0.1263993824399737,-0.03719502867585008
MMP2,-0.002429899531536976,-0.013509155880015628,-0.017951490646903386,0.16117424680037853,0.0056674873652358786,0.012004268170456828,0.015247955716901136,0.012799325907819086
LHB,,,0.006601850290951157,,,,,
PPY,,0.05372821328867194,-0.024244182498944413,,0.06129427027241116,,,0.024444876172478137
ALKAL2,-0.026413452311389272,-0.021343416119855883,-0.013725419531299413,0.0051687090008806355,-0.03480032372733035,0.011433750324695641,-0.01636278291609553,0.04148020774444084
CSF1,-0.022409492240563773,-0.007643766094839922,0.08519988530424602,0.07943268064830075,-0.001453340645261497,-0.00990498259607888,0.018888385798801477,-0.018529222229404594
SEMA4C,0.009518289129351593,-0.012410221501124431,0.005394450704947506,0.04681616738394975,0.010529610586915884,-0.0179167023461915,0.027213149283196517,0.01109524306866614
ICAM2,0.02311847039708534,0.01137916486176662,-0.054776125148902004,0.0832515506144945,0.06052030419795609,-0.018158399861427834,-0.006111501979750415,0.007855755860478564
SYTL3,-0.00654102636777224,0.015079509986315374,-0.05246668813011996,0.048231064898687136,0.016405894672738012,-0.02799483573569468,0.02491326975326925,0.03713512106217121
IL1A,-0.020495384590853368,0.019803087642974476,0.04285520238190417,0.13375877280314447,-0.008807152083372634,-0.035028756903709095,-0.013248424453663555,-0.03003459619792279
HLA-G,,-0.017512754946808883,0.02414936364773866,,,,0.24100515920128976,0.005167988899458769
PGF,-0.029827343455526154,0.09352205343244535,-0.02275822818006,0.134601458065986,-0.011625809599423876,0.06861292543764552,-0.0022342348374992443,0.03930276760806505
LGALS8,-0.007026023286679019,0.049597891989201226,-0.017219204180319556,0.041389122283655246,0.020607475067815007,-0.029474715634572,0.05440913167288103,0.010481230293628649
DKK3,-0.061744736238017434,-0.04775729781967634,0.042340797287635894,-0.08065042489886806,-0.04058138359586742,-0.024815207060474322,0.011365214644816298,0.01905282243118874
COL16A1,-0.011119889175416474,-0.04888778966605647,-0.04131555740110116,0.03450515424734958,0.0005831847874349235,0.006885249776118825,0.04966583600509104,0.027724053882033712
TPH1,-0.018267936982168845,-0.012858809784671622,-0.015684666291480066,-0.02638070662158914,-0.03336669456879281,,-0.045848290108496136,0.007787142818719252
TNC,0.04833580798328008,0.0693137695191469,0.05220766726620706,0.1637344740418139,0.012887773137279304,0.02839394753255718,0.026105437722971928,-0.07926309345819729
TNFSF9,-0.017638260189783896,-0.022865751651982045,0.02508406257626503,-0.02583020913625039,0.05217935644972063,-0.020756109289873866,,0.0381364796364257
C4A,,,-0.016512177493492732,,-0.017102521209371464,,-0.0183557859043682,
CNTN2,-0.10985183733497858,0.018325805600984752,-0.005588463257297986,-0.039526335916908385,-0.017684155199139358,0.01827853062829778,0.10473507016705624,0.0385677386403787
F7,,-0.012544738069693674,,-0.02219200182558866,,,,
LUM,0.015590542442807838,0.07174049731051983,0.022351989450949652,0.09502076268687142,0.03211319103725032,-0.014190560267920498,0.021954343573299073,-0.025145566979338972
IZUMO1,0.03882536804690942,,,,,,,
BTC,,0.018554385779222925,-0.006337539292293362,,,-0.03580812918084969,,0.0050680680509740126
APOC1,-0.1353947380427677,0.005667929579217691,0.00027936920576758446,0.18468728622846364,0.020588261838617464,-0.0211470228374688,0.02853276880802066,0.0897544245780781
PKM,0.02094101591914332,-0.0013348922299418957,0.052179324469102395,0.049148284387019806,0.017367837524864135,0.033004368302845484,0.004744143185829279,-0.05880183213513545
TNF,,0.03134332274057774,-0.0037358621489352586,0.17586181934530173,-0.024429653589502838,0.028449445378768982,0.14182788490630702,-0.017693274249229222
GNAS,0.08111385637597113,-0.08132939175310828,-0.046301813382069665,-0.1058983499798934,-0.0007955691252067599,0.015738091460372566,-0.08094724619540188,-0.08778596007699853
BMP8B,0.08480249280383749,-0.04207121169279877,0.03299069631462676,-0.03588641832737771,-0.012571837845820392,-0.012062938450733526,0.006880248134366441,0.0027139665685872033
LIPH,,-0.012858806618933188,-0.020918761936984404,,-0.013789307351085042,,0.045953258679085854,0.0005317623386087494
CCL28,,0.05651163337611823,,,-0.02123326483799497,-0.014267909007310495,-0.018758832833422823,
PTPN11,0.009998256247496172,-0.006268476750519592,0.0036219803634244276,0.026665400299837813,-0.0041081858870545065,0.011688483094744455,-0.046934298234685534,-0.04538268779553562
ADAM12,-0.019348700416114178,0.0603731072327396,-0.025266950382979877,0.13442718755140257,0.02428564309234233,-0.013789047084735185,0.02204116460125382,0.01373156221599823
EPO,,-0.017278055236431982,-0.021326318195675636,,0.0049157861389015406,,,-0.020487451859950056
EDN3,-0.02477085567343207,-0.006581889817651567,-0.02654830188352425,0.033537464617368194,-0.022361186964355635,0.005520130915040964,,-0.029512105080205547
CCL22,,,,,0.0004597003085631726,,,-0.018735461031075578
CCL2,-0.03704092018626411,0.0652995919020095,0.002055392513410994,0.06066252060132714,-0.007358730328209341,-0.01146095629249325,0.006526579400780444,-0.07409933205322299
DSCAM,-0.0049268968900523635,-0.007614941482450588,-0.06552234769690268,0.044367101180591534,-0.04317763105729916,-0.033191079591492374,-0.03171263288042427,0.08082893993965774
GPHA2,,-0.014331793366558205,,,,,,
ANG,0.08371677911403637,0.027407038928513767,0.04495138554302724,0.08755688722263644,0.01210650692262273,0.07510741441160904,0.04984338808761054,0.08857867206704073
FBLN2,-0.02322572472308935,-0.006665960566044589,0.004245100025163483,0.041784950669873144,-0.03815967061039835,0.0070899293697783755,0.07737553803198179,0.043052190639467934
VTN,,0.031719753828434165,-0.02742253145557928,-0.01715200515120192,-0.023701992227759865,0.05586221301963048,-0.01828897836633113,-0.01440636313430108
VEGFA,0.005014081788536102,-0.05770868084547053,0.05586614337392562,0.06576541278692727,0.016559262372384018,0.011047540820583682,0.019697136300934046,-0.05251257299421897
F10,,,,0.059662629792250364,-0.01581892799403666,-0.03651947757354957,,-0.024604752168287634
SERPINA1,-0.0626037628876958,0.02154302391026284,0.11295116564959232,0.14050374684971745,0.01115255021516786,-0.012948836511693049,0.07198782779544126,-0.049906358809822936
VWF,0.012322716539611528,0.06321122082323705,-0.054598219239163456,0.13870586601879506,0.03133087887591836,-0.04064708165059373,-0.0031194409703369243,-0.05256389784665735
GDNF,,-0.02013782261496698,0.048257632810435595,,,,,0.057913718557891194
VASP,0.07523009873565949,0.011915841572654509,-0.008621598757770424,0.10483042939775429,-0.045056090469652574,-0.028138591464621096,0.0075548024379771895,-0.019762258187785344
ADAM15,0.03837629927479633,0.046489132210355465,0.014434445789172676,0.07183022953406873,0.01707374577891926,-0.0037572445632445546,-0.005146043755156932,-0.024935093722524268
WNT2,,-0.022493341544352004,,-0.05696347841892505,,-0.016188012835070313,0.021468254347949783,0.054612388745709915
CALCB,,,,-0.024531468349458418,,,,-0.024920371198711835
OLFM2,-0.023515110994985867,-0.02769319207226427,0.001315578164961852,-0.027901324818270314,0.04114073042243858,0.00041930463514360704,0.04467536560375865,0.021121441342025156
MFAP2,-0.0006258494688959511,0.015351996386328268,-0.03321379375861682,0.0560485582008967,-0.008719316504762297,-0.015809248914415788,0.06016214261513561,-0.006194500092733475
HLA-C,0.05380097826460791,0.03977823807471444,0.007525045543833647,0.17834945689824616,0.01343587560004442,-0.005225896576543741,0.07072130690228595,-0.054660167328184184
THBS1,-0.013795656065979418,0.07246149974325121,0.001769801675195367,-0.010378991047092523,0.030614094094936376,-0.006958809873738284,-0.004839105746134116,0.005625024961773904
HSPA4,-0.01381416237954977,-0.030847032548537434,-0.057181081923914676,0.04635746439760596,0.03250557220716848,-0.0020714882176603284,-0.11350206540696679,-0.010089579431387014
LMAN1,-0.011016433240840333,0.04434401178489924,0.006217381276533743,0.14857711914476365,-0.005909425776607992,-0.026068544721827056,-0.0884837723284511,-0.06565621179501226
LYPD3,,-0.019616611784508534,0.0027284079653724165,0.003826605390350263,0.033882015459372083,0.10160437074700096,0.08796939158297311,0.10214220805168266
APOE,-0.11274196116321997,-0.03992283657860039,0.06440366369711101,0.10215914034819011,0.006046671048790307,0.013313169201085365,0.017615890616050133,0.0606284727546097
SOSTDC1,-0.017638267096195658,0.06182242897883158,,-0.01349470629043783,0.008432870185844333,-0.007801716160871116,,0.07716196674591753
ANXA1,-0.0875133294221569,0.04885465111065389,-0.002717911285671811,0.1353780091836952,-0.01859570756323937,0.008926392752769019,0.03559615924048069,0.014431552496311827
WNT2B,0.009772268438337433,0.03778370096204766,0.0477432151587782,0.08052555354288583,-0.006507780635284953,-0.005673179155666415,-0.009006130930525002,0.04265253937411753
AMH,,-0.0239538816249149,0.03430368154082586,0.10049931207191788,0.03230556244593429,0.0013952765036907807,,0.06283713453821237
GDF10,,0.008292439563428688,,0.0015950631549156381,-0.01942909588975565,0.043924013859037096,0.06648800911442435,0.018810994812590215
EFNB3,0.02617577722257354,-0.0021537608680232767,0.01004713083830411,-0.030413757790296297,-0.034632955470064175,0.012074071174471809,-0.07917011964002517,-0.025648109248382477
LTB,-0.029891083025283878,0.030445813319076778,0.021351599699134242,0.07634678396557301,-0.025101919757326185,0.08432509889762674,0.20755226614726233,0.0015006736229637456
ANGPT2,0.08571295421081068,0.020523805590885884,-0.055288568081793166,0.18323664827567993,0.03697152846528407,0.06741293092152764,-0.036179206111634644,-0.026374635654193433
ADAM17,-0.029158368867831057,-0.010688109227888687,-0.03609773056082826,0.046482066099515815,0.08194403542262862,0.06835764664749992,-0.09615606766044568,-0.045039333412296316
LRPAP1,0.09114710730646534,-0.04822689357187952,0.003179461235212246,0.1323276488503314,-0.020932695714095857,-0.03807953260158398,0.040504346140883815,0.05341477802504736
NID1,0.09961197729732339,0.015100600321411991,-0.03288573804664054,0.15310334662592867,-0.008411045540480493,-0.03387481001544568,-0.045291252850446904,-0.05926343585152765
MST1,0.020536795468305585,-0.02574421684800448,0.02128620392553051,0.09575965434796807,-0.026436716557321705,-0.03243432903711759,0.026553503851579528,0.012656253210878788
IL13,,,,0.036802763148651926,,,0.1550305928798709,
DCN,-0.006393536328066408,0.039380768653531587,-0.005724558244829058,0.09898274092513248,-0.016281068351546593,0.003273318944527732,-0.011868760079789086,-0.04900660295000291
IGFL2,,,,,-0.01710252301902626,,,-0.020299653778056464
COL7A1,-0.028475234081612896,-0.038851638134542114,0.053014532856680334,0.1521078303893946,-0.0077786058968083716,0.020298760574385826,0.03222421632784961,-0.015256838910031188
CALR,0.04715490529856643,0.01125418173675192,-0.0156290553080703,0.11758325402073844,-0.004008414280634787,0.03368135151408207,-0.050976568190088216,-0.11406007815302414
PIGA,-0.029053071341282776,0.009075452016047645,0.01392501141475986,0.07032851617755766,-0.04318072746184728,-0.02622994375758073,-0.0345122878901024,0.07954133411657946
CD200,-0.04322980403254536,0.04861195376275422,0.012236780175524447,-0.04972841376228297,0.02117885657709505,0.023424548642537346,0.11247496157729975,0.012214654590856642
GRP,,-0.023864774255814243,,,-0.01608394722664846,-0.005710245199623444,,0.13367565526631922
CDH1,-0.03872304580366873,0.01244804623982677,0.0071854252565147535,0.043776663568204206,-0.04869740324804312,,0.018927988657523924,-0.029984937267030883
LPL,0.0507036334404591,-0.07467145426491094,-0.03147418713365419,0.16110525737795708,0.025716498613047537,0.0447688662629233,-0.09055197316523841,0.07088497613300111
SEMA5A,0.012346725284892456,-0.05170405092325724,-0.03666544171451882,0.11479842363635183,-0.009970364220503748,0.030187016325868364,-0.02224598109169738,0.03443882002461491
SEMA7A,0.03201392829415826,-0.024427033241903696,0.019324386010941396,0.04968225536225697,-0.01075444136933737,0.009428156962380793,-0.007686945507244768,-0.012626667922324569
SEMA4G,-0.04486314209387114,-0.040345572498710985,-0.008457371849948523,0.07376665470173616,-0.024502200013931216,0.050553182603334884,0.06546601182293266,0.011237172705142387
SEMA3B,-0.05470042890711418,-0.027699222186808495,0.025285639122112187,-0.011472188108249284,-0.04708689033561922,0.019584271391334583,0.059161371763599244,0.006891726239344092
RPH3A,0.036143533247106244,-0.036744194666960085,-0.02062939323305442,-0.004843346363349705,0.0033186048349432445,0.0005265441194415858,0.028702915971270587,0.006848525101577234
JAG2,-0.027230634012254475,-0.006476142914976368,-0.0323264802188132,-0.04298184676299799,-0.04990492885071862,0.011859727883082084,0.08002187478669659,-0.010740154148525517
CGN,0.025158802802945798,0.0015045287951878257,0.018939341993606456,-0.025148937997177007,0.03500225514604778,-0.01503379803944432,-0.04077874518246627,0.03717691002086133
GDF15,0.03677709495472305,0.027332660144485148,0.03907105571662693,0.0691677240831758,0.036944446007873284,,-0.05065711779171329,-0.002920476433102072
SEMA4F,-0.04864894047888693,0.04773305520239357,0.0032474236887404164,-0.0030976568424124114,-0.046282432906899276,-0.027138615425939743,0.0082235183798855,-0.002599765792346516
NXPH1,0.008943447553742863,-0.03243425360439651,-0.001071689811098177,0.03533255727024344,-0.03502752719192716,-0.0022614213693497353,0.13442022933092812,0.0801015688571258
ARF1,0.04628248257155815,0.06122502303170931,0.020371100702621107,-0.05438326432036051,-0.02874154277156396,-0.03324850458702874,-0.03521723304698953,-0.007451339663803658
DSC3,,-0.010846017719512288,,,,,,
EBI3,-0.007764178038194623,0.04632157617110436,-0.033083926369735374,0.07773415313586335,-0.013345916994683293,-0.0008701333592106266,0.08733804617900624,-0.01113329543553977
TIMP1,0.043840496393597134,0.07928331052898771,0.06845705527375394,0.13603399798804505,0.0026728335397329366,-0.08937892145374418,0.050651912998010355,-0.07316953706821264
SEMA3C,-0.031765644682556056,-0.0398058131832299,-0.013539123051595001,-0.03349263778678185,-0.038579763793779746,0.0009799314199602338,0.10945875314266772,-0.024011693374850276
GAS6,-0.04957084804501624,0.041303392457440295,0.024630707678502575,0.10036427143231309,-0.019151984883264028,-0.007378656569768951,-0.015619021924115649,-0.006111229972270891
MEPE,,-0.005449077293358066,0.03255305089733281,-0.039112562039627784,0.0041554340762364975,-0.02294860340416065,,-0.014970067980924666
SERPINE1,0.02887614112679907,0.0667293629603045,0.020131855794271375,-0.06261389035727363,0.024552399070017022,0.06491904295842166,-0.010849023061955409,-0.06527804500387255
RSPO2,-0.01863584065464541,-0.029272713764014777,-0.017669733516691228,-0.02891076005736672,0.026549835713808236,0.021494272392562647,,-0.027475323612789874
SHBG,-0.02093644690291896,0.009851331517105825,-0.008033635329101486,0.010689016920009162,-0.009319741711686176,0.03550413230639971,-0.04270991067934107,0.11725994969754483
LGALS3BP,0.0009086442420947103,0.005554778527068368,0.0237665325498289,0.07757672036159444,0.03494324068982977,0.005626615471473587,0.10608645557916539,-0.02687144896987764
LAMB1,0.07475686291025323,0.04564230535591894,-0.016433777851758247,0.1210745782804382,0.01390695701124955,0.012495183710238897,0.049314508096230246,-0.04632407834876304
SPTBN2,-0.029031281106636282,-0.012848898342236246,-0.02275076134044097,-0.032514838410580206,0.011079186142723574,0.01775650698080324,0.07233217943402878,0.004814388246029213
COL1A2,-0.028126047629363965,0.045859388750965124,-0.011015139346321114,0.1398824808469858,0.017806450455642706,-0.034740230969258906,-0.004053966661554573,-0.09532938884291996
DEFB1,,,,,-0.015237340778560206,,,
CEACAM16,,,,,,,0.1950140322938242,
SCT,,,,,-0.014004993899583512,,,
WNT11,,-0.015545865763335324,-0.023881766652631926,0.09042870639342672,,0.04363985685233525,,0.029804435311624265
LGALS1,-0.07309429726872331,0.09258858512926704,0.004325342020677403,0.040974713653841,0.025317760435206227,-0.003605594372361188,0.02252747414961456,-0.05701590368411055
BCAN,0.07118289326173932,-0.0767952472457062,-0.07249499270233019,0.135504360003934,-0.016063171702335136,0.041863528921548133,-0.008387165051950168,0.04893232109621584
ANOS1,-0.01738167119759037,-0.05347309393004939,-0.03781241653146271,0.14555220990572423,-0.01996506842835679,-0.012088850275149457,-0.07371914734556173,0.022552206761690567
EDA,-0.0262353699254979,-0.011381072935440526,-0.005431515904435731,-0.028947481128374523,0.029500405667121355,-0.03319107837954767,0.17140029686219954,-0.03155263527784126
FGF22,,-0.01618393019274957,,-0.02219201179279588,,-0.017530630088722583,,0.022232859279729466
SHANK1,-0.022211599755749926,-0.01554586476530996,-0.018846804363298594,-0.02111428975269765,-0.020499431657524794,-0.008816697973132618,,-0.008087934936833052
NPVF,,,,,,,,-0.01747789183044093
TGFB1,0.03584754257345046,0.006698224866712175,-0.036794102879449925,0.0611812249918227,-0.016638001482025617,0.08828731343010104,-0.05560104680934144,-0.02379286649377299
MSTN,0.05941650248102401,-0.019222840158017677,-0.0063925598732484,0.1103830494078131,0.012301130794127063,0.004426281531982211,0.03816453176588621,0.09321459739972608
WNT4,,-0.01047476963238679,,-0.025162059622381282,0.0054300409080553025,-0.01847877218420145,,0.03567468239878803
TNFSF4,6.635102047307278e-05,-0.02395388068774315,-0.02428568160583838,0.05117183181972348,0.036624518201290486,-0.01632689802912016,-0.01042163376464607,-0.02313244397061879
NTN1,-0.023177735344203435,0.023449097888061075,0.002245707126617068,0.19208659950801263,-0.04559835562015499,0.057927632623140886,0.07620092361132344,0.04450611585022381
CXCL12,0.02872947672480113,0.04782263216370117,0.009057172017549475,-0.028950533383411158,0.044106908841159184,-0.004188782340036896,-0.0254167125965452,-0.0638679297682802
GNRH1,0.039250797161280805,-0.030322923621787075,-0.0391986904181516,-0.014769198630113174,-0.03248194991145814,0.03350203001784543,0.05208188647369084,-0.006504568136482677
FGF8,,,,,,,,-0.00692223235971957
RIMS1,0.05650689380940043,0.00996973061435682,-0.031422618465574724,-0.07224219147819969,-0.011849826470051956,0.03417482896345328,,-0.0012600539646934687
FGF14,0.021906264170312263,0.03026064688999675,-0.020576244713736563,0.06292106012711837,0.006577116373879439,-0.06200839354335022,-0.06409636557867562,-0.018356413942763192
IGF1,-0.03587825750644483,0.038915451440665445,-0.035860140639995264,0.009185285229363092,-0.02104353260955105,0.03504144415540578,0.09182449277617938,0.017515000178148044
TNFSF10,0.019539186312281964,0.02688823925604646,-0.040772302627284374,0.1874405841575332,-0.042652133071083696,0.032995922069622104,0.03910279500887269,0.01470683858879406
GDF5,-0.018635833298905842,0.005648234171663366,,-0.03911258567787635,,-0.017530630347359882,,-0.015437820147362965
CHAD,,,,,,-0.014731968694501666,,0.03876658729400875
RGMA,0.02372072314776129,0.0033220821193599356,-0.02722997737691632,0.14754214716786823,-0.03478210207026812,-0.004219332045844274,0.026149760929302653,0.056114329566025176
CLEC3A,,,,,,-0.03481203952376198,,
WNT16,-0.00543815048202372,-0.033466455527352015,-0.02731456640605686,0.03967502553092149,-0.024091029262538238,-0.030497943028187126,,
CX3CL1,-0.019605071261485835,0.004102209981181912,-0.020161387766551787,-0.01011932879740813,-0.014515822003734606,-0.002844072462493988,-0.04463295084913926,0.026141316026117075
FGF1,-0.025039233416402375,0.006585646550258192,-0.05552743232901233,-0.05632417143180318,-0.004547202006069243,0.0010652560667484033,-0.07229126860945391,-0.017581302766825346
ALOX5AP,-0.0674735106223631,0.060472849854911206,0.02759505010780332,0.13814614449137688,0.06451036221661774,-0.05156293874059662,0.03884543457862842,-0.03510843261196982
IL1RN,-0.016584711566648497,0.004933667748443103,0.033481098168168855,-0.022540321934376325,0.073481251198232,,0.01223588833459718,-0.014741254804668898
PCSK9,,,,,,,,0.024599051479797646
NPW,,,0.009930585469294224,,-0.019429097720850427,,0.07515481982294478,-0.03134087132335612
CXCL9,-0.04029519026800226,0.07481710572939604,0.010679544788055642,0.10146253102389036,0.010294454192448885,-0.017530627482455062,,
ANGPTL4,-0.029271882052333817,0.016927711832901267,0.04052970977572597,0.04221771765405213,-0.02404483658622449,-0.046081936726898635,0.05429584271290486,-0.05066566571827261
UCN2,,,-0.013725420563879348,-0.023885229337011735,-0.021944448016451568,,-0.04938003633063073,0.03765592188529223
OBP2A,,,,,,,0.01866925602820827,
COL4A3,,-0.021047610433729113,0.04193286421041818,,-0.02838747111143628,0.009264905275586866,,-0.014664270357679596
NRG3,0.00010794916066051609,0.016888528624908843,-0.014622214715839047,-0.0640686570771724,0.0123714601010428,-0.048876859240447296,,0.04951769140922864
IL23A,,0.08315249486943245,-0.02159412326694017,-0.02921976805353719,,,0.059340098608574865,0.04388792645842577
COLQ,-0.030259907274092404,-0.0125790136217852,0.06209004482869773,0.011554388621328739,-0.010893188344494912,-0.04964438646860326,0.05467301344518941,0.048404016347325364
SCGB1A1,,,,,,,,-0.005615203875137216
TNFSF12,-0.022897776949356765,0.00510518361742287,0.0008509429445853133,0.12552034993503933,0.014884536741804026,0.02926435626014921,0.007897309725930066,-0.0580969469811038
DKK2,,-0.0179738753610402,-0.013927769426253046,-0.04253812300442749,-0.0224985309595001,-0.012062937090460716,,
FYN,-0.03504157096098062,-0.04769771522914694,-0.01773107936567505,0.08939755164572648,0.005007733028868281,0.004224836681552375,0.10723403974559638,0.07055068020271271
ACE,0.06772358471735859,0.06598525198559885,-0.018767268911150208,0.10806642150012444,0.0331654750163839,0.09105640383214868,0.04941552050722078,0.05993491337758778
IL18,-0.04220820086807456,0.005405116645402062,-0.0444920597714634,0.1245176372003578,0.010029866509281315,0.008049510300213336,0.15006365880188552,0.1083832792190902
PPBP,,,,,,,,-0.0036046351119114668
CCL27,-0.018877544585311084,-0.011381073011901574,-0.0029893341030611744,-0.012364960282788566,0.021982255890812485,-0.012426560768789844,0.021521605231716125,-0.01735397249436783
SERPING1,-0.023343824172193595,0.02800987934945504,0.03258802333981018,0.1739109620316944,-0.007188526001503265,0.007935216687635801,-0.04201004303926898,0.002023187516453903
AZGP1,0.012360134020868736,-0.007003874722570341,0.029057103057187318,0.02265600530757253,-0.022228914222683385,-0.023977129026006464,0.0671223819747481,0.008892968047385439
INHA,0.0484629425921679,-0.021828806058886145,0.01558284641580202,0.0010252772799787249,-0.024228869396071034,0.011534099718504472,-0.06752319563527631,0.02243666383022584
SEMA3G,0.039251239703266556,-0.02283173684566925,0.0539895421550751,-0.03711250600981988,-0.002580803121344211,-0.023384211684700222,0.004996182954296671,
COL6A1,0.01824824748539847,0.010585697207604664,-0.02338992199055049,0.15011444128619125,0.042678734346049255,0.016202092099427967,0.005699019984526653,-0.10262285849541518
FGF17,,-0.009119159777079233,-0.02576239978597618,0.008437183624846023,0.02063380395712513,0.010833532582817705,,0.027625096708678604
TNFSF8,-0.02049538449980973,,-0.017508783794609503,-0.022540322126936293,0.0740214522319146,,0.008320203625711743,0.0600317228310924
FGF20,-0.009904857555542474,-0.006460776775713288,0.021498215359695785,-0.02483979875961338,-0.03325649221817928,-0.02493818204930362,,-0.005250373791040206
ICAM3,0.006539311145568444,0.010718295406553769,-0.037526493904587135,0.10069732732498046,-0.025437695666285506,-0.034956625122863974,-0.026598096255498742,0.022223449155108762
LAMA4,0.015189648484163484,0.04207531156947323,-0.025236433006620953,0.15435109804660616,-0.021583647389283832,-0.01465336940998569,0.05757092782260897,0.01713994628746637
DLL4,-0.04729442337086786,0.032264362346941945,-0.06929908659349092,0.13659024901466876,-0.006086730761415546,-0.01740070556929347,-0.038939475873764694,0.022941485557305064
SEMA3A,-0.05020088588195756,-0.05536289035378749,-0.011102483163008032,0.0001491272161018161,0.01293065041341742,0.019709112677502028,0.03201084540196917,-0.04981381070457501
RLN2,,,-0.01766973750114094,0.02603605717785215,-0.018300631099638937,-0.03410978631006068,0.19664197695913488,
C5,0.07377606955350383,0.03780446304150547,-0.03321221943499942,0.05575659272179774,0.05683892385204934,-0.033075161865388364,0.08808103357543874,0.05915914860986333
EDN2,,-0.012858808593264411,,0.023638337249037213,0.06672694368126449,,,
C1QA,-0.1135031443146215,0.038706426844189616,-0.012065214214160654,0.15317860209010545,0.05413541549517122,0.018278474026204188,0.026310292878857035,-0.054769064737423157
UTS2B,-0.017380511608401036,0.15750400576560034,-0.01766973739962626,,-0.015818927609701907,-0.03031938667271379,,
COL9A3,0.03358605984194533,0.0027204782083501892,-0.006090914671150429,0.15437926941685085,0.04422081450719435,-0.03877894671184461,0.04757650691157715,0.05414934830038411
DLK1,,,-0.009402669720750177,,0.00864471099766318,,0.017175087779741402,
HGF,0.004826371241166928,-0.04365323931224137,0.011158754399240477,-0.009268322418356878,-0.0011123717603834988,-0.0423600197585661,0.07091335458533311,-0.002498866074867124
P4HB,-0.0013131994041598232,0.037519857121121415,0.04739162757380136,0.09475274114664281,-0.003106053511153125,0.08993803104091457,0.030962043283589806,-0.11101851587135687
ADCYAP1,0.07825274416794614,0.014881302019354564,-0.02699320864769102,-0.053006014189023266,-0.03033527083494805,-0.01148619253695011,,0.051674525466468814
GREM1,-0.02556268847777983,-0.01808750983550075,0.09774209698613123,-0.02699251822521904,0.04111573232923719,-0.014110005092138694,-0.039925219318431814,-0.060504083905013176
EGF,-0.025383443529318858,0.013180721437993094,0.02658731177405818,0.00029017872820787886,-0.01921456552524999,-0.02162783049228987,-0.04017145649740207,0.07567896683221018
VEGFB,-0.046221868053186316,-0.0009764393588224179,0.07711059681391574,0.08428932498503083,0.04202691063639099,-0.008608034459062455,-0.012369390190985896,-0.00065686934170424
FARP2,0.048001655005777744,-0.049275420301616954,-0.006440212844689689,0.065918047914065,-0.06682860243438651,-0.03962065713865116,-0.03619499674844752,0.030584067184596907
BMP3,,,,,,0.008621725889007763,,
IHH,,,,,,0.07746670374804887,,-0.02158286626456825
LAMA2,0.04809819727646469,0.059603191513746365,-0.04003319848334082,0.0846628458965916,-0.008386427764792257,-0.04356849103996152,0.058234228865048906,0.026441788824653943
SERPINC1,,,,,-0.016924823510926973,,,-0.01769327961128187
NRG1,,-0.023864773354944017,-0.030901599753346016,-0.025201129095639672,-0.04089259636018812,-0.012696782822281458,-0.012986328454936252,0.039318724972809194
SPINK1,,0.011822719600021169,0.027571979709170396,,,,,0.045329786411302586
EFEMP2,-0.07802974140617377,-0.036515356434585616,-0.0017159176828967935,0.12285463395248859,-0.027690598254308526,0.01337802177615207,0.010638882978813836,0.018799552336586207
SELPLG,0.0040564334395316246,0.020970073593281638,-0.030973809192986475,0.030512914271321964,0.028397754475492372,0.012526405627394837,0.04066149911026327,0.03267669270040875
GDF6,,-0.021828803928120196,0.040458424126913285,0.09277197354602063,,,,-0.021300047871109784
HLA-E,-0.10177737376576462,0.06759664445968527,0.006412012298614063,0.18018253450350122,0.058316000959300694,-0.020912690513094034,0.05057000017153587,-0.07989348045551414
PTN,0.10180544054857711,-0.07705459520502123,-0.060759384377379794,0.15693992067526355,0.015688026412251834,-0.00789279423036536,0.03443326567855043,-0.05488995797869422
CD274,-0.04081766314187932,-0.013123714667043524,0.003419281890512944,0.06156797820701036,0.062473055030780864,0.017520299407208586,0.03682251072992252,-0.0032085893933709274
FGF10,,,,,,-0.015764497685749196,0.028747923910619397,
CD14,-0.09164576525787953,0.018390624217096547,-0.0032716156687164905,0.13216927448922453,0.017589062428082166,-0.02092005132287323,0.014505376031700207,-0.019173237313962484
SFTPD,,-0.02074818424710392,,,-0.029049140070028977,-0.005382032769600624,-0.05421397770437593,0.04332756732119563
SLIT1,-0.01265157767683693,-0.08174732824293923,-0.027117463953152895,0.08117981436981704,-0.01827939340636382,0.038151884554183384,0.014380490408861342,-0.018436082715635398
CNTF,-0.022417728427236664,,-0.0139277679944751,0.07379238102993295,-0.01442702991294518,0.006051589120890054,,
