,MGH258,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881T1,ZH916inf
CCL17,,-0.015228931496057281,,,0.028389120875158175,-0.01580627705021455,,-0.014587767445835889,0.07332218702478507,,
VEGFD,,-0.016966711413256,-0.014138101484795482,0.07976772372453976,-0.014148201430736689,-0.011594095368366988,-0.035850186971003,0.005802053245574448,-0.023087395779263734,,
TNFSF13,,-0.010504576112429154,,,,,,,0.01896864831532185,-0.01664934657350659,
WNT5A,0.07192917509971869,-0.01584195623948044,0.044697634648837595,0.12927551348730604,0.015134732464836759,0.032196012369709606,-0.06604002922890409,0.0653142688470663,0.028545009934616904,0.022896852598665845,0.044037921996459777
CXCL8,,-0.04686710418401691,0.003153487449801055,0.09515824476438835,0.015081684639039004,-0.01079692573504983,0.11873846596787933,-0.031714286381749425,0.0023646883783063864,-0.00037444648685645685,0.052955612100243285
GRN,0.02112264092366261,0.011213536491451117,0.01569940344482186,0.045348478627486186,0.02816824708539409,-0.008017779273089125,0.12424956365227531,-0.0070359294906252754,-0.027488358616274768,-0.024844600547950617,0.10059689651765223
MIA,-0.028256213326692644,0.0586174306354146,0.01684590548642413,0.03750909305529467,0.09156177674395688,-0.013185841787768146,,0.04119397249995958,0.04219312028683479,0.05321149845574174,
COL4A4,0.014612474179962174,-0.02745767801986078,-0.00955572907106665,0.07451598088645883,-0.01386422587761982,-0.022151165568239383,,0.012576249242972813,0.04558593943235698,-0.016925049871656724,
TAC1,0.12672888270805163,-0.028851159110542462,0.006072882748154399,-0.06514898268261997,-0.05676081012533845,-0.018323663115951752,-0.09004468686110678,-0.03680904362042944,,-0.025580214067182718,0.09669625749187112
RARRES2,0.005362803950067738,-0.07902974326835595,0.031074482479762515,0.12842036003552038,-0.04697080600771675,0.04681590415236146,0.11529724439257202,0.042297468404877595,-0.02493683911640175,0.021713071545164588,-0.0011259346301052218
FGF7,-0.03968587327697002,-0.026994694060498613,-0.027070352587984882,0.03738757734568958,0.012419794983471288,0.000971155082334064,-0.06944538125804503,0.0032335670943084652,-0.010924765974785294,-0.0212558706438851,-0.000349209349021417
HBEGF,0.005181897111033598,0.03583544343720731,-0.020895295556235743,0.08790287314176491,0.04893011468346674,0.02040079103615031,0.05597825902211827,0.02740666568366663,-0.01328263532003681,-0.023269828596688934,0.05527330336670595
CSF3,,0.04744881078051959,-0.04710442857381794,0.04795989548020563,,,,,,-0.02125604383401487,
PI3,,-0.03132410982166874,-0.04336999856081498,-0.020258691766456262,,,,,-0.018599288001174025,0.004065364474786645,
PCSK1N,0.029928217512551165,-0.0018832337672871203,-0.03659080052447902,-0.055987509701766594,0.07649513472770678,-0.02941479465965086,-0.18125684774102527,-0.056381456737720194,0.014952141366797933,0.05505579175739347,0.00033297216180530625
NTS,,,0.06733388947966115,-0.022113745343525698,0.05235070955243732,0.006758599006294993,0.03724680285728909,,,-0.039968073807225994,
SFRP1,-0.031410382720586945,-0.01328783138319161,-0.016129125402583624,0.03662712608907369,-0.009912165034064354,-0.01580627720939674,0.138245788381886,-0.03317748191578629,-0.006921425227334961,-0.01911628934982055,-0.004381592796392731
CXCL13,,,-0.015984169252300992,,,,,,,-0.011178159257811782,
MICA,-0.028347304778105046,-0.023945373766969737,0.02608476451432018,0.12187470167211392,-0.005983070594817162,0.028189281417502855,0.012502537751605185,-0.0021618511117701407,0.014178852693709325,-0.020666367013469286,-0.04288574154884462
TG,-0.006251910898099549,0.04672931172341746,0.010262470100815435,-0.004259306764669644,-0.013378610138446503,-0.011438934060567583,,-0.021912885080502507,,-0.0174940507081097,
ADA,0.01874848591637143,0.010522338352780762,-0.0034767900243765693,0.08788136773459883,0.07509332060432133,0.027910392504374753,0.11777149172664016,-0.02981242350175006,-0.01607783257563092,0.03607357941756907,-0.059673160368690796
LAMC3,0.01548144578427245,0.05929401642882595,-0.0022663664519337635,0.08361467564242785,-0.015646742760610097,-0.0070714267085086645,0.094144053065427,-0.03564595821025676,-0.010496257806641065,0.03291032325650125,0.07529662111406853
CCL7,,-0.010367562338194195,-0.021192057317622134,,,,,,,,
NGF,,-0.023754733316551504,0.04402866086670698,,,,-0.03227670557744718,,,0.019442576993179042,
TNFSF15,,-0.011544787734557702,-0.01569052732436141,,,,,,,-0.013199638299676601,
HMGB1,-0.05076991188483319,0.013439438072964575,-0.06446023164880886,0.09436474044746945,-0.014560853846740916,0.04534279049550846,0.07646732637188794,0.014868098171219733,-0.0018762420912297423,0.031096709428292138,-0.016993829889775956
ITGB3BP,-0.03294167114867535,0.0003055174287954027,0.01860589862016746,0.11119068562312981,0.03325245616402425,0.012793195556134855,0.04675666079930873,0.027383666003602758,0.01970130440789154,-0.02508289783205681,-0.07060760563617866
AANAT,,0.09895656434745907,-0.014138103503089144,-0.016228840155369177,-0.01203146228234595,-0.013185842521198332,0.09074912525018318,-0.0195680946935613,-0.007774466688218985,,
RELN,-0.020726477927307318,-0.01823359362947863,0.03200947084130361,-0.04762050897749004,-0.026489396176821597,0.04554128367599732,-0.05208128814317368,-0.02166356981729578,-0.033862039305342324,-0.015943732590478505,0.040793726494773586
IL15,-0.057769647320008055,0.041461298415351844,0.041525840510068905,0.04549424357153443,0.007635598128344086,-0.028340696837019435,0.07641958047136026,-0.018148503405653715,0.013607598025179857,-0.020655432531597392,
UTS2,,,,-0.008514776301783782,,,,,,,
BSG,-0.02057840944185468,-0.04576721790627693,-0.03205251964180808,0.0015616650529991394,0.05237453293025775,-0.022503942166361916,-0.09440269572682018,0.0905351252548833,0.008804696587827386,-0.00913316300578354,-0.14705758897569624
ADAMTS3,0.011214583479339298,-0.04475455460628884,-0.042499845465869504,0.08292059706573461,-0.017788453676761202,0.030472614055054244,-0.048726698931905434,-0.006194437996573256,0.045986250168566147,0.05870625272853586,
CD34,-0.002521551199734633,0.011034379983450944,0.029912820090382486,0.1035952498529144,-0.026794494083209316,0.09747947165924961,-0.036888368893680454,-0.04202902613780971,-0.025760792404787788,-0.006583824899334237,0.06455122290557362
CCL23,,,,-0.01846584393799603,,,,,,,
PLAT,0.06485864907443484,0.01328031692027917,-0.011813588105593282,0.07803988991941052,0.09007344859583434,-0.048933465472743784,0.10245170896282725,0.003578032788593464,-0.015585429720194433,0.08026433069807926,0.08957684492664654
NTF3,,,,,,0.034110899181297845,,,,-0.02934754997014554,
LTA,,-0.01328783076156597,,,0.012018339959921286,,,0.057968376781421506,,,
CKLF,-0.025395989205767133,-0.010301792031382054,0.054839642207163176,0.11869877570896793,0.040825442770947545,0.02553058735440547,0.13050179668221953,0.054053819015488974,-0.01894628700838356,-0.0022563206138144095,0.03060974110821091
CD24,0.015559846754888834,-0.027238020400218114,0.06243684977974067,-0.017032675633641137,-0.030800478612578057,-0.03347110351990627,0.05400701930945964,-0.04596847458754975,-0.008803061743816223,-0.044147794422979315,-0.060590223862929865
HSP90AA1,-0.09488233166060067,0.0064941654338092816,0.020955502041913723,-0.13038992105557862,0.026692807154050355,-0.06325494965792057,-0.2002263292241231,-0.03591213360507947,-0.009381104732983252,0.04547597859644061,0.057349154756193024
BMP4,-0.02572964127074528,-0.031002104304909052,-8.062443175204288e-05,0.01762405962386481,0.03514426822022568,0.012774157974881557,0.04220859432761432,-0.015464401268297038,0.07185511634132426,-0.02650638610661,
SCGB3A1,,,-0.01683673592892359,,,-0.011122387133261843,0.06834223064320141,-0.012663787235768846,,0.0010126855064076076,
IGFBP4,0.04385678206725229,0.029226457339482356,-0.04234718006252968,0.08251863334048926,0.010574948628345859,-0.030983071869708043,0.12533791394535718,0.1046135562401496,-0.012517391561159021,0.04181743319960855,-0.047837857126854816
RSPO4,,-0.020339353013870853,-0.01943233016033071,,-0.013477028469113693,-0.01112238550636112,,-0.02517483448331961,,-0.018460467690813387,
LEFTY2,-0.02475379154929214,-0.0071012327012187045,-0.006224610350094833,0.01515760752420406,0.058179259024386636,-0.01219583173748851,0.01773141551356925,-0.02240412754400533,0.024497522868656262,0.03357694242202449,
PF4,,-0.009045493886917222,,,,,,,,,
ANGPTL2,0.03327033572480075,0.038883300260349175,0.004407511773460339,0.05653265146594489,0.004813476127368602,-0.02384156849020368,0.1332866893197046,0.022657844250947565,0.0028260082115390667,0.05184928354553078,0.03498368407568859
LRIG2,0.030490152241556934,0.02871097640621715,-0.02136136995994517,0.07232720898675979,-0.003292391133387613,-0.01959581328799625,-0.05414225910915623,0.05081977808113916,-0.038494180210336425,0.06598874984219484,-0.007668870490997395
ICOSLG,-0.04225399852559845,-0.01291822735939762,0.03113056178560111,0.060125673978207325,0.010571922796719013,-0.02110821067564894,0.09288294279371608,-0.000621854505027917,-0.0017679280109884482,-0.00784092332067829,0.12947293248033495
WIF1,,,-0.012667397006484695,-0.06786445772646105,-0.010399903656996688,-0.02093002668574308,-0.04433236943500296,0.026766010034633025,,-0.01716079283469864,-0.06015762322294631
NPPC,-0.008610813085668462,-0.014031791695522851,-0.03389820269636643,0.04703630860049169,-0.020286907603168057,-0.015457393969886095,-0.04370103971984016,-0.02996598018226777,-0.025688617229723355,-0.04835371953834387,-0.061643768634138715
LYZ,-0.0017976499835528515,0.069326148659413,0.06070661648168203,0.04623817902531611,0.02971787385705303,0.018256688263537393,0.18479196951320825,0.0006921443349704427,0.06157619936780092,0.029161554005299354,0.005431947935353261
EREG,,,0.052775274631641354,,,,0.06788540022159772,,,-0.022992823753694432,
SPTAN1,0.036322884707345286,0.022982750832651288,-0.04806400113070039,0.01310723215205121,-0.062194733391700154,0.018331570692570843,-0.12764772506922073,-0.01844378345115424,0.031733980774939975,-0.03627753384537464,0.017360512034669512
PTH2,,,,,,,,,,-0.029358293584442377,
LIPC,-0.03200874255392528,-0.016255426199228835,-0.018813693973769183,0.007856957401662515,-0.0032884014484691132,,0.07491035937837077,0.04362089766488736,-0.03153148181811735,,
COL8A1,0.0545735762424944,0.027775303818891338,-0.007314198545107205,0.04886320104929715,0.08769025274488398,0.022187940929966277,0.1541802249212457,0.015014648571804212,0.04347561303266434,-0.007763663495842577,
GSTM2,-0.003999336157576735,-0.02361521417515967,0.004698499145466147,0.0385671962268436,-0.023202591639877524,0.03196836787556518,0.008471606588202212,-0.011198482635751742,-0.023444836980519256,0.001363930655855047,
SPX,0.06251817437202858,-0.02663634329771089,0.025397257761705334,-0.029491272784424837,-0.05617145549182313,-0.05999922152561838,-0.11652149429880011,-0.042632672552318646,-0.04404109923059409,-0.04543020570890702,0.08356699839582865
MFGE8,0.01944471694633718,0.02553480148736784,-0.014085358497560865,0.053504407949856586,0.04874826545947652,0.0024422904975871323,0.003949341724085422,0.021927201361786424,0.07290075284104866,-0.00643438873236289,0.014670834055950306
TGFA,-0.040258721832653874,0.00592220614301581,-0.021064115085706395,0.038274400593435426,0.02524893271253109,0.01901382359603661,0.0010689443848991207,-0.01831407573326391,-0.035360212420541944,-0.02080174078187522,0.03171529037391246
SLIT2,-0.02572963715361683,0.013079029819490369,-0.03972521114521405,-0.053925949805067756,-0.01893075073966558,-0.03189771084635069,-0.02971448210135556,-0.024672852077923503,-0.038192665788394774,-0.04216409070537284,-0.07299236254738976
PLTP,-0.04797959764262545,0.05171073898650336,-0.021025062889437878,0.12037308536334855,-0.030250610772181753,0.01658771678997839,0.22653690589453454,0.07866469489680925,-0.009195364174848286,-0.03928510905948934,0.0036932154023662724
APOD,-0.02789147998785846,-0.05985503524897006,-0.01945852322384354,0.0015972105311527168,-0.045329316994014705,0.06349764625856248,0.06977871539414356,-0.09504225165113159,-0.021556673222021726,0.0563690634390086,0.058767795495321205
B2M,-0.04645282034775218,0.0197067136106645,0.03900553756851034,0.1255499589678161,-0.053150726409238465,0.015118515046311919,0.24007957655278733,0.041366421107073365,0.01583577301463303,0.05602364075556994,0.05103569782835184
OMG,0.02120314188278846,0.07092433061472782,-0.008592179613065357,-0.02913441923796624,-0.10254231998573338,0.0548651864896443,-0.024650444268416165,-0.06017842758424922,-0.0009662263716931127,0.01694019598294691,0.1315065195574132
CXCL3,0.025846573092017155,-0.041479341692174994,-0.04020042420140063,0.07125953095380444,0.04552490010554561,-0.011898601478796754,-0.0352612349449755,-0.01307021051241537,-0.0190679637282422,-0.025671629581918605,
CXCL10,0.04912007470858286,-0.05068636446563126,0.1139949178997325,0.10591776216610563,0.01428101458992878,-0.018074846525170905,0.01662986867208522,-0.02077014623184228,0.013906103281630292,-0.025224530319683396,
RSPO3,,-0.010504576457393243,-0.018813682374203944,-0.02664861605923813,-0.020355014261481102,-0.02889341668563503,-0.07131076753235795,-0.013658118081842098,,0.005476337913843002,-0.032538942812663764
CORT,-0.006199025189489819,-0.023557319301062488,-0.005950954088428166,-0.04612140055634542,0.021702750547188072,-0.03909298579638539,-0.06694611217978007,-0.017818425562223728,,-0.03070223362797584,-0.034746320626331116
NCAN,-0.08779926145257314,0.022245955821483747,-0.02611604630035751,0.03553748937543199,0.03543320795916118,0.04807244499517646,-0.0992966792574165,0.026459483644687982,0.059415940233084975,-0.013551488461614742,0.030460454401416863
PRG4,,-0.010367563953824885,-0.013470529035340942,0.043692165125776124,0.04794192128125608,,,-0.015968597807879403,,-0.0440211981746532,
ZG16B,,-0.012032825918800899,,-0.009637206168360496,-0.009207362005990812,,,,,,
TGM2,0.061076127050367045,-0.057952906523876295,-0.054589078048242194,0.05124007151646522,0.029529618842223927,0.039326652610380326,0.11495528357232349,-0.042399578269542514,0.000989430451351924,0.03770828239786309,-0.032125474361492594
VEGFC,-0.02500099007108279,0.04496245570566636,-0.020735607887230344,-0.0304360460759357,-0.024793154265943074,0.016562571557000378,0.0180191697911625,-0.016296590569067092,-0.025150958362304694,-0.019714278807045633,
WNT6,,0.04652824617650647,-0.018561092141616744,0.2037921056600774,-0.0069952652160706515,,,-0.01422284132094726,,-0.009254190002277157,
NRG4,,0.0805271324026565,-0.019187007035586453,0.026232209159651163,-0.01768883321815679,0.040874907176360845,-0.041799034088018834,-0.019011873720187714,-0.020195856284672745,0.06602483470743402,
PMCH,,-0.017483190623332295,,,-0.013477027818701505,,,,,0.0384593804438994,
COL9A1,-0.024748348782630075,0.07461865686876827,-0.011826260967041882,-0.04541439026387389,-0.02467693271591879,-0.023560698903604786,-0.03274300779700276,-0.021663578126651966,-0.013506747448080423,0.016971577378136087,-0.052940823279459925
GDF11,-0.027412893293819702,-0.021115107355285136,-0.008778856901934588,0.038926444640873394,0.04502637155237101,0.03221143631973309,0.06759805850084559,0.006786970514837855,-0.016758828197079044,-0.00863395818564535,0.010993211911076222
SORBS1,0.023315240809157645,-0.05203766684374591,0.06227762539500284,0.06967259492742726,-0.002228890889097637,0.017633012832549748,0.052305392391294406,-0.053803594053014894,-0.04521349049661349,0.04056452452626587,0.005675176902543533
DLL1,-0.030505315621385996,0.023200326311545033,-0.04965327968791073,0.06685095139343095,-0.0033531029691314064,0.010421536642754567,0.07663382728764095,-0.012733124207216728,0.0010624413018751853,-0.05258428801966616,-0.02615436416102914
TLN1,-0.02371159802115455,0.012653057431267668,0.08203295991543773,0.06325061692572782,0.05455842358628815,0.05991844753113736,0.14297477202630116,0.04671629990580924,0.04220245988139397,0.030207166062929395,0.09999367582445676
COL2A1,-0.02348232194141644,,-0.012031225931984156,-0.021307698594773116,,,,-0.013268947023744202,,0.05917027522786935,
SHH,,-0.010773601157563062,0.059495827036413144,-0.016750440116263938,-0.003826537878071054,-0.012770484022377335,,-0.012663786128875006,-0.01603054432374907,0.024784173561147618,
PON2,-0.08804332838682755,-0.01694848326845622,-0.06854845804399254,0.061164023360089664,0.02612133449712572,0.00797434042615106,0.0499719805949936,-0.011811510107098957,0.00836724732100778,-0.014213905830228859,0.035286318300734164
ICAM5,,-0.016791422073115424,0.016603603580702266,-0.00528322499795343,-0.0021919816610672135,-0.004512595694014296,0.011929295806700501,-0.024731690250295073,,0.019518195841751605,-0.06483207505622259
HPX,-0.0266731493827197,0.04411704843628429,0.011478242432455633,-0.031028448370144075,-0.018068877284069362,-0.011122385999361262,,-0.03218881688036556,0.04724368327015731,0.05298425158608191,
SFRP2,,-0.01226996418481184,,-0.017005524092975947,-0.015059227643198295,-0.03841278751555798,0.11984570370638077,-0.024843107550782815,0.011916836258386061,0.04634288671857667,0.012615303821603738
CFC1,,,,,-0.011587552752660595,,-0.03410657002968055,,,,
CD70,,-0.020855447966814145,,,-0.021614843059514718,,,,,0.018771440959196636,
HP,0.007850057022997351,-0.026229351852014637,0.015395889903776152,0.0867075838901205,0.021257476116284132,-0.01349662583263077,0.1943264848903297,0.008365476122367821,-0.005971232672543198,-0.01136714067499795,
CXCL2,0.05689339022454834,-0.035574840821394796,0.014547597656046615,0.06332864680425707,-0.01581402953141492,0.002994017625449993,0.13584729304598878,0.002201825605718894,0.011653298064715874,-0.026485135533359606,-0.05874611673864123
NPPB,,-0.03837808087692724,,,-0.010146532440796495,,,-0.016296591754364858,,0.05076388077134803,
CCK,-0.01913430638410347,-0.03217743772771141,-0.014161142974573743,-0.07892187613464176,-0.07034058464024454,-0.02672259349258548,-0.2081789891189623,-0.06603692256169096,-0.011623660695022232,0.02615744729854519,-0.08319145567558052
SEMA6A,0.025039261228645852,0.01770558263524665,-0.016163153847926374,0.08332010027536957,0.038750341834419166,0.021163647883430666,0.07589531293079,0.06329235814521138,0.0926812384370557,-0.03294567459447882,0.05280845236133056
IRAK4,0.05077094159448582,0.0012045243020151557,-0.00789837906689726,0.07692811877570062,0.029184471493039904,0.03008319934459841,0.04843148270634103,0.014325226482508337,0.010461757084077367,0.0510447781944472,-0.046181075867503335
GSTP1,-0.010210808453980378,-0.00476345931296808,0.0017985622469394154,0.06784733259147635,0.03807015345817309,0.020218534000448405,0.1659917827121386,0.00927399277849693,-0.0672006994921947,0.06686126524358213,0.08489668362835871
VCAM1,-0.03674665624812532,-0.04922577662221949,-0.005200548394426885,0.08214793486667732,-0.03740883783901916,-0.07480142861391002,0.06260813963099195,-0.02571572283882946,0.003283110804557446,-0.05341703666957154,0.042767746205419246
NXPH3,-0.045622840192548725,-0.05396212227864662,0.10313974241021813,0.06714938934363984,-0.03833729061012553,-0.025427717527892364,-0.00609311361205015,-0.012582320388592848,-0.014646102695230808,-0.026917353695382663,0.03647083916470914
MTMR4,-0.03580706492262042,-0.04260018639357457,0.018171612803175308,0.03345496211994415,-0.027760151591238794,0.03677598055019464,-0.029185349022899983,-0.02798504563199695,0.027166376953809808,0.0049960375848284375,-0.004967646241714821
LAMC2,,-0.02408089006680671,,,-0.012773352353338078,,,,-0.019526271171103365,-0.013623713125730803,
IL10,0.01113042178498375,0.09992984253441085,0.02263387805798179,0.028810793289040473,0.005901720249498216,,0.13810238453077514,-0.014587766517278885,-0.018834963745296696,-0.010632923350684477,
SEMA4D,0.06696723074311922,-0.008903269624385615,-0.020973458151566704,-0.0330584096218986,0.014636711999942875,0.03641577608675117,0.03547426993012597,0.008423765158157105,-0.03652653226747358,-0.019299101437595223,0.09617957211977196
TRH,-0.02295570643894374,-0.025538723368249347,-0.011839638481596944,0.03896277119400424,-0.0168101017724335,,0.009907486349495193,-0.04549940295452916,0.031087966621362303,-0.015877596233806916,
SEMA6D,-0.03595658375275748,-0.050337563511527225,-0.03366101497113868,0.045536002078118365,0.04197632437437112,-0.049794636065037944,-0.05405497295562931,-0.0006481118178114598,0.005947676820073408,0.02192756542335711,0.004631401240811003
CEL,,,0.05749208781725184,,,,,,0.061425103324709844,-0.023455457750324836,
PDCD1LG2,-0.012681161786586804,-0.0018294103878421703,-0.026324409955900536,0.13456164532243467,-0.03139602663847245,-0.01557876609465032,0.07266038320957653,-0.02495410735776166,-0.016328956674065254,0.020579686712501398,
SPINT1,-0.0489065842452993,-0.030022099095133554,-0.03157986982148225,-0.03822517540723073,-0.022190908442086835,-0.018176425706175323,-0.05158245274014731,-0.021411700770936442,-0.024989883520591758,0.01820313408092338,
CTHRC1,0.023131950701465873,0.10155522083953052,-0.04794820364452353,0.07043011507403561,0.07789692294506191,0.0026480735054309886,0.06301967685364503,-0.01603542370496619,-0.01336265877227576,0.0016352758853351076,-0.061497790744159286
PODXL,0.0644566245154986,-0.00248900938230674,0.014328988928958128,0.11856585016523756,0.05276607249182469,-0.042285987376907114,-0.029942778127637255,0.020121680010281435,0.03179221705008565,0.004531084540407695,-0.05939012256727551
JAM3,0.08595212783360094,0.04228434016891894,0.03443766959485514,0.08939793296838112,-0.0024457313326280445,-0.028109449824057373,0.1564604888153975,0.06962210341173682,0.020855924743870876,0.013415070889481547,0.0806947519434402
TGFB2,0.027675752020038052,-0.05952256619404488,0.03316620167453416,0.13919825258373128,0.03458961042747954,-0.007840798193511807,-0.021513750545816442,-0.015233907988981716,0.07413762217143562,-0.04312230666359887,0.0015797213532950493
COL18A1,-0.03319942242398442,0.0592645522751433,-0.03833140083686308,0.08039381963368984,0.07270105023376795,0.0029759941713012857,0.18559207803413613,-0.009664750762879344,0.007632127084081859,0.0454199384077976,0.11177867491470879
NODAL,0.015030805455823786,-0.021217618640774684,0.022373094042839665,0.05168535101374278,,,,-0.022404125037857704,0.02274639084544124,-0.015579737756642441,
INHBB,-0.03787456447133606,-0.03945174716590485,0.017300502871035132,-0.018118502499761508,-0.012543969020189146,0.0336402621085853,0.03221477661524093,0.004775666411051208,0.07017463633241748,-0.004474630733656664,0.06680439095539334
LCN1,,,,-0.01869874147222184,,,,,,,
ARF4,0.057817987901941724,0.008612166446013723,0.04603351552191369,0.06490677241407197,-0.02339937243090128,-0.008108153196767822,0.10567782158906798,0.03909073787234615,0.01164620796054069,0.03619715679746731,0.03526074728569909
CXCL14,-0.0757643604734711,-0.06917091050946604,-0.04734154540777466,-0.01693400405518314,0.038758810531764235,-0.0067332722135443205,0.0012814869157854916,0.04878826790615077,0.07676378182959037,-0.05692900271300797,0.03042081150413213
LIF,-0.031005995040451997,-0.027687903625357856,0.024192399868303825,0.09353076042391541,0.060843128930128665,-0.013185842521198332,0.12137585666966962,-0.02698911042639775,0.038221954918867984,0.058022889677426186,
IL17B,,,,0.022663073008037167,,,,,,-0.019382641470029216,
MMP1,,,-0.01183963589881396,,,,,,,0.03949229954857175,
MATN1,,,,-0.019604359200051276,-0.010273964931829775,,,0.012331254310456764,0.08474232825337229,-0.019975892859371062,
ADAM28,0.024148653745051818,-0.01578626554185766,0.04915527399374676,0.019984928056198725,-0.036476110998949755,-0.0024427938914079366,0.10140190375070822,-0.007001429451977816,0.01160498739515471,-0.005345186919851799,0.011791112879564787
TCN2,0.08467999182895418,0.0032033430311713736,-0.004697532984957551,0.09477792062687235,0.07146255587689208,-0.04252933597981609,0.08774996701685649,0.007810048124835563,-0.03351063224608245,0.0006188360207418089,-0.05630435920516433
THPO,,-0.02185687796108612,,0.13317448243031918,-0.008003240452286961,0.027510198604640178,-0.046063911231958146,-0.013268946896724414,,-0.01732816181564588,
CUBN,0.007634257118137712,0.03796650572895015,0.045943462632443845,0.02364753083294891,0.010992398341681926,0.059452166925117116,0.012328315773779859,-0.03881180279487646,-0.023962610981302944,-0.030206651745761495,
TIMP3,-0.04091685489510088,-0.04873639332171204,-0.057608710366377935,0.0807146590411732,-0.049380802208421636,0.0029097764486591283,-0.03281362100736584,-0.0006643788859146858,0.032499503529705175,0.034663129203731484,0.020295895834010497
PIGF,0.004356127753772349,-0.04836119625077352,0.009917176753213597,0.12703111468598266,0.0009245989160353352,0.011573127656502332,0.13394815511944413,-0.024764499502629288,0.022425511176972893,0.047421920013912496,0.009944126814476721
CRH,,-0.012151940240223046,-0.01203122813952066,-0.02875374729278654,-0.01617361901909744,-0.024825511104241516,-0.03951624615945168,-0.018148501733347696,-0.01813549690297232,-0.011483566749501456,0.08825690285801964
BDNF,,-0.03259079491415634,-0.026229979404825618,-0.09657098949940007,0.09786571290562003,-0.02232090797399068,0.01814044293715553,-0.01494424216235878,0.020782427205323396,-0.009423883349123802,-0.04173551235067322
CCL5,0.00977642697405219,-0.015556571829131153,-0.024103825632976278,0.056597979173763094,0.02686123627467238,-0.03428701964079558,0.023090607078371062,-0.018000922130428434,0.06727964532881064,0.03873979134061928,
GAD1,-0.0035383834163266307,-0.02720140989772645,-0.02291340133785269,-0.02468408570800865,-0.029252702443194226,-0.04165262250013657,-0.1389508219104213,-0.0697675496005366,-0.017178694622666257,-0.00667284798499444,-0.08531254407597307
COL14A1,0.01261439832499056,-0.0194955667429672,0.02178981668076565,0.012906808246587645,0.003247164801867899,-0.017972748721902083,0.06857178965368475,-0.011238500928418266,0.04337135144464401,0.03866266442275676,
HLA-A,-0.009538547975637034,-0.04431937121580762,0.003312359939414689,0.09456916024342867,0.014080271610684028,0.0034140482103908938,0.22849556283644668,0.05732438525908634,0.009004521938022432,0.049252295844973364,0.06589715184832348
CD5L,-0.04389034370181312,,,,,,-0.02486306511834611,,,,
FGF18,,-0.009654625645853088,-0.016415529914334672,,-0.011008958187043552,,,,,-0.02425446748216546,
ADM,-0.025135747493998876,-0.02126556148455154,0.019987552597415036,0.11984864947578719,0.09342034184267665,0.0029638682954471578,0.028744506229388008,0.060189352919363635,0.041393072786215214,0.03690341575338929,0.0016610287925551883
CCL15,,,,,,-0.005329637682946583,,,,,
