,ZH1019T1,ZH916bulk
BMP1,-0.026692500591087735,0.031707628361867975
NDP,0.08550035887537273,-0.015371269349302654
TNFSF18,-0.04088564513527995,0.04238540928407585
RTN4,0.06597852424960872,-0.05303920179981129
HEBP1,-0.014970568112734495,0.06224043497625074
WNT7B,,-0.05050175924961672
PTMA,-0.009493748523792771,0.050159190275561975
CEACAM1,0.039776003925966044,
PDAP1,-0.0380549963247765,0.03310807873385474
QDPR,0.03280214714145243,0.012599692388455005
POMC,0.01666051045443882,-0.05560487132114718
VEGFD,-0.03908437969357013,
TNFSF13,,-0.02526718762583235
WNT5A,0.04579845383079176,-0.03633887266826609
CXCL8,-0.08527383719141896,-0.015256080284208485
GRN,-0.04039688307191193,0.005906938467677686
MIA,-0.025181733913745896,-0.04628566265409933
COL4A4,-0.03060383903688417,0.04361580770571335
TAC1,,-0.06650553053753888
RARRES2,-0.050816505226154766,0.02391660446732788
FGF7,0.04271900069954323,0.058000622751488616
HBEGF,0.0169382841146367,0.059699877027227975
CSF3,,-0.012373786543872181
PI3,,0.014086225544707424
PCSK1N,0.07558305589956514,-0.07026833594704276
SFRP1,0.040363938137453995,0.021608982698632387
CXCL13,,-0.024094913550750417
MICA,0.008008300560011044,0.014448912677229208
TG,-0.062422198826504856,-0.026552719422635523
ADA,0.07309418286568342,0.04726629909030152
LAMC3,0.029086366560383457,-0.017250753703819118
CCL7,,-0.017055836771532572
NGF,-0.05069192326153131,0.07094913694591413
TNFSF15,-0.04397961420248559,0.09044784717922147
HMGB1,-0.0058423968608276,0.03287768011979551
ITGB3BP,-0.027172145361075258,0.016448149468891598
AANAT,,-0.018137929347519254
RELN,0.0893963974720998,0.01963460398762292
IL15,0.06525374612872709,0.0083722813924513
BSG,0.03827495852108784,0.0033862091939948725
ADAMTS3,,-0.05113768964222146
CD34,0.04566967383103452,0.06994817514225714
PLAT,-0.012242785549423534,0.028845642335058774
CKLF,-0.02855560902111324,0.0042621879145931
CD24,-0.029997458037696195,0.01701275576188973
HSP90AA1,0.03198835365827408,-0.0906623870347057
BMP4,0.026420509319072777,-0.0382791164042068
SCGB3A1,-0.04193665731121637,-0.03644827417831209
IGFBP4,0.08285772999476143,-0.025069079605655017
RSPO4,-0.038344942240342315,-0.022871210447464593
LEFTY2,,-0.03608735890822633
PF4,,0.0963054923566097
ANGPTL2,-0.05100608579632851,0.010825573952292177
LRIG2,-0.06420192359293744,0.0008447698424757478
ICOSLG,-0.01925811008355843,-0.021269247626842534
WIF1,,-0.032876052118399376
NPPC,-0.03640489097631945,-0.043057039307741594
LYZ,0.04241845754701712,-0.03670952869580668
EREG,,0.004491324059200268
SPTAN1,0.07214624330918692,-0.05056434184056427
LIPC,0.03184052432292929,-0.02793941814533705
COL8A1,0.03312580079672338,0.06399510800721019
GSTM2,0.08713122576651709,-0.042946914745930105
SPX,,-0.006357791881136527
MFGE8,0.00481174298458708,-0.032660583541137336
TGFA,0.06327303340586067,0.08379429779993043
SLIT2,-0.03193199045864757,-0.022128742370504214
PLTP,0.13457175373551056,-0.021196504233328747
APOD,0.02012487545304863,-0.08223539797625763
B2M,-0.026068681808478912,0.0006622630431220169
OMG,0.06864872312623622,-0.03704800211070492
CXCL3,,-0.006182184944158629
CXCL10,-0.07413457741369218,-0.027622797116091873
RSPO3,,-0.05464100704261274
NCAN,-0.039952363145606386,-0.03973616918169084
PRG4,,-0.02493706724942669
ZG16B,,-0.015284452741883907
TGM2,0.1091289794038554,-0.031052861968642237
VEGFC,0.03885368838774835,0.0161398185317477
WNT6,,-0.01579342534908448
NRG4,-0.030603805278143287,-0.023750889346359074
PMCH,,0.09546997176140364
COL9A1,-0.011759750766747143,0.035658039323673445
GDF11,0.04226336277219345,-0.02643325943698689
IL24,,0.04849682538236815
SORBS1,0.0179635143234807,0.061943026368486094
DLL1,-0.07062537877014413,-0.04596886018562521
TLN1,0.15206480533232086,-0.010732114800039933
COL2A1,,-0.021398276484335198
SHH,,0.011008997348548466
PON2,0.09064975481907021,0.0615600767157212
ICAM5,,-0.03411011828146038
HPX,0.05955283825643323,0.08697471375870057
SFRP2,,0.05627255254056046
CFC1,,-0.021015800046449287
CD70,-0.03321401410388557,0.09539733770263689
HP,0.039386210950146015,-0.06218756070351146
CXCL2,-0.03014966350765683,0.03859941802753046
CCK,,-0.10184944632135476
SEMA6A,-0.05518475757020413,0.0406281637905641
IRAK4,0.031538112753723334,-0.017816800435266195
GSTP1,-0.006290748996683188,0.04548767635409722
VCAM1,-0.005808395310515778,-0.007769036126336888
NXPH3,0.06170014002074783,-0.012700585192625784
MTMR4,-0.009863757078330856,0.018533304036312655
LAMC2,-0.030603823625271215,-0.0228712230380044
IL10,-0.01864773956933293,-0.01167950385115655
SEMA4D,-0.07185751301635497,-0.011439725771797131
TRH,,0.04343801610360976
SEMA6D,-0.07112187184803007,0.04367418052279974
CEL,0.035090790782691644,-0.02443478150781764
PDCD1LG2,-0.0071489960149137876,0.020122786631665
SPINT1,0.03957043412622928,-0.009846811655664665
CTHRC1,0.07831227577702007,-0.044789583424463555
PODXL,0.06661917417604211,0.05931251994103488
JAM3,0.04627720368609545,-0.007501681973233909
TGFB2,0.026592943948325867,0.05154403495160417
COL18A1,0.03066364511010285,-0.02563212404692672
NODAL,0.024096270263361908,0.016106417725353744
INHBB,0.07283824809650769,-0.02251352798365587
LCN1,,-0.016042211635057795
ARF4,0.007743475894895777,0.076410153909945
CXCL14,-0.06425448596422074,0.053522824954808146
LIF,-0.04954183895516043,0.020658105262891854
IL17B,0.10432062903967579,-0.018137925704926703
MMP1,,-0.040591287137586314
MATN1,-0.03193205340050552,-0.016529273827758904
ADAM28,0.028515068033539797,-0.05200604007551883
TCN2,0.08642192385221331,-0.03224942604074219
THPO,0.09802544965097854,-0.024770619679095905
CUBN,0.04379398343478327,-0.026780439376205615
