,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HDC,,,,,0.042959883900607905,,0.07234347853114491,,,,0.04932532676688068,,,,,,0.12198367795237708,0.06446352039814078
COL11A1,,0.02971245347563474,-0.005274468657780782,-0.037606807201897165,0.009248985909640654,-0.016649793063323176,0.10274022554072289,-0.028353348006459646,-0.026872996663375052,0.12986123846109182,,0.051006758516189035,0.02488791064142426,-0.004311661656431645,0.012257157759045097,,-0.0070918479928167135,0.04380027569128061
NUCB2,-0.01500403790910883,0.07309347613234769,0.008516909121740883,-0.021383566413194333,0.11603664348583985,0.002004868706941883,-0.032952585238975735,0.004090193104501903,-0.012070766520029313,0.047137179424910934,-0.06375810312150737,-0.07620906503466504,-0.03758213280823142,0.021587611082869128,-0.035906422926830724,0.004003326701219269,-0.0049126990881073074,-0.05421615515802732
FGF16,,,,,,,,,,,,,,,,,,-0.02375390037215349
CXCL1,-0.008859244563273208,-0.03001513346295445,0.006905939505841216,0.028661484787185578,0.045429465677413274,0.03028486229538174,-0.013950403143098356,0.0423708082369156,-0.021727182727125045,-0.046742422983430884,0.011519341088852345,-0.013429056849456849,-0.018866558129337102,-0.0316924122588206,0.0345642112937962,-0.05654824268424034,-0.037661064840247234,0.006294701452397158
VCAN,0.012312827714079252,0.0037691523335435452,0.024556358445461255,-0.09093484956875962,0.1475546565484186,0.022049151992253747,0.013321848659849025,0.07765836627313069,-0.013324828749698042,-0.07578273738703444,-0.049675620578208936,0.0831171724954005,0.08747161446670738,-0.015039449074967931,-0.03425964102101678,-0.030954663102249796,-0.10631833454851325,-0.08185138770242789
MMP7,0.027464452873212086,0.04946564747040604,0.014280228522677511,,-0.013670053386500857,0.035103116307760626,-0.0058217690445938365,0.06691788108767573,0.030412804663770658,-0.06370903450011083,,-0.10014266815545249,-0.05334676800447608,,0.041757947715178774,,-0.067206526855135,-0.007814312657316311
PTPN6,-0.06638009404000043,-0.0006023575525821011,0.014487986545212963,-0.00495181592487471,0.12591108254761096,0.0018611880636120609,-0.00569409482509746,0.008076419838865019,0.05600094899436904,0.029241065193313962,-0.0580366022382368,0.0363184202088165,-0.014503610427121973,-0.014729587238878147,-0.00876539569066244,0.014477372420905642,0.08415977016996547,-0.028814219683699856
PTGS2,0.008456516329420903,-0.025787672875651403,0.08337183271871819,0.0007201335916355146,-0.11607610796228948,0.03654368118069333,-0.010192322444614673,-0.02155399385366708,-0.0014038471402303433,0.052676131879269825,-0.0010026783077647366,-0.1004889058249934,-0.058581695874587454,-0.04388610256012421,0.0014620054391231991,-0.07093145736822512,-0.013489452700243425,0.021402514564446355
XCL1,,0.028206880962939267,0.09282765989829472,-0.015541792964139324,,0.030914493946318868,,0.024665204287263293,,,,,,,,,,-0.03798466169141519
CD58,0.062064042189782856,-0.02926194040221845,0.0313477526648475,-0.012377800738634061,0.15726302561439592,-0.023016089106791954,0.046626814542837465,0.027826908349985968,0.019849665713524638,0.06705023615643005,0.02814168887938648,0.08027017960042493,0.04218677763147563,-0.024789428738055615,-0.024989592275314845,-0.07958175742197399,0.016585440127171957,0.026785269152565554
TNFSF14,0.017557596422594544,0.0012119456679765327,-0.03099736218938143,0.09367844773650238,0.07662206593652306,0.04905732698549,-0.013625872996770611,,,-0.06034532064129362,,-0.021703528386656425,-0.012512666425225598,0.008751622745736645,0.01860294763983784,0.013368552070942341,0.02345293211940855,-0.06116401580610734
CNTN4,-0.03884545053358296,-0.01946898448646271,-0.032535400233115304,0.07874130602168239,-0.08204575081894572,-0.027979610283735395,0.016029977369547553,,0.00820271572632365,,,0.012943994663178717,0.11368087461058214,0.01763759942076994,0.07854064825422635,0.02880837852901775,-0.019962498278613867,-0.008458685065448512
NTF4,,,-0.022900242908499763,,,,,,,,,,,,,,,
INSL3,,-0.022396369658275635,-0.01663877437007961,,,0.009625488586699236,,,,,,0.01949892943203389,-0.028524790644563057,,-0.034747342404574284,,-0.03292972380462684,
BTLA,,,-0.026410791523026108,-0.016202836549853387,,,-0.01740070585634768,,,,,,,,,,0.022559062482580328,
MFNG,-0.01109746449041945,0.06053790001988256,0.05225776665141584,-0.008008495115071259,0.12061248796277556,0.013163930367421672,0.010408035943320827,0.0005606663997556128,0.04900744681571955,0.027348451662676857,0.09801612555407027,0.0035835681196954563,0.03333834411657989,0.00822501222949598,-0.03125258578965907,-0.03174023915927529,0.013136308303810998,-0.03892513525812403
ICAM1,0.04902819274702272,0.020416622366522297,0.014287253543391172,0.03743300099099065,0.1510127673130113,0.05113718482527345,0.012982934562706388,0.013466124673605383,0.03689439165768885,-0.025068316275593437,0.03438217414641145,-0.016268106047405223,0.0056662957939445395,0.0002959953275040559,0.00225841403563605,-0.04365641558729026,0.0789525693805619,-0.023137023465399077
PROS1,0.0006846862697074541,0.06194691016953155,0.013985297269052326,0.062491963219788775,0.1952334845316457,0.012557530207488054,-0.012536028033247123,0.03984253964597197,0.040303852602056704,-0.09788643376454062,0.01586510950658754,0.07007787700117685,0.01170282020532846,0.0776077035012864,0.021316244269725098,0.13501663018206178,0.021980364409551627,-0.07961763303976395
CLCF1,0.060735927440898875,-0.007328188375662822,0.00840986107972627,0.04489050591475897,0.06132613838217911,-0.024357334722616156,0.002613986463006814,-0.024183330252160056,0.04046922303648466,-0.08380457722759427,0.07725774789225795,0.021603083967326114,0.07168972308446572,0.004276519901119224,0.045119329380259324,0.01433503527884119,-0.004187170126856666,0.016899843185805632
PSAP,-0.03779308203419994,-0.026732342061092557,0.03147521036718232,0.10284630050947595,-0.12227734834689992,0.017385052888778275,0.04203514559591622,0.026082151094047493,-0.0032221861170254554,0.03869447993028801,0.010753019620797779,-0.04736900708801589,-0.015003442996761294,0.05864227368231396,-0.03646770957263593,0.008875498090875076,0.07684828938272768,-0.11147076108474552
EFEMP1,0.04459062219390164,-0.01821046107518253,0.020969782827162754,0.06226951292258453,0.14927965686505665,0.015787754413850576,0.00969945235135598,0.01856363320621469,0.031493011611455526,0.04245073520243795,0.127923441746673,0.0687069131414579,-0.040225115667647894,-0.07320851706356045,9.64021331398347e-05,-0.063993203252677,-0.001060610582965609,-0.0423451217434249
C1QTNF1,-0.005184374908672218,-0.004912762734008105,-0.0199877818826512,0.015925750240358482,0.1608293911142165,-0.004042510986499467,-0.011484232962190635,-0.03525030389698891,-0.008496810898198235,0.020715398929083455,0.021203973773368037,-0.08649607054405674,-0.07584224693846918,0.06256995358054139,-0.08640743226075509,0.055512629574985754,-0.027444504671221077,-0.0451969393125673
ALB,0.0029164602701003597,-0.024885461905605016,-0.029539768413502483,-0.009112105014775593,-0.014801548659998286,0.03803363144167182,-0.015476113840221321,-0.014649414197138748,0.056344718941160964,-0.05356608032892108,0.22817225378043052,0.025277671783410734,0.020000238853689886,-0.010493607572739315,-0.031235649399716243,0.016256824370663437,-0.0020454783935404774,-0.055631461705301935
CCL13,,,,,,,,0.027514322635764095,,,,-0.025691187931882062,,,-0.038976364868835996,,,
EFNA3,0.02584801700787966,-0.036124335267504554,0.017814091777123398,0.02608139238903953,-0.12548828292471423,0.05642825960813264,-0.00780391900849297,0.01579074953770147,-0.07224155493303226,0.0379203315666357,0.033432346256526815,0.0021704728986546677,0.09746867097917879,0.04936113576053201,-0.015686961254561014,-0.040545475715856816,0.07391779576109242,0.015896099369733137
DRAXIN,-0.06864139007733382,0.016306785278909212,-0.029272940112814064,0.0530143842352058,0.19906507036051999,-0.02658072066919363,-0.012426559972362378,-0.021644935053419682,-0.008717693510475778,-0.07327628855463313,-0.00315780327544352,-0.07123586018510702,-0.10615288901001804,-0.03697498391462892,0.056157660781625596,0.11578829387055586,0.048670134110711624,0.05293250702901952
RAET1L,,-0.01744698947480764,,,,,0.08017608092469958,,,,,,0.015017772386261263,,0.031791661176778986,,,
NPTX2,-0.06776781871321383,-0.04423907454632083,0.023518135443104327,0.06440571403395459,-0.15284303070722532,-0.02690794261542099,0.0535149502827045,0.059588183329481716,0.04084779676571512,0.058588434212436445,,-0.035675542463498966,-5.939674871546138e-05,0.08680333098233711,-0.009434814487431695,0.001906359824101165,-0.049241424980679974,-0.007734709363516959
FGF11,0.009767744900551458,0.020500169485362697,-0.008846102498596792,0.004027557603697968,0.13105930522829812,-0.012810968323234275,-0.028166000842672862,0.008894521351000554,0.012685553715870329,-0.08988689661698517,0.06109866968778887,0.08663415150018987,-0.031290219615819216,0.11442502563275876,-0.005207622471433939,0.055659347305861376,0.08829543002665724,0.09973873920699974
CD59,0.011366804909854745,0.007767625417838474,-0.027118558931936248,0.05869709898007386,-0.09659875857521837,0.04180903094003959,0.04778259403016641,-0.006756815141968754,0.04444754402266233,0.19394457731530937,-0.0642287908883378,0.030129004274427048,-0.02717726173951108,0.021593508782826985,-0.017757281108004026,0.08279616026881846,-0.05813219723445045,-0.033665187372199104
COL9A2,0.0024672222214037675,-0.03512952807642469,-0.026116493540552926,-0.007179381025318746,0.05722161120218001,0.04030453870743689,0.029751168579968502,0.0068208963862046,0.006317462363095457,0.1579457220200876,0.08344491320394455,0.08432688657513282,0.045251185231010155,0.0642978163890958,-0.0023818841067810544,0.04406786304345761,0.13244917596016784,0.05452198362530359
DLL3,-0.029814653523878302,0.03240435920391742,-0.045002508715819935,0.015800091455254087,0.09695081489247635,0.006996809597533669,-0.019421720497251303,-0.01877204700863293,-0.04299331035891243,0.08199026189919466,-0.0038996772266604095,0.1322616204895876,0.079364851761911,-0.008586877211959899,0.027014119807333165,-0.03642569441890528,0.10366078971373377,0.03747596006184063
FGF5,,,,,-0.038141125500960445,,,-0.014176544673367342,,,,,,,,,0.034540999468328386,-0.016439116209541547
LIN7C,0.08600841927664063,-0.006872699881846198,-0.0028489563424834575,-0.014296375936004664,0.04405117877608515,0.020664600409121096,0.03798299853258074,-0.004417929045835591,0.033667553293168444,-0.026387511035412394,-0.01461399139257992,-0.0007856554357010533,0.013954054717846895,0.057358769762600605,0.007622169826761235,-0.01807432996534683,0.08424787825291244,0.07800738617199925
GDF7,-0.02348164457127653,-0.0059202422247328175,0.0003451924040246679,,0.04462508107564309,-0.027664122021229576,0.027302699756786633,,,,,,0.04059479743425415,0.028700835990171134,-0.014159796448238096,,-0.011506526251754237,0.10471701148094734
PSPN,-0.03550716068342442,-0.058060304605695244,-0.006314385395487137,-0.020358626711543808,0.03614644789411558,-0.005613643468237813,0.05166279406185547,-0.04280238053072775,-0.003985627972944887,-0.04198320027347794,0.06548654756033079,0.018523966122692682,-0.038331710887110376,-0.043690298347303036,0.002302704886434852,-0.013513273039904329,0.06759381078175113,-0.06713073297945657
ANGPT1,-0.03318478805027172,0.030961730048450386,-0.04113370081405351,0.06235300048451097,0.18321951935667943,-0.04220512204651732,-0.005472087494242884,0.02946570959977493,0.0013940106470030447,-0.032337363138209625,-0.06838234694076145,-0.013178726987826973,0.0026230828481377797,-0.011915009374629328,0.034275356718331644,-0.07149421600878203,0.05305983743534791,-0.07269263301047464
PNOC,-0.04471907917654058,-0.043465195731618785,0.027130021204618833,0.046659012576390324,-0.1712317013177088,-0.0024863424587654383,0.045820632550818835,-0.014649414197138748,0.010623855346080034,,,,-0.02632368263302059,,-0.022179351939424496,-0.03410672755781809,0.003907250730922722,-0.06625580934732411
L1CAM,0.048270333754427255,-0.021467864904432424,-0.002570827852153621,0.007664155443242092,-0.06763124415229396,0.04842578639232469,-0.04597779287256397,-0.002858590918170527,-0.02344240476149978,-0.053550323692468,-0.0146580861897137,-0.03394723638319892,-0.048178774857459555,0.04165218957778688,-0.01840648966768159,-0.020359023052091904,0.022211610707668097,-0.04474869298704371
APOA1,0.1438658612942495,-0.023764971885432216,-0.025912141980482598,0.05730054094187817,0.08380059773149057,-0.03158792341305639,0.03138958183093509,0.05094724014938669,0.04843005448712251,0.05313738151490656,-0.07211698744768354,0.0017052952268214858,0.07182121880242828,-0.01827677669727458,-0.01595080509453996,,0.06304201873301125,0.07123161277522734
PSEN1,-0.03708033140842196,0.014925375027323657,-0.0044233794097027134,0.009337122126469446,0.010920880464739838,0.014871356368070441,0.07398276102211851,-0.004597287032711327,0.012940639599049127,0.05174404027175298,-0.05849985123448283,-0.023548854850892257,0.03623010429986492,0.021966685032107577,0.038222289499038144,-0.06986116681290186,0.02119843660278995,-0.04006629604903901
CALM2,-0.07903907267643329,0.027727091797163123,-0.005878857786204411,0.024225007623789527,-0.21385884679185746,-0.014042136756399376,0.020446803807825417,0.030454095739348777,-0.013114064091581288,0.14332899410875757,0.08084735388220002,0.03916525175663511,0.09222916752287766,-0.05150071853604658,0.013998928439959939,-0.00044357487958096575,0.08988903413154994,0.03425038998823176
CLEC2B,0.031210353559325,-0.028158111333117596,-0.012551801644448517,0.004242792792058881,0.14380422716150776,0.011815645735535677,-0.01892675530809284,-0.032162118441726194,0.012161145340200992,0.023902295533389274,0.1007329440131497,-0.007947685474952705,-0.013815922090621267,0.025182863558026104,-0.04674090758415531,-0.000608723112308879,0.07877661459741639,0.018604745326863726
NTNG1,-0.007298107904815802,-0.014148794466358697,0.01461714885020001,0.04728844665719919,0.050288013507200906,0.04943915633821553,-0.047851389423883624,-0.024006160131855477,-0.02603551795671602,-0.021593518075462823,-0.04291502128963288,-0.0768107341799735,0.043867452300094596,0.05846258143513459,-0.0352835415559768,0.04395645916868678,0.06409384075402999,-0.050453058877708
LRIG1,0.04738740835553896,-0.05169167185572692,-0.04140280019239911,-0.028575907234382948,0.1195129120963851,0.019645750086194375,-0.02508599792727835,-0.036565373525001284,0.04843092131332762,0.07038656548377545,-0.08716938319699509,0.10586647435146139,0.09684573906957178,0.029288562965562218,-0.0023756582346399963,-0.08870347662734891,0.06813140058717009,-0.03649274724862194
CPAMD8,,0.005659278874377331,0.03958975943633116,0.05312074732825986,-0.009748053988358766,-0.026907541851632816,-0.02522036325996946,,-0.0065594985857526265,,0.13249304451610444,,-0.02780929960445663,0.0011694435191814553,,-0.0377600468642934,-0.010652362392130263,-0.042590010154271565
GHRL,,-0.03163908075373606,0.0286833462366253,0.00954584506504035,-0.04168285595982629,0.019714458280781222,-0.012426559972362378,,-0.020440327632258823,0.0318185587373268,0.035219850343828345,,,0.03222281750759825,0.01712952545338592,,-0.04736628842241497,-0.037543537101921765
NPY,0.019119464950508504,0.00828673010462146,0.042985554104450215,-0.006914773764997742,-0.08426521988813147,-0.03367535241375623,-0.03195379901085842,,0.020532829889154364,-0.019249176074774575,,-0.02506963370106547,-0.06024331683409538,-0.01950338044640457,0.000850197987236677,-0.051331850100508086,-0.04158218730206347,0.060106793618327686
MMP2,-0.03828480747561557,-0.08198128016097588,-0.0029644980503747793,-0.04622961178704088,0.19570806026083995,0.043699743602594,0.007560627933055671,-0.01238105226724941,0.03562505559291166,0.0935158067111463,0.06757385673143454,-0.014923208658636514,0.020129921515458563,0.010376462619849936,-0.004322913651024115,0.04353090811203783,0.008517078251875565,0.028414968523834808
LHB,,,-0.017140404387635956,,,,,,,,,,,,,,,
PPY,,-0.006489774323174685,0.010507144696103558,,,0.08081329089474104,,-0.013550054880991256,,,,0.013988161803191073,0.011325489330984491,,0.02986164081114861,,0.037149069495433056,0.026923432008160726
ALKAL2,-0.030692443134887042,-0.03271908817321497,-0.016891381046324948,,-0.039121548758161165,0.03347159458171016,-0.015699072926442237,-0.034546155579761775,0.046052936554729224,0.07841206076737521,,-0.015456689854849132,0.0013896863029324183,0.02347392700614698,-0.006313409048855539,,-0.040408606220958765,0.01875877783635393
CSF1,0.04649312619793948,-0.005503339468121087,-0.07002446734672846,0.05231101699853289,0.1102799413844432,0.008976251192616276,-0.007523760141670123,0.027710566250034888,0.07999524656079948,-0.059725799461140885,-0.03054670519300397,-0.017250099079415764,-0.004338898914368478,-0.0102280690480341,-0.02759820040176696,0.03602744569568073,0.07632521754011573,0.06573075412261828
SEMA4C,-0.032341304969564666,-0.07096691686789657,0.06155705516489687,0.04883810312826217,0.04645951861239125,0.013831877820455217,-0.060426069266926084,-0.028527025278190763,0.04631718826611349,-0.04176139650514864,0.14878411323806487,0.03151179281736705,0.04519426217965893,0.06015589829223456,-0.010825039210111218,-0.0033510069238809146,0.008955961233991979,-0.023296160452705113
BMP8A,,,,,,,,,,,,,,,,,-0.015611525074030387,
ICAM2,-0.006015881279382471,-0.03868324689168235,-0.0020283809908985327,0.004523972459758347,0.11780164229034534,0.012047224312891305,0.04269902270795614,0.053274894805940054,0.06547770983264847,0.02023322767840423,0.0842777638171957,0.11959344181211339,0.07787122593368681,0.06178850132971453,0.02188802037862795,-0.020461661887665017,-0.029270258549625686,0.024158634770145532
SYTL3,0.016991909079773347,0.03385233180708466,0.023860289007793654,0.028009644786809,0.06210959708929519,-0.006037494152064209,-0.027994833941484963,-0.03709232318500043,-0.04337598216771649,-0.010248315341885935,0.07096787430763124,-0.0295633188352859,0.023538423338330013,0.012258141804454146,0.02485329396340802,-0.005175386979302488,0.016024626345444503,0.025785703713967597
IL1A,0.06899832313719671,-0.036208479811104075,-0.05964944994218282,0.005634538829395986,0.027330664336355087,0.08265181094305035,0.006487368814111648,,-0.019946237680666702,-0.010176418114701456,0.033298538116600496,-0.02421061447962145,0.012031719786699015,-0.03771041021617839,-0.027631706840863517,0.02915549417924003,0.01988540806833056,0.10646470589624908
HLA-G,-0.037138041463554206,-0.026846750775171395,0.04730144457582612,,,,,,,-0.0364911499533194,0.053754223987523095,0.07264471026021249,-0.021711966212160955,,0.022887697452601094,,,
PGF,0.049525469011849774,0.01217999788008813,-0.015005162604701004,0.03427129389046732,0.1430926286250874,-0.03772153350241732,0.003799068186960867,0.016349582004558303,0.04975933704672209,0.13176664142028593,0.02938730926162007,0.14144907547740584,0.08205166242108865,-0.008575998221862287,0.020856375660117575,0.05109026055889754,-0.038111266164667014,0.04329522293678871
LGALS8,0.0180963111058385,-0.01723230854526672,0.0213630256420486,0.0018979241545343565,0.09363871333534067,-0.012821166601129936,-0.030926714601651552,-0.05113771304716916,0.06527361132090852,-0.04673594524461514,-0.04407829513135676,0.01165301601388318,-0.03667426684191442,0.051174233023187264,0.027719320232956042,0.04721652163349936,0.02892891539624307,-0.027757938352478275
DKK3,-0.09675310194284982,-0.08670993850462969,-0.018703825680914977,0.020928815112299142,-0.18724833949572367,-0.004714901514801035,-0.028450171427261105,0.04382497106852537,-0.0381029373905085,0.0349882732697325,-0.017257514309965374,0.10262544611253713,0.055888984324013936,0.03178374426630819,-0.01003877259978148,-0.12429430522532228,0.10131694740511742,-0.03877709411670037
COL16A1,0.03510883637483123,-0.02268855326042283,-0.007092730762856713,0.016691032842307718,0.10061814920762986,0.009772787921906606,-0.01589867900702065,-0.004576461709140511,0.0035084966350168844,0.06904492549798326,0.03926102967602631,0.05972012381902046,-0.0027976188823060416,0.0672985390640357,0.005465564967686474,0.03916706030540916,0.04957323345020696,0.06916741734763657
TPH1,0.12005604344810353,0.03244905647653037,-0.032943847492726344,-0.00027127271757561517,0.05582910601784044,-0.0197782023052401,,,-0.019274154801592808,0.021071716764406497,0.08116380781588682,0.01916650462909364,-0.04020598210445288,-0.06025433673889652,0.08125335601935908,,0.11539646494834484,0.018640290028982508
TNC,0.06919238530104964,0.005963560477617895,0.1063646234082827,0.058994411288213436,0.23454575975556996,0.0027871805982810226,0.011825555513656664,-0.032181155466197854,0.05523679061572655,-0.09854629675531479,0.04720506338995411,-0.08523371923479987,-0.09691022867111145,0.11358911887518337,-0.015422259003831523,-0.051647905763886524,-0.005225126151825416,-0.04662772071021868
TNFSF9,-0.04407305421319199,-0.0350528022434062,0.06717041794781319,-0.027028337895864264,-0.038105775572300396,-0.010875652807070209,0.006876565736109727,-0.03206786193500959,0.009340467085142535,,-0.04713963874832895,0.07037934206465409,0.07043089886377085,0.022962808343795982,0.0552041036967812,0.026553493785751822,0.11921159508391577,-0.05164042054517408
C4A,,,-0.02032094402004273,,,-0.02331191326051859,,-0.01606864596766117,0.06308262118113371,0.04125379947859783,,-0.028602406519825485,,0.013294749627819324,0.027326348863096258,-0.04657219307998886,0.014192071609235237,
CNTN2,-0.03092825982609953,-0.01675957771686328,-0.04652705430155173,-0.004548240970837142,0.026128642354965283,-0.016199937496895144,-0.024241426941039212,-0.017014132527540013,-0.0164849713472516,0.17699998927068564,0.022755717667420197,0.11517116167168039,0.0851630213854904,-0.00796367647687856,-0.03635762208655572,0.08735964255352381,0.02219144822814429,-0.015529662012931586
F7,,-0.019230866732263544,,,0.025209424802507995,,,-0.014649416252817049,,,,-0.0360373808189637,,,-0.015072450915296446,,,0.012059077536828536
LUM,0.010683234814660433,0.005683333285234148,-0.032682373707683565,-0.014217982445117227,0.1727069644663174,0.04101661121024204,0.023967292694666815,0.0033899211320844035,0.013848870300380334,0.14343234843772298,0.11291467373028603,0.029537433550160773,0.042943085535247526,0.060614453271856196,0.031908984755003277,-0.033140097578239096,-0.07030110705432187,-0.015668678441614337
BTC,,-0.017446982207575793,-0.001843379344113887,0.007350507304800548,,,0.020952041942250997,,,,-0.044979506523238545,-0.02607177808172411,-0.00994149853254546,-0.04149425124099306,0.07021826779981112,,0.024158802714127712,-0.012124097217941722
APOC1,-0.07471063854048007,0.01728232039491052,0.0389387587512452,-0.050244827791205524,0.20838598908188125,0.04072061968736858,0.034868478843714114,-0.05506098878096293,0.01188674111192185,-0.042235771133593385,0.007915831820847773,-0.0051802027905290685,0.09186765192688333,0.013517690992547363,0.0114191164741649,0.18730255975158594,0.12965175318685157,0.04286758320490908
PKM,0.03457455124063394,0.04736493142304981,0.0408525976507117,0.03038860737711758,0.09306657366371353,0.015356498820766142,0.023416170209600937,-0.0317788081292618,0.003327035843698848,-0.1439444975637402,0.048157559348613876,-0.05614084364337726,-0.07429864432951647,0.03813924544241116,-0.03832259350002582,-0.0073884598323287224,0.01018247281074936,-0.07497589845976464
TNF,-0.06969008720016631,0.002446500261031462,0.020483906152990523,-0.041848168105826665,0.022879200729689644,0.01767805298122809,0.07591517694274492,-0.020853650765372756,0.011051976605709897,0.08623366561789816,-0.08380828866518128,-0.02530523385742692,-0.028876295406525587,,,,0.055647431872693734,-0.016666367276246218
GNAS,-0.05434102031519175,0.0260182351930932,-0.013528145623254306,-0.023800521073191357,-0.12753797576487302,-0.058319282233872574,0.02771118544215792,-0.012618090376503622,0.00043640654857531416,-0.2565271954132473,-0.06566196186386533,-0.0786116568043855,-0.03327241256131114,0.09435455263967872,0.02811533278728925,-0.10534750246637965,0.015041360102464842,-0.06859285905578359
BMP8B,0.05895421774112753,-0.03114328996416902,-0.02624553340974491,0.007358646757832948,-0.012752931302565579,0.025571530406221076,-0.012062937677610883,-0.03414260234011085,0.029524138101202933,0.07794784538058233,-0.03635959645081878,0.012351691394438173,0.02413301215971296,-0.011540297325945366,-0.00896995270764033,-0.030779022497733587,-0.016160615332927782,0.0002540670059139182
LIPH,0.04094025263345443,-0.01971232839225721,-0.025743969289185726,,,-0.018795774784069963,,,,0.04822784403096031,,0.0764806659140571,-0.019409712264382397,,-0.044858380897662926,,0.07479604337788429,-0.02467713944649865
CCL28,0.001093608877341303,0.08612168593513762,,,,0.0763837184215309,-0.01426790809286966,,-0.015285242029784808,-0.008414328695317266,,,,0.045488147751207186,,,-0.02295045297352643,-0.0013242629405410059
PTPN11,-0.02430890340054957,0.024809100799603405,-0.03680654271875616,0.06594590847385966,0.0811535346612206,-0.03278744296363823,0.009656849812885122,0.011563486612101445,-0.0424944235260573,0.06249260467157354,0.010678786586280877,0.010083018540552222,0.010570310436851027,-0.016231773265186728,-0.024940218784277605,0.000253058823226201,0.01767318697690513,-0.03689617418507845
ADAM12,0.05293027234049499,0.007614357924470191,-0.04031584273512685,0.035876812368083544,0.14918833542417478,0.01858069980485445,0.006665524726273655,0.05114098860610214,0.016687869916983497,0.010150524280456373,-0.021128902659057404,-0.11216313324374322,-0.0006488738811695163,0.10091106450751684,0.018669037953960608,0.08950115162611426,-0.08329826692497548,-0.08692452130506144
EPO,0.03362777665896341,-0.0264869601739421,0.019243497256307272,-0.020785358583814376,,0.03858349411645791,,-0.013319814541334327,0.03273355620213763,,-0.06625572328555498,0.06742146457256734,-0.009250609912221283,,0.031335414790360755,,0.19721757140421936,
EDN3,0.042548299804250275,-0.03433794172204662,0.003321577999063331,-0.02129371418867051,-0.007145902832809051,0.0850914727715351,0.013572511236877874,,-0.019473038254529836,,,0.09229753636832068,0.011393933360057952,0.09517700791835583,0.0201050850609775,,-0.04434534146752738,0.051471753091041704
CCL22,,,,,,-0.0248019140343421,,,,,,-0.03157825816193798,-0.030577195587998922,0.024622566383726993,-0.023713568455270922,0.060327519709642334,0.019493524806701235,
CCL2,0.0614169804549998,-0.037589732795432734,-0.023613474992366507,0.05964814526644716,-0.004998945864264746,0.06628231819233942,0.01572804745866299,-0.04434005621712364,0.03686801297525922,0.07563547534155628,0.03634536808080958,-0.05693900615527936,-0.04304991893364186,0.015838595023474338,-0.03233672648957812,-0.1098059749691563,-0.024477579842012542,-0.05387785683576622
DSCAM,0.017794407978129496,-0.017537472387605602,-0.0013373061484040388,-0.010511895409131075,-0.0001240816453592035,-0.0036970946048424554,0.035304992017727084,-0.01959644067873595,0.0025070926608829155,-0.07919961973592732,0.00037818989613774465,0.051673011214622686,0.042044884125217744,-0.029890627846535,0.06639265979882798,0.011338175805110356,0.020129464034109663,0.011024368635258549
GPHA2,,0.038865677093755414,,,,,,,,,,,,,,,,
ANG,0.032370505724258564,-0.034931177097392664,-0.022467455315345993,-0.011439344590638653,0.15330721039478995,0.0009308476301468133,0.015607949204788545,0.004010032626549341,0.021349460474540734,-0.06285232280201213,0.10384863410403614,0.07513202406424196,0.04298894113972775,0.009230909032767676,0.008901993324683461,-0.03447535583359501,0.006793678090664206,0.02603707852544434
FBLN2,0.008602429785247754,-0.03779858379538693,-0.0016676149253411657,0.04183941816495991,0.03572454840730468,0.014689285557583191,0.04637140246277577,0.06867196976063127,0.006039873781319001,0.014550879446753356,,0.06457208066737685,0.06505410349139068,0.02713608522182571,-0.020253989522729953,-0.05156026021195861,0.012669435968372493,0.04571333799962081
VTN,-0.011542594815116661,0.04359187596089925,0.012381723330116537,-0.020956063794443296,0.05745305535377321,0.004480065800585057,0.041352246741005017,,-0.016015664563114484,0.14946293367309957,-0.023704997694326633,-0.03189309125069511,-0.02351189450521745,,-0.03499418110580039,,0.07483410294035144,-0.020774981166597928
VEGFA,0.09859274270020471,0.0583245432239195,0.06632003686030376,0.02140962303067633,0.1590301659061727,-0.010776037187026149,-0.03982303191374973,-0.028257245731863646,0.010299712796148977,-0.16922864346102853,0.01084379645849958,-0.081154627322584,-0.10531071706486034,-0.007771165782877108,-0.07538142660686656,0.05525864585826469,-0.06732744061226537,0.03326902126411858
F10,,,,-0.01955236214614925,0.03953838920776723,-0.021562287381892073,0.03731491315827394,0.02697253566868913,,,-0.043644337004726745,,0.0033958920270101235,-0.035900343313778164,0.038800830902710706,0.09339830981706991,0.04577352522880038,0.0531937786174998
SERPINA1,0.04861965874726835,-0.044617037232838504,-0.0006629646705932739,0.04616370938614517,0.1467204860141372,-0.018083166471964424,0.028936755636914883,0.006940889195717116,0.013658782250389346,0.05475578853125948,0.015016486631600552,-0.07747559449841449,-0.06573447281883123,-0.0334048070239171,-0.03265333849280111,0.05030679941796899,0.018213872487330623,0.020301978514302932
VWF,-0.023440234689471515,-0.020006331780176193,0.03520677086368842,0.024713785318885868,0.15421929571105297,0.01698799588666747,0.021465249823961887,0.004082769063729795,0.015505458686400781,0.056425885160686244,0.04001564611901884,0.09509139186093243,0.051195226739116695,0.022310619861199494,0.03496268325483753,-0.02841926595249305,-0.06730540080751954,-0.017207317646607816
